Gene	TypeV	ZT
AT3G53980	Variable	ZT14
AT3G08520	Variable	ZT14
AT1G54000	Variable	ZT14
AT5G40690	Variable	ZT14
AT5G65010	Variable	ZT14
AT2G43610	Variable	ZT14
AT1G21100	Variable	ZT14
AT5G61820	Variable	ZT14
AT5G64260	Variable	ZT14
AT1G74500	Variable	ZT14
AT2G05540	Variable	ZT14
AT4G37070	Variable	ZT14
AT5G55450	Variable	ZT14
AT3G20470	Variable	ZT14
AT3G22620	Variable	ZT14
AT2G38390	Variable	ZT14
AT5G03285	Variable	ZT14
AT1G08430	Variable	ZT14
ATCG00950	Variable	ZT14
AT2G16586	Variable	ZT14
AT4G04770	Variable	ZT14
AT5G53250	Variable	ZT14
AT5G44550	Variable	ZT14
AT4G23600	Variable	ZT14
AT3G08770	Variable	ZT14
AT4G22880	Variable	ZT14
AT5G59090	Variable	ZT14
ATCG00140	Variable	ZT14
AT5G24210	Variable	ZT14
AT1G29395	Variable	ZT14
AT2G39310	Variable	ZT14
AT1G32450	Variable	ZT14
AT5G15970	Variable	ZT14
AT1G19380	Variable	ZT14
AT5G66985	Variable	ZT14
AT2G25510	Variable	ZT14
AT1G45145	Variable	ZT14
AT5G39050	Variable	ZT14
AT5G43350	Variable	ZT14
AT1G17180	Variable	ZT14
AT2G39530	Variable	ZT14
AT2G37130	Variable	ZT14
AT4G08870	Variable	ZT14
AT4G23680	Variable	ZT14
AT4G12510	Variable	ZT14
AT1G51760	Variable	ZT14
AT5G17170	Variable	ZT14
AT1G15380	Variable	ZT14
AT4G37410	Variable	ZT14
AT3G17998	Variable	ZT14
AT2G29490	Variable	ZT14
AT5G46890	Variable	ZT14
AT2G19800	Variable	ZT14
AT2G34070	Variable	ZT14
AT4G30670	Variable	ZT14
AT1G21310	Variable	ZT14
AT4G04745	Variable	ZT14
AT1G58270	Variable	ZT14
ATCG00920	Variable	ZT14
AT3G45140	Variable	ZT14
AT2G24945	Variable	ZT14
AT3G44310	Variable	ZT14
AT4G13250	Variable	ZT14
AT3G54040	Variable	ZT14
AT1G52400	Variable	ZT14
AT5G06860	Variable	ZT14
AT3G62040	Variable	ZT14
AT4G34138	Variable	ZT14
AT1G05562	Variable	ZT14
AT1G54010	Variable	ZT14
AT3G57020	Variable	ZT14
AT5G03120	Variable	ZT14
AT1G52100	Variable	ZT14
AT4G25100	Variable	ZT14
AT1G11580	Variable	ZT14
AT3G13610	Variable	ZT14
AT3G15356	Variable	ZT14
AT5G59520	Variable	ZT14
AT3G25770	Variable	ZT14
AT4G35090	Variable	ZT14
AT1G76790	Variable	ZT14
AT4G16370	Variable	ZT14
AT2G25980	Variable	ZT14
AT3G22240	Variable	ZT14
AT1G14870	Variable	ZT14
AT5G42800	Variable	ZT14
AT2G43150	Variable	ZT14
AT4G14400	Variable	ZT14
AT3G16530	Variable	ZT14
AT1G58290	Variable	ZT14
AT1G19670	Variable	ZT14
AT1G43790	Variable	ZT14
AT5G63660	Variable	ZT14
AT1G78000	Variable	ZT14
AT2G25450	Variable	ZT14
AT1G70700	Variable	ZT14
AT1G78460	Variable	ZT14
AT3G16460	Variable	ZT14
AT5G16970	Variable	ZT14
AT3G16430	Variable	ZT14
AT3G19030	Variable	ZT14
AT4G02520	Variable	ZT14
AT2G38380	Variable	ZT14
AT1G17170	Variable	ZT14
AT4G15760	Variable	ZT14
AT2G17500	Variable	ZT14
AT1G80920	Variable	ZT14
AT3G16400	Variable	ZT14
AT5G10580	Variable	ZT14
AT3G19710	Variable	ZT14
AT4G15610	Variable	ZT14
AT4G21850	Variable	ZT14
AT3G22600	Variable	ZT14
AT1G33110	Variable	ZT14
AT3G04720	Variable	ZT14
AT5G44580	Variable	ZT14
AT3G25190	Variable	ZT14
AT5G42650	Variable	ZT14
AT5G26280	Variable	ZT14
AT3G09260	Variable	ZT14
AT3G48990	Variable	ZT14
AT2G41410	Variable	ZT14
AT3G16450	Variable	ZT14
AT4G04830	Variable	ZT14
AT2G15970	Variable	ZT14
AT2G29420	Variable	ZT14
AT1G19550	Variable	ZT14
AT5G63790	Variable	ZT14
AT4G26320	Variable	ZT14
AT1G29418	Variable	ZT14
AT1G44800	Variable	ZT14
AT2G39570	Variable	ZT14
AT2G02120	Variable	ZT14
AT5G40730	Variable	ZT14
AT5G01870	Variable	ZT14
AT3G16420	Variable	ZT14
AT3G16660	Variable	ZT14
AT5G19550	Variable	ZT14
AT5G65730	Variable	ZT14
AT3G22200	Variable	ZT14
AT2G15960	Variable	ZT14
AT5G59540	Variable	ZT14
AT5G17330	Variable	ZT14
AT3G15950	Variable	ZT14
AT2G01010	Variable	ZT14
AT2G23130	Variable	ZT14
AT3G16470	Variable	ZT14
AT3G15450	Variable	ZT14
AT1G15125	Variable	ZT14
AT2G21045	Variable	ZT14
AT5G23010	Variable	ZT14
AT3G48690	Variable	ZT14
AT3G10985	Variable	ZT14
AT4G31500	Variable	ZT14
AT1G19570	Variable	ZT14
AT3G09270	Variable	ZT14
AT3G32980	Variable	ZT14
AT2G43590	Variable	ZT14
AT1G62660	Variable	ZT14
AT4G30170	Variable	ZT14
AT1G45201	Variable	ZT14
AT3G14990	Variable	ZT14
AT1G70890	Variable	ZT14
AT4G37800	Variable	ZT14
AT5G64100	Variable	ZT14
AT1G78370	Variable	ZT14
AT5G25980	Variable	ZT14
AT5G05960	Variable	ZT14
AT1G29920	Variable	ZT14
AT5G42530	Variable	ZT14
AT1G07600	Variable	ZT14
AT5G07440	Variable	ZT14
AT3G09390	Variable	ZT14
AT4G34710	Variable	ZT14
AT5G23820	Variable	ZT14
AT1G07610	Variable	ZT14
AT4G09580	Stable	ZT14
AT4G00231	Stable	ZT14
AT5G48440	Stable	ZT14
AT5G63520	Stable	ZT14
AT1G51745	Stable	ZT14
AT5G35400	Stable	ZT14
AT1G31870	Stable	ZT14
AT4G13870	Stable	ZT14
AT1G09320	Stable	ZT14
AT5G54090	Stable	ZT14
AT1G07615	Stable	ZT14
AT5G10750	Stable	ZT14
AT5G19200	Stable	ZT14
AT1G53720	Stable	ZT14
AT5G67170	Stable	ZT14
AT5G15860	Stable	ZT14
AT5G07320	Stable	ZT14
AT1G30090	Stable	ZT14
AT5G47810	Stable	ZT14
AT1G64628	Stable	ZT14
AT5G65760	Stable	ZT14
AT2G36480	Stable	ZT14
AT1G77470	Stable	ZT14
AT2G35650	Stable	ZT14
AT1G33980	Stable	ZT14
AT5G04920	Stable	ZT14
AT1G60650	Stable	ZT14
AT1G64280	Stable	ZT14
AT3G58970	Stable	ZT14
AT2G25480	Stable	ZT14
AT1G27910	Stable	ZT14
AT2G38970	Stable	ZT14
AT4G17895	Stable	ZT14
AT3G12480	Stable	ZT14
AT3G09070	Stable	ZT14
AT2G43850	Stable	ZT14
AT2G46470	Stable	ZT14
AT1G74740	Stable	ZT14
AT5G42560	Stable	ZT14
AT1G74720	Stable	ZT14
AT1G02330	Stable	ZT14
AT2G17410	Stable	ZT14
AT1G26090	Stable	ZT14
AT2G35530	Stable	ZT14
AT5G25590	Stable	ZT14
AT3G45750	Stable	ZT14
AT5G63920	Stable	ZT14
AT1G51450	Stable	ZT14
AT2G38580	Stable	ZT14
AT5G03690	Stable	ZT14
AT1G48430	Stable	ZT14
AT4G33690	Stable	ZT14
AT5G47750	Stable	ZT14
AT2G35720	Stable	ZT14
AT1G55460	Stable	ZT14
AT4G22285	Stable	ZT14
AT3G61140	Stable	ZT14
AT1G03350	Stable	ZT14
AT2G45260	Stable	ZT14
AT3G60960	Stable	ZT14
AT5G14620	Stable	ZT14
AT1G32860	Stable	ZT14
AT3G50080	Stable	ZT14
AT1G52500	Stable	ZT14
AT5G11850	Stable	ZT14
AT2G44710	Stable	ZT14
AT4G08310	Stable	ZT14
AT2G33860	Stable	ZT14
AT5G05520	Stable	ZT14
AT1G72090	Stable	ZT14
AT2G31450	Stable	ZT14
AT5G01030	Stable	ZT14
AT1G15510	Stable	ZT14
AT4G35940	Stable	ZT14
AT5G40520	Stable	ZT14
AT5G41580	Stable	ZT14
AT1G61640	Stable	ZT14
AT5G66560	Stable	ZT14
AT4G00500	Stable	ZT14
AT5G09760	Stable	ZT14
AT3G59660	Stable	ZT14
AT4G24270	Stable	ZT14
AT2G22120	Stable	ZT14
AT1G80630	Stable	ZT14
AT1G16020	Stable	ZT14
AT3G14180	Stable	ZT14
AT1G72670	Stable	ZT14
AT5G57130	Stable	ZT14
AT1G20890	Stable	ZT14
AT2G30920	Stable	ZT14
AT3G19280	Stable	ZT14
AT5G41240	Stable	ZT14
AT5G59740	Stable	ZT14
AT2G04540	Stable	ZT14
AT4G39120	Stable	ZT14
AT2G31320	Stable	ZT14
AT4G22860	Stable	ZT14
AT5G63290	Stable	ZT14
AT3G15220	Stable	ZT14
AT2G36310	Stable	ZT14
AT2G43370	Stable	ZT14
AT4G38670	Stable	ZT14
AT1G10210	Stable	ZT14
AT4G15090	Stable	ZT14
AT5G37350	Stable	ZT14
AT5G60790	Stable	ZT14
AT1G15000	Stable	ZT14
AT2G28660	Stable	ZT14
AT2G19430	Stable	ZT14
AT3G18370	Stable	ZT14
AT5G51410	Stable	ZT14
AT4G22980	Stable	ZT14
AT2G16780	Stable	ZT14
AT3G57420	Stable	ZT14
AT2G03780	Stable	ZT14
AT5G57950	Stable	ZT14
AT5G62550	Stable	ZT14
AT1G55820	Stable	ZT14
AT5G61830	Stable	ZT14
AT1G03520	Stable	ZT14
AT1G49710	Stable	ZT14
AT3G56840	Stable	ZT14
AT1G70150	Stable	ZT14
AT3G52260	Stable	ZT14
AT5G55670	Stable	ZT14
AT3G29160	Stable	ZT14
AT2G20950	Stable	ZT14
AT1G30480	Stable	ZT14
AT5G51280	Stable	ZT14
AT2G42940	Stable	ZT14
AT2G29690	Stable	ZT14
AT1G45150	Stable	ZT14
AT5G12900	Stable	ZT14
AT3G02320	Stable	ZT14
AT1G03560	Stable	ZT14
AT3G12940	Stable	ZT14
AT5G23570	Stable	ZT14
AT5G17410	Stable	ZT14
AT5G41330	Stable	ZT14
AT3G01610	Stable	ZT14
AT5G13970	Stable	ZT14
AT1G66340	Stable	ZT14
AT5G42770	Stable	ZT14
AT5G50380	Stable	ZT14
AT2G35230	Stable	ZT14
AT5G11430	Stable	ZT14
AT3G19120	Stable	ZT14
AT1G67720	Stable	ZT14
AT3G18090	Stable	ZT14
AT4G33440	Stable	ZT14
AT3G44600	Stable	ZT14
AT5G25070	Stable	ZT14
AT4G27020	Stable	ZT14
AT1G32730	Stable	ZT14
AT2G17150	Stable	ZT14
AT3G13620	Stable	ZT14
AT3G60840	Stable	ZT14
AT3G60950	Stable	ZT14
AT4G18260	Stable	ZT14
AT4G35240	Stable	ZT14
AT3G15970	Stable	ZT14
AT1G05470	Stable	ZT14
AT2G32980	Stable	ZT14
AT5G43720	Stable	ZT14
AT5G63910	Stable	ZT14
AT2G37520	Stable	ZT14
AT3G53760	Stable	ZT14
AT3G62800	Stable	ZT14
AT5G44500	Stable	ZT14
AT4G27780	Stable	ZT14
AT3G21630	Stable	ZT14
AT2G22650	Stable	ZT14
AT3G28670	Stable	ZT14
AT1G50140	Stable	ZT14
AT1G79950	Stable	ZT14
AT4G24760	Stable	ZT14
AT1G47570	Stable	ZT14
AT3G10730	Stable	ZT14
AT1G28490	Stable	ZT14
AT4G32290	Stable	ZT14
AT5G47420	Stable	ZT14
AT1G26640	Stable	ZT14
AT4G04670	Stable	ZT14
AT4G23840	Stable	ZT14
AT5G23680	Stable	ZT14
AT5G53540	Stable	ZT14
AT3G14090	Stable	ZT14
AT3G01800	Stable	ZT14
AT1G22940	Stable	ZT14
AT5G56530	Stable	ZT14
AT5G64830	Stable	ZT14
AT1G03365	Stable	ZT14
AT1G67320	Stable	ZT14
AT2G02220	Stable	ZT14
AT1G72750	Stable	ZT14
AT1G20410	Stable	ZT14
AT3G17910	Stable	ZT14
AT2G13290	Stable	ZT14
AT1G27600	Stable	ZT14
AT1G48840	Stable	ZT14
AT4G14790	Stable	ZT14
AT1G60790	Stable	ZT14
AT2G27800	Stable	ZT14
AT3G06340	Stable	ZT14
AT5G06460	Stable	ZT14
AT5G52580	Stable	ZT14
AT3G54790	Stable	ZT14
AT5G25150	Stable	ZT14
AT2G21090	Stable	ZT14
AT1G25580	Stable	ZT14
AT3G60510	Stable	ZT14
AT2G42030	Stable	ZT14
AT5G23200	Stable	ZT14
AT5G25520	Stable	ZT14
AT5G12080	Stable	ZT14
AT5G54920	Stable	ZT14
AT1G51720	Stable	ZT14
AT5G17640	Stable	ZT14
AT1G13870	Stable	ZT14
AT4G29360	Stable	ZT14
AT5G53020	Stable	ZT14
AT1G08125	Stable	ZT14
AT2G04865	Stable	ZT14
AT2G36470	Stable	ZT14
AT1G06730	Stable	ZT14
AT3G10140	Stable	ZT14
AT1G57820	Stable	ZT14
AT5G19630	Stable	ZT14
AT5G41480	Stable	ZT14
AT3G25430	Stable	ZT14
AT2G27590	Stable	ZT14
AT1G10180	Stable	ZT14
AT5G20320	Stable	ZT14
AT2G27470	Stable	ZT14
AT3G21390	Stable	ZT14
AT3G13430	Stable	ZT14
AT5G50960	Stable	ZT14
AT4G35580	Stable	ZT14
AT3G22220	Stable	ZT14
AT1G67170	Stable	ZT14
AT5G07970	Stable	ZT14
AT5G20540	Stable	ZT14
AT2G25560	Stable	ZT14
AT3G44530	Stable	ZT14
AT1G02050	Stable	ZT14
AT1G48270	Stable	ZT14
AT3G63240	Stable	ZT14
AT5G62760	Stable	ZT14
AT1G01510	Stable	ZT14
AT1G28100	Stable	ZT14
AT5G20300	Stable	ZT14
AT1G05600	Stable	ZT14
AT2G04620	Stable	ZT14
AT3G21360	Stable	ZT14
AT5G05970	Stable	ZT14
AT1G74750	Stable	ZT14
AT4G20310	Stable	ZT14
AT5G53080	Stable	ZT14
AT1G02145	Stable	ZT14
AT1G24340	Stable	ZT14
AT1G75140	Stable	ZT14
AT2G04430	Stable	ZT14
AT4G14330	Stable	ZT14
AT2G44980	Stable	ZT14
AT3G57910	Stable	ZT14
AT5G35930	Stable	ZT14
AT5G63870	Stable	ZT14
AT4G32030	Stable	ZT14
AT3G04480	Stable	ZT14
AT5G03470	Stable	ZT14
AT2G42400	Stable	ZT14
AT1G17070	Stable	ZT14
AT5G11460	Stable	ZT14
AT5G24750	Stable	ZT14
AT1G77480	Stable	ZT14
AT3G06480	Stable	ZT14
AT1G16630	Stable	ZT14
AT2G13550	Stable	ZT14
AT1G35470	Stable	ZT14
AT5G11680	Stable	ZT14
AT3G12340	Stable	ZT14
AT5G20930	Stable	ZT14
AT1G55150	Stable	ZT14
AT3G18790	Stable	ZT14
AT1G08750	Stable	ZT14
AT3G01980	Stable	ZT14
AT3G20650	Stable	ZT14
AT4G24500	Stable	ZT14
AT4G17370	Stable	ZT14
AT1G73440	Stable	ZT14
AT2G32390	Stable	ZT14
AT4G08510	Stable	ZT14
AT1G22540	Stable	ZT14
AT2G36670	Stable	ZT14
AT4G17570	Stable	ZT14
AT3G17450	Stable	ZT14
AT4G14713	Stable	ZT14
AT5G03450	Stable	ZT14
AT3G04020	Stable	ZT14
AT5G63650	Stable	ZT14
AT2G32450	Stable	ZT14
AT4G01090	Stable	ZT14
AT5G64010	Stable	ZT14
AT5G64330	Stable	ZT14
AT1G07910	Stable	ZT14
AT3G19590	Stable	ZT14
AT3G07220	Stable	ZT14
AT4G34660	Stable	ZT14
AT5G46170	Stable	ZT14
AT3G57050	Stable	ZT14
AT3G57880	Stable	ZT14
AT2G38560	Stable	ZT14
AT3G26340	Stable	ZT14
AT3G58640	Stable	ZT14
AT1G49980	Stable	ZT14
AT3G42950	Stable	ZT14
AT1G74800	Stable	ZT14
AT3G54850	Stable	ZT14
AT4G12070	Stable	ZT14
AT1G07970	Stable	ZT14
AT1G49780	Stable	ZT14
AT3G44370	Stable	ZT14
AT4G14190	Stable	ZT14
AT5G19000	Stable	ZT14
AT1G63670	Stable	ZT14
AT5G22010	Stable	ZT14
AT1G67690	Stable	ZT14
AT2G24630	Stable	ZT14
AT2G14680	Stable	ZT14
AT2G22270	Stable	ZT14
AT3G42170	Stable	ZT14
AT1G68370	Stable	ZT14
AT5G61840	Stable	ZT14
AT1G61010	Stable	ZT14
AT2G05230	Stable	ZT14
AT5G26180	Stable	ZT14
AT3G20620	Stable	ZT14
AT3G57350	Stable	ZT14
AT1G12680	Stable	ZT14
AT4G09980	Stable	ZT14
AT3G58510	Stable	ZT14
AT3G01650	Stable	ZT14
AT1G76510	Stable	ZT14
AT5G37930	Stable	ZT14
AT3G11760	Stable	ZT14
AT5G24970	Stable	ZT14
AT1G29840	Stable	ZT14
AT3G06720	Stable	ZT14
AT3G13440	Stable	ZT14
AT4G32960	Stable	ZT14
AT5G14420	Stable	ZT14
AT5G11760	Stable	ZT14
AT4G13050	Stable	ZT14
AT1G19700	Stable	ZT14
AT4G09140	Stable	ZT14
AT5G07590	Stable	ZT14
AT4G22740	Stable	ZT14
AT1G22790	Stable	ZT14
AT3G48710	Stable	ZT14
AT5G28150	Stable	ZT14
AT5G33280	Stable	ZT14
AT1G15440	Stable	ZT14
AT3G47630	Stable	ZT14
AT1G17110	Stable	ZT14
AT4G15010	Stable	ZT14
AT2G38610	Stable	ZT14
AT4G34840	Stable	ZT14
AT5G51730	Stable	ZT14
AT3G12950	Stable	ZT14
AT5G05930	Stable	ZT14
AT1G67325	Stable	ZT14
AT1G74860	Stable	ZT14
AT2G19260	Stable	ZT14
AT2G23360	Stable	ZT14
AT3G11950	Stable	ZT14
AT5G06230	Stable	ZT14
AT5G40880	Stable	ZT14
AT5G57160	Stable	ZT14
AT1G75990	Stable	ZT14
AT3G55030	Stable	ZT14
AT1G07480	Stable	ZT14
AT5G56650	Stable	ZT14
AT5G18500	Stable	ZT14
AT2G20400	Stable	ZT14
AT5G02670	Stable	ZT14
AT2G44090	Stable	ZT14
AT1G05730	Stable	ZT14
AT3G27460	Stable	ZT14
AT4G27240	Stable	ZT14
AT2G16070	Stable	ZT14
AT3G09690	Stable	ZT14
AT3G07270	Stable	ZT14
AT5G15880	Stable	ZT14
AT3G56690	Stable	ZT14
AT4G34270	Stable	ZT14
AT1G19650	Stable	ZT14
AT1G62830	Stable	ZT14
AT1G71850	Stable	ZT14
AT5G15170	Stable	ZT14
AT5G62620	Stable	ZT14
AT1G29810	Stable	ZT14
AT3G01150	Stable	ZT14
AT5G13310	Stable	ZT14
AT3G18030	Stable	ZT14
AT1G15310	Stable	ZT14
AT3G24660	Stable	ZT14
AT3G49880	Stable	ZT14
AT5G26910	Stable	ZT14
AT1G67550	Stable	ZT14
AT2G44830	Stable	ZT14
AT5G13530	Stable	ZT14
AT3G22520	Stable	ZT14
AT2G03620	Stable	ZT14
AT4G37820	Stable	ZT14
AT5G12010	Stable	ZT14
AT4G01880	Stable	ZT14
AT3G24070	Stable	ZT14
AT5G58510	Stable	ZT14
AT1G19580	Stable	ZT14
AT1G43860	Stable	ZT14
AT3G24010	Stable	ZT14
AT5G58870	Stable	ZT14
AT3G10480	Stable	ZT14
AT4G11560	Stable	ZT14
AT5G35320	Stable	ZT14
AT1G21610	Stable	ZT14
AT1G14380	Stable	ZT14
AT4G02120	Stable	ZT14
AT1G61040	Stable	ZT14
AT3G21820	Stable	ZT14
AT1G31440	Stable	ZT14
AT2G06000	Stable	ZT14
AT4G05060	Stable	ZT14
AT5G44560	Stable	ZT14
AT2G48100	Stable	ZT14
AT3G10220	Stable	ZT14
AT2G39280	Stable	ZT14
AT2G23520	Stable	ZT14
AT3G10550	Stable	ZT14
AT5G45300	Stable	ZT14
AT1G09730	Stable	ZT14
AT3G59430	Stable	ZT14
AT4G24490	Stable	ZT14
AT5G67610	Stable	ZT14
AT5G28920	Stable	ZT14
AT5G56790	Stable	ZT14
AT1G59980	Stable	ZT14
AT2G27480	Stable	ZT14
AT2G36840	Stable	ZT14
AT2G41070	Stable	ZT14
AT4G19990	Stable	ZT14
AT5G51380	Stable	ZT14
AT3G08990	Stable	ZT14
AT5G01170	Stable	ZT14
AT4G12750	Stable	ZT14
AT1G19480	Stable	ZT14
AT2G21070	Stable	ZT14
AT1G62085	Stable	ZT14
AT2G30580	Stable	ZT14
AT2G42290	Stable	ZT14
AT3G15890	Stable	ZT14
AT3G57710	Stable	ZT14
AT4G14200	Stable	ZT14
AT1G27100	Stable	ZT14
AT2G40410	Stable	ZT14
AT3G19640	Stable	ZT14
AT5G58720	Stable	ZT14
AT4G28990	Stable	ZT14
AT5G45660	Stable	ZT14
AT2G40650	Stable	ZT14
