Gene	effect.size_ZT18	p.value_ZT18	q.value_ZT18	Mean_ZT18	CV2_ZT18	TechNoise_ZT18	BioVar_ZT18
AT1G22500	0.292397599	0	0	34.78571429	0.315967484	0.023569885	3.744759474
AT1G31258	0.288802513	0	0	43.92857143	0.308172689	0.019370177	3.991830001
AT1G21520	0.287088753	3.29E-06	0.000185929	8.285714286	0.375194366	0.088105612	2.090332338
AT3G25572	0.286783333	8.33E-07	5.42E-05	9.214285714	0.366351874	0.079568541	2.202959945
AT5G05250	0.286143355	0	0	38.64285714	0.307699141	0.021555786	3.835373329
AT4G22510	0.286101922	1.26E-08	1.09E-06	12.14285714	0.347298376	0.061196455	2.504655682
AT3G61930	0.281390752	1.56E-06	9.26E-05	9	0.362773029	0.081382278	2.156280637
AT4G14060	0.280974516	6.43E-05	0.002812961	6.5	0.392353209	0.111378693	1.816679733
AT5G49360	0.280516205	0	0	38.14285714	0.302310099	0.021793894	3.794033307
AT3G50480	0.277434922	9.03E-14	1.36E-11	22.5	0.312022792	0.03458787	3.173313333
AT4G22520	0.276836192	0	0	95.92857143	0.28754486	0.010708669	4.746935993
AT5G47990	0.274006162	4.40E-13	6.46E-11	21.42857143	0.310153846	0.036147684	3.101008906
AT4G00651	0.273157149	0.000147421	0.005870158	6.142857143	0.390814162	0.117657012	1.731895438
AT3G17790	0.270127652	9.63E-09	8.53E-07	13.28571429	0.326351646	0.056223994	2.537169465
AT5G59320	0.266262105	4.03E-06	0.000223224	8.928571429	0.348268308	0.082006203	2.086394245
AT2G01520	0.263770618	0	0	104.8571429	0.27385624	0.010085621	4.76304689
AT1G54040	0.262850191	0.000120377	0.004856035	6.571428571	0.373055111	0.11020492	1.75920014
AT4G22513	0.260683502	0	0	199.1428571	0.267599786	0.006916285	5.273935884
AT1G52070	0.257237819	0	0	42	0.277341706	0.020103887	3.786118221
AT1G01580	0.256990656	0	0	85.64285714	0.268578106	0.01158745	4.534706735
AT4G12480	0.254054196	0	0	92.71428571	0.265016538	0.010962342	4.595454397
AT5G07840	0.250981077	1.94E-05	0.000934139	8.357142857	0.338362638	0.087381561	1.953169495
AT1G64590	0.248342762	0.00053642	0.018915864	5.857142857	0.371573697	0.123230935	1.592283915
AT5G01740	0.245305756	1.71E-08	1.45E-06	14.57142857	0.296868068	0.051562312	2.525433061
AT1G29395	0.244731591	8.53E-06	0.000451646	9.285714286	0.323714156	0.078982565	2.035114337
AT4G14090	0.243033065	1.21E-06	7.50E-05	11	0.310235219	0.067202154	2.206783091
AT2G34925	0.242800472	1.33E-07	9.78E-06	12.92857143	0.300483924	0.057683453	2.381058388
AT1G23020	0.237689476	0	0	72.64285714	0.250743636	0.01305416	4.263631505
AT4G27450	0.235030836	0	0	40.5	0.255753696	0.02072286	3.625460026
AT1G02930	0.233628075	2.22E-16	3.89E-14	38.21428571	0.255387572	0.021759497	3.552971225
AT5G09670	0.231720771	5.98E-09	5.46E-07	16.78571429	0.276928649	0.045207878	2.614868218
AT3G13610	0.228070161	0	0	61.28571429	0.242914936	0.014844775	4.032424058
AT5G58570	0.225197167	1.11E-16	2.01E-14	41.64285714	0.245444384	0.020247217	3.599600635
AT5G15960	0.224855366	7.84E-09	7.06E-07	17.21428571	0.269022175	0.044166808	2.606690607
AT4G22517	0.223850212	0	0	163	0.231548045	0.007697832	4.910715537
AT1G49860	0.223327001	0	0	78.35714286	0.235676508	0.012349507	4.25428262
AT5G67330	0.222549087	0	0	44.64285714	0.241663606	0.019114519	3.660259396
AT5G53486	0.220595255	3.73E-06	0.000208161	11.35714286	0.285790788	0.065195533	2.132114393
AT3G27027	0.22055553	0.000340952	0.01262997	7.142857143	0.322215385	0.101659854	1.66427531
AT4G15490	0.218757423	1.84E-07	1.33E-05	14.5	0.270557029	0.051799606	2.384919686
AT1G25470	0.218623617	4.60E-07	3.18E-05	13.57142857	0.273735351	0.055111733	2.312350356
AT4G33560	0.218559476	3.25E-11	3.91E-09	24.5	0.250600711	0.032041236	2.967388816
AT1G52400	0.218097221	1.07E-14	1.69E-12	36.42857143	0.240757105	0.022659884	3.409366002
AT3G47640	0.217646003	5.05E-14	7.71E-12	34	0.241682193	0.02403619	3.329831046
AT2G34430	0.216744966	0	0	77.71428571	0.229168573	0.012423607	4.205253184
AT2G16005	0.215397007	6.85E-07	4.59E-05	13.42857143	0.271058955	0.055661947	2.283843381
AT5G48000	0.21281791	8.78E-12	1.14E-09	27.35714286	0.241867016	0.029049106	3.057648347
AT4G22490	0.212638938	0	0	251.2142857	0.218824629	0.006185692	5.144696422
AT4G34800	0.21162651	0.000427897	0.015551631	7.285714286	0.311359536	0.099733026	1.64243824
AT4G13250	0.211168638	0	0	79.07142857	0.223437224	0.012268586	4.186828635
AT1G73330	0.210725994	0	0	227.6428571	0.217201002	0.006475008	5.068005032
AT2G21650	0.208507941	9.70E-07	6.18E-05	13.64285714	0.263348888	0.054840947	2.263649974
AT5G48010	0.208328273	5.35E-09	4.93E-07	19.64285714	0.247453783	0.03912551	2.660977645
ATCG01060	0.204305822	0.000627276	0.021673382	7.214285714	0.304992723	0.100686901	1.598898811
AT4G14690	0.202721999	1.54E-06	9.21E-05	13.64285714	0.257562946	0.054840947	2.231599667
AT4G19690	0.201722426	0	0	259.5	0.207818904	0.006096477	5.091207189
AT2G39530	0.201461513	1.31E-09	1.34E-07	22.5	0.236049383	0.03458787	2.770750627
AT2G40610	0.200794053	4.30E-11	5.02E-09	27.57142857	0.229643749	0.028849696	2.9927695
ATCG00710	0.200513326	1.27E-05	0.00063852	11.5	0.264941108	0.064427782	2.039916869
AT3G05727	0.199902762	0	0	333.3571429	0.205399958	0.005497196	5.223596072
AT3G06390	0.197735304	7.63E-07	5.03E-05	14.92857143	0.248145207	0.050409903	2.299405512
AT1G67148	0.19727472	1.02E-07	7.59E-06	17.42857143	0.240940194	0.043665474	2.464110186
AT5G15120	0.196740308	1.86E-05	0.000904022	11.35714286	0.261935841	0.065195533	2.006368456
AT5G48850	0.196176928	0.003620024	0.10179667	5.714285714	0.322403846	0.126226918	1.352849351
AT2G28780	0.196099019	9.06E-06	0.000473208	12.21428571	0.256957433	0.060858415	2.078000727
AT5G64110	0.195720621	1.87E-06	0.000109087	14.07142857	0.248994583	0.053273962	2.224611876
AT5G26200	0.194560945	6.80E-05	0.002951367	10.07142857	0.267646342	0.073085397	1.872672856
AT1G52000	0.192927951	0.000209746	0.008080476	8.928571429	0.274934154	0.082006203	1.745281189
AT3G07273	0.192735945	2.00E-07	1.42E-05	17.14285714	0.23707265	0.044336705	2.418755769
AT5G43450	0.191493712	4.07E-05	0.001857638	10.85714286	0.259535478	0.068041767	1.931439259
AT4G10270	0.187487735	5.86E-08	4.56E-06	19.5	0.226875032	0.039387297	2.526095541
AT4G29030	0.18641516	4.00E-15	6.48E-13	51.71428571	0.203379722	0.016964562	3.583579762
AT1G02710	0.186407608	0.005601817	0.149091525	5.571428571	0.31578415	0.129376542	1.287362703
AT1G66180	0.184472433	1.11E-16	2.01E-14	64.64285714	0.198722402	0.014249969	3.80172381
AT5G45080	0.184314635	0.001268162	0.040376823	7.357142857	0.283112307	0.098797672	1.518825508
AT1G60960	0.183926229	0.000481624	0.017300287	8.5	0.269896194	0.085969965	1.650500011
AT2G19590	0.183825554	0.00016209	0.00637197	9.785714286	0.258945807	0.075120252	1.78537638
AT1G05340	0.182802689	4.96E-07	3.38E-05	17.21428571	0.226969498	0.044166808	2.361463939
AT2G20670	0.180565173	1.61E-11	2.00E-09	34.85714286	0.204093709	0.023528536	3.116748249
AT2G28630	0.179921147	1.04E-05	0.000537263	13.5	0.235306532	0.055385385	2.086964141
AT3G14050	0.178888676	3.58E-07	2.51E-05	18.21428571	0.220816846	0.041928169	2.396858489
AT1G55010	0.178872631	1.34E-06	8.21E-05	16.35714286	0.225176132	0.046303501	2.281860743
AT1G66100	0.177576225	3.67E-12	4.91E-10	39.14285714	0.198899986	0.021323762	3.221509295
AT1G56430	0.177050646	0	0	73.85714286	0.189945944	0.012895298	3.880671869
AT2G36030	0.175324761	0.002191193	0.065693159	7.142857143	0.276984615	0.101659854	1.446055777
AT4G08780	0.175189662	0.004682074	0.126580272	6.214285714	0.291533278	0.116343617	1.325268517
AT3G61898	0.173806751	0.013727425	0.311545841	4.928571429	0.319616112	0.145809361	1.132256794
AT2G34420	0.173249584	0	0	543.3571429	0.177932996	0.004683412	5.24763032
AT5G45070	0.172176612	5.45E-10	5.87E-08	30.5	0.198581854	0.026405241	2.910837554
AT3G29250	0.172081508	5.94E-10	6.36E-08	30.35714286	0.198595049	0.026513541	2.905028393
AT1G58290	0.168937378	2.00E-15	3.35E-13	67.21428571	0.182771936	0.013834559	3.723696044
AT5G59400	0.168617964	0.003564702	0.100608156	6.857142857	0.274372329	0.105754365	1.375417778
AT5G54370	0.167444714	7.87E-08	6.00E-06	22.57142857	0.201933862	0.034489148	2.549668467
AT3G45730	0.167207941	6.55E-05	0.002860346	12.28571429	0.227732246	0.060524305	1.911752065
AT2G36854	0.16568186	0.0005804	0.02014405	9.428571429	0.243519107	0.077837247	1.645502387
AT3G53980	0.164132632	9.99E-10	1.03E-07	31.78571429	0.189606984	0.025474353	2.895894724
AT2G42750	0.163717706	2.89E-15	4.73E-13	70.85714286	0.177015379	0.013297673	3.734629037
AT2G18193	0.163263223	0.003529564	0.099799243	7.142857143	0.264923077	0.101659854	1.38182345
AT1G43310	0.162298687	0.000484471	0.017337268	9.928571429	0.236386873	0.074088185	1.673834516
AT2G41730	0.162174403	5.15E-05	0.002302424	13.14285714	0.218972662	0.056798259	1.946832149
AT3G25570	0.161785961	1.77E-05	0.000864986	14.78571429	0.212650147	0.050864186	2.063759756
AT4G20390	0.161756756	1.60E-11	2.00E-09	42.71428571	0.181581173	0.019824417	3.195264274
AT1G74670	0.161560617	0	0	287.6428571	0.16739245	0.005831833	4.843141191
AT3G49580	0.161096611	0.000544863	0.019131051	9.857142857	0.23569709	0.07460048	1.659677138
AT1G21100	0.160930511	9.93E-06	0.000515066	15.78571429	0.208787384	0.047856873	2.125236512
AT2G34070	0.158173248	2.85E-09	2.80E-07	31.5	0.183847898	0.02567465	2.840096188
AT4G16370	0.157695283	0	0	141	0.16606501	0.008369727	4.310423775
AT4G12550	0.157357557	9.68E-07	6.18E-05	20.21428571	0.195472921	0.038115364	2.358524214
AT3G22060	0.157032866	0.000126003	0.005056546	12.35714286	0.217226924	0.060194059	1.851509932
AT5G57560	0.156819755	6.96E-05	0.003010875	13.28571429	0.213043749	0.056223994	1.921891871
AT4G08555	0.156493562	1.47E-06	8.89E-05	19.64285714	0.195619072	0.03912551	2.321865582
AT2G04795	0.156357547	0.000995263	0.032583797	9.357142857	0.234763081	0.078405534	1.58217815
AT3G25190	0.155740888	2.64E-12	3.61E-10	51.78571429	0.172686728	0.016945841	3.349154101
AT5G66985	0.15556495	1.05E-08	9.22E-07	29.5	0.182750315	0.027185365	2.74897179
AT5G17170	0.155301385	0	0	167.7142857	0.162878173	0.007576788	4.426063061
AT1G14250	0.151713834	0.015798169	0.349544591	5.571428571	0.281090376	0.129376542	1.119458001
AT2G01530	0.150444593	2.22E-15	3.68E-13	90.71428571	0.161573849	0.011129256	3.859764617
AT1G29951	0.150166275	0.001434279	0.045198864	9.285714286	0.229148839	0.078982565	1.536678861
AT5G39580	0.150106527	0.001310973	0.041653791	9.428571429	0.227943773	0.077837247	1.550145413
AT5G01600	0.150059255	6.44E-12	8.48E-10	52.85714286	0.166730348	0.016671092	3.322096172
AT2G14580	0.150053514	0.001658601	0.051738964	9.071428571	0.230821692	0.080768178	1.514919915
AT1G68600	0.149967076	0.006800634	0.17437232	6.928571429	0.254666154	0.104699079	1.282358486
AT5G02780	0.147825982	1.01E-09	1.03E-07	38.28571429	0.169551211	0.021725228	2.964277847
AT3G15450	0.147660832	0	0	280.6428571	0.153553531	0.005892699	4.703669221
AT1G74770	0.146820643	3.23E-05	0.001508469	15.85714286	0.194477222	0.047656579	2.028853902
AT4G22666	0.146367601	3.27E-06	0.00018548	20.14285714	0.184606099	0.038238498	2.271352465
AT1G08115	0.146095962	1.27E-07	9.42E-06	26.92857143	0.175553411	0.029457449	2.575205635
AT4G33610	0.145949539	0.000797522	0.02677519	10.57142857	0.215738608	0.069789069	1.628211394
AT5G45650	0.145813976	0.000674121	0.023058624	10.85714286	0.213855743	0.068041767	1.652145439
AT3G22235	0.14567865	2.21E-08	1.81E-06	31.14285714	0.171608839	0.025930189	2.726419224
AT1G52050	0.145186429	0.006771311	0.173909846	7.214285714	0.245873331	0.100686901	1.288039246
AT5G59330	0.145131237	0.001241999	0.039625668	9.928571429	0.219219422	0.074088185	1.565060219
AT1G58150	0.142265317	0.003599391	0.101401496	8.428571429	0.228935098	0.086669781	1.401337689
AT3G28220	0.14223046	0.007580986	0.191199668	7.214285714	0.242917361	0.100686901	1.27058959
AT1G49032	0.141881041	1.17E-08	1.02E-06	34.28571429	0.165745192	0.023864152	2.796050063
AT2G05510	0.139029418	2.77E-05	0.001304163	17.42857143	0.182694892	0.043665474	2.064871397
AT2G16060	0.138490628	4.17E-11	4.90E-09	55.14285714	0.154611275	0.016120647	3.261663971
AT4G15760	0.138425728	1.01E-12	1.45E-10	72.92857143	0.151442033	0.013016305	3.540373802
AT3G45070	0.137969487	1.17E-05	0.000592628	19.35714286	0.177622435	0.039652947	2.163313801
AT3G07350	0.137345944	0.001964997	0.060200002	9.857142857	0.211946424	0.07460048	1.506442813
AT5G46890	0.136687027	9.39E-12	1.21E-09	63.57142857	0.151120002	0.014432975	3.388253971
AT4G13860	0.135961285	4.29E-08	3.39E-06	33.28571429	0.160440492	0.024479207	2.712409565
AT4G33960	0.135012913	2.64E-14	4.15E-12	104.5714286	0.145116824	0.010103911	3.844229048
AT1G13990	0.135000216	9.17E-05	0.003872569	15.78571429	0.182857089	0.047856873	1.933918531
AT5G38930	0.13422591	0.00015171	0.005994487	14.92857143	0.184635812	0.050409903	1.872903334
AT1G78460	0.133880954	9.55E-15	1.53E-12	117.4285714	0.14324994	0.009368986	3.934497773
AT4G04745	0.133853076	3.54E-08	2.82E-06	34.78571429	0.157422961	0.023569885	2.739629351
AT2G23540	0.132680481	4.04E-09	3.86E-07	42.28571429	0.152671447	0.019990966	2.933010185
AT5G44610	0.132351903	3.89E-05	0.001785343	18	0.174738841	0.042386938	2.043508671
AT4G13493	0.131980573	0.000545005	0.019131051	12.78571429	0.190270639	0.058290065	1.706731026
AT1G70850	0.130767577	5.03E-14	7.71E-12	109.9285714	0.140544377	0.0097768	3.84551955
AT3G57157	0.130736433	4.35E-07	3.03E-05	29.07142857	0.158272566	0.027536133	2.523013333
AT4G23600	0.130298136	5.43E-07	3.68E-05	28.64285714	0.158195534	0.027897398	2.503506401
AT2G33830	0.129921707	1.11E-16	2.01E-14	208.7857143	0.136675203	0.006753496	4.338973272
AT1G02920	0.129495497	1.77E-08	1.48E-06	39.21428571	0.150786596	0.021291099	2.824185889
AT5G23980	0.129081242	0.000796203	0.02677519	12.42857143	0.18894885	0.059867608	1.658148215
AT1G30700	0.128668519	0.000635195	0.021849019	12.92857143	0.186351971	0.057683453	1.691800656
AT1G66760	0.12861706	2.47E-05	0.001175188	19.78571429	0.167484564	0.038867503	2.107391799
AT2G05380	0.128265189	0	0	540	0.132956632	0.004691443	4.824780179
AT5G07322	0.128112169	2.89E-08	2.32E-06	38.35714286	0.149803257	0.021691087	2.787894706
AT1G03470	0.127824983	0.000356332	0.013136564	14.21428571	0.180597615	0.052772632	1.774917009
AT1G50060	0.127202308	0.00014862	0.005902651	16.14285714	0.174075435	0.046873128	1.892879663
AT1G47600	0.126990476	1.11E-06	7.02E-05	27.92857143	0.155514621	0.028524145	2.446794692
AT2G35380	0.126642775	1.64E-05	0.000806855	21.21428571	0.163121328	0.036478553	2.160825008
AT1G13420	0.126273093	0.000203034	0.00790089	15.64285714	0.174536041	0.048262948	1.85453703
AT3G05890	0.125709481	1.11E-16	2.01E-14	263.2142857	0.13176779	0.006058308	4.442938968
AT2G43120	0.12552186	0.00014069	0.005616664	16.57142857	0.171270466	0.045748605	1.904476723
AT5G14780	0.125396523	1.16E-12	1.66E-10	95.14285714	0.136165618	0.010769095	3.660393536
AT5G48485	0.125169175	5.31E-11	6.11E-09	68.64285714	0.138786399	0.013617223	3.349361726
AT3G15650	0.124197351	0.000451981	0.01631154	14.28571429	0.176723077	0.052525726	1.750394329
AT5G20150	0.123506206	0.001071549	0.034756993	12.57142857	0.182732041	0.059225835	1.625431089
AT4G11320	0.12273774	1.33E-15	2.26E-13	209.5714286	0.129478631	0.006740891	4.263630835
AT1G11080	0.122701367	7.07E-05	0.003050941	18.71428571	0.163599934	0.040898566	2.000049987
AT5G07475	0.122045781	1.96E-05	0.00094252	22	0.157342657	0.035296876	2.156297435
AT4G28940	0.121713009	3.40E-05	0.001574928	20.71428571	0.158990213	0.037277204	2.092572406
ATCG00820	0.121597224	0.002160965	0.065167265	11.35714286	0.186792757	0.065195533	1.518593492
AT2G15128	0.121370257	2.75E-06	0.000156729	27.5	0.150286078	0.028915821	2.377780408
AT3G02240	0.12111352	0.001340932	0.042518034	12.42857143	0.180981127	0.059867608	1.595991738
AT5G37690	0.120838678	6.89E-07	4.60E-05	31.85714286	0.146263517	0.02542484	2.524259383
AT5G10380	0.120045473	0.009274616	0.225073742	8.5	0.206015438	0.085969965	1.26084783
AT1G13590	0.11972867	2.91E-05	0.001362913	21.64285714	0.155552037	0.035823366	2.118424475
AT3G02550	0.119701851	0.002858316	0.08248435	11	0.186904005	0.067202154	1.475718098
AT5G37990	0.119642926	1.39E-07	1.02E-05	37.85714286	0.141575704	0.021932779	2.690413198
AT3G58550	0.11929467	1.88E-09	1.91E-07	56.42857143	0.135125288	0.015830618	3.093508199
AT1G03495	0.118956492	0.000232657	0.008896407	16.71428571	0.164343072	0.04538658	1.856372963
AT5G53250	0.118805241	2.94E-09	2.87E-07	54.71428571	0.135025593	0.016220352	3.057355814
AT1G18970	0.118497089	0.000281581	0.010609195	16.35714286	0.164800589	0.046303501	1.831528228
AT1G65970	0.118482158	4.39E-05	0.001985724	20.92857143	0.15541241	0.036930252	2.073226687
AT3G13435	0.117897645	9.09E-06	0.000473208	25.35714286	0.148970442	0.031072797	2.261302082
AT5G64120	0.117316909	2.42E-08	1.95E-06	46.35714286	0.135849995	0.018533086	2.873839464
AT2G47200	0.11698352	0.000252163	0.009547497	16.92857143	0.161838518	0.044854998	1.851214372
AT3G07720	0.116830552	5.15E-10	5.59E-08	66.71428571	0.130743377	0.013912825	3.232250576
AT3G05080	0.116762033	0.005700771	0.151463594	9.857142857	0.191362513	0.07460048	1.359051429
AT5G36920	0.116128931	0.015810031	0.349544591	7.714285714	0.210509655	0.094380724	1.157322255
AT1G27020	0.115919283	3.19E-09	3.09E-07	57.42857143	0.131533302	0.015614018	3.074514339
ATCG00905	0.115625843	0.004660315	0.126435647	10.42857143	0.186324466	0.070698623	1.398063099
AT4G38080	0.115507206	3.07E-13	4.56E-11	145.4285714	0.123725339	0.008218134	3.912186411
AT4G04770	0.11542262	2.22E-09	2.19E-07	60	0.130512821	0.0150902	3.112507672
AT5G26260	0.11530004	8.92E-10	9.41E-08	65.5	0.129407915	0.014107875	3.197353263
AT5G15970	0.115232291	9.60E-09	8.53E-07	52.5	0.131993721	0.016761429	2.977252228
AT3G15356	0.114773356	6.75E-12	8.82E-10	106.6428571	0.124746887	0.009973531	3.644755617
AT2G37130	0.114672177	1.41E-10	1.58E-08	79.14285714	0.126932751	0.012260575	3.371965869
AT5G24770	0.114280427	0.025884455	0.520929784	6.785714286	0.221112295	0.106831868	1.049437182
AT2G41100	0.114216009	4.64E-09	4.36E-07	57.35714286	0.129845248	0.015629239	3.054473757
AT3G43670	0.114141763	0.002100366	0.063588693	12.42857143	0.17400937	0.059867608	1.539317472
AT5G58860	0.113727004	2.08E-06	0.000119773	31.64285714	0.139301053	0.025574049	2.445453666
AT1G20070	0.113636929	0.000181865	0.007113038	18.5	0.154969939	0.04133301	1.906622054
AT3G60420	0.112484352	0.017625967	0.382019907	7.785714286	0.206030313	0.093545962	1.139109338
AT5G62340	0.112443005	0.000508743	0.018063876	16.14285714	0.159316132	0.046873128	1.765059394
AT1G66800	0.111898729	0.046330456	0.821911647	5.642857143	0.239680525	0.127781796	0.907430366
ATCG00580	0.111614642	0.000486688	0.017360791	16.42857143	0.157731569	0.046116927	1.774103145
AT1G19394	0.111528039	0.013378597	0.305428415	8.5	0.197498004	0.085969965	1.199933451
AT1G77520	0.111181919	0.051837029	0.894426642	5.428571429	0.243873855	0.132691935	0.878054408
