Gene	effect.size_ZT6	p.value_ZT6	q.value_ZT6	Mean_ZT6	CV2_ZT6	TechNoise_ZT6	BioVar_ZT6
AT4G22520	0.577846578	0	0	71.57142857	0.587748808	0.009902229	5.891302565
AT2G24940	0.569157083	0	0	14.57142857	0.609883773	0.04072669	3.904487863
AT4G22513	0.560823997	0	0	154.4285714	0.566498322	0.005674326	6.641478923
AT1G47395	0.553892885	0	0	26.85714286	0.576914371	0.023021486	4.647304306
AT5G08760	0.542593365	0	0	22.14285714	0.570085648	0.027492283	4.374080073
AT3G50480	0.538839512	2.39E-09	2.11E-07	4.928571429	0.655292198	0.116452686	2.492394438
AT4G22490	0.533497874	0	0	142.1428571	0.539487853	0.005989979	6.492895761
AT4G12490	0.509902988	0	0	27.21428571	0.532648894	0.022745907	4.549506029
AT5G04790	0.499474512	0	0	13.92857143	0.541987559	0.042513047	3.672282177
AT2G42530	0.483713932	0	0	33.42857143	0.502607371	0.01889344	4.733474548
AT5G47990	0.479286302	0	0	24	0.504807692	0.025521391	4.305955048
AT2G16005	0.478907399	2.22E-16	3.70E-14	10.28571429	0.535760921	0.056853522	3.236267714
AT4G37095	0.464058152	0	0	23.78571429	0.489791247	0.025733094	4.250470145
AT5G48000	0.463256279	0	0	26.35714286	0.486676124	0.023419845	4.377158553
AT1G55010	0.462036935	1.63E-14	2.30E-12	9.428571429	0.523875115	0.06183818	3.082653175
AT5G38930	0.461457256	1.11E-15	1.74E-13	10.28571429	0.518310779	0.056853522	3.188495756
AT3G49580	0.433444765	0	0	16.28571429	0.470097308	0.036652543	3.680974228
AT4G22505	0.432924121	0	0	31.57142857	0.452809982	0.01988586	4.50909089
AT1G15125	0.423050307	8.56E-12	9.65E-10	8.357142857	0.492557191	0.069506883	2.825063485
AT1G10640	0.420257905	0	0	13.78571429	0.463190545	0.04293264	3.43145901
AT4G22510	0.412098812	1.11E-16	1.96E-14	12.64285714	0.458729562	0.046630751	3.298290327
AT1G65390	0.409300995	9.56E-11	9.64E-09	7.857142857	0.483102352	0.073801357	2.710609623
AT5G24770	0.400932636	0	0	20	0.431153846	0.03022121	3.834569402
AT4G36670	0.397516124	0	0	15.5	0.435924118	0.038407993	3.504598532
AT5G03545	0.397463823	0	0	37.07142857	0.414699404	0.017235581	4.588604119
ATCG00300	0.39698072	4.44E-16	7.17E-14	12.85714286	0.442867996	0.045887276	3.270710664
AT2G42540	0.383607831	0	0	68.28571429	0.39388922	0.010281389	5.259682805
AT5G59330	0.382808739	7.20E-08	5.25E-06	6.071428571	0.477721586	0.094912847	2.331494783
AT5G26220	0.375959572	0	0	21.42857143	0.404300855	0.028341282	3.834452305
AT1G53542	0.374461654	1.10E-07	7.80E-06	6.071428571	0.469374501	0.094912847	2.306064184
AT4G33070	0.369832694	4.29E-14	5.71E-12	12.07142857	0.418575088	0.048742394	3.102237444
AT3G02040	0.363979993	0	0	20.42857143	0.393609618	0.029629625	3.731653217
AT4G15680	0.362877209	2.94E-09	2.54E-07	7.714285714	0.438007808	0.075130599	2.543484075
AT1G26250	0.361623425	0	0	18.71428571	0.393781965	0.032158541	3.614123195
AT3G02550	0.361222575	7.84E-07	4.97E-05	5.571428571	0.464471754	0.103249179	2.169460555
AT5G48010	0.359935991	0	0	24.14285714	0.385318333	0.025382343	3.924153695
AT3G16360	0.352121828	5.11E-14	6.75E-12	12.78571429	0.39825416	0.046132332	3.109839302
AT5G42800	0.350041247	0	0	45	0.364596391	0.014555145	4.646699214
AT5G40590	0.342063603	3.06E-08	2.31E-06	7.285714286	0.421494691	0.079431088	2.407738793
AT1G65486	0.335320471	0	0	33.07142857	0.354396104	0.019075633	4.215559871
AT1G60590	0.334961163	0	0	18.28571429	0.367826022	0.032864859	3.484405845
AT3G28220	0.333951725	0	0	26.71428571	0.357085507	0.023133782	3.948196553
AT1G14960	0.329427169	1.44E-15	2.23E-13	15.85714286	0.367015664	0.037588495	3.287478565
AT1G19380	0.32415131	2.73E-11	2.92E-09	11.07142857	0.377113584	0.052962274	2.831962151
AT4G11460	0.3237142	2.14E-12	2.55E-10	12.35714286	0.37137636	0.04766216	2.961965743
AT5G36920	0.322651505	1.34E-07	9.44E-06	7.142857143	0.403630769	0.080979264	2.317411724
AT3G56980	0.321572548	4.78E-06	0.000267673	5.571428571	0.424821727	0.103249179	2.040727241
ATCG01020	0.321088615	0	0	40.78571429	0.336938747	0.015850133	4.409919514
AT1G66800	0.311951409	3.40E-06	0.000196669	5.928571429	0.409102583	0.097151174	2.074159313
AT4G22870	0.310344271	8.40E-13	1.02E-10	13.57142857	0.353922864	0.043578593	3.021743446
AT1G52060	0.308079037	0	0	24	0.333600427	0.025521391	3.70834229
AT5G44585	0.306283597	3.29E-09	2.82E-07	9.428571429	0.368121777	0.06183818	2.573613341
AT4G21870	0.305280764	0	0	66.64285714	0.315765754	0.01048499	4.912457355
AT5G44568	0.302048195	6.99E-15	1.04E-12	16.92857143	0.337385664	0.03533747	3.255128021
AT5G54060	0.301447289	1.56E-10	1.52E-08	11.21428571	0.353760646	0.052313357	2.757522312
AT5G45430	0.300486937	0	0	71.28571429	0.310420749	0.009933812	4.965733733
AT4G11210	0.291035743	1.11E-06	6.79E-05	7	0.373626374	0.082590631	2.177546264
AT5G38940	0.289870267	4.22E-15	6.34E-13	18.28571429	0.322735126	0.032864859	3.295732907
AT2G01520	0.288256741	0	0	109.0714286	0.295449758	0.007193017	5.360172018
AT5G53450	0.283803179	0	0	45.42857143	0.298240089	0.01443691	4.368640298
AT4G22880	0.283528131	0	0	34.14285714	0.302068618	0.018540487	4.026125283
AT5G64570	0.278715879	8.47E-11	8.60E-09	12.78571429	0.324848211	0.046132332	2.815915632
AT1G52070	0.277080021	0	0	52.5	0.289844758	0.012764737	4.505044681
AT1G56650	0.274759427	3.18E-10	2.99E-08	12.21428571	0.322955387	0.04819596	2.74435077
AT5G54710	0.273978002	4.14E-07	2.75E-05	8.071428571	0.345873721	0.071895718	2.266267641
AT3G06390	0.273634258	4.81E-07	3.17E-05	8	0.346153846	0.072519588	2.254970739
AT2G05540	0.26531027	3.64E-13	4.66E-11	17.42857143	0.299691977	0.034381707	3.123767401
AT3G29590	0.264990631	3.51E-09	2.99E-07	11.28571429	0.31698569	0.051995059	2.607971278
AT2G16060	0.262521927	0	0	30.14285714	0.283254402	0.020732475	3.772134137
AT3G62150	0.262043043	0.000297417	0.012093126	4.714285714	0.383697111	0.121654068	1.657183343
AT2G39800	0.260732361	0	0	40.35714286	0.276729338	0.015996977	4.112604389
AT5G64572	0.256504454	0	0	49.85714286	0.269838633	0.013334179	4.338896022
AT3G61898	0.256210958	3.24E-05	0.001553637	6.142857143	0.350043683	0.093832724	1.899371911
AT2G32487	0.254412803	0.000241696	0.009906297	5	0.369230769	0.114817966	1.685174377
AT3G17790	0.252328803	1.41E-14	2.00E-12	21.42857143	0.280670085	0.028341282	3.307898357
AT1G19070	0.250610759	7.63E-05	0.003429672	5.785714286	0.350110795	0.099500035	1.815042604
AT3G16150	0.249763629	7.29E-11	7.55E-09	14.92857143	0.289564377	0.039800747	2.863016703
AT3G29250	0.242765625	0	0	35.28571429	0.260771109	0.018005485	3.856275716
AT3G05727	0.241734102	0	0	308.2142857	0.245586219	0.003852117	5.99443415
AT4G39675	0.240663652	4.92E-08	3.66E-06	10.92857143	0.294291808	0.053628156	2.456184832
AT2G19800	0.239274749	0	0	31.5	0.259201116	0.019926367	3.70132132
AT5G56080	0.236531112	0	0	31.35714286	0.256539046	0.020007935	3.680534272
AT2G47200	0.23596316	6.86E-09	5.54E-07	12.64285714	0.28259391	0.046630751	2.59937682
AT3G22060	0.230727597	1.26E-10	1.25E-08	16.21428571	0.267532696	0.036805099	2.861737668
AT4G30270	0.226954818	0	0	89.35714286	0.235288618	0.0083338	4.819313186
AT5G64110	0.221308663	2.33E-08	1.79E-06	12.78571429	0.267440995	0.046132332	2.535370499
AT1G13420	0.21739153	5.62E-09	4.58E-07	14.28571429	0.258892308	0.041500778	2.641141819
AT4G33610	0.21739153	5.62E-09	4.58E-07	14.28571429	0.258892308	0.041500778	2.641141819
AT1G50060	0.216179786	2.02E-09	1.80E-07	15.28571429	0.255097859	0.038918073	2.712538601
AT5G17220	0.215796495	0	0	58.5	0.227459442	0.011662948	4.285604956
AT5G01600	0.21262834	0	0	247	0.216933945	0.004305605	5.654896025
AT2G28630	0.210536729	2.49E-06	0.00014512	9.785714286	0.270191847	0.059655118	2.179266316
AT5G53486	0.207265778	4.13E-06	0.000235184	9.571428571	0.268211183	0.060945405	2.137780027
AT1G02205	0.207095462	4.04E-10	3.73E-08	17.78571429	0.240827381	0.033731919	2.835813125
AT1G11080	0.20697758	1.92E-06	0.000113091	10.21428571	0.264214537	0.057236958	2.206690955
AT2G39510	0.206611045	1.52E-06	9.15E-05	10.42857143	0.262713455	0.05610241	2.227355447
AT2G43018	0.202900991	5.20E-13	6.53E-11	25.78571429	0.22679502	0.023894029	3.246666905
AT5G54370	0.202438228	5.62E-13	7.00E-11	25.78571429	0.226332258	0.023894029	3.243720159
ATCG00070	0.201946012	4.07E-14	5.48E-12	29.28571429	0.223226102	0.02128009	3.390929583
AT4G36430	0.19862689	5.50E-06	0.00030433	9.857142857	0.257864379	0.059237489	2.122030103
AT5G24780	0.19862689	5.50E-06	0.00030433	9.857142857	0.257864379	0.059237489	2.122030103
AT2G07732	0.1975306	0	0	59.35714286	0.209054333	0.011523732	4.181197967
AT5G26270	0.195036495	6.86E-11	7.15E-09	21.42857143	0.223377778	0.028341282	2.978508721
AT5G57560	0.194715268	8.13E-11	8.31E-09	21.28571429	0.223233188	0.02851792	2.968610861
AT5G05250	0.193944454	4.42E-06	0.000251055	10.35714286	0.25041983	0.056475376	2.148654934
AT4G12550	0.193481122	2.82E-12	3.30E-10	25.64285714	0.217496999	0.024015877	3.178935079
AT1G29951	0.192482166	9.13E-05	0.004000661	7.785714286	0.266942047	0.074459881	1.841991356
AT4G30140	0.191970369	0	0	54.71428571	0.204300359	0.01232999	4.050448147
AT5G05365	0.19109139	0.00012655	0.00538858	7.571428571	0.267601391	0.076510001	1.806365364
AT4G11650	0.190619976	3.81E-14	5.21E-12	32.5	0.209995448	0.019375472	3.438054662
AT5G58390	0.187298889	4.75E-05	0.002211957	8.642857143	0.254574877	0.067275988	1.919926479
AT5G20150	0.187034297	0	0	55.85714286	0.199153389	0.012119091	4.038526596
AT2G31730	0.186805733	7.12E-09	5.72E-07	17.42857143	0.221187439	0.034381707	2.685556399
AT2G01530	0.185686483	0	0	116	0.192570658	0.006884174	4.805960456
AT1G48100	0.185341652	4.98E-05	0.002304744	8.714285714	0.252082773	0.066741121	1.917249701
AT5G44572	0.184520751	9.37E-07	5.84E-05	12.57142857	0.231404959	0.046884208	2.303245821
AT3G23290	0.182057275	2.30E-05	0.00115459	9.642857143	0.242566213	0.060508938	2.003158448
AT1G09240	0.181868399	1.03E-09	9.32E-08	20.42857143	0.211498023	0.029629625	2.835531922
AT1G29395	0.18092035	8.08E-14	1.05E-11	34.42857143	0.199323756	0.018403406	3.437068938
AT1G24530	0.179443585	8.42E-09	6.73E-07	18.28571429	0.212308444	0.032864859	2.691544048
AT5G18661	0.178597169	0.000987358	0.036558471	6.285714286	0.270343293	0.091746124	1.559073456
AT4G28940	0.177410455	2.28E-07	1.56E-05	14.78571429	0.217576211	0.040165757	2.437482872
AT4G37070	0.177182596	2.30E-08	1.77E-06	17.42857143	0.211564302	0.034381707	2.621383158
AT4G12480	0.175481962	0	0	285.1428571	0.179482134	0.004000172	5.487634447
AT1G25472	0.173186111	0.000107846	0.004669965	8.714285714	0.239927232	0.066741121	1.845949084
AT1G73330	0.172644444	0	0	220.6428571	0.177222805	0.004578361	5.274589282
AT5G03120	0.172565002	3.01E-08	2.28E-06	17.78571429	0.206296921	0.033731919	2.612535982
AT1G21910	0.170592953	0.001629927	0.057305382	6.142857143	0.264425677	0.093832724	1.494699217
AT3G15356	0.17048974	7.85E-11	8.08E-09	26.35714286	0.193909586	0.023419845	3.049580677
AT3G59900	0.169772905	0.001270855	0.046054222	6.428571429	0.259525166	0.089752261	1.53185426
AT1G67148	0.169266916	1.86E-06	0.000109968	13.35714286	0.213512188	0.044245272	2.270723237
AT2G21650	0.168017483	8.32E-13	1.02E-10	34.92857143	0.186186395	0.018168912	3.357203732
AT1G14250	0.166546497	8.33E-08	5.97E-06	17.42857143	0.200928204	0.034381707	2.546967024
AT5G42530	0.166467701	1.11E-16	1.96E-14	56.14285714	0.178535409	0.012067708	3.886986624
AT3G46700	0.16606909	7.76E-06	0.000423264	12.07142857	0.214811483	0.048742394	2.139822113
AT5G26260	0.166016833	1.11E-16	1.96E-14	57.35714286	0.177871873	0.01185504	3.907265899
AT3G45070	0.1659792	9.60E-07	5.96E-05	14.5	0.206896552	0.040917352	2.338124915
AT2G36854	0.165359823	0.000144235	0.00602446	8.928571429	0.230547692	0.065187869	1.822389796
AT5G38020	0.164274522	2.85E-11	3.04E-09	29.78571429	0.185231339	0.020956817	3.143836658
AT5G46900	0.164246688	4.01E-07	2.67E-05	15.78571429	0.201996116	0.037749428	2.419800847
AT2G23010	0.163021778	3.33E-05	0.001588256	10.71428571	0.217682051	0.054660273	1.993657882
AT1G65490	0.162079724	2.22E-16	3.70E-14	58.85714286	0.173684172	0.011604449	3.903716411
ATCG00020	0.160444294	0	0	181.7142857	0.16557024	0.005125946	5.013481195
ATCG00580	0.159548522	1.27E-10	1.25E-08	28.64285714	0.181260832	0.02171231	3.0614821
AT1G22400	0.157474612	1.28E-05	0.000671715	12.35714286	0.205136772	0.04766216	2.105669889
AT4G15700	0.15655052	0.00129961	0.046874637	7.071428571	0.238327329	0.081776809	1.543180722
AT2G25160	0.15575586	0.001975443	0.067895886	6.642857143	0.242678122	0.086922262	1.481246432
AT5G37690	0.154620636	2.97E-08	2.27E-06	21	0.183499041	0.028878405	2.667709566
AT5G10140	0.154375787	0.00393866	0.126437441	5.928571429	0.25152696	0.097151174	1.372409715
AT1G51140	0.153884948	2.07E-08	1.60E-06	21.71428571	0.181879928	0.02799498	2.699746282
AT2G43535	0.153749292	0	0	112.8571429	0.160768861	0.007019569	4.51746184
ATCG00130	0.153148238	5.55E-08	4.11E-06	20.35714286	0.182874731	0.029726493	2.621034588
AT2G23540	0.151501244	7.35E-10	6.75E-08	28	0.17366562	0.022164377	2.969997493
ATCG00730	0.151205596	5.80E-12	6.63E-10	38.14285714	0.168013838	0.016808242	3.321339346
AT1G52050	0.150240776	5.57E-05	0.002548107	11.28571429	0.202235835	0.051995059	1.959592221
AT3G49570	0.149973868	4.29E-05	0.002018081	11.64285714	0.20043602	0.050462152	1.98986816
AT5G57080	0.149801192	7.45E-07	4.76E-05	17.14285714	0.184722222	0.03492103	2.403189411
AT4G11880	0.149341987	0.002352336	0.079311311	6.785714286	0.23447688	0.085134894	1.461623208
AT1G17180	0.149178354	0	0	85.42857143	0.157802399	0.008624045	4.193610573
ATCG01060	0.148456466	1.18E-05	0.000627236	13.5	0.192254933	0.043798467	2.134068321
AT4G14090	0.146512868	8.44E-06	0.000456904	14.21428571	0.18821203	0.041699162	2.174268545
AT2G40435	0.146423757	1.29E-05	0.000671715	13.64285714	0.189784777	0.043361021	2.129893658
ATCG00490	0.145989633	0	0	88.28571429	0.15440003	0.008410396	4.198355432
AT5G58860	0.145678676	1.26E-08	9.85E-07	24.57142857	0.170653576	0.0249749	2.77251984
ATMG01390	0.145614366	3.33E-16	5.49E-14	76.14285714	0.155043503	0.009429137	4.0394035
AT1G05340	0.143759336	0.000930421	0.03461754	8.285714286	0.213847983	0.070088647	1.609332921
AT1G73830	0.143664755	0.000453339	0.017818553	9.214285714	0.206894001	0.063229247	1.710227876
AT2G19590	0.143416498	0.000111911	0.004832353	11.07142857	0.196378772	0.052962274	1.890602022
AT2G05510	0.142571098	1.78E-09	1.60E-07	29.28571429	0.163851187	0.02128009	2.944809981
AT5G15960	0.142082372	2.37E-11	2.56E-09	39.42857143	0.158408463	0.016326091	3.278398098
AT3G17998	0.14180053	4.44E-16	7.17E-14	80.21428571	0.150853719	0.009053189	4.058580432
AT5G01740	0.141734648	0.00123245	0.044768312	8.071428571	0.213630367	0.071895718	1.571138974
AT1G64660	0.141722388	0.001538406	0.054588502	7.785714286	0.216182269	0.074459881	1.537712988
AT1G55990	0.141673245	2.46E-05	0.001219509	13.35714286	0.185918517	0.044245272	2.071075277
AT4G29030	0.141156746	3.77E-15	5.73E-13	70.57142857	0.151170634	0.010013888	3.916103763
AT1G67750	0.141104176	7.70E-08	5.59E-06	22.57142857	0.168112852	0.027008675	2.637935229
AT4G20390	0.139529622	2.84E-09	2.47E-07	29.42857143	0.160716228	0.021186605	2.923291251
AT2G33830	0.138416111	0.000540739	0.020931786	9.428571429	0.200254291	0.06183818	1.6952634
AT3G20380	0.137497487	0.000143829	0.006023916	11.35714286	0.189178252	0.051680765	1.87204692
AT1G47600	0.137404686	8.89E-10	8.11E-08	32.85714286	0.156591537	0.019186851	3.028816392
AT1G05680	0.136719487	0.001014616	0.037477209	8.714285714	0.203460608	0.066741121	1.608101672
ATCG01080	0.136116123	0.003155294	0.103349364	7.214285714	0.216313634	0.080197512	1.431495223
AT5G09670	0.135890771	1.63E-05	0.000834497	14.78571429	0.176056528	0.040165757	2.132000763
AT5G45080	0.134480862	0.004427825	0.138236501	6.857142857	0.21875	0.084269138	1.37620675
AT2G05380	0.134381605	0	0	301.8571429	0.138272258	0.003890654	5.151355369
AT4G36850	0.134242601	0.009252648	0.257137412	5.857142857	0.232553883	0.098311282	1.242136134
AT5G33370	0.133375675	0.000240671	0.009890746	11.07142857	0.186337949	0.052962274	1.814884555
AT4G27450	0.132422547	0.006275107	0.184982903	6.5	0.221210742	0.088788195	1.316981663
AT1G78830	0.132324806	4.46E-09	3.76E-07	31.28571429	0.152373804	0.020048998	2.926012872
ATMG00020	0.131999975	2.22E-16	3.70E-14	105.6428571	0.139360805	0.007360829	4.242812705
AT1G19020	0.131287773	7.27E-05	0.003276646	13.14285714	0.176221463	0.04493369	1.971520211
ATCG00330	0.130919237	5.25E-14	6.88E-12	72.14285714	0.140759051	0.009839814	3.838452867
AT1G17190	0.130482704	4.50E-09	3.77E-07	32.07142857	0.150090067	0.019607364	2.936361043
AT1G51470	0.129796585	0.000330319	0.013324901	11	0.183089638	0.053293053	1.780530756
AT2G26440	0.129763148	0.000943719	0.035027288	9.428571429	0.191601328	0.06183818	1.631537803
AT4G12545	0.129129013	2.78E-12	3.28E-10	56.14285714	0.141196721	0.012067708	3.548482973
AT1G52400	0.128980492	9.91E-11	9.87E-09	43.5	0.143967804	0.014987312	3.263932666
AT1G68600	0.128456324	1.05E-06	6.46E-05	21	0.157334729	0.028878405	2.4457742
AT1G31690	0.127614237	5.85E-06	0.000322581	18	0.160968661	0.033354424	2.270829823
AT1G02930	0.127363648	2.79E-09	2.45E-07	34.78571429	0.14559887	0.018235222	2.997199461
AT2G15128	0.127025468	0.006845626	0.199879253	6.714285714	0.213044538	0.086019071	1.308426617
AT1G75040	0.126170049	4.71E-06	0.000264286	18.71428571	0.158328589	0.032158541	2.299647942
AT2G38170	0.124560263	8.55E-15	1.25E-12	96.5	0.13242689	0.007866627	4.073307064
AT5G44130	0.12364226	9.88E-15	1.43E-12	97.64285714	0.131440483	0.007798222	4.075120566
AT5G47450	0.123074388	1.84E-05	0.000931728	16.85714286	0.158553024	0.035478636	2.159942949
AT3G13857	0.122831791	1.68E-06	0.000100145	21.57142857	0.150998775	0.028166985	2.422459822
AT2G44080	0.12199757	0.000366878	0.01460747	11.78571429	0.171872572	0.049875002	1.784950524
AT3G07273	0.121253524	7.21E-05	0.003261342	14.71428571	0.161604443	0.040350919	2.001793428
AT5G44550	0.120734906	3.36E-10	3.14E-08	45.64285714	0.135113532	0.014378625	3.232174496
AT5G09520	0.119887704	7.54E-06	0.000412955	19.28571429	0.151153319	0.031265615	2.273363863
AT3G01420	0.11973237	2.33E-15	3.57E-13	124.7142857	0.126276826	0.006544455	4.270173002
AT2G33790	0.118130962	9.03E-05	0.003967849	14.85714286	0.158113336	0.039982375	1.983523
AT5G39240	0.11785723	0.011637795	0.314077032	6.5	0.206645426	0.088788195	1.218717647
AT3G51600	0.117751943	0	0	457.4285714	0.121007167	0.003255224	5.216191913
AT4G18205	0.117646177	0.000456752	0.017884982	12	0.166666667	0.049020489	1.7655088
AT5G53250	0.117642602	6.03E-12	6.85E-10	66.85714286	0.128100468	0.010457866	3.614615389
AT2G20750	0.116857604	2.10E-07	1.44E-05	28.42857143	0.138718331	0.021860727	2.665745159
AT5G60530	0.116649627	9.32E-05	0.004057563	15.07142857	0.156092285	0.039442658	1.984570561
AT4G33050	0.116427815	0.005276325	0.161117114	7.928571429	0.189582514	0.073154699	1.373803461
AT5G61590	0.116358566	2.11E-10	2.01E-08	51.42857143	0.129347104	0.012988538	3.315936803
AT5G59320	0.116291539	9.30E-05	0.004057563	15.14285714	0.155557685	0.039266147	1.986091746
AT3G16530	0.11554935	9.69E-11	9.71E-09	55.71428571	0.127694331	0.012144981	3.394262393
AT2G22510	0.115474462	8.60E-09	6.83E-07	38.42857143	0.132172771	0.016698309	2.984651083
AT3G08770	0.115269878	2.22E-16	3.70E-14	188.2857143	0.120287503	0.005017625	4.583338419
ATCG00720	0.115252004	1.28E-08	9.97E-07	37.28571429	0.132400152	0.017148149	2.948780059
AT2G48140	0.115216864	5.52E-07	3.60E-05	26.64285714	0.138407245	0.023190381	2.577321043
AT3G53980	0.115146769	1.46E-11	1.60E-09	65.78571429	0.125742022	0.010595253	3.568976934
AT3G26460	0.11485565	7.71E-05	0.003455964	15.78571429	0.152605078	0.037749428	2.015276262
ATCG00340	0.114555024	1.27E-12	1.52E-10	82.21428571	0.123437175	0.00888215	3.796724141
AT4G07820	0.114151542	0.0005571	0.021402964	12.14285714	0.162619111	0.048467569	1.746405171
ATCG00820	0.114098447	2.54E-05	0.00124982	18.21428571	0.147084258	0.03298581	2.156725395
AT4G38080	0.114097238	8.44E-15	1.24E-12	134	0.120328324	0.006231086	4.271348927
AT5G24660	0.112917686	1.71E-11	1.87E-09	68.35714286	0.123190445	0.010272759	3.583994741
AT5G37990	0.112666063	1.53E-10	1.49E-08	57	0.124582712	0.011916649	3.38605335
AT1G70850	0.112194901	8.88E-16	1.40E-13	189.6428571	0.11719109	0.004996189	4.551891008
AT1G55450	0.111949233	4.28E-08	3.20E-06	35.5	0.129858239	0.017909006	2.858180343
AT1G48330	0.111591581	1.03E-06	6.38E-05	26.5	0.134896076	0.023304495	2.533168255
AT3G14981	0.11087154	0.034427245	0.794781991	5.071428571	0.224100835	0.113229295	0.984900762
AT2G40610	0.11039379	6.16E-11	6.47E-09	64.92857143	0.121102218	0.010708427	3.499406762
ATCG00350	0.110284482	2.00E-11	2.18E-09	71.92857143	0.120147585	0.009863103	3.606622194
AT5G46890	0.10953285	1.29E-11	1.44E-09	76.28571429	0.118948117	0.009415267	3.65918666
ATCG00710	0.108908575	4.55E-06	0.000256478	23.71428571	0.134713088	0.025804512	2.384194751
AT5G15970	0.108861559	4.05E-14	5.48E-12	138.4285714	0.114957998	0.006096439	4.23699625
AT2G18193	0.108519426	0.035619099	0.817373012	5.142857143	0.220204179	0.111684753	0.979409601
AT3G50400	0.108508167	0.019209692	0.489145137	6.285714286	0.200254291	0.091746124	1.126114048
AT1G49860	0.108207479	1.80E-13	2.31E-11	120.6428571	0.114904547	0.006697068	4.100762442
AT1G19960	0.108046322	7.35E-07	4.72E-05	29	0.129516144	0.021469822	2.592749811
AT3G15450	0.107686626	9.48E-08	6.76E-06	35.57142857	0.125563732	0.017877105	2.812234741
ATCG00920	0.106960357	0	0	1046.642857	0.109521494	0.002561137	5.418285854
AT3G47420	0.106916767	4.00E-05	0.001884584	19.07142857	0.138510958	0.031594191	2.132268868
AT1G72430	0.106579682	1.06E-11	1.18E-09	84.35714286	0.115287576	0.008707895	3.726769257
AT1G08930	0.106307214	2.18E-09	1.93E-07	51.78571429	0.119220123	0.012912909	3.206741852
AT4G11190	0.106212625	2.39E-07	1.62E-05	33.42857143	0.125106065	0.01889344	2.727194448
AT3G47640	0.106010449	0.000222285	0.009209222	15.42857143	0.144586895	0.038576446	1.906144669
AT3G48720	0.105794228	1.59E-05	0.000814042	21.64285714	0.133874926	0.028080698	2.253235054
ATCG00270	0.105546615	3.72E-10	3.46E-08	62	0.116665333	0.011118717	3.391313676
AT1G73260	0.105099883	2.36E-07	1.61E-05	34.14285714	0.123640369	0.018540487	2.737398841
AT3G30720	0.105072392	0.002139373	0.072876545	10.85714286	0.15904006	0.053967668	1.559222946
AT3G62760	0.105023113	0.035557069	0.817172872	5.357142857	0.212321368	0.107298255	0.984622961
AT5G23940	0.104792808	8.83E-09	6.98E-07	47	0.118814639	0.014021832	3.082965884
AT5G44580	0.104500323	4.28E-13	5.42E-11	126.1428571	0.110993565	0.006493242	4.095393353
AT4G30460	0.104022594	0.000131086	0.005550884	17.07142857	0.139081276	0.035058682	1.988084547
AT4G12470	0.103549479	7.20E-13	8.89E-11	123.4285714	0.11014104	0.006591561	4.062588168
AT3G19850	0.103497395	0.033520439	0.780903964	5.571428571	0.206746574	0.103249179	1.00173311
ATCG00950	0.103207825	0	0	1007.285714	0.105790016	0.002582191	5.356464
