Gene	effect.size_ZT0	p.value_ZT0	q.value_ZT0	Mean_ZT0	CV2_ZT0	TechNoise_ZT0	BioVar_ZT0
AT2G16005	0.307155085	0	0	17.28571429	0.337986581	0.030831496	3.454489162
AT4G22505	0.302470955	0	0	24.5	0.324928716	0.02245776	3.854837289
AT3G56970	0.301338398	0	0	18.21428571	0.330720137	0.029381739	3.492619185
ATCG00530	0.30060436	1.65E-10	1.81E-08	9.857142857	0.352867045	0.052262685	2.75527155
AT5G53486	0.298412399	1.73E-10	1.86E-08	9.928571429	0.350316316	0.051903917	2.754742857
AT5G64110	0.298191969	3.15E-14	4.64E-12	14.35714286	0.334824157	0.036632188	3.192219832
ATMG00020	0.298113912	0	0	94.21428571	0.305725371	0.007611459	5.327919493
AT3G59900	0.294776701	7.25E-06	0.00040877	5.214285714	0.391443047	0.096666347	2.017716798
AT3G16360	0.292425776	6.89E-06	0.000393423	5.285714286	0.387818172	0.095392395	2.02343424
AT5G38940	0.290672678	1.11E-16	1.83E-14	18.21428571	0.320054417	0.029381739	3.445325511
ATCG00820	0.287380512	1.11E-16	1.83E-14	18.5	0.316345451	0.02896494	3.449121291
ATCG00840	0.28533139	0	0	20.28571429	0.311957334	0.026625945	3.550444111
AT3G12900	0.276840794	4.61E-10	4.62E-08	10.42857143	0.326370946	0.049530152	2.720133679
AT5G38930	0.272680823	2.71E-10	2.85E-08	10.92857143	0.320054417	0.047373594	2.756162188
AT3G47340	0.272629939	0	0	77.14285714	0.281396011	0.008766073	5.004527457
ATCG01020	0.270869271	0	0	64.92857143	0.280834058	0.009964787	4.816735094
ATCG00150	0.270265022	2.11E-08	1.68E-06	8.714285714	0.329067868	0.058802846	2.484427277
AT3G14981	0.2593865	3.32E-05	0.001648026	5.285714286	0.354778895	0.095392395	1.894974026
ATCG00900	0.259329842	4.19E-10	4.25E-08	11.42857143	0.304735577	0.045405735	2.746611509
AT5G64120	0.254723028	0	0	62.07142857	0.265036299	0.010313272	4.683615952
AT1G52400	0.249710689	0	0	24.21428571	0.272405191	0.022694501	3.585339503
AT3G23290	0.245857168	4.48E-09	3.87E-07	10.78571429	0.293826519	0.047969351	2.614779792
AT1G66100	0.24214533	0	0	205.5714286	0.246930491	0.004785161	5.689393697
AT1G13650	0.239634835	5.84E-10	5.77E-08	12.5	0.281353846	0.041719011	2.753608819
AT1G52060	0.237569547	0	0	27.14285714	0.258073727	0.020504179	3.65379336
ATMG00030	0.23277466	0	0	34.28571429	0.249505876	0.016731217	3.898459542
AT1G55990	0.2315395	1.02E-09	9.39E-08	12.71428571	0.272595729	0.041056229	2.73108992
AT5G01600	0.224480938	0	0	105.2857143	0.231543745	0.007062807	5.034899307
AT2G27550	0.223739036	2.33E-15	3.69E-13	24.78571429	0.245965514	0.022226477	3.46810484
ATCG00905	0.221914464	1.02E-08	8.54E-07	11.78571429	0.266016811	0.044102348	2.592590061
AT4G39675	0.2190774	4.60E-10	4.62E-08	14.35714286	0.255709588	0.036632188	2.80332247
AT5G36920	0.213903938	1.18E-05	0.000644963	7.357142857	0.283112307	0.069208369	2.032356051
AT5G57080	0.213885485	2.79E-12	3.71E-10	19.35714286	0.24167385	0.027788365	3.120508534
AT3G02550	0.213539163	1.65E-06	0.000104413	8.714285714	0.272342009	0.058802846	2.211461651
AT3G08770	0.212304733	0	0	123.5	0.218678959	0.006374226	5.100420452
AT3G48450	0.211442934	5.70E-10	5.67E-08	14.92857143	0.246764568	0.035321634	2.804511269
AT4G36570	0.206963236	3.38E-05	0.001662845	6.928571429	0.280304455	0.073341219	1.934298517
ATCG00790	0.206755317	1.05E-12	1.43E-10	21.42857143	0.232088889	0.025333572	3.19555504
AT5G33370	0.205094276	6.95E-05	0.003194779	6.5	0.283113336	0.078019061	1.859481175
AT2G43510	0.205037576	3.21E-08	2.51E-06	12.21428571	0.247676471	0.042638895	2.538214852
AT1G11600	0.20432104	0.000415262	0.015633196	5.285714286	0.299713435	0.095392395	1.651637591
AT1G56430	0.200761056	8.88E-16	1.43E-13	31.35714286	0.218831288	0.018070232	3.598132123
AT3G56980	0.200391766	3.96E-11	4.72E-09	18.71428571	0.229052458	0.028660692	2.998532711
AT4G33610	0.198461171	1.63E-08	1.32E-06	13.35714286	0.23765665	0.039195478	2.600119636
ATCG00750	0.194916633	2.93E-05	0.001479355	7.571428571	0.262234028	0.067317395	1.961803646
AT1G08115	0.194779118	1.40E-14	2.12E-12	29.21428571	0.213999199	0.019220081	3.476919107
AT2G36854	0.193444073	3.59E-06	0.000213216	9.285714286	0.248775603	0.05533153	2.168671296
AT5G51720	0.192544286	0	0	81.85714286	0.200943378	0.008399092	4.580411847
AT2G18193	0.191240762	1.36E-05	0.000742305	8.357142857	0.252454245	0.061213482	2.044100589
AT4G35770	0.190620367	0	0	162.7142857	0.196035345	0.005414978	5.178014588
AT1G52070	0.190159914	0	0	58.64285714	0.20093619	0.010776277	4.220806693
AT4G12545	0.18972645	0	0	69.07142857	0.199237144	0.009510694	4.388792199
AT1G67148	0.188189017	3.67E-10	3.75E-08	18.21428571	0.217570757	0.029381739	2.888492953
AT5G55450	0.188113545	5.06E-08	3.76E-06	13.35714286	0.227309023	0.039195478	2.53589582
ATCG00800	0.187894665	2.80E-08	2.23E-06	13.92857143	0.225580337	0.037685672	2.581553284
AT2G04040	0.182159411	0.00064559	0.02276975	5.714285714	0.270576923	0.088417512	1.613634749
AT2G30540	0.178759976	9.72E-05	0.004317799	7.428571429	0.247325899	0.068565923	1.850849679
AT4G26055	0.175617968	0.000164216	0.006968035	7.142857143	0.246830769	0.071212801	1.793313735
AT5G04790	0.173971571	2.82E-08	2.23E-06	15.57142857	0.207933805	0.033962234	2.614121041
AT5G09530	0.171922552	1.30E-14	1.99E-12	37.35714286	0.187474989	0.015552436	3.591485651
AT5G05250	0.171006316	1.41E-11	1.75E-09	25.71428571	0.192516619	0.021510303	3.161883248
AT5G02760	0.170991624	1.38E-08	1.13E-06	16.78571429	0.202670195	0.031678572	2.677554741
AT5G23940	0.17050234	9.32E-11	1.07E-08	23.14285714	0.194136682	0.023634341	3.038116177
AT2G33790	0.168850264	1.51E-08	1.23E-06	17	0.200159702	0.031309438	2.676482027
AT2G38530	0.167428417	0	0	132.2857143	0.173538295	0.006109878	4.827966767
AT4G30140	0.166332171	5.55E-16	9.06E-14	47.64285714	0.179043796	0.012711625	3.816092143
AT2G35380	0.166329806	8.42E-11	9.73E-09	24.28571429	0.188964599	0.022634794	3.061501915
AT4G13493	0.166070865	1.57E-09	1.41E-07	20.28571429	0.192696809	0.026625945	2.855428065
AT5G44568	0.165775217	0.002216212	0.069065802	5.285714286	0.261167613	0.095392395	1.453029834
ATCG00810	0.165266975	5.19E-07	3.50E-05	13.5	0.204073019	0.038806044	2.394732173
AT4G38080	0.163749346	0	0	166.2857143	0.169099439	0.005350093	4.982164034
AT1G62500	0.163584006	2.08E-10	2.20E-08	23.64285714	0.186769155	0.023185149	3.009983316
AT5G09520	0.161758241	2.03E-07	1.46E-05	15	0.196923077	0.035164835	2.485426815
AT5G04238	0.158593716	4.80E-09	4.10E-07	20.28571429	0.18521966	0.026625945	2.798332625
AT1G15125	0.158199073	0.000134408	0.005851986	8.357142857	0.219412555	0.061213482	1.841724733
AT4G20390	0.154923642	8.55E-15	1.32E-12	48.14285714	0.167528111	0.012604468	3.732396028
AT5G20740	0.154701603	0.001297613	0.042650874	6.285714286	0.235298792	0.080597189	1.545692482
AT2G47200	0.154127761	4.34E-08	3.31E-06	18.14285714	0.183615752	0.02948799	2.638490415
AT4G14630	0.153581488	1.90E-09	1.69E-07	22.78571429	0.177548751	0.023967263	2.88907816
AT1G25098	0.153460595	2.33E-09	2.03E-07	22.5	0.177701804	0.024241209	2.873924747
ATCG00770	0.153140114	1.49E-06	9.54E-05	13.78571429	0.191191503	0.03805139	2.328997369
AT1G22470	0.151002173	0.001457125	0.046968829	6.357142857	0.230720674	0.079718501	1.533160794
AT5G03545	0.150875778	4.77E-15	7.47E-13	53.21428571	0.162507164	0.011631386	3.804408385
AT1G52000	0.150807769	0.001576065	0.050585622	6.285714286	0.231404959	0.080597189	1.521618347
AT5G54370	0.150707214	1.47E-10	1.64E-08	27.92857143	0.170701898	0.019994685	3.093790666
AT2G42250	0.150216674	0.00026266	0.010437622	8.214285714	0.212453105	0.06223643	1.771313203
AT2G01010	0.148327631	0	0	3345.571429	0.150868518	0.002540887	5.891815863
AT4G31940	0.146910066	0	0	97.78571429	0.154330966	0.0074209	4.378289602
AT2G23540	0.146258452	2.92E-13	4.09E-11	44.21428571	0.159770155	0.013511703	3.56371654
AT2G05510	0.145780086	1.57E-10	1.73E-08	29.57142857	0.164796952	0.019016867	3.115338111
AT2G32190	0.145611801	0.000403468	0.01534301	8.071428571	0.20890739	0.063295589	1.722686652
AT1G06360	0.144978902	4.12E-14	6.01E-12	51.21428571	0.156971024	0.011992122	3.710339347
AT5G58860	0.14434119	7.80E-12	9.92E-10	36.78571429	0.16009803	0.01575684	3.344905446
AT3G06390	0.143905604	9.37E-12	1.18E-09	36.57142857	0.159740741	0.015835138	3.334530988
AT2G41480	0.143196998	6.67E-05	0.003084937	10.35714286	0.193052227	0.049855229	1.953174462
AT1G09530	0.142693633	4.10E-06	0.000240402	13.92857143	0.180379305	0.037685672	2.258945795
AT5G09480	0.141135711	5.11E-14	7.31E-12	54	0.15263269	0.011496979	3.730737251
AT3G25570	0.139481608	9.57E-05	0.00426585	10.28571429	0.189666429	0.050184821	1.918141363
AT1G52050	0.138227704	8.57E-06	0.000476818	13.57142857	0.176842105	0.038614402	2.195250895
AT2G40205	0.137865878	0	0	290.7857143	0.141950301	0.004084423	5.119109932
AT5G64572	0.137690145	0	0	102.8571429	0.144863189	0.007173044	4.335961803
AT2G15128	0.136803733	1.18E-08	9.76E-07	24.35714286	0.15937917	0.022575437	2.819637297
AT4G37483	0.136721423	2.74E-07	1.90E-05	18.92857143	0.165084755	0.028363332	2.541107947
AT3G57157	0.136583812	3.55E-10	3.65E-08	31.64285714	0.154512497	0.017928685	3.107381941
AT1G21520	0.136340279	0.007912799	0.211491366	5.214285714	0.233006626	0.096666347	1.269285357
AT3G45140	0.135414554	1.45E-07	1.05E-05	20.28571429	0.162040499	0.026625945	2.605449812
AT3G61198	0.134361728	0.000161193	0.006859163	10.14285714	0.18521966	0.050857932	1.864692537
AT5G09670	0.134162893	2.74E-06	0.000165931	15.85714286	0.16755633	0.033393437	2.327009708
AT2G42610	0.134023146	0.000218027	0.008733291	9.785714286	0.186649836	0.05262669	1.82646767
AT4G12550	0.133826241	1.82E-10	1.94E-08	34.57142857	0.150438967	0.016612727	3.178817513
AT5G42510	0.133562732	9.47E-05	0.004233255	10.92857143	0.180936326	0.047373594	1.933327053
AT5G10380	0.133276031	0.000933603	0.032164328	8	0.197115385	0.063839354	1.626522427
AT3G28220	0.132873796	9.73E-10	9.03E-08	31	0.15112463	0.018250834	3.049704521
AT2G16060	0.132491245	3.00E-08	2.36E-06	23.92857143	0.155428141	0.022936896	2.760505666
AT5G25980	0.131748213	0	0	252.4285714	0.136089507	0.004341293	4.970287215
AT3G54580	0.131705744	1.30E-07	9.53E-06	21.42857143	0.157039316	0.025333572	2.632003381
AT3G03820	0.131528596	0.000138848	0.006027832	10.64285714	0.180109697	0.048581101	1.890408766
AT5G64570	0.129575059	1.55E-09	1.40E-07	31.42857143	0.147609663	0.018034604	3.032947542
AT5G56080	0.129047221	2.16E-06	0.000134374	17.21428571	0.159996715	0.030949494	2.370054547
AT1G49860	0.128116491	2.67E-12	3.58E-10	52	0.139963587	0.011847095	3.562446264
AT3G50480	0.128064493	6.47E-07	4.34E-05	19.5	0.155666818	0.027602325	2.495599751
AT3G20380	0.126993709	0.000148948	0.006403861	11.07142857	0.173786921	0.046793212	1.892948353
AT3G52790	0.126795433	3.26E-06	0.000196121	17	0.158104871	0.031309438	2.336212296
AT1G29395	0.126064492	0.001456483	0.046968829	8	0.189903846	0.063839354	1.57275117
AT3G53235	0.125157383	0.001186552	0.039695303	8.357142857	0.186370865	0.061213482	1.606254998
AT5G09980	0.124870391	0.000264196	0.010470926	10.5	0.174079888	0.049209498	1.822740846
AT1G64220	0.124849428	0.000414558	0.015633196	9.857142857	0.177112113	0.052262685	1.760809734
AT2G22510	0.12376715	1.12E-10	1.28E-08	42.35714286	0.137766308	0.013999159	3.29881108
AT5G60530	0.122942036	5.95E-06	0.000345073	16.78571429	0.154620608	0.031678572	2.287153415
AT1G42430	0.122133047	1.67E-10	1.82E-08	42.28571429	0.136151809	0.014018762	3.279785292
AT4G14130	0.121786457	1.70E-10	1.84E-08	42.5	0.135746606	0.01396015	3.281529824
AT5G37690	0.120757764	7.94E-09	6.70E-07	31.64285714	0.138686449	0.017928685	2.951485239
AT5G13580	0.120681428	0.000278313	0.010943806	10.92857143	0.168055022	0.047373594	1.826778621
AT5G57625	0.119566436	2.13E-07	1.53E-05	24.21428571	0.142260938	0.022694501	2.648124888
AT1G21400	0.118401045	4.70E-08	3.53E-06	28.21428571	0.138217495	0.019816449	2.802169831
AT3G01960	0.117728064	0.006379682	0.175511349	6.571428571	0.194925113	0.077197049	1.336302369
AT5G03350	0.116952886	0.00034587	0.013355552	11.07142857	0.163746098	0.046793212	1.807089372
AT4G08770	0.11667789	7.21E-06	0.000408573	17.85714286	0.146599385	0.029921495	2.292624884
AT1G62380	0.116284496	0	0	395.1428571	0.119922468	0.003637971	5.042824073
AT5G48485	0.11548095	8.63E-14	1.22E-11	95.35714286	0.123029877	0.007548927	4.026593323
AT1G78490	0.115102381	0.000573813	0.020669651	10.5	0.164311879	0.049209498	1.73942809
AT4G02270	0.115046524	1.93E-09	1.71E-07	39.42857143	0.129907663	0.014861139	3.127869919
AT5G35190	0.114983459	0.001876581	0.05946861	8.642857143	0.174252494	0.059269035	1.555828832
AT5G24210	0.114798203	4.36E-05	0.002113698	14.92857143	0.150119837	0.035321634	2.087490646
AT3G22235	0.112820413	1.69E-05	0.000901482	17.14285714	0.143888889	0.031068476	2.211431825
AT1G22160	0.11202144	0.001281128	0.042201355	9.571428571	0.165772744	0.053751304	1.624835167
AT4G22230	0.111368117	0.002475304	0.075726143	8.571428571	0.171111111	0.059742994	1.518091998
ATCG00920	0.111114455	0	0	1197.285714	0.113918977	0.002804522	5.344109418
AT2G36030	0.110358425	0.014274981	0.351515547	5.857142857	0.196677802	0.086319377	1.188077778
AT3G28550	0.109897477	2.15E-07	1.53E-05	28.21428571	0.129713927	0.019816449	2.710562977
AT5G54510	0.10933044	5.15E-07	3.49E-05	26.14285714	0.13052736	0.02119692	2.622425679
AT5G07475	0.109077517	5.04E-05	0.002371321	15.85714286	0.142470953	0.033393437	2.093031336
AT4G27260	0.108157333	4.62E-06	0.000269891	21.21428571	0.133722619	0.025565285	2.38698548
AT5G47500	0.108035878	6.13E-11	7.14E-09	62.85714286	0.118250159	0.010214281	3.533182633
AT1G64590	0.107443992	0.001276358	0.042184077	10.14285714	0.158301924	0.050857932	1.638134086
AT3G04290	0.107294826	8.14E-10	7.78E-08	50.14285714	0.119492037	0.012197211	3.292291221
AT1G23720	0.107163031	1.95E-06	0.000121575	23.64285714	0.13034818	0.023185149	2.49109754
AT5G59090	0.107093886	1.47E-09	1.34E-07	47.64285714	0.119805511	0.012711625	3.236473883
AT3G54590	0.10693615	0.002449117	0.075077935	9.071428571	0.163518173	0.056582024	1.531035306
AT1G73260	0.106242936	1.49E-12	2.01E-10	97	0.113704555	0.007461619	3.929657561
AT3G01940	0.106211885	0.012083596	0.305054952	6.428571429	0.185071225	0.07885934	1.230727067
AT1G01580	0.10614915	4.28E-12	5.64E-10	86.78571429	0.11420721	0.00805806	3.825077425
AT3G49110	0.105906041	0.000117911	0.005178762	14.85714286	0.141385981	0.03547994	1.994563599
AT5G08760	0.105630752	2.03E-05	0.001063683	18.64285714	0.134392083	0.028761331	2.224245827
AT5G45950	0.104987863	2.37E-07	1.68E-05	30.5	0.123498646	0.018510783	2.738057425
AT3G26445	0.104615394	0.004641277	0.132793578	8.214285714	0.166851825	0.06223643	1.422736243
ATCG00950	0.102787786	1.11E-16	1.83E-14	1177.071429	0.105599358	0.002811573	5.231079895
AT2G03200	0.101504865	0.000633771	0.022558951	12.35714286	0.143678501	0.042173636	1.768430886
AT3G61898	0.101442663	0.009718017	0.252988446	7.214285714	0.17197409	0.070531427	1.285853093
AT1G50060	0.101426214	0.000305093	0.011903391	13.85714286	0.139293802	0.037867588	1.87909562
AT4G13235	0.101236518	2.43E-07	1.71E-05	32.71428571	0.118656424	0.017419906	2.767981483
AT2G33830	0.100939747	1.08E-11	1.35E-09	94.07142857	0.108559129	0.007619382	3.832663242
AT2G45220	0.100760882	2.55E-07	1.79E-05	32.85714286	0.118115457	0.017354576	2.766809787
AT5G59320	0.100407356	0.001381194	0.045004145	11	0.147488875	0.047081518	1.64737338
AT5G15960	0.099990524	2.53E-05	0.001307391	19.85714286	0.127139462	0.027148937	2.227444257
AT4G00080	0.099897262	1.20E-05	0.000655783	21.78571429	0.124854774	0.024957513	2.322704921
AT1G05240	0.09926338	1.79E-09	1.60E-07	56.78571429	0.110313796	0.011050416	3.319440681
AT5G67400	0.099158101	1.05E-05	0.000578956	22.42857143	0.123468888	0.024310787	2.344479069
AT5G44550	0.098804257	3.51E-10	3.64E-08	68.42857143	0.10838181	0.009577553	3.500321766
AT1G74460	0.098295377	2.67E-06	0.000162353	26.71428571	0.119090095	0.020794718	2.517764418
AT5G01215	0.098185692	7.59E-06	0.000425223	23.71428571	0.121308217	0.023122525	2.391306434
AT1G15825	0.098114179	0.000515665	0.018807845	13.42857143	0.137113905	0.038999725	1.813839008
AT1G16400	0.097897715	2.87E-07	1.98E-05	34.42857143	0.114569441	0.016671726	2.780746924
AT1G43310	0.097860832	0.008985743	0.236797967	7.714285714	0.163975942	0.066115109	1.310432247
AT2G39530	0.097714311	2.61E-07	1.82E-05	34.92857143	0.114181652	0.016467341	2.793651351
AT3G52748	0.097604407	0.000151044	0.0064639	16.28571429	0.130182068	0.032577661	1.998575811
AT5G15265	0.097081162	0.0001051	0.004643262	17.28571429	0.127912658	0.030831496	2.052682233
AT5G07690	0.096907572	0.003682309	0.108260183	9.571428571	0.150658876	0.053751304	1.486914016
AT1G05680	0.096651541	0.001006297	0.034353598	12.28571429	0.139056455	0.042404913	1.713367376
AT2G48140	0.09589188	1.26E-06	8.19E-05	30.5	0.114402663	0.018510783	2.627682832
AT5G43520	0.095113599	0.000548928	0.019916549	13.92857143	0.132799272	0.037685672	1.817159202
AT3G49780	0.094517766	4.46E-11	5.27E-09	101.8571429	0.101737729	0.007219963	3.816719504
AT1G27140	0.094483197	0.000800071	0.027690949	13.21428571	0.13407653	0.039593333	1.759727307
AT3G53980	0.094381586	9.44E-10	8.86E-08	70.5	0.10374807	0.009366485	3.469433014
AT5G23020	0.094283559	8.98E-10	8.53E-08	71.14285714	0.103587039	0.00930348	3.476929257
AT1G21100	0.094117208	6.11E-06	0.000353263	26.28571429	0.115211938	0.02109473	2.449335679
AT1G73830	0.093900255	2.76E-05	0.001406486	21.85714286	0.118784031	0.024883776	2.255063589
AT5G08000	0.093865193	0.000369202	0.014147408	15.14285714	0.12872087	0.034855676	1.884780456
AT3G05920	0.093583789	7.15E-05	0.003276133	19.35714286	0.121372153	0.027788365	2.126884614
AT5G13900	0.093362931	0.00049482	0.018262139	14.57142857	0.129491616	0.036128685	1.841642046
AT3G22620	0.093305189	1.42E-10	1.60E-08	92.21428571	0.101029808	0.007724619	3.7091734
AT5G64100	0.092945014	1.61E-11	1.98E-09	126	0.099240266	0.006295252	3.97858949
AT3G12145	0.092775502	0.003163322	0.094278302	10.5	0.141984999	0.049209498	1.528729825
AT1G71740	0.092698412	0.000442634	0.016530227	15	0.127863248	0.035164835	1.862396273
AT5G44572	0.092055996	0.00020662	0.008320731	17.07142857	0.123244449	0.031188453	1.982438776
AT4G36610	0.092023184	0.001208745	0.040347919	12.78571429	0.132863423	0.040840239	1.701880772
AT5G42530	0.091850399	6.58E-12	8.45E-10	153.7142857	0.097442258	0.005591859	4.123147679
AT5G05500	0.091663273	8.48E-05	0.003824201	19.57142857	0.119173596	0.027510324	2.115019609
AT4G18970	0.091537201	1.02E-07	7.51E-06	44.85714286	0.104889573	0.013352372	2.973703306
AT5G42900	0.09107273	0.042942329	0.858628464	5.214285714	0.187739076	0.096666347	0.957643346
ATCG00780	0.090668113	6.78E-05	0.003124673	20.57142857	0.116957502	0.026289389	2.153431874
AT4G19400	0.090648038	0.018616155	0.434888429	7	0.163265306	0.072617268	1.168833698
AT4G11880	0.090624967	0.000181307	0.007586119	17.85714286	0.120546462	0.029921495	2.01033514
AT4G17215	0.090033781	1.54E-06	9.81E-05	33.85714286	0.106946482	0.016912701	2.660710052
AT1G19070	0.089502232	0.008658484	0.228977262	8.785714286	0.147846469	0.058344237	1.341437722
AT1G58590	0.08947796	0.021762882	0.496772532	6.785714286	0.164312806	0.074834846	1.134662822
AT4G12480	0.088863677	3.23E-08	2.52E-06	55.35714286	0.100137485	0.011273808	3.150935298
AT3G62680	0.088342311	2.89E-05	0.001461637	24.21428571	0.111036813	0.022694501	2.290623368
AT5G01015	0.088055643	0.000131839	0.005756822	19.64285714	0.115474634	0.027418992	2.074328564
