Gene	effect.size_ZT20	p.value_ZT20	q.value_ZT20	Mean_ZT20	CV2_ZT20	TechNoise_ZT20	BioVar_ZT20
AT2G03200	0.173521761	2.49E-05	0.000691614	9.857142857	0.230946957	0.057425196	2.007805758
AT1G05680	0.173003137	5.98E-05	0.001539813	9	0.235517569	0.062514432	1.913573495
AT1G21310	0.17251615	0	0	242.7142857	0.178674557	0.006158407	4.858633194
AT3G45140	0.172178272	0	0	89.57142857	0.182047114	0.009868842	4.205287235
AT1G23720	0.172144089	3.72E-07	1.47E-05	14.64285714	0.212104517	0.039960427	2.408131423
AT2G40113	0.171601656	8.11E-05	0.002033167	8.785714286	0.235543556	0.063941901	1.881160334
AT1G16410	0.171542729	2.69E-05	0.000742128	9.928571429	0.228583486	0.057040757	2.002656144
AT5G41010	0.171315226	3.66E-15	3.60E-13	49.71428571	0.185898706	0.014583481	3.672109737
AT2G18370	0.170132517	4.77E-15	4.66E-13	49.71428571	0.184715997	0.014583481	3.662901824
AT3G16440	0.17001026	6.65E-07	2.53E-05	14.21428571	0.211055276	0.041045017	2.36234192
AT3G54040	0.169914643	0	0	101.3571429	0.179099691	0.009185049	4.28533169
AT1G72360	0.16908103	0.000515234	0.010829875	7.071428571	0.247557157	0.078476127	1.657435915
ATCG00820	0.167316376	9.80E-08	4.24E-06	17	0.20228906	0.034972684	2.532117875
AT3G13404	0.166535654	0.001471365	0.028024064	6.142857143	0.256271581	0.089735927	1.513915897
ATCG00330	0.166436222	1.94E-14	1.81E-12	48.07142857	0.181381799	0.014945577	3.601239167
AT5G59320	0.165658856	0.000269908	0.006031503	7.928571429	0.236082236	0.07042338	1.745163119
AT3G11550	0.165427096	1.26E-08	6.16E-07	20.21428571	0.195472921	0.030045825	2.701732301
AT5G43180	0.164852334	1.03E-09	5.77E-08	24.28571429	0.190529678	0.025677344	2.891447842
ATCG00730	0.16473152	4.84E-11	3.15E-09	29.85714286	0.186361611	0.021630091	3.106993075
AT3G25572	0.16412791	3.07E-06	0.000103234	13.07142857	0.208412866	0.044284955	2.234555772
AT4G33560	0.16368549	2.42E-07	9.84E-06	16.35714286	0.199875904	0.036190414	2.465425039
AT1G11080	0.163568171	1.69E-08	8.20E-07	20.14285714	0.193706399	0.030138228	2.6842051
AT2G40000	0.162597003	9.22E-10	5.25E-08	25.07142857	0.187594631	0.024997628	2.907755432
AT1G15380	0.162456853	4.44E-16	4.79E-14	65.64285714	0.17446934	0.012012486	3.860366815
AT4G14630	0.161662815	3.58E-07	1.41E-05	16.14285714	0.198280692	0.036617877	2.436924144
AT1G19070	0.161511143	5.26E-06	0.000167912	12.71428571	0.20692803	0.045416886	2.187828378
AT5G56100	0.160988071	1.91E-12	1.48E-10	38.64285714	0.178607163	0.017619092	3.341578458
AT3G05920	0.159739537	7.14E-07	2.69E-05	15.5	0.197710718	0.037971181	2.380414314
AT3G28220	0.159201726	6.14E-06	0.000194393	12.78571429	0.204387167	0.045185441	2.177374707
AT3G19710	0.158694316	0	0	110.0714286	0.167467935	0.008773619	4.254569061
AT2G27230	0.158567859	1.00E-09	5.65E-08	26.07142857	0.182759646	0.024191788	2.917358274
AT5G43350	0.157669448	0	0	87.78571429	0.167657912	0.009988464	4.069113881
AT2G04800	0.157572849	9.53E-12	6.84E-10	36.35714286	0.176048892	0.018476043	3.252248448
AT1G02710	0.157095227	0.00151936	0.028865949	6.571428571	0.241238912	0.084143685	1.51953573
AT5G50335	0.156774593	0.00098021	0.019297328	7.071428571	0.23525072	0.078476127	1.583873397
AT4G11320	0.15656448	0	0	247.7142857	0.162679083	0.006114603	4.733626195
AT3G09270	0.156229147	0	0	97.5	0.165619785	0.009390637	4.140508114
ATCG00270	0.156096914	1.14E-11	7.98E-10	36.64285714	0.174459992	0.018363077	3.24801647
AT3G53480	0.155799839	4.01E-12	2.96E-10	39.5	0.173123143	0.017323304	3.321012538
AT4G37010	0.155717131	7.02E-11	4.50E-09	32.5	0.175912608	0.020195477	3.122754759
AT2G41090	0.155252405	0	0	97.71428571	0.164631195	0.00937879	4.133692099
AT5G38020	0.155223485	8.24E-09	4.14E-07	23.21428571	0.181901866	0.026678381	2.769417334
AT2G45220	0.154698281	2.54E-07	1.02E-05	17.78571429	0.188302174	0.033603892	2.486349398
AT3G01420	0.154698094	0	0	129.3571429	0.162758263	0.008060169	4.335776964
AT5G48110	0.153811759	0.000202595	0.004629256	9.071428571	0.215865355	0.062053596	1.798545006
AT2G48130	0.152713827	2.05E-11	1.38E-09	36.85714286	0.17099333	0.018279503	3.225641331
AT1G67148	0.15241007	1.17E-06	4.27E-05	15.92857143	0.189466911	0.037056841	2.354134107
ATCG00280	0.152378854	5.93E-13	4.75E-11	47.42857143	0.16747295	0.015094096	3.471871861
AT1G30700	0.151781686	7.12E-06	0.00022013	13.5	0.19478738	0.043005694	2.179300624
