Gene	TypeV	ZT
AT4G15520	Stable	ZT8
AT5G21040	Stable	ZT8
AT1G07615	Stable	ZT8
AT1G56310	Stable	ZT8
AT4G02485	Stable	ZT8
AT1G72420	Stable	ZT8
AT2G03620	Stable	ZT8
AT3G61460	Stable	ZT8
AT2G23890	Stable	ZT8
AT1G76150	Stable	ZT8
AT1G19440	Stable	ZT8
AT3G57550	Stable	ZT8
AT4G01000	Stable	ZT8
AT3G57030	Stable	ZT8
AT1G56180	Stable	ZT8
AT5G05930	Stable	ZT8
AT3G59800	Stable	ZT8
AT1G80900	Stable	ZT8
AT2G40120	Stable	ZT8
AT3G07980	Stable	ZT8
AT3G57965	Stable	ZT8
AT5G01850	Stable	ZT8
AT5G41110	Stable	ZT8
AT5G63630	Stable	ZT8
AT1G27100	Stable	ZT8
AT2G03240	Stable	ZT8
AT2G27590	Stable	ZT8
AT1G20575	Stable	ZT8
AT3G53620	Stable	ZT8
AT5G18670	Stable	ZT8
AT5G40140	Stable	ZT8
AT1G12970	Stable	ZT8
AT1G45150	Stable	ZT8
AT1G71170	Stable	ZT8
AT1G33970	Stable	ZT8
AT3G05700	Stable	ZT8
AT3G01435	Stable	ZT8
AT5G55000	Stable	ZT8
AT4G37880	Stable	ZT8
AT2G44680	Stable	ZT8
AT1G08350	Stable	ZT8
AT3G03590	Stable	ZT8
AT3G49350	Stable	ZT8
AT4G26070	Stable	ZT8
AT4G33940	Stable	ZT8
AT2G32450	Stable	ZT8
AT4G27350	Stable	ZT8
AT4G19006	Stable	ZT8
AT2G02370	Stable	ZT8
AT2G17640	Stable	ZT8
AT1G17130	Stable	ZT8
AT1G05430	Stable	ZT8
AT3G19510	Stable	ZT8
AT3G60950	Stable	ZT8
AT2G43570	Stable	ZT8
AT5G41180	Stable	ZT8
AT2G16400	Stable	ZT8
AT5G54540	Stable	ZT8
AT3G19650	Stable	ZT8
AT5G62910	Stable	ZT8
AT3G07565	Stable	ZT8
AT2G34310	Stable	ZT8
AT1G04960	Stable	ZT8
AT3G44940	Stable	ZT8
AT5G25070	Stable	ZT8
AT2G41020	Stable	ZT8
AT3G10630	Stable	ZT8
AT1G32150	Stable	ZT8
AT1G56423	Stable	ZT8
AT4G11330	Stable	ZT8
AT5G52430	Stable	ZT8
AT5G58480	Stable	ZT8
AT1G01350	Stable	ZT8
AT4G07950	Stable	ZT8
AT3G20650	Stable	ZT8
AT4G37432	Stable	ZT8
AT5G09230	Stable	ZT8
AT4G32320	Stable	ZT8
AT4G21190	Stable	ZT8
AT5G02150	Stable	ZT8
AT1G52540	Stable	ZT8
AT3G26700	Stable	ZT8
AT5G65400	Stable	ZT8
AT4G30240	Stable	ZT8
AT5G67530	Stable	ZT8
AT4G30400	Stable	ZT8
AT2G28130	Stable	ZT8
AT3G07740	Stable	ZT8
AT5G50890	Stable	ZT8
AT5G53000	Stable	ZT8
AT5G66120	Stable	ZT8
AT3G54990	Stable	ZT8
AT1G26570	Stable	ZT8
AT1G34750	Stable	ZT8
AT1G68795	Stable	ZT8
AT5G03070	Stable	ZT8
AT3G07270	Stable	ZT8
AT2G03510	Stable	ZT8
AT2G36900	Stable	ZT8
AT2G17970	Stable	ZT8
AT3G47820	Stable	ZT8
AT4G04695	Stable	ZT8
AT5G07610	Stable	ZT8
AT1G13770	Stable	ZT8
AT1G67560	Stable	ZT8
AT2G29590	Stable	ZT8
AT5G59560	Stable	ZT8
AT2G46620	Stable	ZT8
AT3G60510	Stable	ZT8
AT4G12130	Stable	ZT8
AT5G57890	Stable	ZT8
AT5G40760	Stable	ZT8
AT4G26610	Stable	ZT8
AT3G58010	Stable	ZT8
AT1G63170	Stable	ZT8
AT2G38880	Stable	ZT8
AT4G29960	Stable	ZT8
AT3G14180	Stable	ZT8
AT2G14115	Stable	ZT8
AT3G20110	Stable	ZT8
AT4G28070	Stable	ZT8
AT5G02670	Stable	ZT8
AT5G35370	Stable	ZT8
AT3G21650	Stable	ZT8
AT4G32560	Stable	ZT8
AT5G62560	Stable	ZT8
AT1G51550	Stable	ZT8
AT2G47350	Stable	ZT8
AT3G58930	Stable	ZT8
AT5G10150	Stable	ZT8
AT3G54320	Stable	ZT8
AT4G24880	Stable	ZT8
AT2G39970	Stable	ZT8
AT5G54110	Stable	ZT8
AT1G17410	Stable	ZT8
AT1G34300	Stable	ZT8
AT5G47790	Stable	ZT8
AT1G03350	Stable	ZT8
AT3G26780	Stable	ZT8
AT5G26110	Stable	ZT8
AT5G13720	Stable	ZT8
AT1G50640	Stable	ZT8
AT2G45720	Stable	ZT8
AT1G64740	Stable	ZT8
AT5G44370	Stable	ZT8
AT1G74390	Stable	ZT8
AT2G35690	Stable	ZT8
AT2G35940	Stable	ZT8
AT2G16900	Stable	ZT8
AT1G31814	Stable	ZT8
AT1G69550	Stable	ZT8
AT3G56270	Stable	ZT8
AT4G30000	Stable	ZT8
AT4G38440	Stable	ZT8
AT5G02030	Stable	ZT8
AT5G42760	Stable	ZT8
AT5G12010	Stable	ZT8
AT1G09580	Stable	ZT8
AT3G10220	Stable	ZT8
AT1G10150	Stable	ZT8
AT3G56900	Stable	ZT8
AT5G52660	Stable	ZT8
AT1G31220	Stable	ZT8
AT2G26070	Stable	ZT8
AT4G10090	Stable	ZT8
AT4G38260	Stable	ZT8
AT5G11340	Stable	ZT8
AT1G56560	Stable	ZT8
AT1G76570	Stable	ZT8
AT2G33500	Stable	ZT8
AT5G50400	Stable	ZT8
AT1G27200	Stable	ZT8
AT5G44200	Stable	ZT8
AT5G53540	Stable	ZT8
AT1G75420	Stable	ZT8
AT3G11210	Stable	ZT8
AT2G36300	Stable	ZT8
AT3G26935	Stable	ZT8
AT5G09860	Stable	ZT8
AT5G52510	Stable	ZT8
AT1G21710	Stable	ZT8
AT1G05060	Stable	ZT8
AT2G22475	Stable	ZT8
AT3G05010	Stable	ZT8
AT3G19900	Stable	ZT8
AT1G51540	Stable	ZT8
AT2G35720	Stable	ZT8
AT2G04740	Stable	ZT8
AT1G25320	Stable	ZT8
AT2G41640	Stable	ZT8
AT3G56690	Stable	ZT8
AT1G80700	Stable	ZT8
AT1G23970	Stable	ZT8
AT1G68980	Stable	ZT8
AT2G25300	Stable	ZT8
AT2G28200	Stable	ZT8
AT2G34730	Stable	ZT8
AT4G36840	Stable	ZT8
AT5G01520	Stable	ZT8
AT5G07710	Stable	ZT8
AT1G60940	Stable	ZT8
AT5G15930	Stable	ZT8
AT1G01830	Stable	ZT8
AT3G17830	Stable	ZT8
AT1G12730	Stable	ZT8
AT1G45233	Stable	ZT8
AT1G49350	Stable	ZT8
AT1G55740	Stable	ZT8
AT2G03810	Stable	ZT8
AT1G11890	Stable	ZT8
AT2G25710	Stable	ZT8
AT2G17480	Stable	ZT8
AT1G04220	Stable	ZT8
AT1G74680	Stable	ZT8
AT5G63470	Stable	ZT8
AT1G22800	Stable	ZT8
AT1G28050	Stable	ZT8
AT1G51390	Stable	ZT8
AT5G02800	Stable	ZT8
AT4G33945	Stable	ZT8
AT1G79080	Stable	ZT8
AT4G00550	Stable	ZT8
AT4G30935	Stable	ZT8
AT1G07728	Stable	ZT8
AT1G64385	Stable	ZT8
AT1G70230	Stable	ZT8
AT3G21740	Stable	ZT8
AT2G18860	Stable	ZT8
AT5G48160	Stable	ZT8
AT2G01650	Stable	ZT8
AT4G35450	Stable	ZT8
AT3G26115	Stable	ZT8
AT3G27010	Stable	ZT8
AT4G10400	Stable	ZT8
AT5G27460	Stable	ZT8
AT2G41000	Stable	ZT8
AT3G20860	Stable	ZT8
AT1G74170	Stable	ZT8
AT3G25210	Stable	ZT8
AT3G57710	Stable	ZT8
AT1G11790	Stable	ZT8
AT4G02440	Stable	ZT8
AT3G17880	Stable	ZT8
AT1G51160	Stable	ZT8
AT2G45260	Stable	ZT8
AT1G67620	Stable	ZT8
AT3G18910	Stable	ZT8
AT4G16100	Stable	ZT8
AT4G20340	Stable	ZT8
AT1G51730	Stable	ZT8
AT5G17650	Stable	ZT8
AT5G37380	Stable	ZT8
AT1G15800	Stable	ZT8
AT1G72790	Stable	ZT8
AT2G35430	Stable	ZT8
AT2G47310	Stable	ZT8
AT5G43210	Stable	ZT8
AT2G46610	Stable	ZT8
AT4G29820	Stable	ZT8
AT5G39960	Stable	ZT8
AT1G02290	Stable	ZT8
AT2G29070	Stable	ZT8
AT3G06250	Stable	ZT8
AT4G38980	Stable	ZT8
AT5G58520	Stable	ZT8
AT2G26100	Stable	ZT8
AT4G28880	Stable	ZT8
AT1G64280	Stable	ZT8
AT4G27870	Stable	ZT8
AT3G58490	Stable	ZT8
AT4G36550	Stable	ZT8
AT5G40880	Stable	ZT8
AT5G07670	Stable	ZT8
AT3G11690	Stable	ZT8
AT1G77250	Stable	ZT8
AT4G01026	Stable	ZT8
AT5G56660	Stable	ZT8
AT5G24760	Stable	ZT8
AT4G36960	Stable	ZT8
AT4G05330	Stable	ZT8
AT3G51430	Stable	ZT8
AT1G28200	Stable	ZT8
AT3G11770	Stable	ZT8
AT4G02600	Stable	ZT8
AT1G26690	Stable	ZT8
AT4G00420	Stable	ZT8
AT2G20140	Stable	ZT8
AT5G01980	Stable	ZT8
AT1G02050	Stable	ZT8
AT1G03970	Stable	ZT8
AT2G32250	Stable	ZT8
AT2G33835	Stable	ZT8
AT2G42290	Stable	ZT8
AT3G60720	Stable	ZT8
AT4G31080	Stable	ZT8
AT1G50670	Stable	ZT8
AT1G14330	Stable	ZT8
AT1G17060	Stable	ZT8
AT3G51990	Stable	ZT8
AT4G38280	Stable	ZT8
AT2G02410	Stable	ZT8
AT1G80150	Stable	ZT8
AT3G26760	Stable	ZT8
AT4G29860	Stable	ZT8
AT2G45320	Stable	ZT8
AT3G01450	Stable	ZT8
AT3G05675	Stable	ZT8
AT3G19280	Stable	ZT8
AT5G38050	Stable	ZT8
AT5G56930	Stable	ZT8
AT3G62220	Stable	ZT8
AT5G03200	Stable	ZT8
AT5G46560	Stable	ZT8
AT1G54650	Stable	ZT8
AT2G14740	Stable	ZT8
AT2G43260	Stable	ZT8
AT2G44420	Stable	ZT8
AT2G27285	Stable	ZT8
AT2G30910	Stable	ZT8
AT3G60080	Stable	ZT8
AT3G63260	Stable	ZT8
AT5G23590	Stable	ZT8
AT2G21120	Stable	ZT8
AT3G48410	Stable	ZT8
AT4G06676	Stable	ZT8
AT4G18520	Stable	ZT8
AT1G30200	Stable	ZT8
AT4G21530	Stable	ZT8
AT5G04070	Stable	ZT8
AT3G47000	Stable	ZT8
AT5G08380	Stable	ZT8
AT1G19860	Stable	ZT8
AT3G10140	Stable	ZT8
AT3G49640	Stable	ZT8
AT1G29760	Stable	ZT8
AT1G59650	Stable	ZT8
AT1G76980	Stable	ZT8
AT1G61560	Stable	ZT8
AT2G30530	Stable	ZT8
AT4G20020	Stable	ZT8
AT2G10950	Stable	ZT8
AT1G67800	Stable	ZT8
AT1G61640	Stable	ZT8
AT5G04520	Stable	ZT8
AT5G05620	Stable	ZT8
AT3G54130	Stable	ZT8
AT4G17615	Stable	ZT8
AT5G03050	Stable	ZT8
AT5G16120	Stable	ZT8
AT1G53190	Stable	ZT8
AT3G26020	Stable	ZT8
AT3G59470	Stable	ZT8
AT4G11090	Stable	ZT8
AT5G02130	Stable	ZT8
AT5G56790	Stable	ZT8
AT2G28930	Stable	ZT8
AT1G54520	Stable	ZT8
AT2G17290	Stable	ZT8
AT5G53130	Stable	ZT8
AT3G25680	Stable	ZT8
AT4G01650	Stable	ZT8
AT1G04900	Stable	ZT8
AT2G31820	Stable	ZT8
AT5G11380	Stable	ZT8
AT5G51280	Stable	ZT8
AT4G14580	Stable	ZT8
AT1G20780	Stable	ZT8
AT4G13550	Stable	ZT8
AT5G15030	Stable	ZT8
AT3G55260	Stable	ZT8
AT3G13190	Stable	ZT8
AT1G80690	Stable	ZT8
AT4G35580	Stable	ZT8
AT3G25610	Stable	ZT8
AT5G37710	Stable	ZT8
AT3G57790	Stable	ZT8
AT4G31140	Stable	ZT8
AT1G18890	Stable	ZT8
AT1G71090	Stable	ZT8
AT1G12450	Stable	ZT8
AT1G70740	Stable	ZT8
AT5G05760	Stable	ZT8
AT5G51730	Stable	ZT8
AT5G61010	Stable	ZT8
AT5G64500	Stable	ZT8
AT1G17930	Stable	ZT8
AT2G46250	Stable	ZT8
AT5G41070	Stable	ZT8
AT5G65920	Stable	ZT8
AT3G05230	Stable	ZT8
AT1G10350	Stable	ZT8
AT4G01040	Stable	ZT8
AT5G60750	Stable	ZT8
AT1G53450	Stable	ZT8
AT1G05070	Stable	ZT8
AT1G12420	Stable	ZT8
AT5G15700	Stable	ZT8
AT1G25580	Stable	ZT8
AT1G50300	Stable	ZT8
AT1G15410	Stable	ZT8
AT1G50600	Stable	ZT8
AT5G66675	Stable	ZT8
AT4G05000	Stable	ZT8
AT1G02170	Stable	ZT8
AT4G25260	Stable	ZT8
AT1G12060	Stable	ZT8
AT5G39980	Stable	ZT8
AT5G51740	Stable	ZT8
AT1G69330	Stable	ZT8
AT5G07120	Stable	ZT8
AT5G57410	Stable	ZT8
AT1G34150	Stable	ZT8
AT1G72990	Stable	ZT8
AT1G78810	Stable	ZT8
AT2G03667	Stable	ZT8
AT2G41750	Stable	ZT8
AT3G20910	Stable	ZT8
AT5G13340	Stable	ZT8
AT2G44140	Stable	ZT8
AT1G19750	Stable	ZT8
AT5G61830	Stable	ZT8
AT2G17540	Stable	ZT8
AT1G62085	Stable	ZT8
AT2G20650	Stable	ZT8
AT3G01890	Stable	ZT8
AT5G13860	Stable	ZT8
AT5G54890	Stable	ZT8
AT1G62730	Stable	ZT8
AT3G09030	Stable	ZT8
AT1G80500	Stable	ZT8
AT1G60790	Stable	ZT8
AT2G35360	Stable	ZT8
AT3G42630	Stable	ZT8
AT5G22840	Stable	ZT8
AT2G26990	Stable	ZT8
AT2G15270	Stable	ZT8
AT1G51560	Stable	ZT8
AT1G35320	Stable	ZT8
AT1G65410	Stable	ZT8
AT3G19910	Stable	ZT8
AT5G50380	Stable	ZT8
AT5G20000	Stable	ZT8
AT1G56670	Stable	ZT8
AT1G74750	Stable	ZT8
AT1G80630	Stable	ZT8
AT2G38820	Stable	ZT8
AT2G43040	Stable	ZT8
AT5G40470	Stable	ZT8
AT1G31410	Stable	ZT8
AT5G60850	Stable	ZT8
AT1G75840	Stable	ZT8
AT3G61150	Stable	ZT8
AT4G00950	Stable	ZT8
AT5G15860	Stable	ZT8
AT1G65020	Stable	ZT8
AT1G47380	Stable	ZT8
AT5G07080	Random	ZT8
AT2G28630	Random	ZT8
AT1G10320	Random	ZT8
AT4G14070	Random	ZT8
AT3G54740	Random	ZT8
AT5G16300	Random	ZT8
AT3G06540	Random	ZT8
AT3G21400	Random	ZT8
AT2G43620	Random	ZT8
AT4G16146	Random	ZT8
AT4G15160	Random	ZT8
AT4G25225	Random	ZT8
AT5G44680	Random	ZT8
AT2G33790	Random	ZT8
AT2G38390	Random	ZT8
AT2G41420	Random	ZT8
AT3G19220	Random	ZT8
AT2G23672	Random	ZT8
AT2G14880	Random	ZT8
AT5G16800	Random	ZT8
AT1G24350	Random	ZT8
AT3G60070	Random	ZT8
AT1G62620	Random	ZT8
AT5G54940	Random	ZT8
AT2G14660	Random	ZT8
AT3G17210	Random	ZT8
AT5G05200	Random	ZT8
AT4G24930	Random	ZT8
AT1G15120	Random	ZT8
AT3G13677	Random	ZT8
AT3G10770	Random	ZT8
AT2G47170	Random	ZT8
AT1G10490	Random	ZT8
AT4G00355	Random	ZT8
AT3G23830	Random	ZT8
AT3G53000	Random	ZT8
AT2G24050	Random	ZT8
AT5G59290	Random	ZT8
AT3G25500	Random	ZT8
AT3G28956	Random	ZT8
AT1G77550	Random	ZT8
AT5G03200	Random	ZT8
AT2G29900	Random	ZT8
AT1G07960	Random	ZT8
AT3G47290	Random	ZT8
AT1G78690	Random	ZT8
AT3G43800	Random	ZT8
AT5G44200	Random	ZT8
AT2G01950	Random	ZT8
AT1G20823	Random	ZT8
AT1G31150	Random	ZT8
AT3G27390	Random	ZT8
AT3G12360	Random	ZT8
AT5G51670	Random	ZT8
AT3G57020	Random	ZT8
AT1G19990	Random	ZT8
AT1G52320	Random	ZT8
AT1G06090	Random	ZT8
AT1G52540	Random	ZT8
AT5G62690	Random	ZT8
AT3G17440	Random	ZT8
AT2G46930	Random	ZT8
AT4G20130	Random	ZT8
AT2G20140	Random	ZT8
AT2G21045	Random	ZT8
AT5G41370	Random	ZT8
AT4G33300	Random	ZT8
AT1G78915	Random	ZT8
AT2G19810	Random	ZT8
AT5G16780	Random	ZT8
AT5G53620	Random	ZT8
AT2G27550	Random	ZT8
AT1G71100	Random	ZT8
AT3G62030	Random	ZT8
AT1G49670	Random	ZT8
AT5G44585	Random	ZT8
AT4G15090	Random	ZT8
AT1G35516	Random	ZT8
AT1G31650	Random	ZT8
AT3G02885	Random	ZT8
AT5G15970	Random	ZT8
AT4G01800	Random	ZT8
AT3G56190	Random	ZT8
AT3G51090	Random	ZT8
AT1G50120	Random	ZT8
AT1G02960	Random	ZT8
AT2G24860	Random	ZT8
AT5G20180	Random	ZT8
AT1G31335	Random	ZT8
AT5G03700	Random	ZT8
AT3G22550	Random	ZT8
AT5G54510	Random	ZT8
AT4G40030	Random	ZT8
AT2G46160	Random	ZT8
AT5G11690	Random	ZT8
AT2G36630	Random	ZT8
AT3G07750	Random	ZT8
AT4G30610	Random	ZT8
AT1G78600	Random	ZT8
AT1G50140	Random	ZT8
AT2G30390	Random	ZT8
AT2G30570	Random	ZT8
AT2G03680	Random	ZT8
AT5G43430	Random	ZT8
AT4G14040	Random	ZT8
AT5G62960	Random	ZT8
AT3G16170	Random	ZT8
AT4G05070	Random	ZT8
AT2G40010	Random	ZT8
AT1G29810	Random	ZT8
AT3G09940	Random	ZT8
AT1G56450	Random	ZT8
AT1G56000	Random	ZT8
AT5G63470	Random	ZT8
AT5G19025	Random	ZT8
AT5G58210	Random	ZT8
AT5G66920	Random	ZT8
AT2G38170	Random	ZT8
AT1G15180	Random	ZT8
AT4G24290	Random	ZT8
AT4G18370	Random	ZT8
AT1G56200	Random	ZT8
AT1G71260	Random	ZT8
AT1G24120	Random	ZT8
AT5G27460	Random	ZT8
AT3G07010	Random	ZT8
AT5G53290	Random	ZT8
AT4G34910	Random	ZT8
AT5G67280	Random	ZT8
AT2G01060	Random	ZT8
AT1G62780	Random	ZT8
AT2G21240	Random	ZT8
AT3G14940	Random	ZT8
AT1G62790	Random	ZT8
AT1G09240	Random	ZT8
AT1G48310	Random	ZT8
AT2G03140	Random	ZT8
AT1G21560	Random	ZT8
AT5G11030	Random	ZT8
AT5G14060	Random	ZT8
AT1G61850	Random	ZT8
AT5G18680	Random	ZT8
AT2G47920	Random	ZT8
AT1G10120	Random	ZT8
AT3G50370	Random	ZT8
AT1G80510	Random	ZT8
AT5G53850	Random	ZT8
AT1G62510	Random	ZT8
AT2G39710	Random	ZT8
AT2G19490	Random	ZT8
AT4G10280	Random	ZT8
AT5G58250	Random	ZT8
AT4G30850	Random	ZT8
AT3G13226	Random	ZT8
AT4G24990	Random	ZT8
AT5G64500	Random	ZT8
AT5G25120	Random	ZT8
AT2G31140	Random	ZT8
AT3G08670	Random	ZT8
AT2G25280	Random	ZT8
AT2G30540	Random	ZT8
AT4G15093	Random	ZT8
AT3G07568	Random	ZT8
AT4G02040	Random	ZT8
AT2G26660	Random	ZT8
AT3G26520	Random	ZT8
AT1G76170	Random	ZT8
AT3G08640	Random	ZT8
AT2G44040	Random	ZT8
AT4G03070	Random	ZT8
AT1G02930	Random	ZT8
AT4G16060	Random	ZT8
AT2G41200	Random	ZT8
AT1G53180	Random	ZT8
AT1G01320	Random	ZT8
AT2G38440	Random	ZT8
AT3G14130	Random	ZT8
AT3G53610	Random	ZT8
AT1G77020	Random	ZT8
AT1G57860	Random	ZT8
AT1G64628	Random	ZT8
AT5G50250	Random	ZT8
AT3G07140	Random	ZT8
AT5G25820	Random	ZT8
AT5G10700	Random	ZT8
AT2G17780	Random	ZT8
AT5G67030	Random	ZT8
AT1G77370	Random	ZT8
AT1G10690	Random	ZT8
AT5G63780	Random	ZT8
AT2G27350	Random	ZT8
AT5G58000	Random	ZT8
AT3G07810	Random	ZT8
AT5G42660	Random	ZT8
AT3G08930	Random	ZT8
AT5G41150	Random	ZT8
AT4G19660	Random	ZT8
AT4G00340	Random	ZT8
AT1G58360	Random	ZT8
AT4G23550	Random	ZT8
AT5G06430	Random	ZT8
AT3G11240	Random	ZT8
AT1G30520	Random	ZT8
AT4G31000	Random	ZT8
AT3G56330	Random	ZT8
AT5G58720	Random	ZT8
AT5G67640	Random	ZT8
AT5G49010	Random	ZT8
AT2G30260	Random	ZT8
AT4G35060	Random	ZT8
AT5G44560	Random	ZT8
AT3G53940	Random	ZT8
AT3G12400	Random	ZT8
AT3G47980	Random	ZT8
AT3G62460	Random	ZT8
AT1G05780	Random	ZT8
AT5G39950	Random	ZT8
AT5G13520	Random	ZT8
AT3G45050	Random	ZT8
AT5G08550	Random	ZT8
AT5G09300	Random	ZT8
AT5G65880	Random	ZT8
AT5G22630	Random	ZT8
AT3G51670	Random	ZT8
AT3G23560	Random	ZT8
AT4G29130	Random	ZT8
AT4G30140	Random	ZT8
AT4G17790	Random	ZT8
AT3G45830	Random	ZT8
AT1G04710	Random	ZT8
AT3G12140	Random	ZT8
AT2G03750	Random	ZT8
AT5G57860	Random	ZT8
AT1G68680	Random	ZT8
AT4G00060	Random	ZT8
AT3G25610	Random	ZT8
AT1G09520	Random	ZT8
AT5G47450	Random	ZT8
AT3G01142	Random	ZT8
AT3G47510	Random	ZT8
AT5G57630	Random	ZT8
AT3G55170	Random	ZT8
AT1G74680	Random	ZT8
AT4G31060	Random	ZT8
AT5G09810	Random	ZT8
AT3G05940	Random	ZT8
AT5G44660	Random	ZT8
AT3G05000	Random	ZT8
AT2G09795	Random	ZT8
AT5G02250	Random	ZT8
AT4G15420	Random	ZT8
AT5G23100	Random	ZT8
AT1G78420	Random	ZT8
AT5G07440	Random	ZT8
AT3G13290	Random	ZT8
AT2G22530	Random	ZT8
AT3G55230	Random	ZT8
AT2G18950	Random	ZT8
AT5G55230	Random	ZT8
AT1G58025	Random	ZT8
AT3G59640	Random	ZT8
AT5G18590	Random	ZT8
AT5G48880	Random	ZT8
AT5G44400	Random	ZT8
AT2G34050	Random	ZT8
AT4G23010	Random	ZT8
AT5G53470	Random	ZT8
AT1G16650	Random	ZT8
AT1G31010	Random	ZT8
AT5G06100	Random	ZT8
AT5G38980	Random	ZT8
AT2G33730	Random	ZT8
AT2G23460	Random	ZT8
AT1G72140	Random	ZT8
AT5G38290	Random	ZT8
AT1G64740	Random	ZT8
AT5G54960	Random	ZT8
AT4G19550	Random	ZT8
AT4G00905	Random	ZT8
AT4G14200	Random	ZT8
AT3G11070	Random	ZT8
AT3G56820	Random	ZT8
AT5G63040	Random	ZT8
AT5G22840	Random	ZT8
AT1G21660	Random	ZT8
AT3G11620	Random	ZT8
AT5G07020	Random	ZT8
AT1G12710	Random	ZT8
AT3G60590	Random	ZT8
AT5G62140	Random	ZT8
AT1G07200	Random	ZT8
AT3G28345	Random	ZT8
AT1G28280	Random	ZT8
AT5G47190	Random	ZT8
AT3G18270	Random	ZT8
AT2G37250	Random	ZT8
AT4G25890	Random	ZT8
AT1G19020	Random	ZT8
AT3G18710	Random	ZT8
AT3G44300	Random	ZT8
AT2G17580	Random	ZT8
AT2G03340	Random	ZT8
AT2G36320	Random	ZT8
AT3G55360	Random	ZT8
AT5G13190	Random	ZT8
AT2G41020	Random	ZT8
AT3G06190	Random	ZT8
AT5G49555	Random	ZT8
AT3G16080	Random	ZT8
AT1G12850	Random	ZT8
AT4G21100	Random	ZT8
AT4G38100	Random	ZT8
AT3G62560	Random	ZT8
AT4G32920	Random	ZT8
AT1G03365	Random	ZT8
AT3G62790	Random	ZT8
AT1G17220	Random	ZT8
AT2G47910	Random	ZT8
AT3G52290	Random	ZT8
AT2G41250	Random	ZT8
AT5G21280	Random	ZT8
AT3G06480	Random	ZT8
AT5G20070	Random	ZT8
AT3G16290	Random	ZT8
AT1G02330	Random	ZT8
AT5G05440	Random	ZT8
AT4G39030	Random	ZT8
