Gene	TypeV	ZT
AT4G15440	Variable	ZT16
AT5G46900	Variable	ZT16
AT5G48000	Variable	ZT16
AT1G11080	Variable	ZT16
AT3G01260	Variable	ZT16
AT1G55990	Variable	ZT16
AT5G53450	Variable	ZT16
ATCG00350	Variable	ZT16
AT4G30460	Variable	ZT16
AT3G15356	Variable	ZT16
AT5G07475	Variable	ZT16
AT1G08115	Variable	ZT16
AT5G49360	Variable	ZT16
AT3G48450	Variable	ZT16
AT1G66100	Variable	ZT16
AT4G12480	Variable	ZT16
AT2G25510	Variable	ZT16
AT1G73330	Variable	ZT16
AT3G53480	Variable	ZT16
AT1G10657	Variable	ZT16
AT5G58390	Variable	ZT16
AT4G14630	Variable	ZT16
AT1G74670	Variable	ZT16
AT5G64120	Variable	ZT16
AT3G17790	Variable	ZT16
AT3G22620	Variable	ZT16
AT5G05500	Variable	ZT16
AT3G16440	Variable	ZT16
ATCG00720	Variable	ZT16
AT5G20150	Variable	ZT16
AT3G55230	Variable	ZT16
AT4G15390	Variable	ZT16
AT1G29440	Variable	ZT16
AT5G48010	Variable	ZT16
AT5G14780	Variable	ZT16
AT3G48340	Variable	ZT16
AT1G68850	Variable	ZT16
AT4G17670	Variable	ZT16
AT3G25770	Variable	ZT16
AT4G20390	Variable	ZT16
AT4G08770	Variable	ZT16
AT4G38080	Variable	ZT16
AT3G23550	Variable	ZT16
AT3G18000	Variable	ZT16
AT5G66390	Variable	ZT16
AT4G36570	Variable	ZT16
AT3G23290	Variable	ZT16
AT5G25980	Variable	ZT16
AT2G47200	Variable	ZT16
AT3G62040	Variable	ZT16
AT1G03495	Variable	ZT16
AT3G23430	Variable	ZT16
AT5G65010	Variable	ZT16
AT5G15265	Variable	ZT16
AT5G09480	Variable	ZT16
AT2G35380	Variable	ZT16
AT4G22666	Variable	ZT16
AT3G08770	Variable	ZT16
AT2G43610	Variable	ZT16
AT5G09520	Variable	ZT16
AT2G32300	Variable	ZT16
AT4G28940	Variable	ZT16
AT2G34070	Variable	ZT16
AT3G62680	Variable	ZT16
AT1G78460	Variable	ZT16
AT3G13610	Variable	ZT16
AT3G04210	Variable	ZT16
AT4G25820	Variable	ZT16
AT1G09560	Variable	ZT16
AT1G74460	Variable	ZT16
AT5G10580	Variable	ZT16
AT4G08555	Variable	ZT16
AT3G01190	Variable	ZT16
AT3G05890	Variable	ZT16
AT3G29250	Variable	ZT16
AT1G02360	Variable	ZT16
AT2G22510	Variable	ZT16
AT3G15650	Variable	ZT16
AT2G43120	Variable	ZT16
AT2G48140	Variable	ZT16
AT5G43350	Variable	ZT16
AT2G28160	Variable	ZT16
AT1G22500	Variable	ZT16
AT1G19070	Variable	ZT16
AT4G40090	Variable	ZT16
AT4G04745	Variable	ZT16
AT2G37130	Variable	ZT16
AT1G80240	Variable	ZT16
AT2G23540	Variable	ZT16
AT1G05340	Variable	ZT16
AT5G02490	Variable	ZT16
ATCG00270	Variable	ZT16
AT5G37690	Variable	ZT16
AT1G21310	Variable	ZT16
AT5G58860	Variable	ZT16
AT1G77330	Variable	ZT16
AT2G36100	Variable	ZT16
AT4G15490	Variable	ZT16
AT4G30290	Variable	ZT16
AT3G25820	Variable	ZT16
AT3G58550	Variable	ZT16
AT4G36670	Variable	ZT16
AT3G25930	Variable	ZT16
AT5G50562	Variable	ZT16
AT1G43310	Variable	ZT16
AT5G57625	Variable	ZT16
AT1G44800	Variable	ZT16
AT1G20070	Variable	ZT16
AT5G57090	Variable	ZT16
AT4G13580	Variable	ZT16
AT4G17215	Variable	ZT16
AT4G08870	Variable	ZT16
AT2G30766	Variable	ZT16
AT1G07050	Variable	ZT16
AT1G47395	Variable	ZT16
AT2G25810	Variable	ZT16
AT5G23020	Variable	ZT16
AT2G48130	Variable	ZT16
AT1G06570	Variable	ZT16
AT3G02470	Variable	ZT16
AT1G18970	Variable	ZT16
AT1G49032	Variable	ZT16
AT1G31580	Variable	ZT16
AT5G46890	Variable	ZT16
AT1G65970	Variable	ZT16
AT5G08210	Variable	ZT16
AT3G45140	Variable	ZT16
AT2G21045	Variable	ZT16
AT3G54770	Variable	ZT16
AT5G23940	Variable	ZT16
AT4G39800	Variable	ZT16
AT2G26980	Variable	ZT16
AT4G00080	Variable	ZT16
AT3G49960	Variable	ZT16
AT1G19670	Variable	ZT16
AT1G64780	Variable	ZT16
AT5G12940	Variable	ZT16
AT1G52342	Variable	ZT16
AT2G39570	Variable	ZT16
AT5G17820	Variable	ZT16
AT5G40850	Variable	ZT16
AT3G51330	Variable	ZT16
AT4G26010	Variable	ZT16
AT4G37070	Variable	ZT16
AT2G33770	Variable	ZT16
AT3G09925	Variable	ZT16
AT5G66985	Variable	ZT16
AT3G01420	Variable	ZT16
AT2G41660	Variable	ZT16
AT2G18328	Variable	ZT16
AT5G64100	Variable	ZT16
AT1G65310	Variable	ZT16
AT4G31910	Variable	ZT16
AT2G43535	Variable	ZT16
AT3G24300	Variable	ZT16
AT3G23180	Variable	ZT16
AT4G15760	Variable	ZT16
AT2G44790	Variable	ZT16
AT3G14940	Variable	ZT16
AT4G37483	Variable	ZT16
AT1G06090	Variable	ZT16
AT1G37130	Variable	ZT16
AT5G45670	Variable	ZT16
AT1G29395	Variable	ZT16
AT5G40730	Variable	ZT16
AT1G05240	Variable	ZT16
AT2G33830	Variable	ZT16
AT4G16260	Variable	ZT16
AT3G17510	Variable	ZT16
AT4G26320	Variable	ZT16
AT3G48360	Variable	ZT16
AT5G07322	Variable	ZT16
AT3G11550	Variable	ZT16
AT5G37990	Variable	ZT16
AT1G70850	Variable	ZT16
AT2G01530	Variable	ZT16
AT1G78090	Variable	ZT16
AT3G21870	Variable	ZT16
AT3G24020	Variable	ZT16
AT5G56540	Variable	ZT16
AT2G38170	Variable	ZT16
AT3G13435	Variable	ZT16
AT5G19120	Variable	ZT16
AT3G22600	Variable	ZT16
AT4G37010	Variable	ZT16
AT1G17180	Variable	ZT16
AT1G23020	Variable	ZT16
AT5G56870	Variable	ZT16
AT1G18980	Variable	ZT16
AT1G14870	Variable	ZT16
AT4G11320	Variable	ZT16
AT4G25100	Variable	ZT16
AT2G02930	Variable	ZT16
AT2G38380	Variable	ZT16
AT4G11290	Variable	ZT16
AT1G51830	Variable	ZT16
AT5G47560	Variable	ZT16
AT3G18290	Variable	ZT16
AT4G03210	Variable	ZT16
AT5G50160	Variable	ZT16
AT4G12980	Variable	ZT16
AT1G02920	Variable	ZT16
AT1G49310	Variable	ZT16
AT2G28670	Variable	ZT16
AT4G02520	Variable	ZT16
AT5G63180	Variable	ZT16
AT1G74500	Variable	ZT16
AT4G23680	Variable	ZT16
AT2G22470	Variable	ZT16
AT1G16400	Variable	ZT16
AT3G07273	Variable	ZT16
AT3G29780	Variable	ZT16
AT3G09440	Variable	ZT16
AT3G48990	Variable	ZT16
AT5G59520	Variable	ZT16
AT4G38860	Variable	ZT16
AT5G44550	Variable	ZT16
AT5G18600	Variable	ZT16
AT1G60140	Variable	ZT16
AT5G67370	Variable	ZT16
AT1G30870	Variable	ZT16
AT2G18980	Variable	ZT16
AT3G07720	Variable	ZT16
AT3G57020	Variable	ZT16
ATMG00020	Variable	ZT16
AT5G14330	Variable	ZT16
AT3G19710	Variable	ZT16
AT3G53980	Variable	ZT16
AT4G02270	Variable	ZT16
AT4G23600	Variable	ZT16
AT3G19030	Variable	ZT16
AT3G62930	Variable	ZT16
AT5G50560	Variable	ZT16
AT5G12420	Variable	ZT16
AT4G30280	Variable	ZT16
AT1G56430	Variable	ZT16
AT1G78340	Variable	ZT16
AT2G43150	Variable	ZT16
AT5G63560	Variable	ZT16
AT1G75750	Variable	ZT16
AT5G47500	Variable	ZT16
AT3G50480	Variable	ZT16
AT5G14120	Variable	ZT16
AT5G63600	Variable	ZT16
AT3G22240	Variable	ZT16
AT5G63530	Variable	ZT16
AT3G28070	Variable	ZT16
AT1G64980	Variable	ZT16
AT5G24105	Variable	ZT16
AT1G05260	Variable	ZT16
AT5G53250	Variable	ZT16
AT1G45145	Variable	ZT16
AT1G13990	Variable	ZT16
AT3G45070	Variable	ZT16
AT5G53420	Variable	ZT16
AT2G17500	Variable	ZT16
AT1G60680	Variable	ZT16
ATCG00280	Variable	ZT16
AT5G26260	Variable	ZT16
AT5G03285	Variable	ZT16
AT1G78020	Variable	ZT16
AT1G17860	Variable	ZT16
AT5G10430	Variable	ZT16
AT1G66270	Variable	ZT16
AT4G15610	Variable	ZT16
AT1G73260	Variable	ZT16
AT4G11650	Variable	ZT16
ATMG01390	Variable	ZT16
AT5G53160	Variable	ZT16
AT3G21510	Variable	ZT16
AT2G15960	Variable	ZT16
AT4G30670	Variable	ZT16
AT2G18370	Variable	ZT16
AT3G32980	Variable	ZT16
AT3G54960	Variable	ZT16
AT4G33420	Variable	ZT16
AT5G17330	Variable	ZT16
AT3G09270	Variable	ZT16
AT5G64260	Variable	ZT16
AT5G42020	Variable	ZT16
AT1G27020	Variable	ZT16
AT5G56750	Variable	ZT16
AT4G38950	Variable	ZT16
AT2G38530	Variable	ZT16
AT2G27550	Variable	ZT16
AT5G44380	Variable	ZT16
AT4G15620	Variable	ZT16
AT5G25090	Variable	ZT16
AT2G25980	Variable	ZT16
AT4G20070	Variable	ZT16
AT5G45950	Variable	ZT16
AT2G36120	Variable	ZT16
AT2G34430	Variable	ZT16
AT2G20570	Variable	ZT16
AT1G54740	Variable	ZT16
AT2G38390	Variable	ZT16
AT1G68238	Variable	ZT16
AT5G16030	Variable	ZT16
AT5G24660	Variable	ZT16
AT5G42900	Variable	ZT16
AT1G77510	Variable	ZT16
AT3G04720	Variable	ZT16
AT2G28790	Variable	ZT16
AT2G46600	Variable	ZT16
AT2G43530	Variable	ZT16
AT4G22212	Variable	ZT16
AT4G25630	Variable	ZT16
AT1G58290	Variable	ZT16
AT5G05960	Variable	ZT16
AT3G07390	Variable	ZT16
AT1G66280	Variable	ZT16
AT5G28540	Variable	ZT16
AT4G30170	Variable	ZT16
AT4G21850	Variable	ZT16
AT1G11580	Variable	ZT16
AT3G17609	Variable	ZT16
AT4G13860	Variable	ZT16
AT1G80920	Variable	ZT16
AT4G13250	Variable	ZT16
AT5G17170	Variable	ZT16
AT4G23690	Variable	ZT16
AT1G29280	Variable	ZT16
AT3G58990	Variable	ZT16
AT3G49110	Variable	ZT16
AT4G18970	Variable	ZT16
AT4G19030	Variable	ZT16
AT1G78000	Variable	ZT16
AT5G43580	Variable	ZT16
AT4G38540	Variable	ZT16
AT1G62660	Variable	ZT16
AT1G30510	Variable	ZT16
AT5G11950	Variable	ZT16
AT4G33960	Variable	ZT16
AT4G34600	Variable	ZT16
AT5G44110	Variable	ZT16
AT4G35090	Variable	ZT16
AT1G10682	Variable	ZT16
AT2G36830	Variable	ZT16
AT2G43820	Variable	ZT16
AT1G15125	Variable	ZT16
AT2G42840	Variable	ZT16
AT3G16670	Variable	ZT16
AT5G62720	Variable	ZT16
AT5G42650	Variable	ZT16
AT5G47610	Variable	ZT16
AT1G03130	Variable	ZT16
AT5G56010	Variable	ZT16
AT2G31390	Variable	ZT16
AT1G54000	Variable	ZT16
AT1G56110	Variable	ZT16
AT3G16530	Variable	ZT16
AT5G42530	Variable	ZT16
AT2G40300	Variable	ZT16
AT5G23240	Variable	ZT16
AT5G13740	Variable	ZT16
AT2G28950	Variable	ZT16
AT2G14890	Variable	ZT16
AT4G04770	Variable	ZT16
AT1G67860	Variable	ZT16
AT3G08520	Variable	ZT16
AT1G17170	Variable	ZT16
AT1G09740	Variable	ZT16
AT1G49500	Variable	ZT16
AT5G14200	Variable	ZT16
AT5G05250	Variable	ZT16
AT2G21210	Variable	ZT16
AT5G64572	Variable	ZT16
AT3G62600	Variable	ZT16
AT4G01480	Variable	ZT16
AT2G34620	Variable	ZT16
AT5G61790	Variable	ZT16
AT5G51550	Variable	ZT16
AT1G18250	Variable	ZT16
AT5G27120	Variable	ZT16
AT4G37410	Variable	ZT16
AT1G10522	Variable	ZT16
AT3G05730	Variable	ZT16
AT2G44670	Variable	ZT16
AT2G39310	Variable	ZT16
AT5G02840	Variable	ZT16
AT1G23390	Variable	ZT16
AT5G65210	Variable	ZT16
AT2G43590	Variable	ZT16
AT2G40205	Variable	ZT16
AT1G79530	Variable	ZT16
AT2G31810	Variable	ZT16
AT5G64770	Variable	ZT16
AT5G15970	Variable	ZT16
AT1G72645	Variable	ZT16
AT5G59030	Variable	ZT16
AT4G37300	Variable	ZT16
AT2G29340	Variable	ZT16
AT3G03780	Variable	ZT16
AT5G65660	Variable	ZT16
AT5G44680	Variable	ZT16
AT5G39320	Variable	ZT16
AT4G30190	Variable	ZT16
AT3G27770	Variable	ZT16
AT3G04290	Variable	ZT16
AT5G61820	Variable	ZT16
AT1G33110	Variable	ZT16
AT1G12780	Variable	ZT16
AT4G17340	Variable	ZT16
AT5G04950	Variable	ZT16
AT3G02570	Variable	ZT16
AT4G04830	Variable	ZT16
AT2G15620	Variable	ZT16
AT5G67480	Variable	ZT16
AT4G17245	Variable	ZT16
AT2G43550	Variable	ZT16
AT1G21680	Variable	ZT16
AT1G07610	Variable	ZT16
AT4G27440	Variable	ZT16
ATCG00950	Variable	ZT16
AT4G24190	Variable	ZT16
AT3G44750	Variable	ZT16
AT1G56340	Variable	ZT16
AT1G25440	Variable	ZT16
AT5G20250	Variable	ZT16
AT3G02230	Variable	ZT16
AT3G11930	Variable	ZT16
AT5G07440	Variable	ZT16
AT1G09210	Variable	ZT16
AT1G52230	Variable	ZT16
AT1G78370	Variable	ZT16
AT1G70782	Variable	ZT16
AT5G56030	Variable	ZT16
AT1G07600	Variable	ZT16
AT3G08940	Variable	ZT16
AT1G21750	Variable	ZT16
AT5G16970	Variable	ZT16
AT4G34710	Variable	ZT16
AT5G51010	Variable	ZT16
AT2G46220	Variable	ZT16
ATCG00920	Variable	ZT16
AT4G26850	Variable	ZT16
AT5G13420	Variable	ZT16
AT1G76100	Variable	ZT16
AT1G20440	Variable	ZT16
AT5G16110	Variable	ZT16
AT5G06860	Variable	ZT16
AT1G28290	Variable	ZT16
AT2G37170	Variable	ZT16
AT3G14990	Variable	ZT16
AT1G66200	Variable	ZT16
AT1G03630	Variable	ZT16
AT1G62380	Variable	ZT16
AT1G29910	Variable	ZT16
AT5G11740	Variable	ZT16
AT1G03220	Variable	ZT16
AT5G53460	Variable	ZT16
AT3G14210	Variable	ZT16
AT5G14740	Variable	ZT16
AT3G26740	Variable	ZT16
AT3G51600	Variable	ZT16
AT4G13550	Stable	ZT16
AT1G22620	Stable	ZT16
AT2G29050	Stable	ZT16
AT1G16010	Stable	ZT16
AT4G03000	Stable	ZT16
AT4G32360	Stable	ZT16
AT1G69060	Stable	ZT16
AT5G41220	Stable	ZT16
AT5G35930	Stable	ZT16
AT3G42150	Stable	ZT16
AT5G67440	Stable	ZT16
AT3G29100	Stable	ZT16
AT3G61180	Stable	ZT16
AT5G16180	Stable	ZT16
AT1G73730	Stable	ZT16
AT1G07910	Stable	ZT16
AT3G02280	Stable	ZT16
AT3G13700	Stable	ZT16
AT3G22220	Stable	ZT16
AT5G04060	Stable	ZT16
AT3G11470	Stable	ZT16
AT5G24870	Stable	ZT16
AT1G48160	Stable	ZT16
AT1G44770	Stable	ZT16
AT2G04890	Stable	ZT16
AT5G38840	Stable	ZT16
AT2G06040	Stable	ZT16
AT4G28370	Stable	ZT16
AT2G26920	Stable	ZT16
AT2G22740	Stable	ZT16
AT2G47350	Stable	ZT16
AT3G47060	Stable	ZT16
AT3G04750	Stable	ZT16
AT4G01570	Stable	ZT16
AT5G11720	Stable	ZT16
AT5G63490	Stable	ZT16
AT1G76380	Stable	ZT16
AT1G77140	Stable	ZT16
AT4G19990	Stable	ZT16
AT4G38730	Stable	ZT16
AT5G08710	Stable	ZT16
AT1G30570	Stable	ZT16
AT1G09440	Stable	ZT16
AT5G39040	Stable	ZT16
AT2G25740	Stable	ZT16
AT5G53800	Stable	ZT16
AT1G08450	Stable	ZT16
AT5G55060	Stable	ZT16
AT2G20410	Stable	ZT16
AT5G52880	Stable	ZT16
AT4G31410	Stable	ZT16
AT1G55590	Stable	ZT16
AT2G44140	Stable	ZT16
AT1G80290	Stable	ZT16
AT2G17150	Stable	ZT16
AT5G41330	Stable	ZT16
AT2G20000	Stable	ZT16
AT1G73750	Stable	ZT16
AT3G11950	Stable	ZT16
AT4G16845	Stable	ZT16
AT5G04820	Stable	ZT16
AT3G56760	Stable	ZT16
AT2G44610	Stable	ZT16
AT2G40650	Stable	ZT16
AT1G08660	Stable	ZT16
AT5G64600	Stable	ZT16
AT1G31360	Stable	ZT16
AT1G22882	Stable	ZT16
AT3G19490	Stable	ZT16
AT1G12880	Stable	ZT16
AT5G47580	Stable	ZT16
AT1G15220	Stable	ZT16
AT3G53930	Stable	ZT16
AT4G11970	Stable	ZT16
AT3G55140	Stable	ZT16
AT2G05170	Stable	ZT16
AT4G19010	Stable	ZT16
AT4G32910	Stable	ZT16
AT4G23570	Stable	ZT16
AT2G24830	Stable	ZT16
AT1G70740	Stable	ZT16
AT1G52260	Stable	ZT16
AT5G16560	Stable	ZT16
AT4G15030	Stable	ZT16
AT2G40190	Stable	ZT16
AT2G22090	Stable	ZT16
AT1G03560	Stable	ZT16
AT1G03250	Stable	ZT16
AT1G78550	Stable	ZT16
AT2G17110	Stable	ZT16
AT3G45750	Stable	ZT16
AT4G27630	Stable	ZT16
AT2G42670	Stable	ZT16
AT2G23450	Stable	ZT16
AT3G03210	Stable	ZT16
AT5G10940	Stable	ZT16
AT3G19280	Stable	ZT16
AT5G13030	Stable	ZT16
AT5G64813	Stable	ZT16
AT3G66654	Stable	ZT16
AT1G02010	Stable	ZT16
AT2G33290	Stable	ZT16
AT5G46640	Stable	ZT16
AT5G10290	Stable	ZT16
AT5G16780	Stable	ZT16
AT3G02750	Stable	ZT16
AT1G73320	Stable	ZT16
AT5G06440	Stable	ZT16
AT5G65960	Stable	ZT16
AT1G75980	Stable	ZT16
AT4G16130	Stable	ZT16
AT1G08470	Stable	ZT16
AT5G63910	Stable	ZT16
AT2G44180	Stable	ZT16
AT3G47120	Stable	ZT16
AT2G26470	Stable	ZT16
AT3G50080	Stable	ZT16
AT1G22650	Stable	ZT16
AT5G03690	Stable	ZT16
AT5G63020	Stable	ZT16
AT1G18700	Stable	ZT16
AT3G23920	Stable	ZT16
AT2G40090	Stable	ZT16
AT3G28956	Stable	ZT16
AT4G15475	Stable	ZT16
AT1G73200	Stable	ZT16
AT5G65490	Stable	ZT16
AT1G55960	Stable	ZT16
AT4G39160	Stable	ZT16
AT5G66360	Stable	ZT16
AT5G27270	Stable	ZT16
AT1G61300	Stable	ZT16
AT5G13760	Stable	ZT16
AT1G64628	Stable	ZT16
AT3G11290	Stable	ZT16
AT1G03000	Stable	ZT16
AT5G08010	Stable	ZT16
AT4G00335	Stable	ZT16
AT1G52310	Stable	ZT16
AT5G11760	Stable	ZT16
AT5G45190	Stable	ZT16
AT3G21215	Stable	ZT16
AT2G19260	Stable	ZT16
AT5G15280	Stable	ZT16
AT3G54860	Stable	ZT16
AT4G27650	Stable	ZT16
AT2G34380	Stable	ZT16
AT4G28600	Stable	ZT16
AT4G35740	Stable	ZT16
AT5G18390	Stable	ZT16
AT1G01710	Stable	ZT16
AT5G08415	Stable	ZT16
AT2G18860	Stable	ZT16
AT3G20910	Stable	ZT16
AT4G22740	Stable	ZT16
AT2G47600	Stable	ZT16
AT1G15060	Stable	ZT16
AT2G24330	Stable	ZT16
AT1G21610	Stable	ZT16
AT4G10730	Stable	ZT16
AT5G02800	Stable	ZT16
AT3G12140	Stable	ZT16
AT5G23610	Stable	ZT16
AT5G59550	Stable	ZT16
AT5G53130	Stable	ZT16
AT5G11380	Stable	ZT16
AT2G32800	Stable	ZT16
AT1G71240	Stable	ZT16
AT5G49960	Stable	ZT16
AT4G33410	Stable	ZT16
AT1G59980	Stable	ZT16
AT1G64940	Stable	ZT16
AT3G17880	Stable	ZT16
AT3G54300	Stable	ZT16
AT5G10740	Stable	ZT16
AT4G32190	Stable	ZT16
AT5G66810	Stable	ZT16
AT2G45700	Stable	ZT16
AT4G24390	Stable	ZT16
AT5G50860	Stable	ZT16
AT1G10730	Stable	ZT16
AT3G51090	Stable	ZT16
AT5G03070	Stable	ZT16
AT5G56930	Stable	ZT16
AT5G64330	Stable	ZT16
AT1G65560	Stable	ZT16
AT3G46200	Stable	ZT16
AT3G24560	Stable	ZT16
AT2G44430	Stable	ZT16
AT5G65910	Stable	ZT16
AT1G22020	Stable	ZT16
AT1G66730	Stable	ZT16
AT1G73130	Stable	ZT16
AT4G36140	Stable	ZT16
AT1G18160	Stable	ZT16
AT5G51980	Stable	ZT16
AT4G02020	Stable	ZT16
AT5G27710	Stable	ZT16
AT1G12680	Stable	ZT16
AT1G26300	Stable	ZT16
AT5G23130	Stable	ZT16
AT3G59500	Stable	ZT16
AT1G27320	Stable	ZT16
AT1G20490	Stable	ZT16
AT3G04160	Stable	ZT16
AT4G17410	Stable	ZT16
AT5G23680	Stable	ZT16
AT5G52410	Stable	ZT16
AT1G54115	Stable	ZT16
AT1G79020	Stable	ZT16
AT2G16900	Stable	ZT16
AT2G38950	Stable	ZT16
AT3G58730	Stable	ZT16
AT4G08900	Stable	ZT16
AT5G42350	Stable	ZT16
AT2G03050	Stable	ZT16
AT2G37520	Stable	ZT16
AT3G47000	Stable	ZT16
AT5G01560	Stable	ZT16
AT1G11780	Stable	ZT16
AT1G04780	Stable	ZT16
AT2G47330	Stable	ZT16
AT3G27350	Stable	ZT16
AT3G47680	Stable	ZT16
AT5G58380	Stable	ZT16
AT5G20360	Stable	ZT16
AT5G65760	Stable	ZT16
AT3G45900	Stable	ZT16
AT1G09710	Stable	ZT16
AT5G04460	Stable	ZT16
AT5G09260	Stable	ZT16
AT1G18190	Stable	ZT16
AT3G60510	Stable	ZT16
AT3G20720	Stable	ZT16
AT3G11760	Stable	ZT16
AT1G04860	Stable	ZT16
AT1G02020	Stable	ZT16
AT3G26300	Stable	ZT16
AT4G15090	Stable	ZT16
AT5G67570	Stable	ZT16
AT1G77250	Stable	ZT16
AT1G54080	Stable	ZT16
AT3G18270	Stable	ZT16
AT5G14850	Stable	ZT16
AT5G27650	Stable	ZT16
AT1G32260	Stable	ZT16
AT3G21160	Stable	ZT16
AT3G49601	Stable	ZT16
AT5G05800	Stable	ZT16
AT5G24500	Stable	ZT16
AT1G23970	Stable	ZT16
AT3G45830	Stable	ZT16
AT1G60430	Stable	ZT16
AT3G48710	Stable	ZT16
