Gene	effect.size_ZT22	p.value_ZT22	q.value_ZT22	Mean_ZT22	CV2_ZT22	TechNoise_ZT22	BioVar_ZT22
AT5G36920	0.686187766	2.91E-13	3.05E-11	4.571428571	0.79296875	0.106780984	2.89260926
AT3G25572	0.681526063	0	0	8.5	0.740484429	0.058958366	3.650700946
AT1G19070	0.681359659	0	0	9.214285714	0.736004216	0.054644557	3.75156432
AT4G22880	0.672876586	0	0	9.428571429	0.726354454	0.053477868	3.763659888
AT5G03552	0.616698805	0	0	7.5	0.683076923	0.066378118	3.363268425
AT1G29951	0.550808782	0	0	8.071428571	0.612721917	0.061913135	3.306915048
AT4G22510	0.545397155	7.20E-13	7.01E-11	5.785714286	0.630462054	0.0850649	2.889773679
AT3G13857	0.543101685	1.44E-10	1.07E-08	4.714285714	0.646747192	0.103645507	2.641544311
AT5G17220	0.542326924	0	0	19.28571429	0.570163554	0.02783663	4.356319342
AT5G47990	0.522018531	0	0	15.21428571	0.556418564	0.034400033	4.015688685
AT5G45430	0.520523756	0	0	39.71428571	0.535744288	0.015220532	5.137453898
AT1G43800	0.509362854	0	0	9.571428571	0.562091951	0.052729097	3.414134957
AT5G38940	0.505074352	0	0	18	0.534662868	0.029588516	4.175520239
AT3G02480	0.504874705	1.10E-11	9.52E-10	5.714285714	0.590961538	0.086086833	2.779199736
AT1G52400	0.470176246	0	0	35.28571429	0.486891594	0.016715347	4.864355377
AT3G12900	0.468667227	0	0	25.07142857	0.490843918	0.022176691	4.468148288
AT5G03545	0.465890647	0	0	30.92857143	0.484494475	0.018603828	4.70280881
AT5G07840	0.459946441	2.80E-13	2.97E-11	7.357142857	0.527549178	0.067602737	2.964152023
AT5G57080	0.458992078	0	0	21.42857143	0.484376068	0.02538399	4.254136819
AT1G13609	0.449112846	0	0	37.57142857	0.465012672	0.015899827	4.870187099
AT4G35770	0.441150397	0	0	71.64285714	0.451062947	0.00991255	5.507928684
AT2G16005	0.440907622	2.22E-16	3.07E-14	9.857142857	0.492204288	0.051296666	3.262320254
AT5G09672	0.432990733	4.44E-16	5.92E-14	9.857142857	0.484287399	0.051296666	3.238926493
AT5G51720	0.428909986	0	0	43.14285714	0.443184003	0.014274018	4.956442447
AT4G13493	0.42425017	0	0	19.07142857	0.452362378	0.028112208	4.008210284
AT4G11210	0.420323711	1.67E-15	2.09E-13	9.857142857	0.471620377	0.051296666	3.200689081
AT1G14960	0.419367056	2.22E-15	2.70E-13	9.785714286	0.471013988	0.051646932	3.189015344
AT5G09520	0.416748875	8.44E-15	9.86E-13	9.428571429	0.470226743	0.053477868	3.136342738
AT4G10270	0.415387163	4.95E-11	3.92E-09	6.785714286	0.488404006	0.073016843	2.741773834
AT1G55990	0.414854996	2.22E-15	2.70E-13	9.928571429	0.465806436	0.05095144	3.192535747
AT2G36030	0.413918775	6.26E-13	6.14E-11	8.142857143	0.475317849	0.061399074	2.952603776
AT5G24770	0.409574464	3.49E-12	3.22E-10	7.714285714	0.474200696	0.064626232	2.875305996
AT2G33790	0.403214364	5.59E-11	4.40E-09	7	0.474097331	0.070882967	2.741672371
AT1G14250	0.375293406	7.24E-10	5.12E-08	6.785714286	0.448310249	0.073016843	2.618196284
AT1G52000	0.373540194	1.13E-12	1.08E-10	9.071428571	0.428993166	0.055452972	2.951617981
AT1G47400	0.372239253	0	0	44.5	0.386178901	0.013939648	4.792003263
AT3G07273	0.370842924	0	0	13.64285714	0.408823982	0.037981058	3.428127832
AT1G25472	0.36889264	3.59E-13	3.67E-11	9.642857143	0.421255672	0.052363031	3.008075583
AT5G15120	0.365454626	2.60E-09	1.69E-07	6.571428571	0.440744511	0.075289885	2.549414644
AT2G47880	0.358771018	0	0	19.78571429	0.385987847	0.027216829	3.825984506
AT1G64220	0.35842776	1.78E-14	2.03E-12	11.21428571	0.403917151	0.04548939	3.1504574
AT5G48010	0.357948801	4.44E-16	5.92E-14	12.78571429	0.39825416	0.040305359	3.304645842
AT4G22230	0.354768538	2.14E-08	1.26E-06	6.071428571	0.435986159	0.081217621	2.424417659
AT5G48000	0.351228646	0	0	16.92857143	0.382480344	0.031251699	3.613379092
AT3G27027	0.344578636	3.51E-07	1.69E-05	5.285714286	0.437377086	0.09279845	2.23670503
ATCG00710	0.343906439	0	0	14.85714286	0.379053823	0.035147384	3.43091348
AT1G08115	0.343830121	0	0	26.21428571	0.365184296	0.021354175	4.096034635
AT1G02710	0.337027837	6.29E-07	2.93E-05	5.214285714	0.431052153	0.094024316	2.196756623
AT2G37770	0.335035662	1.03E-12	9.95E-11	10.5	0.383394383	0.048358721	2.986981207
AT2G19590	0.332255606	9.45E-11	7.15E-09	8.714285714	0.389845575	0.057589969	2.759013297
ATCG00330	0.329851353	0	0	33.42857143	0.347311429	0.017460076	4.314098157
AT2G43670	0.329828626	2.52E-08	1.45E-06	6.571428571	0.405118511	0.075289885	2.42781605
AT2G01520	0.329180753	0	0	93.85714286	0.337530654	0.0083499	5.337115724
AT2G01530	0.323158989	0	0	86.28571429	0.331951112	0.008792123	5.23861536
AT4G33610	0.319423513	7.23E-11	5.61E-09	9.285714286	0.373673191	0.054249678	2.784090589
AT4G39675	0.315468308	2.16E-13	2.33E-11	12.14285714	0.357732233	0.042263925	3.081381455
ATCG00820	0.314501552	5.00E-13	5.07E-11	11.78571429	0.357945892	0.04344434	3.042501383
AT3G08770	0.311910557	0	0	141.4285714	0.318565296	0.006654738	5.581063383
AT5G39890	0.311831149	9.09E-07	4.12E-05	5.571428571	0.400040459	0.08820931	2.181143077
AT3G45140	0.306794496	0	0	64	0.317495493	0.010700997	4.890918963
AT3G06390	0.303257225	0	0	20.64285714	0.329481393	0.026224168	3.651228093
AT1G47395	0.299621631	0	0	75.57142857	0.309190961	0.009569329	5.013936496
AT4G08555	0.296918868	1.44E-15	1.84E-13	16.07142857	0.329660779	0.03274191	3.331771844
AT2G16060	0.295152103	0	0	31.21428571	0.313615943	0.018463841	4.086224315
ATCG00520	0.293694844	1.27E-07	6.47E-06	6.857142857	0.365985577	0.072290732	2.339904181
AT1G21520	0.288653481	1.84E-05	0.00068134	4.785714286	0.390801446	0.102147965	1.935775338
AT5G56080	0.288238344	0	0	29.92857143	0.307353175	0.019114831	4.007133024
AT4G02380	0.286094406	0	0	1876.071429	0.289656762	0.003562356	6.34536866
ATCG00340	0.279898806	0	0	34.35714286	0.296976453	0.017077648	4.120167386
AT1G05065	0.278833662	3.24E-06	0.000135082	5.785714286	0.363898561	0.0850649	2.096900485
AT1G63245	0.274237739	4.15E-06	0.000169339	5.785714286	0.359302639	0.0850649	2.078563669
AT5G53450	0.273346686	0	0	83.21428571	0.282341146	0.008994459	4.972259023
AT1G11600	0.272555765	2.90E-06	0.000121667	6	0.354700855	0.08214509	2.110356555
AT4G12550	0.268008751	0	0	27.92857143	0.28825537	0.020246619	3.831594599
AT5G04150	0.266769297	8.66E-09	5.29E-07	9.142857143	0.321814904	0.055045607	2.547531815
AT1G65970	0.266003885	0	0	29.57142857	0.285309593	0.019305708	3.885428887
AT5G18404	0.265243762	6.63E-09	4.08E-07	9.357142857	0.319104589	0.053860827	2.566721069
ATCG00350	0.261337837	0	0	30.35714286	0.280229545	0.018891707	3.890784067
AT3G16360	0.258215303	1.20E-08	7.23E-07	9.357142857	0.31207613	0.053860827	2.534589726
AT5G04238	0.258000474	5.66E-13	5.66E-11	15.57142857	0.291687439	0.033686964	3.114160922
AT1G58150	0.255652423	6.26E-09	3.88E-07	9.857142857	0.30694909	0.051296666	2.581062418
AT3G44006	0.247693156	1.26E-13	1.38E-11	17.71428571	0.277705515	0.030012359	3.209927186
AT1G26250	0.246024158	5.03E-07	2.39E-05	7.785714286	0.310087858	0.0640637	2.27509801
AT4G12545	0.245281964	0	0	47.71428571	0.258505559	0.013223595	4.289008985
AT5G26260	0.24320949	0	0	67.28571429	0.25354958	0.010340089	4.615947348
AT5G23940	0.241747884	0	0	26.35714286	0.26300426	0.021256376	3.629118596
AT1G62500	0.239994817	2.90E-13	3.05E-11	17.92857143	0.269688027	0.02969321	3.183086484
AT4G30140	0.239087548	0	0	50.64285714	0.251737874	0.012650325	4.314675891
AT5G24660	0.238599872	1.45E-10	1.08E-08	13.35714286	0.277322552	0.03872268	2.840314231
AT3G47340	0.23786821	1.11E-16	1.58E-14	25.21428571	0.259938009	0.022069799	3.558022189
AT5G49350	0.237606949	2.72E-06	0.000114554	7.142857143	0.307138462	0.069531512	2.143150311
AT2G23540	0.237247646	0	0	37.28571429	0.253243945	0.015996299	3.984717755
AT3G58550	0.236713544	0	0	51.78571429	0.249157743	0.012444199	4.323514121
AT3G29250	0.236457457	1.11E-16	1.58E-14	25.57142857	0.258265251	0.021807794	3.565937793
AT5G09670	0.233892952	4.34E-11	3.53E-09	14.64285714	0.269506246	0.035613294	2.919830922
AT3G01940	0.233792822	1.92E-06	8.20E-05	7.5	0.30017094	0.066378118	2.177004686
AT1G56320	0.232290772	2.83E-08	1.62E-06	10.21428571	0.281909591	0.049618819	2.506273268
ATCG00720	0.231794111	2.52E-13	2.70E-11	19.07142857	0.259906318	0.028112208	3.208723044
AT5G06980	0.231605474	4.48E-05	0.001528244	5.714285714	0.317692308	0.086086833	1.883765656
AT4G36850	0.231080515	0	0	132	0.237974147	0.006893632	5.10939681
AT4G30270	0.230125032	0	0	108.5714286	0.237791924	0.007666892	4.954913988
AT3G22231	0.229867206	0	0	33.71428571	0.247207367	0.017340162	3.833532468
AT2G25160	0.229562256	2.72E-05	0.000969745	6.071428571	0.310779878	0.081217621	1.936028418
AT5G09530	0.229350227	1.11E-16	1.58E-14	27.92857143	0.249596846	0.020246619	3.623846817
AT1G21100	0.223737275	2.83E-11	2.35E-09	16	0.256610577	0.032873302	2.964592359
AT1G02850	0.220820873	0	0	32.57142857	0.238653313	0.01783244	3.742340324
AT2G41240	0.220576697	1.22E-15	1.59E-13	26.42857143	0.24178457	0.021207873	3.511050332
ATCG01080	0.220458164	1.80E-05	0.000667312	6.642857143	0.294974074	0.07451591	1.984967764
AT3G13610	0.219450347	0	0	66.64285714	0.229858249	0.010407901	4.464993341
AT4G20390	0.219370884	0	0	35.42857143	0.236032178	0.016661294	3.824411183
AT3G54363	0.218699293	3.85E-09	2.46E-07	12.57142857	0.259635251	0.040935958	2.665045705
AT4G38080	0.214845121	0	0	128.7142857	0.221830227	0.006985106	4.989030154
ATCG00070	0.214692023	6.99E-15	8.24E-13	25.64285714	0.236448292	0.021756269	3.442021652
AT1G02930	0.214685715	1.83E-09	1.22E-07	13.5	0.25303366	0.038347945	2.722108141
AT1G52060	0.213284702	2.23E-12	2.07E-10	19.64285714	0.240675397	0.027390696	3.13533086
AT5G50562	0.208159899	3.44E-15	4.15E-13	28.07142857	0.228320327	0.020160428	3.501461112
AT5G07842	0.207347166	7.58E-07	3.48E-05	9.428571429	0.260825034	0.053477868	2.286068491
ATCG00730	0.206727261	3.70E-12	3.39E-10	20.14285714	0.233520215	0.026792954	3.123621908
AT5G64110	0.205792514	1.87E-06	8.03E-05	8.857142857	0.262507004	0.05671449	2.21056664
AT4G31940	0.204269415	0	0	215.8571429	0.20977095	0.005501535	5.252836758
AT5G37990	0.203550767	0	0	42.35714286	0.218028161	0.014477393	3.912640736
AT5G58860	0.200957527	9.44E-15	1.09E-12	28.57142857	0.220823077	0.01986555	3.47455032
AT2G22510	0.200172694	1.33E-15	1.72E-13	31.64285714	0.218431294	0.0182586	3.580531515
AT5G46900	0.197241262	2.15E-12	2.03E-10	22.42857143	0.221641071	0.02439981	3.183283448
AT2G18370	0.19642397	0	0	51.28571429	0.208957219	0.012533249	4.059375253
AT5G63160	0.195332069	0	0	143.4285714	0.201940171	0.006608102	4.933548239
AT2G35380	0.19499482	5.92E-11	4.63E-09	19.07142857	0.223107028	0.028112208	2.988467297
AT5G08210	0.194682617	9.22E-11	7.01E-09	18.64285714	0.223364985	0.028682368	2.961166994
AT5G09978	0.193331092	0.00025289	0.007090246	5.857142857	0.277398984	0.084067892	1.722335707
AT5G59320	0.193056105	8.09E-08	4.28E-06	12.28571429	0.23486708	0.041810975	2.489890917
AT5G09480	0.192463972	0	0	44.5	0.20640362	0.013939648	3.888202194
AT2G05540	0.190851293	0	0	92.57142857	0.199271189	0.008419896	4.564786931
AT5G64120	0.190528906	5.77E-15	6.85E-13	32.5	0.208393264	0.017864357	3.544152736
AT1G13650	0.190310948	3.30E-08	1.85E-06	13.35714286	0.229033628	0.03872268	2.564308727
AT4G17215	0.190223212	5.13E-12	4.58E-10	22.78571429	0.214292464	0.024069252	3.154317902
AT4G34800	0.189626526	2.09E-06	8.91E-05	9.785714286	0.241273458	0.051646932	2.223914658
AT1G16410	0.189443995	1.04E-09	7.22E-08	16.85714286	0.22081409	0.031370095	2.815370436
AT1G27140	0.188908264	5.31E-07	2.50E-05	11	0.235219326	0.046311062	2.344577843
AT5G58390	0.18782999	2.56E-05	0.000918906	7.857142857	0.251341386	0.063511396	1.984560866
AT4G37483	0.187130778	2.01E-11	1.70E-09	21.71428571	0.212224323	0.025093546	3.080201765
AT5G01600	0.186105434	0	0	72.92857143	0.195901587	0.009796153	4.321769983
AT1G49860	0.185829901	0	0	79.14285714	0.19511678	0.009286879	4.393000191
AT2G38390	0.185176515	0	0	55.35714286	0.197031426	0.011854911	4.054869052
AT3G52790	0.185140501	5.02E-08	2.71E-06	13.5	0.223488446	0.038347945	2.542979072
AT4G08780	0.183993939	0.000234713	0.006666716	6.285714286	0.262555626	0.078561687	1.740725289
AT1G47600	0.183716386	3.30E-14	3.74E-12	31.92857143	0.20184122	0.018124834	3.477181164
AT5G42510	0.182262316	7.48E-05	0.002423155	7.285714286	0.250495372	0.068233056	1.876241213
ATCG00840	0.181891722	3.43E-09	2.20E-07	16.64285714	0.213623103	0.031731381	2.751085479
AT5G13580	0.181402099	7.23E-05	0.002349138	7.357142857	0.249004836	0.067602737	1.881020198
AT4G33310	0.180049975	1.23E-05	0.000466275	8.928571429	0.236337231	0.056287256	2.069966703
AT1G60960	0.179178285	0.000151749	0.004498437	6.857142857	0.251469017	0.072290732	1.798498046
AT5G20740	0.178919919	3.07E-05	0.001083414	8.214285714	0.239813872	0.060893954	1.977544225
AT1G51470	0.177892222	1.85E-06	7.98E-05	10.78571429	0.225057605	0.047165384	2.254494015
AT1G68850	0.177861777	5.02E-05	0.001682758	7.857142857	0.241373172	0.063511396	1.926177956
AT2G03200	0.177238263	1.30E-05	0.000489831	9.071428571	0.232691235	0.055452972	2.069080183
AT3G25820	0.176931484	0	0	64.07142857	0.187624242	0.010692758	4.133140354
AT5G58570	0.176566061	2.50E-11	2.10E-09	23.71428571	0.199822459	0.023256399	3.103019135
AT4G25400	0.175247264	2.35E-06	9.96E-05	10.78571429	0.222412647	0.047165384	2.237438523
AT5G37690	0.175200314	2.22E-12	2.07E-10	27.71428571	0.195577884	0.02037757	3.262689307
AT5G63560	0.175088669	1.71E-09	1.15E-07	18.5	0.203966961	0.028878292	2.820278154
AT1G70990	0.174312523	0.001088179	0.02624757	5.428571429	0.26475602	0.090443497	1.549574813
AT2G47200	0.174036465	1.13E-07	5.82E-06	13.92857143	0.211306327	0.037269861	2.503254603
AT1G54530	0.173879458	0.001019495	0.024708522	5.5	0.263191354	0.089311896	1.559187847
AT3G45070	0.173178888	8.34E-08	4.40E-06	14.35714286	0.209435029	0.036256141	2.530205476
AT1G05340	0.17316019	7.32E-08	3.90E-06	14.5	0.209091741	0.035931551	2.540812965
AT5G63660	0.171669165	3.33E-16	4.52E-14	48.21428571	0.184789955	0.013120789	3.8159599
AT2G37130	0.171664012	0	0	81.07142857	0.180808716	0.009144703	4.305384055
AT3G48340	0.171487552	1.29E-11	1.11E-09	26	0.192990442	0.021502889	3.16592697
AT5G13900	0.170477835	1.75E-06	7.57E-05	11.5	0.214919296	0.044441461	2.273816872
AT1G65510	0.168566646	1.11E-05	0.000421787	9.857142857	0.219863312	0.051296666	2.099669916
AT1G52700	0.167805764	0.000651871	0.016537293	6.142857143	0.248117486	0.080311721	1.627340944
AT3G46700	0.167702639	4.24E-05	0.001466826	8.642857143	0.225741201	0.058038562	1.959586066
AT4G28940	0.167589066	9.56E-08	4.97E-06	14.92857143	0.202584119	0.034995054	2.533298165
AT5G53486	0.166129874	4.41E-05	0.001513134	8.714285714	0.223719844	0.057589969	1.957803766
AT2G47270	0.163883546	2.92E-07	1.43E-05	14.14285714	0.200638867	0.036755322	2.448576059
AT2G48130	0.163516739	5.61E-13	5.65E-11	34.5	0.180537379	0.01702064	3.406940412
AT5G26790	0.163411507	0.002631337	0.056477122	5.071428571	0.259991149	0.096579642	1.428671489
ATCG00540	0.163332796	9.75E-05	0.003042737	8.142857143	0.22473187	0.061399074	1.87191593
ATCG00270	0.161284493	2.16E-10	1.58E-08	24.35714286	0.184014453	0.02272996	3.017152024
AT2G43535	0.160938976	0	0	88.92857143	0.169568183	0.008629208	4.296493609
AT4G02330	0.160618155	0.000749857	0.018619004	6.357142857	0.238334321	0.077716165	1.616700095
AT1G66100	0.160532875	0	0	181.5714286	0.16644819	0.005915315	4.814474414
ATMG01390	0.160166635	7.77E-16	1.03E-13	54.5	0.172155931	0.011989296	3.843897002
AT2G39530	0.159009499	6.10E-12	5.38E-10	31.5	0.177335892	0.018326393	3.274489791
ATCG00905	0.158717471	0.000153918	0.004541638	8	0.221153846	0.062436375	1.824591653
AT5G10380	0.15861203	0.001122234	0.027026108	6.071428571	0.239829651	0.081217621	1.56214536
AT4G30730	0.158479807	2.21E-06	9.43E-05	12.5	0.199630769	0.041150962	2.278336027
ATCG00950	0.158087005	0	0	919.2142857	0.161911814	0.003824809	5.403676808
AT2G07732	0.157903588	1.17E-12	1.11E-10	35.5	0.174538019	0.016634431	3.391296918
AT1G70850	0.157412672	0	0	136.8571429	0.164179127	0.006766455	4.600726803
AT5G46890	0.157111623	0	0	94.92857143	0.165404643	0.008293019	4.317958473
AT1G18970	0.156839824	2.14E-07	1.07E-05	15.5	0.190666773	0.033826949	2.494808471
AT3G25190	0.156571538	0	0	96.21428571	0.164797972	0.008226434	4.324287471
AT1G52827	0.156507362	4.09E-10	2.97E-08	24.64285714	0.179012166	0.022504804	2.991752745
AT1G73330	0.156353027	0	0	279.7142857	0.1613543	0.005001273	5.011792869
AT1G10250	0.155686387	6.61E-08	3.55E-06	17.21428571	0.186474327	0.03078794	2.598539778
AT3G50640	0.154542803	1.24E-07	6.35E-06	16.57142857	0.186396689	0.031853886	2.548834962
AT5G54370	0.153841937	1.40E-10	1.05E-08	27.35714286	0.174442318	0.020600381	3.082007124
AT2G48140	0.153368946	2.53E-09	1.66E-07	22.5	0.177701804	0.024332859	2.868480608
AT1G53635	0.15241253	0.001000463	0.024324864	6.5	0.2284934	0.07608087	1.586546845
AT5G05250	0.151590427	4.60E-12	4.19E-10	35.42857143	0.168251721	0.016661294	3.336048891
AT1G13420	0.151266364	5.46E-06	0.000219062	12.28571429	0.193077339	0.041810975	2.207225254
AT1G19020	0.151039449	1.46E-06	6.36E-05	13.92857143	0.188309311	0.037269861	2.337022972
AT5G44568	0.150147837	0.00225555	0.049891327	5.785714286	0.235212737	0.0850649	1.467330324
AT2G30766	0.150110429	0	0	253.6428571	0.155285521	0.005175092	4.907195023
AT5G42250	0.150102206	1.22E-06	5.41E-05	14.28571429	0.186523077	0.036420871	2.356516818
AT4G37070	0.150019065	8.94E-12	7.81E-10	34.64285714	0.166983167	0.016964102	3.299145722
AT4G08770	0.149508311	3.93E-08	2.15E-06	19.14285714	0.177527974	0.028019663	2.663534866
AT3G53235	0.148949438	0.00147538	0.034228818	6.285714286	0.227511125	0.078561687	1.534039273
AT3G12820	0.148499856	3.58E-06	0.000148707	13.14285714	0.187799913	0.039300057	2.256593087
AT4G11880	0.148489357	8.04E-07	3.68E-05	15.07142857	0.183184081	0.034694723	2.400505962
AT3G53980	0.148466884	1.13E-14	1.30E-12	56	0.160223705	0.011756821	3.768517662
AT3G24420	0.148347702	4.81E-07	2.29E-05	15.78571429	0.181622313	0.033274611	2.448447766
AT4G13860	0.147681121	6.09E-12	5.38E-10	36.78571429	0.163849852	0.016168731	3.341096045
AT5G47450	0.145637647	2.33E-07	1.16E-05	17.28571429	0.176312043	0.030674396	2.523024193
AT3G02550	0.144573428	0.00141756	0.033191436	6.571428571	0.219863312	0.075289885	1.546078932
AT2G25510	0.144420741	0	0	221.5714286	0.149865764	0.005445022	4.782589126
ATCG00280	0.144356854	7.15E-11	5.57E-09	32.5	0.162221211	0.017864357	3.182806561
AT5G43540	0.143364519	0.004018908	0.082640488	5.5	0.232676414	0.089311896	1.381400728
AT1G65310	0.143204549	3.33E-09	2.14E-07	24.92857143	0.165489357	0.022284809	2.892605958
AT2G05380	0.143004386	0	0	495.4285714	0.147269362	0.004264976	5.109775752
AT3G44550	0.142933604	1.61E-06	7.01E-05	15	0.177777778	0.034844173	2.351085662
AT2G21100	0.142898594	1.94E-05	0.000716259	11.71428571	0.186587654	0.04368906	2.094509549
AT5G66170	0.142634932	4.60E-09	2.91E-07	24.5	0.165251658	0.022616726	2.869202769
AT4G22666	0.142376694	2.67E-08	1.53E-06	21.42857143	0.167760684	0.02538399	2.724413879
AT3G22415	0.142370087	0.005811739	0.111791369	5.142857143	0.237654321	0.095284234	1.318555211
AT5G53250	0.142290636	2.00E-15	2.49E-13	72.28571429	0.15214447	0.009853834	3.948612914
AT1G52070	0.141809481	2.96E-13	3.06E-11	50.14285714	0.154552941	0.01274346	3.600272142
ATCG00580	0.141405544	9.58E-07	4.32E-05	16	0.174278846	0.032873302	2.406409189
AT4G21990	0.141180767	1.79E-13	1.94E-11	52.64285714	0.153476245	0.012295478	3.641815677
ATCG00920	0.138821137	0	0	994	0.14260723	0.003786093	5.235193347
AT1G74460	0.138116357	3.86E-08	2.12E-06	21.92857143	0.162997036	0.02488068	2.711747939
AT5G51780	0.13759336	0.000284081	0.007848912	8.928571429	0.193880615	0.056287256	1.784288351
AT2G45220	0.136640982	8.79E-08	4.60E-06	20.85714286	0.162629733	0.025988751	2.645631855
AT1G02920	0.136230104	7.84E-09	4.80E-07	25.57142857	0.158037899	0.021807794	2.857354813
AT5G01740	0.136200552	2.64E-07	1.30E-05	19.07142857	0.164312759	0.028112208	2.547175851
AT1G28710	0.135960871	8.70E-06	0.00033819	13.71428571	0.173761351	0.037800481	2.200630742
AT5G47500	0.135154937	1.55E-15	1.97E-13	88.42857143	0.143814219	0.008659283	4.053815017
AT3G09220	0.135095212	2.60E-07	1.29E-05	19.35714286	0.162841339	0.027746127	2.553108685
AT3G61930	0.135073708	3.80E-05	0.001321959	11.78571429	0.178518048	0.04344434	2.038829792
AT3G43670	0.134849038	2.31E-05	0.000833349	12.5	0.176	0.041150962	2.096577355
AT3G54040	0.132908941	1.11E-16	1.58E-14	120.0714286	0.140158568	0.007249627	4.273009334
AT4G11320	0.132418596	0	0	251.5	0.137609577	0.005190981	4.728429833
AT3G30720	0.131692752	9.15E-05	0.002896126	11	0.178003814	0.046311062	1.9424794
AT2G37750	0.131642107	6.48E-10	4.60E-08	33.35714286	0.149132482	0.017490375	3.091961368
AT4G16146	0.131530124	0.0044606	0.090498373	6	0.213675214	0.08214509	1.379173313
AT5G19151	0.13001022	9.55E-05	0.002985734	11.14285714	0.175769989	0.04575977	1.941537075
AT5G08000	0.129399935	3.86E-08	2.12E-06	24.64285714	0.151904739	0.022504804	2.754861981
AT3G05890	0.129293856	0	0	315.8571429	0.134101626	0.00480777	4.801814915
AT1G71740	0.12925105	0.000244604	0.0068961	9.928571429	0.18020249	0.05095144	1.822424119
AT4G36570	0.12925105	0.000244604	0.0068961	9.928571429	0.18020249	0.05095144	1.822424119
AT1G34670	0.129038147	0.005304636	0.104146316	5.928571429	0.212133055	0.083094908	1.352137469
AT1G54040	0.128445545	0.004354257	0.088501389	6.214285714	0.207872191	0.079426647	1.38800177
AT2G32487	0.128445545	0.004354257	0.088501389	6.214285714	0.207872191	0.079426647	1.38800177
AT1G56430	0.127328778	4.45E-11	3.60E-09	44.64285714	0.141234412	0.013905634	3.34435019
AT2G17500	0.126978663	3.69E-11	3.03E-09	45.64285714	0.14065216	0.013673497	3.362677537
AT3G22620	0.12668895	2.99E-13	3.07E-11	69.28571429	0.136826116	0.010137165	3.754617422
AT5G35480	0.126615799	1.28E-07	6.49E-06	23.07142857	0.150427973	0.023812174	2.659301607
AT4G31320	0.126613471	0.001294057	0.03077385	7.928571429	0.189582514	0.062969043	1.590111261
AT5G45070	0.126491616	2.13E-10	1.56E-08	39.85714286	0.141669458	0.015177842	3.222490139
AT5G52790	0.126469379	0.000592597	0.015165296	9	0.182336182	0.055866803	1.706537704
ATCG00750	0.126037718	0.00241515	0.052661674	7.142857143	0.195569231	0.069531512	1.491940532
AT3G57157	0.125877631	4.84E-10	3.48E-08	37.64285714	0.141753569	0.015875937	3.158471375
AT1G45145	0.125698047	1.11E-15	1.45E-13	124.5714286	0.132805368	0.007107321	4.223863813
AT4G12510	0.125631349	1.11E-16	1.58E-14	173	0.131675735	0.006044386	4.44524991
AT4G12480	0.125577769	6.03E-14	6.64E-12	82.78571429	0.134601655	0.009023886	3.898803524
AT4G15610	0.125491741	4.85E-12	4.36E-10	55.85714286	0.137270164	0.011778424	3.5427997
AT4G26320	0.125462065	6.00E-13	5.95E-11	67.14285714	0.135817112	0.010355046	3.713259344
AT4G23680	0.125422877	1.33E-09	9.10E-08	34.85714286	0.142303041	0.016880164	3.075565659
AT5G35190	0.124583507	0.002119554	0.047226902	7.428571429	0.191568047	0.06698454	1.515956882
AT1G50060	0.124472066	1.32E-05	0.000496682	15	0.159316239	0.034844173	2.192903993
AT5G46090	0.124200691	0.001668003	0.038288469	7.785714286	0.188264391	0.0640637	1.555181122
