Gene	effect.size_ZT14	p.value_ZT14	q.value_ZT14	Mean_ZT14	CV2_ZT14	TechNoise_ZT14	BioVar_ZT14
AT5G64110	0.294286834	1.22E-07	8.11E-06	11.14285714	0.366585748	0.072298914	2.342104815
AT2G19590	0.290442869	4.64E-07	2.84E-05	10.35714286	0.368023415	0.077580546	2.246030716
AT5G01600	0.288875343	0	0	113.6428571	0.298379237	0.009503894	4.972484635
AT4G28940	0.284770401	4.51E-12	4.87E-10	19.85714286	0.326515987	0.041745586	2.967458053
AT1G02850	0.281032325	1.11E-16	1.64E-14	31.21428571	0.30856317	0.027530845	3.486445098
AT5G26260	0.280818985	0	0	52.21428571	0.298354051	0.017535067	4.088710549
ATCG00120	0.28025098	2.65E-09	2.24E-07	14.85714286	0.335144515	0.054893535	2.610075176
AT5G48485	0.278869038	1.11E-16	1.64E-14	31	0.30657168	0.027702643	3.468128924
AT5G09480	0.278120345	0	0	40	0.300192308	0.022071962	3.765600208
AT1G72416	0.277943614	0	0	34.92857143	0.302831556	0.024887942	3.604996697
AT3G47340	0.27221218	8.71E-06	0.000433797	8.928571429	0.361777231	0.08956505	2.014093824
AT5G05600	0.268450486	2.64E-09	2.24E-07	15.71428571	0.320495868	0.052045382	2.622463698
AT3G22231	0.265319478	0	0	277.9285714	0.270788177	0.005468699	5.629823314
AT3G27220	0.263409848	6.10E-06	0.000314324	9.571428571	0.347139161	0.083729313	2.05170944
AT1G77760	0.262355561	0	0	175.2857143	0.269458775	0.007103214	5.245448719
AT3G06390	0.262306956	2.04E-09	1.76E-07	16.42857143	0.312205904	0.049898948	2.645416523
AT5G56080	0.26215254	5.48E-06	0.000286963	9.714285714	0.344689912	0.082537373	2.062179658
AT1G75040	0.258976637	4.09E-05	0.001766808	8.214285714	0.356097135	0.097120499	1.874423096
AT1G55990	0.258932343	4.45E-09	3.66E-07	16	0.310096154	0.051163811	2.599520008
AT5G59330	0.257736759	1.28E-05	0.000605747	9.214285714	0.344607619	0.08687086	1.988010379
AT5G37690	0.256258718	1.07E-13	1.28E-11	27.14285714	0.287517579	0.031258862	3.201313017
AT4G20390	0.25500184	0	0	38.85714286	0.277644231	0.022642391	3.616139221
AT4G36850	0.254792804	0	0	38.92857143	0.277398561	0.022605758	3.617198128
AT5G45080	0.254710813	0.000940908	0.031515236	5.785714286	0.391474095	0.136763282	1.517235893
AT4G02380	0.254128356	0	0	579.8571429	0.258143639	0.004015282	6.00652875
AT2G30766	0.253180731	0	0	194.6428571	0.2598438	0.006663069	5.285314013
AT1G65490	0.251006161	1.30E-09	1.15E-07	17.85714286	0.297127385	0.046121224	2.687578884
ATMG00020	0.250106872	0	0	71.78571429	0.263591191	0.013484319	4.288947607
AT5G54370	0.249932292	6.50E-11	6.35E-09	21	0.289551718	0.039619426	2.86954116
AT1G73330	0.244923256	0	0	152.0714286	0.252702088	0.007778832	5.021740142
AT1G16515	0.241733779	0.002280655	0.068285233	5.357142857	0.389223932	0.147490153	1.39998178
AT5G02690	0.239533433	1.01E-05	0.000491066	10.28571429	0.317634141	0.078100707	2.023958469
AT3G25820	0.236553647	0	0	67.57142857	0.250711971	0.014158323	4.146308534
ATCG00150	0.23617638	0.00142816	0.045249794	5.928571429	0.369708677	0.133532297	1.469200181
AT3G25760	0.234074289	0	0	75.5	0.247026952	0.012952663	4.253347788
AT1G26250	0.229554178	0.000308412	0.01108536	7.571428571	0.33469343	0.105139253	1.67053885
AT3G22235	0.229467738	0	0	81.5	0.24166394	0.012196202	4.308498376
AT2G38170	0.227646443	0	0	111.8571429	0.237259316	0.009612874	4.625353172
AT5G58390	0.226876373	0.00037089	0.013175659	7.5	0.332991453	0.10611508	1.649855459
AT4G12480	0.225663883	0	0	98.42857143	0.23622296	0.010559078	4.483593437
AT3G18290	0.224925794	0	0	52.85714286	0.24228016	0.017354365	3.803305763
AT1G05340	0.223389545	2.16E-08	1.56E-06	17.71428571	0.269861122	0.046471577	2.53779664
AT3G48450	0.223074538	1.90E-06	0.000106823	12.92857143	0.285757221	0.062682682	2.188651129
AT2G46600	0.222381382	0	0	88.28571429	0.23384596	0.011464579	4.350303285
AT2G43535	0.222207444	0	0	117.5714286	0.231483234	0.009275791	4.641293611
AT4G01870	0.221060077	1.83E-10	1.72E-08	23.71428571	0.256451199	0.035391122	2.857224919
ATCG00720	0.220344701	7.43E-09	5.87E-07	19.28571429	0.263247863	0.042903162	2.617265925
AT4G38080	0.220301884	0	0	139.8571429	0.228526245	0.008224361	4.796312404
AT1G49860	0.21990565	0	0	92.35714286	0.230982859	0.011077209	4.382119519
AT3G20380	0.218625979	0.000220673	0.008303861	8.357142857	0.314132066	0.095506087	1.717706632
ATCG00840	0.217196524	1.04E-05	0.000505648	11.57142857	0.286916863	0.069720339	2.040981264
AT4G26055	0.216935033	0.000972874	0.032443318	6.928571429	0.331581056	0.114646023	1.532175278
AT4G30270	0.213999865	0	0	125.7142857	0.22284826	0.008848395	4.65450212
AT2G33790	0.213452088	0.000594325	0.020609232	7.571428571	0.318591341	0.105139253	1.599405673
AT1G60960	0.213030288	8.89E-05	0.003594051	9.571428571	0.2967596	0.083729313	1.825490018
AT1G13420	0.210539158	2.06E-05	0.000940898	11.28571429	0.281956787	0.071417629	1.981121925
AT3G14620	0.209215216	7.52E-09	5.90E-07	20.71428571	0.249344187	0.040128972	2.635422482
AT3G46700	0.209003307	0.000243517	0.008985946	8.714285714	0.300704939	0.091701632	1.713329246
AT2G47200	0.20785227	6.32E-06	0.000322974	12.78571429	0.271205403	0.063353133	2.097898057
AT1G19020	0.207447736	4.91E-08	3.38E-06	18.57142857	0.251898043	0.044450307	2.502574619
ATCG00680	0.204912646	1.20E-08	8.90E-07	20.71428571	0.245041617	0.040128972	2.610310704
AT1G69970	0.204115883	0.0015528	0.048692745	6.928571429	0.318761906	0.114646023	1.475292921
AT1G02920	0.203735395	2.22E-16	3.25E-14	52.5	0.221189604	0.017454209	3.663636733
AT4G21870	0.202142657	0	0	241.0714286	0.208038115	0.005895458	5.141100175
AT1G74670	0.2001696	0	0	245.9285714	0.2060015	0.005831901	5.142544916
ATCG00520	0.199916975	0.002327124	0.069539956	6.642857143	0.319378852	0.119461878	1.418718485
AT3G58550	0.196304073	4.88E-14	5.96E-12	43.5	0.216815553	0.02051148	3.401964755
AT3G22060	0.195908555	1.14E-05	0.000546948	13.07142857	0.257935441	0.062026887	2.056044394
AT4G30140	0.193456928	1.67E-15	2.29E-13	52.71428571	0.210851068	0.01739414	3.599551056
AT1G70850	0.193184192	0	0	111.5	0.202819281	0.009635088	4.395753093
AT4G00651	0.190002735	0.001265482	0.040946797	7.785714286	0.292321936	0.102319201	1.514481184
AT1G66280	0.189163928	3.17E-11	3.16E-09	33.14285714	0.215248559	0.026084631	3.044731651
AT2G40205	0.189040234	0	0	377.7857143	0.19377113	0.004730896	5.356096442
AT4G36570	0.188414242	0.000594972	0.020609232	8.785714286	0.2793921	0.090977858	1.618703856
AT4G22870	0.188175098	1.17E-06	6.76E-05	16.78571429	0.237069332	0.048894234	2.277572801
AT1G67148	0.188103145	1.26E-05	0.000598355	13.64285714	0.24764419	0.059541044	2.056312339
AT1G19180	0.186840427	2.22E-07	1.42E-05	19.28571429	0.22974359	0.042903162	2.420868712
AT1G63245	0.186615273	0.001725749	0.0538943	7.571428571	0.291754525	0.105139253	1.472453649
AT5G05250	0.186340347	1.04E-09	9.23E-08	27.71428571	0.217009901	0.030669553	2.822881809
AT2G18370	0.185569764	2.98E-14	3.69E-12	49.5	0.203919537	0.018349773	3.474165889
AT5G38940	0.184883141	1.73E-06	9.82E-05	16.64285714	0.234174085	0.049290945	2.248186889
AT1G23020	0.184662334	2.85E-14	3.56E-12	50.07142857	0.202833249	0.018170916	3.480591146
AT2G05510	0.184014021	7.52E-07	4.44E-05	17.92857143	0.229962162	0.045948141	2.323318112
AT5G13740	0.181264644	5.55E-16	7.98E-14	63.78571429	0.196104366	0.014839722	3.724085662
ATCG00750	0.180326519	0.007019888	0.189016068	6.071428571	0.310779878	0.130453358	1.252359013
AT3G45070	0.180156432	2.89E-06	0.00015674	16.5	0.229850957	0.049694525	2.209539844
AT2G05380	0.179938745	0	0	391.6428571	0.184596983	0.004658239	5.308450595
AT2G35380	0.178473675	4.23E-07	2.61E-05	19.57142857	0.2207896	0.042315925	2.383399612
AT5G24660	0.178213455	0.000321958	0.011545032	10.21428571	0.256841598	0.078628143	1.707761195
AT5G58860	0.177687827	1.92E-09	1.67E-07	28.71428571	0.207382529	0.029694702	2.804016898
AT5G26270	0.176682604	2.72E-05	0.001210857	13.71428571	0.235927484	0.05924488	1.993581116
AT1G32640	0.176504894	1.29E-05	0.000609949	14.78571429	0.23165068	0.055145787	2.070628351
AT2G32150	0.175752072	1.18E-08	8.83E-07	25.92857143	0.20834946	0.032597388	2.676177103
ATMG01390	0.17541889	1.20E-13	1.42E-11	51.28571429	0.193222967	0.017804077	3.439987007
ATCG00710	0.173570932	3.08E-05	0.001359651	13.85714286	0.232232641	0.05866171	1.98507974
AT3G52790	0.172426937	1.32E-05	0.000622785	15.21428571	0.226094741	0.053667804	2.074798678
AT5G09530	0.168682255	8.22E-11	7.92E-09	38	0.191774984	0.023092729	3.053903968
ATCG00530	0.168319925	0.021190585	0.500689167	5	0.326153846	0.157833921	1.047145342
AT4G15490	0.16659704	8.80E-06	0.00043646	16.57142857	0.216088905	0.049491865	2.126361678
AT5G63160	0.166231249	4.71E-09	3.84E-07	30.07142857	0.194706642	0.028475394	2.77351441
AT2G41990	0.16391848	4.46E-05	0.001915888	14.35714286	0.220630487	0.056712007	1.959906034
AT5G09520	0.163868307	6.55E-06	0.000332704	17.42857143	0.211057822	0.047189514	2.161100064
AT4G15390	0.159546742	2.03E-10	1.90E-08	39.57142857	0.181828754	0.022282012	3.028628965
AT2G29340	0.158765481	1.11E-15	1.54E-13	83.42857143	0.170741642	0.011976161	3.833577532
AT3G02470	0.158753547	0	0	195.2857143	0.165403495	0.006649949	4.636502735
AT1G14120	0.157633352	1.88E-05	0.000862243	16.57142857	0.207125217	0.049491865	2.065239888
AT5G67370	0.157487731	3.33E-16	4.83E-14	91.35714286	0.168656884	0.011169153	3.916499475
AT2G38750	0.157042638	6.23E-06	0.000319553	18.57142857	0.201492945	0.044450307	2.180464031
AT3G13435	0.156416457	3.53E-08	2.48E-06	28.71428571	0.186111159	0.029694702	2.647887099
AT4G22460	0.154696178	8.42E-05	0.003439944	14.42857143	0.211140688	0.056444509	1.903299468
ATCG00770	0.154591363	0.002600448	0.076507392	8.857142857	0.24485712	0.090265757	1.439689443
AT1G37130	0.154574173	0	0	359.7142857	0.159408233	0.00483406	5.043346931
ATCG00490	0.153936777	7.00E-12	7.46E-10	52.35714286	0.171431304	0.017494527	3.292654986
AT3G06070	0.152772051	8.15E-12	8.51E-10	52.64285714	0.17018616	0.017414109	3.288785178
AT5G38020	0.15272417	2.14E-05	0.00097292	17.07142857	0.2008449	0.04812073	2.061351387
AT3G01260	0.152542599	0.003877568	0.109636604	8.357142857	0.248048686	0.095506087	1.37695873
AT5G23020	0.152447622	1.29E-07	8.49E-06	27.07142857	0.183781896	0.031334275	2.55218116
AT4G17500	0.15230143	1.75E-05	0.000806589	17.5	0.199309262	0.047007832	2.084035696
AT3G22121	0.149999413	7.66E-15	9.98E-13	85.28571429	0.161773088	0.011773675	3.780334969
AT2G42540	0.149576207	0	0	182.5	0.156504468	0.00692826	4.497566877
AT4G29030	0.149402113	6.54E-12	7.01E-10	55.85714286	0.165968202	0.016566088	3.32460198
AT4G11320	0.148589472	0	0	164.0714286	0.155995191	0.007405719	4.3967179
AT1G77520	0.146866523	0.036277073	0.776492396	4.928571429	0.30694909	0.160082567	0.939183188
AT5G48070	0.146593709	5.10E-05	0.002175593	16.42857143	0.196492657	0.049898948	1.977394102
AT2G02930	0.146448105	7.45E-06	0.000374489	20.14285714	0.187639532	0.041191428	2.187547775
AT1G66270	0.145803752	8.33E-15	1.08E-12	91.42857143	0.156966271	0.011162519	3.813720031
AT5G14780	0.145456545	1.85E-12	2.06E-10	64.21428571	0.160215095	0.01475855	3.440387199
AT5G06870	0.144845152	2.91E-07	1.85E-05	27.42857143	0.17580629	0.030961138	2.505456276
AT3G16670	0.144496873	2.00E-15	2.72E-13	103.3571429	0.154680114	0.010183241	3.925019029
AT1G47600	0.144069078	4.39E-07	2.70E-05	26.71428571	0.175786466	0.031717388	2.47047813
AT5G43450	0.143743629	6.44E-05	0.002694947	16.42857143	0.193642577	0.049898948	1.956314901
AT3G28740	0.143551743	9.24E-06	0.000454422	20.28571429	0.184471945	0.040920202	2.172516253
ATCG00130	0.142933933	0.000804109	0.0272325	11.85714286	0.21103878	0.068104847	1.631678749
AT2G07732	0.142577252	2.28E-08	1.64E-06	34.5	0.167741102	0.02516385	2.736811689
AT2G01530	0.14230058	5.55E-15	7.29E-13	100.5714286	0.152691724	0.010391144	3.877195418
AT1G13590	0.141799509	5.20E-06	0.000273325	21.85714286	0.179970228	0.038170719	2.237219989
AT5G42510	0.141529773	0.022657095	0.529592226	6	0.273504274	0.131974501	1.051304169
AT1G74460	0.139457167	3.23E-07	2.03E-05	28.85714286	0.16901812	0.029560953	2.515413243
AT1G02930	0.138715804	1.55E-13	1.80E-11	85.14285714	0.150504742	0.011788938	3.674303326
AT2G42530	0.138655857	0	0	171.5714286	0.145854884	0.007199027	4.340587895
AT3G25570	0.137802753	0.00131252	0.042229842	11.5	0.207939509	0.070136755	1.567921303
AT4G11210	0.137256269	0.025497473	0.579108027	6	0.269230769	0.131974501	1.028584093
AT3G05890	0.136987338	0	0	205.5	0.143439833	0.006452495	4.474444866
AT2G34430	0.136902025	1.93E-11	1.96E-09	62.42857143	0.152006145	0.015104121	3.331115551
AT5G04238	0.136868401	0.000184747	0.007056502	15.42857143	0.189828005	0.052959604	1.841728611
ATCG00640	0.135853182	0.008237923	0.217583955	8.214285714	0.23297368	0.097120499	1.262319246
AT1G16400	0.135761934	3.49E-05	0.00153015	19.07142857	0.179117072	0.043355137	2.046627991
ATCG00820	0.135274007	0.001259464	0.040917832	11.85714286	0.203378854	0.068104847	1.578340303
AT5G64120	0.135023114	5.02E-09	4.07E-07	42.64285714	0.155893068	0.020869954	2.901057446
AT2G47880	0.134935237	1.79E-06	0.00010095	26.07142857	0.167368679	0.032433443	2.367475508
AT5G19240	0.13389589	3.10E-05	0.001365138	19.71428571	0.17592458	0.042028689	2.065510699
AT3G01420	0.133479682	2.78E-15	3.71E-13	129.2142857	0.142160924	0.008681242	4.033479641
AT2G22510	0.133437184	1.12E-08	8.40E-07	40.92857143	0.15506913	0.021631946	2.841676154
AT5G07842	0.133346756	0.006059338	0.164900566	9	0.222222222	0.088875466	1.322145971
AT3G28270	0.133188075	2.34E-06	0.000128449	25.92857143	0.165785463	0.032597388	2.346489247
AT5G62360	0.132473248	7.56E-11	7.34E-09	60.71428571	0.147928241	0.015454993	3.258752608
AT2G42750	0.13246367	4.28E-08	2.97E-06	37.21428571	0.155987432	0.023523763	2.729239046
AT1G62500	0.131329095	0.000118215	0.004687484	17.28571429	0.178886478	0.047557383	1.9113031
AT1G51470	0.130987181	0.009607427	0.24900883	8.285714286	0.227293515	0.096306334	1.238853932
AT1G27020	0.130927958	8.45E-10	7.58E-08	51.85714286	0.148565351	0.017637392	3.074388512
AT1G05065	0.130566442	0.004450098	0.124897772	9.857142857	0.211946424	0.081379982	1.380953763
AT3G25930	0.129936537	3.95E-07	2.47E-05	31.78571429	0.157020578	0.027084041	2.535438728
AT1G52050	0.129513036	0.01792984	0.435112687	7.142857143	0.2408	0.111286964	1.113550786
AT4G17215	0.129337121	4.66E-06	0.000247441	25.35714286	0.162608762	0.033271641	2.289040069
ATCG00020	0.12899677	2.65E-13	3.02E-11	99.57142857	0.139465383	0.010468614	3.735764742
AT5G23830	0.128774396	7.91E-07	4.65E-05	30.28571429	0.157067256	0.028292861	2.472872496
AT4G33420	0.128603215	2.18E-06	0.000120885	27.57142857	0.159417806	0.03081459	2.371127262
AT2G48140	0.128020573	1.67E-06	9.58E-05	28.5	0.157918413	0.02989784	2.401066249
AT1G08115	0.127810438	3.29E-07	2.06E-05	33.21428571	0.153844731	0.026034293	2.562989905
AT5G50562	0.125820791	5.98E-07	3.56E-05	32.28571429	0.152526853	0.026706062	2.513824095
AT3G20370	0.1256859	1.10E-13	1.30E-11	115.7142857	0.135067591	0.009381691	3.84768975
AT5G24770	0.123546023	1.80E-05	0.000828518	23.57142857	0.15913541	0.035589387	2.160735914
AT3G44550	0.123320511	0.00034236	0.012219114	16.35714286	0.173425667	0.050105155	1.791286476
AT5G15960	0.122361395	1.73E-07	1.13E-05	37.92857143	0.145492571	0.023131176	2.653034978
AT4G29690	0.121975321	0.024493193	0.561808727	7	0.235478807	0.113503486	1.05286062
AT3G53980	0.121947118	8.21E-08	5.58E-06	40.78571429	0.143645455	0.021698337	2.726855984
AT3G08520	0.121458551	0	0	41352.07143	0.124154708	0.002696157	5.525090578
AT1G54000	0.121304862	2.29E-11	2.29E-09	81.92857143	0.13345127	0.012146409	3.457711319
AT5G40690	0.120748158	2.72E-05	0.001210857	23.28571429	0.156741373	0.035993215	2.122589167
AT5G65010	0.120238359	2.11E-15	2.84E-13	200.2857143	0.126789135	0.006550776	4.2746214
AT2G43610	0.119504372	4.43E-06	0.000236873	28.85714286	0.149065325	0.029560953	2.334180024
AT3G23290	0.117925891	0.025358141	0.576803079	7.214285714	0.228137513	0.110211622	1.049627328
AT1G21100	0.117729902	4.17E-05	0.001796442	23	0.154136978	0.036407076	2.081922234
AT4G16690	0.117541649	0.016137982	0.397965766	8.285714286	0.213847983	0.096306334	1.15088301
AT5G13580	0.117541649	0.016137982	0.397965766	8.285714286	0.213847983	0.096306334	1.15088301
AT2G22482	0.117473624	0.030967901	0.682996838	6.785714286	0.23447688	0.117003257	1.00289699
AT1G05680	0.117388818	0.035112627	0.754748139	6.5	0.239417387	0.122028569	0.972308977
AT5G61820	0.116910905	7.20E-10	6.50E-08	66.92857143	0.131179505	0.014268599	3.200626721
AT5G64260	0.116215296	1.44E-13	1.68E-11	147.5714286	0.124149691	0.007934394	3.967816789
AT1G74500	0.116135456	3.65E-05	0.001590701	23.85714286	0.151330687	0.035195231	2.104252703
AT2G05540	0.116000839	1.41E-07	9.24E-06	42.57142857	0.136901318	0.020900478	2.711528459
AT5G46900	0.115807456	0.004706867	0.130423016	11.35714286	0.186792757	0.070985301	1.395846303
AT3G16440	0.115599492	0.001271465	0.041053239	14.57142857	0.171516872	0.055917381	1.616981816
AT4G18510	0.114436113	0.029248328	0.650380366	7.142857143	0.225723077	0.111286964	1.020269315
AT4G37070	0.114146678	8.82E-06	0.00043646	28.85714286	0.14370763	0.029560953	2.281371984
AT5G55450	0.113783352	3.10E-07	1.96E-05	40.92857143	0.135415298	0.021631946	2.646155369
AT3G20470	0.113766345	2.73E-05	0.001210857	25.5	0.14686659	0.033100245	2.149592453
AT3G22620	0.113744116	2.98E-09	2.51E-07	62.85714286	0.128763509	0.015019393	3.099825389
AT4G33070	0.112935309	0.073150488	0.999999998	5	0.270769231	0.157833921	0.778656506
AT2G38390	0.112471719	1.02E-08	7.71E-07	57.64285714	0.12860755	0.016135831	2.994635531
