Gene	effect.size_ZT16	p.value_ZT16	q.value_ZT16	Mean_ZT16	CV2_ZT16	TechNoise_ZT16	BioVar_ZT16
AT5G26850	-0.003017582	0.748241415	0.999999991	26.92857143	0.032983038	0.03600062	-0.126297485
AT5G66680	-0.003019935	0.951029653	0.999999991	92.42857143	0.010709829	0.013729764	-0.358371355
AT2G19680	-0.003020541	0.948006982	0.999999991	89.57142857	0.011001282	0.014021823	-0.350002263
AT3G26780	-0.003024083	0.894165263	0.999999991	58.78571429	0.015945665	0.018969748	-0.250536233
AT3G21270	-0.003025563	0.708838015	0.999999991	21.92857143	0.040140805	0.043166368	-0.104838146
AT5G49460	-0.003025619	0.902860773	0.999999991	62.21428571	0.015150776	0.018176395	-0.2626744
AT5G02502	-0.003026608	0.882481822	0.999999991	54.64285714	0.017034605	0.020061213	-0.235940349
AT3G53740	-0.003032062	0.999271024	0.999999991	556.5714286	0.003062162	0.006094225	-0.992891878
AT3G12490	-0.003032961	0.981737781	0.999999991	146.3571429	0.007323044	0.010356006	-0.499952206
AT1G15930	-0.003033454	0.9990548	0.999999991	495	0.003249904	0.006283358	-0.951138765
AT5G10980	-0.003038679	0.997971794	0.999999991	357.5	0.003902241	0.00694092	-0.830824072
AT5G04470	-0.003041113	0.730304644	0.999999991	24.5	0.036074712	0.039115825	-0.116764509
AT5G48300	-0.003041443	0.994672928	0.999999991	242.2857143	0.005025164	0.008066607	-0.682791346
AT2G42590	-0.003046386	0.9925367	0.999999991	211.2857143	0.005532703	0.008579089	-0.632840017
AT3G13175	-0.00305057	0.669325309	0.999999991	17.57142857	0.049685525	0.052736095	-0.085965146
AT1G20460	-0.003051165	0.728817078	0.999999991	24.28571429	0.036369444	0.039420609	-0.116223197
AT2G36910	-0.003058113	0.751731795	0.999999991	27.28571429	0.03253116	0.035589273	-0.129620214
AT4G32270	-0.003059931	0.714375559	0.999999991	22.5	0.039126306	0.042186237	-0.108633493
AT1G09130	-0.003064389	0.986319433	0.999999991	164	0.006669565	0.009733954	-0.545433349
AT5G43700	-0.003077234	0.901651822	0.999999991	61.21428571	0.015321376	0.01839861	-0.264050882
AT4G15802	-0.003080239	0.986006406	0.999999991	161.7142857	0.006726651	0.009806891	-0.543907336
AT1G11440	-0.003081439	0.607723331	0.999999991	11.78571429	0.073298015	0.076379454	-0.059410483
AT1G49970	-0.003084601	0.990976564	0.999999991	193.2142857	0.005869115	0.008953716	-0.609343517
AT3G20390	-0.00308644	0.998470237	0.999999991	390.2857143	0.003655623	0.006742063	-0.883072976
AT1G52825	-0.003088818	0.642143536	0.999999991	14.85714286	0.058446177	0.061534995	-0.074298454
AT3G55510	-0.003088818	0.642143536	0.999999991	14.85714286	0.058446177	0.061534995	-0.074298454
AT5G23900	-0.003088905	0.997097382	0.999999991	301.8571429	0.004288378	0.007377282	-0.782657468
AT3G55040	-0.003090873	0.95566228	0.999999991	95.85714286	0.010311401	0.013402274	-0.37823747
AT3G55360	-0.003098433	0.965310234	0.999999991	107.8571429	0.009321588	0.012420022	-0.414019965
AT5G13650	-0.003100627	0.996048542	0.999999991	266.0714286	0.004653728	0.007754355	-0.736619876
AT4G36640	-0.003122333	0.726280372	0.999999991	23.78571429	0.037030794	0.040153126	-0.116786849
AT1G15750	-0.003126083	0.959176413	0.999999991	99.14285714	0.009983601	0.013109684	-0.393000784
AT4G38920	-0.00312689	0.99788007	0.999999991	335.1428571	0.003971946	0.007098836	-0.837736501
AT1G66590	-0.003136888	0.923069712	0.999999991	70.57142857	0.013428662	0.016565549	-0.3028705
AT1G32210	-0.003139851	0.969041536	0.999999991	112.7142857	0.008942052	0.012081904	-0.434169899
AT3G07480	-0.00314219	0.992558879	0.999999991	204.5714286	0.005568361	0.008710551	-0.645511191
AT1G77490	-0.003153469	0.975876627	0.999999991	125.7142857	0.008152018	0.011305487	-0.471793913
AT4G13830	-0.003154335	0.859325217	0.999999991	46.92857143	0.019452771	0.022607107	-0.216800663
AT1G01970	-0.003156499	0.799400713	0.999999991	34.28571429	0.026100427	0.029256926	-0.164704778
AT2G30600	-0.003159232	0.733354378	0.999999991	24.57142857	0.03585618	0.039015412	-0.121822341
AT1G33120	-0.003167789	0.999753809	0.999999991	816.5	0.002442383	0.005610173	-1.199755468
AT2G27720	-0.003176391	0.998908359	0.999999991	423.1428571	0.003397298	0.006573689	-0.952315561
AT1G33410	-0.003182678	0.637370991	0.999999991	14.28571429	0.060630769	0.063813447	-0.073810337
AT5G13720	-0.00318849	0.876257857	0.999999991	51.42857143	0.017840693	0.021029183	-0.23722114
AT5G10810	-0.003204909	0.897909679	0.999999991	58.57142857	0.015817508	0.019022417	-0.266178225
AT1G02690	-0.003220749	0.684759927	0.999999991	18.85714286	0.046231546	0.049452295	-0.097159874
AT5G42110	-0.003220774	0.946999463	0.999999991	85.35714286	0.011267525	0.0144883	-0.362717613
AT5G18380	-0.003230596	0.978504432	0.999999991	129.7142857	0.007867303	0.011097899	-0.496345579
AT5G60640	-0.003241562	0.958305793	0.999999991	95.85714286	0.010160712	0.013402274	-0.399476266
AT5G20570	-0.003245373	0.972847791	0.999999991	116.7857143	0.008574777	0.01182015	-0.463077293
AT2G21870	-0.003252004	0.999032995	0.999999991	423.1428571	0.003321685	0.006573689	-0.984787981
AT2G35000	-0.003264119	0.541684508	0.999999991	6.428571429	0.132953466	0.136217585	-0.034991573
AT5G22340	-0.003267538	0.975907718	0.999999991	122.4285714	0.008218615	0.011486153	-0.482928473
AT1G01470	-0.003267721	0.958433634	0.999999991	95.5	0.010167569	0.01343529	-0.402052741
AT3G13450	-0.003271305	0.805833389	0.999999991	34.92857143	0.025531329	0.028802634	-0.173932098
AT5G65640	-0.003271468	0.811821215	0.999999991	36	0.024810066	0.028081534	-0.178696166
AT1G17650	-0.003273548	0.956749961	0.999999991	93.57142857	0.010344386	0.013617934	-0.396659876
AT4G13270	-0.00327526	0.852010872	0.999999991	44.35714286	0.020377262	0.023652522	-0.215033781
AT2G19760	-0.003290948	0.992654728	0.999999991	195.5714286	0.005609977	0.008900925	-0.665960444
AT3G26450	-0.00329191	0.949354665	0.999999991	86.21428571	0.011097819	0.014389729	-0.374763239
AT3G58680	-0.003294319	0.997815195	0.999999991	305.1428571	0.004052775	0.007347094	-0.858263636
AT5G27700	-0.003300828	0.999532217	0.999999991	543.0714286	0.002831195	0.006132023	-1.114952205
AT5G49720	-0.003301118	0.987452517	0.999999991	158.7142857	0.00660469	0.009905808	-0.584783772
AT3G29320	-0.00331341	0.861019811	0.999999991	46.35714286	0.019515988	0.022829398	-0.226236295
AT5G12140	-0.003334156	0.997846122	0.999999991	301.0714286	0.004050443	0.007384599	-0.866439921
AT1G55805	-0.00333976	0.845919249	0.999999991	42.57142857	0.021113048	0.024452808	-0.211865294
AT1G07280	-0.003342315	0.896282511	0.999999991	56.78571429	0.016134464	0.019476779	-0.271609449
AT3G02560	-0.003343623	0.997720042	0.999999991	293.7142857	0.004111385	0.007455008	-0.858585335
AT2G40590	-0.003346161	0.931005944	0.999999991	72.5	0.012900393	0.016246554	-0.33271872
AT1G76200	-0.00335072	0.996850472	0.999999991	260.8571429	0.004467214	0.007817933	-0.807412026
AT1G27970	-0.00335899	0.995665013	0.999999991	231.8571429	0.004864723	0.008223713	-0.757432213
AT2G31360	-0.003359099	0.968703629	0.999999991	106.9285714	0.009129061	0.012488159	-0.452022492
AT5G03455	-0.003360761	0.97952298	0.999999991	128.2857143	0.00780979	0.011170551	-0.516344668
AT1G11400	-0.003371285	0.784764765	0.999999991	31.07142857	0.028439078	0.031810364	-0.161622153
AT3G09840	-0.003371882	0.989499501	0.999999991	166.6428571	0.006280234	0.009652116	-0.620026919
AT5G65970	-0.003381738	0.652767509	0.999999991	15.42857143	0.056043579	0.059425317	-0.084528605
AT5G47435	-0.003384884	0.965132349	0.999999991	101.2857143	0.009544209	0.012929092	-0.437923493
AT1G45230	-0.003384895	0.957858342	0.999999991	92.71428571	0.010316653	0.013701548	-0.40936385
AT2G35790	-0.003385427	0.867687753	0.999999991	47.64285714	0.018951313	0.022336741	-0.237120861
AT5G06660	-0.003387752	0.838952054	0.999999991	40.78571429	0.02193542	0.025323172	-0.207195806
AT5G42990	-0.003392312	0.918796854	0.999999991	65.57142857	0.014087649	0.017479961	-0.311271066
AT2G41420	-0.003407767	0.974203871	0.999999991	115.1428571	0.008515775	0.011923542	-0.485603181
AT3G05490	-0.003408039	0.887292059	0.999999991	53.21428571	0.017068947	0.020476986	-0.262629301
AT1G08930	-0.003411163	0.947448791	0.999999991	82.78571429	0.011385097	0.01479626	-0.378085933
AT5G66320	-0.003415445	0.700431588	0.999999991	20.14285714	0.04317226	0.046587704	-0.10984463
AT1G68140	-0.00341759	0.812547511	0.999999991	35.5	0.024995041	0.028412631	-0.18489054
AT1G06180	-0.003421164	0.668408941	0.999999991	16.85714286	0.051355711	0.054776875	-0.093042234
AT3G58610	-0.003427771	0.999526862	0.999999991	492.2142857	0.002865263	0.006293034	-1.135088167
AT5G63980	-0.003429965	0.945126157	0.999999991	80.71428571	0.011628644	0.015058609	-0.372905616
AT4G32330	-0.00343054	0.875011954	0.999999991	49.35714286	0.01828925	0.02171979	-0.248014247
AT2G20610	-0.003433969	0.932828516	0.999999991	72.5	0.012812586	0.016246554	-0.342572111
AT5G50920	-0.003437096	0.998978399	0.999999991	372.0714286	0.003411117	0.006848212	-1.005483326
AT1G13730	-0.003441899	0.757544087	0.999999991	26.92857143	0.032558721	0.03600062	-0.144977728
AT1G25510	-0.003452038	0.600221355	0.999999991	10.78571429	0.079584903	0.083036942	-0.06125852
AT1G47278	-0.003452549	0.930097273	0.999999991	70.71428571	0.013088774	0.016541323	-0.337744661
AT1G21350	-0.00345304	0.913518127	0.999999991	62.57142857	0.014645714	0.018098754	-0.305411893
AT4G33350	-0.003455769	0.970880875	0.999999991	108.1428571	0.008943523	0.012399292	-0.471342548
AT2G05990	-0.003456419	0.991826068	0.999999991	178.4285714	0.005860253	0.009316672	-0.668851771
AT5G54760	-0.003460935	0.995194101	0.999999991	215.4285714	0.005041127	0.008502063	-0.754066486
AT2G29020	-0.003468026	0.954766609	0.999999991	88.21428571	0.010699153	0.014167179	-0.40505594
AT4G34480	-0.003468368	0.707994385	0.999999991	20.85714286	0.0416805	0.045148868	-0.115317238
AT3G48170	-0.003469994	0.944446266	0.999999991	79.64285714	0.011729667	0.015199661	-0.373877105
AT1G48410	-0.00347257	0.940740934	0.999999991	77	0.012091804	0.015564374	-0.364218048
AT3G07750	-0.003484368	0.63618125	0.999999991	13.78571429	0.062477671	0.065962039	-0.078295316
AT1G08550	-0.003484515	0.926121271	0.999999991	68.21428571	0.013495413	0.016979928	-0.331361194
AT5G63670	-0.003485657	0.972541571	0.999999991	110.2142857	0.008766556	0.012252213	-0.482960267
AT5G26710	-0.003496174	0.850660237	0.999999991	42.78571429	0.020857072	0.024353246	-0.223577426
AT4G04040	-0.003504529	0.912998861	0.999999991	61.85714286	0.014750404	0.018254933	-0.307531899
AT4G34490	-0.003507498	0.909627695	0.999999991	60.42857143	0.015070868	0.018578366	-0.301861098
AT1G77590	-0.003509569	0.822938664	0.999999991	37	0.023936619	0.027446187	-0.197386397
AT4G23850	-0.003521564	0.960614728	0.999999991	93.21428571	0.010131023	0.013652586	-0.430394459
AT2G17840	-0.003521618	0.783988351	0.999999991	30.42857143	0.028864169	0.032385786	-0.166081103
AT2G39670	-0.003526678	0.962290327	0.999999991	95	0.009955253	0.01348193	-0.437497252
AT2G31660	-0.003532555	0.779424777	0.999999991	29.71428571	0.029521791	0.033054346	-0.163059722
AT5G17560	-0.003534249	0.980763209	0.999999991	126.2857143	0.007740777	0.011275026	-0.542580444
AT1G19740	-0.003535442	0.957984911	0.999999991	90.21428571	0.010419055	0.013954497	-0.421505648
AT1G72640	-0.003538595	0.92167493	0.999999991	65.42857143	0.013969545	0.01750814	-0.325740797
AT4G14020	-0.003540793	0.904923998	0.999999991	58.28571429	0.01555245	0.019093244	-0.295920329
AT5G20165	-0.003543966	0.927099858	0.999999991	68.07142857	0.013461998	0.017005964	-0.337148219
AT2G01620	-0.003549373	0.804057938	0.999999991	33.5	0.026286478	0.029835851	-0.182726049
AT5G04080	-0.003551736	0.806245714	0.999999991	33.85714286	0.026017636	0.029569372	-0.184613711
AT3G53100	-0.003551915	0.772922506	0.999999991	28.71428571	0.030494295	0.034046209	-0.158954837
AT3G62750	-0.003557779	0.91648325	0.999999991	62.85714286	0.014479498	0.018037277	-0.31696997
AT2G23070	-0.003559462	0.969496809	0.999999991	103.7142857	0.00917398	0.012733442	-0.473002841
AT5G07960	-0.003565209	0.953575154	0.999999991	85.57142857	0.010898263	0.014463472	-0.408315672
AT4G24330	-0.003565309	0.908246017	0.999999991	59.35714286	0.015265849	0.018831158	-0.302813888
AT2G18400	-0.003566545	0.881719642	0.999999991	50.35714286	0.017812755	0.0213793	-0.263303937
AT4G02400	-0.003567307	0.670095083	0.999999991	16.78571429	0.051423199	0.054990505	-0.09676319
AT1G50900	-0.0035747	0.952430046	0.999999991	84.42857143	0.011022644	0.014597344	-0.405235566
AT3G28760	-0.00357967	0.644818192	0.999999991	14.42857143	0.059647244	0.063226915	-0.084083336
AT5G18100	-0.003580942	0.914183725	0.999999991	61.64285714	0.01472155	0.018302492	-0.314110549
AT2G06050	-0.003585614	0.785919664	0.999999991	30.5	0.028735038	0.032320653	-0.169645362
AT2G21385	-0.003587832	0.981308095	0.999999991	126.1428571	0.007694784	0.011282616	-0.552148826
AT4G34700	-0.003593337	0.998387027	0.999999991	295.3571429	0.003845644	0.007438981	-0.951879737
AT5G27770	-0.003594673	0.998950366	0.999999991	339.3571429	0.003472805	0.007067477	-1.025094046
AT2G27500	-0.003597117	0.768819025	0.999999991	28	0.031200942	0.034798059	-0.157417265
AT5G62350	-0.003599275	0.990194509	0.999999991	160.2857143	0.006254257	0.009853532	-0.655802391
AT2G36430	-0.003604124	0.733807396	0.999999991	23.5	0.036981579	0.040585703	-0.134164787
AT4G14870	-0.003606816	0.96250744	0.999999991	93.78571429	0.009990453	0.013597269	-0.444694971
AT5G16590	-0.00360841	0.759550649	0.999999991	26.71428571	0.032644298	0.036252708	-0.151257731
AT2G38740	-0.003612935	0.744581037	0.999999991	24.78571429	0.03510471	0.038717645	-0.141326582
AT2G40890	-0.003618588	0.928245834	0.999999991	67.85714286	0.013426635	0.017045223	-0.344269688
AT3G28950	-0.003618779	0.762461009	0.999999991	27.07142857	0.032216	0.035834779	-0.153583071
AT1G26630	-0.003621946	0.999965671	0.999999991	1125.071429	0.001703954	0.0053259	-1.644139004
AT1G74100	-0.00362566	0.948505175	0.999999991	80.5	0.011460859	0.015086519	-0.39654478
AT1G11680	-0.003626464	0.95234037	0.999999991	83.57142857	0.011073686	0.01470015	-0.408695327
AT2G39130	-0.00362668	0.732455411	0.999999991	23.28571429	0.037290422	0.040917102	-0.133898829
AT5G55125	-0.00362842	0.890663651	0.999999991	52.64285714	0.017021193	0.020649613	-0.278782549
AT5G26742	-0.003632816	0.99910895	0.999999991	350.8571429	0.003352923	0.006985739	-1.05899353
AT4G01940	-0.003635106	0.968595706	0.999999991	100.8571429	0.00932949	0.012964597	-0.474707141
AT3G25805	-0.003635847	0.864250039	0.999999991	45.21428571	0.01965499	0.023290838	-0.244866869
AT1G18170	-0.003637503	0.936584929	0.999999991	72.28571429	0.012643655	0.016281158	-0.364789743
AT3G42050	-0.003643717	0.990769731	0.999999991	161.7857143	0.006160863	0.00980458	-0.670323312
AT5G17020	-0.003647425	0.832940651	0.999999991	38.28571429	0.023030656	0.026678081	-0.212099404
AT1G28580	-0.003647535	0.95900603	0.999999991	89.35714286	0.010396946	0.014044481	-0.433843461
AT4G05320	-0.003654753	0.999822829	0.999999991	585.3571429	0.002364698	0.006019451	-1.34797577
AT3G56490	-0.003655608	0.983423668	0.999999991	130.0714286	0.007424377	0.011079985	-0.577614048
AT3G49470	-0.003657225	0.972132006	0.999999991	105.6428571	0.008927256	0.012584481	-0.495357045
AT1G14620	-0.003657424	0.89658392	0.999999991	54.35714286	0.016485196	0.02014262	-0.289080299
AT5G39970	-0.003668516	0.522030783	0.999999991	4.857142857	0.175139739	0.178808255	-0.029906875
AT2G30440	-0.003669675	0.963686839	0.999999991	94	0.009907024	0.013576699	-0.454609105
AT4G24280	-0.003670588	0.997011783	0.999999991	234.5	0.004511989	0.008182576	-0.858791701
AT5G08160	-0.003673384	0.89326437	0.999999991	53.14285714	0.016824978	0.020498361	-0.284903988
AT3G15520	-0.003682207	0.944662552	0.999999991	76.92857143	0.011892372	0.015574579	-0.389156634
AT5G42270	-0.003683265	0.996004863	0.999999991	212.4285714	0.004874275	0.00855754	-0.812008516
AT4G23100	-0.003683723	0.997191625	0.999999991	238.0714286	0.004444715	0.008128438	-0.870887153
AT1G49600	-0.003692573	0.978000966	0.999999991	115.5	0.008208242	0.011900815	-0.535915245
AT1G66410	-0.003706555	0.995410889	0.999999991	201.4285714	0.005068542	0.008775098	-0.791844289
AT1G69620	-0.003706918	0.99985971	0.999999991	606.2142857	0.002262791	0.005969709	-1.399557495
AT4G30010	-0.003708495	0.999275113	0.999999991	359.9285714	0.003216452	0.006924947	-1.106332842
AT2G20360	-0.00371161	0.988477179	0.999999991	146.7857143	0.006627513	0.010339123	-0.641574273
AT1G30400	-0.003726233	0.858340245	0.999999991	43.28571429	0.020398536	0.02412477	-0.242049527
AT5G19190	-0.003728579	0.83812091	0.999999991	38.92857143	0.022584476	0.026313055	-0.22044734
AT3G03100	-0.003732098	0.995934705	0.999999991	207.7857143	0.00491446	0.008646557	-0.815093025
AT5G58950	-0.00373374	0.949910071	0.999999991	80.07142857	0.011409048	0.015142787	-0.408452421
AT1G70410	-0.00373834	0.998074554	0.999999991	262.5714286	0.004058413	0.007796752	-0.941957762
AT2G35040	-0.003746856	0.934054327	0.999999991	69.57142857	0.012991061	0.016737917	-0.365600734
AT3G27740	-0.003751861	0.963519121	0.999999991	92.35714286	0.009984983	0.013736845	-0.460218736
AT5G11880	-0.003752735	0.928929304	0.999999991	66.78571429	0.013492566	0.017245301	-0.354038607
AT4G36540	-0.003757808	0.895855727	0.999999991	53.35714286	0.016676599	0.020434407	-0.293175257
AT2G36250	-0.003761969	0.915923137	0.999999991	60.71428571	0.014750492	0.018512462	-0.327733645
AT4G00810	-0.003762089	0.999199849	0.999999991	339.7857143	0.003302243	0.007064332	-1.097106933
AT2G23930	-0.003768517	0.998000387	0.999999991	256.4285714	0.004105445	0.007873962	-0.939551138
AT4G14710	-0.003769323	0.978777211	0.999999991	115.2142857	0.008149662	0.011918985	-0.548449273
AT5G07470	-0.003769617	0.964237577	0.999999991	92.85714286	0.009917888	0.013687505	-0.464754633
AT3G16310	-0.003778827	0.866764795	0.999999991	45	0.01960114	0.023379967	-0.254335356
AT4G16450	-0.003783837	0.998480601	0.999999991	277.1428571	0.003843456	0.007627293	-0.988766908
AT2G15480	-0.003785792	0.652711359	0.999999991	14.85714286	0.057749203	0.061534995	-0.091606057
AT5G62300	-0.003790752	0.999498862	0.999999991	385.2142857	0.002979858	0.00677061	-1.184042034
AT2G46225	-0.003794075	0.837867398	0.999999991	38.57142857	0.02272027	0.026514345	-0.222793134
AT2G46370	-0.003797585	0.828603454	0.999999991	36.78571429	0.02378184	0.027579425	-0.213732062
AT2G39050	-0.003799183	0.601562679	0.999999991	10.57142857	0.080828229	0.084627413	-0.066265819
AT1G58602	-0.003807758	0.930331465	0.999999991	66.92857143	0.013410496	0.017218254	-0.360576248
AT4G35790	-0.00380922	0.887371632	0.999999991	50.35714286	0.01757008	0.0213793	-0.283093818
AT3G24430	-0.003814165	0.973524714	0.999999991	104.5	0.008857926	0.012672091	-0.516613695
AT1G08520	-0.003825821	0.983987374	0.999999991	126.6428571	0.007430307	0.011256128	-0.599216981
AT1G10660	-0.003831353	0.881139591	0.999999991	48.42857143	0.018217197	0.02204855	-0.275382786
AT1G80080	-0.003832632	0.767633699	0.999999991	27.14285714	0.031919881	0.035752513	-0.163589385
AT2G35390	-0.003840539	0.953241156	0.999999991	81.21428571	0.011153519	0.014994058	-0.426891956
AT1G67785	-0.003845221	0.999374014	0.999999991	350.5	0.003142976	0.006988197	-1.152789011
AT5G63150	-0.003850999	0.918678234	0.999999991	61.07142857	0.01457995	0.018430949	-0.338144587
AT1G68560	-0.003871079	0.969988931	0.999999991	98.14285714	0.00932558	0.013196659	-0.500907419
AT2G30620	-0.003883958	0.993239485	0.999999991	168.2142857	0.005720715	0.009604674	-0.747541041
AT3G52730	-0.00389097	0.999564439	0.999999991	379.8571429	0.002910623	0.006801593	-1.224544658
AT5G08260	-0.003892103	0.974275146	0.999999991	104.0714286	0.008813337	0.01270544	-0.52768604
AT4G32390	-0.003893284	0.950209306	0.999999991	78.14285714	0.011510349	0.015403633	-0.4203391
AT5G47455	-0.003895882	0.760204269	0.999999991	26	0.033227128	0.03712301	-0.159952106
AT5G38290	-0.003897483	0.840296061	0.999999991	38.57142857	0.022616862	0.026514345	-0.229374355
AT1G78040	-0.003899573	0.999816317	0.999999991	483.3571429	0.002424967	0.00632454	-1.382995596
AT1G42960	-0.003902676	0.999032546	0.999999991	300.7857143	0.003484593	0.007387269	-1.084050987
AT1G14400	-0.003914314	0.995636255	0.999999991	191.6428571	0.005075317	0.008989631	-0.824763868
AT2G40510	-0.003922243	0.998802585	0.999999991	280.5714286	0.003667735	0.007589978	-1.04920636
AT2G39780	-0.003922324	0.96432769	0.999999991	90.35714286	0.010017341	0.013939666	-0.476696291
AT2G26670	-0.003926451	0.988588212	0.999999991	139.5714286	0.00671068	0.010637131	-0.664578286
AT1G12640	-0.003930974	0.792270656	0.999999991	30.28571429	0.028586001	0.032516975	-0.185884256
AT5G05010	-0.003945048	0.984121696	0.999999991	123.6428571	0.007473219	0.011418267	-0.611541997
AT1G31800	-0.003946749	0.977809752	0.999999991	109.0714286	0.00838592	0.012332669	-0.556444126
AT3G44735	-0.003949193	0.750995886	0.999999991	24.71428571	0.034867134	0.038816327	-0.154795818
AT1G62390	-0.003951168	0.933068337	0.999999991	66.85714286	0.013280596	0.017231763	-0.375750466
AT1G32230	-0.003952381	0.969071383	0.999999991	95.42857143	0.009489542	0.013441923	-0.502329152
AT5G27395	-0.003957787	0.733532662	0.999999991	22.64285714	0.037991146	0.041948934	-0.14297089
AT1G73177	-0.003959374	0.810044177	0.999999991	32.92857143	0.026314866	0.030274239	-0.20221269
AT4G38740	-0.00396046	0.999219614	0.999999991	311.4285714	0.003330657	0.007291117	-1.130332952
AT1G20260	-0.003961356	0.988528173	0.999999991	138.1428571	0.006738478	0.010699835	-0.667093773
AT4G34220	-0.003965837	0.767788602	0.999999991	26.78571429	0.032202393	0.03616823	-0.167555104
AT3G57490	-0.00396616	0.834838686	0.999999991	37.21428571	0.023348324	0.027314484	-0.226347202
AT5G36880	-0.003969347	0.927064843	0.999999991	63.71428571	0.013886805	0.017856152	-0.362706533
AT4G21580	-0.003972434	0.883089821	0.999999991	48.07142857	0.018205944	0.022178378	-0.284744289
AT1G64450	-0.003973473	0.611793142	0.999999991	11.21428571	0.076064874	0.080038346	-0.073460979
AT3G56430	-0.003980754	0.668422603	0.999999991	16	0.053485577	0.057466331	-0.103567035
AT3G13940	-0.0039863	0.675492569	0.999999991	16.64285714	0.051436968	0.055423268	-0.107686179
AT4G29040	-0.003988841	0.946332021	0.999999991	74.21428571	0.01198808	0.015976921	-0.414388769
AT5G54980	-0.003988966	0.820609039	0.999999991	34.57142857	0.025063967	0.029052933	-0.213069031
AT4G02580	-0.003994233	0.994352928	0.999999991	172.7142857	0.00547936	0.009473594	-0.789904327
AT1G01140	-0.003995032	0.808182396	0.999999991	32.5	0.026618116	0.030613148	-0.201742947
AT1G76030	-0.003999429	0.979855224	0.999999991	111.9285714	0.00813518	0.01213461	-0.576881455
AT4G17260	-0.004004174	0.731276674	0.999999991	22.28571429	0.038543721	0.042547896	-0.142591918
AT1G19130	-0.004004953	0.945648565	0.999999991	73.57142857	0.012071608	0.016076561	-0.41334095
AT1G22450	-0.004010363	0.984529542	0.999999991	123	0.007443677	0.01145404	-0.621769222
AT4G02480	-0.004022843	0.948524819	0.999999991	75.28571429	0.011791794	0.015814636	-0.423477198
AT5G36230	-0.004027763	0.992962251	0.999999991	159.6428571	0.00584703	0.009874793	-0.756046551
AT3G13882	-0.004030791	0.980406736	0.999999991	112.3571429	0.008074979	0.01210577	-0.584164453
AT3G10720	-0.004050513	0.728316149	0.999999991	21.85714286	0.039241975	0.043292488	-0.141719069
AT3G62840	-0.004052975	0.993376594	0.999999991	161.6428571	0.005756228	0.009809203	-0.769012256
AT5G47890	-0.00405673	0.996301558	0.999999991	192.8571429	0.004905097	0.008961827	-0.869511313
AT1G76010	-0.00406083	0.980535202	0.999999991	111.9285714	0.00807378	0.01213461	-0.587811607
AT4G23650	-0.004076235	0.937907564	0.999999991	68.14285714	0.012916697	0.016992932	-0.395697634
AT5G24160	-0.004080781	0.602942406	0.999999991	10.42857143	0.081643258	0.085724039	-0.070366071
AT5G02260	-0.00408313	0.813304561	0.999999991	33	0.026135481	0.03021861	-0.20942763
AT3G06590	-0.004103357	0.884759419	0.999999991	47.71428571	0.018206792	0.022310149	-0.293223393
AT4G38680	-0.004103674	0.983780284	0.999999991	118.5	0.007611645	0.011715319	-0.6221161
AT1G55690	-0.004104852	0.735809903	0.999999991	22.57142857	0.037962358	0.04206721	-0.148126516
AT4G01915	-0.00410631	0.698441406	0.999999991	18.64285714	0.045861832	0.049968141	-0.123714576
AT3G59840	-0.00410716	0.945843489	0.999999991	72.5	0.012139394	0.016246554	-0.420437309
AT3G23340	-0.004107935	0.63219569	0.999999991	12.71428571	0.067027279	0.071135214	-0.085815538
AT4G24620	-0.004110848	0.984880253	0.999999991	121.2857143	0.00744044	0.011551288	-0.634593849
AT3G01790	-0.00411182	0.931710509	0.999999991	64.57142857	0.013568016	0.017679837	-0.381895127
AT4G20890	-0.004114495	0.989081812	0.999999991	135.4285714	0.006708121	0.010822616	-0.69006859
AT3G01370	-0.004115298	0.834430257	0.999999991	36.5	0.023644211	0.027759509	-0.231495066
AT1G20810	-0.004117349	0.961017007	0.999999991	84	0.010531136	0.014648485	-0.476090416
AT5G59880	-0.004121698	0.999587541	0.999999991	342.3571429	0.002923927	0.007045625	-1.268820622
AT5G03300	-0.004121935	0.993595133	0.999999991	160.3571429	0.005729245	0.00985118	-0.78195156
AT5G09900	-0.004123129	0.959616562	0.999999991	82.64285714	0.010690802	0.014813931	-0.470584455
AT1G52290	-0.004124992	0.554241065	0.999999991	6.857142857	0.12386485	0.127989842	-0.047262471
AT2G26250	-0.0041263	0.99118958	0.999999991	144.8571429	0.006289582	0.010415882	-0.727748904
AT4G22220	-0.004127646	0.996703536	0.999999991	195.1428571	0.004782782	0.008910429	-0.897644657
AT3G17240	-0.004135907	0.971701081	0.999999991	95.57142857	0.00929276	0.013428667	-0.53113709
AT4G39390	-0.004139671	0.72939358	0.999999991	21.78571429	0.039279764	0.043419435	-0.144554699
AT2G27730	-0.004148216	0.997816947	0.999999991	217.7857143	0.004311329	0.008459545	-0.972447306
AT5G22740	-0.004149594	0.855961093	0.999999991	40.57142857	0.02128317	0.025432764	-0.256975192
AT4G27320	-0.00415308	0.893691752	0.999999991	49.92857143	0.017370474	0.021523554	-0.309279232
AT3G08610	-0.004155209	0.999629309	0.999999991	346.0714286	0.002863886	0.007019095	-1.293311047
AT1G31160	-0.004160237	0.916929534	0.999999991	57.71428571	0.015076765	0.019237002	-0.35155707
AT3G50590	-0.004178494	0.754541514	0.999999991	24.57142857	0.034836918	0.039015412	-0.163427141
AT2G19540	-0.004186985	0.930668154	0.999999991	63.35714286	0.01374404	0.017931025	-0.383651835
