Gene	effect.size_ZT10	p.value_ZT10	q.value_ZT10	Mean_ZT10	CV2_ZT10	TechNoise_ZT10	BioVar_ZT10
AT5G09672	0.684602918	0	0	11.07142857	0.762430161	0.077827243	3.292258044
AT3G18217	0.669815094	3.73E-13	5.03E-11	8.142857143	0.77462888	0.104813786	2.885676805
AT3G18000	0.648684123	0	0	44.14285714	0.670295258	0.021611135	4.954949979
AT5G45430	0.63503059	0	0	46	0.655881925	0.020851336	4.975224418
AT3G56970	0.620429204	8.69E-12	1.03E-09	7.928571429	0.72800035	0.107571145	2.758647999
AT5G64110	0.604864046	0	0	12.64285714	0.673364811	0.068500765	3.297196334
AT1G65390	0.585164695	7.22E-08	5.70E-06	5.571428571	0.737065696	0.151901	2.278661843
AT5G58390	0.581428844	5.15E-12	6.22E-10	8.714285714	0.679552643	0.098123799	2.791910318
AT1G53542	0.573362836	1.49E-08	1.31E-06	6.214285714	0.709838715	0.136475878	2.378845278
AT4G22510	0.567959686	1.29E-12	1.66E-10	9.428571429	0.658861341	0.090901654	2.857596422
AT5G20790	0.565062583	3.58E-13	4.96E-11	9.928571429	0.651527035	0.086464452	2.913646023
AT1G43800	0.562779889	2.55E-10	2.56E-08	7.714285714	0.673261581	0.110481691	2.607359829
AT3G22060	0.559297957	3.82E-08	3.18E-06	6.071428571	0.698919351	0.139621394	2.323605974
AT1G08090	0.553918521	6.37E-12	7.58E-10	9.142857143	0.647573618	0.093655097	2.789614793
AT3G56980	0.551564118	8.88E-16	1.47E-13	12.42857143	0.621197801	0.069633683	3.157195484
AT5G03545	0.545183181	0	0	18.64285714	0.592536132	0.047352951	3.645376879
AT1G65486	0.544397378	0	0	21.28571429	0.58621753	0.041820152	3.809165894
AT4G26055	0.5364514	4.73E-08	3.83E-06	6.285714286	0.671408137	0.134956738	2.314693018
AT5G47990	0.507539586	0	0	17.42857143	0.55799723	0.050457643	3.467113225
AT5G09670	0.507279848	6.23E-12	7.48E-10	10.14285714	0.591976561	0.084696713	2.805162168
AT2G16060	0.50591202	0	0	45.07142857	0.527135428	0.021223409	4.634445378
AT1G27020	0.50393196	0	0	39.14285714	0.527947065	0.024015105	4.45837929
AT4G36670	0.502506628	6.06E-14	8.88E-12	12.14285714	0.573713069	0.071206441	3.010249738
AT5G44585	0.499560292	1.05E-13	1.51E-11	12	0.571581197	0.072020904	2.988470836
AT5G42800	0.494291161	0	0	45.5	0.515340957	0.021049795	4.613649136
AT2G05540	0.493747351	7.77E-15	1.22E-12	13.28571429	0.559068634	0.065321283	3.097400364
AT5G24770	0.492584675	0	0	18.14285714	0.541165698	0.048581023	3.477605616
AT5G48000	0.482435051	0	0	19.85714286	0.52706302	0.04462797	3.561955393
AT1G15125	0.481816708	0	0	41.71428571	0.504523507	0.022706799	4.473725218
AT1G08115	0.471384091	0	0	23.35714286	0.509742985	0.038358894	3.732136971
AT5G38930	0.469340719	4.59E-09	4.22E-07	8.285714286	0.5723955	0.103054781	2.473600896
AT2G36854	0.464544996	1.87E-08	1.61E-06	7.785714286	0.574038704	0.109493708	2.390300047
ATCG01020	0.449417559	0	0	25.85714286	0.484337615	0.034920057	3.793885241
AT4G10270	0.444176188	2.32E-07	1.73E-05	7.071428571	0.564447898	0.12027171	2.230543083
AT1G13609	0.44081281	0	0	34.42857143	0.467734053	0.026921243	4.118871543
AT4G30140	0.436410768	0	0	43.71428571	0.45820641	0.021795641	4.393886079
AT4G22880	0.434626422	0	0	36.35714286	0.460267698	0.025641276	4.165933258
AT2G14247	0.430665538	0	0	49.07142857	0.450386491	0.019720952	4.513362445
AT5G44568	0.422982434	2.09E-10	2.14E-08	10.85714286	0.502290646	0.079308211	2.662980255
AT1G29395	0.419335449	0	0	92.42857143	0.431114991	0.011779542	5.193717397
AT4G22870	0.416046273	1.65E-12	2.11E-10	13.57142857	0.48005114	0.064004867	2.906934594
AT1G47400	0.408604478	0	0	50.78571429	0.427753971	0.019149493	4.48140312
AT5G08760	0.407011946	6.97E-09	6.32E-07	9.571428571	0.496598523	0.089586577	2.470725476
AT3G13857	0.405483285	1.37E-10	1.41E-08	11.64285714	0.479627791	0.074144506	2.693503552
AT1G26250	0.404693468	3.03E-14	4.53E-12	16.28571429	0.458496105	0.053802637	3.091160693
AT5G03350	0.398511666	0.000151537	0.007722805	4.714285714	0.577523487	0.179011821	1.689824761
AT4G12490	0.393784409	0	0	27.92857143	0.426321528	0.032537119	3.711783471
AT3G15356	0.388175198	0	0	31.78571429	0.417102736	0.028927537	3.849887368
AT3G02040	0.381448506	7.99E-15	1.24E-12	18.42857143	0.429319614	0.047871108	3.164824985
AT5G56080	0.379094387	5.55E-16	9.40E-14	20.35714286	0.422694794	0.043600407	3.277202834
AT3G48360	0.378184303	0	0	58.28571429	0.395228906	0.017044603	4.535301568
AT5G20150	0.375993852	0	0	41.14285714	0.398977252	0.022983401	4.117642294
AT5G15120	0.375536026	4.70E-06	0.000296998	6.928571429	0.498230009	0.122693983	2.021747425
AT2G41100	0.37403858	0	0	34.28571429	0.401060363	0.027021784	3.891624584
AT5G55450	0.373612781	0	0	50.71428571	0.392785314	0.019172533	4.356628146
AT4G11460	0.36966105	1.09E-11	1.27E-09	14.57142857	0.429464999	0.059803949	2.844227911
AT5G54060	0.369573594	3.61E-13	4.96E-11	16.71428571	0.422068252	0.052494659	3.007233774
AT5G17220	0.369485188	0	0	65.71428571	0.384918569	0.015433381	4.640427195
AT4G33070	0.368904018	3.16E-10	3.12E-08	12.57142857	0.437778131	0.068874113	2.668166154
AT3G29590	0.366440441	3.57E-11	3.89E-09	14	0.428571429	0.062130988	2.786150779
AT2G19800	0.364638478	0	0	38.85714286	0.388809639	0.024171161	4.007705335
AT2G24940	0.360372799	4.84E-07	3.50E-05	8.571428571	0.46008547	0.099712671	2.206053143
AT1G47395	0.353107662	0	0	71.85714286	0.367460324	0.014352663	4.678198172
AT4G15700	0.340067974	1.62E-05	0.000955176	7	0.461538462	0.121470488	1.925845037
AT5G64572	0.336596866	0	0	63.71428571	0.352427078	0.015830212	4.476572296
AT3G47420	0.33269653	6.93E-06	0.000427731	7.714285714	0.443178221	0.110481691	2.004079674
AT3G16530	0.330242262	0	0	97.78571429	0.341529397	0.011287136	4.919258438
AT5G15960	0.330171724	0	0	46.85714286	0.350692697	0.020520973	4.095036378
AT5G64570	0.322247606	4.24E-11	4.58E-09	16.35714286	0.375827487	0.053579881	2.810307309
AT5G40590	0.317110018	2.81E-05	0.00158333	7.214285714	0.435055387	0.117945369	1.88308031
AT1G65490	0.314687708	3.42E-05	0.001918454	7.142857143	0.433784615	0.119096908	1.864842933
AT5G46900	0.314256181	1.93E-07	1.46E-05	10.71428571	0.394584615	0.080328434	2.296352044
AT3G53980	0.313291549	0	0	47.07142857	0.333731811	0.020440262	4.02920364
AT5G42530	0.311645207	0	0	60.57142857	0.328151957	0.01650675	4.313236073
AT1G14960	0.30635012	4.32E-08	3.58E-06	12.14285714	0.377556561	0.071206441	2.406613144
AT5G54710	0.299964352	4.60E-06	0.000292992	9	0.395061728	0.095097377	2.054600644
AT5G48010	0.29691649	3.56E-11	3.89E-09	18.35714286	0.344963005	0.048046515	2.843937957
AT4G11210	0.296870569	0.000705089	0.030350681	5.428571429	0.452695504	0.155824935	1.538614867
AT5G04238	0.294195758	3.54E-07	2.57E-05	11.14285714	0.371542002	0.077346244	2.26412217
AT5G15970	0.292935666	0	0	498.9285714	0.297392227	0.004456562	6.060292026
AT1G31690	0.291662957	0	0	39.14285714	0.315678062	0.024015105	3.716440009
AT4G21870	0.29088438	0	0	45.14285714	0.312078624	0.021194244	3.880165126
AT3G17790	0.287352001	1.96E-11	2.22E-09	19.71428571	0.332283134	0.044931133	2.88662573
AT5G46890	0.284608245	0	0	52.78571429	0.303137949	0.018529704	4.032062711
AT4G13493	0.2793924	0.000171291	0.008614299	6.928571429	0.402086382	0.122693983	1.712440981
AT3G02550	0.2717149	0.000320626	0.015172979	6.642857143	0.399565979	0.127851079	1.643969414
AT2G01520	0.27121192	0	0	79.35714286	0.284471942	0.013260022	4.423131247
AT2G39510	0.269777104	1.52E-05	0.000900477	9.214285714	0.362727832	0.092950728	1.964349376
AT2G05380	0.268296172	0	0	351.5	0.273451111	0.005154939	5.729183844
AT5G39890	0.26640302	0.001931686	0.078076996	5.285714286	0.426363994	0.159960974	1.414365637
AT5G52310	0.264205483	0	0	47.92857143	0.284330119	0.020124635	3.820532386
AT3G22121	0.259857922	0	0	77.71428571	0.273339246	0.013481324	4.341658504
AT1G78830	0.255726766	2.22E-16	3.80E-14	37.28571429	0.280798986	0.02507222	3.4853761
AT1G09240	0.255106239	0.002213556	0.087610823	5.428571429	0.410931174	0.155824935	1.398970669
AT1G62510	0.254497548	8.89E-10	8.52E-08	19.21428571	0.300525251	0.046027703	2.706911853
AT1G68600	0.252346845	3.15E-12	3.88E-10	25.71428571	0.287445394	0.035098549	3.033804625
AT2G28630	0.251964525	0.000127867	0.00656038	8.071428571	0.357681163	0.105716638	1.75847169
AT1G56650	0.250493915	8.23E-07	5.68E-05	12.78571429	0.318260498	0.067766583	2.231562176
AT1G52100	0.247576496	6.66E-15	1.06E-12	34.57142857	0.274398029	0.026821533	3.354806504
AT5G04790	0.247529367	5.23E-06	0.000326339	11.21428571	0.32440074	0.076871373	2.077258769
AT5G64120	0.243325088	0	0	72.28571429	0.257609206	0.014284118	4.172700272
AT5G38940	0.240661964	1.11E-08	9.93E-07	17.92857143	0.289790272	0.049128308	2.560382694
AT1G19960	0.237955711	0	0	47.07142857	0.258395973	0.020440262	3.660098017
AT1G75040	0.237582038	1.92E-08	1.64E-06	17.64285714	0.28746074	0.049878702	2.526869099
AT2G32880	0.235721441	5.44E-05	0.002949566	9.571428571	0.325308018	0.089586577	1.860451886
AT4G27450	0.235480584	0.002794831	0.10673594	5.714285714	0.383653846	0.148173263	1.372520076
AT2G25160	0.23498751	0.004684449	0.166779516	5.214285714	0.397101491	0.162113981	1.292499263
AT5G24660	0.233489404	0	0	92.28571429	0.245282859	0.011793455	4.378388051
AT1G13420	0.224291997	2.47E-05	0.001402854	11	0.302606484	0.078314488	1.950091776
AT5G59320	0.224113659	4.27E-05	0.002364669	10.42857143	0.306566393	0.082452734	1.894560309
AT3G57520	0.220611213	0	0	103.0714286	0.231462675	0.010851461	4.41481831
AT5G19120	0.217508129	2.81E-07	2.08E-05	16.57142857	0.270431263	0.052923134	2.353291534
AT5G08210	0.21746706	2.38E-06	0.000156677	14.07142857	0.279296832	0.061829772	2.175425621
AT1G74670	0.217214012	0	0	78.42857143	0.230597979	0.013383967	4.106802193
AT4G15680	0.215822084	0.000730601	0.031360259	7.785714286	0.325315792	0.109493708	1.57099289
AT5G53486	0.215230534	0.000179598	0.008943511	9.357142857	0.306804785	0.091574251	1.744307084
AT2G40610	0.214112493	2.15E-11	2.41E-09	29.92857143	0.244661838	0.030549345	3.001575757
AT3G23290	0.212349513	0.000123913	0.006379033	9.928571429	0.298813965	0.086464452	1.789068551
AT2G30766	0.212002091	0	0	172.5714286	0.219607545	0.007605454	4.851749475
AT2G47880	0.211553863	2.90E-09	2.69E-07	23.21428571	0.250131634	0.038577771	2.69684584
AT1G52400	0.210775869	2.05E-13	2.89E-11	38.64285714	0.235065586	0.024289717	3.274645758
AT4G14400	0.21067208	0.000737256	0.031557022	8	0.317307692	0.106635613	1.573193166
AT3G15450	0.210220262	1.97E-11	2.22E-09	30.92857143	0.239872124	0.029651862	3.016070906
AT4G14090	0.210036982	7.80E-08	6.13E-06	19	0.256552312	0.04651533	2.463474865
AT1G61800	0.207646811	0.003450701	0.127316659	6.357142857	0.341118546	0.133471735	1.353738936
AT2G32870	0.203836905	1.52E-08	1.33E-06	22.07142857	0.244267688	0.040430782	2.594937011
AT1G51090	0.202832225	9.38E-09	8.40E-07	22.92857143	0.24185593	0.039023706	2.631725222
AT1G19380	0.201651745	4.33E-05	0.002390568	11.85714286	0.274506739	0.072854994	1.913741798
AT4G17245	0.195113047	4.69E-08	3.82E-06	21.78571429	0.236037459	0.040924412	2.527982227
AT2G25735	0.193833764	0.01147024	0.362621393	5.357142857	0.351699145	0.157865381	1.155646998
AT1G49860	0.191281983	0	0	162	0.199201576	0.007919593	4.652659014
AT1G02930	0.183550453	1.79E-11	2.07E-09	38.71428571	0.207800505	0.024250052	3.099139398
AT1G73830	0.183536004	0.009238048	0.29824021	6	0.324786325	0.141250321	1.201236743
AT3G30775	0.182845739	0	0	107.9285714	0.193334475	0.010488736	4.204186194
AT4G30270	0.181427252	5.27E-13	6.99E-11	47.92857143	0.201551887	0.020124635	3.324116746
AT2G39800	0.180712641	2.02E-07	1.52E-05	21.85714286	0.221512436	0.040799795	2.44075389
AT2G35736	0.180254666	1.91E-05	0.001107154	14.85714286	0.238962221	0.058707555	2.025164473
AT1G02205	0.178204891	1.67E-05	0.00098059	15.28571429	0.235344706	0.057139815	2.042207134
AT2G28780	0.176218574	0.000422694	0.019342387	10.71428571	0.256547009	0.080328434	1.67524054
AT3G08520	0.175463205	0	0	31452.28571	0.178281105	0.002817901	5.983389133
AT3G29250	0.174193568	2.87E-08	2.43E-06	26.57142857	0.208249953	0.034056386	2.612318937
AT1G14250	0.173456657	9.59E-05	0.005040933	13.14285714	0.239457612	0.066000955	1.859211492
AT1G22400	0.168922143	1.11E-05	0.000672044	17.07142857	0.220376987	0.051454843	2.098594787
ATCG00820	0.167788436	0.001581347	0.064429317	9.357142857	0.259362687	0.091574251	1.501957042
AT4G11650	0.166130081	1.94E-09	1.84E-07	34.35714286	0.19310149	0.026971409	2.839856515
AT3G05400	0.165480972	0.000446508	0.020129852	11.5	0.240511851	0.075030879	1.680551619
AT4G18510	0.165467489	0.01049145	0.333755135	6.571428571	0.294677912	0.129210422	1.189416478
AT5G07840	0.16032669	0.005302117	0.18488251	7.928571429	0.267897835	0.107571145	1.31639178
AT5G48180	0.160298098	4.92E-14	7.28E-12	70.28571429	0.174909242	0.014611144	3.581465451
AT5G47450	0.160095968	0.020725081	0.609669475	5.714285714	0.308269231	0.148173263	1.056905755
AT1G52700	0.159413545	0.002845557	0.107862197	9	0.254510921	0.095097377	1.420250117
AT4G33560	0.158387041	0.000157229	0.007959666	13.92857143	0.220822333	0.062435293	1.822452412
AT3G16660	0.157888114	0	0	121.7857143	0.167501034	0.00961292	4.123051458
AT2G19590	0.156071696	8.85E-05	0.004667737	15.21428571	0.213466667	0.057394971	1.895014567
AT4G12470	0.15560261	1.89E-15	3.06E-13	92	0.167424022	0.011821412	3.824032309
AT3G49110	0.155327348	1.83E-07	1.40E-05	27.5	0.188328036	0.033000688	2.512679788
AT1G16515	0.154599555	0.037299476	0.983338078	4.928571429	0.325949623	0.171350067	0.927702247
AT5G48485	0.153633071	3.33E-07	2.44E-05	26.64285714	0.187605637	0.033972565	2.4652611
AT3G08770	0.153538483	0	0	136	0.162438448	0.008899966	4.189949564
AT5G20250	0.153259207	7.33E-11	7.71E-09	49	0.173004838	0.019745631	3.131207032
AT3G54830	0.152952061	0.000322333	0.015206521	13.28571429	0.218273344	0.065321283	1.740510915
AT5G25980	0.15263559	0	0	265.7857143	0.158552727	0.005917137	4.743919503
AT1G76960	0.151877174	1.59E-06	0.000107252	23.71428571	0.189700414	0.037823241	2.326377943
AT5G53450	0.150679247	8.88E-16	1.47E-13	105.2142857	0.161366554	0.010687307	3.916371293
AT4G27300	0.148658966	0.003111724	0.116502333	9.642857143	0.237602617	0.088943651	1.4175872
AT2G36030	0.148160395	0.005114846	0.180000048	8.785714286	0.245509134	0.09734874	1.334542495
AT3G45070	0.147535312	0.000418922	0.01922752	13.42857143	0.212191385	0.064656073	1.714508296
AT5G23940	0.147396252	5.74E-08	4.60E-06	32.71428571	0.175581936	0.028185684	2.639109931
AT3G59010	0.146590836	0.002139036	0.084881844	10.5	0.228501657	0.081910821	1.480078667
AT3G27690	0.14585802	0	0	193.6428571	0.152939637	0.007081618	4.432739606
AT5G35480	0.145272137	0.012898038	0.403573505	7.285714286	0.262088546	0.116816409	1.16581136
AT1G66100	0.144874467	7.07E-13	9.29E-11	74.71428571	0.15878502	0.013910553	3.512823157
AT3G20380	0.144767735	0.000600264	0.026283978	13.07142857	0.211114097	0.066346362	1.669933652
AT4G33610	0.143382335	0.000326143	0.015338789	14.42857143	0.203750763	0.060368428	1.754939319
AT1G51140	0.143135504	7.70E-06	0.000470911	22.28571429	0.18320437	0.040068866	2.19290033
AT2G21650	0.143088076	6.10E-07	4.33E-05	28.21428571	0.175323974	0.032235898	2.443283215
AT1G06360	0.142114508	1.80E-12	2.27E-10	73.28571429	0.156241807	0.014127299	3.467223001
ATCG00330	0.141977744	1.86E-08	1.61E-06	38	0.166631153	0.024653409	2.756799102
AT3G51600	0.141388828	0	0	542.7857143	0.145710852	0.004322024	5.07525756
AT5G36920	0.140800961	0.028820172	0.808769406	6	0.282051282	0.141250321	0.997703349
AT2G43018	0.140200907	1.77E-05	0.001034694	21.07142857	0.182417961	0.042217054	2.11134998
AT1G65845	0.1401851	2.35E-10	2.37E-08	53.71428571	0.158442734	0.018257634	3.117389777
AT4G29030	0.139761186	3.86E-10	3.77E-08	52.14285714	0.158484923	0.018723737	3.081405283
AT5G07842	0.1396746	0.005348708	0.185657435	9.357142857	0.231248851	0.091574251	1.336432298
AT5G07690	0.139666241	5.55E-06	0.000345408	23.85714286	0.177279711	0.03761347	2.236706127
AT1G25470	0.137917486	0.005760041	0.198578074	9.357142857	0.229491737	0.091574251	1.325428305
AT1G11080	0.136200317	0.002234975	0.088229382	11.42857143	0.211682692	0.075482375	1.48769159
AT1G54010	0.136194685	1.11E-16	1.92E-14	181	0.143575969	0.007381283	4.281798813
AT1G24530	0.133852871	0.000635747	0.027521333	14.35714286	0.194507752	0.060654881	1.68113201
AT2G26440	0.133515406	0.002658206	0.102287219	11.35714286	0.209454957	0.075939551	1.463716662
AT2G43535	0.133442697	2.48E-14	3.77E-12	118.2142857	0.143261702	0.009819006	3.866932258
AT1G72360	0.132849485	0.01458888	0.450010849	7.857142857	0.241373172	0.108523688	1.153255358
AT1G78850	0.131554122	4.61E-13	6.16E-11	98.07142857	0.142816507	0.011262385	3.664578447
ATCG00905	0.130616237	0.00863654	0.281204258	9.142857143	0.224271334	0.093655097	1.259815811
AT3G22120	0.13021223	1.11E-16	1.92E-14	205.5	0.137046312	0.006834081	4.325772251
AT3G54363	0.129505559	0.051294583	1	5.357142857	0.28737094	0.157865381	0.864219349
AT1G67148	0.129193303	0.000249294	0.011983403	17.21428571	0.180244301	0.051050998	1.81994257
AT1G22890	0.129171468	0.002561629	0.099323428	11.92857143	0.20160692	0.072435452	1.47677729
AT4G21990	0.128530358	8.10E-15	1.25E-12	146.6428571	0.13698699	0.008456632	4.017811805
AT1G48330	0.128456879	9.97E-10	9.49E-08	57.42857143	0.145714215	0.017257336	3.077859945
AT5G51720	0.127654828	1.03E-12	1.34E-10	100	0.138753846	0.011099018	3.644023851
ATCG00350	0.127646525	3.18E-07	2.34E-05	35.92857143	0.153560363	0.025913838	2.567011285
AT5G26270	0.127129414	0.000230846	0.011238416	17.78571429	0.176629905	0.049500492	1.835214866
AT3G56200	0.126643069	0.000240007	0.011610258	17.78571429	0.176143561	0.049500492	1.831236975
AT4G12550	0.126490238	0.000298585	0.014173956	17.28571429	0.177341817	0.050851579	1.802168293
AT4G14630	0.126041684	0.002019606	0.081199893	12.85714286	0.193447293	0.06740561	1.520999972
AT4G18290	0.125405474	0.005163774	0.180886408	10.78571429	0.205220419	0.079814945	1.362443473
AT4G12510	0.124626983	1.31E-13	1.86E-11	127.5714286	0.133930533	0.009303549	3.847559867
AT1G52070	0.124170596	5.75E-09	5.24E-07	53.35714286	0.142531751	0.018361156	2.956554561
AT3G55240	0.124133618	0.01842803	0.550600616	8	0.230769231	0.106635613	1.113761548
AT1G78460	0.123957109	7.39E-09	6.66E-07	52.42857143	0.142594021	0.018636913	2.935678691
ATCG00340	0.123879018	1.18E-07	9.12E-06	41.35714286	0.146757797	0.02287878	2.681355153
AT4G12480	0.123767082	0	0	303.7142857	0.129293881	0.005526799	4.548066124
AT1G13590	0.123672391	3.52E-05	0.001964028	23.42857143	0.161922848	0.038250457	2.081757672
AT3G12520	0.122985021	0.002336695	0.09153355	12.92857143	0.190033647	0.067048626	1.502975212
AT2G23000	0.122371142	0.000410841	0.018913566	17.28571429	0.17322272	0.050851579	1.768263702
AT1G67750	0.122173117	0.000108351	0.005634966	20.78571429	0.164932103	0.042758986	1.947572688
AT2G38940	0.120968156	0.000236536	0.011478778	19	0.167483486	0.04651533	1.84824069
AT4G00651	0.120650008	0.035497094	0.945590152	6.714285714	0.247170665	0.126520658	0.96613457
AT3G03820	0.119525513	0.060076632	1	5.5	0.273363001	0.153837488	0.829410882
AT5G26260	0.119270057	4.69E-08	3.82E-06	48.14285714	0.139317541	0.020047485	2.796883769
AT2G18150	0.118382926	0.003042794	0.114484204	12.92857143	0.185431552	0.067048626	1.467607077
AT1G26770	0.117659044	2.86E-09	2.68E-07	63.28571429	0.133577555	0.01591851	3.068900371
AT1G70850	0.116070709	5.07E-12	6.18E-10	114.7142857	0.126104128	0.010033419	3.65173026
AT4G37610	0.115112758	0.003284459	0.121772714	13.21428571	0.18077204	0.065659282	1.46110067
AT1G19020	0.114997037	0.004854289	0.172423438	12.21428571	0.18580339	0.070806353	1.391826104
AT1G73330	0.114621883	2.61E-12	3.26E-10	127.0714286	0.123951056	0.009329173	3.731877561
AT4G17470	0.113943273	0.016268819	0.494818896	9.214285714	0.206894001	0.092950728	1.154353747
AT5G61590	0.112495859	1.45E-08	1.29E-06	60.21428571	0.129083957	0.016588097	2.960089368
ATCG00710	0.110985336	0.002900834	0.109684634	14.21428571	0.172221758	0.061236422	1.491805518
AT3G54040	0.110910027	3.15E-12	3.88E-10	139.2142857	0.119668956	0.008758928	3.772150739
AT1G29951	0.110192144	0.039380318	1	7.214285714	0.228137513	0.117945369	0.951784918
AT2G40100	0.109788293	1.18E-06	8.02E-05	41.14285714	0.132771694	0.022983401	2.530283407
AT3G45140	0.108553866	7.18E-14	1.04E-11	236.5	0.114858051	0.006304185	4.187398206
AT3G05890	0.108255293	2.72E-13	3.81E-11	201.8571429	0.11516233	0.006907037	4.059458135
AT4G22690	0.108031297	3.11E-11	3.43E-09	120	0.117745726	0.009714429	3.599401627
AT1G02920	0.107676255	1.23E-06	8.33E-05	42.42857143	0.13004778	0.022371525	2.539306275
AT2G05510	0.107478521	0.000196981	0.009682578	23.14285714	0.146166743	0.038688222	1.91764875
AT5G52860	0.106999557	0.051571332	1	6.714285714	0.233520215	0.126520658	0.884174479
AT1G06080	0.106484907	0.034159115	0.916402446	7.928571429	0.214056052	0.107571145	0.99269748
AT4G30450	0.106107407	0.002481256	0.096699186	15.57142857	0.162250005	0.056142598	1.531050795
AT1G17090	0.104684856	0.008353317	0.27432725	12.21428571	0.17549121	0.070806353	1.309448049
AT5G65010	0.104375565	2.60E-10	2.59E-08	107	0.114931099	0.010555534	3.444697691
AT5G41080	0.103315375	0.000509836	0.022782662	21.28571429	0.145135528	0.041820152	1.795130501
AT4G23990	0.103071146	0.024754461	0.715765621	9.214285714	0.196021874	0.092950728	1.076476581
AT1G52060	0.103025439	0.000661262	0.028544773	20.5	0.146341463	0.043316024	1.756365852
AT2G36970	0.103009566	0.025415015	0.729329565	9.142857143	0.196664663	0.093655097	1.07030834
AT4G18205	0.102473909	0.005112962	0.180000048	14.07142857	0.164303681	0.061829772	1.409991208
AT4G33050	0.10245712	0.016913965	0.51114558	10.42857143	0.184909855	0.082452734	1.165182872
AT5G22920	0.102019958	0.000873302	0.037171421	19.85714286	0.146647928	0.04462797	1.716336606
AT3G22235	0.101472433	0.000470026	0.021065472	22.14285714	0.141781798	0.040309365	1.814485362
AT3G53342	0.101201537	2.21E-05	0.001273683	34	0.128426936	0.0272254	2.237922702
AT4G12545	0.10115051	4.61E-06	0.000292992	41.07142857	0.124169027	0.023018517	2.431438538
AT5G53250	0.100643993	1.62E-06	0.000108663	46.71428571	0.121219184	0.020575191	2.558640303
AT2G31730	0.100580993	0.000965081	0.040400817	19.92857143	0.145059011	0.044478018	1.705475504
AT3G16360	0.099650382	0.006913914	0.230457076	13.64285714	0.16333476	0.063684378	1.358820434
AT4G01390	0.099423917	1.63E-06	0.00010892	47.78571429	0.119600371	0.020176453	2.567477358
AT2G45180	0.098850463	1.89E-15	3.06E-13	1631.571429	0.102151124	0.003300661	4.951806163
AT2G05100	0.09875028	4.96E-11	5.33E-09	155	0.106901465	0.008151185	3.713128084
AT2G30600	0.097634659	1.11E-05	0.000672044	39.42857143	0.121495969	0.02386131	2.348163279
