Gene	effect.size_ZT8	p.value_ZT8	q.value_ZT8	Mean_ZT8	CV2_ZT8	TechNoise_ZT8	BioVar_ZT8
AT4G22517	0.678788863	0	0	127.5714286	0.687085752	0.008296889	6.371775846
AT4G22485	0.677743464	0	0	18.57142857	0.719817934	0.042074469	4.096615068
AT4G22505	0.663364231	0	0	27.85714286	0.692261164	0.028896934	4.5823281
AT1G70700	0.658193869	0	0	28.14285714	0.686823239	0.028629369	4.584371053
AT4G22513	0.647800467	0	0	153.9285714	0.655111924	0.007311458	6.48543854
AT3G50480	0.627269589	6.03E-12	8.17E-10	7	0.734693878	0.107424289	2.773823027
AT2G05540	0.626584591	0	0	15.21428571	0.677382218	0.050797627	3.737137117
AT5G42800	0.624577449	0	0	25.14285714	0.656319533	0.031742083	4.369929643
AT4G22490	0.62332973	0	0	144.6428571	0.630947384	0.007617654	6.372029149
AT5G54060	0.616911928	7.08E-13	1.02E-10	7.714285714	0.714624881	0.097712953	2.87056442
AT4G22880	0.609326506	0	0	19.35714286	0.64979633	0.040469825	4.005069092
AT3G18000	0.604694693	0	0	48.07142857	0.622509183	0.017814489	5.126972103
AT1G72900	0.595734908	0	0	13.85714286	0.651258615	0.055523707	3.552054765
AT2G43018	0.594394045	0	0	18.21428571	0.637243664	0.042849618	3.894490862
ATCG00640	0.592142454	2.57E-07	1.95E-05	4.5	0.757834758	0.165692303	2.193376721
AT4G22510	0.591154437	1.11E-16	2.28E-14	10.57142857	0.663145474	0.071991037	3.203436192
AT2G25735	0.588835778	8.66E-15	1.51E-12	9.428571429	0.669244897	0.080409118	3.057103216
AT3G05727	0.586678194	0	0	274.5714286	0.591893958	0.005215764	6.826316326
AT2G36854	0.584765667	2.80E-11	3.55E-09	7.142857143	0.690092308	0.10532664	2.711918969
AT5G27889	0.583216059	6.06E-10	6.48E-08	6.285714286	0.702558805	0.119342746	2.557508104
AT5G04340	0.561568149	0	0	11.64285714	0.627168157	0.065600008	3.25708441
AT5G59330	0.540972575	1.15E-08	1.06E-06	5.928571429	0.667351519	0.126378944	2.400690766
AT5G09672	0.517188761	5.16E-09	4.95E-07	6.5	0.632680929	0.115492168	2.453683092
AT4G12490	0.515146936	0	0	23.21428571	0.549314884	0.034167948	4.006917876
AT5G64110	0.492463926	3.22E-15	5.82E-13	12.07142857	0.555825184	0.063361258	3.132958329
AT1G27020	0.458091533	0	0	27.07142857	0.487753389	0.029661857	4.039471094
AT3G15356	0.458031726	0	0	45.57142857	0.476684055	0.018652329	4.675605672
AT4G17500	0.458013953	0	0	16.64285714	0.504669454	0.046655501	3.43521967
AT1G15125	0.444747143	0	0	41.42857143	0.465010519	0.020263376	4.520316903
AT1G05680	0.444040439	1.95E-11	2.48E-09	10	0.52	0.075959561	2.775208154
AT5G38930	0.43101448	6.36E-11	7.66E-09	9.857142857	0.508038066	0.077023585	2.72156441
AT1G52400	0.423043959	0	0	36.28571429	0.445819045	0.022775086	4.29092982
AT4G22870	0.422389558	2.13E-10	2.49E-08	9.571428571	0.501636479	0.07924692	2.662215486
AT5G55450	0.419260414	0	0	42.92857143	0.438904569	0.019644155	4.481735282
AT5G08760	0.410169919	0	0	18.35714286	0.452705858	0.042535939	3.411819756
AT5G44585	0.396868549	1.76E-13	2.72E-11	13.78571429	0.452666773	0.055798224	3.020158304
AT5G53486	0.396437365	1.54E-07	1.19E-05	7.285714286	0.499748617	0.103311252	2.274205178
AT2G38470	0.391217732	3.66E-14	6.18E-12	14.85714286	0.443175353	0.051957621	3.092470369
AT4G36670	0.389991035	2.89E-15	5.34E-13	16.28571429	0.43761394	0.047622905	3.199931155
AT5G48570	0.383471255	3.76E-06	0.000239732	6.071428571	0.506936385	0.12346513	2.037701071
AT4G15680	0.382459585	1.57E-06	0.000104865	6.5	0.497951752	0.115492168	2.108210947
AT1G08090	0.38237163	5.44E-07	3.93E-05	7	0.489795918	0.107424289	2.188860527
AT5G04238	0.371937972	7.48E-07	5.28E-05	7.071428571	0.478302842	0.10636487	2.168902621
AT4G29030	0.370921923	0	0	47.28571429	0.388990187	0.018068264	4.428203966
ATCG00710	0.37029277	1.27E-11	1.64E-09	12.71428571	0.43057889	0.06028612	2.836379813
AT3G08770	0.368760641	0	0	122.8571429	0.377278363	0.008517722	5.46901798
AT3G25760	0.36479067	0	0	47.85714286	0.382673544	0.017882874	4.419463644
AT2G41730	0.361325254	5.71E-14	9.21E-12	16.21428571	0.409146754	0.0478215	3.096887111
AT3G18217	0.347752283	1.57E-09	1.59E-07	11	0.417037508	0.069285225	2.589557515
AT3G30720	0.347381611	3.99E-10	4.38E-08	11.78571429	0.412217278	0.064835667	2.668545389
AT4G08555	0.345672947	0	0	42.71428571	0.365402899	0.019729952	4.211028706
AT5G04790	0.340265079	5.96E-10	6.42E-08	11.85714286	0.404725482	0.064460403	2.650458567
AT3G14981	0.339989244	8.34E-05	0.004303897	5.285714286	0.481429454	0.141440211	1.76713208
AT3G28220	0.335327208	1.27E-08	1.15E-06	10.28571429	0.409247388	0.07392018	2.468933029
AT2G42540	0.332854599	0	0	106.4285714	0.342294768	0.00944017	5.180282649
ATCG01020	0.331250294	0	0	28.78571429	0.359297064	0.02804677	3.679270608
AT2G15128	0.329471031	9.06E-08	7.39E-06	9.357142857	0.410474555	0.081003525	2.341236202
AT1G07135	0.328041319	1.70E-11	2.19E-09	14.64285714	0.380722098	0.052680778	2.853389741
AT2G16060	0.326125811	0	0	26.64285714	0.356223914	0.030098103	3.5650399
AT5G44568	0.325573441	3.69E-11	4.52E-09	14.28571429	0.379507692	0.053934251	2.814855466
AT5G07842	0.324381532	7.58E-07	5.32E-05	8.285714286	0.415530961	0.091149429	2.188650445
AT1G65390	0.324161833	3.72E-08	3.14E-06	10.07142857	0.399600701	0.075438868	2.405179183
AT2G30766	0.322976176	0	0	95.35714286	0.333217273	0.010241097	5.024021064
AT4G31800	0.322722552	8.32E-08	6.90E-06	9.642857143	0.401401287	0.078678735	2.350999579
AT5G07840	0.318158884	1.90E-08	1.67E-06	10.71428571	0.389223932	0.071065048	2.453388349
AT2G42530	0.315839341	0	0	121.7857143	0.324409636	0.008570295	5.242327981
AT4G26055	0.315338228	0.00012781	0.006217644	5.5	0.451366815	0.136028587	1.730390484
AT4G30140	0.311998911	0	0	51.35714286	0.328836292	0.016837381	4.287629889
AT3G29590	0.311524701	6.73E-06	0.000410405	7.357142857	0.41385761	0.102332909	2.015864316
AT2G16005	0.31139767	8.71E-09	8.11E-07	11.5	0.377781009	0.066383339	2.508657072
AT4G22230	0.307688166	4.04E-07	2.99E-05	9.214285714	0.389908151	0.082219985	2.245573305
AT2G36800	0.302860051	5.50E-05	0.002969194	6.285714286	0.422202797	0.119342746	1.822825256
AT1G19020	0.300648649	3.76E-14	6.28E-12	21.14285714	0.337915098	0.037266449	3.180711532
AT1G06160	0.297294451	8.48E-05	0.004364881	6.142857143	0.419353497	0.122059046	1.780587667
AT4G24380	0.296481485	4.95E-07	3.61E-05	9.5	0.376305135	0.07982365	2.23701482
AT2G41100	0.285403128	0	0	59.21428571	0.300343637	0.014940509	4.329312926
AT1G02205	0.284654611	1.74E-07	1.34E-05	10.71428571	0.355719658	0.071065048	2.323528635
AT1G19380	0.284472149	2.92E-10	3.31E-08	15.42857143	0.334599557	0.050127408	2.738764002
AT4G27280	0.28280512	2.02E-14	3.49E-12	23.64285714	0.316399786	0.033594665	3.235444558
AT5G52640	0.282050781	0.000574531	0.024808413	5.214285714	0.425393709	0.143342928	1.569327971
AT3G07273	0.278488206	1.21E-10	1.45E-08	16.57142857	0.325333852	0.046845646	2.795934078
AT3G49580	0.277842888	3.21E-11	4.03E-09	17.71428571	0.321830225	0.043987337	2.871139646
AT3G06390	0.273845491	9.20E-08	7.43E-06	11.71428571	0.339060998	0.065215507	2.378257879
AT3G51450	0.273289767	1.40E-07	1.10E-05	11.42857143	0.340072115	0.066782349	2.348301981
AT5G64120	0.267993855	0	0	76.57142857	0.28012385	0.012129995	4.529414
AT3G49570	0.264212967	5.71E-09	5.38E-07	14.5	0.317387725	0.053174758	2.57743287
AT1G63245	0.261532956	0.000109764	0.005498324	6.928571429	0.370038507	0.108505551	1.769906558
AT4G11210	0.259440317	9.63E-06	0.000577675	8.857142857	0.344873129	0.085432812	2.013203546
AT1G09240	0.257988982	1.07E-06	7.32E-05	10.64285714	0.329513917	0.071524935	2.203821215
AT4G13493	0.256810768	1.28E-07	1.01E-05	12.42857143	0.318424342	0.061613574	2.369630504
AT5G08210	0.254040758	8.63E-08	7.12E-06	12.92857143	0.31336979	0.059329032	2.401055945
AT5G23940	0.249837485	2.27E-13	3.44E-11	25.71428571	0.280930674	0.03109319	3.175543636
AT1G56650	0.248994339	0.000107149	0.00539735	7.357142857	0.351327248	0.102332909	1.779545301
AT1G26250	0.246071907	1.25E-07	9.90E-06	13.14285714	0.304475062	0.058403155	2.382205864
AT3G17790	0.24552368	1.30E-09	1.35E-07	17.35714286	0.290363805	0.044840125	2.694999425
AT2G28630	0.244175701	5.98E-06	0.000367744	9.928571429	0.320663447	0.076487746	2.067759375
AT5G38940	0.242394427	2.99E-09	2.93E-07	16.85714286	0.288489161	0.046094734	2.645843257
AT4G30270	0.241985583	0	0	94.71428571	0.252278937	0.010293354	4.615234714
AT5G53450	0.240883898	0	0	61.21428571	0.255419316	0.014535419	4.135223097
AT5G47990	0.24051321	4.77E-14	7.88E-12	29.14285714	0.26824742	0.02773421	3.273825762
AT5G17220	0.237302277	1.11E-16	2.28E-14	37.78571429	0.259274154	0.021971877	3.560748363
AT3G16360	0.236891462	5.54E-07	3.99E-05	12.42857143	0.298505036	0.061613574	2.276435146
AT3G22060	0.234963976	2.63E-06	0.000172047	11.14285714	0.303393516	0.06842954	2.148499091
AT3G12580	0.230389126	1.98E-07	1.52E-05	13.85714286	0.285912833	0.055523707	2.364399589
AT1G32920	0.226173287	0	0	53.28571429	0.24249327	0.016319983	3.893233271
AT5G05600	0.223778529	4.50E-07	3.32E-05	13.57142857	0.280417643	0.056639114	2.307706524
AT5G57560	0.218879846	1.06E-13	1.67E-11	32.71428571	0.2438638	0.024983954	3.287001914
AT5G61600	0.214169622	1.35E-05	0.000788298	10.85714286	0.284333049	0.070163427	2.018790684
AT3G02040	0.213679062	3.26E-08	2.80E-06	17.28571429	0.258693973	0.045014911	2.522771569
AT3G03820	0.213478807	2.87E-05	0.001602426	10.14285714	0.288404315	0.074925509	1.944563872
AT5G20150	0.210812877	2.22E-16	4.43E-14	46	0.229315108	0.018502232	3.631560214
ATCG00070	0.210230415	3.73E-07	2.77E-05	14.92857143	0.261951597	0.051721182	2.340473107
AT5G56080	0.209831284	1.24E-08	1.12E-06	18.85714286	0.251306774	0.04147549	2.599118617
AT5G48000	0.209679764	4.75E-13	7.00E-11	32.71428571	0.234663717	0.024983954	3.231521095
AT5G54710	0.209462931	0.000119754	0.005920604	8.928571429	0.294232615	0.084769685	1.795336852
AT3G16530	0.206829975	0	0	95.71428571	0.217042343	0.010212368	4.409587161
AT1G31258	0.206434978	1.78E-15	3.41E-13	43.57142857	0.225826804	0.019391826	3.541696173
AT3G13857	0.20478838	6.71E-07	4.78E-05	14.78571429	0.256984725	0.052196344	2.29966193
AT5G58390	0.203522349	0.002343086	0.084074131	6.142857143	0.325581395	0.122059046	1.415439044
AT1G72450	0.201972212	1.50E-09	1.53E-07	22.64285714	0.236938295	0.034966083	2.760483315
AT3G23290	0.201811821	0.00095967	0.038946186	7.142857143	0.307138462	0.10532664	1.544018803
AT3G47420	0.20077891	0.000142479	0.006843488	9.214285714	0.282998895	0.082219985	1.783235412
AT1G13420	0.200585773	1.10E-07	8.82E-06	17.35714286	0.245425898	0.044840125	2.452425293
AT4G14090	0.197886593	8.08E-05	0.004187137	10	0.273846154	0.075959561	1.850062148
AT5G24780	0.195366564	2.04E-05	0.00115672	11.71428571	0.260582071	0.065215507	1.998450861
AT5G51440	0.195278493	0.000279391	0.012811489	8.785714286	0.281385215	0.086106722	1.708348749
AT1G73830	0.194929573	0.000853701	0.035306457	7.571428571	0.294438207	0.099508634	1.565071278
AT5G46890	0.19402958	0	0	85.14285714	0.205194326	0.011164746	4.199968446
AT5G07690	0.194015468	1.87E-08	1.65E-06	20.5	0.232370842	0.038355374	2.59892842
AT1G19180	0.193747295	2.23E-09	2.20E-07	23.5	0.227530731	0.033783436	2.751673432
AT2G21650	0.193565929	1.15E-12	1.61E-10	35.78571429	0.216623716	0.023057786	3.231865291
AT1G14960	0.192529037	2.46E-08	2.14E-06	20.35714286	0.231135734	0.038606697	2.581817297
AT1G66800	0.192245891	0.000955374	0.038875802	7.571428571	0.291754525	0.099508634	1.551861421
AT4G21870	0.191048182	0	0	69.78571429	0.204110493	0.01306231	3.965868339
AT5G05250	0.190153346	4.57E-06	0.000287756	13.92857143	0.245405351	0.055252005	2.151067986
AT4G00651	0.185307494	0.008334915	0.258178236	5.357142857	0.324895726	0.139588233	1.218799439
AT5G24660	0.184723238	0	0	77.14285714	0.19678221	0.012058971	4.028421032
AT1G31690	0.183593957	4.66E-08	3.91E-06	20.85714286	0.221336086	0.037742129	2.551990978
AT5G09670	0.180231865	5.75E-06	0.000356267	14.64285714	0.232912644	0.052680778	2.14444039
AT1G19670	0.178428508	0	0	72.28571429	0.191126969	0.012698461	3.9118058
AT1G73330	0.178305515	0	0	216.2142857	0.184242976	0.005937461	4.955619615
AT1G53885	0.177966646	1.48E-07	1.15E-05	20.07142857	0.217086721	0.039120075	2.472290437
AT1G65486	0.177714344	1.87E-08	1.65E-06	23.28571429	0.211785279	0.034070935	2.635988853
AT2G34925	0.176320699	0.000138481	0.006693832	10.85714286	0.246484125	0.070163427	1.812703618
AT3G48360	0.174908621	1.17E-06	7.94E-05	17.5	0.219403454	0.044494833	2.301876521
AT3G44260	0.174273294	0.001899166	0.070135123	7.642857143	0.272875696	0.098602402	1.468549203
AT5G14730	0.174216296	1.49E-05	0.00086223	14	0.229199372	0.054983076	2.059543578
AT2G01520	0.173923368	0	0	132.5	0.182006189	0.008082821	4.492984841
AT5G26270	0.17365393	1.18E-07	9.41E-06	21.14285714	0.21092038	0.037266449	2.50074922
AT3G16150	0.168870845	0.00384408	0.131408656	7	0.276295133	0.107424289	1.362889926
AT1G29395	0.168156979	1.67E-15	3.24E-13	66.28571429	0.181774787	0.013617808	3.738585675
AT1G22400	0.168023613	3.30E-07	2.46E-05	20.5	0.206378987	0.038355374	2.427795458
AT1G62500	0.167705245	0.001906015	0.070217216	8	0.262019231	0.094313985	1.474129078
AT2G39510	0.167655721	4.99E-05	0.002707091	13	0.226672736	0.059017015	1.941408013
AT2G32487	0.167621169	0.005839439	0.1889787	6.5	0.283113336	0.115492168	1.293584695
AT1G14250	0.165295684	5.56E-06	0.000345733	16.5	0.212333121	0.047037437	2.174448069
AT2G15480	0.16456215	9.24E-07	6.41E-05	19.42857143	0.204892534	0.040330384	2.34492838
AT2G33830	0.162915847	2.22E-16	4.43E-14	80.28571429	0.174602262	0.011686416	3.901167847
AT1G02930	0.162301946	2.65E-10	3.05E-08	35.5	0.18552485	0.023222904	2.997992132
AT4G33070	0.160788015	0.000988286	0.039788348	9.357142857	0.24179154	0.081003525	1.577707173
AT5G64572	0.159698143	2.22E-15	4.21E-13	73.5	0.172228808	0.012530665	3.780791601
AT2G44080	0.158060263	0.00019989	0.009363983	11.92857143	0.222149896	0.064089634	1.793370543
AT1G65490	0.157594183	5.78E-07	4.14E-05	21.5	0.194283812	0.036689629	2.404721476
AT5G64570	0.157563241	3.90E-06	0.000247742	18.21428571	0.200412859	0.042849618	2.225620817
AT4G01870	0.156971421	1.27E-09	1.33E-07	33.92857143	0.181152184	0.024180763	2.905270528
AT3G20380	0.156463248	0.000658109	0.028058345	10.28571429	0.230383428	0.07392018	1.639996765
AT2G23010	0.155879688	0.000712745	0.030050137	10.21428571	0.230299018	0.074419329	1.629758963
AT5G48010	0.155528642	2.85E-08	2.47E-06	27.71428571	0.184561426	0.029032785	2.668346208
AT2G19800	0.15548078	2.85E-10	3.26E-08	38.07142857	0.177306841	0.021826061	3.022124515
ATCG01060	0.154129752	0.000309448	0.014009157	11.64285714	0.21972976	0.065600008	1.74396238
AT2G06050	0.153005392	2.13E-10	2.49E-08	39.92857143	0.173934514	0.020929121	3.05496058
AT3G25572	0.150535063	0.00114421	0.045226094	9.928571429	0.227022809	0.076487746	1.569536719
AT2G29500	0.149981337	0.000983042	0.039682467	10.21428571	0.224400667	0.074419329	1.592327666
AT5G01600	0.149517436	0	0	122.7857143	0.158038634	0.008521198	4.21307721
AT4G34800	0.149365391	0.008196337	0.254404915	6.928571429	0.257870942	0.108505551	1.248880364
AT5G52310	0.147852082	1.23E-09	1.30E-07	37.71428571	0.169860758	0.022008676	2.948208305
AT3G29250	0.147467309	3.71E-10	4.11E-08	41.14285714	0.167853751	0.020386442	3.041522875
AT1G25470	0.146642689	0.003711724	0.127747267	8.357142857	0.237034789	0.0903921	1.390830224
AT4G11460	0.143932972	0.000214232	0.009950536	13.35714286	0.201439957	0.057506984	1.808540791
AT3G22121	0.143785877	4.88E-14	7.97E-12	78.42857143	0.155688831	0.011902953	3.709273973
AT1G60590	0.141255941	0.007454645	0.233291966	7.571428571	0.240764575	0.099508634	1.274729526
AT1G78830	0.140853466	3.00E-10	3.37E-08	45.5	0.159531086	0.01867762	3.094455014
AT3G55980	0.138290895	0.000531349	0.023174744	12.42857143	0.199904469	0.061613574	1.697990598
AT4G33050	0.138049125	0.000771216	0.032158005	11.78571429	0.202884792	0.064835667	1.64580114
AT1G06360	0.137433401	4.76E-12	6.51E-10	63.92857143	0.151459596	0.014026195	3.432737381
AT5G33370	0.136587787	0.01506007	0.429664928	6.642857143	0.249650916	0.113063129	1.142783671
AT2G23000	0.135959541	1.24E-05	0.000733242	20.07142857	0.175079616	0.039120075	2.162030076
AT3G12145	0.135306709	0.000493214	0.021635848	12.92857143	0.194635742	0.059329032	1.713966503
AT1G05340	0.134530929	0.000219488	0.010156692	14.57142857	0.187457487	0.052926557	1.824499724
AT5G42530	0.133792378	3.54E-10	3.95E-08	49.71428571	0.151102168	0.01730979	3.12586421
AT3G51600	0.133524709	0	0	567.2142857	0.137360927	0.003836218	5.162143168
AT3G17998	0.133515282	1.43E-13	2.23E-11	88.28571429	0.144373065	0.010857783	3.733000158
AT5G22140	0.13224467	3.46E-06	0.000222277	23.78571429	0.165652832	0.033408162	2.309890351
AT1G16410	0.132163211	2.40E-13	3.61E-11	87.28571429	0.143116266	0.010953055	3.707782387
AT2G40610	0.132157908	3.72E-09	3.62E-07	42.64285714	0.151916651	0.019758743	2.942716922
AT4G12470	0.131618284	3.11E-15	5.68E-13	123.9285714	0.140084341	0.008466057	4.048461668
AT2G05380	0.130133089	0	0	334.9285714	0.134866992	0.004733903	4.832363383
AT3G45140	0.129523389	1.11E-16	2.28E-14	171.1428571	0.1363551	0.006831711	4.318977856
AT2G39800	0.129332243	1.52E-06	0.000101946	26.64285714	0.159430346	0.030098103	2.405181788
AT1G11080	0.127955612	0.001772929	0.066116759	11.35714286	0.195141989	0.067186377	1.538283601
AT5G44580	0.127931454	2.26E-13	3.44E-11	96	0.138120994	0.010189539	3.760771886
AT1G10640	0.127232059	0.028359741	0.737061909	6	0.252136752	0.124904693	1.013378739
AT5G26260	0.126432071	3.40E-11	4.23E-09	67	0.139931799	0.013499728	3.373721621
AT1G24530	0.125183718	8.63E-05	0.004424345	18.14285714	0.168192029	0.04300831	1.967421973
AT5G46900	0.124171919	0.000107392	0.00539735	17.85714286	0.167827692	0.043655774	1.942736417
AT5G17000	0.123756184	6.99E-05	0.00367673	18.92857143	0.165084755	0.041328571	1.997995513
AT2G28780	0.122778298	0.001214721	0.047395987	12.78571429	0.182741824	0.059963526	1.607649733
AT5G20250	0.122596433	9.79E-10	1.04E-07	55	0.138486968	0.015890535	3.123510628
AT1G02920	0.122017643	1.73E-08	1.54E-06	43.78571429	0.141327006	0.019309363	2.871664708
AT5G57080	0.120635339	1.38E-05	0.000800546	23.71428571	0.154136472	0.033501133	2.201926487
AT1G51090	0.120612815	7.00E-05	0.00367673	19.64285714	0.16053096	0.039918145	2.007734968
AT4G23600	0.120492902	5.41E-09	5.17E-07	49.5	0.137866623	0.017373721	2.988294573
AT2G39530	0.120327819	1.73E-05	0.000989925	23.21428571	0.154495767	0.034167948	2.176851803
AT3G09350	0.120302347	6.05E-05	0.003213309	20.07142857	0.159422422	0.039120075	2.026873503
AT1G08115	0.120012125	9.39E-07	6.45E-05	31.5	0.145861193	0.025849068	2.49641192
AT5G10695	0.117978015	0.01567465	0.442211607	7.857142857	0.213960585	0.095982569	1.156500712
AT3G45070	0.117262909	0.000350247	0.015727957	16.5	0.164300346	0.047037437	1.804454156
AT1G65845	0.114755641	4.55E-10	4.97E-08	68	0.128094224	0.013338583	3.263528134
AT3G05890	0.114684633	2.55E-15	4.78E-13	225.4285714	0.1204833	0.005798668	4.376967901
AT1G62560	0.114650251	4.72E-07	3.46E-05	36.42857143	0.137345991	0.02269574	2.597321343
AT5G49360	0.113946117	0.001958333	0.071613225	13	0.172963132	0.059017015	1.55126169
AT1G75040	0.113515731	0.000178525	0.00841505	19	0.154698487	0.041182756	1.909346792
AT2G37130	0.112316241	2.02E-09	2.01E-07	62.64285714	0.126578146	0.014261905	3.149789693
AT2G18193	0.111309405	0.056493076	1	5.428571429	0.249094396	0.137784991	0.85427382
AT2G03760	0.109691172	0.000120714	0.005948714	21.07142857	0.147075332	0.03738416	1.976056273
AT2G38530	0.109315118	6.72E-13	9.81E-11	145.9285714	0.116888052	0.007572933	3.948131438
AT4G12480	0.108940218	4.66E-15	8.33E-13	278.6428571	0.114116912	0.005176694	4.462337787
AT5G13740	0.108391141	2.67E-07	2.01E-05	42.71428571	0.128121093	0.019729952	2.699048637
AT2G42840	0.108368614	8.10E-15	1.43E-12	264.9285714	0.113681703	0.005313089	4.419305506
AT2G01530	0.107664877	7.27E-12	9.67E-10	119.7857143	0.116335825	0.008670949	3.745961776
AT3G15450	0.10763194	1.94E-09	1.93E-07	69.5	0.1207375	0.01310556	3.203622922
AT3G28740	0.107608011	0.000173142	0.008186754	20.64285714	0.145715541	0.038107529	1.935006767
AT3G24480	0.107330117	2.34E-06	0.000154475	34.78571429	0.130977683	0.023647566	2.469557399
AT2G31730	0.107170296	0.000148537	0.007111949	21.21428571	0.144319828	0.037149532	1.957853593
AT5G40780	0.106505276	0.021516625	0.582137838	8.142857143	0.199209224	0.092703948	1.103581763
AT1G05065	0.105761568	0.000968176	0.039186593	16.28571429	0.153384473	0.047622905	1.687424909
AT5G45070	0.105570296	0.001244013	0.048167431	15.64285714	0.155045847	0.049475551	1.647907202
ATCG00140	0.105323778	7.72E-05	0.00403784	23.78571429	0.138731941	0.033408162	2.054027461
AT3G28550	0.105130429	0.000408382	0.018124043	18.85714286	0.146605919	0.04147549	1.821612412
AT1G54050	0.105101524	0.001469808	0.055771867	15.28571429	0.155673656	0.050572132	1.622110311
AT3G54580	0.104759221	0.000921982	0.037719244	16.64285714	0.151414722	0.046655501	1.698386388
AT5G50562	0.103964605	1.36E-05	0.000791868	30.14285714	0.13086305	0.026898445	2.282463132
AT3G24500	0.103858693	0.000874021	0.035950922	17	0.149587437	0.045728744	1.709815821
AT5G16980	0.103709716	0.033340803	0.843411176	7.285714286	0.207020968	0.103311252	1.002779502
AT4G17245	0.102724676	3.61E-06	0.00023116	35.85714286	0.125741594	0.023016918	2.449695399
AT4G12510	0.102541844	1.30E-12	1.81E-10	175.8571429	0.109258555	0.006716711	4.023847443
AT2G33790	0.102128078	0.001977716	0.071985062	15.07142857	0.153383105	0.051255027	1.581374163
AT4G12545	0.102004365	2.98E-08	2.57E-06	60.28571429	0.116724519	0.014720154	2.987243012
AT2G43530	0.101901859	6.76E-08	5.64E-06	55.57142857	0.117655133	0.015753273	2.90084071
AT2G43535	0.101328533	6.71E-12	9.02E-10	150.7857143	0.108739405	0.007410871	3.875087854
AT2G28790	0.100988423	3.71E-08	3.14E-06	60.28571429	0.115708577	0.014720154	2.974631173
AT1G03850	0.100701364	0.000141168	0.006802078	23.5	0.1344848	0.033783436	1.993055142
AT2G25160	0.10052819	0.032516325	0.826741675	7.642857143	0.199130593	0.098602402	1.014020177
AT1G70850	0.100368108	1.11E-12	1.58E-10	198.4285714	0.106609926	0.006241818	4.094231575
AT1G50060	0.100315765	0.00131854	0.050665315	16.64285714	0.146971266	0.046655501	1.65541503
AT5G51720	0.100239306	3.38E-12	4.66E-10	171.9285714	0.107051412	0.006812107	3.974059009
AT3G03190	0.100050948	9.91E-06	0.000592038	33.42857143	0.12455537	0.024504422	2.345673216
AT2G47200	0.098872316	0.003986307	0.135356064	13.71428571	0.154947917	0.056075601	1.466338279
AT2G33770	0.098709246	7.62E-07	5.33E-05	45.92857143	0.117236299	0.018527053	2.661713986
AT3G22120	0.097999528	8.88E-13	1.27E-10	232.2142857	0.103703026	0.005703498	4.18446714
AT1G68600	0.097895905	0.00073417	0.03078243	19.07142857	0.138933938	0.041038034	1.759365543
AT4G30450	0.097249363	0.001847156	0.068548017	16.35714286	0.144675408	0.047426045	1.609068251
