"Gene"	"effect.size"	"p.value"	"q.value"	"Mean"	"CV2"	"TechNoise"	"BioVar"	"Stable"
"AT1G34418"	"AT1G34418"	0.00837032453661	0.531265935202622	0.999999997398184	66.6428571428571	0.018761338123214	0.010391013586604	0.00837032453661	0.016662863184638
"AT3G46320"	"AT3G46320"	0.00836883404742568	0.506451631354317	0.999999997398184	32	0.0270432692307692	0.0186744351833436	0.00836883404742568	0.0241558969972656
"AT5G26330"	"AT5G26330"	0.00835940577455657	0.468520115023972	0.999999997398184	7.78571428571429	0.076592879387257	0.0682334736127004	0.00835940577455657	0.0689855987319098
"AT2G15000"	"AT2G15000"	0.0083516127561447	0.521074129380427	0.999999997398184	47.9285714285714	0.0217302425897378	0.0133786298335931	0.0083516127561447	0.0193472327704962
"AT5G39730"	"AT5G39730"	0.00834881752182504	0.530109068617228	0.999999997398184	62.2142857142857	0.0192844837017773	0.0109356661799522	0.00834881752182504	0.0171341370876442
"AT3G44320"	"AT3G44320"	0.00833230353124697	0.498093989850795	0.999999997398184	24	0.0323183760683761	0.0239860725371291	0.00833230353124697	0.0289251336107024
"AT3G53470"	"AT3G53470"	0.00832105681584364	0.546722811795022	0.999999997398184	100.214285714286	0.0161488483651205	0.00782779154927686	0.00832105681584364	0.0142944898110518
"AT2G06520"	"AT2G06520"	0.00830899906124295	0.586699167799491	0.999999997398184	2496.71428571429	0.0112527574811496	0.0029437584199067	0.00830899906124295	0.00986354493940192
"AT5G01610"	"AT5G01610"	0.00829897107148819	0.485191435893857	0.999999997398184	15.2857142857143	0.0443975624340722	0.036098591362584	0.00829897107148819	0.0398507467549266
"AT5G49480"	"AT5G49480"	0.00829439500403984	0.559177691130013	0.999999997398184	149.428571428571	0.0144463658332389	0.00615197082919905	0.00829439500403984	0.0127516092525109
"AT2G24570"	"AT2G24570"	0.00828826276735396	0.515164543047042	0.999999997398184	37.5714285714286	0.0245997262001541	0.0163114634328002	0.00828826276735396	0.0219373988952737
"AT2G13665"	"AT2G13665"	0.00828175821656469	0.477428242969377	0.999999997398184	11.2142857142857	0.0564916036537603	0.0482098454371956	0.00828175821656469	0.0507913352056041
"AT1G62790"	"AT1G62790"	0.00827854662090433	0.539758692351789	0.999999997398184	74.2857142857143	0.0178823395539372	0.00960379293303286	0.00827854662090433	0.0158588380109393
"AT1G18800"	"AT1G18800"	0.0082641123043672	0.507731375576782	0.999999997398184	29.7857142857143	0.02812315725726	0.0198590449528929	0.0082641123043672	0.0251229650457041
"AT5G25160"	"AT5G25160"	0.00825693035856162	0.474329921570825	0.999999997398184	9.64285714285714	0.0638767542471246	0.055619823888563	0.00825693035856162	0.0574707735655049
"AT3G44735"	"AT3G44735"	0.00822664424428585	0.51265778147866	0.999999997398184	32.8571428571429	0.0264853860695071	0.0182587418252212	0.00822664424428585	0.0236376036796341
"AT5G61310"	"AT5G61310"	0.00821458104812134	0.508502048142965	0.999999997398184	29	0.0285374554102259	0.0203228743621046	0.00821458104812134	0.0254930889692213
"AT1G09310"	"AT1G09310"	0.00821357045105477	0.585317010289132	0.999999997398184	482.357142857143	0.0120102297500723	0.00379665929901755	0.00821357045105477	0.0105397885531712
"AT5G04200"	"AT5G04200"	0.00821159399952604	0.482848411187227	0.999999997398184	13.1428571428571	0.0497491638795987	0.0415375698800726	0.00821159399952604	0.0446843502464066
"AT1G48920"	"AT1G48920"	0.00820017478727351	0.55809308290803	0.999999997398184	114.5	0.0153931231141811	0.00719294832690756	0.00820017478727351	0.0135992258193856
"AT3G12320"	"AT3G12320"	0.00819300619777824	0.535428143311686	0.999999997398184	57.9285714285714	0.0197350454769634	0.0115420392791852	0.00819300619777824	0.0175269490438558
"AT4G22810"	"AT4G22810"	0.00819104237782724	0.483110458659363	0.999999997398184	13.0714285714286	0.0499406234423703	0.041749581064543	0.00819104237782724	0.0448556182678
"AT1G55260"	"AT1G55260"	0.00818885794517045	0.522040452272191	0.999999997398184	40.5	0.0235189288687231	0.0153300709235527	0.00818885794517045	0.0209500675171043
"AT2G34300"	"AT2G34300"	0.00818319372460068	0.497916604417383	0.999999997398184	20.9285714285714	0.0352873605444981	0.0271041668198974	0.00818319372460068	0.0315971567265608
"AT3G12345"	"AT3G12345"	0.00818065491649892	0.58083972535967	0.999999997398184	289.071428571429	0.0126841613850358	0.00450350646853691	0.00818065491649892	0.0111464014100852
"AT2G24762"	"AT2G24762"	0.00817853289685316	0.51362476710281	0.999999997398184	32.1428571428571	0.0267821462488129	0.0186036133519597	0.00817853289685316	0.0239015189516316
"AT1G29050"	"AT1G29050"	0.00817196675770787	0.509707412314571	0.999999997398184	28.7857142857143	0.0286257345533617	0.0204537677956538	0.00817196675770787	0.0255689020710666
"AT4G18510"	"AT4G18510"	0.00816813176054814	0.483875302924322	0.999999997398184	13.2142857142857	0.0494959824689554	0.0413278507084073	0.00816813176054814	0.0444511420902077
"AT5G64400"	"AT5G64400"	0.00816792107181855	0.58403099918702	0.999999997398184	332.428571428571	0.01244135923538	0.00427343816356144	0.00816792107181855	0.0109255105275699
"AT1G70350"	"AT1G70350"	0.00815912791499817	0.512695283135295	0.999999997398184	30.7857142857143	0.0274620863118987	0.0193029583969005	0.00815912791499817	0.024514854724723
"AT1G63000"	"AT1G63000"	0.00815555739872673	0.555585366278713	0.999999997398184	96.7857142857143	0.0161635975712581	0.00800804017253141	0.00815555739872673	0.0142920724816414
"AT5G38200"	"AT5G38200"	0.00814599861339856	0.519536695096671	0.999999997398184	36.2857142857143	0.0249383575690228	0.0167923589556243	0.00814599861339856	0.0222302306905401
"AT4G22570"	"AT4G22570"	0.00813638381473327	0.564518311494593	0.999999997398184	124.071428571429	0.0149857748719463	0.00684939105721305	0.00813638381473327	0.0132245973171218
"AT1G68010"	"AT1G68010"	0.0081242669991837	0.595377308914937	0.999999997398184	650.928571428571	0.0116471590011759	0.00352289200199217	0.0081242669991837	0.0102027908801819
"AT5G43260"	"AT5G43260"	0.00811728416933703	0.533083970605857	0.999999997398184	49.5714285714286	0.0211433211292026	0.0130260369598656	0.00811728416933703	0.0187938915836493
"AT1G12340"	"AT1G12340"	0.00811121747043733	0.511428878427652	0.999999997398184	28.5	0.0287425716788598	0.0206313542084224	0.00811121747043733	0.0256688262048724
"AT2G26740"	"AT2G26740"	0.00809966984192904	0.542665820164159	0.999999997398184	61.9285714285714	0.0190731498306839	0.0109734799887548	0.00809966984192904	0.0169192019014268
"AT3G07870"	"AT3G07870"	0.00809720117211559	0.540670251251648	0.999999997398184	58.6428571428571	0.019532023445732	0.0114348222736164	0.00809720117211559	0.0173341381560119
"AT4G22690"	"AT4G22690"	0.00809002281061004	0.522306599404562	0.999999997398184	36.7857142857143	0.0246913723471363	0.0166013495365263	0.00809002281061004	0.022001436841901
"AT2G21330"	"AT2G21330"	0.00807971067576878	0.603877179673931	0.999999997398184	1374.71428571429	0.0111901597357941	0.00311044906002536	0.00807971067576878	0.0097850718949875
"AT1G49500"	"AT1G49500"	0.00807083330421983	0.573974324358787	0.999999997398184	148.5	0.0142441421902701	0.00617330888605031	0.00807083330421983	0.0125473534136516
"AT1G32310"	"AT1G32310"	0.00806931914465424	0.519679103013075	0.999999997398184	33.7857142857143	0.025901528531943	0.0178322093872888	0.00806931914465424	0.023094368279016
"AT4G38932"	"AT4G38932"	0.00806068458263289	0.552201088665534	0.999999997398184	75.2857142857143	0.017573301256316	0.0095126166736831	0.00806068458263289	0.0155584831665896
"AT3G45930"	"AT3G45930"	0.00803795650375524	0.571886850895078	0.999999997398184	128.357142857143	0.0147501232559524	0.00671216675219715	0.00803795650375524	0.013002014682558
"AT2G46220"	"AT2G46220"	0.00802482399118635	0.589795075314924	0.999999997398184	251	0.0127958896867327	0.00477106569554634	0.00802482399118635	0.0112326478806383
"AT3G44300"	"AT3G44300"	0.00800934432222517	0.559102304204935	0.999999997398184	83.7857142857143	0.0168348355631275	0.00882549124090233	0.00800934432222517	0.0148854579908088
"AT2G47730"	"AT2G47730"	0.00799911070156638	0.597543932103572	0.999999997398184	346.214285714286	0.0122114707543327	0.00421236005276633	0.00799911070156638	0.0107014390094555
"AT3G01520"	"AT3G01520"	0.00799842461759544	0.569461981681552	0.999999997398184	110.071428571429	0.0153705503375627	0.00737212571996731	0.00799842461759544	0.0135595885291426
"AT3G18760"	"AT3G18760"	0.00798630065451257	0.516153925632386	0.999999997398184	28.7857142857143	0.0284400684501664	0.0204537677956538	0.00798630065451257	0.0253832359678713
"AT2G17720"	"AT2G17720"	0.00798586833300221	0.540512230127251	0.999999997398184	51.1428571428571	0.0206958392252235	0.0127099708922212	0.00798586833300221	0.018376511209922
"AT5G66570"	"AT5G66570"	0.00796618242991482	0.615852589913729	0.999999997398184	2873.28571428571	0.0108831738709861	0.00291699144107129	0.00796618242991482	0.00949651056531795
"AT3G07770"	"AT3G07770"	0.00796197663883038	0.511999662042851	0.999999997398184	25.5	0.0306982521515393	0.022736275512709	0.00796197663883038	0.0274240379819057
"AT2G38810"	"AT2G38810"	0.00795860329791978	0.509296622399474	0.999999997398184	23.7857142857143	0.0321360861901402	0.0241774828922205	0.00795860329791978	0.0287246141748388
"AT4G01700"	"AT4G01700"	0.00795265517120006	0.483641922468638	0.999999997398184	11.3571428571429	0.0555905468685818	0.0476378916973817	0.00795265517120006	0.0499447502051697
"AT5G01530"	"AT5G01530"	0.00795263600833521	0.616081590567383	0.999999997398184	2078.14285714286	0.0109375307053372	0.00298489469700197	0.00795263600833521	0.00954440042291372
"AT5G57910"	"AT5G57910"	0.00794933079200857	0.487615420736555	0.999999997398184	12.9285714285714	0.0501299622205578	0.0421806314285492	0.00794933079200857	0.0450039046303679
"AT1G62180"	"AT1G62180"	0.00794125306587847	0.575898435099471	0.999999997398184	119.785714285714	0.0149376876985916	0.00699643463271309	0.00794125306587847	0.0131625059937194
"AT3G51240"	"AT3G51240"	0.00793048352476194	0.50818000674181	0.999999997398184	22.6428571428571	0.0331900085504958	0.0252595250257338	0.00793048352476194	0.0296754849034312
"AT2G30930"	"AT2G30930"	0.00790657373183041	0.560796289157512	0.999999997398184	75.4285714285714	0.0174063625768171	0.00949978884498671	0.00790657373183041	0.0153927661850618
"AT1G45010"	"AT1G45010"	0.00790399738203676	0.473634736346471	0.999999997398184	7.5	0.0786324786324786	0.0707284812504419	0.00790399738203676	0.0707875782021085
"AT1G70690"	"AT1G70690"	0.00789560091250106	0.490265687787336	0.999999997398184	13.5714285714286	0.0482079693160026	0.0403123684035015	0.00789560091250106	0.043259841537722
"AT2G47470"	"AT2G47470"	0.00789394698818605	0.57925949078955	0.999999997398184	121	0.0148476617297053	0.00695371474151926	0.00789394698818605	0.0130765485858992
"AT4G11150_3"	"AT4G11150_3"	0.00785232482978215	0.599429436823645	0.999999997398184	219.785714285714	0.0129119131462727	0.00505958831649059	0.00785232482978215	0.0113211929953265
"AT1G32460"	"AT1G32460"	0.0078372038041269	0.578458213897929	0.999999997398184	106.928571428571	0.0153454915243021	0.00750828772017515	0.0078372038041269	0.0135215619063383
"AT2G34070"	"AT2G34070"	0.00782803579138207	0.544519689163194	0.999999997398184	47.4285714285714	0.0213188248824771	0.013490789091095	0.00782803579138207	0.0189251332291876
"AT5G64260"	"AT5G64260"	0.00782510732026418	0.597156978930835	0.999999997398184	186.571428571429	0.0132977240883031	0.00547261676803891	0.00782510732026418	0.0116676678943523
"AT5G04470"	"AT5G04470"	0.00779824016051463	0.531398463314013	0.999999997398184	34.7857142857143	0.0251965735566037	0.0173983333960891	0.00779824016051463	0.0224307348266482
"AT4G25340"	"AT4G25340"	0.00779801635698009	0.508259163589177	0.999999997398184	20.6428571428571	0.0352394100792707	0.0274413937222906	0.00779801635698009	0.0315170894134864
"AT1G45201"	"AT1G45201"	0.00779531748109596	0.568819016598184	0.999999997398184	78.7857142857143	0.0170070442327182	0.00921172675162226	0.00779531748109596	0.0150208823260452
"AT4G39800"	"AT4G39800"	0.0077853446855524	0.576541618336563	0.999999997398184	93.7142857142857	0.015966057291905	0.0081807126063526	0.0077853446855524	0.014078087208591
"AT4G17460_3"	"AT4G17460_3"	0.00776858707855753	0.544221474040913	0.999999997398184	44.5	0.0219669233682616	0.0141983362897041	0.00776858707855753	0.0195058462674855
"AT5G02050"	"AT5G02050"	0.00775594491465739	0.539265672203832	0.999999997398184	39.6428571428571	0.0233582438987844	0.015602298984127	0.00775594491465739	0.0207634560652062
"AT5G16510"	"AT5G16510"	0.00775187343189261	0.529992951535367	0.999999997398184	32.5	0.0261811561219845	0.0184292826900919	0.00775187343189261	0.0233171317449811
"AT1G53670"	"AT1G53670"	0.00774737798734709	0.593707439965587	0.999999997398184	139.857142857143	0.014132887117244	0.00638550912989692	0.00774737798734709	0.0124158887935924
"AT5G46530"	"AT5G46530"	0.00773829265214913	0.49047882078836	0.999999997398184	12.4285714285714	0.0515056353344106	0.0437673426822615	0.00773829265214913	0.0462284623867243
"AT3G04650"	"AT3G04650"	0.00772520167173763	0.495836364772954	0.999999997398184	14.3571428571429	0.0459813447115742	0.0382561430398365	0.00772520167173763	0.0412290479203093
"AT3G01220"	"AT3G01220"	0.00772370809320448	0.491927077400905	0.999999997398184	12.8571428571429	0.0501234567901235	0.042399748696919	0.00772370809320448	0.0449765308886603
"AT4G33666"	"AT4G33666"	0.00771875008241249	0.607820188257138	0.999999997398184	209.428571428571	0.0128930755930378	0.00517432551062532	0.00771875008241249	0.0112914280902693
"AT1G74880"	"AT1G74880"	0.00771389343977383	0.619435266305303	0.999999997398184	347.357142857143	0.0119214076379458	0.00420751419817195	0.00771389343977383	0.0104118374030299
"AT1G31200"	"AT1G31200"	0.00771149692880402	0.47295038377118	0.999999997398184	6.57142857142857	0.0880471135669623	0.0803356166381583	0.00771149692880402	0.0792872478615716
"AT5G10230"	"AT5G10230"	0.00771149692880402	0.47295038377118	0.999999997398184	6.57142857142857	0.0880471135669623	0.0803356166381583	0.00771149692880402	0.0792872478615716
"AT3G47510"	"AT3G47510"	0.00770726272877764	0.496775592991432	0.999999997398184	14.5714285714286	0.0454411025345281	0.0377338398057505	0.00770726272877764	0.0407385489084143
"AT5G40510"	"AT5G40510"	0.00770726272877764	0.496775592991432	0.999999997398184	14.5714285714286	0.0454411025345281	0.0377338398057505	0.00770726272877764	0.0407385489084143
"AT3G62530"	"AT3G62530"	0.00769823536077195	0.610510900095862	0.999999997398184	219.357142857143	0.0127623565301336	0.00506412116936165	0.00769823536077195	0.011171204678914
"AT1G03850"	"AT1G03850"	0.00769361738251849	0.546916687547187	0.999999997398184	43.9285714285714	0.0220410114044855	0.014347394021967	0.00769361738251849	0.0195657383292082
"AT1G78995"	"AT1G78995"	0.00768367726859034	0.522039572203297	0.999999997398184	26.0714285714286	0.0299816677973931	0.0222979905288027	0.00768367726859034	0.0267491950547981
"AT1G61520"	"AT1G61520"	0.0076792419375216	0.6390437596462	0.999999997398184	2125.85714285714	0.01065862933622	0.00297938739869843	0.0076792419375216	0.0092660235583969
"AT4G19410"	"AT4G19410"	0.00767857496732829	0.614540879869807	0.999999997398184	243.285714285714	0.0125140583369628	0.00483548336963454	0.00767857496732829	0.0109446815142886
"AT2G15490"	"AT2G15490"	0.00767836505419857	0.521957544323097	0.999999997398184	25.9285714285714	0.030084115734003	0.0224057506798045	0.00767836505419857	0.0268413801198841
"AT5G13930"	"AT5G13930"	0.0076762138839882	0.59416258188059	0.999999997398184	124.142857142857	0.0145232402300763	0.00684702634608806	0.0076762138839882	0.0127622878858351
"AT3G55770"	"AT3G55770"	0.0076726802466195	0.6151931304774	0.999999997398184	245.5	0.0124892591159116	0.00481657886929207	0.0076726802466195	0.0109216827218414
"AT5G09510"	"AT5G09510"	0.00766806060798994	0.607125996521449	0.999999997398184	179.928571428571	0.0132415815876536	0.00557352097966369	0.00766806060798994	0.0116019154687862
"AT1G47210"	"AT1G47210"	0.00766624958491725	0.540453597542921	0.999999997398184	37.6428571428571	0.0239519598102965	0.0162857102253793	0.00766624958491725	0.0212920851918371
"AT1G54770"	"AT1G54770"	0.00765247716900122	0.520147465179914	0.999999997398184	24.5	0.0312049466568417	0.0235524694878405	0.00765247716900122	0.0278529997276717
"AT5G19190"	"AT5G19190"	0.00764677741018111	0.614711789761182	0.999999997398184	223.428571428571	0.0126685385767613	0.0050217611665802	0.00764677741018111	0.0110814210115209
"AT1G76100"	"AT1G76100"	0.0076436200460805	0.625910670859634	0.999999997398184	368.714285714286	0.0117661033779643	0.00412248333188382	0.0076436200460805	0.0102646313207902
"AT5G09830"	"AT5G09830"	0.0076329386426779	0.564411659817101	0.999999997398184	59.1428571428571	0.0189942499331283	0.0113613112904504	0.0076329386426779	0.016803365689424
"AT4G27700"	"AT4G27700"	0.00762214770923168	0.606096241584214	0.999999997398184	157.5	0.0135992402659069	0.00597709255667526	0.00762214770923168	0.0119211387587527
"AT4G37930"	"AT4G37930"	0.00759721556630351	0.642588603611639	0.999999997398184	1119.85714285714	0.0107920799692885	0.003194864402985	0.00759721556630351	0.00937895257200952
"AT4G36670"	"AT4G36670"	0.00754505138186312	0.473516189673863	0.999999997398184	6.21428571428571	0.0923402136243991	0.084795162242536	0.00754505138186312	0.08315562929002
"AT4G21210"	"AT4G21210"	0.00753687957275966	0.591618534064657	0.999999997398184	94.2142857142857	0.0156887155101278	0.0081518359373681	0.00753687957275966	0.0138034955857647
"AT1G19350"	"AT1G19350"	0.00753347094958349	0.608226494454404	0.999999997398184	141.071428571429	0.0138875969087794	0.00635412595919592	0.00753347094958349	0.0121735874585279
"AT5G46110"	"AT5G46110"	0.00751845784556283	0.646442316031877	0.999999997398184	815.5	0.010883262618026	0.00336480477246321	0.00751845784556283	0.00945395042365388
"AT4G23890"	"AT4G23890"	0.00750550600159067	0.609652210037052	0.999999997398184	139.428571428571	0.0139022220556922	0.00639671605410156	0.00750550600159067	0.0121841564059259
"AT1G01780"	"AT1G01780"	0.00749802109620438	0.521009847157361	0.999999997398184	22.5714285714286	0.0328288119507475	0.0253307908545432	0.00749802109620438	0.0293075010818916
"AT4G36040"	"AT4G36040"	0.00749789005731533	0.600110568245563	0.999999997398184	108.428571428571	0.0149402067257369	0.00744231666842156	0.00749789005731533	0.013122560065083
"AT5G02720"	"AT5G02720"	0.00749448806285086	0.49280328487559	0.999999997398184	11.6428571428571	0.0540305793043947	0.0465360912415438	0.00749448806285086	0.0484897160177291
"AT1G06460"	"AT1G06460"	0.00749253194826014	0.558023308102452	0.999999997398184	45.7857142857143	0.0213690918931609	0.0138765599449008	0.00749253194826014	0.0189386601585566
"AT2G38740"	"AT2G38740"	0.0074894647583269	0.547269049041133	0.999999997398184	37.3571428571429	0.0238787787091623	0.0163893139508354	0.0074894647583269	0.0212090370692309
"AT1G07880"	"AT1G07880"	0.00748137360557257	0.484854118803757	0.999999997398184	9.14285714285714	0.0659930889423077	0.0585117153367351	0.00748137360557257	0.0593116900275287
"AT2G16760"	"AT2G16760"	0.00747732698132537	0.483179628617929	0.999999997398184	8.64285714285714	0.0692155327767649	0.0617382057954396	0.00747732698132537	0.062226849056395
"AT5G01250"	"AT5G01250"	0.00747696861968453	0.48516616444025	0.999999997398184	9.21428571428571	0.0655563413811115	0.058079372761427	0.00747696861968453	0.0589161179496952
"AT3G57520"	"AT3G57520"	0.00743683432446349	0.569848330998819	0.999999997398184	54.3571428571429	0.0195572255193647	0.0121203911949012	0.00743683432446349	0.017294047951427
"AT4G09550"	"AT4G09550"	0.00741880946645134	0.544874477297878	0.999999997398184	33.9285714285714	0.0251874707010441	0.0177686612345928	0.00741880946645134	0.0223863626531358
"AT5G62220"	"AT5G62220"	0.00739730233096014	0.516280769211427	0.999999997398184	19.2857142857143	0.0365769758362351	0.029179673505275	0.00739730233096014	0.0326891047149285
"AT5G20885"	"AT5G20885"	0.00739628305378447	0.549237350130494	0.999999997398184	36.1428571428571	0.0242441868150753	0.0168479037612908	0.00739628305378447	0.0215307699551005
"AT2G10940"	"AT2G10940"	0.00737876008381953	0.656221956640547	0.999999997398184	706.785714285714	0.010839742589686	0.00346098250586644	0.00737876008381953	0.00940127061118017
"AT1G31660"	"AT1G31660"	0.00737493602312491	0.525837308112254	0.999999997398184	23.0714285714286	0.0322161328401204	0.0248411968169955	0.00737493602312491	0.0287414499748404
"AT5G52570"	"AT5G52570"	0.00736623173298401	0.582323535913729	0.999999997398184	64.1428571428571	0.0180554659947123	0.0106892342617283	0.00736623173298401	0.0159285890870768
"AT5G05710"	"AT5G05710"	0.00736548708345746	0.530615822596576	0.999999997398184	25.1428571428571	0.0303858073744437	0.0230203202909863	0.00736548708345746	0.0270845413211646
"AT2G42600"	"AT2G42600"	0.00733640154598558	0.598505364954092	0.999999997398184	84.8571428571429	0.0160850497550834	0.00874864820909784	0.00733640154598558	0.0141429905667461
"AT4G39090"	"AT4G39090"	0.00733425232813177	0.638514158389833	0.999999997398184	232.714285714286	0.0122649481338166	0.00493069580568483	0.00733425232813177	0.01068650346009
"AT1G73885"	"AT1G73885"	0.00732915495863955	0.644586578789361	0.999999997398184	288.357142857143	0.0118370309672967	0.00450787600865717	0.00732915495863955	0.010298854845668
"AT1G23080"	"AT1G23080"	0.00732413952385949	0.560905988739987	0.999999997398184	42.1428571428571	0.0221633924822664	0.0148392529584069	0.00732413952385949	0.0196412756987567
"AT1G19150"	"AT1G19150"	0.00732404484718995	0.62427873644551	0.999999997398184	148.928571428571	0.0134874723353581	0.00616342748816811	0.00732404484718995	0.0117916246442521
"AT4G16000"	"AT4G16000"	0.00731985136918083	0.488858215059655	0.999999997398184	9.57142857142857	0.0633343043679422	0.0560144529987613	0.00731985136918083	0.0568907399615416
"AT5G19260"	"AT5G19260"	0.00731985136918083	0.488858215059655	0.999999997398184	9.57142857142857	0.0633343043679422	0.0560144529987613	0.00731985136918083	0.0568907399615416
"AT3G18600"	"AT3G18600"	0.00731829465689099	0.523560494813363	0.999999997398184	21.3571428571429	0.0339335388607768	0.0266152442038858	0.00731829465689099	0.0302898991015073
"AT2G20120"	"AT2G20120"	0.00730248746694291	0.599084820849456	0.999999997398184	82.5714285714286	0.0162174782390058	0.00891499077206285	0.00730248746694291	0.0142595769018146
"AT2G39420"	"AT2G39420"	0.00730135960749841	0.527595140078874	0.999999997398184	22.8571428571429	0.0323497596153846	0.0250484000078862	0.00730135960749841	0.0288553431128769
"AT4G28030"	"AT4G28030"	0.00730092868732795	0.626148322729261	0.999999997398184	150.142857142857	0.0134366652267686	0.00613573653944067	0.00730092868732795	0.0117434547688748
"AT4G28770"	"AT4G28770"	0.00729525223696649	0.588087446799394	0.999999997398184	66.5714285714286	0.0176944755772879	0.0103992233403214	0.00729525223696649	0.0155952187574055
"AT1G73630"	"AT1G73630"	0.00729063191009616	0.501264310079886	0.999999997398184	13.0714285714286	0.0490402129746392	0.041749581064543	0.00729063191009616	0.043955207800069
"AT3G01500"	"AT3G01500"	0.00728287063668704	0.673151505887338	0.999999997398184	2898.57142857143	0.0101983139312587	0.00291544329457164	0.00728287063668704	0.00881179806811429
"AT3G12700"	"AT3G12700"	0.00727807879730213	0.50599930321203	0.999999997398184	14.5	0.0451843043995244	0.0379062256022222	0.00727807879730213	0.0404653330785085
"AT5G13400"	"AT5G13400"	0.00727807879730213	0.50599930321203	0.999999997398184	14.5	0.0451843043995244	0.0379062256022222	0.00727807879730213	0.0404653330785085
"AT3G22210"	"AT3G22210"	0.00727789441293109	0.609582843278756	0.999999997398184	99.0714285714286	0.0151643826419748	0.00788648822904372	0.00727789441293109	0.0133044339279283
"AT3G46440"	"AT3G46440"	0.00727122969456147	0.541890110075855	0.999999997398184	29.1428571428571	0.0275079111584302	0.0202366814638687	0.00727122969456147	0.0244717535648766
"AT3G15352"	"AT3G15352"	0.00726506190231215	0.531488300081917	0.999999997398184	24.0714285714286	0.0311880882987435	0.0239230263964313	0.00726506190231215	0.027800850235422
"AT2G21210"	"AT2G21210"	0.00725843076717899	0.628312163524913	0.999999997398184	147.5	0.0134550195567145	0.00619658878953548	0.00725843076717899	0.0117560136464307
"AT2G13610"	"AT2G13610"	0.0072579181379055	0.499107732603956	0.999999997398184	12.2142857142857	0.051745047128242	0.0444871289903365	0.0072579181379055	0.0463993231035962
"AT4G13850"	"AT4G13850"	0.00725253563210517	0.631944489933292	0.999999997398184	160.357142857143	0.0131719432099887	0.00591940757788348	0.00725253563210517	0.0114993355103384
"AT1G01630"	"AT1G01630"	0.00724560564519239	0.569570528232473	0.999999997398184	46.0714285714286	0.0210530986950673	0.0138074930498749	0.00724560564519239	0.0186292447599893
"AT1G70518"	"AT1G70518"	0.00723902885057277	0.482994922815348	0.999999997398184	7.71428571428571	0.0760789279307798	0.068839899080207	0.00723902885057277	0.0684138924690035
"AT2G33250"	"AT2G33250"	0.00723056098195403	0.598404184734169	0.999999997398184	75.4285714285714	0.0167303498269407	0.00949978884498671	0.00723056098195403	0.0147167534351854
"AT4G17840"	"AT4G17840"	0.00722959659397121	0.595980763040258	0.999999997398184	72.0714285714286	0.0170442838423088	0.00981468724833754	0.00722959659397121	0.0150006971264248
"AT5G45410"	"AT5G45410"	0.00722468727200079	0.598987483278876	0.999999997398184	75.7857142857143	0.0166926181258329	0.00946793085383214	0.00722468727200079	0.0146820558284733
"AT3G09260"	"AT3G09260"	0.00722376904865982	0.675979673247267	0.999999997398184	1742.64285714286	0.0102559035820288	0.00303213453336897	0.00722376904865982	0.00885827426757037
"AT4G24275"	"AT4G24275"	0.00722068766188556	0.537027196606388	0.999999997398184	25.9285714285714	0.02962643834169	0.0224057506798045	0.00722068766188556	0.0263837027275711
"AT1G24100"	"AT1G24100"	0.00722062720073399	0.571979665767774	0.999999997398184	47.0714285714286	0.0207929888712608	0.0135723616705268	0.00722062720073399	0.0183915284008826
"AT1G19450"	"AT1G19450"	0.00720166309286737	0.567443350648197	0.999999997398184	43	0.0217997254233057	0.0145980623304384	0.00720166309286737	0.0193005791757931
"AT5G23530"	"AT5G23530"	0.00719823485450094	0.527944588158078	0.999999997398184	21.7142857142857	0.0334207862774345	0.0262225514229335	0.00719823485450094	0.0298145458306366
"AT1G67740"	"AT1G67740"	0.00719685108846561	0.674873200521775	0.999999997398184	1058.92857142857	0.0104179148919694	0.00322106380350381	0.00719685108846561	0.00900229231368863
"AT5G22140"	"AT5G22140"	0.00719604779310946	0.530112307467594	0.999999997398184	22.5714285714286	0.0325268386476526	0.0253307908545432	0.00719604779310946	0.0290055277787967
"AT1G15885"	"AT1G15885"	0.00719402060681752	0.502988592454653	0.999999997398184	13	0.0491579426490669	0.0419639220422494	0.00719402060681752	0.0440525240480485
"AT4G32020"	"AT4G32020"	0.00719309523817623	0.63890450592719	0.999999997398184	173.214285714286	0.0128764701554158	0.00568337491723962	0.00719309523817623	0.0112263417567793
"AT1G64390"	"AT1G64390"	0.00718763992495465	0.571175278553081	0.999999997398184	45.2857142857143	0.021187163998815	0.0139995240738604	0.00718763992495465	0.018745021394786
"AT1G14410"	"AT1G14410"	0.00717955895408022	0.554773883725195	0.999999997398184	34.2857142857143	0.0247916666666667	0.0176121077125864	0.00717955895408022	0.0220054684779971
"AT5G04740"	"AT5G04740"	0.0071708525903846	0.625452805405658	0.999999997398184	120.5	0.0141420536041841	0.00697120101379948	0.0071708525903846	0.0123692751011132
"AT3G04720"	"AT3G04720"	0.00717013425596056	0.603265612373682	0.999999997398184	77.5	0.0164892339710238	0.00931909971506321	0.00717013425596056	0.0144928460678326
"AT4G25080"	"AT4G25080"	0.00716759521376606	0.667421715628194	0.999999997398184	478.071428571429	0.0109737313050474	0.00380613609128138	0.00716759521376606	0.00950238755650212
"AT4G33740"	"AT4G33740"	0.00716054730576506	0.559652530965173	0.999999997398184	36.7142857142857	0.0237888653761718	0.0166283180704067	0.00716054730576506	0.0210963614391383
