"Gene"	"effect.size"	"p.value"	"q.value"	"Mean"	"CV2"	"TechNoise"	"BioVar"	"Stable"
"85"	"AT2G46340"	-0.0155336290817858	0.999982947651704	0.999999997398184	32.7142857142857	0.00279288225742336	0.0183265113392091	-0.0155336290817858	-6.13543718769793e-05
"86"	"AT1G20540"	-0.0156810225395131	0.999985833352875	0.999999997398184	32.5714285714286	0.00271385278310486	0.018394875322618	-0.0156810225395131	-0.000146894701758228
"87"	"AT3G01090"	-0.015789920294997	0.999992893013503	0.999999997398184	33	0.00240163876527513	0.0181915590602721	-0.015789920294997	-0.000439745266031212
"88"	"AT1G08770"	-0.0158211316671088	0.99999109360759	0.999999997398184	32.7142857142857	0.00250537967210037	0.0183265113392091	-0.0158211316671088	-0.000348856957199973
"89"	"AT5G41940"	-0.0158356717022883	0.999995020930439	0.999999997398184	33.2142857142857	0.00225619680354332	0.0180918685058316	-0.0158356717022883	-0.000575692889244876
"90"	"AT5G67250"	-0.0162562686754059	0.999995208290714	0.999999997398184	32.2857142857143	0.00227714958704073	0.0185334182624466	-0.0162562686754059	-0.000596792463520321
"91"	"AT2G18030"	-0.0164560196970324	0.999990798971121	0.999999997398184	31.2857142857143	0.00258222626396768	0.0190382459610001	-0.0164560196970324	-0.000339794615027039
"92"	"AT3G19340"	-0.0165329510676217	0.999999482589553	0.999999997398184	33.2142857142857	0.00155891743820984	0.0180918685058316	-0.0165329510676217	-0.00127297225457835
"93"	"AT1G34190"	-0.0168540595509737	0.999999738714796	0.999999997398184	32.8571428571429	0.00140468227424749	0.0182587418252212	-0.0168540595509737	-0.00144310011562543
"94"	"AT3G18520"	-0.0171515208644243	0.999996808046241	0.999999997398184	30.7142857142857	0.00218995714939468	0.0193414780138189	-0.0171515208644243	-0.000760942972725639
"95"	"AT5G64070"	-0.0172267840675959	0.999994880936352	0.999999997398184	30.2142857142857	0.00238943078840468	0.0196162148560006	-0.0172267840675959	-0.000587634747256746
"96"	"AT3G60030"	-0.0174321371584074	0.999997593415362	0.999999997398184	30.3571428571429	0.002104657971786	0.0195367951301934	-0.0174321371584074	-0.000864843780465227
"97"	"AT5G66250"	-0.0174791877015086	0.999997114512739	0.999999997398184	30.1428571428571	0.00217701931499914	0.0196562070165077	-0.0174791877015086	-0.000803854997853441
"98"	"AT1G69340"	-0.0176250861691679	0.999984686371047	0.999999997398184	28.5714285714286	0.00296153846153846	0.0205866246307063	-0.0176250861691679	-0.000107947052666376
"99"	"AT5G44290"	-0.0176380910722505	0.999993159208624	0.999999997398184	29.2142857142857	0.00255581005337403	0.0201939011256245	-0.0176380910722505	-0.000476273222251581
"100"	"AT1G08700"	-0.0179724793806781	0.99998755147785	0.999999997398184	28.1428571428571	0.00288592852173465	0.0208584079024127	-0.0179724793806781	-0.000209441113585082
"101"	"AT1G73390"	-0.0180073661057666	0.999986240613056	0.999999997398184	28	0.00294348508634223	0.0209508511921088	-0.0180073661057666	-0.000160688671805697
"102"	"AT2G43330"	-0.018365364920375	0.999997855199625	0.999999997398184	28.7142857142857	0.00213246816053677	0.0204978330809117	-0.018365364920375	-0.000928561015592386
"103"	"AT2G02970"	-0.018596063123035	0.999996412475014	0.999999997398184	28	0.00235478806907378	0.0209508511921088	-0.018596063123035	-0.000749385689074143
"104"	"AT5G08740"	-0.0186322743372168	0.999988869432316	0.999999997398184	27.1428571428571	0.00289367142552738	0.0215259457627442	-0.0186322743372168	-0.000265273244109633
"105"	"AT2G31560"	-0.0187702349335055	0.99998783500796	0.999999997398184	26.8571428571429	0.00295556638924679	0.0217258013227523	-0.0187702349335055	-0.000222412143248137
"106"	"AT1G24267"	-0.0193039350955184	0.999997114722707	0.999999997398184	27	0.00232140972881714	0.0216253448243355	-0.0193039350955184	-0.000847001518114288
"107"	"AT5G65760"	-0.0194553548380788	0.999997823353925	0.999999997398184	26.9285714285714	0.0022200850040348	0.0216754398421136	-0.0194553548380788	-0.000953097196970734
"108"	"AT3G47000"	-0.019816494734271	0.999997379641412	0.999999997398184	26.2857142857143	0.00232205176675876	0.0221385465010298	-0.019816494734271	-0.000895235830334021
"109"	"AT3G59910"	-0.0199295276912087	0.999997131570125	0.999999997398184	26.0714285714286	0.00236846283759401	0.0222979905288027	-0.0199295276912087	-0.000864009905000962
"110"	"AT1G20560"	-0.0200717065319307	0.999993205334339	0.999999997398184	25.3571428571429	0.00277722674072605	0.0228489332726567	-0.0200717065319307	-0.000507716739378824
"111"	"AT4G33300"	-0.0202846003307585	0.999984132695222	0.999999997398184	24.5	0.00326786915708199	0.0235524694878405	-0.0202846003307585	-8.40777720880074e-05
"112"	"AT1G55090"	-0.0204997784495163	0.999996783542257	0.999999997398184	25.2142857142857	0.00246308915827169	0.022962867607788	-0.0204997784495163	-0.000832705210893302
"113"	"AT4G30910"	-0.0207004538265737	0.999983174925693	0.999999997398184	23.9285714285714	0.003349041246123	0.0240494950726967	-0.0207004538265737	-5.02414530332957e-05
"114"	"AT5G66730"	-0.0211081699413359	0.999999326105751	0.999999997398184	25.1428571428571	0.00191215034965035	0.0230203202909863	-0.0211081699413359	-0.00138911570362877
"115"	"AT1G07230"	-0.0214056431961287	0.999992302619882	0.999999997398184	23.5714285714286	0.00296673023945751	0.0243723734355862	-0.0214056431961287	-0.00046330277997398
"116"	"AT4G33210"	-0.021501260879154	0.999991906993878	0.999999997398184	23.4285714285714	0.00300302018029561	0.0245042810594496	-0.021501260879154	-0.000439575469980014
"117"	"AT2G39940"	-0.0215139257071382	0.999988742673718	0.999999997398184	23.2142857142857	0.00319126081019572	0.0247051865173339	-0.0215139257071382	-0.00027046869321174
"118"	"AT3G26000"	-0.0216626921963287	0.999996621477674	0.999999997398184	23.7142857142857	0.0025793628638744	0.0242420550602031	-0.0216626921963287	-0.000838258881711076
"119"	"AT2G32170"	-0.0218823529493806	0.999999674181064	0.999999997398184	24.4285714285714	0.00173097310678105	0.0236133260561617	-0.0218823529493806	-0.00162676968603858
"120"	"AT5G10490"	-0.0228981309198945	0.999996833727338	0.999999997398184	22.3571428571429	0.00264918965732488	0.0255473205772194	-0.0228981309198945	-0.000892743089881198
"121"	"AT1G66530"	-0.0232965250414372	0.999986646256795	0.999999997398184	21.2142857142857	0.00347949842899338	0.0267760234704306	-0.0232965250414372	-0.000179453641375673
"122"	"AT1G80260"	-0.0233131458337414	0.999983371885067	0.999999997398184	21.0714285714286	0.00362583696108545	0.0269389827948268	-0.0233131458337414	-4.86350449403817e-05
"123"	"AT2G37550"	-0.0233131458337414	0.999983371885067	0.999999997398184	21.0714285714286	0.00362583696108545	0.0269389827948268	-0.0233131458337414	-4.86350449403817e-05
"124"	"AT5G52980"	-0.0234648021737767	0.999988674223191	0.999999997398184	21.1428571428571	0.00339242568972299	0.0268572278634997	-0.0234648021737767	-0.000274260132366928
"125"	"AT5G57580"	-0.0236383705011278	0.999992818694512	0.999999997398184	21.2142857142857	0.0031376529693028	0.0267760234704306	-0.0236383705011278	-0.00052129910106625
"126"	"AT3G07300"	-0.0241764586735877	0.999999994609512	0.999999997398184	22.7857142857143	0.0009418751176399	0.0251183337912276	-0.0241764586735877	-0.00255920174518601
"127"	"AT3G03720"	-0.0243591322924543	0.999993261796849	0.999999997398184	20.5714285714286	0.00316803181386515	0.0275271641063195	-0.0243591322924543	-0.000562457459921891
"128"	"AT2G42790"	-0.0248566563312162	0.999996591151868	0.999999997398184	20.4285714285714	0.00284384792184685	0.027700504253063	-0.0248566563312162	-0.000903149937344343
"129"	"AT3G19740"	-0.0249044101451057	0.999987425377471	0.999999997398184	19.7857142857143	0.00360710071510421	0.0285115108602099	-0.0249044101451057	-0.000217135868577159
"130"	"AT5G28920"	-0.024963020413699	0.999990130051635	0.999999997398184	19.8571428571429	0.0034557854546468	0.0284188058683458	-0.024963020413699	-0.00035962208219037
"131"	"AT5G62650"	-0.024963020413699	0.999990130051635	0.999999997398184	19.8571428571429	0.0034557854546468	0.0284188058683458	-0.024963020413699	-0.00035962208219037
"132"	"AT4G34040"	-0.0251584593432345	0.999994953385498	0.999999997398184	20	0.00307692307692308	0.0282353824201575	-0.0251584593432345	-0.000721015560086634
"133"	"AT5G04990"	-0.0252253032840482	0.999998539729871	0.999999997398184	20.4285714285714	0.00247520096901485	0.027700504253063	-0.0252253032840482	-0.00127179689017634
"134"	"AT1G62200"	-0.025348941347188	0.999989395793466	0.999999997398184	19.5	0.00354018105497395	0.0288891224021619	-0.025348941347188	-0.00032001853270284
"135"	"AT3G22990"	-0.0255939502368802	0.999999459293656	0.999999997398184	20.4285714285714	0.00210655401618285	0.027700504253063	-0.0255939502368802	-0.00164044384300834
"136"	"AT1G53760"	-0.0256657585014847	0.999995698006142	0.999999997398184	19.6428571428571	0.00303318499682136	0.0286989434983061	-0.0256657585014847	-0.000808902314297737
"137"	"AT4G36480"	-0.0256952871576343	0.999995178225724	0.999999997398184	19.5714285714286	0.00309839875080431	0.0287936859084386	-0.0256952871576343	-0.000752711646994076
"138"	"AT5G13950"	-0.02584112967926	0.999994885800872	0.999999997398184	19.4285714285714	0.00314413095554964	0.0289852606348096	-0.02584112967926	-0.000725224654284078
"139"	"AT2G38950"	-0.0260783263745438	0.999993566593571	0.999999997398184	19.1428571428571	0.00329866168583032	0.0293769880603741	-0.0260783263745438	-0.000608001297866685
"140"	"AT4G14622"	-0.0263094835678093	0.999984781583148	0.999999997398184	18.5714285714286	0.0038871187983614	0.0301966023661707	-0.0263094835678093	-9.76026906495606e-05
"141"	"AT1G64385"	-0.0264618301487674	0.999983831272889	0.999999997398184	18.4285714285714	0.00394761779293959	0.030409447941707	-0.0264618301487674	-5.7374703265306e-05
"142"	"AT2G43210"	-0.0264734617029387	0.999994836510808	0.999999997398184	18.9285714285714	0.00320508256428513	0.0296785442672238	-0.0264734617029387	-0.000730300058159466
"143"	"AT5G63110"	-0.0264734617029387	0.999994836510808	0.999999997398184	18.9285714285714	0.00320508256428513	0.0296785442672238	-0.0264734617029387	-0.000730300058159466
"144"	"AT4G03200"	-0.0264985757226577	0.99999923027591	0.999999997398184	19.5714285714286	0.00229511018578097	0.0287936859084386	-0.0264985757226577	-0.00155600021201742
"145"	"AT5G67580"	-0.0265876294303019	0.999984515964039	0.999999997398184	18.3571428571429	0.0039294835885246	0.0305171130188265	-0.0265876294303019	-8.5762724548819e-05
"146"	"AT3G12950"	-0.026755546380736	0.99999266878385	0.999999997398184	18.5714285714286	0.00344105598543468	0.0301966023661707	-0.026755546380736	-0.000543665503576278
"147"	"AT1G80350"	-0.027207650479361	0.999993396225443	0.999999997398184	18.2857142857143	0.00341796875	0.030625619229361	-0.027207650479361	-0.000607611487886235
"148"	"AT3G15090"	-0.0272465039344494	0.999998786497246	0.999999997398184	18.8571428571429	0.00253408207953662	0.0297805860139861	-0.0272465039344494	-0.00141101880450437
"149"	"AT3G12200"	-0.0273678407897699	0.999996634666445	0.999999997398184	18.4285714285714	0.00304160715193706	0.030409447941707	-0.0273678407897699	-0.000963385344267834
"150"	"AT3G66658"	-0.0275041163051688	0.999988848049913	0.999999997398184	17.8571428571429	0.00379076923076923	0.031294885535938	-0.0275041163051688	-0.000298550655362431
"151"	"AT3G01150"	-0.0277444190183398	0.999994774291025	0.999999997398184	18	0.00332383665716999	0.0310682556755098	-0.0277444190183398	-0.000743899432730415
"152"	"AT3G07890"	-0.0279865778436303	0.999995086508149	0.999999997398184	17.8571428571429	0.00330830769230769	0.031294885535938	-0.0279865778436303	-0.000781012193823969
"153"	"AT1G10720"	-0.0280899282992852	0.9999879179246	0.999999997398184	17.4285714285714	0.0039071382796188	0.031997066578904	-0.0280899282992852	-0.000249055991557248
"154"	"AT5G02970"	-0.0281076508526353	0.999998342410674	0.999999997398184	18.1428571428571	0.00273754393662634	0.0308451947892616	-0.0281076508526353	-0.00130894825934567
"155"	"AT3G18750"	-0.0288540756322627	0.999987557363108	0.999999997398184	16.9285714285714	0.00400713779979923	0.0328612134320619	-0.0288540756322627	-0.000231356171677561
"156"	"AT1G80680"	-0.0289118923491384	0.999998158389641	0.999999997398184	17.5714285714286	0.0028473080227988	0.0317592003719372	-0.0289118923491384	-0.00128623232390421
"157"	"AT4G16420"	-0.0291530736612865	0.999984106606712	0.999999997398184	16.6428571428571	0.00422525033403849	0.033378323995325	-0.0291530736612865	-6.24922625109825e-05
"158"	"AT5G60580"	-0.0291535465226319	0.999996508925114	0.999999997398184	17.2142857142857	0.00320772184204288	0.0323612683646748	-0.0291535465226319	-0.000983158313492286
"159"	"AT4G27020"	-0.0296437542510084	0.99999997253477	0.999999997398184	18	0.00142450142450142	0.0310682556755098	-0.0296437542510084	-0.00264323466539898
"160"	"AT3G26950"	-0.0297439567935475	0.999995741473407	0.999999997398184	16.7857142857143	0.00337361144966396	0.0331175682432115	-0.0297439567935475	-0.000889297265731839
"161"	"AT1G78800"	-0.0299873889554047	0.999986250268271	0.999999997398184	16.2142857142857	0.00420077118635212	0.0341881601417568	-0.0299873889554047	-0.000164098662238476
"162"	"AT3G11960"	-0.0299873889554047	0.999986250268271	0.999999997398184	16.2142857142857	0.00420077118635212	0.0341881601417568	-0.0299873889554047	-0.000164098662238476
"163"	"AT1G08125"	-0.0303090706788662	0.999997068978754	0.999999997398184	16.5714285714286	0.00320131711332663	0.0335103877921928	-0.0303090706788662	-0.00109900298768645
"164"	"AT4G00231"	-0.0303212695006622	0.999993144586823	0.999999997398184	16.2857142857143	0.00372895802258683	0.0340502275232491	-0.0303212695006622	-0.000622775386145883
