Gene	TypeV	ZT
AT1G13090	Stable	ZT2
AT3G07440	Stable	ZT2
AT4G30340	Stable	ZT2
AT1G48450	Stable	ZT2
AT3G01930	Stable	ZT2
AT5G20050	Stable	ZT2
AT4G13020	Stable	ZT2
AT2G39660	Stable	ZT2
AT1G21160	Stable	ZT2
AT1G29820	Stable	ZT2
AT1G70530	Stable	ZT2
AT3G46220	Stable	ZT2
AT4G22580	Stable	ZT2
AT5G53540	Stable	ZT2
AT1G13170	Stable	ZT2
AT2G01350	Stable	ZT2
AT2G19940	Stable	ZT2
AT2G24420	Stable	ZT2
AT5G10560	Stable	ZT2
AT3G52610	Stable	ZT2
AT2G36950	Stable	ZT2
AT1G24300	Stable	ZT2
AT5G66210	Stable	ZT2
AT3G01610	Stable	ZT2
AT3G45890	Stable	ZT2
AT4G28570	Stable	ZT2
AT5G18610	Stable	ZT2
AT5G43560	Stable	ZT2
AT1G58100	Stable	ZT2
AT3G29075	Stable	ZT2
AT2G23080	Stable	ZT2
AT3G12480	Stable	ZT2
AT5G58270	Stable	ZT2
AT5G12230	Stable	ZT2
AT5G67500	Stable	ZT2
AT2G23780	Stable	ZT2
AT4G27050	Stable	ZT2
AT1G80850	Stable	ZT2
AT4G13150	Stable	ZT2
AT1G60995	Stable	ZT2
AT1G33330	Stable	ZT2
AT4G11410	Stable	ZT2
AT4G32600	Stable	ZT2
AT1G56180	Stable	ZT2
AT1G07510	Stable	ZT2
AT1G55090	Stable	ZT2
AT5G63910	Stable	ZT2
AT1G14840	Stable	ZT2
AT4G36940	Stable	ZT2
AT5G07290	Stable	ZT2
AT2G23740	Stable	ZT2
AT5G63200	Stable	ZT2
AT1G53190	Stable	ZT2
AT5G10290	Stable	ZT2
AT3G06410	Stable	ZT2
AT5G04930	Stable	ZT2
AT1G73880	Stable	ZT2
AT4G19010	Stable	ZT2
AT4G32360	Stable	ZT2
AT5G12840	Stable	ZT2
AT1G03950	Stable	ZT2
AT3G12020	Stable	ZT2
AT5G60580	Stable	ZT2
AT5G63020	Stable	ZT2
AT5G58380	Stable	ZT2
AT4G00500	Stable	ZT2
AT1G61180	Stable	ZT2
AT5G03340	Stable	ZT2
AT4G31080	Stable	ZT2
AT4G27940	Stable	ZT2
AT3G05210	Stable	ZT2
AT3G46530	Stable	ZT2
AT3G46980	Stable	ZT2
AT5G18200	Stable	ZT2
AT5G22000	Stable	ZT2
AT2G38840	Stable	ZT2
AT3G20720	Stable	ZT2
AT3G28430	Stable	ZT2
AT4G32620	Stable	ZT2
AT1G49380	Stable	ZT2
AT1G76030	Stable	ZT2
AT5G53570	Stable	ZT2
AT3G15430	Stable	ZT2
AT2G36360	Stable	ZT2
AT5G65460	Stable	ZT2
AT1G21790	Stable	ZT2
AT3G04740	Stable	ZT2
AT5G58190	Stable	ZT2
AT2G14680	Stable	ZT2
AT2G30580	Stable	ZT2
AT3G14090	Stable	ZT2
AT5G27320	Stable	ZT2
AT5G04920	Stable	ZT2
AT3G60080	Stable	ZT2
AT4G05420	Stable	ZT2
AT1G70610	Stable	ZT2
AT1G27340	Stable	ZT2
AT5G01030	Stable	ZT2
AT3G47990	Stable	ZT2
AT5G59030	Stable	ZT2
AT2G15860	Stable	ZT2
AT3G13226	Stable	ZT2
AT1G16690	Stable	ZT2
AT1G32340	Stable	ZT2
AT1G45231	Stable	ZT2
AT3G45830	Stable	ZT2
AT4G12680	Stable	ZT2
AT1G54340	Stable	ZT2
AT1G02305	Stable	ZT2
AT5G08590	Stable	ZT2
AT3G14920	Stable	ZT2
AT1G55325	Stable	ZT2
AT3G07400	Stable	ZT2
AT5G18190	Stable	ZT2
AT5G56180	Stable	ZT2
AT1G30320	Stable	ZT2
AT1G34750	Stable	ZT2
AT1G48840	Stable	ZT2
AT3G24070	Stable	ZT2
AT5G44930	Stable	ZT2
AT5G12250	Stable	ZT2
AT5G33280	Stable	ZT2
AT5G25760	Stable	ZT2
AT5G11710	Stable	ZT2
AT3G03340	Stable	ZT2
AT1G12244	Stable	ZT2
AT1G31440	Stable	ZT2
AT1G01990	Stable	ZT2
AT1G08800	Stable	ZT2
AT1G73310	Stable	ZT2
AT3G27000	Stable	ZT2
AT3G59290	Stable	ZT2
AT4G39570	Stable	ZT2
AT5G39840	Stable	ZT2
AT5G43400	Stable	ZT2
AT1G09730	Stable	ZT2
AT1G24560	Stable	ZT2
AT1G29060	Stable	ZT2
AT1G19170	Stable	ZT2
AT3G52240	Stable	ZT2
AT4G15420	Stable	ZT2
AT4G15450	Stable	ZT2
AT4G14950	Stable	ZT2
AT3G05070	Stable	ZT2
AT1G48970	Stable	ZT2
AT4G34070	Stable	ZT2
AT5G65540	Stable	ZT2
AT5G44070	Stable	ZT2
AT5G21040	Stable	ZT2
AT3G56630	Stable	ZT2
AT3G04810	Stable	ZT2
AT1G73730	Stable	ZT2
AT2G19950	Stable	ZT2
AT3G54860	Stable	ZT2
AT5G11980	Stable	ZT2
AT1G06110	Stable	ZT2
AT1G80210	Stable	ZT2
AT3G51150	Stable	ZT2
AT4G34370	Stable	ZT2
AT3G53570	Stable	ZT2
AT3G09690	Stable	ZT2
AT5G10630	Stable	ZT2
AT1G27300	Stable	ZT2
AT5G58350	Stable	ZT2
AT4G20280	Stable	ZT2
AT2G45670	Stable	ZT2
AT5G37790	Stable	ZT2
AT1G09580	Stable	ZT2
AT3G14120	Stable	ZT2
AT3G44370	Stable	ZT2
AT5G25170	Stable	ZT2
AT5G62020	Stable	ZT2
AT1G60560	Stable	ZT2
AT3G09710	Stable	ZT2
AT3G23780	Stable	ZT2
AT5G54200	Stable	ZT2
AT2G40190	Stable	ZT2
AT5G47540	Stable	ZT2
AT1G78200	Stable	ZT2
AT3G57340	Stable	ZT2
AT3G03740	Stable	ZT2
AT3G43230	Stable	ZT2
AT4G31450	Stable	ZT2
AT1G73670	Stable	ZT2
AT4G16950	Stable	ZT2
AT4G34280	Stable	ZT2
AT5G06100	Stable	ZT2
AT5G07940	Stable	ZT2
AT5G22760	Stable	ZT2
AT5G46760	Stable	ZT2
AT5G54310	Stable	ZT2
AT1G64670	Stable	ZT2
AT3G08730	Stable	ZT2
AT4G23640	Stable	ZT2
AT1G15960	Stable	ZT2
AT2G36250	Stable	ZT2
AT5G51690	Stable	ZT2
AT1G76950	Stable	ZT2
AT5G11800	Stable	ZT2
AT5G58530	Stable	ZT2
AT3G50110	Stable	ZT2
AT4G38440	Stable	ZT2
AT5G14280	Stable	ZT2
AT3G03600	Stable	ZT2
AT2G21300	Stable	ZT2
AT1G17580	Stable	ZT2
AT2G03340	Stable	ZT2
AT2G38180	Stable	ZT2
AT4G14760	Stable	ZT2
AT2G32980	Stable	ZT2
AT1G31870	Stable	ZT2
AT2G47600	Stable	ZT2
AT3G09000	Stable	ZT2
AT5G62600	Stable	ZT2
AT4G00800	Stable	ZT2
AT5G51180	Stable	ZT2
AT1G30810	Stable	ZT2
AT2G17270	Stable	ZT2
AT2G35690	Stable	ZT2
AT4G39420	Stable	ZT2
AT5G19660	Stable	ZT2
AT4G36860	Stable	ZT2
AT5G66850	Stable	ZT2
AT1G17280	Stable	ZT2
AT4G01000	Stable	ZT2
AT1G13780	Stable	ZT2
AT1G14770	Stable	ZT2
AT1G50360	Stable	ZT2
AT2G01330	Stable	ZT2
AT2G03270	Stable	ZT2
AT4G09020	Stable	ZT2
AT1G22800	Stable	ZT2
AT3G44600	Stable	ZT2
AT4G17360	Stable	ZT2
AT5G19320	Stable	ZT2
AT1G52730	Stable	ZT2
AT5G50870	Stable	ZT2
AT3G50950	Stable	ZT2
AT5G63120	Stable	ZT2
AT1G22060	Stable	ZT2
AT3G56830	Stable	ZT2
AT4G04740	Stable	ZT2
AT1G04960	Stable	ZT2
AT1G76300	Stable	ZT2
AT1G10430	Stable	ZT2
AT1G07910	Stable	ZT2
AT2G38460	Stable	ZT2
AT3G01890	Stable	ZT2
AT3G51480	Stable	ZT2
AT4G38170	Stable	ZT2
AT5G23510	Stable	ZT2
AT2G25920	Stable	ZT2
AT3G11070	Stable	ZT2
AT3G15260	Stable	ZT2
AT2G21560	Stable	ZT2
AT4G29890	Stable	ZT2
AT2G27340	Stable	ZT2
AT3G21175	Stable	ZT2
AT3G52210	Stable	ZT2
AT1G05890	Stable	ZT2
AT1G08390	Stable	ZT2
AT3G61180	Stable	ZT2
AT3G20560	Stable	ZT2
AT4G37440	Stable	ZT2
AT3G07300	Stable	ZT2
AT3G07790	Stable	ZT2
AT1G50940	Stable	ZT2
AT3G62330	Stable	ZT2
AT2G30362	Stable	ZT2
AT2G41020	Stable	ZT2
AT3G52100	Stable	ZT2
AT5G23080	Stable	ZT2
AT5G43930	Stable	ZT2
AT1G15480	Stable	ZT2
AT3G01200	Stable	ZT2
AT4G00760	Stable	ZT2
AT1G14560	Stable	ZT2
AT1G22730	Stable	ZT2
AT1G53590	Stable	ZT2
AT2G47330	Stable	ZT2
AT2G27530	Stable	ZT2
AT2G06025	Stable	ZT2
AT5G12120	Stable	ZT2
AT3G12950	Stable	ZT2
AT4G02010	Stable	ZT2
AT2G26570	Stable	ZT2
AT5G67560	Stable	ZT2
AT1G48760	Stable	ZT2
AT2G43070	Stable	ZT2
AT1G06800	Stable	ZT2
AT1G08260	Stable	ZT2
AT1G56610	Stable	ZT2
AT1G70895	Stable	ZT2
AT4G31570	Stable	ZT2
AT5G20930	Stable	ZT2
AT2G02810	Stable	ZT2
AT4G09570	Stable	ZT2
AT1G03260	Stable	ZT2
AT1G23230	Stable	ZT2
AT2G15820	Stable	ZT2
AT3G53030	Stable	ZT2
AT5G58150	Stable	ZT2
AT1G26830	Stable	ZT2
AT4G32660	Stable	ZT2
AT3G55270	Stable	ZT2
AT5G35100	Stable	ZT2
AT1G60890	Stable	ZT2
AT3G06910	Stable	ZT2
AT1G80350	Stable	ZT2
AT2G30710	Stable	ZT2
AT1G16020	Stable	ZT2
AT4G34490	Stable	ZT2
AT5G53000	Stable	ZT2
AT4G36440	Stable	ZT2
AT3G13480	Stable	ZT2
AT5G02600	Stable	ZT2
AT4G38240	Stable	ZT2
AT5G19485	Stable	ZT2
AT1G03590	Stable	ZT2
AT5G43900	Stable	ZT2
AT1G04790	Stable	ZT2
AT1G11090	Stable	ZT2
AT1G13450	Stable	ZT2
AT1G55500	Stable	ZT2
AT3G43600	Stable	ZT2
AT1G79810	Stable	ZT2
AT1G47056	Stable	ZT2
AT3G15220	Stable	ZT2
AT4G24880	Stable	ZT2
AT5G16890	Stable	ZT2
AT1G70000	Stable	ZT2
AT2G20920	Stable	ZT2
AT1G77260	Stable	ZT2
AT5G23610	Stable	ZT2
AT1G56350	Stable	ZT2
AT3G19190	Stable	ZT2
AT5G45370	Stable	ZT2
AT1G30120	Stable	ZT2
AT2G17540	Stable	ZT2
AT5G46570	Stable	ZT2
AT3G20500	Stable	ZT2
AT3G25470	Stable	ZT2
AT5G20650	Stable	ZT2
AT1G74710	Stable	ZT2
AT2G01480	Stable	ZT2
AT3G05750	Stable	ZT2
AT4G14410	Stable	ZT2
AT3G21290	Stable	ZT2
AT4G17616	Stable	ZT2
AT5G47810	Stable	ZT2
AT1G01830	Stable	ZT2
AT1G03190	Stable	ZT2
AT3G57980	Stable	ZT2
AT5G24830	Stable	ZT2
AT5G27460	Stable	ZT2
AT4G34720	Stable	ZT2
AT2G25620	Stable	ZT2
AT5G56900	Stable	ZT2
AT5G06830	Stable	ZT2
AT1G06200	Stable	ZT2
AT2G31660	Stable	ZT2
AT5G20380	Stable	ZT2
AT1G27120	Stable	ZT2
AT2G40420	Stable	ZT2
AT2G44950	Stable	ZT2
AT5G61900	Stable	ZT2
AT1G73875	Stable	ZT2
AT2G20410	Stable	ZT2
AT3G04970	Stable	ZT2
AT5G15540	Stable	ZT2
AT5G61380	Stable	ZT2
AT3G07360	Stable	ZT2
AT5G66240	Stable	ZT2
AT5G03660	Stable	ZT2
AT1G70310	Stable	ZT2
AT1G63180	Stable	ZT2
AT1G74860	Stable	ZT2
AT3G19280	Stable	ZT2
AT1G70520	Stable	ZT2
AT1G76360	Stable	ZT2
AT2G19490	Stable	ZT2
AT3G18350	Stable	ZT2
AT3G47600	Stable	ZT2
AT3G48195	Stable	ZT2
AT4G28710	Stable	ZT2
AT5G10790	Stable	ZT2
AT5G13310	Stable	ZT2
AT1G15700	Stable	ZT2
AT2G31970	Stable	ZT2
AT2G43260	Stable	ZT2
AT3G21280	Stable	ZT2
AT4G37480	Stable	ZT2
AT5G26960	Stable	ZT2
AT5G27650	Stable	ZT2
AT5G18110	Stable	ZT2
AT1G08620	Stable	ZT2
AT1G13120	Stable	ZT2
AT1G64628	Stable	ZT2
AT2G38010	Stable	ZT2
AT4G01570	Stable	ZT2
AT5G45050	Stable	ZT2
AT3G03610	Stable	ZT2
AT5G03320	Stable	ZT2
AT5G61500	Stable	ZT2
AT4G08500	Stable	ZT2
AT1G50260	Stable	ZT2
AT2G44900	Stable	ZT2
AT3G03305	Stable	ZT2
AT3G19840	Stable	ZT2
AT4G22910	Stable	ZT2
AT5G25070	Stable	ZT2
AT1G71080	Stable	ZT2
AT5G55960	Stable	ZT2
AT1G17360	Stable	ZT2
AT5G10550	Stable	ZT2
AT4G00150	Stable	ZT2
AT1G17470	Stable	ZT2
AT3G10380	Stable	ZT2
AT1G15240	Stable	ZT2
AT5G20140	Stable	ZT2
AT3G07950	Stable	ZT2
AT1G20260	Stable	ZT2
AT1G20980	Stable	ZT2
AT5G11860	Stable	ZT2
AT1G15710	Stable	ZT2
AT3G59300	Stable	ZT2
AT2G15320	Stable	ZT2
AT3G51310	Stable	ZT2
AT5G09960	Stable	ZT2
AT4G39390	Stable	ZT2
AT5G38380	Stable	ZT2
AT1G09300	Stable	ZT2
AT3G29400	Stable	ZT2
AT4G02200	Stable	ZT2
AT4G19180	Stable	ZT2
AT5G44870	Stable	ZT2
AT2G18770	Stable	ZT2
AT2G33700	Stable	ZT2
AT1G67580	Stable	ZT2
AT1G25420	Stable	ZT2
AT1G20270	Stable	ZT2
AT3G46200	Stable	ZT2
AT1G05120	Stable	ZT2
AT5G08470	Random	ZT2
AT2G29980	Random	ZT2
AT1G76550	Random	ZT2
AT5G05987	Random	ZT2
AT3G28460	Random	ZT2
AT3G06180	Random	ZT2
AT5G64850	Random	ZT2
AT1G59940	Random	ZT2
AT2G02820	Random	ZT2
AT5G57040	Random	ZT2
AT4G33950	Random	ZT2
AT3G14415	Random	ZT2
AT2G42750	Random	ZT2
AT1G80190	Random	ZT2
AT4G20390	Random	ZT2
AT4G26410	Random	ZT2
AT3G22620	Random	ZT2
AT1G11930	Random	ZT2
AT1G21600	Random	ZT2
AT4G00238	Random	ZT2
AT3G14960	Random	ZT2
AT5G62180	Random	ZT2
AT1G14450	Random	ZT2
AT2G18380	Random	ZT2
AT5G23080	Random	ZT2
AT2G14835	Random	ZT2
AT2G41800	Random	ZT2
AT3G10530	Random	ZT2
AT3G13404	Random	ZT2
AT1G63980	Random	ZT2
AT5G63610	Random	ZT2
AT5G11800	Random	ZT2
AT1G10120	Random	ZT2
AT4G18810	Random	ZT2
AT5G15600	Random	ZT2
AT1G63840	Random	ZT2
AT3G46900	Random	ZT2
AT1G28670	Random	ZT2
AT5G46180	Random	ZT2
AT4G01080	Random	ZT2
AT5G20225	Random	ZT2
AT3G60200	Random	ZT2
AT3G26440	Random	ZT2
AT2G03440	Random	ZT2
AT2G15830	Random	ZT2
AT1G64660	Random	ZT2
AT5G14930	Random	ZT2
AT3G01040	Random	ZT2
AT1G06890	Random	ZT2
AT1G57620	Random	ZT2
AT1G67550	Random	ZT2
AT2G39730	Random	ZT2
AT4G38220	Random	ZT2
AT5G02590	Random	ZT2
AT3G49180	Random	ZT2
AT4G39240	Random	ZT2
AT4G29070	Random	ZT2
AT1G12410	Random	ZT2
AT1G73650	Random	ZT2
AT1G54460	Random	ZT2
AT5G47970	Random	ZT2
AT1G58807	Random	ZT2
AT3G48100	Random	ZT2
AT4G15840	Random	ZT2
AT4G00050	Random	ZT2
AT3G60180	Random	ZT2
AT2G32650	Random	ZT2
AT4G16100	Random	ZT2
AT2G46170	Random	ZT2
AT3G49390	Random	ZT2
AT4G21110	Random	ZT2
AT3G20050	Random	ZT2
AT1G51060	Random	ZT2
AT4G24960	Random	ZT2
AT5G57625	Random	ZT2
AT4G36420	Random	ZT2
AT2G02050	Random	ZT2
AT1G20830	Random	ZT2
AT1G73670	Random	ZT2
AT2G33620	Random	ZT2
AT2G34160	Random	ZT2
AT1G05240	Random	ZT2
AT3G61420	Random	ZT2
AT5G58240	Random	ZT2
AT5G64680	Random	ZT2
AT5G17660	Random	ZT2
AT1G10430	Random	ZT2
AT5G12410	Random	ZT2
AT4G34750	Random	ZT2
AT5G57250	Random	ZT2
AT4G39990	Random	ZT2
AT2G29700	Random	ZT2
AT1G50410	Random	ZT2
AT1G55920	Random	ZT2
AT4G09580	Random	ZT2
AT1G69800	Random	ZT2
AT3G07210	Random	ZT2
AT5G65930	Random	ZT2
AT2G30270	Random	ZT2
AT5G66290	Random	ZT2
AT1G21830	Random	ZT2
AT5G49570	Random	ZT2
AT2G40690	Random	ZT2
AT5G15730	Random	ZT2
AT2G44380	Random	ZT2
AT4G16360	Random	ZT2
AT1G45010	Random	ZT2
AT2G31170	Random	ZT2
AT2G27100	Random	ZT2
AT3G46610	Random	ZT2
AT3G56640	Random	ZT2
AT4G08580	Random	ZT2
AT1G19010	Random	ZT2
AT5G67240	Random	ZT2
AT5G13960	Random	ZT2
AT1G62370	Random	ZT2
AT1G50140	Random	ZT2
AT4G37410	Random	ZT2
AT2G17250	Random	ZT2
AT1G20890	Random	ZT2
AT5G37830	Random	ZT2
AT1G79590	Random	ZT2
AT5G40760	Random	ZT2
AT1G18100	Random	ZT2
AT3G15760	Random	ZT2
AT3G24100	Random	ZT2
AT4G01250	Random	ZT2
AT1G21090	Random	ZT2
AT1G08530	Random	ZT2
AT3G60960	Random	ZT2
AT5G19330	Random	ZT2
AT5G01215	Random	ZT2
AT5G63220	Random	ZT2
AT1G21900	Random	ZT2
AT4G14147	Random	ZT2
AT1G08800	Random	ZT2
AT1G71865	Random	ZT2
AT4G20860	Random	ZT2
AT2G14080	Random	ZT2
AT5G23490	Random	ZT2
AT1G50660	Random	ZT2
AT3G12150	Random	ZT2
AT3G51840	Random	ZT2
AT5G17840	Random	ZT2
AT3G04520	Random	ZT2
AT4G01900	Random	ZT2
AT5G59050	Random	ZT2
AT1G30330	Random	ZT2
AT2G37160	Random	ZT2
AT2G45250	Random	ZT2
AT1G76860	Random	ZT2
AT2G23980	Random	ZT2
AT4G13340	Random	ZT2
AT3G55480	Random	ZT2
AT3G13180	Random	ZT2
AT5G52380	Random	ZT2
AT3G11397	Random	ZT2
AT5G14320	Random	ZT2
AT1G71170	Random	ZT2
AT1G69970	Random	ZT2
AT5G40170	Random	ZT2
AT2G35390	Random	ZT2
AT1G52740	Random	ZT2
AT3G46940	Random	ZT2
AT3G62650	Random	ZT2
AT3G29350	Random	ZT2
AT3G22290	Random	ZT2
AT5G14780	Random	ZT2
AT5G27470	Random	ZT2
AT1G69840	Random	ZT2
AT1G10960	Random	ZT2
AT1G77720	Random	ZT2
AT3G50000	Random	ZT2
AT2G33210	Random	ZT2
AT5G02670	Random	ZT2
AT5G35520	Random	ZT2
AT2G30945	Random	ZT2
AT5G56790	Random	ZT2
AT2G25210	Random	ZT2
AT1G53233	Random	ZT2
AT2G21600	Random	ZT2
AT3G56330	Random	ZT2
AT1G24240	Random	ZT2
AT2G03760	Random	ZT2
AT2G27770	Random	ZT2
AT5G51740	Random	ZT2
AT1G78882	Random	ZT2
AT4G02080	Random	ZT2
AT2G37555	Random	ZT2
AT1G80240	Random	ZT2
AT3G04860	Random	ZT2
AT3G23255	Random	ZT2
AT5G47860	Random	ZT2
AT5G56660	Random	ZT2
AT1G64940	Random	ZT2
ATCG00710	Random	ZT2
AT4G17100	Random	ZT2
AT5G04470	Random	ZT2
AT3G30775	Random	ZT2
AT2G02860	Random	ZT2
AT5G23140	Random	ZT2
AT1G55300	Random	ZT2
AT3G09800	Random	ZT2
AT5G54270	Random	ZT2
AT4G10340	Random	ZT2
AT5G09445	Random	ZT2
AT3G04830	Random	ZT2
AT1G02990	Random	ZT2
AT2G40860	Random	ZT2
AT5G64860	Random	ZT2
AT3G50370	Random	ZT2
AT4G13100	Random	ZT2
AT1G74390	Random	ZT2
AT5G07350	Random	ZT2
AT4G38150	Random	ZT2
AT1G20930	Random	ZT2
AT3G11560	Random	ZT2
AT3G45830	Random	ZT2
AT5G20400	Random	ZT2
AT1G69370	Random	ZT2
AT1G13870	Random	ZT2
AT5G49448	Random	ZT2
AT5G14620	Random	ZT2
AT4G11860	Random	ZT2
AT2G21370	Random	ZT2
AT5G08710	Random	ZT2
AT5G15020	Random	ZT2
AT3G48440	Random	ZT2
AT3G22330	Random	ZT2
AT1G72630	Random	ZT2
AT5G24500	Random	ZT2
AT4G14500	Random	ZT2
AT1G20780	Random	ZT2
AT4G34910	Random	ZT2
AT3G57340	Random	ZT2
AT5G64150	Random	ZT2
AT5G24320	Random	ZT2
AT5G59550	Random	ZT2
AT3G52240	Random	ZT2
AT4G30020	Random	ZT2
AT2G32970	Random	ZT2
AT3G18217	Random	ZT2
AT2G46270	Random	ZT2
AT1G15500	Random	ZT2
AT1G21560	Random	ZT2
AT1G31160	Random	ZT2
AT5G04170	Random	ZT2
AT5G49530	Random	ZT2
AT2G02560	Random	ZT2
AT2G21870	Random	ZT2
AT3G44450	Random	ZT2
AT1G31050	Random	ZT2
AT5G02030	Random	ZT2
AT1G06645	Random	ZT2
AT1G17760	Random	ZT2
AT4G32880	Random	ZT2
AT1G71870	Random	ZT2
AT1G03740	Random	ZT2
AT5G11980	Random	ZT2
AT5G05100	Random	ZT2
AT4G05460	Random	ZT2
AT5G16880	Random	ZT2
AT3G01810	Random	ZT2
AT1G20200	Random	ZT2
AT2G38695	Random	ZT2
AT5G23580	Random	ZT2
AT4G39070	Random	ZT2
AT4G31490	Random	ZT2
AT1G08520	Random	ZT2
AT3G62870	Random	ZT2
AT4G26900	Random	ZT2
AT1G52750	Random	ZT2
AT3G10572	Random	ZT2
AT5G58770	Random	ZT2
AT1G77450	Random	ZT2
AT2G47330	Random	ZT2
AT2G45000	Random	ZT2
AT5G57887	Random	ZT2
AT3G23470	Random	ZT2
AT4G16515	Random	ZT2
AT4G15770	Random	ZT2
AT4G19690	Random	ZT2
AT3G25840	Random	ZT2
AT4G04695	Random	ZT2
AT2G14830	Random	ZT2
AT2G16460	Random	ZT2
AT5G59430	Random	ZT2
AT2G29750	Random	ZT2
AT5G20380	Random	ZT2
AT1G28380	Random	ZT2
AT3G18430	Random	ZT2
AT5G62550	Random	ZT2
AT3G04940	Random	ZT2
AT1G22730	Random	ZT2
AT2G43910	Random	ZT2
AT1G01930	Random	ZT2
AT1G04130	Random	ZT2
AT5G02530	Random	ZT2
AT5G63970	Random	ZT2
AT5G15860	Random	ZT2
AT1G67700	Random	ZT2
AT3G45730	Random	ZT2
AT1G54780	Random	ZT2
AT5G46270	Random	ZT2
AT3G55750	Random	ZT2
AT1G20760	Random	ZT2
AT5G51910	Random	ZT2
AT1G61275	Random	ZT2
AT3G06410	Random	ZT2
AT5G20120	Random	ZT2
AT3G55710	Random	ZT2
AT1G32920	Random	ZT2
AT5G04760	Random	ZT2
