Gene	TypeV	ZT
AT4G37483	Variable	ZT24
AT3G57157	Variable	ZT24
AT3G45140	Variable	ZT24
AT3G61198	Variable	ZT24
AT5G09670	Variable	ZT24
AT2G42610	Variable	ZT24
AT4G12550	Variable	ZT24
AT5G42510	Variable	ZT24
AT3G28220	Variable	ZT24
AT2G16060	Variable	ZT24
AT5G25980	Variable	ZT24
AT3G54580	Variable	ZT24
AT3G03820	Variable	ZT24
AT5G64570	Variable	ZT24
AT5G56080	Variable	ZT24
AT1G49860	Variable	ZT24
AT3G50480	Variable	ZT24
AT3G20380	Variable	ZT24
AT3G52790	Variable	ZT24
AT2G22510	Variable	ZT24
AT5G60530	Variable	ZT24
AT1G42430	Variable	ZT24
AT4G14130	Variable	ZT24
AT5G37690	Variable	ZT24
AT5G57625	Variable	ZT24
AT1G21400	Variable	ZT24
AT4G08770	Variable	ZT24
AT1G62380	Variable	ZT24
AT5G48485	Variable	ZT24
AT4G02270	Variable	ZT24
AT5G24210	Variable	ZT24
AT3G22235	Variable	ZT24
ATCG00920	Variable	ZT24
AT3G28550	Variable	ZT24
AT5G54510	Variable	ZT24
AT5G07475	Variable	ZT24
AT4G27260	Variable	ZT24
AT5G47500	Variable	ZT24
AT3G04290	Variable	ZT24
AT1G23720	Variable	ZT24
AT5G59090	Variable	ZT24
AT1G73260	Variable	ZT24
AT1G01580	Variable	ZT24
AT3G49110	Variable	ZT24
AT5G08760	Variable	ZT24
AT5G45950	Variable	ZT24
ATCG00950	Variable	ZT24
AT4G13235	Variable	ZT24
AT2G33830	Variable	ZT24
AT2G45220	Variable	ZT24
AT5G15960	Variable	ZT24
AT4G00080	Variable	ZT24
AT1G05240	Variable	ZT24
AT5G67400	Variable	ZT24
AT5G44550	Variable	ZT24
AT1G74460	Variable	ZT24
AT5G01215	Variable	ZT24
AT1G16400	Variable	ZT24
AT2G39530	Variable	ZT24
AT3G52748	Variable	ZT24
AT5G15265	Variable	ZT24
AT2G48140	Variable	ZT24
AT3G49780	Variable	ZT24
AT3G53980	Variable	ZT24
AT5G23020	Variable	ZT24
AT1G21100	Variable	ZT24
AT1G73830	Variable	ZT24
AT3G05920	Variable	ZT24
AT3G22620	Variable	ZT24
AT5G64100	Variable	ZT24
AT5G44572	Variable	ZT24
AT5G42530	Variable	ZT24
AT5G05500	Variable	ZT24
AT4G18970	Variable	ZT24
ATCG00780	Variable	ZT24
AT4G11880	Variable	ZT24
AT4G17215	Variable	ZT24
AT4G12480	Variable	ZT24
AT3G62680	Variable	ZT24
AT5G01015	Variable	ZT24
AT4G28780	Variable	ZT24
AT1G16410	Variable	ZT24
AT3G19390	Variable	ZT24
AT5G22580	Variable	ZT24
AT4G36850	Variable	ZT24
AT5G45070	Variable	ZT24
AT5G58570	Variable	ZT24
AT2G25510	Variable	ZT24
AT5G12420	Variable	ZT24
ATCG00480	Variable	ZT24
AT4G16260	Variable	ZT24
AT3G10020	Variable	ZT24
AT2G48130	Variable	ZT24
AT4G15620	Variable	ZT24
AT1G08830	Variable	ZT24
AT1G47600	Variable	ZT24
AT4G40090	Variable	ZT24
AT4G19690	Variable	ZT24
AT4G26010	Variable	ZT24
AT4G16370	Variable	ZT24
AT5G50562	Variable	ZT24
AT2G05380	Variable	ZT24
AT3G19710	Variable	ZT24
AT5G13740	Variable	ZT24
AT1G80240	Variable	ZT24
AT2G36100	Variable	ZT24
AT3G22183	Variable	ZT24
AT4G15160	Variable	ZT24
AT4G27450	Variable	ZT24
AT5G47450	Variable	ZT24
AT2G43590	Variable	ZT24
AT1G14890	Variable	ZT24
AT3G23190	Variable	ZT24
AT4G25820	Variable	ZT24
AT3G13610	Variable	ZT24
AT5G45670	Variable	ZT24
AT5G63660	Variable	ZT24
AT3G18290	Variable	ZT24
AT4G30460	Variable	ZT24
AT2G24945	Variable	ZT24
AT2G15960	Variable	ZT24
AT1G08430	Variable	ZT24
AT2G16586	Variable	ZT24
AT3G05890	Variable	ZT24
AT3G08520	Variable	ZT24
AT2G05540	Variable	ZT24
AT5G44610	Variable	ZT24
AT1G31580	Variable	ZT24
AT3G53342	Variable	ZT24
AT2G34430	Variable	ZT24
AT5G46900	Variable	ZT24
AT4G30290	Variable	ZT24
AT5G66390	Variable	ZT24
AT3G25930	Variable	ZT24
AT1G02360	Variable	ZT24
AT3G55230	Variable	ZT24
AT4G30280	Variable	ZT24
AT3G54040	Variable	ZT24
AT3G29250	Variable	ZT24
AT4G22666	Variable	ZT24
AT3G21870	Variable	ZT24
AT1G72970	Variable	ZT24
AT5G40730	Variable	ZT24
AT4G02380	Variable	ZT24
AT3G14210	Variable	ZT24
AT2G42840	Variable	ZT24
AT1G15380	Variable	ZT24
AT2G22470	Variable	ZT24
AT3G22600	Variable	ZT24
AT2G37130	Variable	ZT24
AT1G77330	Variable	ZT24
AT1G29418	Variable	ZT24
AT3G01420	Variable	ZT24
AT4G12510	Variable	ZT24
AT2G43610	Variable	ZT24
AT1G25560	Variable	ZT24
AT1G67865	Variable	ZT24
AT2G44790	Variable	ZT24
AT2G40610	Variable	ZT24
AT4G17340	Variable	ZT24
AT2G17500	Variable	ZT24
AT4G22212	Variable	ZT24
AT4G30270	Variable	ZT24
AT3G16660	Variable	ZT24
AT1G66280	Variable	ZT24
AT5G43580	Variable	ZT24
AT3G22120	Variable	ZT24
AT4G11650	Variable	ZT24
AT1G78460	Variable	ZT24
AT3G01190	Variable	ZT24
AT5G53250	Variable	ZT24
AT3G22121	Variable	ZT24
AT3G21510	Variable	ZT24
AT5G23010	Variable	ZT24
AT5G17820	Variable	ZT24
AT5G44380	Variable	ZT24
AT1G78370	Variable	ZT24
AT2G46600	Variable	ZT24
AT2G38170	Variable	ZT24
AT4G26320	Variable	ZT24
AT1G52100	Variable	ZT24
AT4G30670	Variable	ZT24
AT1G54000	Variable	ZT24
AT2G05520	Variable	ZT24
AT2G43150	Variable	ZT24
AT4G03210	Variable	ZT24
AT5G63160	Variable	ZT24
AT5G48490	Variable	ZT24
AT2G01020	Variable	ZT24
AT5G14780	Variable	ZT24
AT2G29340	Variable	ZT24
AT1G12080	Variable	ZT24
AT1G14870	Variable	ZT24
AT3G60530	Variable	ZT24
AT3G16670	Variable	ZT24
AT2G36120	Variable	ZT24
AT3G63160	Variable	ZT24
AT1G58290	Variable	ZT24
AT1G21310	Variable	ZT24
AT2G01530	Variable	ZT24
AT5G46890	Variable	ZT24
AT1G66270	Variable	ZT24
AT3G48360	Variable	ZT24
AT4G21850	Variable	ZT24
AT4G25100	Variable	ZT24
AT1G09560	Variable	ZT24
AT1G74670	Variable	ZT24
AT4G27020	Stable	ZT24
AT5G63110	Stable	ZT24
AT3G14910	Stable	ZT24
AT1G06910	Stable	ZT24
AT1G73710	Stable	ZT24
AT3G52030	Stable	ZT24
AT2G30100	Stable	ZT24
AT4G34040	Stable	ZT24
AT2G43330	Stable	ZT24
AT4G01960	Stable	ZT24
AT2G30280	Stable	ZT24
AT5G23510	Stable	ZT24
AT4G16100	Stable	ZT24
AT3G02065	Stable	ZT24
AT3G18040	Stable	ZT24
AT3G01090	Stable	ZT24
AT3G47000	Stable	ZT24
AT4G13460	Stable	ZT24
AT1G49840	Stable	ZT24
AT3G10630	Stable	ZT24
AT5G49665	Stable	ZT24
AT5G49530	Stable	ZT24
AT2G13290	Stable	ZT24
AT1G69960	Stable	ZT24
AT3G27560	Stable	ZT24
AT5G47580	Stable	ZT24
AT2G47860	Stable	ZT24
AT1G08720	Stable	ZT24
AT4G32250	Stable	ZT24
AT3G12480	Stable	ZT24
AT4G13870	Stable	ZT24
AT4G34240	Stable	ZT24
AT4G16790	Stable	ZT24
AT1G54355	Stable	ZT24
AT1G16590	Stable	ZT24
AT3G07550	Stable	ZT24
AT5G08390	Stable	ZT24
AT4G28570	Stable	ZT24
AT5G65540	Stable	ZT24
AT1G17820	Stable	ZT24
AT4G01090	Stable	ZT24
AT1G73390	Stable	ZT24
AT1G71240	Stable	ZT24
AT2G02970	Stable	ZT24
AT2G32170	Stable	ZT24
AT3G48860	Stable	ZT24
AT4G30900	Stable	ZT24
AT4G08510	Stable	ZT24
AT4G02010	Stable	ZT24
AT1G30480	Stable	ZT24
AT3G14075	Stable	ZT24
AT5G27270	Stable	ZT24
AT2G43260	Stable	ZT24
AT1G51580	Stable	ZT24
AT5G56730	Stable	ZT24
AT1G03000	Stable	ZT24
AT2G28320	Stable	ZT24
AT3G03720	Stable	ZT24
AT5G04990	Stable	ZT24
AT2G44140	Stable	ZT24
AT4G30840	Stable	ZT24
AT1G12680	Stable	ZT24
AT1G70060	Stable	ZT24
AT3G10140	Stable	ZT24
AT1G09440	Stable	ZT24
AT2G41705	Stable	ZT24
AT5G25050	Stable	ZT24
AT5G63770	Stable	ZT24
AT2G39550	Stable	ZT24
AT3G63250	Stable	ZT24
AT4G13970	Stable	ZT24
AT4G34390	Stable	ZT24
AT1G03370	Stable	ZT24
AT3G06660	Stable	ZT24
AT3G48195	Stable	ZT24
AT1G51450	Stable	ZT24
AT4G33440	Stable	ZT24
AT1G69370	Stable	ZT24
AT3G04590	Stable	ZT24
AT1G60790	Stable	ZT24
AT3G17750	Stable	ZT24
AT3G26000	Stable	ZT24
AT1G67792	Stable	ZT24
AT5G14850	Stable	ZT24
AT1G80510	Stable	ZT24
AT2G22270	Stable	ZT24
AT2G46920	Stable	ZT24
AT1G77660	Stable	ZT24
AT5G15710	Stable	ZT24
AT5G36930	Stable	ZT24
AT5G45030	Stable	ZT24
AT5G60280	Stable	ZT24
AT2G43945	Stable	ZT24
AT2G40316	Stable	ZT24
AT2G39940	Stable	ZT24
AT2G44270	Stable	ZT24
AT1G58100	Stable	ZT24
AT1G33250	Stable	ZT24
AT4G21800	Stable	ZT24
AT4G06634	Stable	ZT24
AT5G46550	Stable	ZT24
AT2G41000	Stable	ZT24
AT1G12280	Stable	ZT24
AT5G40270	Stable	ZT24
AT5G19280	Stable	ZT24
AT1G79010	Stable	ZT24
AT2G36840	Stable	ZT24
AT5G10490	Stable	ZT24
AT1G02010	Stable	ZT24
AT1G11380	Stable	ZT24
AT3G22990	Stable	ZT24
AT3G60410	Stable	ZT24
AT2G27210	Stable	ZT24
AT5G23520	Stable	ZT24
AT3G46450	Stable	ZT24
AT3G28700	Stable	ZT24
AT5G64560	Stable	ZT24
AT2G23200	Stable	ZT24
AT2G31320	Stable	ZT24
AT1G48540	Stable	ZT24
AT3G04740	Stable	ZT24
AT4G35910	Stable	ZT24
AT4G16440	Stable	ZT24
AT5G62030	Stable	ZT24
AT1G69910	Stable	ZT24
AT2G27090	Stable	ZT24
AT5G53310	Stable	ZT24
AT1G28200	Stable	ZT24
AT3G63080	Stable	ZT24
AT4G04920	Stable	ZT24
AT5G47970	Stable	ZT24
AT1G79190	Stable	ZT24
AT1G50260	Stable	ZT24
AT3G14090	Stable	ZT24
AT1G04010	Stable	ZT24
AT5G13160	Stable	ZT24
AT3G07740	Stable	ZT24
AT5G67250	Stable	ZT24
AT1G55170	Stable	ZT24
AT3G06910	Stable	ZT24
AT3G45750	Stable	ZT24
AT5G24590	Stable	ZT24
AT2G26190	Stable	ZT24
AT4G19540	Stable	ZT24
AT5G58510	Stable	ZT24
AT5G51290	Stable	ZT24
AT2G01410	Stable	ZT24
AT2G26100	Stable	ZT24
AT3G06410	Stable	ZT24
AT4G27040	Stable	ZT24
AT1G11630	Stable	ZT24
AT1G34360	Stable	ZT24
AT2G27150	Stable	ZT24
AT4G26980	Stable	ZT24
AT1G10580	Stable	ZT24
AT2G14530	Stable	ZT24
AT5G50520	Stable	ZT24
AT2G25420	Stable	ZT24
AT5G08190	Stable	ZT24
AT5G08750	Stable	ZT24
AT5G64380	Stable	ZT24
AT1G34190	Stable	ZT24
AT1G11390	Stable	ZT24
AT2G03470	Stable	ZT24
AT4G24200	Stable	ZT24
AT3G66658	Stable	ZT24
AT1G24267	Stable	ZT24
AT3G04560	Stable	ZT24
AT1G36990	Stable	ZT24
AT2G18030	Stable	ZT24
AT1G27595	Stable	ZT24
AT3G29270	Stable	ZT24
AT4G37310	Stable	ZT24
AT4G23490	Stable	ZT24
AT1G55270	Stable	ZT24
AT5G48840	Stable	ZT24
AT1G45150	Stable	ZT24
AT1G73970	Stable	ZT24
AT5G54110	Stable	ZT24
AT1G31814	Stable	ZT24
AT2G41520	Stable	ZT24
AT1G10430	Stable	ZT24
AT1G22660	Stable	ZT24
AT2G37585	Stable	ZT24
AT2G33600	Stable	ZT24
AT1G45160	Stable	ZT24
AT5G39500	Stable	ZT24
AT5G41330	Stable	ZT24
AT1G50440	Stable	ZT24
AT2G19560	Stable	ZT24
AT3G01460	Stable	ZT24
AT3G52050	Stable	ZT24
AT5G16180	Stable	ZT24
AT1G60860	Stable	ZT24
AT3G19840	Stable	ZT24
AT5G57210	Stable	ZT24
AT4G20400	Stable	ZT24
AT1G27150	Stable	ZT24
AT5G10940	Stable	ZT24
AT5G13950	Stable	ZT24
AT2G25690	Stable	ZT24
AT3G20300	Stable	ZT24
AT4G36840	Stable	ZT24
AT1G71350	Stable	ZT24
AT4G28990	Stable	ZT24
AT1G30810	Stable	ZT24
AT1G08700	Stable	ZT24
AT3G07210	Stable	ZT24
AT3G21100	Stable	ZT24
AT4G10430	Stable	ZT24
AT3G06620	Stable	ZT24
AT2G39630	Stable	ZT24
AT4G16420	Stable	ZT24
AT1G27120	Stable	ZT24
AT4G12020	Stable	ZT24
AT5G62620	Stable	ZT24
AT2G30530	Stable	ZT24
AT5G60580	Stable	ZT24
AT3G19870	Stable	ZT24
AT2G42400	Stable	ZT24
AT2G38630	Stable	ZT24
AT1G04710	Stable	ZT24
AT3G19650	Stable	ZT24
AT1G18610	Stable	ZT24
AT2G18840	Stable	ZT24
AT2G11520	Stable	ZT24
AT2G44710	Stable	ZT24
AT5G60160	Stable	ZT24
AT1G23890	Stable	ZT24
AT3G18370	Stable	ZT24
AT2G01440	Stable	ZT24
AT2G44950	Stable	ZT24
AT3G57530	Stable	ZT24
AT5G04720	Stable	ZT24
AT1G59710	Stable	ZT24
AT2G30105	Stable	ZT24
AT4G16650	Stable	ZT24
AT5G26760	Stable	ZT24
AT3G26360	Stable	ZT24
AT2G36950	Stable	ZT24
AT1G51350	Stable	ZT24
AT1G16250	Stable	ZT24
AT3G59910	Stable	ZT24
AT2G05170	Stable	ZT24
AT1G53760	Stable	ZT24
AT4G23440	Stable	ZT24
AT5G26160	Stable	ZT24
AT5G45560	Stable	ZT24
AT3G58760	Stable	ZT24
AT1G55620	Stable	ZT24
AT3G54850	Stable	ZT24
AT4G13550	Stable	ZT24
AT5G08710	Stable	ZT24
AT5G16830	Stable	ZT24
AT4G14740	Stable	ZT24
AT3G06480	Stable	ZT24
AT5G10650	Stable	ZT24
AT5G22730	Stable	ZT24
AT1G22620	Stable	ZT24
AT4G28600	Stable	ZT24
AT5G42670	Stable	ZT24
AT5G51450	Stable	ZT24
AT2G26030	Stable	ZT24
AT5G22840	Stable	ZT24
AT1G20880	Stable	ZT24
AT3G62390	Stable	ZT24
AT2G24230	Stable	ZT24
AT2G32250	Stable	ZT24
AT2G45320	Stable	ZT24
AT4G32790	Stable	ZT24
AT5G08139	Stable	ZT24
AT5G45290	Stable	ZT24
AT2G15230	Stable	ZT24
AT1G80350	Stable	ZT24
AT2G47600	Stable	ZT24
AT4G36720	Stable	ZT24
AT3G07190	Stable	ZT24
AT3G08020	Stable	ZT24
AT3G13225	Stable	ZT24
AT5G38530	Stable	ZT24
AT1G53650	Stable	ZT24
AT1G80630	Stable	ZT24
AT2G37520	Stable	ZT24
AT3G23530	Stable	ZT24
AT5G46490	Stable	ZT24
AT4G16580	Stable	ZT24
AT1G04830	Stable	ZT24
AT1G10820	Stable	ZT24
AT3G47390	Stable	ZT24
AT5G49970	Stable	ZT24
AT1G16690	Stable	ZT24
AT2G20210	Stable	ZT24
AT2G30120	Stable	ZT24
AT3G60950	Stable	ZT24
AT1G47500	Stable	ZT24
AT2G17530	Stable	ZT24
AT1G10720	Stable	ZT24
AT5G24870	Stable	ZT24
AT5G19350	Stable	ZT24
AT3G14860	Stable	ZT24
AT1G76510	Stable	ZT24
AT4G19040	Stable	ZT24
AT5G22850	Stable	ZT24
AT2G43180	Stable	ZT24
AT3G50080	Stable	ZT24
AT5G23150	Stable	ZT24
AT2G25830	Stable	ZT24
AT2G04880	Stable	ZT24
AT1G10240	Stable	ZT24
AT1G17940	Stable	ZT24
AT3G23780	Stable	ZT24
AT4G01570	Stable	ZT24
AT5G67530	Stable	ZT24
AT5G55530	Stable	ZT24
AT1G63360	Stable	ZT24
AT1G74780	Stable	ZT24
AT2G06000	Stable	ZT24
AT4G25520	Stable	ZT24
AT3G07980	Stable	ZT24
AT5G38050	Stable	ZT24
AT5G03690	Stable	ZT24
AT1G27700	Stable	ZT24
AT2G32760	Stable	ZT24
AT3G61415	Stable	ZT24
AT3G28715	Stable	ZT24
AT5G25510	Stable	ZT24
AT4G09340	Stable	ZT24
AT5G16630	Stable	ZT24
AT3G04750	Stable	ZT24
AT4G10890	Stable	ZT24
AT4G19010	Stable	ZT24
AT4G22305	Stable	ZT24
AT1G61350	Stable	ZT24
AT2G31450	Stable	ZT24
AT3G02340	Stable	ZT24
AT4G10970	Stable	ZT24
AT1G57870	Stable	ZT24
AT2G35530	Stable	ZT24
AT2G35940	Stable	ZT24
AT3G22980	Stable	ZT24
AT5G15170	Stable	ZT24
AT3G09370	Stable	ZT24
AT1G78265	Stable	ZT24
AT3G12200	Stable	ZT24
AT5G58380	Stable	ZT24
AT4G19610	Stable	ZT24
AT3G09180	Stable	ZT24
AT1G08760	Stable	ZT24
AT3G56430	Stable	ZT24
AT2G20100	Stable	ZT24
AT2G40630	Stable	ZT24
AT3G12340	Stable	ZT24
AT3G57710	Stable	ZT24
AT2G22120	Stable	ZT24
AT2G17200	Stable	ZT24
AT2G44150	Stable	ZT24
AT1G17930	Stable	ZT24
AT1G79710	Stable	ZT24
AT3G14000	Stable	ZT24
AT3G20170	Stable	ZT24
AT3G21290	Stable	ZT24
AT5G19080	Stable	ZT24
AT5G41580	Stable	ZT24
AT3G11070	Stable	ZT24
AT5G11850	Stable	ZT24
AT1G19860	Stable	ZT24
AT2G01170	Stable	ZT24
AT2G23520	Stable	ZT24
AT4G23660	Stable	ZT24
AT1G64960	Stable	ZT24
AT2G25580	Stable	ZT24
AT3G60680	Stable	ZT24
AT5G35930	Stable	ZT24
AT1G07980	Stable	ZT24
AT5G66675	Stable	ZT24
AT5G13850	Stable	ZT24
AT1G05270	Stable	ZT24
AT3G06270	Stable	ZT24
AT1G01710	Stable	ZT24
AT4G33890	Stable	ZT24
AT5G66120	Stable	ZT24
AT3G11960	Stable	ZT24
AT4G33060	Stable	ZT24
AT3G44530	Stable	ZT24
AT5G46710	Stable	ZT24
AT5G13480	Stable	ZT24
AT1G70180	Stable	ZT24
AT5G24520	Stable	ZT24
AT5G02970	Stable	ZT24
AT4G15940	Stable	ZT24
AT4G38640	Stable	ZT24
AT1G15800	Stable	ZT24
AT2G37150	Stable	ZT24
AT4G17080	Stable	ZT24
AT1G10350	Stable	ZT24
AT1G20780	Stable	ZT24
AT1G50740	Stable	ZT24
AT1G66680	Stable	ZT24
AT1G25480	Stable	ZT24
AT2G19640	Stable	ZT24
AT2G27500	Stable	ZT24
AT5G05700	Stable	ZT24
AT3G17450	Stable	ZT24
AT3G62470	Stable	ZT24
AT4G05040	Stable	ZT24
AT4G04740	Stable	ZT24
AT4G22910	Stable	ZT24
AT4G34430	Stable	ZT24
AT5G24010	Stable	ZT24
AT1G12370	Stable	ZT24
AT5G56250	Stable	ZT24
AT5G61910	Stable	ZT24
AT5G40930	Stable	ZT24
AT1G14130	Stable	ZT24
AT4G00550	Stable	ZT24
AT3G20790	Stable	ZT24
AT2G45880	Stable	ZT24
AT2G41640	Stable	ZT24
AT1G10870	Stable	ZT24
AT2G21940	Stable	ZT24
AT5G06770	Stable	ZT24
AT2G47210	Stable	ZT24
AT1G69460	Stable	ZT24
AT1G49350	Stable	ZT24
AT2G26780	Stable	ZT24
AT3G27570	Stable	ZT24
AT3G18830	Stable	ZT24
AT5G13570	Stable	ZT24
AT5G11980	Stable	ZT24
AT5G09400	Stable	ZT24
AT1G66340	Stable	ZT24
AT4G17420	Stable	ZT24
AT4G00490	Stable	ZT24
AT3G01150	Stable	ZT24
AT3G26590	Stable	ZT24
AT2G33360	Stable	ZT24
AT2G41020	Stable	ZT24
AT3G50340	Stable	ZT24
AT1G28310	Stable	ZT24
AT1G42540	Stable	ZT24
AT1G07910	Stable	ZT24
AT2G46870	Stable	ZT24
AT1G32340	Stable	ZT24
AT5G41940	Stable	ZT24
AT1G34010	Stable	ZT24
AT2G46340	Stable	ZT24
AT3G51250	Stable	ZT24
AT5G10190	Stable	ZT24
AT3G27320	Stable	ZT24
AT1G53290	Stable	ZT24
AT4G37190	Stable	ZT24
AT2G01480	Stable	ZT24
AT1G64950	Stable	ZT24
AT5G14310	Stable	ZT24
AT1G17780	Stable	ZT24
AT4G02350	Stable	ZT24
AT5G18590	Stable	ZT24
AT5G24430	Stable	ZT24
AT1G21790	Stable	ZT24
AT1G74710	Stable	ZT24
AT4G28630	Stable	ZT24
AT1G72170	Stable	ZT24
AT3G16990	Stable	ZT24
AT1G58110	Stable	ZT24
AT1G34570	Stable	ZT24
AT2G27590	Stable	ZT24
AT2G38410	Stable	ZT24
AT3G12590	Stable	ZT24
AT3G49350	Stable	ZT24
AT5G52660	Stable	ZT24
AT3G63010	Stable	ZT24
AT3G24010	Stable	ZT24
AT4G33940	Stable	ZT24
AT2G05210	Stable	ZT24
AT2G18560	Stable	ZT24
AT3G28670	Stable	ZT24
AT1G14690	Stable	ZT24
AT3G02150	Stable	ZT24
AT5G51730	Stable	ZT24
AT3G10390	Stable	ZT24
AT3G49880	Stable	ZT24
AT4G15180	Stable	ZT24
AT3G06670	Stable	ZT24
AT3G15090	Stable	ZT24
AT3G61980	Stable	ZT24
AT4G16430	Stable	ZT24
AT4G25835	Stable	ZT24
AT1G76150	Stable	ZT24
AT1G54340	Stable	ZT24
AT2G27100	Stable	ZT24
AT1G48950	Stable	ZT24
AT3G44160	Stable	ZT24
AT5G14270	Stable	ZT24
AT5G65687	Stable	ZT24
AT5G40170	Stable	ZT24
AT5G51280	Stable	ZT24
AT2G01060	Stable	ZT24
AT3G13235	Stable	ZT24
AT3G12360	Stable	ZT24
AT4G15430	Stable	ZT24
AT3G62560	Stable	ZT24
AT4G00750	Stable	ZT24
AT4G14570	Stable	ZT24
AT1G78882	Stable	ZT24
AT2G39950	Stable	ZT24
AT1G27660	Stable	ZT24
AT1G48310	Stable	ZT24
