Gene	TypeV	ZT
AT3G16150	Variable	ZT6
AT3G29250	Variable	ZT6
AT3G05727	Variable	ZT6
AT4G39675	Variable	ZT6
AT2G19800	Variable	ZT6
AT5G56080	Variable	ZT6
AT2G47200	Variable	ZT6
AT3G22060	Variable	ZT6
AT4G30270	Variable	ZT6
AT5G64110	Variable	ZT6
AT1G13420	Variable	ZT6
AT4G33610	Variable	ZT6
AT1G50060	Variable	ZT6
AT5G17220	Variable	ZT6
AT5G01600	Variable	ZT6
AT2G28630	Variable	ZT6
AT5G53486	Variable	ZT6
AT1G02205	Variable	ZT6
AT1G11080	Variable	ZT6
AT2G39510	Variable	ZT6
AT2G43018	Variable	ZT6
AT5G54370	Variable	ZT6
ATCG00070	Variable	ZT6
AT4G36430	Variable	ZT6
AT5G24780	Variable	ZT6
AT2G07732	Variable	ZT6
AT5G26270	Variable	ZT6
AT5G57560	Variable	ZT6
AT5G05250	Variable	ZT6
AT4G12550	Variable	ZT6
AT1G29951	Variable	ZT6
AT4G30140	Variable	ZT6
AT5G05365	Variable	ZT6
AT4G11650	Variable	ZT6
AT5G58390	Variable	ZT6
AT5G20150	Variable	ZT6
AT2G31730	Variable	ZT6
AT2G01530	Variable	ZT6
AT1G48100	Variable	ZT6
AT5G44572	Variable	ZT6
AT3G23290	Variable	ZT6
AT1G09240	Variable	ZT6
AT1G29395	Variable	ZT6
AT1G24530	Variable	ZT6
AT4G28940	Variable	ZT6
AT4G37070	Variable	ZT6
AT4G12480	Variable	ZT6
AT1G25472	Variable	ZT6
AT1G73330	Variable	ZT6
AT5G03120	Variable	ZT6
AT3G15356	Variable	ZT6
AT1G67148	Variable	ZT6
AT2G21650	Variable	ZT6
AT1G14250	Variable	ZT6
AT5G42530	Variable	ZT6
AT3G46700	Variable	ZT6
AT5G26260	Variable	ZT6
AT3G45070	Variable	ZT6
AT2G36854	Variable	ZT6
AT5G38020	Variable	ZT6
AT5G46900	Variable	ZT6
AT2G23010	Variable	ZT6
AT1G65490	Variable	ZT6
ATCG00020	Variable	ZT6
ATCG00580	Variable	ZT6
AT1G22400	Variable	ZT6
AT5G37690	Variable	ZT6
AT1G51140	Variable	ZT6
AT2G43535	Variable	ZT6
ATCG00130	Variable	ZT6
AT2G23540	Variable	ZT6
ATCG00730	Variable	ZT6
AT1G52050	Variable	ZT6
AT3G49570	Variable	ZT6
AT5G57080	Variable	ZT6
AT1G17180	Variable	ZT6
ATCG01060	Variable	ZT6
AT4G14090	Variable	ZT6
AT2G40435	Variable	ZT6
ATCG00490	Variable	ZT6
AT5G58860	Variable	ZT6
ATMG01390	Variable	ZT6
AT2G19590	Variable	ZT6
AT2G05510	Variable	ZT6
AT5G15960	Variable	ZT6
AT3G17998	Variable	ZT6
AT1G55990	Variable	ZT6
AT4G29030	Variable	ZT6
AT1G67750	Variable	ZT6
AT4G20390	Variable	ZT6
AT3G20380	Variable	ZT6
AT1G47600	Variable	ZT6
AT5G09670	Variable	ZT6
AT2G05380	Variable	ZT6
AT5G33370	Variable	ZT6
AT1G78830	Variable	ZT6
ATMG00020	Variable	ZT6
AT1G19020	Variable	ZT6
ATCG00330	Variable	ZT6
AT1G17190	Variable	ZT6
AT4G12545	Variable	ZT6
AT1G52400	Variable	ZT6
AT1G68600	Variable	ZT6
AT1G31690	Variable	ZT6
AT1G02930	Variable	ZT6
AT1G75040	Variable	ZT6
AT2G38170	Variable	ZT6
AT5G44130	Variable	ZT6
AT5G47450	Variable	ZT6
AT3G13857	Variable	ZT6
AT3G07273	Variable	ZT6
AT5G44550	Variable	ZT6
AT5G09520	Variable	ZT6
AT3G01420	Variable	ZT6
AT2G33790	Variable	ZT6
AT3G51600	Variable	ZT6
AT5G53250	Variable	ZT6
AT2G20750	Variable	ZT6
AT5G60530	Variable	ZT6
AT5G61590	Variable	ZT6
AT5G59320	Variable	ZT6
AT3G16530	Variable	ZT6
AT2G22510	Variable	ZT6
AT3G08770	Variable	ZT6
ATCG00720	Variable	ZT6
AT2G48140	Variable	ZT6
AT3G53980	Variable	ZT6
AT3G26460	Variable	ZT6
ATCG00340	Variable	ZT6
ATCG00820	Variable	ZT6
AT4G38080	Variable	ZT6
AT5G24660	Variable	ZT6
AT5G37990	Variable	ZT6
AT1G70850	Variable	ZT6
AT1G55450	Variable	ZT6
AT1G48330	Variable	ZT6
AT2G40610	Variable	ZT6
ATCG00350	Variable	ZT6
AT5G46890	Variable	ZT6
ATCG00710	Variable	ZT6
AT5G15970	Variable	ZT6
AT1G49860	Variable	ZT6
AT1G19960	Variable	ZT6
AT3G15450	Variable	ZT6
ATCG00920	Variable	ZT6
AT3G47420	Variable	ZT6
AT1G72430	Variable	ZT6
AT1G08930	Variable	ZT6
AT4G11190	Variable	ZT6
AT3G47640	Variable	ZT6
AT3G48720	Variable	ZT6
ATCG00270	Variable	ZT6
AT1G73260	Variable	ZT6
AT5G23940	Variable	ZT6
AT5G44580	Variable	ZT6
AT4G30460	Variable	ZT6
AT4G12470	Variable	ZT6
ATCG00950	Variable	ZT6
AT3G02470	Variable	ZT6
AT2G40300	Variable	ZT6
AT3G45140	Variable	ZT6
AT5G25980	Variable	ZT6
AT2G40960	Variable	ZT6
ATCG00680	Variable	ZT6
AT1G78850	Variable	ZT6
ATMG00030	Variable	ZT6
AT3G09220	Variable	ZT6
AT5G40690	Variable	ZT6
AT4G13493	Variable	ZT6
AT3G22121	Variable	ZT6
AT1G52100	Variable	ZT6
AT2G06850	Variable	ZT6
AT2G30600	Variable	ZT6
AT2G40330	Variable	ZT6
AT4G13860	Variable	ZT6
AT5G19240	Variable	ZT6
AT4G17215	Variable	ZT6
AT5G09530	Variable	ZT6
AT5G09480	Variable	ZT6
AT5G07690	Variable	ZT6
AT4G23600	Variable	ZT6
AT2G23000	Variable	ZT6
AT5G13740	Variable	ZT6
AT1G31580	Variable	ZT6
AT1G74460	Variable	ZT6
AT2G39310	Variable	ZT6
AT4G17245	Variable	ZT6
AT2G38310	Variable	ZT6
AT5G47500	Variable	ZT6
AT1G03870	Variable	ZT6
ATCG00280	Variable	ZT6
AT1G21110	Variable	ZT6
AT4G16370	Variable	ZT6
AT1G66270	Variable	ZT6
AT5G24570	Variable	ZT6
AT1G65845	Variable	ZT6
AT1G80240	Variable	ZT6
AT5G62210	Variable	ZT6
AT2G17500	Variable	ZT6
AT1G44800	Variable	ZT6
AT1G12080	Variable	ZT6
AT1G15380	Variable	ZT6
AT1G45145	Variable	ZT6
AT4G12510	Variable	ZT6
AT1G22530	Variable	ZT6
AT2G23130	Variable	ZT6
AT4G29270	Variable	ZT6
AT1G66280	Variable	ZT6
AT2G16586	Variable	ZT6
AT5G63660	Variable	ZT6
AT3G56360	Variable	ZT6
AT4G21850	Variable	ZT6
AT1G62380	Variable	ZT6
AT2G37130	Variable	ZT6
AT3G54040	Variable	ZT6
AT3G30775	Variable	ZT6
AT3G22620	Variable	ZT6
AT1G04040	Variable	ZT6
AT5G23830	Variable	ZT6
AT1G76960	Variable	ZT6
AT4G21990	Variable	ZT6
AT3G16450	Variable	ZT6
AT5G51720	Variable	ZT6
AT3G25190	Variable	ZT6
AT1G06360	Variable	ZT6
AT2G02120	Variable	ZT6
AT2G01010	Variable	ZT6
AT1G01120	Variable	ZT6
AT3G08520	Variable	ZT6
AT2G46600	Variable	ZT6
AT1G17170	Variable	ZT6
AT4G11320	Variable	ZT6
AT3G05890	Variable	ZT6
AT4G39800	Variable	ZT6
AT3G16670	Variable	ZT6
AT4G33220	Variable	ZT6
AT4G16260	Variable	ZT6
AT4G30660	Variable	ZT6
AT5G64120	Variable	ZT6
AT1G54000	Variable	ZT6
AT3G02468	Variable	ZT6
AT3G25820	Variable	ZT6
AT1G76930	Variable	ZT6
AT5G06860	Variable	ZT6
AT4G37410	Variable	ZT6
AT3G16660	Variable	ZT6
AT4G15620	Variable	ZT6
AT1G29418	Variable	ZT6
AT5G40730	Variable	ZT6
AT4G26320	Variable	ZT6
AT3G56090	Variable	ZT6
AT1G76160	Variable	ZT6
AT1G74670	Variable	ZT6
AT1G62510	Variable	ZT6
AT1G76790	Variable	ZT6
AT3G22120	Variable	ZT6
AT1G54010	Variable	ZT6
AT1G48300	Variable	ZT6
AT1G62180	Variable	ZT6
AT1G21130	Variable	ZT6
AT5G44020	Variable	ZT6
AT5G10430	Variable	ZT6
AT3G20370	Variable	ZT6
AT1G68530	Variable	ZT6
AT3G16400	Variable	ZT6
AT4G30650	Variable	ZT6
AT1G76680	Variable	ZT6
AT2G45180	Variable	ZT6
AT3G16370	Variable	ZT6
AT1G62480	Variable	ZT6
AT2G42840	Variable	ZT6
AT1G63240	Stable	ZT6
AT1G31150	Stable	ZT6
AT5G64813	Stable	ZT6
AT1G12880	Stable	ZT6
AT1G69800	Stable	ZT6
AT1G55520	Stable	ZT6
AT5G66360	Stable	ZT6
AT3G47620	Stable	ZT6
AT2G15270	Stable	ZT6
AT1G71240	Stable	ZT6
AT5G47790	Stable	ZT6
AT5G52560	Stable	ZT6
AT4G31350	Stable	ZT6
AT3G48410	Stable	ZT6
AT5G63020	Stable	ZT6
AT1G17270	Stable	ZT6
AT2G19260	Stable	ZT6
AT1G79870	Stable	ZT6
AT2G35320	Stable	ZT6
AT3G49850	Stable	ZT6
AT4G01570	Stable	ZT6
AT1G01710	Stable	ZT6
AT2G26570	Stable	ZT6
AT5G65650	Stable	ZT6
AT1G77250	Stable	ZT6
AT3G18930	Stable	ZT6
AT2G42160	Stable	ZT6
AT4G35240	Stable	ZT6
AT1G10660	Stable	ZT6
AT2G17970	Stable	ZT6
AT2G45500	Stable	ZT6
AT3G07400	Stable	ZT6
AT1G26120	Stable	ZT6
AT1G78810	Stable	ZT6
AT5G54680	Stable	ZT6
AT2G03340	Stable	ZT6
AT2G39170	Stable	ZT6
AT5G24010	Stable	ZT6
AT3G06440	Stable	ZT6
AT1G16260	Stable	ZT6
AT1G66880	Stable	ZT6
AT3G19570	Stable	ZT6
AT3G25040	Stable	ZT6
AT1G24240	Stable	ZT6
AT1G64385	Stable	ZT6
AT1G67190	Stable	ZT6
AT1G61960	Stable	ZT6
AT4G14430	Stable	ZT6
AT1G60790	Stable	ZT6
AT1G51550	Stable	ZT6
AT3G50050	Stable	ZT6
AT3G60590	Stable	ZT6
AT2G46180	Stable	ZT6
AT5G40270	Stable	ZT6
AT2G44140	Stable	ZT6
AT2G14740	Stable	ZT6
AT2G47350	Stable	ZT6
AT2G27760	Stable	ZT6
AT5G54090	Stable	ZT6
AT1G21650	Stable	ZT6
AT5G54890	Stable	ZT6
AT3G53390	Stable	ZT6
AT5G63910	Stable	ZT6
AT2G31190	Stable	ZT6
AT5G45030	Stable	ZT6
AT4G17430	Stable	ZT6
AT3G15160	Stable	ZT6
AT4G37080	Stable	ZT6
AT1G31175	Stable	ZT6
AT4G22745	Stable	ZT6
AT1G48050	Stable	ZT6
AT5G27410	Stable	ZT6
AT5G51290	Stable	ZT6
AT3G24010	Stable	ZT6
AT5G44930	Stable	ZT6
AT5G49990	Stable	ZT6
AT2G43370	Stable	ZT6
AT5G20360	Stable	ZT6
AT5G23680	Stable	ZT6
AT1G29410	Stable	ZT6
AT2G24520	Stable	ZT6
AT1G80400	Stable	ZT6
AT1G54920	Stable	ZT6
AT5G50020	Stable	ZT6
AT3G56840	Stable	ZT6
AT5G05870	Stable	ZT6
AT5G58510	Stable	ZT6
AT4G13550	Stable	ZT6
AT1G23800	Stable	ZT6
AT3G07525	Stable	ZT6
AT5G16650	Stable	ZT6
AT3G13360	Stable	ZT6
AT3G50630	Stable	ZT6
AT5G09380	Stable	ZT6
AT1G63130	Stable	ZT6
AT1G75230	Stable	ZT6
AT4G02880	Stable	ZT6
AT5G23490	Stable	ZT6
AT1G57700	Stable	ZT6
AT3G55840	Stable	ZT6
AT3G61800	Stable	ZT6
AT1G05900	Stable	ZT6
AT3G20650	Stable	ZT6
AT1G30090	Stable	ZT6
AT4G28600	Stable	ZT6
AT1G61350	Stable	ZT6
AT1G59910	Stable	ZT6
AT3G14750	Stable	ZT6
AT3G47700	Stable	ZT6
AT4G27120	Stable	ZT6
AT4G33060	Stable	ZT6
AT3G48440	Stable	ZT6
AT1G31440	Stable	ZT6
AT1G04790	Stable	ZT6
AT1G30000	Stable	ZT6
AT3G18940	Stable	ZT6
AT1G17590	Stable	ZT6
AT5G16630	Stable	ZT6
AT4G28980	Stable	ZT6
AT1G32340	Stable	ZT6
AT5G46910	Stable	ZT6
AT5G49220	Stable	ZT6
AT3G54380	Stable	ZT6
AT2G24830	Stable	ZT6
AT4G16580	Stable	ZT6
AT3G07510	Stable	ZT6
AT4G30360	Stable	ZT6
AT2G44150	Stable	ZT6
AT4G33440	Stable	ZT6
AT5G40520	Stable	ZT6
AT5G63080	Stable	ZT6
AT5G42520	Stable	ZT6
AT4G26965	Stable	ZT6
AT3G03880	Stable	ZT6
AT4G05450	Stable	ZT6
AT5G06230	Stable	ZT6
AT1G09800	Stable	ZT6
AT1G59560	Stable	ZT6
AT1G69550	Stable	ZT6
AT4G03115	Stable	ZT6
AT4G32660	Stable	ZT6
AT1G64810	Stable	ZT6
AT4G00650	Stable	ZT6
AT5G56450	Stable	ZT6
AT2G26100	Stable	ZT6
AT3G07140	Stable	ZT6
AT2G41020	Stable	ZT6
AT5G14280	Stable	ZT6
AT1G16460	Stable	ZT6
AT3G09035	Stable	ZT6
AT3G08780	Stable	ZT6
AT1G34270	Stable	ZT6
AT5G48330	Stable	ZT6
AT3G60200	Stable	ZT6
AT5G03470	Stable	ZT6
AT1G54340	Stable	ZT6
AT1G56590	Stable	ZT6
AT5G10200	Stable	ZT6
AT3G02320	Stable	ZT6
AT1G79060	Stable	ZT6
AT5G10320	Stable	ZT6
AT5G17880	Stable	ZT6
AT1G22940	Stable	ZT6
AT2G26000	Stable	ZT6
AT2G47310	Stable	ZT6
AT3G57710	Stable	ZT6
AT5G61930	Stable	ZT6
AT3G19770	Stable	ZT6
AT5G44150	Stable	ZT6
AT4G24530	Stable	ZT6
AT1G05120	Stable	ZT6
AT1G22620	Stable	ZT6
AT1G32150	Stable	ZT6
AT1G47310	Stable	ZT6
AT2G38840	Stable	ZT6
AT5G06440	Stable	ZT6
AT1G49840	Stable	ZT6
AT3G21060	Stable	ZT6
AT3G21465	Stable	ZT6
AT5G35840	Stable	ZT6
AT4G07990	Stable	ZT6
AT1G02000	Stable	ZT6
AT5G28040	Stable	ZT6
AT2G22090	Stable	ZT6
AT4G34840	Stable	ZT6
AT3G22190	Stable	ZT6
AT3G53570	Stable	ZT6
AT3G03720	Stable	ZT6
AT4G01650	Stable	ZT6
AT5G36250	Stable	ZT6
AT1G71710	Stable	ZT6
AT3G27320	Stable	ZT6
AT5G66100	Stable	ZT6
AT4G14520	Stable	ZT6
AT1G68020	Stable	ZT6
AT3G29400	Stable	ZT6
AT4G11680	Stable	ZT6
AT5G37190	Stable	ZT6
AT3G01890	Stable	ZT6
AT4G19900	Stable	ZT6
AT3G05010	Stable	ZT6
AT1G61030	Stable	ZT6
AT1G74700	Stable	ZT6
AT2G04620	Stable	ZT6
AT4G32350	Stable	ZT6
AT1G06700	Stable	ZT6
AT4G05090	Stable	ZT6
AT1G13910	Stable	ZT6
AT5G08340	Stable	ZT6
AT5G49010	Stable	ZT6
AT5G66520	Stable	ZT6
AT3G16230	Stable	ZT6
AT1G04960	Stable	ZT6
AT5G50520	Stable	ZT6
AT1G14770	Stable	ZT6
AT1G15530	Stable	ZT6
AT1G26260	Stable	ZT6
AT1G56350	Stable	ZT6
AT2G17787	Stable	ZT6
AT1G55530	Stable	ZT6
AT5G22450	Stable	ZT6
AT2G16090	Stable	ZT6
AT5G18525	Stable	ZT6
AT4G30260	Stable	ZT6
AT5G49840	Stable	ZT6
AT4G19510	Stable	ZT6
AT1G73240	Stable	ZT6
AT3G57420	Stable	ZT6
AT2G30920	Stable	ZT6
AT5G42660	Stable	ZT6
AT5G48520	Stable	ZT6
AT1G49245	Stable	ZT6
AT3G29290	Stable	ZT6
AT5G53500	Stable	ZT6
AT2G20680	Stable	ZT6
AT5G14620	Stable	ZT6
AT2G41040	Stable	ZT6
AT3G20080	Stable	ZT6
AT1G05320	Stable	ZT6
AT4G29890	Stable	ZT6
AT1G05860	Stable	ZT6
AT2G31260	Stable	ZT6
AT2G38950	Stable	ZT6
AT1G06240	Stable	ZT6
AT5G52810	Stable	ZT6
AT1G22960	Stable	ZT6
AT2G26870	Stable	ZT6
AT3G05675	Stable	ZT6
AT5G60820	Stable	ZT6
AT5G64520	Stable	ZT6
AT2G40830	Stable	ZT6
AT1G60440	Stable	ZT6
AT1G10870	Stable	ZT6
AT2G33835	Stable	ZT6
AT2G45100	Stable	ZT6
AT1G28100	Stable	ZT6
AT1G09710	Stable	ZT6
AT3G01200	Stable	ZT6
AT3G57910	Stable	ZT6
AT4G21060	Stable	ZT6
AT4G00550	Stable	ZT6
AT1G26090	Stable	ZT6
AT1G19690	Stable	ZT6
AT1G14330	Stable	ZT6
AT1G73970	Stable	ZT6
AT4G23530	Stable	ZT6
AT4G34390	Stable	ZT6
AT1G77850	Stable	ZT6
AT5G16820	Stable	ZT6
AT3G55350	Stable	ZT6
AT1G56090	Stable	ZT6
AT3G49725	Stable	ZT6
AT5G55810	Stable	ZT6
AT1G60620	Stable	ZT6
AT3G06270	Stable	ZT6
AT2G28100	Stable	ZT6
AT4G25770	Stable	ZT6
AT2G23820	Stable	ZT6
AT1G16340	Stable	ZT6
AT1G13460	Stable	ZT6
AT3G56720	Stable	ZT6
AT3G53000	Stable	ZT6
AT3G57190	Stable	ZT6
AT5G07320	Stable	ZT6
AT5G45190	Stable	ZT6
AT4G14385	Stable	ZT6
AT1G11090	Stable	ZT6
AT5G11030	Stable	ZT6
AT5G26910	Stable	ZT6
AT1G12990	Stable	ZT6
AT3G08670	Stable	ZT6
AT1G21790	Stable	ZT6
AT1G28050	Stable	ZT6
AT1G62590	Stable	ZT6
AT2G44900	Stable	ZT6
AT4G34280	Stable	ZT6
AT1G20770	Stable	ZT6
AT1G10120	Stable	ZT6
AT2G45880	Stable	ZT6
AT3G20270	Stable	ZT6
AT3G49210	Stable	ZT6
AT5G19030	Stable	ZT6
AT3G28140	Stable	ZT6
AT3G21790	Stable	ZT6
AT4G10470	Stable	ZT6
AT3G17250	Stable	ZT6
AT2G22570	Stable	ZT6
AT2G40920	Stable	ZT6
AT2G07180	Stable	ZT6
AT5G19000	Stable	ZT6
AT2G26680	Stable	ZT6
AT1G67590	Stable	ZT6
AT3G47610	Stable	ZT6
AT1G04910	Stable	ZT6
AT4G32320	Stable	ZT6
AT1G18490	Stable	ZT6
AT1G58350	Stable	ZT6
AT5G20510	Stable	ZT6
AT2G24690	Stable	ZT6
AT3G07740	Stable	ZT6
AT3G13430	Stable	ZT6
AT3G14090	Stable	ZT6
AT2G03800	Stable	ZT6
AT2G35100	Stable	ZT6
AT5G37290	Stable	ZT6
AT5G51710	Stable	ZT6
AT4G24630	Stable	ZT6
AT3G07690	Stable	ZT6
AT1G65420	Stable	ZT6
AT2G42400	Stable	ZT6
AT4G01040	Stable	ZT6
AT5G47090	Stable	ZT6
AT2G30350	Stable	ZT6
AT2G36670	Stable	ZT6
AT4G34540	Stable	ZT6
AT5G44670	Stable	ZT6
AT5G65685	Stable	ZT6
AT1G68780	Stable	ZT6
AT3G54080	Stable	ZT6
AT2G21270	Stable	ZT6
AT1G68910	Stable	ZT6
AT2G19430	Stable	ZT6
AT5G06580	Stable	ZT6
AT1G21760	Stable	ZT6
AT2G25710	Stable	ZT6
AT3G24120	Stable	ZT6
AT1G14020	Stable	ZT6
AT1G22200	Stable	ZT6
AT1G17820	Stable	ZT6
AT1G62730	Stable	ZT6
AT2G44020	Stable	ZT6
AT4G30860	Stable	ZT6
AT4G30400	Stable	ZT6
AT4G38900	Stable	ZT6
AT2G02410	Stable	ZT6
AT3G62000	Stable	ZT6
AT2G02370	Stable	ZT6
AT2G17030	Stable	ZT6
AT3G30841	Stable	ZT6
AT4G39370	Stable	ZT6
AT5G14220	Stable	ZT6
AT3G06080	Stable	ZT6
AT4G15010	Stable	ZT6
AT1G17940	Stable	ZT6
AT2G26350	Stable	ZT6
AT1G21450	Stable	ZT6
AT5G03420	Stable	ZT6
AT1G57790	Stable	ZT6
AT4G18260	Stable	ZT6
AT4G38170	Stable	ZT6
AT4G38300	Stable	ZT6
AT5G57840	Stable	ZT6
AT5G56190	Stable	ZT6
AT2G02220	Stable	ZT6
AT3G15220	Stable	ZT6
AT2G23080	Stable	ZT6
AT3G06820	Stable	ZT6
AT3G60350	Stable	ZT6
AT5G10270	Stable	ZT6
AT1G48270	Stable	ZT6
AT3G43270	Stable	ZT6
AT3G54850	Stable	ZT6
AT1G05500	Stable	ZT6
AT1G48635	Stable	ZT6
AT5G19480	Stable	ZT6
AT5G23710	Stable	ZT6
AT1G67890	Stable	ZT6
AT1G77140	Stable	ZT6
AT2G18770	Stable	ZT6
AT3G09710	Stable	ZT6
AT1G16210	Stable	ZT6
AT3G21350	Stable	ZT6
AT1G28120	Stable	ZT6
AT1G10600	Stable	ZT6
AT1G02010	Stable	ZT6
AT1G15220	Stable	ZT6
AT3G18350	Stable	ZT6
AT3G16200	Stable	ZT6
AT1G68160	Stable	ZT6
AT1G73730	Stable	ZT6
AT5G57100	Stable	ZT6
AT4G33945	Stable	ZT6
AT1G58100	Stable	ZT6
AT5G17990	Stable	ZT6
AT1G14180	Stable	ZT6
AT3G09030	Stable	ZT6
AT4G32050	Stable	ZT6
AT5G17910	Stable	ZT6
AT5G53060	Stable	ZT6
AT1G23220	Stable	ZT6
AT5G22950	Stable	ZT6
AT1G12330	Stable	ZT6
AT1G55535	Stable	ZT6
AT4G13630	Stable	ZT6
AT5G04820	Stable	ZT6
AT5G27490	Stable	ZT6
AT5G32470	Stable	ZT6
AT1G53500	Stable	ZT6
AT2G05320	Stable	ZT6
AT2G33360	Stable	ZT6
AT2G38570	Stable	ZT6
AT5G51670	Stable	ZT6
AT2G24755	Stable	ZT6
AT3G05270	Stable	ZT6
AT3G17310	Stable	ZT6
AT4G03000	Stable	ZT6
AT4G15420	Stable	ZT6
AT3G01050	Stable	ZT6
AT5G19980	Stable	ZT6
AT2G30575	Stable	ZT6
AT5G54730	Stable	ZT6
AT1G20830	Stable	ZT6
AT4G25300	Stable	ZT6
AT1G03365	Stable	ZT6
AT1G78280	Stable	ZT6
AT3G47120	Stable	ZT6
AT4G14500	Stable	ZT6
AT5G10790	Stable	ZT6
AT3G05670	Stable	ZT6
AT2G41350	Stable	ZT6
AT5G66060	Stable	ZT6
AT2G01735	Stable	ZT6
AT5G16310	Stable	ZT6
AT3G21650	Stable	ZT6
AT3G11590	Stable	ZT6
AT2G26200	Stable	ZT6
AT2G39280	Stable	ZT6
AT5G23330	Stable	ZT6
AT1G22050	Stable	ZT6
AT1G60430	Stable	ZT6
AT2G26070	Stable	ZT6
AT4G14147	Stable	ZT6
AT5G11380	Stable	ZT6
AT5G26940	Stable	ZT6
AT1G47056	Stable	ZT6
AT1G80510	Stable	ZT6
AT2G35940	Stable	ZT6
AT3G58630	Stable	ZT6
AT5G20350	Stable	ZT6
AT5G44450	Stable	ZT6
AT3G61710	Stable	ZT6
AT3G19870	Stable	ZT6
AT5G58480	Stable	ZT6
AT1G28310	Stable	ZT6
AT2G41770	Stable	ZT6
AT4G34370	Stable	ZT6
AT5G16180	Stable	ZT6
AT4G17570	Stable	ZT6
AT1G18600	Stable	ZT6
AT1G63170	Stable	ZT6
AT4G29490	Stable	ZT6
AT1G50620	Stable	ZT6
AT5G51170	Stable	ZT6
AT5G54830	Stable	ZT6
AT5G57970	Stable	ZT6
AT3G05100	Stable	ZT6
AT1G54060	Stable	ZT6
AT3G51830	Stable	ZT6
AT1G10700	Stable	ZT6
AT2G47210	Stable	ZT6
AT1G56560	Stable	ZT6
AT3G21280	Stable	ZT6
AT5G18680	Stable	ZT6
AT1G20270	Stable	ZT6
AT1G27700	Stable	ZT6
AT3G14960	Stable	ZT6
AT1G26230	Stable	ZT6
AT1G05600	Stable	ZT6
AT1G06770	Stable	ZT6
AT1G14200	Stable	ZT6
AT2G25560	Stable	ZT6
AT3G12940	Stable	ZT6
AT3G48280	Stable	ZT6
AT3G56270	Stable	ZT6
AT3G62050	Stable	ZT6
AT1G33270	Stable	ZT6
AT5G56900	Stable	ZT6
AT1G08460	Stable	ZT6
AT2G27340	Stable	ZT6
AT1G68080	Stable	ZT6
AT4G18465	Stable	ZT6
AT5G22780	Stable	ZT6
AT1G13190	Stable	ZT6
AT1G10180	Stable	ZT6
AT2G11520	Stable	ZT6
