Gene	TypeV	ZT
AT4G18465	Stable	ZT12
AT1G03440	Stable	ZT12
AT1G67960	Stable	ZT12
AT1G18550	Stable	ZT12
AT1G23970	Stable	ZT12
AT1G67850	Stable	ZT12
AT2G44580	Stable	ZT12
AT4G03180	Stable	ZT12
AT1G25580	Stable	ZT12
AT5G63100	Stable	ZT12
AT5G10630	Stable	ZT12
AT2G20680	Stable	ZT12
AT1G58025	Stable	ZT12
AT4G17890	Stable	ZT12
AT4G09680	Stable	ZT12
AT3G60910	Stable	ZT12
AT3G04580	Stable	ZT12
AT3G22220	Stable	ZT12
AT1G05410	Stable	ZT12
AT1G47870	Stable	ZT12
AT2G30780	Stable	ZT12
AT1G33400	Stable	ZT12
AT2G40815	Stable	ZT12
AT3G15390	Stable	ZT12
AT5G59920	Stable	ZT12
AT3G02710	Stable	ZT12
AT1G10570	Stable	ZT12
AT2G24190	Stable	ZT12
AT2G41460	Stable	ZT12
AT3G14075	Stable	ZT12
AT1G13120	Stable	ZT12
AT2G02040	Stable	ZT12
AT1G51600	Stable	ZT12
AT2G40760	Stable	ZT12
AT1G11800	Stable	ZT12
AT2G16770	Stable	ZT12
AT5G41810	Stable	ZT12
AT4G35940	Stable	ZT12
AT5G02680	Stable	ZT12
AT5G06710	Stable	ZT12
AT5G07240	Stable	ZT12
AT4G35580	Stable	ZT12
AT1G52500	Stable	ZT12
AT2G32250	Stable	ZT12
AT5G09790	Stable	ZT12
AT2G46320	Stable	ZT12
AT1G71020	Stable	ZT12
AT2G45685	Stable	ZT12
AT5G53500	Stable	ZT12
AT3G45300	Stable	ZT12
AT2G30910	Stable	ZT12
AT1G73875	Stable	ZT12
AT1G67410	Stable	ZT12
AT3G11760	Stable	ZT12
AT3G21810	Stable	ZT12
AT4G16070	Stable	ZT12
AT1G49840	Stable	ZT12
AT1G12970	Stable	ZT12
AT1G68980	Stable	ZT12
AT3G57710	Stable	ZT12
AT2G46180	Stable	ZT12
AT5G58003	Stable	ZT12
AT4G28880	Stable	ZT12
AT1G02000	Stable	ZT12
AT5G08010	Stable	ZT12
AT1G02010	Stable	ZT12
AT2G16250	Stable	ZT12
AT5G27395	Stable	ZT12
AT1G51580	Stable	ZT12
AT1G33420	Stable	ZT12
AT2G26000	Stable	ZT12
AT5G19840	Stable	ZT12
AT5G18460	Stable	ZT12
AT1G09710	Stable	ZT12
AT2G33360	Stable	ZT12
AT1G05320	Stable	ZT12
AT3G47610	Stable	ZT12
AT4G39780	Stable	ZT12
AT1G29300	Stable	ZT12
AT2G17150	Stable	ZT12
AT2G35430	Stable	ZT12
AT1G09520	Stable	ZT12
AT2G03780	Stable	ZT12
AT1G06070	Stable	ZT12
AT3G58530	Stable	ZT12
AT4G37190	Stable	ZT12
AT5G51770	Stable	ZT12
AT4G11860	Stable	ZT12
AT1G03950	Stable	ZT12
AT1G08000	Stable	ZT12
AT1G80400	Stable	ZT12
AT2G18876	Stable	ZT12
AT2G41020	Stable	ZT12
AT1G15020	Stable	ZT12
AT1G67630	Stable	ZT12
AT1G61960	Stable	ZT12
AT1G77250	Stable	ZT12
AT5G41220	Stable	ZT12
AT1G49590	Stable	ZT12
AT1G80150	Stable	ZT12
AT4G05040	Stable	ZT12
AT1G72740	Stable	ZT12
AT3G57990	Stable	ZT12
AT3G16230	Stable	ZT12
AT2G47790	Stable	ZT12
AT4G26070	Stable	ZT12
AT1G34760	Stable	ZT12
AT3G52100	Stable	ZT12
AT5G67440	Stable	ZT12
AT4G29310	Stable	ZT12
AT5G12220	Stable	ZT12
AT1G77240	Stable	ZT12
AT3G28700	Stable	ZT12
AT1G33060	Stable	ZT12
AT1G67690	Stable	ZT12
AT4G19600	Stable	ZT12
AT5G67530	Stable	ZT12
AT4G00550	Stable	ZT12
AT5G15730	Stable	ZT12
AT1G45233	Stable	ZT12
AT2G39740	Stable	ZT12
AT4G24390	Stable	ZT12
AT3G46180	Stable	ZT12
AT3G52280	Stable	ZT12
AT4G32130	Stable	ZT12
AT3G07440	Stable	ZT12
AT2G19270	Stable	ZT12
AT1G29220	Stable	ZT12
AT3G12250	Stable	ZT12
AT2G32840	Stable	ZT12
AT5G47140	Stable	ZT12
AT5G64920	Stable	ZT12
AT5G39360	Stable	ZT12
AT3G54710	Stable	ZT12
AT5G04670	Stable	ZT12
AT2G21150	Stable	ZT12
AT1G06560	Stable	ZT12
AT3G15470	Stable	ZT12
AT3G10030	Stable	ZT12
AT5G13970	Stable	ZT12
AT4G16430	Stable	ZT12
AT5G56910	Stable	ZT12
AT2G35320	Stable	ZT12
AT1G51730	Stable	ZT12
AT1G73020	Stable	ZT12
AT5G05970	Stable	ZT12
AT4G35600	Stable	ZT12
AT5G51450	Stable	ZT12
AT4G08500	Stable	ZT12
AT3G13226	Stable	ZT12
AT2G20790	Stable	ZT12
AT4G16420	Stable	ZT12
AT1G09760	Stable	ZT12
AT4G15415	Stable	ZT12
AT5G45420	Stable	ZT12
AT1G18600	Stable	ZT12
AT1G71310	Stable	ZT12
AT3G62140	Stable	ZT12
AT4G39540	Stable	ZT12
AT1G49720	Stable	ZT12
AT5G50520	Stable	ZT12
AT2G45700	Stable	ZT12
AT5G06550	Stable	ZT12
AT5G10560	Stable	ZT12
AT3G20650	Stable	ZT12
AT1G21610	Stable	ZT12
AT5G11380	Stable	ZT12
AT1G73670	Stable	ZT12
AT1G55150	Stable	ZT12
AT1G08660	Stable	ZT12
AT1G71350	Stable	ZT12
AT5G19130	Stable	ZT12
AT3G09350	Stable	ZT12
AT4G34215	Stable	ZT12
AT1G48280	Stable	ZT12
AT5G37190	Stable	ZT12
AT2G42160	Stable	ZT12
AT3G03750	Stable	ZT12
AT4G01550	Stable	ZT12
AT4G13400	Stable	ZT12
AT5G51380	Stable	ZT12
AT4G25520	Stable	ZT12
AT1G02050	Stable	ZT12
AT1G13780	Stable	ZT12
AT3G59420	Stable	ZT12
AT4G01990	Stable	ZT12
AT3G06480	Stable	ZT12
AT5G11350	Stable	ZT12
AT1G65660	Stable	ZT12
AT3G09370	Stable	ZT12
AT4G35240	Stable	ZT12
AT1G09700	Stable	ZT12
AT1G09910	Stable	ZT12
AT1G13100	Stable	ZT12
AT1G18610	Stable	ZT12
AT1G44780	Stable	ZT12
AT1G51745	Stable	ZT12
AT5G64980	Stable	ZT12
AT3G03810	Stable	ZT12
AT3G54850	Stable	ZT12
AT5G16260	Stable	ZT12
AT1G64280	Stable	ZT12
AT5G51280	Stable	ZT12
AT4G35050	Stable	ZT12
AT1G23860	Stable	ZT12
AT4G17620	Stable	ZT12
AT5G52880	Stable	ZT12
AT1G17130	Stable	ZT12
AT1G04910	Stable	ZT12
AT5G09860	Stable	ZT12
AT4G35410	Stable	ZT12
AT1G65430	Stable	ZT12
AT5G57360	Stable	ZT12
AT1G74720	Stable	ZT12
AT5G67220	Stable	ZT12
AT1G16020	Stable	ZT12
AT5G22080	Stable	ZT12
AT1G13900	Stable	ZT12
AT5G05800	Stable	ZT12
AT4G27690	Stable	ZT12
AT3G08980	Stable	ZT12
AT3G44680	Stable	ZT12
AT5G13570	Stable	ZT12
AT5G49945	Stable	ZT12
AT3G58030	Stable	ZT12
AT4G14905	Stable	ZT12
AT1G50000	Stable	ZT12
AT2G41710	Stable	ZT12
AT3G13440	Stable	ZT12
AT4G27680	Stable	ZT12
AT1G24440	Stable	ZT12
AT2G17705	Stable	ZT12
AT3G18040	Stable	ZT12
AT3G06470	Stable	ZT12
AT4G04190	Stable	ZT12
AT3G63270	Stable	ZT12
AT2G23520	Stable	ZT12
AT5G06910	Stable	ZT12
AT5G58600	Stable	ZT12
AT5G39980	Stable	ZT12
AT1G47490	Stable	ZT12
AT5G56140	Stable	ZT12
AT1G61730	Stable	ZT12
AT1G56290	Stable	ZT12
AT2G18520	Stable	ZT12
AT2G32410	Stable	ZT12
AT3G01330	Stable	ZT12
AT3G27010	Stable	ZT12
AT1G30825	Stable	ZT12
AT4G32050	Stable	ZT12
AT5G61570	Stable	ZT12
AT2G04080	Stable	ZT12
AT5G65830	Stable	ZT12
AT1G59830	Stable	ZT12
AT4G14500	Stable	ZT12
AT2G01750	Stable	ZT12
AT2G21120	Stable	ZT12
AT4G23330	Stable	ZT12
AT5G03500	Stable	ZT12
AT1G73350	Stable	ZT12
AT1G73090	Stable	ZT12
AT4G18880	Stable	ZT12
AT5G07610	Stable	ZT12
AT1G14770	Stable	ZT12
AT3G56450	Stable	ZT12
AT5G14080	Stable	ZT12
AT1G02990	Stable	ZT12
AT1G13940	Stable	ZT12
AT1G59980	Stable	ZT12
AT3G04310	Stable	ZT12
AT3G47700	Stable	ZT12
AT3G55840	Stable	ZT12
AT5G04250	Stable	ZT12
AT5G19200	Stable	ZT12
AT5G65590	Stable	ZT12
AT2G22420	Stable	ZT12
AT3G16750	Stable	ZT12
AT3G30380	Stable	ZT12
AT1G10180	Stable	ZT12
AT3G59110	Stable	ZT12
AT5G11000	Stable	ZT12
AT1G10320	Stable	ZT12
AT1G69060	Stable	ZT12
AT2G44980	Stable	ZT12
AT2G45100	Stable	ZT12
AT5G48530	Stable	ZT12
AT5G10550	Stable	ZT12
AT2G30460	Stable	ZT12
AT4G18910	Stable	ZT12
AT5G07340	Stable	ZT12
AT1G09800	Stable	ZT12
AT1G22860	Stable	ZT12
AT1G70740	Stable	ZT12
AT2G24630	Stable	ZT12
AT1G06800	Stable	ZT12
AT4G23060	Stable	ZT12
AT4G00090	Stable	ZT12
AT1G73720	Stable	ZT12
AT5G11890	Stable	ZT12
AT1G27370	Stable	ZT12
AT1G31360	Stable	ZT12
AT3G22810	Stable	ZT12
AT4G38480	Stable	ZT12
AT5G16820	Stable	ZT12
AT3G01435	Stable	ZT12
AT4G09520	Stable	ZT12
AT5G10790	Stable	ZT12
AT2G23940	Stable	ZT12
AT4G35020	Stable	ZT12
AT1G62590	Stable	ZT12
AT3G01400	Stable	ZT12
AT5G22400	Stable	ZT12
AT5G51840	Stable	ZT12
AT5G28300	Stable	ZT12
AT1G49780	Stable	ZT12
AT3G47690	Stable	ZT12
AT5G02470	Stable	ZT12
AT1G61030	Stable	ZT12
AT4G25835	Stable	ZT12
AT1G21710	Stable	ZT12
AT4G15880	Stable	ZT12
AT1G55830	Stable	ZT12
AT5G22780	Stable	ZT12
AT5G23490	Stable	ZT12
AT5G63440	Stable	ZT12
AT1G16540	Stable	ZT12
AT1G62305	Stable	ZT12
AT2G42960	Stable	ZT12
AT3G17250	Stable	ZT12
AT3G20170	Stable	ZT12
AT5G19830	Stable	ZT12
AT5G63630	Stable	ZT12
AT2G30105	Stable	ZT12
AT3G14750	Stable	ZT12
AT5G13220	Stable	ZT12
AT5G46150	Stable	ZT12
AT2G48100	Stable	ZT12
AT3G48070	Stable	ZT12
AT1G05630	Stable	ZT12
AT1G73750	Stable	ZT12
AT2G25310	Stable	ZT12
AT1G43620	Stable	ZT12
AT2G44820	Stable	ZT12
AT1G02260	Stable	ZT12
AT3G06780	Stable	ZT12
AT5G44200	Stable	ZT12
AT2G04890	Stable	ZT12
AT3G26600	Stable	ZT12
AT4G14240	Stable	ZT12
AT4G27610	Stable	ZT12
AT1G27850	Stable	ZT12
AT2G30280	Stable	ZT12
AT4G24500	Stable	ZT12
AT1G22920	Stable	ZT12
AT3G17440	Stable	ZT12
AT3G47290	Stable	ZT12
AT4G14910	Stable	ZT12
AT1G34190	Stable	ZT12
AT1G45180	Stable	ZT12
AT1G74450	Stable	ZT12
AT4G28550	Stable	ZT12
AT1G27840	Stable	ZT12
AT3G59950	Stable	ZT12
AT4G16566	Stable	ZT12
AT5G50320	Stable	ZT12
AT5G45190	Stable	ZT12
AT5G56340	Stable	ZT12
AT3G12200	Stable	ZT12
AT4G31790	Stable	ZT12
AT2G39840	Stable	ZT12
AT4G36480	Stable	ZT12
AT4G15570	Stable	ZT12
AT3G55920	Stable	ZT12
AT1G10870	Stable	ZT12
AT1G55250	Stable	ZT12
AT1G61980	Stable	ZT12
AT5G19180	Stable	ZT12
AT3G48880	Stable	ZT12
AT5G44040	Stable	ZT12
AT1G77440	Stable	ZT12
AT1G19170	Stable	ZT12
AT5G20680	Stable	ZT12
AT3G06240	Stable	ZT12
AT3G60510	Stable	ZT12
AT1G52370	Stable	ZT12
AT1G13170	Stable	ZT12
AT5G46840	Stable	ZT12
AT3G59090	Stable	ZT12
AT4G31420	Stable	ZT12
AT5G05660	Stable	ZT12
AT5G04920	Stable	ZT12
AT1G02740	Stable	ZT12
AT1G17520	Stable	ZT12
AT1G26520	Stable	ZT12
AT4G34360	Stable	ZT12
AT5G17240	Stable	ZT12
AT5G20360	Stable	ZT12
AT5G40550	Stable	ZT12
AT5G44150	Stable	ZT12
AT5G65687	Stable	ZT12
AT5G24450	Stable	ZT12
AT3G01300	Stable	ZT12
AT5G67610	Stable	ZT12
AT1G49360	Stable	ZT12
AT2G21710	Stable	ZT12
AT2G44260	Stable	ZT12
AT3G50080	Stable	ZT12
AT5G05760	Stable	ZT12
AT5G50230	Stable	ZT12
AT2G32760	Stable	ZT12
AT1G53720	Stable	ZT12
AT2G36740	Stable	ZT12
AT3G26700	Stable	ZT12
AT3G03560	Stable	ZT12
AT5G64610	Stable	ZT12
AT5G46750	Stable	ZT12
AT1G36070	Stable	ZT12
AT1G76270	Stable	ZT12
AT2G44600	Stable	ZT12
AT4G25440	Stable	ZT12
AT5G06000	Stable	ZT12
AT3G45770	Stable	ZT12
AT4G17570	Stable	ZT12
AT3G54790	Stable	ZT12
AT4G08790	Stable	ZT12
AT2G39940	Stable	ZT12
AT3G19650	Stable	ZT12
AT1G05060	Stable	ZT12
AT3G07220	Stable	ZT12
AT1G34210	Stable	ZT12
AT5G10780	Stable	ZT12
AT2G13540	Stable	ZT12
AT3G13030	Stable	ZT12
AT3G13190	Stable	ZT12
AT1G17780	Stable	ZT12
AT2G04865	Stable	ZT12
AT5G26040	Stable	ZT12
AT3G45740	Stable	ZT12
AT2G31580	Stable	ZT12
AT5G58520	Stable	ZT12
AT5G26610	Stable	ZT12
AT1G63170	Stable	ZT12
AT2G37035	Stable	ZT12
AT2G47220	Stable	ZT12
AT3G49250	Stable	ZT12
AT5G40140	Stable	ZT12
AT5G52840	Stable	ZT12
AT4G00180	Stable	ZT12
AT1G16680	Stable	ZT12
AT5G03200	Stable	ZT12
AT3G18910	Stable	ZT12
AT3G49350	Stable	ZT12
AT4G23040	Stable	ZT12
AT5G14530	Stable	ZT12
AT5G45030	Stable	ZT12
AT5G57460	Stable	ZT12
AT1G14330	Stable	ZT12
AT1G20880	Stable	ZT12
AT3G07060	Stable	ZT12
AT3G20490	Stable	ZT12
AT4G19900	Stable	ZT12
AT3G24740	Stable	ZT12
AT3G23780	Stable	ZT12
AT4G16280	Stable	ZT12
AT5G38880	Stable	ZT12
AT1G06820	Stable	ZT12
AT3G05100	Stable	ZT12
AT4G04320	Stable	ZT12
AT3G19540	Stable	ZT12
AT4G29660	Stable	ZT12
AT5G35700	Stable	ZT12
AT1G71710	Stable	ZT12
AT3G17880	Stable	ZT12
AT3G19220	Stable	ZT12
AT4G08180	Stable	ZT12
AT1G07970	Stable	ZT12
AT5G02130	Stable	ZT12
AT1G01260	Stable	ZT12
AT1G48490	Stable	ZT12
AT3G19360	Stable	ZT12
AT4G17020	Stable	ZT12
AT1G04590	Stable	ZT12
AT2G06000	Stable	ZT12
AT3G18930	Stable	ZT12
AT3G52240	Stable	ZT12
AT1G19270	Stable	ZT12
AT2G25580	Stable	ZT12
AT2G30580	Stable	ZT12
AT3G12550	Stable	ZT12
AT4G18260	Stable	ZT12
AT5G18390	Stable	ZT12
AT5G38050	Stable	ZT12
AT1G22940	Stable	ZT12
AT2G26100	Stable	ZT12
AT2G14850	Stable	ZT12
AT3G20100	Stable	ZT12
AT5G13310	Stable	ZT12
AT5G23380	Stable	ZT12
AT5G53000	Stable	ZT12
AT5G13020	Stable	ZT12
AT4G14360	Stable	ZT12
AT2G01570	Stable	ZT12
AT3G48040	Stable	ZT12
AT5G57440	Stable	ZT12
AT2G35900	Stable	ZT12
AT2G24360	Stable	ZT12
AT1G17160	Stable	ZT12
AT1G36990	Stable	ZT12
AT1G55750	Stable	ZT12
AT3G53760	Stable	ZT12
AT5G15640	Stable	ZT12
AT1G15470	Stable	ZT12
AT1G51390	Stable	ZT12
AT1G27100	Stable	ZT12
AT5G04110	Stable	ZT12
AT1G76120	Stable	ZT12
AT2G24330	Stable	ZT12
AT3G54380	Stable	ZT12
AT4G27050	Stable	ZT12
AT1G71460	Stable	ZT12
AT1G75020	Stable	ZT12
AT3G46200	Stable	ZT12
AT4G20880	Stable	ZT12
AT1G72470	Stable	ZT12
AT3G13700	Stable	ZT12
AT4G39660	Stable	ZT12
AT1G58100	Stable	ZT12
AT1G11940	Stable	ZT12
AT2G02148	Stable	ZT12
AT3G21290	Stable	ZT12
AT5G18980	Stable	ZT12
AT5G54090	Stable	ZT12
AT1G25380	Stable	ZT12
AT1G04790	Stable	ZT12
AT2G43210	Stable	ZT12
AT3G48820	Stable	ZT12
AT5G01270	Stable	ZT12
AT5G46550	Stable	ZT12
AT1G78590	Stable	ZT12
AT3G53870	Stable	ZT12
AT3G19950	Stable	ZT12
AT5G49830	Stable	ZT12
AT4G15940	Stable	ZT12
AT1G78280	Stable	ZT12
AT2G20780	Stable	ZT12
AT5G13090	Stable	ZT12
AT5G46620	Stable	ZT12
AT1G76280	Stable	ZT12
AT2G48000	Stable	ZT12
AT1G10120	Stable	ZT12
AT3G01770	Stable	ZT12
AT5G64730	Stable	ZT12
AT5G66810	Stable	ZT12
AT2G28510	Stable	ZT12
AT4G36210	Stable	ZT12
AT2G47090	Stable	ZT12
AT3G02875	Stable	ZT12
AT3G56690	Stable	ZT12
AT5G23570	Stable	ZT12
AT2G23080	Stable	ZT12
AT4G22740	Stable	ZT12
AT1G16250	Stable	ZT12
AT1G80900	Stable	ZT12
AT2G19780	Stable	ZT12
AT2G46200	Stable	ZT12
AT3G05675	Stable	ZT12
AT3G10400	Stable	ZT12
AT3G59430	Stable	ZT12
AT4G27910	Stable	ZT12
AT4G32820	Stable	ZT12
AT5G13660	Stable	ZT12
AT5G50780	Stable	ZT12
AT5G57250	Stable	ZT12
AT1G43700	Stable	ZT12
AT1G24560	Stable	ZT12
AT5G03690	Stable	ZT12
AT3G05290	Stable	ZT12
AT1G67890	Stable	ZT12
AT1G11755	Stable	ZT12
AT1G20370	Stable	ZT12
AT5G03340	Stable	ZT12
AT5G19510	Stable	ZT12
AT1G71900	Stable	ZT12
AT4G35460	Stable	ZT12
AT1G11760	Stable	ZT12
AT3G21280	Stable	ZT12
AT3G55350	Stable	ZT12
AT5G12390	Stable	ZT12
AT3G27230	Stable	ZT12
AT1G59560	Stable	ZT12
AT2G43900	Stable	ZT12
AT5G27210	Stable	ZT12
AT5G28900	Stable	ZT12
AT5G61040	Stable	ZT12
AT5G49880	Stable	ZT12
AT4G31450	Stable	ZT12
AT4G04210	Stable	ZT12
AT4G24740	Stable	ZT12
AT3G49725	Stable	ZT12
AT4G32910	Stable	ZT12
AT4G02630	Stable	ZT12
AT4G09140	Stable	ZT12
AT5G27320	Stable	ZT12
AT1G62010	Stable	ZT12
AT4G18160	Stable	ZT12
AT1G05500	Stable	ZT12
AT1G10240	Stable	ZT12
AT3G24515	Stable	ZT12
AT4G00290	Stable	ZT12
AT5G01030	Stable	ZT12
AT5G54910	Stable	ZT12
AT1G34270	Stable	ZT12
AT4G12570	Stable	ZT12
AT5G04460	Stable	ZT12
AT5G13340	Stable	ZT12
AT5G34930	Stable	ZT12
AT1G31410	Stable	ZT12
AT5G62650	Stable	ZT12
AT3G12570	Stable	ZT12
AT2G35530	Stable	ZT12
AT1G71100	Stable	ZT12
AT1G12850	Stable	ZT12
AT1G10730	Stable	ZT12
AT2G26270	Stable	ZT12
AT5G10320	Stable	ZT12
AT5G46400	Stable	ZT12
AT5G56210	Stable	ZT12
AT1G60890	Stable	ZT12
AT2G17540	Stable	ZT12
AT4G11680	Stable	ZT12
AT4G17150	Stable	ZT12
AT3G12100	Stable	ZT12
AT5G49580	Stable	ZT12
AT3G03330	Stable	ZT12
AT2G36485	Stable	ZT12
AT4G35470	Stable	ZT12
AT1G06130	Stable	ZT12
AT1G15700	Stable	ZT12
AT2G18915	Stable	ZT12
AT3G51150	Stable	ZT12
AT4G11640	Stable	ZT12
AT5G55760	Stable	ZT12
AT2G44090	Stable	ZT12
AT4G29490	Stable	ZT12
AT1G17820	Stable	ZT12
AT3G14090	Stable	ZT12
AT3G18350	Stable	ZT12
AT4G32360	Stable	ZT12
AT5G16630	Stable	ZT12
AT5G64630	Stable	ZT12
AT5G65710	Stable	ZT12
AT1G27650	Stable	ZT12
AT1G70480	Stable	ZT12
AT2G25300	Stable	ZT12
AT5G56420	Stable	ZT12
AT5G14270	Stable	ZT12
AT2G39280	Stable	ZT12
AT5G03420	Stable	ZT12
AT1G80000	Stable	ZT12
AT5G06830	Stable	ZT12
AT1G31870	Stable	ZT12
AT1G48380	Stable	ZT12
AT4G06634	Stable	ZT12
AT3G49880	Stable	ZT12
AT5G40270	Stable	ZT12
AT1G18190	Stable	ZT12
AT2G44140	Stable	ZT12
AT4G32440	Stable	ZT12
AT1G26160	Stable	ZT12
AT1G17120	Stable	ZT12
AT4G25290	Stable	ZT12
AT2G35360	Stable	ZT12
AT5G05550	Stable	ZT12
AT1G03350	Stable	ZT12
AT2G34570	Stable	ZT12
AT2G44180	Stable	ZT12
AT1G79500	Stable	ZT12
AT1G01050	Stable	ZT12
AT2G18465	Stable	ZT12
AT3G62800	Stable	ZT12
AT2G35155	Stable	ZT12
AT2G39630	Stable	ZT12
AT4G19150	Stable	ZT12
AT1G76710	Stable	ZT12
AT2G35100	Stable	ZT12
AT2G43260	Stable	ZT12
AT3G53400	Stable	ZT12
AT4G26160	Stable	ZT12
AT1G20910	Stable	ZT12
AT1G60770	Stable	ZT12
AT1G14000	Stable	ZT12
AT3G02750	Stable	ZT12
AT3G51250	Stable	ZT12
AT2G27490	Stable	ZT12
AT2G31450	Stable	ZT12
AT5G05920	Stable	ZT12
AT2G41350	Stable	ZT12
AT5G18420	Stable	ZT12
AT5G13360	Stable	ZT12
AT4G24730	Stable	ZT12
AT4G32120	Stable	ZT12
AT5G62910	Stable	ZT12
AT1G14180	Stable	ZT12
AT3G05380	Stable	ZT12
AT3G53030	Stable	ZT12
AT3G55370	Stable	ZT12
AT5G10270	Stable	ZT12
AT1G29410	Stable	ZT12
AT1G73710	Stable	ZT12
AT2G24690	Stable	ZT12
AT2G28200	Stable	ZT12
AT3G24320	Stable	ZT12
AT4G27100	Stable	ZT12
AT5G24830	Stable	ZT12
AT3G60530	Stable	ZT12
AT4G36780	Stable	ZT12
AT5G52580	Stable	ZT12
AT5G63220	Stable	ZT12
AT1G78690	Stable	ZT12
AT5G08380	Stable	ZT12
AT5G48680	Stable	ZT12
AT1G07530	Stable	ZT12
AT4G38900	Stable	ZT12
AT2G02170	Stable	ZT12
AT3G48710	Stable	ZT12
AT5G09390	Stable	ZT12
AT1G54920	Stable	ZT12
AT5G08190	Stable	ZT12
AT1G04230	Stable	ZT12
AT1G16780	Stable	ZT12
AT3G61420	Stable	ZT12
AT5G52650	Stable	ZT12
AT4G30480	Stable	ZT12
AT1G07728	Stable	ZT12
AT1G76390	Stable	ZT12
AT5G18040	Stable	ZT12
AT5G47680	Stable	ZT12
AT4G11630	Stable	ZT12
AT1G55170	Stable	ZT12
AT3G19150	Stable	ZT12
AT5G49530	Stable	ZT12
AT5G49570	Stable	ZT12
AT3G28900	Stable	ZT12
AT2G04540	Stable	ZT12
AT2G22090	Stable	ZT12
AT4G01880	Stable	ZT12
AT5G02820	Stable	ZT12
AT3G02250	Stable	ZT12
AT1G12990	Stable	ZT12
AT3G04350	Stable	ZT12
AT3G20890	Stable	ZT12
AT3G49050	Stable	ZT12
AT5G64360	Stable	ZT12
AT1G50710	Stable	ZT12
AT3G07980	Stable	ZT12
AT5G50390	Stable	ZT12
AT3G01340	Stable	ZT12
AT5G22050	Stable	ZT12
AT5G44170	Stable	ZT12
AT2G03667	Stable	ZT12
AT2G43330	Stable	ZT12
AT4G00020	Stable	ZT12
AT4G16790	Stable	ZT12
AT1G74050	Stable	ZT12
AT2G45200	Stable	ZT12
AT1G13590	Random	ZT12
AT3G56940	Random	ZT12
AT2G45630	Random	ZT12
AT2G34560	Random	ZT12
AT1G20780	Random	ZT12
AT5G14170	Random	ZT12
AT3G28455	Random	ZT12
AT5G64070	Random	ZT12
AT1G20970	Random	ZT12
AT2G35130	Random	ZT12
AT1G09430	Random	ZT12
AT1G27600	Random	ZT12
AT3G16560	Random	ZT12
AT4G30610	Random	ZT12
AT3G13750	Random	ZT12
AT5G03370	Random	ZT12
AT1G22890	Random	ZT12
AT5G60100	Random	ZT12
AT3G48420	Random	ZT12
AT3G06010	Random	ZT12
AT4G39880	Random	ZT12
AT1G13220	Random	ZT12
AT3G07740	Random	ZT12
AT3G01320	Random	ZT12
AT5G35840	Random	ZT12
AT1G80360	Random	ZT12
AT1G16790	Random	ZT12
AT2G21970	Random	ZT12
AT5G42250	Random	ZT12
AT3G09150	Random	ZT12
AT3G02300	Random	ZT12
AT1G51800	Random	ZT12
AT3G53900	Random	ZT12
AT4G34620	Random	ZT12
AT5G50550	Random	ZT12
AT2G33860	Random	ZT12
AT4G30660	Random	ZT12
AT1G03780	Random	ZT12
AT5G64300	Random	ZT12
AT5G40740	Random	ZT12
AT4G35020	Random	ZT12
AT5G40850	Random	ZT12
AT1G76350	Random	ZT12
AT1G45165	Random	ZT12
AT1G54730	Random	ZT12
AT2G44680	Random	ZT12
AT1G72390	Random	ZT12
AT3G29240	Random	ZT12
AT5G19900	Random	ZT12
AT2G39725	Random	ZT12
AT1G17050	Random	ZT12
AT3G19553	Random	ZT12
AT1G61620	Random	ZT12
AT1G14150	Random	ZT12
AT1G72810	Random	ZT12
AT1G55500	Random	ZT12
AT3G21351	Random	ZT12
AT4G25840	Random	ZT12
AT2G03505	Random	ZT12
AT1G79590	Random	ZT12
AT5G17270	Random	ZT12
AT1G49730	Random	ZT12
AT1G24020	Random	ZT12
AT5G34940	Random	ZT12
AT1G24490	Random	ZT12
AT1G07210	Random	ZT12
AT5G60690	Random	ZT12
AT4G32340	Random	ZT12
AT1G07440	Random	ZT12
AT4G21980	Random	ZT12
AT1G01690	Random	ZT12
AT1G51940	Random	ZT12
AT5G14950	Random	ZT12
AT3G20920	Random	ZT12
AT3G52420	Random	ZT12
AT4G26610	Random	ZT12
AT5G04070	Random	ZT12
AT5G53880	Random	ZT12
AT1G15820	Random	ZT12
AT2G45315	Random	ZT12
AT1G05860	Random	ZT12
AT1G71240	Random	ZT12
AT3G54300	Random	ZT12
AT4G13250	Random	ZT12
AT5G21280	Random	ZT12
AT5G19570	Random	ZT12
AT5G16290	Random	ZT12
AT3G45620	Random	ZT12
AT4G01130	Random	ZT12
AT3G11890	Random	ZT12
AT5G23190	Random	ZT12
AT4G31490	Random	ZT12
AT5G56870	Random	ZT12
AT4G11420	Random	ZT12
AT4G12640	Random	ZT12
AT4G11460	Random	ZT12
AT1G07910	Random	ZT12
AT2G15280	Random	ZT12
AT1G65190	Random	ZT12
AT5G17710	Random	ZT12
AT1G78050	Random	ZT12
AT4G01000	Random	ZT12
AT1G58170	Random	ZT12
AT5G52880	Random	ZT12
AT3G11820	Random	ZT12
AT5G01590	Random	ZT12
AT5G48680	Random	ZT12
AT2G03810	Random	ZT12
AT2G33585	Random	ZT12
AT2G43810	Random	ZT12
AT1G44800	Random	ZT12
AT2G22260	Random	ZT12
AT3G48570	Random	ZT12
AT3G53950	Random	ZT12
AT4G12030	Random	ZT12
AT2G33735	Random	ZT12
