Gene	TypeV	ZT
AT5G17070	Stable	ZT18
AT2G32320	Stable	ZT18
AT2G20000	Stable	ZT18
AT4G26640	Stable	ZT18
AT4G13630	Stable	ZT18
AT1G15530	Stable	ZT18
AT3G20780	Stable	ZT18
AT4G18520	Stable	ZT18
AT5G03180	Stable	ZT18
AT5G16820	Stable	ZT18
AT5G21970	Stable	ZT18
AT1G24764	Stable	ZT18
AT5G60210	Stable	ZT18
AT3G21390	Stable	ZT18
AT5G21010	Stable	ZT18
AT1G05910	Stable	ZT18
AT2G33490	Stable	ZT18
AT3G29310	Stable	ZT18
AT2G28140	Stable	ZT18
AT2G39690	Stable	ZT18
AT4G11450	Stable	ZT18
AT5G02370	Stable	ZT18
AT1G53710	Stable	ZT18
AT5G25510	Stable	ZT18
AT4G28630	Stable	ZT18
AT1G74950	Stable	ZT18
AT1G77020	Stable	ZT18
AT2G20780	Stable	ZT18
AT5G58300	Stable	ZT18
AT2G32850	Stable	ZT18
AT4G28600	Stable	ZT18
AT4G31600	Stable	ZT18
AT1G08760	Stable	ZT18
AT2G27110	Stable	ZT18
AT3G03360	Stable	ZT18
AT5G49220	Stable	ZT18
AT3G10360	Stable	ZT18
AT5G42470	Stable	ZT18
AT3G05270	Stable	ZT18
AT1G27450	Stable	ZT18
AT4G02150	Stable	ZT18
AT2G21470	Stable	ZT18
AT5G67560	Stable	ZT18
AT2G03240	Stable	ZT18
AT3G08840	Stable	ZT18
AT5G18420	Stable	ZT18
AT5G51940	Stable	ZT18
AT1G03250	Stable	ZT18
AT1G25375	Stable	ZT18
AT1G34750	Stable	ZT18
AT4G23180	Stable	ZT18
AT4G12610	Stable	ZT18
AT1G77580	Stable	ZT18
AT5G58530	Stable	ZT18
AT5G01810	Stable	ZT18
AT1G58060	Stable	ZT18
AT1G72470	Stable	ZT18
AT2G45500	Stable	ZT18
AT3G11690	Stable	ZT18
AT5G12900	Stable	ZT18
AT3G58840	Stable	ZT18
AT4G25360	Stable	ZT18
AT3G63270	Stable	ZT18
AT4G17570	Stable	ZT18
AT4G32010	Stable	ZT18
AT1G56590	Stable	ZT18
AT1G02410	Stable	ZT18
AT5G09860	Stable	ZT18
AT4G32620	Stable	ZT18
AT3G23540	Stable	ZT18
AT5G24360	Stable	ZT18
AT4G24610	Stable	ZT18
AT5G13360	Stable	ZT18
AT1G18900	Stable	ZT18
AT1G22870	Stable	ZT18
AT1G51965	Stable	ZT18
AT1G74710	Stable	ZT18
AT1G76580	Stable	ZT18
AT2G26470	Stable	ZT18
AT2G34450	Stable	ZT18
AT4G32272	Stable	ZT18
AT5G13680	Stable	ZT18
AT4G29910	Stable	ZT18
AT5G60300	Stable	ZT18
AT1G08125	Stable	ZT18
AT2G16900	Stable	ZT18
AT3G12140	Stable	ZT18
AT1G13030	Stable	ZT18
AT1G23800	Stable	ZT18
AT5G67100	Stable	ZT18
AT1G54510	Stable	ZT18
AT1G77140	Stable	ZT18
AT5G51690	Stable	ZT18
AT1G79720	Stable	ZT18
AT2G19170	Stable	ZT18
AT3G03110	Stable	ZT18
AT2G25610	Stable	ZT18
AT1G20780	Stable	ZT18
AT4G32050	Stable	ZT18
AT3G54430	Stable	ZT18
AT3G12340	Stable	ZT18
AT3G16620	Stable	ZT18
AT2G28350	Stable	ZT18
AT2G35880	Stable	ZT18
AT1G25540	Stable	ZT18
AT5G52280	Stable	ZT18
AT2G40700	Stable	ZT18
AT3G19400	Stable	ZT18
AT5G53000	Stable	ZT18
AT5G06460	Stable	ZT18
AT1G65560	Stable	ZT18
AT3G52260	Stable	ZT18
AT5G02010	Stable	ZT18
AT3G09350	Stable	ZT18
AT1G16270	Stable	ZT18
AT2G36200	Stable	ZT18
AT4G17100	Stable	ZT18
AT1G30240	Stable	ZT18
AT5G04220	Stable	ZT18
AT1G79730	Stable	ZT18
AT4G35550	Stable	ZT18
AT1G14300	Stable	ZT18
AT4G16650	Stable	ZT18
AT1G71170	Stable	ZT18
AT3G20010	Stable	ZT18
AT5G12220	Stable	ZT18
AT2G32600	Stable	ZT18
AT5G13970	Stable	ZT18
AT5G49530	Stable	ZT18
AT1G12430	Stable	ZT18
AT1G30000	Stable	ZT18
AT3G11880	Stable	ZT18
AT5G15270	Stable	ZT18
AT1G06910	Stable	ZT18
AT2G32250	Stable	ZT18
AT4G02710	Stable	ZT18
AT5G37190	Stable	ZT18
AT4G13400	Stable	ZT18
AT4G14950	Stable	ZT18
AT5G13160	Stable	ZT18
AT1G19710	Stable	ZT18
AT3G08910	Stable	ZT18
AT5G58410	Stable	ZT18
AT1G19100	Stable	ZT18
AT1G56310	Stable	ZT18
AT4G15850	Stable	ZT18
AT4G23540	Stable	ZT18
AT1G63490	Stable	ZT18
AT2G20010	Stable	ZT18
AT4G11640	Stable	ZT18
AT3G45900	Stable	ZT18
AT1G27960	Stable	ZT18
AT1G73970	Stable	ZT18
AT5G65180	Stable	ZT18
AT2G19950	Stable	ZT18
AT2G17900	Stable	ZT18
AT2G25560	Stable	ZT18
AT2G36350	Stable	ZT18
AT4G28070	Stable	ZT18
AT2G16405	Stable	ZT18
AT1G05200	Stable	ZT18
AT4G38630	Stable	ZT18
AT5G60030	Stable	ZT18
AT1G29800	Stable	ZT18
AT2G17970	Stable	ZT18
AT4G33440	Stable	ZT18
AT5G66750	Stable	ZT18
AT1G27850	Stable	ZT18
AT1G49980	Stable	ZT18
AT5G65540	Stable	ZT18
AT1G33400	Stable	ZT18
AT1G73770	Stable	ZT18
AT5G03070	Stable	ZT18
AT1G08960	Stable	ZT18
AT1G21160	Stable	ZT18
AT5G22400	Stable	ZT18
AT2G32295	Stable	ZT18
AT5G06100	Stable	ZT18
AT5G20840	Stable	ZT18
AT1G23780	Stable	ZT18
AT1G45160	Stable	ZT18
AT1G67510	Stable	ZT18
AT3G26922	Stable	ZT18
AT4G12020	Stable	ZT18
AT4G32350	Stable	ZT18
AT1G18810	Stable	ZT18
AT5G51910	Stable	ZT18
AT4G29100	Stable	ZT18
AT5G03690	Stable	ZT18
AT5G40740	Stable	ZT18
AT1G08190	Stable	ZT18
AT1G74240	Stable	ZT18
AT5G34930	Stable	ZT18
AT2G05755	Stable	ZT18
AT1G14510	Stable	ZT18
AT3G20650	Stable	ZT18
AT1G18670	Stable	ZT18
AT2G28480	Stable	ZT18
AT1G66260	Stable	ZT18
AT1G31480	Stable	ZT18
AT1G60545	Stable	ZT18
AT3G44530	Stable	ZT18
AT4G17616	Stable	ZT18
AT5G14280	Stable	ZT18
AT5G24400	Stable	ZT18
AT1G52310	Stable	ZT18
AT4G35300	Stable	ZT18
AT3G58620	Stable	ZT18
AT5G08440	Stable	ZT18
AT1G21560	Stable	ZT18
AT4G25660	Stable	ZT18
AT1G11960	Stable	ZT18
AT1G70750	Stable	ZT18
AT2G41290	Stable	ZT18
AT4G36960	Stable	ZT18
AT4G00755	Stable	ZT18
AT3G01800	Stable	ZT18
AT4G00840	Stable	ZT18
AT1G16650	Stable	ZT18
AT2G13690	Stable	ZT18
AT4G35240	Stable	ZT18
AT5G65240	Stable	ZT18
AT2G17340	Stable	ZT18
AT1G32240	Stable	ZT18
AT5G45900	Stable	ZT18
AT3G47940	Stable	ZT18
AT5G07980	Stable	ZT18
AT3G11620	Stable	ZT18
AT1G06070	Stable	ZT18
AT5G25080	Stable	ZT18
AT1G04910	Stable	ZT18
AT1G71960	Stable	ZT18
AT3G19510	Stable	ZT18
AT5G63080	Stable	ZT18
AT1G56510	Stable	ZT18
AT3G06030	Stable	ZT18
AT3G17340	Stable	ZT18
AT3G46220	Stable	ZT18
AT2G22010	Stable	ZT18
AT2G19160	Stable	ZT18
AT3G56120	Stable	ZT18
AT4G24840	Stable	ZT18
AT1G51740	Stable	ZT18
AT1G58220	Stable	ZT18
AT1G59540	Stable	ZT18
AT4G14290	Stable	ZT18
AT2G23700	Stable	ZT18
AT3G05830	Stable	ZT18
AT1G75860	Stable	ZT18
AT2G20650	Stable	ZT18
AT3G15890	Stable	ZT18
AT1G59910	Stable	ZT18
AT1G79840	Stable	ZT18
AT5G58430	Stable	ZT18
AT3G16230	Stable	ZT18
AT5G56650	Stable	ZT18
AT3G24870	Stable	ZT18
AT3G12020	Stable	ZT18
AT4G00990	Stable	ZT18
AT1G60850	Stable	ZT18
AT5G52870	Stable	ZT18
AT2G47330	Stable	ZT18
AT4G38270	Stable	ZT18
AT3G55140	Stable	ZT18
AT1G06800	Stable	ZT18
AT1G17720	Stable	ZT18
AT3G09800	Stable	ZT18
AT4G24470	Stable	ZT18
AT2G06990	Stable	ZT18
AT1G13900	Stable	ZT18
AT1G30300	Stable	ZT18
AT1G22060	Stable	ZT18
AT2G22830	Stable	ZT18
AT2G25420	Stable	ZT18
AT2G27760	Stable	ZT18
AT3G02890	Stable	ZT18
AT3G05675	Stable	ZT18
AT3G22810	Stable	ZT18
AT5G11250	Stable	ZT18
AT5G53010	Stable	ZT18
AT1G54610	Stable	ZT18
AT1G55620	Stable	ZT18
AT2G46920	Stable	ZT18
AT3G01380	Stable	ZT18
AT5G57035	Stable	ZT18
AT2G39940	Stable	ZT18
AT5G41140	Stable	ZT18
AT1G04590	Stable	ZT18
AT4G23920	Stable	ZT18
AT5G18760	Stable	ZT18
AT5G25490	Stable	ZT18
AT5G06830	Stable	ZT18
AT4G21800	Stable	ZT18
AT5G56280	Stable	ZT18
AT3G44400	Stable	ZT18
AT5G05570	Stable	ZT18
AT5G17880	Stable	ZT18
AT5G10200	Stable	ZT18
AT1G09700	Stable	ZT18
AT1G34110	Stable	ZT18
AT3G27670	Stable	ZT18
AT5G12040	Stable	ZT18
AT2G41140	Stable	ZT18
AT4G04885	Stable	ZT18
AT2G47790	Stable	ZT18
AT5G20590	Stable	ZT18
AT2G25740	Stable	ZT18
AT5G38840	Stable	ZT18
AT5G35430	Stable	ZT18
AT3G17310	Stable	ZT18
AT4G30890	Stable	ZT18
AT1G23000	Stable	ZT18
AT1G32860	Stable	ZT18
AT1G49350	Stable	ZT18
AT2G34780	Stable	ZT18
AT5G27930	Stable	ZT18
AT2G11000	Stable	ZT18
AT1G62910	Stable	ZT18
AT4G05040	Stable	ZT18
AT5G49665	Stable	ZT18
AT2G30880	Stable	ZT18
AT3G54230	Stable	ZT18
AT3G43220	Stable	ZT18
AT3G26370	Stable	ZT18
AT5G44150	Stable	ZT18
AT1G44960	Stable	ZT18
AT3G03220	Stable	ZT18
AT5G19000	Stable	ZT18
AT1G70740	Stable	ZT18
AT2G27200	Stable	ZT18
AT3G22980	Stable	ZT18
AT5G45780	Stable	ZT18
AT5G58210	Stable	ZT18
AT2G34710	Stable	ZT18
AT1G16280	Stable	ZT18
AT4G34110	Stable	ZT18
AT2G31280	Stable	ZT18
AT5G20580	Stable	ZT18
AT1G05805	Stable	ZT18
AT1G50140	Stable	ZT18
AT2G31740	Stable	ZT18
AT2G44680	Stable	ZT18
AT5G65930	Stable	ZT18
AT2G29560	Stable	ZT18
AT5G64330	Stable	ZT18
AT2G01750	Stable	ZT18
AT2G38185	Stable	ZT18
AT2G39830	Stable	ZT18
AT2G47230	Stable	ZT18
AT5G60280	Stable	ZT18
AT4G08790	Stable	ZT18
AT2G32010	Stable	ZT18
AT3G23980	Stable	ZT18
AT3G54910	Stable	ZT18
AT4G02220	Stable	ZT18
AT1G78610	Stable	ZT18
AT4G17880	Stable	ZT18
AT3G24495	Stable	ZT18
AT5G49160	Stable	ZT18
AT4G01410	Stable	ZT18
AT4G38900	Stable	ZT18
AT4G19150	Stable	ZT18
AT1G02260	Stable	ZT18
AT3G18190	Stable	ZT18
AT3G56760	Stable	ZT18
AT5G27950	Stable	ZT18
AT1G67170	Stable	ZT18
AT2G40640	Stable	ZT18
AT3G13530	Stable	ZT18
AT1G47330	Stable	ZT18
AT2G38620	Stable	ZT18
AT4G09520	Stable	ZT18
AT1G49710	Stable	ZT18
AT4G09680	Stable	ZT18
AT5G11850	Stable	ZT18
AT5G16210	Stable	ZT18
AT5G59010	Stable	ZT18
AT4G26310	Stable	ZT18
AT1G53290	Stable	ZT18
AT5G16040	Stable	ZT18
AT5G43280	Stable	ZT18
AT1G22960	Stable	ZT18
AT1G31280	Stable	ZT18
AT1G02290	Stable	ZT18
AT1G72910	Stable	ZT18
AT3G21060	Stable	ZT18
AT4G22990	Stable	ZT18
AT5G46470	Stable	ZT18
AT1G62830	Stable	ZT18
AT5G01850	Stable	ZT18
AT3G55050	Stable	ZT18
AT1G10870	Stable	ZT18
AT2G02880	Stable	ZT18
AT2G03270	Stable	ZT18
AT3G51110	Stable	ZT18
AT3G57980	Stable	ZT18
AT4G11850	Stable	ZT18
AT1G53050	Stable	ZT18
AT3G01150	Stable	ZT18
AT3G50530	Stable	ZT18
AT1G17110	Stable	ZT18
AT3G66658	Stable	ZT18
AT1G47960	Stable	ZT18
AT2G30800	Stable	ZT18
AT2G36960	Stable	ZT18
AT4G21900	Stable	ZT18
AT5G58190	Stable	ZT18
AT4G19600	Stable	ZT18
AT5G56790	Stable	ZT18
AT5G55130	Stable	ZT18
AT1G59520	Stable	ZT18
AT5G11040	Stable	ZT18
AT5G18620	Stable	ZT18
AT5G65460	Stable	ZT18
AT4G27780	Stable	ZT18
AT4G26660	Stable	ZT18
AT5G54890	Stable	ZT18
AT3G14960	Stable	ZT18
AT1G19950	Stable	ZT18
AT1G76390	Stable	ZT18
AT5G22780	Stable	ZT18
AT5G52660	Stable	ZT18
AT5G61190	Stable	ZT18
AT1G59650	Stable	ZT18
AT1G45150	Stable	ZT18
AT4G28200	Stable	ZT18
AT2G26280	Stable	ZT18
AT1G29220	Stable	ZT18
AT5G55530	Stable	ZT18
AT3G49180	Stable	ZT18
AT4G27060	Stable	ZT18
AT3G57350	Stable	ZT18
AT4G35910	Stable	ZT18
AT2G16920	Stable	ZT18
AT3G03690	Stable	ZT18
AT4G13550	Stable	ZT18
AT1G19270	Stable	ZT18
AT2G19490	Stable	ZT18
AT4G01570	Stable	ZT18
AT2G18840	Stable	ZT18
AT4G30520	Stable	ZT18
AT5G54910	Stable	ZT18
AT1G09100	Stable	ZT18
AT1G05055	Stable	ZT18
AT3G42630	Stable	ZT18
AT1G78240	Stable	ZT18
AT1G03770	Stable	ZT18
AT1G19220	Stable	ZT18
AT4G00760	Stable	ZT18
AT5G12930	Stable	ZT18
AT5G45560	Stable	ZT18
AT5G48310	Stable	ZT18
AT5G40870	Stable	ZT18
AT2G16250	Stable	ZT18
AT3G56410	Stable	ZT18
AT4G23860	Stable	ZT18
AT1G16220	Stable	ZT18
AT1G71230	Stable	ZT18
AT2G20310	Stable	ZT18
AT4G32670	Stable	ZT18
AT2G02570	Stable	ZT18
AT3G21140	Stable	ZT18
AT2G15900	Stable	ZT18
AT2G17580	Stable	ZT18
AT1G60620	Stable	ZT18
AT1G12370	Stable	ZT18
AT1G48040	Stable	ZT18
AT4G11670	Stable	ZT18
AT4G14750	Stable	ZT18
AT3G52640	Stable	ZT18
AT3G59300	Stable	ZT18
AT5G46560	Stable	ZT18
AT1G27440	Stable	ZT18
AT1G45207	Stable	ZT18
AT2G33540	Stable	ZT18
AT5G50340	Stable	ZT18
AT5G60790	Stable	ZT18
AT1G60860	Stable	ZT18
AT3G25030	Stable	ZT18
AT4G11970	Stable	ZT18
AT1G64440	Stable	ZT18
AT5G61770	Stable	ZT18
AT4G32270	Stable	ZT18
AT1G20980	Stable	ZT18
AT1G12860	Stable	ZT18
AT2G22840	Stable	ZT18
AT3G61960	Stable	ZT18
AT1G55680	Stable	ZT18
AT3G06440	Stable	ZT18
AT1G29890	Stable	ZT18
AT1G78140	Random	ZT18
AT5G54510	Random	ZT18
ATCG00540	Random	ZT18
AT5G26160	Random	ZT18
AT1G16350	Random	ZT18
AT3G26932	Random	ZT18
AT4G08900	Random	ZT18
AT4G26220	Random	ZT18
AT1G05700	Random	ZT18
AT3G54920	Random	ZT18
AT3G01310	Random	ZT18
AT1G66590	Random	ZT18
AT2G24490	Random	ZT18
AT3G19290	Random	ZT18
AT1G52380	Random	ZT18
AT3G05590	Random	ZT18
AT1G19680	Random	ZT18
AT3G12030	Random	ZT18
AT5G44610	Random	ZT18
AT4G31820	Random	ZT18
AT3G53030	Random	ZT18
AT5G49460	Random	ZT18
AT1G77690	Random	ZT18
AT4G12400	Random	ZT18
AT3G63420	Random	ZT18
AT5G02470	Random	ZT18
AT3G10520	Random	ZT18
AT4G16710	Random	ZT18
AT3G01420	Random	ZT18
AT4G15610	Random	ZT18
AT3G62422	Random	ZT18
AT5G61220	Random	ZT18
AT3G20780	Random	ZT18
AT2G22650	Random	ZT18
AT1G22520	Random	ZT18
AT4G00165	Random	ZT18
AT1G19480	Random	ZT18
AT1G47290	Random	ZT18
AT1G77130	Random	ZT18
AT1G60960	Random	ZT18
AT4G14270	Random	ZT18
AT3G04070	Random	ZT18
AT5G16300	Random	ZT18
AT4G36640	Random	ZT18
AT5G53110	Random	ZT18
AT5G13460	Random	ZT18
AT4G02580	Random	ZT18
AT1G53190	Random	ZT18
AT5G66460	Random	ZT18
AT5G18800	Random	ZT18
AT2G06850	Random	ZT18
AT4G27100	Random	ZT18
AT1G80640	Random	ZT18
AT1G27000	Random	ZT18
AT2G30140	Random	ZT18
AT3G62620	Random	ZT18
AT5G49210	Random	ZT18
AT2G04900	Random	ZT18
AT5G42810	Random	ZT18
AT5G54380	Random	ZT18
AT1G51610	Random	ZT18
AT2G44440	Random	ZT18
AT5G51890	Random	ZT18
AT5G43020	Random	ZT18
AT2G35960	Random	ZT18
AT4G00420	Random	ZT18
AT2G27800	Random	ZT18
AT3G17830	Random	ZT18
AT2G16090	Random	ZT18
AT5G22480	Random	ZT18
AT3G23100	Random	ZT18
AT4G37080	Random	ZT18
AT2G30120	Random	ZT18
AT2G29590	Random	ZT18
AT5G42146	Random	ZT18
AT3G07100	Random	ZT18
AT3G03210	Random	ZT18
AT5G26570	Random	ZT18
AT3G26710	Random	ZT18
ATCG00810	Random	ZT18
AT3G23980	Random	ZT18
AT1G11890	Random	ZT18
AT4G34460	Random	ZT18
AT3G63490	Random	ZT18
AT5G16310	Random	ZT18
AT5G12890	Random	ZT18
AT3G27150	Random	ZT18
AT5G49350	Random	ZT18
AT1G27921	Random	ZT18
AT1G04810	Random	ZT18
AT5G39360	Random	ZT18
AT1G80830	Random	ZT18
AT2G30945	Random	ZT18
AT1G12500	Random	ZT18
AT5G58760	Random	ZT18
AT1G64860	Random	ZT18
AT1G06560	Random	ZT18
AT1G22650	Random	ZT18
AT4G33300	Random	ZT18
AT2G39000	Random	ZT18
AT1G30540	Random	ZT18
AT4G34560	Random	ZT18
AT1G01010	Random	ZT18
AT5G40670	Random	ZT18
AT1G71030	Random	ZT18
AT5G07840	Random	ZT18
AT3G49860	Random	ZT18
AT1G01540	Random	ZT18
AT5G54090	Random	ZT18
AT1G16510	Random	ZT18
AT3G19800	Random	ZT18
AT2G21240	Random	ZT18
AT2G16280	Random	ZT18
AT4G01220	Random	ZT18
AT2G02130	Random	ZT18
AT2G47700	Random	ZT18
AT3G05250	Random	ZT18
AT4G26640	Random	ZT18
AT2G34470	Random	ZT18
AT1G68160	Random	ZT18
AT5G35220	Random	ZT18
AT5G04170	Random	ZT18
AT3G55320	Random	ZT18
AT1G31175	Random	ZT18
AT2G31680	Random	ZT18
AT3G25500	Random	ZT18
AT2G11890	Random	ZT18
AT3G13340	Random	ZT18
AT4G29530	Random	ZT18
AT2G29390	Random	ZT18
AT3G58630	Random	ZT18
AT1G44575	Random	ZT18
AT3G20550	Random	ZT18
AT4G15110	Random	ZT18
AT1G05470	Random	ZT18
AT1G01690	Random	ZT18
AT3G04570	Random	ZT18
AT4G19500	Random	ZT18
AT2G35230	Random	ZT18
AT5G27700	Random	ZT18
AT5G22770	Random	ZT18
AT4G29020	Random	ZT18
AT1G06460	Random	ZT18
AT1G61300	Random	ZT18
AT2G19970	Random	ZT18
AT4G26870	Random	ZT18
AT2G26460	Random	ZT18
AT2G24100	Random	ZT18
AT3G54810	Random	ZT18
AT1G69080	Random	ZT18
AT5G17920	Random	ZT18
AT1G64185	Random	ZT18
AT5G17670	Random	ZT18
AT5G15740	Random	ZT18
AT3G13920	Random	ZT18
AT2G19680	Random	ZT18
AT1G51060	Random	ZT18
AT1G14205	Random	ZT18
AT2G46180	Random	ZT18
AT1G12000	Random	ZT18
AT4G16760	Random	ZT18
AT3G07160	Random	ZT18
AT2G42040	Random	ZT18
AT5G45275	Random	ZT18
AT4G19185	Random	ZT18
AT3G53180	Random	ZT18
AT3G15430	Random	ZT18
AT3G53930	Random	ZT18
AT1G30260	Random	ZT18
AT2G25605	Random	ZT18
AT3G48670	Random	ZT18
AT4G25290	Random	ZT18
AT1G22730	Random	ZT18
AT4G28510	Random	ZT18
AT1G18160	Random	ZT18
AT1G11670	Random	ZT18
AT1G33811	Random	ZT18
AT2G31230	Random	ZT18
AT4G33140	Random	ZT18
AT2G42870	Random	ZT18
AT4G33640	Random	ZT18
AT5G65450	Random	ZT18
AT5G06240	Random	ZT18
AT4G37300	Random	ZT18
AT3G53760	Random	ZT18
AT1G33290	Random	ZT18
AT1G58370	Random	ZT18
AT2G05812	Random	ZT18
AT5G01910	Random	ZT18
AT1G19980	Random	ZT18
AT3G20380	Random	ZT18
AT1G18745	Random	ZT18
AT5G37020	Random	ZT18
AT1G80210	Random	ZT18
AT1G16445	Random	ZT18
AT1G66760	Random	ZT18
AT1G20460	Random	ZT18
AT4G15545	Random	ZT18
AT5G19600	Random	ZT18
AT5G45010	Random	ZT18
AT1G20370	Random	ZT18
AT1G62040	Random	ZT18
AT3G01410	Random	ZT18
AT2G43180	Random	ZT18
AT4G21105	Random	ZT18
AT1G29960	Random	ZT18
AT4G34555	Random	ZT18
AT5G39970	Random	ZT18
AT1G45180	Random	ZT18
AT4G29070	Random	ZT18
AT1G14520	Random	ZT18
AT5G52110	Random	ZT18
AT4G37070	Random	ZT18
AT1G04790	Random	ZT18
AT4G16190	Random	ZT18
AT2G41945	Random	ZT18
AT5G62810	Random	ZT18
AT4G14510	Random	ZT18
AT5G17460	Random	ZT18
AT5G13870	Random	ZT18
AT5G13500	Random	ZT18
AT5G19590	Random	ZT18
AT1G31230	Random	ZT18
AT5G09740	Random	ZT18
AT4G13770	Random	ZT18
AT1G51470	Random	ZT18
AT1G16890	Random	ZT18
AT1G57540	Random	ZT18
AT1G47530	Random	ZT18
AT3G09850	Random	ZT18
AT2G04395	Random	ZT18
AT1G31935	Random	ZT18
AT5G35100	Random	ZT18
AT5G26040	Random	ZT18
AT4G18010	Random	ZT18
AT1G30580	Random	ZT18
AT2G40330	Random	ZT18
AT3G20920	Random	ZT18
AT1G76060	Random	ZT18
AT3G18480	Random	ZT18
AT1G80760	Random	ZT18
AT1G47820	Random	ZT18
AT3G43740	Random	ZT18
AT5G55510	Random	ZT18
AT2G45560	Random	ZT18
AT1G55480	Random	ZT18
AT5G05960	Random	ZT18
AT1G26220	Random	ZT18
AT5G13480	Random	ZT18
AT4G23430	Random	ZT18
AT1G71810	Random	ZT18
AT5G16480	Random	ZT18
AT2G30710	Random	ZT18
AT5G62550	Random	ZT18
AT3G11120	Random	ZT18
AT1G60440	Random	ZT18
AT2G35820	Random	ZT18
AT3G47730	Random	ZT18
AT5G46470	Random	ZT18
AT1G20850	Random	ZT18
AT4G32260	Random	ZT18
AT1G65370	Random	ZT18
AT1G52100	Random	ZT18
AT4G26570	Random	ZT18
AT4G26190	Random	ZT18
AT3G59100	Random	ZT18
AT1G04850	Random	ZT18
AT3G24560	Random	ZT18
AT3G12640	Random	ZT18
AT3G15353	Random	ZT18
AT5G23540	Random	ZT18
AT1G11310	Random	ZT18
AT5G06839	Random	ZT18
AT2G16600	Random	ZT18
AT1G62290	Random	ZT18
AT1G55280	Random	ZT18
AT5G64950	Random	ZT18
AT5G10790	Random	ZT18
AT1G54290	Random	ZT18
AT4G26710	Random	ZT18
AT1G60770	Random	ZT18
AT3G22260	Random	ZT18
AT4G30260	Random	ZT18
AT1G18650	Random	ZT18
AT2G33770	Random	ZT18
AT3G18030	Random	ZT18
AT1G14670	Random	ZT18
AT2G36170	Random	ZT18
AT4G16440	Random	ZT18
AT1G62590	Random	ZT18
AT5G39040	Random	ZT18
AT2G39840	Random	ZT18
AT3G22200	Random	ZT18
AT4G35510	Random	ZT18
AT3G13445	Random	ZT18
AT1G70530	Random	ZT18
AT1G13030	Random	ZT18
AT5G19200	Random	ZT18
AT1G61580	Random	ZT18
AT3G26400	Random	ZT18
AT4G22980	Random	ZT18
AT1G74250	Random	ZT18
AT2G19260	Random	ZT18
AT3G13520	Random	ZT18
AT3G26680	Random	ZT18
AT1G26260	Random	ZT18
AT4G28630	Random	ZT18
AT1G56310	Random	ZT18
AT5G49720	Random	ZT18
AT1G17120	Random	ZT18
AT1G04440	Random	ZT18
AT5G12840	Random	ZT18
AT2G27100	Random	ZT18
AT1G58180	Random	ZT18
AT5G64040	Random	ZT18
AT1G02560	Random	ZT18
AT5G03870	Random	ZT18
AT4G01580	Random	ZT18
AT1G59650	Random	ZT18
AT1G64790	Random	ZT18
AT1G25550	Random	ZT18
AT3G48990	Random	ZT18
AT5G10390	Random	ZT18
AT1G24280	Random	ZT18
AT5G35590	Random	ZT18
AT3G47060	Random	ZT18
AT2G03820	Random	ZT18
AT3G10020	Random	ZT18
AT3G09570	Random	ZT18
AT1G64600	Random	ZT18
AT2G31040	Random	ZT18
AT4G18590	Random	ZT18
AT4G13070	Random	ZT18
AT3G54610	Random	ZT18
AT5G42650	Random	ZT18
AT5G53500	Random	ZT18
AT1G52050	Random	ZT18
AT5G41100	Random	ZT18
AT1G32370	Random	ZT18
AT3G58830	Random	ZT18
AT3G02110	Random	ZT18
AT4G04614	Random	ZT18
AT1G50250	Random	ZT18
AT1G66840	Random	ZT18
AT1G21580	Random	ZT18
AT3G62240	Random	ZT18
AT4G12550	Random	ZT18
AT5G15450	Random	ZT18
AT5G03460	Random	ZT18
AT3G53240	Random	ZT18
AT1G05570	Random	ZT18
AT2G34380	Random	ZT18
AT2G41240	Random	ZT18
AT4G16430	Random	ZT18
AT4G15930	Random	ZT18
AT3G20230	Random	ZT18
AT3G61420	Random	ZT18
AT1G64450	Random	ZT18
AT2G33255	Random	ZT18
AT3G43240	Random	ZT18
AT5G20320	Random	ZT18
AT3G53420	Random	ZT18
AT1G65290	Random	ZT18
AT3G50000	Random	ZT18
AT3G09070	Random	ZT18
AT2G20130	Random	ZT18
AT5G57030	Random	ZT18
AT4G25690	Random	ZT18
AT2G01890	Random	ZT18
AT2G25010	Random	ZT18
AT2G39450	Random	ZT18
AT4G03200	Random	ZT18
AT5G28150	Random	ZT18
AT4G38240	Random	ZT18
AT3G20270	Random	ZT18
AT4G26110	Random	ZT18
AT5G51700	Random	ZT18
AT5G48480	Random	ZT18
AT3G16440	Random	ZT18
AT1G65260	Random	ZT18
AT5G16550	Random	ZT18
AT1G22590	Random	ZT18
AT3G28345	Random	ZT18
AT1G77630	Random	ZT18
AT1G02110	Random	ZT18
AT4G37910	Random	ZT18
AT1G13180	Random	ZT18
AT2G30800	Random	ZT18
AT1G68710	Random	ZT18
AT5G07340	Random	ZT18
AT2G24300	Random	ZT18
AT1G12160	Random	ZT18
AT2G05920	Random	ZT18
AT5G10560	Random	ZT18
AT2G15290	Random	ZT18
AT3G42630	Random	ZT18
AT5G43380	Random	ZT18
AT1G18040	Random	ZT18
AT4G39200	Random	ZT18
AT5G23280	Random	ZT18
AT1G19150	Random	ZT18
AT5G17820	Random	ZT18
AT2G04230	Random	ZT18
AT5G44080	Random	ZT18
AT1G30090	Random	ZT18
AT3G32940	Random	ZT18
AT4G40090	Random	ZT18
AT2G20820	Random	ZT18
