"Gene"	"effect.size"	"p.value"	"q.value"	"Mean"	"CV2"	"TechNoise"	"BioVar"
"AT5G20150"	0.246595894088822	1.11022302462516e-16	1.93772646507251e-14	15.0714285714286	0.269877827749394	0.0232819336605717	3.53502366461695
"AT5G56080"	0.239726259193359	0	0	68.4285714285714	0.246211779599448	0.00648552040608896	5.24653363389409
"AT1G73830"	0.238660052721941	7.7848838486716e-13	1.072028500629e-10	11.2142857142857	0.26935091765308	0.0306908649311394	3.13360577073357
"AT5G64572"	0.238455213596335	0	0	81.7142857142857	0.244169359419494	0.00571414582315884	5.41720050517472
"ATCG00710"	0.236019420823776	0	0	30.2857142857143	0.248480159925514	0.0124607391017382	4.31766911471986
"AT1G01580"	0.235111764547531	0	0	106	0.239915655721992	0.00480389117446163	5.64218002455384
"AT2G37770"	0.232905235092252	3.69756447682335e-11	4.33597209352488e-09	9.71428571428571	0.268066276284269	0.035161041192017	2.9305400369894
"AT5G59320"	0.230174074180399	4.66293670342566e-15	7.29069582483532e-13	14.7142857142857	0.253978842347209	0.0238047681668101	3.41538583484724
"AT3G12820"	0.229822551164998	8.39654124007438e-10	8.40213893423443e-08	8.42857142857143	0.270081541555256	0.0402589903902576	2.74601214560332
"AT3G49580"	0.225734866391282	1.90033977442994e-08	1.63931609276973e-06	7.21428571428571	0.272477057302074	0.0467421909107923	2.54333749624011
"AT5G09520"	0.220222779730687	2.76756395578559e-12	3.67620663507449e-10	11.9285714285714	0.24918012891766	0.0289573491869724	3.10518757757972
"AT2G41100"	0.218304574205605	0	0	36.7142857142857	0.228888342803769	0.0105837685981646	4.43471865952347
"AT3G13610"	0.217390181475842	0	0	79.4285714285714	0.223218658056399	0.00582847658055763	5.25919496380603
"AT3G55240"	0.217175060692771	7.43849426498855e-14	1.08399804774251e-11	14.3571428571429	0.241528675032796	0.0243536143400255	3.30998667558247
"AT1G25472"	0.215787541570731	4.19003216567404e-08	3.45562542894326e-06	7.28571428571429	0.26208854582557	0.046301004254839	2.50093891373074
"AT1G52400"	0.213377761539026	0	0	41.5	0.222941813593577	0.00956405205455164	4.5429014324768
"AT1G16515"	0.211382390791168	4.09051278404959e-08	3.39218767340245e-06	7.5	0.256410256410256	0.0450278656190879	2.50956397216931
"AT5G07842"	0.20377970935768	2.07923132677923e-06	0.000144487325069242	5.92857142857143	0.260281161718235	0.0565014523605555	2.20371104071242
"AT2G33830"	0.198257104224067	5.80211117595653e-07	4.37636626889987e-05	6.78571428571429	0.247841466013211	0.0495843617891444	2.32146049126614
"ATCG01020"	0.196342387636443	0	0	67.7857142857143	0.202872902052672	0.00653051441622894	4.95723572642385
"AT3G23290"	0.195354965842113	1.00134345260017e-10	1.10515920761239e-08	11.9285714285714	0.224312315029085	0.0289573491869724	2.95350738195608
"AT1G43800"	0.193526276218275	3.02174211153083e-06	0.000204307878802152	6.14285714285714	0.248117485543121	0.0545912093248461	2.1842828479555
"AT5G15960"	0.193524894474203	0	0	26.2857142857143	0.207616875090883	0.0140919806166797	3.88097741000101
"AT3G02040"	0.191646952430676	1.78514047988187e-09	1.71762555147609e-07	10.4285714285714	0.224518960116633	0.0328720076859577	2.77190580437878
"AT3G29250"	0.191033347011424	1.23845378396936e-12	1.67470191868289e-10	15.5	0.213719683022493	0.0226863360110689	3.23582425412313
"AT4G32480"	0.188432889816385	1.09801057135428e-13	1.58472487269497e-11	17.8571428571429	0.208354461538462	0.0199215717220765	3.38663661397258
"AT5G05250"	0.187996080251703	3.54007378966514e-10	3.59030456641039e-08	11.7857142857143	0.217283322737868	0.0292872424861654	2.89123317775356
"ATCG00640"	0.186109775269889	1.86159976323097e-11	2.27175710943877e-09	14.0714285714286	0.21092252590101	0.0248127506311214	3.08755959895601
"AT1G28710"	0.18478318299211	1.33072663999201e-10	1.45486544631181e-08	12.7857142857143	0.211915982647233	0.0271327996551229	2.9653825768664
"AT2G18150"	0.181500215733704	4.81057866874579e-08	3.94572600097674e-06	9.14285714285714	0.21875	0.0372497842662961	2.55397904166279
"AT3G08770"	0.178090202760722	0	0	162.857142857143	0.181824821838672	0.00373461907795072	5.60544425330977
"AT2G42610"	0.172763256436745	2.83303957224756e-05	0.00166760486193866	5.78571428571429	0.230616814978955	0.05785355854221	1.99502010154877
"AT5G02780"	0.170287368797291	0	0	54.3571428571429	0.178001063415338	0.00771369461804689	4.52832001854987
"AT3G22060"	0.170247171029895	1.28341781646668e-13	1.83467632620618e-11	21.2857142857143	0.187240352998652	0.016993181968757	3.46186346284614
"AT1G21910"	0.169201029885478	2.93315282062778e-07	2.2930533248762e-05	8.85714285714286	0.207596253902185	0.0383952240167073	2.43478164000438
"AT1G61280"	0.169003762207223	9.68370976107691e-05	0.00487760011791156	5.21428571428571	0.233006625575588	0.0640028633683644	1.86416262354952
"AT1G49860"	0.167690932886459	0	0	84.0714285714286	0.173293686359536	0.00560275347307638	4.95093926936199
"AT5G52640"	0.167353544613639	2.5827118221855e-12	3.46129504026825e-10	18.7142857142857	0.186442425356242	0.019088880742602	3.28792576620839
"AT3G07273"	0.16651655112327	4.14195196674072e-06	0.000277547763485617	7.28571428571429	0.212817555378109	0.046301004254839	2.20050177349628
"AT3G54363"	0.165156246063928	1.4162362625636e-05	0.000882062502119485	6.57142857142857	0.216300712519994	0.051144466456066	2.08038835568634
"AT5G04140"	0.164921889884861	0	0	319.5	0.167679161926335	0.0027572720414744	5.9263179856972
"AT4G22610"	0.164325839435117	0.000165903993724958	0.00803296434132783	5.07142857142857	0.230082553827843	0.0657567143927253	1.80694147426583
"AT5G37990"	0.16361711099345	0	0	38.8571428571429	0.173713235294118	0.0100961243006675	4.10483419514391
"AT2G05380"	0.163055641403578	0	0	318.928571428571	0.165814734040865	0.00275909263728702	5.90923450157139
"AT5G33370"	0.162978775373943	1.58758372004186e-07	1.28116299128109e-05	9.78571428571429	0.197895875768964	0.0349171003950209	2.50273588236141
"AT3G17790"	0.161546552623053	1.97952765290665e-13	2.80308585567254e-11	23	0.177402937327323	0.0158563847042696	3.48389412154466
"AT3G18217"	0.159935382892769	2.79863576757577e-10	2.87722759392551e-08	15.4285714285714	0.182718687348317	0.0227833044555481	3.00357527791307
"ATCG00905"	0.159424417194083	1.81815484889825e-09	1.73824868037979e-07	13.7857142857143	0.184715335672408	0.025290918478325	2.86861231182356
"ATCG00300"	0.159406985502696	1.11022302462516e-16	1.93772646507251e-14	35	0.170423861852433	0.0110168763497375	3.95134021322358
"AT5G45070"	0.157516482456781	1.11022302462516e-16	1.93772646507251e-14	35.7857142857143	0.168329700188139	0.0108132177313581	3.96042194860002
"AT1G19394"	0.156832845257673	5.26909589688707e-05	0.00287596834226454	6.14285714285714	0.211424054582519	0.0545912093248461	1.95339896572541
"AT1G31258"	0.156407848472533	0	0	47.7857142857143	0.164942879294666	0.00853503082213302	4.27242632362121
"AT4G39675"	0.156053060830715	1.93178806284777e-14	2.87090483399456e-12	28.0714285714286	0.169359365326966	0.0133063044962517	3.66990590958834
"AT2G16060"	0.153977389721322	7.7715611723761e-16	1.28188058458643e-13	34.7857142857143	0.165051406056765	0.0110740163354429	3.89766496855493
"ATCG00140"	0.153107873072576	0	0	42.9285714285714	0.162411595674516	0.00930372260193931	4.12570274751465
"ATCG00580"	0.152314749652762	2.44249065417534e-15	3.90018986374169e-13	33.3571428571429	0.163788460392141	0.0114737107393784	3.8354297591539
"AT2G39530"	0.147772912238881	0	0	45.2142857142857	0.156694324794772	0.00892141255589124	4.13453696377181
"AT3G16360"	0.147594464113351	1.14168258369407e-06	8.31876484526602e-05	9.64285714285714	0.183003060040097	0.0354085959267464	2.36969623024768
"AT4G19690"	0.146600753853868	0	0	317.214285714286	0.149365347633963	0.00276459378009488	5.75563416389941
"AT5G42800"	0.146381604999956	0	0	65.2857142857143	0.153095519508574	0.00671391450861814	4.51113408468795
"AT3G21680"	0.14403407830351	8.61563996951142e-05	0.00441367767721387	6.5	0.195721438324989	0.0516873600214782	1.92091836772529
"AT3G26460"	0.143677287364102	1.08772443432326e-05	0.000688892141738062	8.14285714285714	0.185287780855648	0.0416104934915455	2.15474843966645
"AT5G42530"	0.143337087588931	0	0	164.857142857143	0.147047522490935	0.0037104349020048	5.30855037137117
"AT1G62500"	0.139941624932042	1.44635303733764e-10	1.55069707788843e-08	20.3571428571429	0.157630513530791	0.0176888885987488	3.15563152261321
"AT5G51440"	0.136223756724021	3.12748582587119e-09	2.93397264039541e-07	17.2857142857143	0.156746334056627	0.0205225773326063	2.93314787341263
"AT5G46890"	0.134873697104845	0	0	62.2857142857143	0.141827125403845	0.00695342829899982	4.35026521839185
"AT2G22482"	0.13409980798826	8.03946368379549e-05	0.00414681614755224	7.21428571428571	0.180841998899052	0.0467421909107923	1.95193250623014
"AT5G20820"	0.133300106392443	9.35734487200746e-05	0.0047611439501299	7.14285714285714	0.180492307692308	0.0471922012998648	1.93531697968639
"AT4G12480"	0.13267831866127	0	0	117.285714285714	0.137187500463622	0.00450918180235208	4.92713955120036
"AT2G15128"	0.132617442775403	1.78119482374672e-06	0.000124933337871207	10.8571428571429	0.16426060089495	0.0316431581195469	2.37602098172802
"AT5G09530"	0.130981465264665	2.05487848958796e-11	2.48739726844479e-09	26.5	0.144973573951858	0.0139921086871935	3.3731046410934
"AT5G47500"	0.130870635922856	0	0	96.8571428571429	0.135963635219646	0.00509299929678947	4.73856151215789
"AT4G22870"	0.130660834253049	8.7837626061571e-11	9.76624271988282e-09	24.0714285714286	0.145888944504764	0.0152281102517153	3.26006173436703
"AT5G09670"	0.129143227191685	3.15584652854639e-08	2.67622917477296e-06	15.9285714285714	0.151266015650982	0.0221227884592971	2.77348275311115
"AT5G46900"	0.129104125662602	1.1502432861743e-07	9.38323463341102e-06	14.3571428571429	0.153457740002627	0.0243536143400255	2.6556336084895
"AT3G22121"	0.127034823533737	2.22044604925031e-16	3.83090749416634e-14	67.7857142857143	0.133565337949966	0.00653051441622894	4.35420520785221
"AT4G22880"	0.126712839882942	1.88737914186277e-15	3.04618934616776e-13	56.4285714285714	0.134207289265773	0.00749444938283122	4.16249673397097
"ATCG01060"	0.126684961766146	2.29101515536456e-10	2.37159568841532e-08	23.9285714285714	0.141993591171582	0.0153086294054357	3.21340878766781
"AT1G02205"	0.125505276313461	2.53438506070403e-07	2.00216419795618e-05	14.0714285714286	0.150318026944583	0.0248127506311214	2.59886445540151
"AT5G26220"	0.125231899110548	0.000171210685085188	0.00826325525121759	7.21428571428571	0.17197409002134	0.0467421909107923	1.87939395867166
"AT2G19800"	0.125100950316603	6.66133814775094e-15	1.02027230201777e-12	53.2857142857143	0.132934736274083	0.00783378595748045	4.08486461443101
"AT5G03552"	0.124868286457001	8.31839675474733e-05	0.00427599778386155	7.92857142857143	0.167556329718492	0.0426880432614913	1.97274224894787
"AT1G65486"	0.123438214206763	3.19944071236478e-12	4.15548113160959e-10	34.6428571428571	0.134550716580688	0.011112502373925	3.59789444203637
"AT5G57560"	0.122482367378755	5.77315972805081e-15	8.93351830082915e-13	57.7857142857143	0.129841696056758	0.00735932867800263	4.14103577124421
"AT3G47640"	0.122186453139292	5.26450141147272e-07	3.9909174841518e-05	13.7857142857143	0.147477371617617	0.025290918478325	2.54380227292599
"AT4G14130"	0.119854524956992	1.69135705441192e-10	1.78783587230443e-08	27.5	0.133401144310235	0.0135466193532429	3.29976627426163
"AT1G26250"	0.116633177553527	3.57681576912405e-07	2.73918391298735e-05	15.4285714285714	0.139416482009075	0.0227833044555481	2.613352215078
"AT2G20670"	0.11612479615563	1.29527499836968e-11	1.62017314379407e-09	36.2142857142857	0.126830652162398	0.0107058560067687	3.56643139625526
"AT5G54060"	0.115986875981299	3.96753913944892e-07	3.02298286716387e-05	15.4285714285714	0.138770180436847	0.0227833044555481	2.60664867478192
"AT2G43535"	0.115888917877195	2.72337707940551e-13	3.82036354783894e-11	50	0.124123076923077	0.00823415904588153	3.91400624045841
"ATCG00070"	0.114711305274409	9.39903710417411e-12	1.19558938079367e-09	38.3571428571429	0.124916339828484	0.010205034554075	3.61360923027531
"AT5G13580"	0.114660920655577	0.000152296231152094	0.00749497190030468	8.28571428571429	0.155584011707674	0.0409230910520973	1.92670678646719
"AT5G07690"	0.113821899621092	3.48862050358889e-11	4.15588839356105e-09	35.1428571428571	0.1248010697743	0.0109791701532083	3.50678938151526
"AT3G25570"	0.112680688572675	9.67986632982587e-06	0.000620917921413189	11.7857142857143	0.14196793105884	0.0292872424861654	2.27722080905114
"AT1G50060"	0.111444742772371	1.15008295487051e-06	8.33949041188715e-05	14.9285714285714	0.134932808314828	0.0234880655424571	2.52224137165786
"AT3G20380"	0.109945116116688	8.62418077618443e-07	6.34553693384943e-05	15.7142857142857	0.1323458359822	0.0224007198655118	2.56269580347768
"AT2G36030"	0.10987677529927	2.54357846164455e-05	0.0015210801876209	11	0.14113159567705	0.0312548203777807	2.17489038937236
"AT3G16150"	0.109835584679338	5.6654443018056e-06	0.000371346371048481	13	0.136549840691853	0.0267142560125146	2.35374588693863
"AT5G26260"	0.109320945228674	8.16519074575695e-11	9.21500098449712e-09	36.2142857142857	0.120026801235442	0.0107058560067687	3.48688452777008
"AT4G14630"	0.109082126891554	5.73439251638774e-09	5.21655949521091e-07	25.2142857142857	0.123698930253834	0.0146168033622801	3.08113328483058
"AT2G34925"	0.107782911033	6.73712817165217e-05	0.00353581447050696	10.0714285714286	0.141758849771525	0.0339759387385253	2.06085348544187
"AT4G12510"	0.107013247169817	6.66133814775094e-16	1.11096317330824e-13	133.642857142857	0.111183637510959	0.00417039034114125	4.73661825362055
"AT5G51720"	0.106534509962519	3.33066907387547e-16	5.68106168168986e-14	153.071428571429	0.110396569539393	0.00386205957687408	4.83718111256142
"AT1G71030"	0.105966846120778	3.88016394203827e-06	0.000261171572959616	14.3571428571429	0.130320460460804	0.0243536143400255	2.4198558015811
"AT1G66100"	0.105056096798479	0	0	266.357142857143	0.108016102363207	0.00296000556472862	5.18950269804202
"ATCG00350"	0.103833574845046	1.0991207943789e-14	1.64978031236274e-12	108.428571428571	0.108568867118446	0.00473529227340039	4.51901317435393
"ATCG00340"	0.103730164642702	4.55191440096314e-15	7.19202475352176e-13	123.142857142857	0.10810768841518	0.00437752377247871	4.62621030490367
"AT1G24530"	0.103132769397871	2.45565294798578e-06	0.000168307537667884	15.7857142857143	0.125440007055863	0.0223072376579916	2.49141376726557
"AT5G47450"	0.100888099502051	2.4263062079477e-06	0.000167058973308693	16.4285714285714	0.122390577286608	0.021502477784557	2.50891767094948
"AT5G23940"	0.100033775354302	2.1763435498201e-10	2.26853588074998e-08	41.9285714285714	0.109517865909184	0.00948409055488213	3.52951299120578
"AT5G03285"	0.0995316123937537	3.35182992472483e-11	4.02487737360957e-09	51.3571428571429	0.107594189890533	0.00806257749677961	3.73821524138255
"AT4G36430"	0.0994097801918666	4.52792022735959e-05	0.00250789972740471	12	0.128205128205128	0.0287953480132616	2.15454630761466
"AT5G45080"	0.0992515177945976	9.49029224648346e-05	0.00481247589931475	10.9285714285714	0.130699237965674	0.0314477201710763	2.05522339299035
"AT4G17280"	0.0973446246186372	4.47898003570479e-05	0.00248998112355292	12.4285714285714	0.125207069321219	0.0278624447025819	2.16792226728653
"AT3G12145"	0.0971964908330336	3.06161714184183e-05	0.0017811966394979	13.0714285714286	0.123774281796319	0.0265777909632853	2.21941847421733
"AT3G57157"	0.0968034886714952	3.14981891680333e-08	2.67622917477296e-06	27.8571428571429	0.110198755879229	0.013395267207734	3.04031267093062
"AT3G17998"	0.0958794344147551	1.26067889016923e-06	9.05396657485175e-05	19.3571428571429	0.114392191324695	0.0185127569099398	2.62739691208
"AT2G22122"	0.0956522683965677	3.42588485247042e-07	2.63705290438877e-05	22.3571428571429	0.11191452241172	0.0162622540151528	2.78279811767259
"ATCG00270"	0.0950788047794272	5.75206549058294e-13	7.99430583459721e-11	100.071428571429	0.100064143028254	0.00498533824882678	4.32708988844479
"AT4G08770"	0.0935704012381686	1.19734315791042e-05	0.000748838366676478	15.6428571428571	0.116065457029991	0.0224950557918221	2.36725881636799
"AT3G29590"	0.0926944384943782	5.6208210965969e-05	0.00303191241186132	13.0714285714286	0.119272229457663	0.0265777909632853	2.1659650709095
"AT2G35736"	0.0926124181169428	4.82585058979579e-05	0.00264365026835163	13.3571428571429	0.118658944075742	0.026046525958799	2.1876579834438
"AT2G19590"	0.0923362802103207	4.26575514439476e-05	0.00239808931525713	13.6428571428571	0.117873793101994	0.0255375128916734	2.20655306700261
"AT5G17220"	0.0916738574435519	1.61470836701483e-11	1.99084145344061e-09	75.2857142857143	0.0977272532133566	0.00605339576980467	4.0129443605212
"AT5G54510"	0.0913495972523439	7.85655918322803e-07	5.83796798714122e-05	22.4285714285714	0.107565605719689	0.0162160084673452	2.72972619515767
"AT5G65390"	0.0897543556406619	2.05077621551197e-10	2.15259797166676e-08	59.2857142857143	0.0969715376799134	0.00721718203925145	3.74805381148789
"AT1G73120"	0.0893464886883684	3.21143112103073e-12	4.15548113160959e-10	107.428571428571	0.0941096519483233	0.00476316325995483	4.30435079050013
"AT3G25770"	0.0883323557896364	3.39729373521891e-08	2.86479657110314e-06	34.3571428571429	0.0995227903911736	0.0111904346015372	3.15276086872847
"AT5G63660"	0.0878943496118806	1.86179927030850e-09	1.76870930679307e-07	48.7142857142857	0.0962998783450964	0.00840552873321577	3.51812349820813
"AT5G64120"	0.0873410356030904	1.18394916093223e-09	1.16150829448319e-07	52.5	0.0952660038374324	0.00792496823434198	3.5874844152213
"AT3G09220"	0.087240665980973	0.000157911924084986	0.00769564279388194	12.5	0.114953846153846	0.0277131801728731	2.05241055777067
"AT2G28790"	0.0869083047244234	5.17245513087516e-09	4.73405801917294e-07	44.6428571428571	0.0959216246153846	0.0090133198909612	3.41172559446696
"AT1G67148"	0.0858804643812727	1.08698327139223e-06	7.95883848955968e-05	24.5714285714286	0.100834130715147	0.0149536663338748	2.75341289804304
"AT3G12580"	0.0852431256597293	1.28782540187444e-11	1.62017314379407e-09	110.785714285714	0.0899147128210053	0.00467158716127593	4.26657251373396
"AT3G45140"	0.0850919501599752	5.93273796756222e-09	5.33235909539574e-07	46.7857142857143	0.0937721936591466	0.00868024349917142	3.4333527636899
"AT5G38020"	0.0842509505259017	1.4851353398404e-05	0.000917361376584546	18.4285714285714	0.103608788303218	0.019357837777316	2.42015665922333
"AT3G58550"	0.0841111623587685	1.17364911123019e-07	9.52241792408927e-06	33.6428571428571	0.0955022186715156	0.0113910563127471	3.067632712779
"AT1G11600"	0.0835283354329515	2.62573204037331e-05	0.00155779596545468	17.3571428571429	0.103973622949389	0.0204452875164373	2.34637732138349
"AT5G53450"	0.0832742123103474	1.56613011448314e-09	1.51662019473497e-07	59.6428571428571	0.0904586037505827	0.00718439144023528	3.65431986550548
"AT3G07720"	0.0822185189991643	4.80159245697109e-11	5.54399252147201e-09	107.642857142857	0.0869756663110307	0.00475714731186644	4.19244321999694
"AT4G08950"	0.0821112432841919	4.51538806345297e-11	5.25395153739761e-09	109.642857142857	0.0868133756979262	0.0047021324137343	4.20653027033673
"ATCG00280"	0.0819371487484239	7.41562367068127e-11	8.43246297703984e-09	101.571428571429	0.0868745770737973	0.00493742832537334	4.13710233892819
"AT3G15450"	0.0809318677837744	1.6282053483252e-10	1.73328810484831e-08	94.5714285714286	0.0861058784955062	0.00517401071173179	4.05675678862171
"AT3G62450"	0.0801015033031573	1.68030267255759e-07	1.34873492594061e-05	36.5	0.0907371855016817	0.0106356821985243	3.09278133643698
"AT1G74770"	0.0799867883187228	2.40153835336931e-05	0.00144188362736294	19.0714285714286	0.0987508052272602	0.0187640169085374	2.39582380617191
"AT2G38530"	0.0799135931459072	1.61813895616092e-11	1.99084145344061e-09	162.428571428571	0.0836534720314421	0.00373987888553489	4.48336196557531
