tracking_id	FPKM_WT_ZT4_seedling_2	TPM_WT_ZT4_seedling_2	Raw_WT_ZT4_seedling_2
AT1G01010	9.88952	11.73025804	152
AT1G01020	7.36342	8.733974618	99
AT1G01030	5.57652	6.614478617	83
AT1G01040	10.2012	12.09995109	599
AT1G01046	0	0	0
AT1G01050	112.754	133.7409212	809
AT1G01060	22.4424	26.61960773	494
AT1G01070	9.56543	11.34584511	91
AT1G01073	0	0	0
AT1G01080	88.7204	105.2339432	837
AT1G01090	156.908	186.1133128	2219
AT1G01100	461.325	547.1915008	2130
AT1G01110	3.93242	4.664362004	65
AT1G01115	0	0	0
AT1G01120	38.1395	45.23841163	591
AT1G01130	2.55951	3.035912032	17
AT1G01140	22.5455	26.74189775	351
AT1G01150	0.1997	0.236870195	2
AT1G01160	22.7635	27.00047413	223
AT1G01170	128.022	151.8507567	350
AT1G01180	7.87432	9.339968522	79
AT1G01183	0	0	1
AT1G01190	3.54977	4.210489295	60
AT1G01200	3.15675	3.744316415	32
AT1G01210	16.9128	20.06078234	86
AT1G01220	12.9768	15.39217399	400
AT1G01225	6.64349	7.880043925	48
AT1G01230	31.0336	36.80988925	176
AT1G01240	10.9724	13.01469468	121
AT1G01250	3.99616	4.739965941	31
AT1G01260	6.64158	7.877778416	142
AT1G01270	0	0	0
AT1G01280	0	0	0
AT1G01290	16.3058	19.34080133	142
AT1G01300	46.1171	54.70088368	675
AT1G01305	0	0	0
AT1G01310	0.110832	0.131461179	1
AT1G01320	92.5105	109.7294951	5334
AT1G01340	3.26067	3.867579062	64
AT1G01350	15.1274	17.94306554	190
AT1G01355	0	0	0
AT1G01360	10.1784	12.07290733	81
AT1G01370	11.4473	13.5779879	86
AT1G01380	1.89582	2.248689299	7
AT1G01390	5.77596	6.851040418	80
AT1G01400	0	0	0
AT1G01410	0	0	0
AT1G01420	12.436	14.7507148	157
AT1G01430	45.0428	53.42662403	590
AT1G01440	8.03113	9.525965594	175
AT1G01448	5.90418	7.003126029	61
AT1G01450	4.18864	4.968272276	0
AT1G01453	0.401848	0.476644037	4
AT1G01460	0	0	0
AT1G01470	93.4958	110.8981892	536
AT1G01471	0	0	0
AT1G01480	0.729596	0.865395828	10
AT1G01490	46.0496	54.62081989	410
AT1G01500	13.1794	15.63248397	167
AT1G01510	21.26	25.21712742	445
AT1G01520	8.40273	9.966731566	87
AT1G01530	0	0	0
AT1G01540	37.4366	44.40468073	663
AT1G01550	106.93	126.8328991	1130
AT1G01560	0	0	0
AT1G01570	1.45772	1.729045672	20
AT1G01580	25.0341	29.6937013	467
AT1G01590	0.0599958	0.071162828	1
AT1G01600	8.21369	9.742505518	166
AT1G01610	36.0763	42.79118786	543
AT1G01620	286.586	339.928301	2957
AT1G01630	54.1636	64.24508009	572
AT1G01640	5.30698	6.294769091	40
AT1G01650	14.8254	17.58485423	264
AT1G01660	0.69498	0.824336746	17
AT1G01670	0.668776	0.793255391	9
AT1G01680	0	0	0
AT1G01690	6.34516	7.526185711	107
AT1G01695	0.313691	0.372078359	3
AT1G01700	1.65563	1.963792694	28
AT1G01710	20.2811	24.0560246	443
AT1G01720	33.1553	39.32650163	377
AT1G01725	18.1398	21.51616406	54
AT1G01730	24.1685	28.66698702	199
AT1G01740	4.60976	5.467775414	85
AT1G01750	11.3293	13.43802454	71
AT1G01760	3.25597	3.862004251	44
AT1G01770	9.21915	10.93511196	206
AT1G01780	20.8898	24.77802203	155
AT1G01790	69.2238	82.10843768	2468
AT1G01800	68.483	81.22975245	578
AT1G01810	0.594437	0.70507966	3
AT1G01820	41.7127	49.47669195	328
AT1G01830	8.53821	10.12742848	189
AT1G01840	2.71807	3.223984832	19
AT1G01860	16.0449	19.03133997	142
AT1G01870	0	0	0
AT1G01880	2.50145	2.967045314	40
AT1G01890	0	0	0
AT1G01900	5.1147	6.066699982	125
AT1G01910	36.5259	43.32447199	471
AT1G01920	11.0973	13.16284234	202
AT1G01930	7.35069	8.718875181	144
AT1G01940	24.2171	28.72463295	153
AT1G01950	9.60674	11.39484415	286
AT1G01960	22.7414	26.97426065	1164
AT1G01970	22.8567	27.11102146	313
AT1G01980	0.162721	0.193008287	3
AT1G01990	18.1257	21.49943963	176
AT1G02000	6.87118	8.150113903	113
AT1G02010	7.35391	8.72269452	176
AT1G02020	7.87008	9.33493933	159
AT1G02030	0.779457	0.924537464	16
AT1G02040	0	0	0
AT1G02050	4.98903	5.917639003	85
AT1G02060	3.5251	4.181227463	68
AT1G02065	1.06998	1.26913556	15
AT1G02070	0.427936	0.507587801	2
AT1G02074	0	0	0
AT1G02080	25.3074	30.01787067	1544
AT1G02090	37.354	44.30670638	404
AT1G02100	25.982	30.81803408	330
AT1G02110	14.2702	16.92631476	367
AT1G02120	26.3704	31.27872704	550
AT1G02130	54.489	64.63104685	436
AT1G02140	130.77	155.1102424	698
AT1G02145	18.2029	21.59100888	229
AT1G02150	75.999	90.14470681	1446
AT1G02160	31.6452	37.53532646	114
AT1G02170	21.2975	25.2616073	271
AT1G02180	7.39218	8.768087722	58
AT1G02190	0.289081	0.342887696	6
AT1G02205	25.41	30.13956763	540
AT1G02210	0	0	0
AT1G02220	9.4993	11.26740633	117
AT1G02228	0	0	0
AT1G02230	0.58388	0.692557684	6
AT1G02250	0	0	0
AT1G02260	9.60629	11.39431039	153
AT1G02270	17.568	20.83793483	221
AT1G02280	88.9323	105.4852841	828
AT1G02290	7.86071	9.323825291	109
AT1G02300	11.4251	13.55165581	139
AT1G02305	33.9587	40.27943861	386
AT1G02310	0.0817451	0.096960329	1
AT1G02320	0	0	0
AT1G02330	26.544	31.48463924	277
AT1G02335	24.6735	29.26598276	142
AT1G02340	2.43833	2.892176778	23
AT1G02350	2.23576	2.651902389	39
AT1G02360	21.5801	25.59680769	190
AT1G02370	6.2827	7.452100021	98
AT1G02380	4.212	4.995980277	37
AT1G02390	2.35393	2.792067392	32
AT1G02391	0	0	0
AT1G02400	7.59335	9.006701528	79
AT1G02405	0.320348	0.379974428	1
AT1G02410	22.4935	26.68021899	218
AT1G02420	3.21537	3.813847366	38
AT1G02430	0.721068	0.85528051	13
AT1G02440	0	0	0
AT1G02450	0	0	0
AT1G02460	4.4177	5.239967253	67
AT1G02470	1.19671	1.419453836	9
AT1G02475	70.5711	83.70651086	381
AT1G02480	0	0	0
AT1G02490	0	0	2
AT1G02500	296.762	351.9983616	4687
AT1G02510	0	0	0
AT1G02520	3.39419	4.025951163	123
AT1G02530	0.0530102	0.062876998	3
AT1G02540	0	0	0
AT1G02550	0	0	0
AT1G02560	258.519	306.6371855	2719
AT1G02570	0.735312	0.872175748	5
AT1G02575	0.150384	0.178375	1
AT1G02580	0.291936	0.346274097	1
AT1G02590	0	0	0
AT1G02600	0	0	0
AT1G02610	1.40246	1.663500119	10
AT1G02620	0.225784	0.267809214	1
AT1G02630	0.0933001	0.110666063	1
AT1G02640	3.25927	3.86591848	86
AT1G02650	0.642881	0.76254055	10
AT1G02660	1.51969	1.802550158	33
AT1G02670	1.07992	1.280925693	30
AT1G02680	14.6413	17.36648766	109
AT1G02690	19.9175	23.62474767	357
