tracking_id	FPKM_WT_ZT8_seedling_7	TPM_WT_ZT8_seedling_7	Raw_WT_ZT8_seedling_7
AT1G01010	7.52551	8.839375378	141
AT1G01020	11.0192	12.94302249	141
AT1G01030	1.91293	2.246905039	34
AT1G01040	7.84769	9.21780421	570
AT1G01046	1.44249	1.694331758	2
AT1G01050	92.0609	108.1336484	812
AT1G01060	0.521066	0.612037984	15
AT1G01070	4.72444	5.549271559	55
AT1G01073	0	0	0
AT1G01080	91.448	107.4137433	1065
AT1G01090	141.69	166.4274046	2453
AT1G01100	441.556	518.646475	2529
AT1G01110	3.44563	4.0471964	67
AT1G01115	0	0	0
AT1G01120	39.6205	46.53777248	754
AT1G01130	4.87047	5.720796677	23
AT1G01140	25.3766	29.80705536	484
AT1G01150	0	0	0
AT1G01160	24.2863	28.52640183	293
AT1G01170	118.48	139.165212	392
AT1G01180	9.84979	11.56944728	120
AT1G01183	0	0	0
AT1G01190	6.51318	7.650304488	132
AT1G01200	4.6746	5.490730082	54
AT1G01210	21.0475	24.72214551	135
AT1G01220	11.0257	12.95065731	424
AT1G01225	8.83881	10.38196208	82
AT1G01230	44.0704	51.76457259	313
AT1G01240	12.7867	15.01910716	177
AT1G01250	1.6829	1.976714512	16
AT1G01260	8.15814	9.582455122	219
AT1G01270	0	0	0
AT1G01280	0	0	0
AT1G01290	13.0898	15.37512485	148
AT1G01300	73.9539	86.86537959	1313
AT1G01305	0	0	0
AT1G01310	0	0	0
AT1G01320	72.4665	85.11829708	5140
AT1G01340	5.25629	6.173976303	125
AT1G01350	17.8929	21.01678952	281
AT1G01355	0	0	0
AT1G01360	9.51486	11.17604245	95
AT1G01370	9.62464	11.30498874	86
AT1G01380	1.94264	2.281802055	10
AT1G01390	3.73249	4.384138777	66
AT1G01400	0	0	0
AT1G01410	0	0	0
AT1G01420	10.748	12.62447416	170
AT1G01430	52.8524	62.07980632	827
AT1G01440	8.01022	9.408710033	216
AT1G01448	4.46544	5.245053211	69
AT1G01450	4.11816	4.837142214	0
AT1G01453	1.63435	1.919688254	21
AT1G01460	0	0	0
AT1G01470	170.052	199.7410756	1199
AT1G01471	0	0	0
AT1G01480	0.997592	1.171759809	15
AT1G01490	40.3614	47.40802489	449
