tracking_id	FPKM_WT_ZT8_seedling_11	TPM_WT_ZT8_seedling_11	Raw_WT_ZT8_seedling_11
AT1G01010	6.02349	6.548906273	107
AT1G01020	14.4533	15.71403074	197
AT1G01030	2.26981	2.467800718	40
AT1G01040	6.88303	7.483422126	470
AT1G01046	0	0	0
AT1G01050	88.1458	95.83457141	748
AT1G01060	0.57183	0.62170952	15
AT1G01070	9.50944	10.33892831	109
AT1G01073	0	0	0
AT1G01080	100.715	109.5001561	1126
AT1G01090	143.878	156.4281731	2333
AT1G01100	608.118	661.1628449	3110
AT1G01110	3.33209	3.622741152	62
AT1G01115	0	0	0
AT1G01120	29.4745	32.0454982	508
AT1G01130	5.08544	5.529032158	24
AT1G01140	16.3668	17.79444129	296
AT1G01150	0.332802	0.361831613	4
AT1G01160	28.1136	30.56588977	299
AT1G01170	136.156	148.0325994	401
AT1G01180	7.7898	8.469287752	85
AT1G01183	0	0	0
AT1G01190	5.55995	6.04493266	106
AT1G01200	3.42503	3.723788111	33
AT1G01210	30.676	33.3518025	176
AT1G01220	10.5455	11.46536163	396
AT1G01225	9.40896	10.22968365	83
AT1G01230	38.712	42.08876575	259
AT1G01240	9.68129	10.52576842	122
AT1G01250	3.01489	3.277872468	26
AT1G01260	10.1158	10.9981798	258
AT1G01270	0	0	0
AT1G01280	0.0572667	0.062261953	0
AT1G01290	14.6154	15.89027038	158
AT1G01300	72.5135	78.83869899	1162
AT1G01305	0	0	0
AT1G01310	0	0	0
AT1G01320	68.0487	73.98444395	4624
AT1G01340	2.91038	3.164246282	70
AT1G01350	16.3167	17.73997118	241
AT1G01355	0	0	1
AT1G01360	10.5444	11.46416567	101
AT1G01370	13.3094	14.47035077	114
AT1G01380	4.17909	4.543623168	18
AT1G01390	2.97508	3.234589926	50
AT1G01400	0	0	0
AT1G01410	0	0	0
AT1G01420	10.392	11.29847215	150
AT1G01430	42.0649	45.73413212	603
AT1G01440	7.17073	7.796217587	187
AT1G01448	3.36856	3.662392353	46
AT1G01450	2.75455	2.994823561	0
AT1G01453	0.725562	0.788851236	8
AT1G01460	0	0	0
AT1G01470	190.638	207.2669489	1198
AT1G01471	0	0	0
AT1G01480	0.740775	0.805391234	13
AT1G01490	31.1618	33.8799778	327
AT1G01500	16.941	18.41872754	248
AT1G01510	20.2164	21.97983375	494
AT1G01520	0	0	2
AT1G01530	0	0	0
AT1G01540	32.9863	35.86362507	658
AT1G01550	96.2685	104.6657973	1205
AT1G01560	0.0809502	0.088011314	1
AT1G01570	2.6346	2.864410577	39
AT1G01580	0.548801	0.596671749	13
AT1G01590	0	0	0
AT1G01600	6.40122	6.95958486	148
AT1G01610	30.3918	33.04281233	517
AT1G01620	249.795	271.5840887	2966
AT1G01630	56.6541	61.59591713	685
AT1G01640	8.06695	8.770612959	69
AT1G01650	13.6287	14.81750263	280
AT1G01660	0.433889	0.471736218	13
AT1G01670	1.35057	1.46837736	21
AT1G01680	0	0	0
AT1G01690	5.69953	6.196687928	117
AT1G01695	0.254654	0.276866929	2
AT1G01700	1.56032	1.696423408	30
AT1G01710	15.6554	17.02098738	418
AT1G01720	27.6725	30.08631355	343
AT1G01725	16.5336	17.9757909	49
AT1G01730	31.6234	34.38184219	289
AT1G01740	5.21409	5.668904025	106
AT1G01750	16.9908	18.47287149	110
AT1G01760	3.79854	4.129878597	58
AT1G01770	8.46028	9.198252302	224
AT1G01780	15.8496	17.23212703	131
AT1G01790	45.3485	49.30415359	1917
AT1G01800	53.4677	58.13157421	531
AT1G01810	1.54999	1.685192344	9
AT1G01820	71.0652	77.26406685	646
AT1G01830	7.28681	7.922423	189
AT1G01840	2.13905	2.3256348	17
AT1G01860	16.134	17.54133464	182
AT1G01870	0	0	0
AT1G01880	1.75636	1.909563562	35
AT1G01890	0	0	0
AT1G01900	5.36382	5.831694656	140
AT1G01910	42.6696	46.39157882	648
AT1G01920	12.5765	13.67352145	270
AT1G01930	8.02227	8.722035618	180
AT1G01940	29.0784	31.61484723	204
AT1G01950	8.10973	8.817124568	286
AT1G01960	20.4975	22.2854535	1221
AT1G01970	30.0957	32.72088416	484
AT1G01980	0	0	0
AT1G01990	21.4436	23.3140798	238
AT1G02000	4.65102	5.056718622	85
AT1G02010	4.81954	5.239938264	134
AT1G02020	7.49883	8.152937055	165
AT1G02030	0.79436	0.86365034	14
AT1G02040	0	0	0
AT1G02050	5.35228	5.819148046	100
AT1G02060	4.74447	5.158320067	110
AT1G02065	0.913906	0.993624084	14
AT1G02070	0.203566	0.221322631	1
AT1G02074	0	0	2
AT1G02080	17.4282	18.94842497	1294
AT1G02090	41.2807	44.88152801	510
AT1G02100	27.2067	29.57988281	403
AT1G02110	11.1384	12.10997904	308
AT1G02120	26.1856	28.46971442	654
AT1G02130	55.1837	59.99725725	523
AT1G02140	183.156	199.1323099	1146
AT1G02145	17.4064	18.9247234	264
AT1G02150	79.7401	86.69566	1673
AT1G02160	49.5	53.81778014	197
AT1G02170	18.5594	20.17829715	258
AT1G02180	8.3723	9.102597993	74
AT1G02190	0.131774	0.143268367	4
AT1G02205	15.3967	16.73972152	364
AT1G02210	0	0	0
AT1G02220	7.08854	7.706858328	106
AT1G02228	0	0	0
AT1G02230	0.292056	0.317531426	5
AT1G02250	0	0	0
AT1G02260	13.1291	14.27432358	259
AT1G02270	22.5066	24.46980304	341
AT1G02280	87.6481	95.29345809	977
AT1G02290	9.50493	10.33402491	154
AT1G02300	27.5921	29.99890043	388
AT1G02305	34.713	37.74094145	473
AT1G02310	0.933139	1.014534738	14
AT1G02320	0	0	1
AT1G02330	26.6655	28.99147508	322
AT1G02335	21.5904	23.47368485	142
AT1G02340	2.02263	2.19905973	21
AT1G02350	2.84069	3.088477371	40
AT1G02360	24.6305	26.77896634	238
AT1G02370	8.67352	9.430092776	159
AT1G02380	3.38537	3.680668654	37
AT1G02390	1.73892	1.890602308	26
AT1G02391	0	0	0
AT1G02400	7.48509	8.137998544	89
AT1G02405	0.313595	0.340949228	1
AT1G02410	22.1361	24.06698511	253
AT1G02420	2.87965	3.130835769	41
AT1G02430	1.09392	1.189340324	23
AT1G02440	0.193444	0.21031771	2
AT1G02450	0	0	0
AT1G02460	1.74109	1.892961592	31
AT1G02470	1.13244	1.231220342	10
AT1G02475	70.8967	77.08086895	461
AT1G02480	0	0	0
AT1G02490	30.8607	33.55261349	4
AT1G02500	229.627	249.6568768	3992
AT1G02510	0	0	0
AT1G02520	2.88185	3.133227671	120
AT1G02530	0.0681976	0.074146332	3
AT1G02540	0	0	0
AT1G02550	0	0	0
AT1G02560	270.252	293.8255095	3297
AT1G02570	1.05862	1.15096118	8
AT1G02575	0	0	0
AT1G02580	0.404891	0.440208784	1
AT1G02590	0	0	0
AT1G02600	0	0	0
AT1G02610	1.48607	1.615696738	11
AT1G02620	0.197658	0.214899289	2
AT1G02630	0	0	0
AT1G02640	3.53181	3.839882305	104
AT1G02650	0.505327	0.549405604	8
AT1G02660	2.08561	2.267533342	54
AT1G02670	1.1938	1.297932645	39
AT1G02680	13.8455	15.05321363	120
AT1G02690	21.9954	23.91401215	458
AT1G02700	0.877683	0.954241429	11
AT1G02710	2.43777	2.650411513	19
AT1G02720	13.9646	15.18270248	207
AT1G02730	28.5014	30.98751674	1240
AT1G02740	6.48375	7.049313777	104
AT1G02750	12.5626	13.65840899	115
AT1G02760	0	0	0
AT1G02770	0.0810499	0.088119711	1
AT1G02780	814.018	885.0230657	8515
AT1G02790	0	0	0
AT1G02800	5.20226	5.656042119	93
AT1G02810	8.74127	9.503752465	159
AT1G02813	0.229568	0.24959273	1
AT1G02816	16.1964	17.60917766	118
AT1G02820	5.57062	6.056533382	27
AT1G02830	0.406697	0.442172318	1
AT1G02840	75.3792	81.95436793	1129
AT1G02850	12.4889	13.57828029	248
AT1G02860	7.78599	8.465145414	109
AT1G02870	45.6945	49.68033444	343
AT1G02880	36.1558	39.30959384	362
AT1G02890	20.7544	22.56476235	955
AT1G02900	37.1975	40.44215913	198
AT1G02910	38.9861	42.38677491	630
AT1G02920	36.8341	40.04706051	271
AT1G02930	52.7379	57.3381153	437
AT1G02940	0.797328	0.866877232	6
AT1G02950	13.3231	14.48524579	38
AT1G02952	0.818469	0.889862317	1
AT1G02960	11.1554	12.12846191	219
AT1G02965	0	0	0
AT1G02970	3.54255	3.851559132	68
AT1G02980	0.160325	0.17430981	2
AT1G02990	4.12533	4.485173797	195
AT1G03000	11.8319	12.86397157	385
AT1G03010	0.674565	0.733405876	14
AT1G03020	0	0	5
AT1G03022	0	0	0
AT1G03030	15.6025	16.96347302	210
AT1G03040	38.4712	41.82696128	553
AT1G03050	0.0427904	0.046522916	1
AT1G03055	6.17826	6.717176532	57
AT1G03060	4.79072	5.208604357	596
AT1G03070	1.2166	1.322721441	9
AT1G03080	10.1197	11.00241999	680
AT1G03090	7.82335	8.505764248	222
AT1G03100	2.42845	2.640278549	60
AT1G03103	0	0	0
AT1G03106	0.862664	0.937912353	2
AT1G03110	22.9352	24.93578891	368
AT1G03120	0.609606	0.66278064	5
AT1G03130	860.054	935.0746885	7043
AT1G03140	30.3606	33.00889082	469
AT1G03150	33.8794	36.83462829	228
AT1G03160	31.6454	34.4057612	924
AT1G03170	1.0904	1.185513282	11
AT1G03180	4.41495	4.800056736	53
AT1G03190	5.60318	6.091933522	155
AT1G03200	4.64966	5.055239992	15
AT1G03210	21.0928	22.93268026	181
AT1G03220	113.843	123.7732837	1543
AT1G03230	22.3281	24.27573286	291
AT1G03240	0	0	0
AT1G03250	27.8773	30.30897782	328
AT1G03260	7.92735	8.618835947	98
AT1G03270	4.25154	4.622392828	78
AT1G03280	15.5134	16.86660102	360
AT1G03290	10.8312	11.77598263	219
AT1G03300	2.50515	2.723668928	73
AT1G03310	42.3939	46.09183009	1248
AT1G03320	0.604301	0.657012896	6
AT1G03330	64.4086	70.02682573	360
AT1G03340	4.8708	5.295669566	62
AT1G03350	23.9435	26.03204078	466
AT1G03360	21.4407	23.31092684	298
AT1G03365	6.26857	6.815364082	191
AT1G03370	7.23501	7.866104596	291
AT1G03380	9.26949	10.07804798	359
AT1G03390	0.0750472	0.081593408	1
AT1G03400	7.70303	8.374948989	97
AT1G03410	1.87279	2.036149504	56
AT1G03420	40.1425	43.64404524	0
AT1G03430	24.3141	26.43496744	241
AT1G03440	14.2974	15.54453191	189
AT1G03445	0.206679	0.224707171	6
AT1G03457	7.8281	8.51092858	146
AT1G03470	6.53799	7.108285018	88
AT1G03475	194.568	211.5397545	2767
AT1G03490	0	0	0
AT1G03495	23.1979	25.22140367	309
AT1G03502	90.319	98.19733504	6
AT1G03506	1356.12	1474.411475	6
AT1G03510	2.01561	2.19142739	26
AT1G03515	0	0	0
AT1G03520	5.03005	5.468810606	89
AT1G03530	6.99827	7.608714267	229
AT1G03540	1.23771	1.345672821	27
AT1G03545	1.49124	1.621317706	0
AT1G03550	7.09563	7.714566774	24
AT1G03560	4.17505	4.539230767	97
AT1G03570	0	0	0
AT1G03590	11.6293	12.6436992	251
AT1G03600	581.351	632.0610162	3533
AT1G03610	12.2443	13.31234435	173
AT1G03620	2.59783	2.824433208	26
AT1G03630	277.933	302.1765068	3939
AT1G03640	0	0	0
AT1G03650	4.99161	5.427017566	39
AT1G03660	5.00469	5.441238507	21
AT1G03670	0	0	0
AT1G03680	481.974	524.015571	3413
AT1G03687	17.2704	18.77686041	254
AT1G03700	6.66593	7.247384953	31
AT1G03710	0.435622	0.473620384	3
AT1G03720	0	0	0
AT1G03730	15.8067	17.18548496	124
AT1G03740	13.5304	14.71062813	441
AT1G03743	0	0	0
AT1G03746	0	0	0
AT1G03750	2.38992	2.598387659	70
AT1G03760	9.26619	10.07446012	138
AT1G03770	3.51864	3.825563513	70
AT1G03780	12.6623	13.76680561	375
AT1G03790	0	0	0
AT1G03800	0.80891	0.879469506	8
AT1G03810	0	0	0
AT1G03820	38.8607	42.25043654	338
AT1G03830	4.88896	5.315413624	201
AT1G03840	4.26042	4.632047411	78
AT1G03850	21.4203	23.28874739	134
AT1G03860	85.7713	93.2529488	1093
AT1G03870	67.1457	73.00267717	585
AT1G03880	0	0	0
AT1G03890	0	0	0
AT1G03900	61.7354	67.12044816	760
AT1G03905	5.96331	6.483476899	75
AT1G03910	21.9235	23.83584046	602
AT1G03920	1.98607	2.159310679	44
AT1G03930	18.2541	19.84636647	429
AT1G03935	0	0	9
AT1G03940	7.63059	8.296190201	23
AT1G03950	15.0808	16.39626624	160
AT1G03960	9.23605	10.04169108	207
AT1G03970	6.03706	6.563659955	63
AT1G03980	3.65105	3.969523357	14
AT1G03982	0	0	0
AT1G03990	0.842119	0.915575256	34
AT1G04000	19.4071	21.09994022	151
AT1G04010	4.55359	4.950790009	117
AT1G04020	9.68418	10.52891051	246
AT1G04030	5.23478	5.69139877	99
AT1G04040	75.8759	82.49439402	504
AT1G04050	1.72858	1.879360372	56
AT1G04070	26.7538	29.0874773	117
AT1G04080	44.164	48.01633216	1377
AT1G04090	0.715039	0.777410337	15
AT1G04100	3.0619	3.328983051	36
AT1G04110	5.60066	6.089193707	158
AT1G04120	18.5091	20.12360958	961
AT1G04130	7.08168	7.699399945	101
AT1G04140	35.3402	38.42285078	1137
AT1G04150	0.355862	0.386903088	11
AT1G04160	3.10919	3.380398057	173
AT1G04170	85.8957	93.38819995	1591
AT1G04171	0	0	0
AT1G04180	1.28766	1.399979854	22
AT1G04190	37.1051	40.34169927	504
AT1G04200	15.1676	16.49063762	394
AT1G04210	20.7983	22.61249165	823
AT1G04220	9.69313	10.5386412	146
AT1G04230	8.45798	9.195751678	119
AT1G04240	29.1134	31.65290021	310
AT1G04250	55.6764	60.53293443	585
AT1G04260	27.0437	29.40266466	171
AT1G04270	661.258	718.9381345	4571
AT1G04280	18.0758	19.65251374	378
AT1G04290	13.7539	14.95362356	4
AT1G04295	15.0607	16.37441296	0
AT1G04300	14.5276	15.79481177	604
AT1G04310	1.69929	1.847515467	45
AT1G04320	0	0	0
AT1G04330	1.11449	1.211704602	6
AT1G04340	49.1697	53.45866877	340
AT1G04350	37.6153	40.89640293	455
AT1G04360	4.38354	4.765906908	57
AT1G04370	0	0	0
AT1G04380	0.436948	0.475062048	7
AT1G04390	3.46851	3.77106078	122
AT1G04400	47.8014	51.97101486	1184
AT1G04410	624.066	678.5019552	9202
AT1G04420	101.86	110.745032	1575
AT1G04425	22.4811	24.44207873	89
AT1G04430	65.7191	71.45163787	1503
AT1G04440	29.3765	31.93894986	588
AT1G04445	0.272045	0.295774909	1
AT1G04450	0	0	0
AT1G04470	0.0268551	0.029197613	1
AT1G04480	330.706	359.5527838	1753
AT1G04490	0.858706	0.933609105	13
AT1G04500	0.0678442	0.073762106	1
AT1G04501	0	0	0
AT1G04510	46.983	51.08122756	939
AT1G04520	25.1345	27.32692919	350
AT1G04530	27.4985	29.8971359	389
AT1G04540	1.49879	1.629526277	29
AT1G04550	19.6127	21.32347427	226
AT1G04555	5.34906	5.815647172	44
AT1G04560	0	0	0
AT1G04570	1.46803	1.596083147	26
AT1G04580	0.0213476	0.023209706	1
AT1G04590	21.378	23.24275765	303
AT1G04600	0.099499	0.108178087	7
AT1G04610	1.70532	1.854071451	29
AT1G04620	28.5058	30.99230055	493
AT1G04625	0	0	0
AT1G04630	63.7259	69.28457526	436
AT1G04635	6.74094	7.328937916	39
AT1G04640	42.8056	46.53944181	336
AT1G04645	0	0	0
AT1G04650	2.56307	2.786641166	86
AT1G04660	0.294209	0.319872228	4
AT1G04670	0	0	0
AT1G04680	58.8539	63.98760102	1127
AT1G04684	0	0	0
AT1G04690	97.6346	106.1510593	1385
AT1G04700	1.03973	1.130423445	43
AT1G04710	17.3335	18.84546449	329
AT1G04720	0	0	0
AT1G04730	5.58995	6.077549497	182
AT1G04750	120.547	131.0620594	1189
AT1G04760	7.96949	8.66465173	77
AT1G04770	29.1044	31.64311516	384
