tracking_id	FPKM_WT_ZT2_seedling_11	TPM_WT_ZT2_seedling_11	Raw_WT_ZT2_seedling_11
AT1G01010	9.26392	11.16248472	198
AT1G01020	12.9885	15.65038697	223
AT1G01030	4.67554	5.633753726	100
AT1G01040	8.88231	10.70266687	752
AT1G01046	3.30464	3.981898971	5
AT1G01050	112.806	135.9246681	1176
AT1G01060	152.69	183.9825681	4910
AT1G01070	9.96418	12.00625729	129
AT1G01073	0	0	0
AT1G01080	98.3971	118.5627818	1384
AT1G01090	157.903	190.2639299	3141
AT1G01100	483.04	582.0351018	3283
AT1G01110	2.46234	2.966976467	54
AT1G01115	0	0	0
AT1G01120	57.5823	69.38332196	1224
AT1G01130	4.02791	4.853397248	23
AT1G01140	23.6845	28.53844478	526
AT1G01150	0.135788	0.163616641	2
AT1G01160	25.2703	30.44924154	346
AT1G01170	123.323	148.5970414	437
AT1G01180	9.9806	12.02604243	135
AT1G01183	0	0	1
AT1G01190	3.0709	3.700255867	73
AT1G01200	5.20377	6.270240149	57
AT1G01210	25.7163	30.9866456	198
AT1G01220	9.51994	11.47097393	426
AT1G01225	6.3511	7.65270606	72
AT1G01230	25.7501	31.02737263	214
AT1G01240	6.3667	7.671503152	101
AT1G01250	3.03538	3.657456333	33
AT1G01260	7.40492	8.922497859	229
AT1G01270	0	0	0
AT1G01280	0	0	0
AT1G01290	13.1805	15.8817358	168
AT1G01300	41.4683	49.96688931	813
AT1G01305	0	0	0
AT1G01310	0	0	0
AT1G01320	111.158	133.938924	9241
AT1G01340	5.94071	7.158209982	173
AT1G01350	16.2351	19.56235111	285
AT1G01355	0.12888	0.155292903	2
AT1G01360	12.786	15.40638624	141
AT1G01370	7.46729	8.997650081	76
AT1G01380	2.06222	2.484855142	11
AT1G01390	7.95369	9.583733788	160
AT1G01400	0	0	0
AT1G01410	0	0	0
AT1G01420	11.1848	13.47703339	206
AT1G01430	62.7188	75.57250568	1117
AT1G01440	8.51137	10.25570575	267
AT1G01448	4.27624	5.152620453	65
AT1G01450	2.97803	3.588352919	0
AT1G01453	0.363035	0.437436057	5
AT1G01460	0	0	0
AT1G01470	58.6172	70.63031627	458
AT1G01471	0	0	0
AT1G01480	0.950772	1.145624954	20
AT1G01490	73.4727	88.53032963	929
AT1G01500	8.48692	10.22624492	153
AT1G01510	20.0904	24.20776335	607
AT1G01520	21.9705	26.47317449	297
AT1G01530	0	0	0
AT1G01540	42.3097	50.98072736	1031
AT1G01550	113.267	136.4801463	1732
AT1G01560	0.131121	0.157993178	2
AT1G01570	1.77689	2.141049089	34
AT1G01580	62.8664	75.75035509	1740
AT1G01590	0.0411117	0.049537207	1
AT1G01600	9.15617	11.03265224	258
AT1G01610	42.675	51.42089262	882
AT1G01620	324.187	390.6264772	4822
AT1G01630	66.3713	79.97355571	988
AT1G01640	5.48451	6.608515519	60
AT1G01650	12.9407	15.59279075	327
AT1G01660	0.317039	0.382013553	10
AT1G01670	0.575692	0.693675372	12
AT1G01680	0	0	0
AT1G01690	3.64406	4.390880327	92
AT1G01695	0.276993	0.333760452	4
AT1G01700	1.6732	2.016108671	37
AT1G01710	19.4885	23.48250886	610
AT1G01720	37.6491	45.36497547	580
AT1G01725	15.8	19.03808092	63
AT1G01730	25.4658	30.68480767	284
AT1G01740	6.66575	8.031841006	151
AT1G01750	11.6464	14.03323453	111
AT1G01760	4.20411	5.065707999	71
AT1G01770	6.8836	8.294337584	216
AT1G01780	15.8263	19.06977089	160
AT1G01790	64.3426	77.52909022	3373
AT1G01800	71.1482	85.72944234	880
AT1G01810	0.548459	0.660861191	4
AT1G01820	35.407	42.66337539	392
AT1G01830	4.85482	5.849775697	151
AT1G01840	3.38456	4.078197922	31
AT1G01860	15.0457	18.1291933	203
AT1G01870	0	0	0
AT1G01880	1.89519	2.283593708	46
AT1G01890	0	0	0
AT1G01900	5.22684	6.298038157	169
AT1G01910	31.9105	38.45029628	583
AT1G01920	10.8931	13.12555185	280
AT1G01930	7.13038	8.591693129	192
AT1G01940	20.9319	25.2217219	183
AT1G01950	11.0576	13.32376478	474
AT1G01960	18.283	22.02995149	1335
AT1G01970	34.47	41.5343449	672
AT1G01980	0	0	0
AT1G01990	20.0292	24.13402091	264
AT1G02000	9.14535	11.01961477	209
AT1G02010	8.85334	10.66775971	312
AT1G02020	7.06377	8.511431954	196
AT1G02030	0.263376	0.31735276	9
AT1G02040	0	0	0
AT1G02050	4.54157	5.472327669	100
AT1G02060	3.85781	4.648436643	115
AT1G02065	0.718264	0.865466339	13
AT1G02070	0.612155	0.737611166	4
AT1G02074	0	0	1
AT1G02080	20.2041	24.34476524	1804
AT1G02090	39.8275	47.98982075	612
AT1G02100	28.3378	34.1454006	514
AT1G02110	12.4362	14.98489759	431
AT1G02120	30.0031	36.15199023	899
AT1G02130	53.9937	65.05926771	623
AT1G02140	143.783	173.2501512	1118
AT1G02145	16.9616	20.43774135	320
AT1G02150	69.4328	83.66248513	1789
AT1G02160	31.5549	38.02181897	153
AT1G02170	17.7863	21.43145688	307
AT1G02180	5.59919	6.746698248	61
AT1G02190	0.069825	0.084135063	2
AT1G02205	14.497	17.46804172	422
AT1G02210	0	0	0
AT1G02220	13.3904	16.13465309	244
AT1G02228	0	0	0
AT1G02230	0.710469	0.856073817	9
AT1G02250	0.0857488	0.103322316	2
AT1G02260	7.62513	9.1878381	184
