tracking_id	FPKM_WT_ZT24_seedling_15	TPM_WT_ZT24_seedling_15	Raw_WT_ZT24_seedling_15
AT1G01010	8.3266	9.480723343	117
AT1G01020	12.0361	13.70438525	140
AT1G01030	3.73592	4.253743899	51
AT1G01040	7.83181	8.917352087	423
AT1G01046	2.71897	3.095837719	1
AT1G01050	152.629	173.7844166	993
AT1G01060	388.02	441.8022088	7916
AT1G01070	14.2697	16.24757739	124
AT1G01073	0	0	0
AT1G01080	79.4677	90.48246324	686
AT1G01090	149.895	170.6714656	1842
AT1G01100	473.984	539.6814033	1794
AT1G01110	5.73906	6.534532715	76
AT1G01115	0	0	0
AT1G01120	32.243	36.71209891	434
AT1G01130	2.31834	2.639677678	17
AT1G01140	42.103	47.93876191	577
AT1G01150	0	0	1
AT1G01160	32.8052	37.35222365	273
AT1G01170	196.689	223.951432	435
AT1G01180	20.1303	22.92049637	173
AT1G01183	0	0	0
AT1G01190	1.59999	1.821759487	24
AT1G01200	2.55227	2.906031966	20
AT1G01210	28.1564	32.05906838	122
AT1G01220	6.80821	7.751874171	192
AT1G01225	4.90998	5.590536593	35
AT1G01230	33.4644	38.10279325	167
AT1G01240	16.8249	19.15694547	172
AT1G01250	1.35464	1.542402309	10
AT1G01260	7.72022	8.790294954	150
AT1G01270	0	0	0
AT1G01280	0	0	0
AT1G01290	11.3552	12.92910788	90
AT1G01300	24.2549	27.61679396	310
AT1G01305	0	0	0
AT1G01310	0	0	0
AT1G01320	63.476	72.27420495	3332
AT1G01340	4.53394	5.162374894	82
AT1G01350	19.6594	22.38432643	226
AT1G01355	0	0	1
AT1G01360	16.8813	19.2211629	121
AT1G01370	6.69068	7.618053714	51
AT1G01380	1.80453	2.054650121	7
AT1G01390	3.08979	3.51805589	39
AT1G01400	0	0	0
AT1G01410	0	0	0
AT1G01420	7.28346	8.29299705	82
AT1G01430	71.1102	80.96655695	797
AT1G01440	8.92004	10.15641816	189
AT1G01448	8.03227	9.145597205	85
AT1G01450	6.34249	7.221602214	0
AT1G01453	0.57563	0.65541623	5
AT1G01460	0	0	0
AT1G01470	46.9238	53.42775755	234
AT1G01471	0	0	0
AT1G01480	0.568083	0.646823164	7
AT1G01490	79.3127	90.30597918	652
AT1G01500	3.24432	3.694004799	37
AT1G01510	28.8256	32.82102404	531
AT1G01520	8.31471	9.467185308	78
AT1G01530	0.2072	0.235919328	1
AT1G01540	63.1278	71.87774206	1010
AT1G01550	117.8	134.1278805	1143
AT1G01560	0.318499	0.362645126	3
AT1G01570	1.44031	1.639946754	20
AT1G01580	47.8074	54.43383051	826
AT1G01590	0	0	0
AT1G01600	3.99909	4.55339105	72
AT1G01610	28.4237	32.36341797	372
AT1G01620	511.836	582.7799478	4545
AT1G01630	31.0261	35.3265283	299
AT1G01640	12.672	14.42842531	84
AT1G01650	11.1136	12.65402048	178
AT1G01660	0.768978	0.875563576	15
AT1G01670	0.742372	0.845269804	10
AT1G01680	0.261078	0.297265185	1
AT1G01690	3.1074	3.538106756	50
AT1G01695	0.110664	0.126002782	1
AT1G01700	0.954622	1.086939096	18
AT1G01710	17.2896	19.68605605	358
AT1G01720	61.4178	69.93072444	607
AT1G01725	28.6385	32.60799071	69
AT1G01730	41.7919	47.58454133	284
AT1G01740	3.4264	3.901322324	56
AT1G01750	11.6924	13.3130461	64
AT1G01760	5.49395	6.255448804	62
AT1G01770	12.7843	14.55629085	252
AT1G01780	18.2724	20.80507881	108
AT1G01790	39.5008	44.97587931	1310
AT1G01800	76.6609	87.28662168	581
AT1G01810	1.14117	1.299343917	5
AT1G01820	57.0938	65.00738866	380
AT1G01830	7.58839	8.64019242	150
AT1G01840	1.80136	2.051040737	11
AT1G01860	12.0231	13.68958336	98
AT1G01870	0	0	0
AT1G01880	1.52303	1.734132308	22
AT1G01890	0	0	0
AT1G01900	2.137	2.433202722	42
AT1G01910	30.4289	34.64655232	344
AT1G01920	14.4001	16.39605172	230
