tracking_id	FPKM_WT_ZT20_seedling_16	TPM_WT_ZT20_seedling_16	Raw_WT_ZT20_seedling_16
AT1G01010	7.54332	8.017245085	63
AT1G01020	12.109	12.86977362	79
AT1G01030	3.22389	3.42643773	29
AT1G01040	6.94506	7.381398131	235
AT1G01046	0	0	0
AT1G01050	155.652	165.4311672	600
AT1G01060	131.607	139.875489	1711
AT1G01070	16.1924	17.20972189	89
AT1G01073	0	0	0
AT1G01080	93.4182	99.28739664	519
AT1G01090	138.024	146.6956507	1029
AT1G01100	490.443	521.2561222	1060
AT1G01110	3.80545	4.044535471	47
AT1G01115	0	0	0
AT1G01120	28.6111	30.40865307	242
AT1G01130	6.35864	6.758135051	16
AT1G01140	37.8721	40.25149504	327
AT1G01150	0	0	0
AT1G01160	31.7014	33.69310772	175
AT1G01170	275.287	292.5824899	380
AT1G01180	23.7364	25.2276897	135
AT1G01183	0	0	0
AT1G01190	3.92079	4.167121951	35
AT1G01200	2.512	2.66982173	13
AT1G01210	27.2587	28.97128567	69
AT1G01220	8.43791	8.9680396	144
AT1G01225	7.62802	8.107266543	33
AT1G01230	42.1251	44.77169879	129
AT1G01240	17.9701	19.09910966	114
AT1G01250	0.493824	0.524849541	2
AT1G01260	5.94984	6.323651323	71
AT1G01270	0	0	0
AT1G01280	0	0	0
AT1G01290	14.3751	15.27824616	74
AT1G01300	30.6895	32.61763296	254
AT1G01305	0	0	0
AT1G01310	0.207269	0.220291115	1
AT1G01320	72.6361	77.19961711	2388
AT1G01340	4.74285	5.040829615	59
AT1G01350	23.0139	24.4597971	165
AT1G01355	0	0	0
AT1G01360	17.8251	18.94499973	78
AT1G01370	5.38806	5.726576303	23
AT1G01380	2.5655	2.726682981	6
AT1G01390	5.26671	5.597602231	42
AT1G01400	0	0	0
AT1G01410	0	0	0
AT1G01420	12.103	12.86339666	84
AT1G01430	67.0876	71.30252083	478
AT1G01440	10.0654	10.69778011	130
AT1G01448	7.0685	7.512593511	41
AT1G01450	5.73193	6.092050665	0
AT1G01453	0.573085	0.609090281	5
AT1G01460	0.315499	0.335320894	2
AT1G01470	65.8279	69.9636775	196
AT1G01471	0	0	0
AT1G01480	0.915599	0.97312345	7
AT1G01490	67.4698	71.70873335	360
AT1G01500	4.30784	4.578489189	30
AT1G01510	24.5102	26.05010532	277
AT1G01520	1.67087	1.775845953	8
AT1G01530	0	0	0
AT1G01540	52.455	55.75059668	541
AT1G01550	101.562	107.9428482	620
AT1G01560	0.695301	0.738984761	4
AT1G01570	1.77008	1.881289032	18
