tracking_id	FPKM_WT_ZT2_seedling_4	TPM_WT_ZT2_seedling_4	Raw_WT_ZT2_seedling_4
AT1G01010	8.58446	10.38392655	124
AT1G01020	12.6992	15.36119454	144
AT1G01030	3.56182	4.308445408	49
AT1G01040	8.07621	9.769137656	460
AT1G01046	6.05584	7.325259569	4
AT1G01050	123.14	148.9524927	885
AT1G01060	133.893	161.9595266	2908
AT1G01070	5.9716	7.223361258	53
AT1G01073	0	0	0
AT1G01080	83.1426	100.5708748	782
AT1G01090	156.638	189.4723124	2206
AT1G01100	465.235	562.7571296	2248
AT1G01110	2.99372	3.621260812	50
AT1G01115	0	0	0
AT1G01120	69.3626	83.90232394	1054
AT1G01130	1.97909	2.393945012	20
AT1G01140	30.647	37.07119574	476
AT1G01150	0.102172	0.1235892	1
AT1G01160	21.7748	26.3392134	209
AT1G01170	124.467	150.5576572	324
AT1G01180	9.70548	11.73993372	94
AT1G01183	0	0	0
AT1G01190	4.71974	5.709087525	72
AT1G01200	4.43415	5.363632414	40
AT1G01210	24.1218	29.17818936	122
AT1G01220	8.82571	10.67574715	272
AT1G01225	6.37481	7.711091765	51
AT1G01230	30.3386	36.69814922	170
AT1G01240	9.09785	11.00493289	99
AT1G01250	2.79839	3.384985919	19
AT1G01260	6.19974	7.499323754	131
AT1G01270	0	0	0
AT1G01280	0	0	0
AT1G01290	14.2983	17.2954964	125
AT1G01300	42.1409	50.97443641	616
AT1G01305	0	0	0
AT1G01310	0.112662	0.136278104	1
AT1G01320	110.271	133.3859048	6212
AT1G01340	4.4133	5.338411856	87
AT1G01350	14.9375	18.06868491	177
AT1G01355	0	0	0
AT1G01360	12.899	15.60287643	95
AT1G01370	7.79603	9.430226584	57
AT1G01380	1.68956	2.043724002	6
AT1G01390	7.13269	8.627837868	102
AT1G01400	0	0	0
AT1G01410	0	0	0
AT1G01420	14.1237	17.08429691	177
AT1G01430	67.6534	81.83484302	858
AT1G01440	8.70438	10.52898407	190
AT1G01448	3.81918	4.619752972	49
AT1G01450	3.47783	4.206849502	0
AT1G01453	0.202397	0.244823272	1
AT1G01460	0	0	0
AT1G01470	55.6522	67.31796259	303
AT1G01471	0	0	0
AT1G01480	0.833346	1.008031216	11
AT1G01490	67.3198	81.43131409	559
AT1G01500	8.89467	10.75916248	111
AT1G01510	16.7911	20.31083482	354
AT1G01520	17.8671	21.61238494	155
AT1G01530	0	0	0
AT1G01540	43.3738	52.46577576	727
AT1G01550	102.939	124.5169778	1077
AT1G01560	0.288216	0.348631571	3
AT1G01570	1.00109	1.210937558	14
