tracking_id	FPKM_WT_ZT20_seedling_10	TPM_WT_ZT20_seedling_10	Raw_WT_ZT20_seedling_10
AT1G01010	10.3366	11.68414752	219
AT1G01020	12.6378	14.28534717	233
AT1G01030	2.98374	3.372720075	63
AT1G01040	9.24355	10.4486003	776
AT1G01046	0	0	0
AT1G01050	135.326	152.9679921	1358
AT1G01060	99.4781	112.4467229	3182
AT1G01070	10.7379	12.13776364	148
AT1G01073	0	0	0
AT1G01080	110.547	124.9586378	1489
AT1G01090	144.227	163.0293853	2805
AT1G01100	481.412	544.1720514	2902
AT1G01110	4.14388	4.684103596	106
AT1G01115	0	0	0
AT1G01120	33.6859	38.07741665	706
AT1G01130	3.77567	4.267891306	27
AT1G01140	28.734	32.47995423	623
AT1G01150	0	0	0
AT1G01160	32.2904	36.49999005	422
AT1G01170	178.707	202.0044261	596
AT1G01180	21.3193	24.09862491	289
AT1G01183	0	0	0
AT1G01190	5.81898	6.577580707	142
AT1G01200	3.69369	4.175223851	43
AT1G01210	28.3394	32.03391156	197
AT1G01220	9.62639	10.88134985	436
AT1G01225	7.35318	8.311789163	81
AT1G01230	38.8296	43.89168339	307
AT1G01240	13.3329	15.071065	214
AT1G01250	1.35241	1.52871911	14
AT1G01260	7.66598	8.66536784	236
AT1G01270	0	0	0
AT1G01280	0	0	0
AT1G01290	14.7293	16.64950894	191
AT1G01300	42.8525	48.43903524	830
AT1G01305	0	0	0
AT1G01310	0.0848757	0.095940657	1
AT1G01320	86.3196	97.57279379	7024
AT1G01340	7.3244	8.279257212	202
AT1G01350	20.7243	23.42605678	364
AT1G01355	0	0	2
AT1G01360	17.5959	19.88981787	194
AT1G01370	5.96271	6.7400483	60
AT1G01380	3.19367	3.610017937	19
AT1G01390	5.35624	6.054514861	105
AT1G01400	0	0	0
AT1G01410	0	0	0
AT1G01420	8.96596	10.13482183	151
AT1G01430	69.2364	78.26251489	1192
AT1G01440	10.413	11.77050753	335
AT1G01448	7.44833	8.419343546	106
AT1G01450	5.47803	6.192182211	0
AT1G01453	1.04863	1.18533634	14
AT1G01460	0	0	0
AT1G01470	71.0074	80.26439416	549
AT1G01471	0	0	0
AT1G01480	1.19031	1.345486682	22
AT1G01490	65.5417	74.08614937	829
AT1G01500	5.33911	6.035151681	94
AT1G01510	24.8062	28.04010025	711
AT1G01520	0.557565	0.63025286	14
AT1G01530	0	0	0
AT1G01540	52.1945	58.99892013	1304
AT1G01550	120.384	136.0780542	1811
AT1G01560	0.270294	0.305531313	4
AT1G01570	2.68046	3.029902489	51
AT1G01580	88.8718	100.4577155	2453
AT1G01590	0.0420594	0.047542541	2
AT1G01600	4.58219	5.179554585	128
AT1G01610	35.2577	39.85412689	734
AT1G01620	320.985	362.8307269	4480
AT1G01630	47.5439	53.74203716	687
AT1G01640	13.8895	15.70022706	141
AT1G01650	11.0322	12.47043054	282
AT1G01660	0.508765	0.575090969	16
AT1G01670	1.28075	1.447717038	24
AT1G01680	0.085787	0.096970761	1
AT1G01690	3.96407	4.480852375	101
AT1G01695	0.143455	0.162156742	2
AT1G01700	1.35491	1.531545026	31
AT1G01710	16.5407	18.69705502	529
AT1G01720	44.8324	50.67704809	695
AT1G01725	29.6629	33.52995177	109
AT1G01730	32.1342	36.32342678	344
AT1G01740	3.81392	4.311127828	109
AT1G01750	15.5823	17.61371166	129
AT1G01760	5.62065	6.353395097	96
AT1G01770	11.3173	12.79269806	354
AT1G01780	20.6358	23.32601933	193
AT1G01790	67.3341	76.11221848	3491
AT1G01800	78.7316	88.99557194	946
AT1G01810	0.903292	1.021051118	6
AT1G01820	71.9257	81.30240982	762
AT1G01830	8.93274	10.09727105	270
AT1G01840	2.36318	2.67125977	21
AT1G01860	14.1147	15.95478562	187
AT1G01870	0	0	0
AT1G01880	1.14369	1.29278899	27
AT1G01890	0	0	0
AT1G01900	3.63151	4.104937655	116
AT1G01910	37.841	42.77420296	681
AT1G01920	14.9146	16.85896587	380
AT1G01930	9.04328	10.22222177	245
AT1G01940	23.3464	26.38999107	186
AT1G01950	11.0945	12.54085238	465
AT1G01960	24.2712	27.43535411	1753
