tracking_id	FPKM_WT_ZT16_seedling_11	TPM_WT_ZT16_seedling_11	Raw_WT_ZT16_seedling_11
AT1G01010	7.52601	8.510805121	85
AT1G01020	14.697	16.62013509	137
AT1G01030	2.80731	3.174652748	32
AT1G01040	9.10756	10.29930445	416
AT1G01046	5.66298	6.403993509	2
AT1G01050	142.246	160.859205	797
AT1G01060	2.47868	2.803020782	45
AT1G01070	8.69521	9.832997538	62
AT1G01073	0	0	0
AT1G01080	94.4489	106.8077483	717
AT1G01090	144.784	163.7293079	1551
AT1G01100	664.378	751.3133367	2255
AT1G01110	4.88834	5.527990144	70
AT1G01115	0	0	0
AT1G01120	35.565	40.21875923	406
AT1G01130	2.4561	2.777486139	14
AT1G01140	21.4938	24.30631146	252
AT1G01150	0.381045	0.430905584	3
AT1G01160	36.0504	40.7676749	273
AT1G01170	151.926	171.8058545	306
AT1G01180	13.2476	14.98107788	99
AT1G01183	0	0	0
AT1G01190	4.2863	4.847171873	57
AT1G01200	5.8819	6.651559677	37
AT1G01210	33.4079	37.7793979	126
AT1G01220	10.9246	12.35410817	256
AT1G01225	7.99673	9.043119879	47
AT1G01230	34.9743	39.55076482	158
AT1G01240	10.0832	11.40260911	90
AT1G01250	0.693339	0.784063948	4
AT1G01260	8.4669	9.574812667	144
AT1G01270	0	0	0
AT1G01280	0	0	0
AT1G01290	15.6784	17.72995346	110
AT1G01300	54.6097	61.75550052	590
AT1G01305	0	0	0
AT1G01310	0	0	0
AT1G01320	103.794	117.3756754	4658
AT1G01340	7.96367	9.005733904	123
AT1G01350	23.8021	26.91665764	221
AT1G01355	0	0	0
AT1G01360	15.0819	17.05540011	87
AT1G01370	11.3112	12.79129564	62
AT1G01380	2.85568	3.22935207	9
AT1G01390	2.6284	2.972331977	29
AT1G01400	0	0	0
AT1G01410	0	0	0
AT1G01420	10.2199	11.55719661	97
AT1G01430	59.7059	67.5185496	555
AT1G01440	8.39811	9.497021343	150
AT1G01448	6.98027	7.89365383	62
AT1G01450	4.57574	5.17448574	0
AT1G01453	0	0	0
AT1G01460	0	0	0
AT1G01470	70.711	79.96369138	293
AT1G01471	0	0	0
AT1G01480	1.11619	1.26224594	13
AT1G01490	52.4905	59.35899849	363
AT1G01500	7.01403	7.931831401	69
AT1G01510	24.5347	27.74511998	388
AT1G01520	0	0	2
AT1G01530	0.232834	0.263300846	1
AT1G01540	43.0642	48.6992462	564
AT1G01550	112.724	127.4741857	940
AT1G01560	0.24693	0.279241339	2
AT1G01570	2.39204	2.705043746	25
AT1G01580	23.0939	26.1157881	337
AT1G01590	0.0768192	0.086871163	1
AT1G01600	7.33472	8.2944844	110
AT1G01610	39.3245	44.47019815	434
AT1G01620	242.022	273.6911162	1910
AT1G01630	49.7803	56.2941628	401
AT1G01640	7.71504	8.724570117	45
AT1G01650	13.477	15.24049538	183
AT1G01660	0.660837	0.747308989	13
AT1G01670	0.984235	1.113024335	12
AT1G01680	0	0	0
AT1G01690	4.30004	4.862709783	58
AT1G01695	0	0	0
AT1G01700	1.46968	1.661990892	20
AT1G01710	15.5014	17.52979261	270
AT1G01720	34.3307	38.82294833	281
AT1G01725	21.3203	24.1101086	47
AT1G01730	37.1249	41.98277561	220
AT1G01740	6.79534	7.684525329	86
AT1G01750	17.9175	20.26204466	86
AT1G01760	4.00334	4.527185929	43
AT1G01770	11.0696	12.51808174	195
AT1G01780	18.8811	21.35173386	105
AT1G01790	59.1992	66.94554678	1651
AT1G01800	77.8382	88.02350132	506
AT1G01810	1.02628	1.160571017	4
AT1G01820	78.5607	88.84054205	460
AT1G01830	7.2696	8.220843303	122
AT1G01840	2.46707	2.789891588	12
AT1G01860	12.6503	14.30561985	88
AT1G01870	0	0	0
AT1G01880	1.41855	1.604170418	20
AT1G01890	0	0	0
AT1G01900	4.18142	4.728568093	74
AT1G01910	36.1295	40.85712531	350
AT1G01920	14.8834	16.83092594	217
AT1G01930	9.31245	10.53100476	138
AT1G01940	28.7595	32.52274444	131
AT1G01950	11.2261	12.69506011	253
AT1G01960	25.295	28.60490692	1009
AT1G01970	29.6183	33.49392033	312
AT1G01980	0.220879	0.249781508	3
AT1G01990	34.8067	39.36123399	252
AT1G02000	6.23835	7.054651951	77
AT1G02010	6.1751	6.983125548	120
AT1G02020	7.70945	8.718248653	113
AT1G02030	0.728442	0.823760253	9
AT1G02040	0	0	0
AT1G02050	7.77753	8.795237072	90
AT1G02060	7.00295	7.919301559	111
AT1G02065	1.04563	1.182453008	11
AT1G02070	0.292832	0.331149717	1
AT1G02074	0	0	0
AT1G02080	22.8133	25.79847097	1109
AT1G02090	34.8137	39.36914995	286
AT1G02100	45.0404	50.93403636	427
AT1G02110	18.2712	20.66202709	346
AT1G02120	36.4036	41.1670919	584
AT1G02130	56.7393	64.1637634	357
AT1G02140	164.695	186.2457065	676
AT1G02145	20.9215	23.65912473	213
AT1G02150	70.1216	79.29716708	971
AT1G02160	44.8767	50.74891585	118
AT1G02170	21.315	24.10411508	203
AT1G02180	5.36438	6.066321036	31
AT1G02190	0.129702	0.146673795	2
AT1G02205	8.30463	9.391309277	131
AT1G02210	0	0	0
AT1G02220	5.63539	6.372793296	58
AT1G02228	0	0	0
AT1G02230	0.299108	0.338246946	3
AT1G02250	0.32337	0.365683683	2
AT1G02260	14.7991	16.7355951	189
AT1G02270	15.5397	17.57310425	153
AT1G02280	129.311	146.2316315	927
AT1G02290	9.06837	10.25498635	96
AT1G02300	15.4532	17.47528554	145
AT1G02305	53.629	60.64647374	473
AT1G02310	0.870945	0.984910087	10
AT1G02320	0	0	0
AT1G02330	28.9249	32.7097874	228
AT1G02335	16.8672	19.07431058	73
AT1G02340	1.388	1.569622882	10
AT1G02350	1.19665	1.35323431	13
AT1G02360	33.4995	37.88298397	208
AT1G02370	6.68257	7.556999124	76
AT1G02380	2.3434	2.650039094	14
AT1G02390	1.30773	1.478849375	14
AT1G02391	0	0	0
