tracking_id	FPKM_WT_ZT12_seedling_15	TPM_WT_ZT12_seedling_15	Raw_WT_ZT12_seedling_15
AT1G01010	6.29497	6.79710958	72
AT1G01020	12.2757	13.25491274	103
AT1G01030	2.10473	2.272620909	25
AT1G01040	6.14226	6.63221815	272
AT1G01046	8.01458	8.653890089	4
AT1G01050	107.936	116.5458802	557
AT1G01060	0.298009	0.321780696	5
AT1G01070	6.71533	7.251001017	48
AT1G01073	0	0	0
AT1G01080	111.228	120.1004777	793
AT1G01090	133.82	144.4946051	1375
AT1G01100	725.309	783.1657263	2434
AT1G01110	4.02066	4.341381548	53
AT1G01115	0	0	0
AT1G01120	21.2327	22.92639815	238
AT1G01130	3.10693	3.354764783	16
AT1G01140	20.9253	22.59447735	243
AT1G01150	0.132082	0.142617968	0
AT1G01160	36.8963	39.8394582	267
AT1G01170	126.517	136.6090565	226
AT1G01180	6.13725	6.62680851	46
AT1G01183	0	0	1
AT1G01190	4.05038	4.373472264	50
AT1G01200	6.41951	6.931583934	43
AT1G01210	43.0566	46.49115537	161
AT1G01220	9.87921	10.66725861	232
AT1G01225	11.5984	12.52358562	65
AT1G01230	39.0685	42.18493108	161
AT1G01240	3.76824	4.068826413	29
AT1G01250	3.64257	3.93313192	19
AT1G01260	9.49375	10.25105109	149
AT1G01270	0	0	0
AT1G01280	0	0	0
AT1G01290	10.9386	11.81115444	71
AT1G01300	76.8102	82.93722547	831
AT1G01305	0	0	0
AT1G01310	0	0	0
AT1G01320	77.4177	83.59318477	3343
AT1G01340	3.65253	3.943886413	57
AT1G01350	17.8994	19.3272062	164
AT1G01355	0	0	0
AT1G01360	10.2731	11.09256858	58
AT1G01370	14.178	15.30895614	73
AT1G01380	4.94964	5.344464781	13
AT1G01390	7.25779	7.836732175	75
AT1G01400	0	0	0
AT1G01410	0	0	0
AT1G01420	12.4381	13.43026713	112
AT1G01430	33.7272	36.41756422	298
AT1G01440	7.85128	8.477563912	124
AT1G01448	2.47439	2.67176809	21
AT1G01450	1.8278	1.973600651	0
AT1G01453	0.681433	0.735789809	5
AT1G01460	0	0	0
AT1G01470	135.556	146.369083	540
AT1G01471	0	0	0
AT1G01480	0.837356	0.904150534	10
AT1G01490	31.2267	33.71760337	207
AT1G01500	15.6835	16.93454744	140
AT1G01510	21.3074	23.00705685	329
AT1G01520	0.807146	0.871530732	5
AT1G01530	0.487085	0.525938983	2
AT1G01540	32.4897	35.08135084	419
AT1G01550	77.8706	84.08221187	606
AT1G01560	0.128491	0.138740519	1
AT1G01570	1.15766	1.250004667	12
AT1G01580	1.76292	1.903545278	26
AT1G01590	0	0	0
AT1G01600	6.8187	7.362616675	104
AT1G01610	26.316	28.41518477	287
AT1G01620	205.242	221.6138225	1604
AT1G01630	59.5082	64.25507291	456
AT1G01640	6.63462	7.163852911	33
AT1G01650	17.3709	18.75654861	221
AT1G01660	0.546789	0.590405475	9
AT1G01670	1.02688	1.108792557	9
AT1G01680	0.160252	0.173035043	1
AT1G01690	5.68427	6.137695028	71
AT1G01695	0.407011	0.439477609	3
AT1G01700	2.21449	2.391136287	28
AT1G01710	15.9546	17.22727265	267
AT1G01720	31.6976	34.22606631	263
AT1G01725	21.634	23.3597092	46
AT1G01730	32.2854	34.86075416	188
AT1G01740	5.24971	5.668470879	65
AT1G01750	12.827	13.85018905	57
AT1G01760	3.47484	3.752022369	35
AT1G01770	7.24316	7.820935163	119
AT1G01780	14.6125	15.7781155	79
AT1G01790	46.9568	50.70246802	1283
AT1G01800	63.9647	69.06706071	388
AT1G01810	2.1037	2.271508748	7
AT1G01820	70.1766	75.77447393	399
AT1G01830	5.89751	6.367944838	98
AT1G01840	2.87565	3.105035951	13
AT1G01860	15.8515	17.11594853	110
AT1G01870	0	0	0
AT1G01880	2.1949	2.369983624	27
AT1G01890	0	0	0
AT1G01900	4.64544	5.015999238	84
AT1G01910	38.6169	41.69730768	369
AT1G01920	15.1349	16.3421865	192
AT1G01930	8.49226	9.169673851	116
AT1G01940	40.5494	43.78396008	181
AT1G01950	9.25402	9.992198214	211
