tracking_id	FPKM_WT_ZT8_seedling_12	TPM_WT_ZT8_seedling_12	Raw_WT_ZT8_seedling_12
AT1G01010	8.05319	8.757161735	83
AT1G01020	10.4056	11.31520828	88
AT1G01030	2.4967	2.714949691	26
AT1G01040	7.32936	7.970057944	310
AT1G01046	3.40346	3.700974357	1
AT1G01050	82.0788	89.25374003	418
AT1G01060	0.371521	0.403997607	6
AT1G01070	2.20574	2.398555346	14
AT1G01073	0	0	0
AT1G01080	108.166	117.6213595	734
AT1G01090	138.347	150.4406396	1360
AT1G01100	557.986	606.7624939	1729
AT1G01110	2.24111	2.437017224	25
AT1G01115	0	0	0
AT1G01120	45.3841	49.35136311	480
AT1G01130	1.41456	1.538214137	12
AT1G01140	24.2071	26.32317005	266
AT1G01150	0.136992	0.148967192	1
AT1G01160	25.7513	28.00235671	175
AT1G01170	128.602	139.8437779	210
AT1G01180	8.56691	9.315788705	58
AT1G01183	0	0	1
AT1G01190	5.41673	5.890234887	63
AT1G01200	3.23367	3.516342119	19
AT1G01210	28.8134	31.33213099	104
AT1G01220	10.4936	11.41090082	235
AT1G01225	6.77349	7.365596421	39
AT1G01230	43.848	47.68098453	180
AT1G01240	8.54107	9.287689895	69
AT1G01250	1.11648	1.214077395	6
AT1G01260	8.51118	9.255187052	132
AT1G01270	0	0	0
AT1G01280	0	0	0
AT1G01290	15.683	17.0539336	98
AT1G01300	72.1037	78.40666402	712
AT1G01305	0	0	0
AT1G01310	0.330133	0.358991664	2
AT1G01320	81.9125	89.07290287	3366
AT1G01340	4.37273	4.75497335	63
AT1G01350	17.173	18.67418234	152
AT1G01355	0	0	0
AT1G01360	8.03467	8.737022805	44
AT1G01370	7.63257	8.299773127	37
AT1G01380	3.43553	3.735847764	10
AT1G01390	3.45231	3.754094592	34
AT1G01400	0	0	0
AT1G01410	0	0	0
AT1G01420	8.49108	9.233330006	78
AT1G01430	48.6477	52.90025157	431
AT1G01440	8.21167	8.929495307	129
AT1G01448	3.63881	3.956897539	33
AT1G01450	3.16572	3.442452252	0
AT1G01453	0.730227	0.794059986	5
AT1G01460	0	0	0
AT1G01470	148.308	161.2723831	564
AT1G01471	0	0	0
AT1G01480	0.699326	0.760457767	7
AT1G01490	40.8895	44.46386647	261
AT1G01500	19.7269	21.45133218	169
AT1G01510	17.5789	19.1155642	263
AT1G01520	0.215955	0.234832763	2
AT1G01530	0	0	0
AT1G01540	31.2682	34.00151798	384
AT1G01550	103.271	112.2984618	781
AT1G01560	0.396325	0.430969855	4
AT1G01570	1.45708	1.584451034	18
AT1G01580	1.27488	1.386323973	17
AT1G01590	0	0	0
AT1G01600	6.48325	7.049985015	90
AT1G01610	38.97	42.37657286	404
AT1G01620	217.649	236.6748449	1578
AT1G01630	68.5204	74.5101289	508
AT1G01640	6.29602	6.846388255	31
AT1G01650	13.3132	14.4769769	170
AT1G01660	0.640359	0.696336151	10
AT1G01670	0.850803	0.925176169	8
AT1G01680	0	0	0
AT1G01690	4.93441	5.365752756	55
AT1G01695	0.279378	0.303799902	1
AT1G01700	1.0717	1.165382939	12
AT1G01710	14.9974	16.30840169	236
AT1G01720	28.4911	30.98165705	226
AT1G01725	14.6141	15.89159542	30
AT1G01730	26.4247	28.73462214	140
AT1G01740	5.50624	5.987569427	73
AT1G01750	16.617	18.06957945	70
AT1G01760	4.26589	4.638793903	33
AT1G01770	8.60668	9.35903521	136
AT1G01780	21.2276	23.08321627	107
AT1G01790	41.1593	44.7572511	1079
AT1G01800	51.5731	56.08137619	311
AT1G01810	1.14199	1.241817358	4
AT1G01820	73.046	79.43133542	398
AT1G01830	7.60858	8.273686035	111
AT1G01840	1.43867	1.564431719	8
AT1G01860	16.6129	18.06512105	107
AT1G01870	0	0	0
AT1G01880	0.685118	0.745007771	8
AT1G01890	0	0	0
AT1G01900	3.58312	3.896339383	59
AT1G01910	45.7482	49.74729101	418
AT1G01920	13.8857	15.09952214	176
AT1G01930	7.664	8.333950589	104
AT1G01940	24.9976	27.18277182	105
AT1G01950	8.7222	9.484653422	182
AT1G01960	20.2913	22.06506936	737
AT1G01970	28.4641	30.95229684	288
AT1G01980	0	0	0
AT1G01990	20.5746	22.3731341	137
AT1G02000	6.0643	6.59441239	69
AT1G02010	5.89046	6.40537612	103
AT1G02020	7.63094	8.29800064	107
AT1G02030	0.347504	0.377881154	5
AT1G02040	0	0	0
AT1G02050	4.17149	4.536141902	46
AT1G02060	4.41288	4.798633073	64
AT1G02065	0.634577	0.690048716	6
AT1G02070	0.33464	0.363892644	3
AT1G02074	0	0	1
AT1G02080	20.1632	21.92577146	898
AT1G02090	33.8409	36.79911123	261
AT1G02100	20.8953	22.72186818	190
AT1G02110	10.0628	10.94244233	167
AT1G02120	24.7179	26.87862177	384
AT1G02130	50.2494	54.6419646	292
AT1G02140	160.973	175.0444974	611
AT1G02145	14.8847	16.18584999	141
AT1G02150	81.8653	89.02157687	1059
AT1G02160	38.7674	42.15626253	94
AT1G02170	18.8804	20.53083516	162
AT1G02180	5.33132	5.797358749	28
AT1G02190	0	0	0
AT1G02205	6.8688	7.46923797	97
AT1G02210	0	0	0
AT1G02220	7.17015	7.79693056	63
AT1G02228	0	0	0
AT1G02230	0.968134	1.05276369	8
AT1G02250	0	0	0
AT1G02260	13.0447	14.1850059	152
AT1G02270	19.4079	21.10444672	177
AT1G02280	91.8051	99.83026712	611
AT1G02290	5.20069	5.655309693	53
AT1G02300	15.9128	17.30382162	139
AT1G02305	40.8179	44.38600753	336
AT1G02310	0.930173	1.011484319	8
AT1G02320	0	0	0
AT1G02330	28.6326	31.13552631	208
AT1G02335	16.4333	17.86982127	65
AT1G02340	1.79812	1.955303136	12
AT1G02350	3.37991	3.675365727	23
AT1G02360	33.4303	36.35261852	192
AT1G02370	8.60312	9.355164012	95
AT1G02380	2.69165	2.926941297	20
AT1G02390	1.21716	1.323558364	12
AT1G02391	0	0	0
AT1G02400	5.08679	5.531453094	35
AT1G02405	0	0	1
AT1G02410	24.6935	26.85208884	169
AT1G02420	2.84581	3.094577234	28
AT1G02430	2.03337	2.211117577	14
AT1G02440	0	0	0
AT1G02450	0	0	0
AT1G02460	1.22131	1.328071137	12
AT1G02470	1.06456	1.157618794	4
AT1G02475	76.1692	82.82755078	291
AT1G02480	0	0	0
AT1G02490	0	0	5
AT1G02500	231.974	252.2520686	2479
AT1G02510	0	0	0
AT1G02520	3.97768	4.32538995	110
AT1G02530	0	0	1
AT1G02540	0	0	0
AT1G02550	0	0	0
AT1G02560	287.801	312.9592006	2162
AT1G02570	2.1413	2.328482306	10
AT1G02575	0.21223	0.230782142	0
AT1G02580	0.200264	0.217770131	0
AT1G02590	0	0	0
AT1G02600	0	0	0
AT1G02610	2.68341	2.917980995	13
AT1G02620	0	0	0
AT1G02630	0	0	0
AT1G02640	4.98565	5.421471914	90
AT1G02650	0.703446	0.764937918	8
AT1G02660	2.47402	2.690287113	41
AT1G02670	0.677941	0.737203392	18
AT1G02680	10.0509	10.92950208	51
AT1G02690	18.8922	20.54366666	238
AT1G02700	0.473783	0.515198866	5
AT1G02710	5.3325	5.798641899	23
AT1G02720	10.2449	11.14046065	98
AT1G02730	20.8176	22.63737601	559
AT1G02740	8.00775	8.707749586	70
AT1G02750	11.2737	12.25919347	63
AT1G02760	0	0	0
AT1G02770	0.265398	0.288597836	2
AT1G02780	797.06	866.7352109	5028
AT1G02790	0	0	0
AT1G02800	1.0588	1.151355282	10
AT1G02810	11.2093	12.18916393	127
AT1G02813	0	0	0
AT1G02816	18.7601	20.40001911	81
AT1G02820	11.8417	12.87684534	31
AT1G02830	0	0	0
AT1G02840	75.1079	81.67347696	684
AT1G02850	10.1776	11.0672776	122
AT1G02860	11.5752	12.58704917	96
AT1G02870	43.2913	47.07562045	198
