tracking_id	FPKM_WT_ZT10_seedling_13	TPM_WT_ZT10_seedling_13	Raw_WT_ZT10_seedling_13
AT1G01010	7.99453	8.469380681	68
AT1G01020	14.2356	15.08115119	90
AT1G01030	2.6218	2.777526918	23
AT1G01040	5.73648	6.077209403	205
AT1G01046	6.59523	6.986966532	2
AT1G01050	106.621	112.953962	449
AT1G01060	0.30524	0.323370324	4
AT1G01070	5.79185	6.135868212	35
AT1G01073	0	0	0
AT1G01080	111.694	118.3282827	637
AT1G01090	127.077	134.6249859	1065
AT1G01100	637.155	675.0000623	1751
AT1G01110	4.43205	4.695300243	41
AT1G01115	0	0	0
AT1G01120	32.5017	34.43220178	282
AT1G01130	2.2793	2.414683463	10
AT1G01140	22.3876	23.71735511	198
AT1G01150	0.163567	0.173282381	1
AT1G01160	30.7565	32.58334223	169
AT1G01170	174.277	184.6285219	257
AT1G01180	12.1057	12.82474163	67
AT1G01183	0	0	0
AT1G01190	4.0316	4.271064735	37
AT1G01200	3.409	3.611484195	17
AT1G01210	28.3751	30.06049433	87
AT1G01220	9.26439	9.814666489	171
AT1G01225	10.8433	11.48735892	48
AT1G01230	39.1976	41.5258178	134
AT1G01240	6.70229	7.100385569	44
AT1G01250	1.29592	1.372893693	6
AT1G01260	9.1781	9.723251127	118
AT1G01270	0	0	0
AT1G01280	0	0	0
AT1G01290	12.5494	13.29479606	70
AT1G01300	78.0532	82.68932185	637
AT1G01305	0	0	0
AT1G01310	0.194328	0.20587049	1
AT1G01320	58.6741	62.15916246	1988
AT1G01340	4.53324	4.80250062	53
AT1G01350	17.6178	18.66424355	128
AT1G01355	0	0	0
AT1G01360	8.9804	9.51380835	43
AT1G01370	10.5187	11.14347867	46
AT1G01380	5.53197	5.860552133	13
AT1G01390	5.49074	5.816873197	47
AT1G01400	0	0	0
AT1G01410	0	0	0
AT1G01420	9.84642	10.43126729	73
AT1G01430	48.4315	51.30818328	349
AT1G01440	6.6455	7.040222417	88
AT1G01448	3.53583	3.74584751	21
AT1G01450	1.7639	1.868670276	0
AT1G01453	1.57433	1.667840397	10
AT1G01460	0.143273	0.151782979	1
AT1G01470	172.252	182.4832431	548
AT1G01471	0	0	0
AT1G01480	0.720038	0.76280606	6
AT1G01490	44.7057	47.36108213	234
AT1G01500	18.9093	20.03245471	140
AT1G01510	19.653	20.82032822	240
AT1G01520	0	0	1
AT1G01530	0	0	0
AT1G01540	28.8894	30.60534218	298
AT1G01550	95.7865	101.4759257	593
AT1G01560	0.159591	0.169070218	1
AT1G01570	1.07417	1.137972419	8
AT1G01580	0.629911	0.667325791	8
AT1G01590	0	0	0
AT1G01600	7.48185	7.926249054	91
AT1G01610	35.8502	37.97959246	310
AT1G01620	188.997	200.2228449	1159
AT1G01630	68.8428	72.9318522	422
AT1G01640	10.0042	10.59841895	43
AT1G01650	14.723	15.59750126	152
AT1G01660	0.512777	0.543234389	7
AT1G01670	1.14862	1.216844522	9
AT1G01680	0.40345	0.427413699	2
AT1G01690	4.35213	4.610633238	44
AT1G01695	0.340137	0.3603401	1
AT1G01700	0.637725	0.675603919	6
AT1G01710	15.5095	16.43071696	202
AT1G01720	38.9768	41.29190296	250
AT1G01725	14.9899	15.88025431	22
AT1G01730	30.3973	32.20280684	140
AT1G01740	3.97138	4.207267851	46
AT1G01750	22.4754	23.81037016	78
AT1G01760	2.53399	2.684501272	18
AT1G01770	7.27946	7.711837706	98
AT1G01780	19.1495	20.28692185	82
AT1G01790	43.5839	46.17265063	943
AT1G01800	67.454	71.46056172	343
AT1G01810	0.997381	1.056622387	3
AT1G01820	76.3393	80.87362142	344
AT1G01830	5.32	5.635991762	69
AT1G01840	2.66073	2.818769241	11
AT1G01860	15.3052	16.21428217	82
AT1G01870	0	0	0
AT1G01880	1.32942	1.40838349	13
AT1G01890	0	0	0
AT1G01900	4.2665	4.519917078	58
AT1G01910	42.1248	44.62688455	322
AT1G01920	13.4095	14.20598337	146
AT1G01930	7.74476	8.204775106	90
AT1G01940	26.6668	28.25072653	95
AT1G01950	8.55134	9.059263496	156
AT1G01960	15.1199	16.01797591	451
AT1G01970	35.8874	38.01900202	299
AT1G01980	0	0	0
AT1G01990	19.3779	20.52888811	111
AT1G02000	6.15438	6.519931388	58
AT1G02010	3.97516	4.211272371	56
AT1G02020	5.41781	5.739611378	64
AT1G02030	0.422796	0.447908792	4
AT1G02040	0	0	0
AT1G02050	5.08512	5.387160607	53
AT1G02060	4.05659	4.297539065	49
AT1G02065	0.520767	0.55169897	5
AT1G02070	0	0	0
AT1G02074	0	0	1
AT1G02080	12.8044	13.56494228	486
AT1G02090	36.9872	39.18412679	251
AT1G02100	24.1187	25.55127717	185
AT1G02110	9.02695	9.563123278	129
AT1G02120	21.2489	22.5110198	276
AT1G02130	52.7835	55.91867879	250
AT1G02140	188.011	199.1782796	598
AT1G02145	20.085	21.2779877	151
AT1G02150	68.2087	72.26008859	734
AT1G02160	43.9917	46.60467271	92
AT1G02170	18.4897	19.58793175	130
AT1G02180	5.81351	6.15881475	26
AT1G02190	0.253326	0.268372791	3
AT1G02205	4.81064	5.096377333	58
AT1G02210	0	0	0
AT1G02220	10.7688	11.40843385	84
AT1G02228	0	0	0
AT1G02230	0.579527	0.613949135	3
AT1G02250	0	0	0
AT1G02260	11.9723	12.68341808	117
AT1G02270	20.1065	21.30076473	148
AT1G02280	67.1805	71.17081665	367
AT1G02290	7.39724	7.836613478	60
AT1G02300	23.7217	25.13069658	167
AT1G02305	38.2344	40.50540666	265
AT1G02310	0.992407	1.051352947	8
AT1G02320	0	0	0
AT1G02330	23.8264	25.24161544	148
AT1G02335	17.6604	18.70937386	56
AT1G02340	1.83662	1.945709622	9
AT1G02350	5.35837	5.676640823	23
AT1G02360	32.9159	34.87100399	165
AT1G02370	6.67976	7.076517356	62
AT1G02380	2.31563	2.453171354	11
AT1G02390	0.974537	1.032421523	8
AT1G02391	0	0	0
AT1G02400	10.7134	11.34974326	68
AT1G02405	0.589991	0.625034665	1
AT1G02410	19.9132	21.0959833	112
AT1G02420	3.83016	4.057659814	26
AT1G02430	2.3962	2.538526966	18
AT1G02440	0.371611	0.393683559	1
AT1G02450	0	0	0
AT1G02460	1.36468	1.445737827	12
AT1G02470	0.971373	1.029069591	3
AT1G02475	89.1634	94.45943382	282
AT1G02480	0	0	0
AT1G02490	0	0	0
AT1G02500	236.256	250.2888853	2137
AT1G02510	0	0	0
AT1G02520	2.58649	2.740119612	60
AT1G02530	0.0445047	0.047148143	1
AT1G02540	0	0	0
AT1G02550	0	0	0
AT1G02560	251.415	266.3482836	1559
AT1G02570	0.748637	0.793103753	3
AT1G02575	0.252774	0.267788004	1
AT1G02580	0.160646	0.170187882	0
AT1G02590	0	0	0
AT1G02600	0	0	0
AT1G02610	1.48867	1.577092454	6
AT1G02620	0.754824	0.799658242	2
AT1G02630	0	0	0
AT1G02640	4.16713	4.414644803	63
AT1G02650	0.849589	0.900051993	7
AT1G02660	1.26844	1.343781464	18
AT1G02670	1.25658	1.331217017	18
AT1G02680	14.4577	15.31644325	66
AT1G02690	16.2038	17.16625626	165
AT1G02700	1.12959	1.196684198	13
AT1G02710	5.32771	5.644159713	26
AT1G02720	12.5559	13.30168214	100
AT1G02730	10.882	11.52835759	246
AT1G02740	6.65445	7.049704019	47
AT1G02750	14.9957	15.88639881	67
AT1G02760	0	0	0
AT1G02770	0.947926	1.004229911	6
AT1G02780	847.841	898.2001676	4545
AT1G02790	0	0	0
AT1G02800	0.817056	0.865586633	7
AT1G02810	13.2529	14.04008181	127
AT1G02813	0.446553	0.473076885	1
AT1G02816	14.6983	15.57133416	54
AT1G02820	4.16935	4.416996664	11
AT1G02830	0	0	0
AT1G02840	77.6042	82.21365262	591
AT1G02850	11.8872	12.5932634	116
AT1G02860	7.22554	7.654715022	49
AT1G02870	37.8392	40.08673299	146
AT1G02880	30.4136	32.22007501	151
AT1G02890	19.8696	21.04979359	458
AT1G02900	50.3108	53.29910796	133
AT1G02910	43.0385	45.59485554	350
AT1G02920	30.6628	32.48407673	115
AT1G02930	29.0607	30.78681688	122
AT1G02940	0.628763	0.666109603	2
AT1G02950	11.121	11.78155346	18
AT1G02952	2.35607	2.496013367	0
AT1G02960	8.84268	9.367908202	88
AT1G02965	0	0	0
AT1G02970	4.21053	4.460622631	40
AT1G02980	0	0	0
AT1G02990	3.76406	3.987633675	88
AT1G03000	10.8031	11.44477117	175
AT1G03010	0.523225	0.554302968	5
AT1G03020	0	0	2
AT1G03022	0	0	0
AT1G03030	14.4453	15.30330673	93
AT1G03040	36.2993	38.45536763	259
AT1G03050	0	0	0
AT1G03055	5.51109	5.838431925	23
AT1G03060	3.14676	3.333667939	193
AT1G03070	1.3357	1.415036503	5
AT1G03080	8.07132	8.550731773	269
AT1G03090	7.15937	7.584614726	105
AT1G03100	2.29069	2.426749994	32
AT1G03103	0	0	0
AT1G03106	0	0	0
AT1G03110	19.4153	20.56850956	157
AT1G03120	0.755698	0.800584155	3
AT1G03130	547.615	580.1416596	2322
AT1G03140	29.2261	30.96204114	227
AT1G03150	31.4331	33.3001302	108
AT1G03160	24.6254	26.0880736	363
AT1G03170	0.966211	1.023600984	5
AT1G03180	2.22362	2.355696241	15
AT1G03190	3.76805	3.991860669	55
AT1G03200	8.43134	8.932135862	9
AT1G03210	27.0756	28.683808	126
AT1G03220	139.642	147.9363086	977
AT1G03230	23.9873	25.41207241	155
AT1G03240	0.719869	0.762627021	1
AT1G03250	28.6772	30.38053815	169
AT1G03260	8.45584	8.958091087	53
AT1G03270	3.34999	3.548969181	33
AT1G03280	13.6358	14.4457249	156
AT1G03290	12.2692	12.99795303	122
AT1G03300	2.10813	2.233346488	31
AT1G03310	32.5534	34.4869726	478
AT1G03320	2.04399	2.165396767	7
AT1G03330	69.5774	73.7100852	194
AT1G03340	2.16285	2.291316689	15
AT1G03350	22.1245	23.43862777	217
AT1G03360	15.7554	16.69122267	111
AT1G03365	7.25912	7.690289572	104
AT1G03370	6.79339	7.196896631	136
AT1G03380	6.90521	7.315358398	134
AT1G03390	0.147256	0.156002557	0
AT1G03400	8.34107	8.836504099	53
AT1G03410	1.53116	1.622106231	24
AT1G03420	55.5352	58.83382138	0
AT1G03430	21.6621	22.94876262	95
AT1G03440	12.1588	12.88099561	85
AT1G03445	0.135194	0.143224111	2
AT1G03457	6.8716	7.279752067	58
AT1G03470	6.42751	6.809284476	42
AT1G03475	192.549	203.9858229	1413
AT1G03490	0	0	0
AT1G03495	12.7832	13.54248306	99
AT1G03502	202.623	214.6581878	2
AT1G03506	0	0	1
AT1G03510	2.4438	2.588954261	15
AT1G03515	0	0	0
AT1G03520	4.60439	4.877876713	39
AT1G03530	5.89398	6.244064422	102
AT1G03540	1.3421	1.421816644	13
AT1G03545	0.996685	1.055885047	0
AT1G03550	6.50946	6.896102056	12
AT1G03560	3.01865	3.197948597	35
AT1G03570	0	0	0
AT1G03590	12.3552	13.08906117	133
AT1G03600	636.446	674.2489498	1966
AT1G03610	10.5655	11.19305845	74
AT1G03620	2.78434	2.949721298	12
AT1G03630	210.58	223.0878093	1538
AT1G03640	0	0	0
AT1G03650	6.18887	6.556469988	28
AT1G03660	2.74403	2.907017007	4
AT1G03670	0	0	0
AT1G03680	571.863	605.8299168	2038
AT1G03687	13.8775	14.70178114	107
AT1G03700	7.81425	8.278392599	18
AT1G03710	0.646074	0.684448824	3
AT1G03720	0	0	0
AT1G03730	14.7612	15.63797023	57
AT1G03740	10.5049	11.128859	175
AT1G03743	0	0	0
AT1G03746	0	0	0
AT1G03750	2.47493	2.621933288	40
AT1G03760	8.61186	9.123378199	57
AT1G03770	3.11367	3.298612494	30
AT1G03780	6.12535	6.489177094	91
AT1G03790	0	0	0
AT1G03800	0.513873	0.544395488	2
AT1G03810	0	0	0
AT1G03820	28.3016	29.98262866	123
AT1G03830	4.25588	4.508666282	88
AT1G03840	4.84209	5.129695367	42
AT1G03850	23.6326	25.03630431	81
AT1G03860	89.0308	94.31895778	578
AT1G03870	127.804	135.3951675	565
AT1G03880	0	0	0
AT1G03890	0	0	0
AT1G03900	76.6054	81.15552695	474
AT1G03905	10.1059	10.70615961	64
AT1G03910	17.5797	18.62388052	253
AT1G03920	1.7895	1.895790838	20
AT1G03930	17.6843	18.73469344	203
AT1G03935	0	0	3
AT1G03940	3.54816	3.758909874	8
AT1G03950	17.2977	18.32513058	92
AT1G03960	6.75312	7.154234716	75
AT1G03970	5.78154	6.12494583	27
AT1G03980	3.74267	3.964973175	7
AT1G03982	0	0	0
AT1G03990	0.34144	0.361720494	9
AT1G04000	17.1545	18.17342494	70
AT1G04010	4.88978	5.180218007	61
AT1G04020	7.61134	8.063430365	96
AT1G04030	4.99281	5.289367675	45
AT1G04040	153.017	162.1057428	472
AT1G04050	1.79641	1.903111271	25
AT1G04070	25.8966	27.434779	57
AT1G04080	42.8649	45.41094423	637
AT1G04090	1.10992	1.17584586	12
AT1G04100	2.98617	3.163539384	18
AT1G04110	2.48365	2.631171229	35
AT1G04120	16.7657	17.76153141	428
AT1G04130	9.08825	9.628064311	65
AT1G04140	32.9872	34.946539	527
AT1G04150	0.288907	0.306067194	5
AT1G04160	2.46995	2.616657491	69
AT1G04170	81.1903	86.01275601	760
AT1G04171	0	0	0
AT1G04180	2.50091	2.649456421	20
AT1G04190	40.2051	42.59316023	273
AT1G04200	14.4467	15.30478989	180
AT1G04210	17.5797	18.62388052	351
AT1G04220	9.16157	9.705739295	72
AT1G04230	8.9585	9.490607557	62
AT1G04240	23.3968	24.78649851	125
AT1G04250	68.1329	72.17978631	366
AT1G04260	25.7569	27.28678125	83
AT1G04270	694.184	735.4164108	2486
AT1G04280	22.4399	23.77276157	235
AT1G04290	18.2737	19.35910201	3
AT1G04295	17.1134	18.12988373	0
AT1G04300	10.4906	11.11370962	221
AT1G04310	3.01396	3.192980025	39
AT1G04320	0	0	0
AT1G04330	0.728325	0.771585282	2
AT1G04340	57.012	60.39833879	199
AT1G04350	25.9282	27.46825594	160
AT1G04360	3.92388	4.156946496	27
AT1G04370	0.516164	0.546822566	2
AT1G04380	0	0	1
AT1G04390	3.46902	3.6750692	63
AT1G04400	53.1313	56.28713705	646
AT1G04410	694.93	736.2067209	5330
AT1G04420	101.298	107.314792	785
AT1G04425	7.08458	7.505382429	15
AT1G04430	64.9439	68.80136944	741
AT1G04440	30.2693	32.06720403	304
AT1G04445	0	0	0
AT1G04450	0	0	0
AT1G04470	0	0	0
AT1G04480	364.945	386.6216191	1024
AT1G04490	0.7603	0.805459499	5
AT1G04500	0.405429	0.429510245	3
AT1G04501	0	0	0
AT1G04510	35.8031	37.92969486	366
