tracking_id	FPKM_WT_ZT14_seedling_8	TPM_WT_ZT14_seedling_8	Raw_WT_ZT14_seedling_8
AT1G01010	6.15287	7.21066948	91
AT1G01020	9.66087	11.32176374	106
AT1G01030	4.61515	5.40858514	67
AT1G01040	8.54324	10.01199114	506
AT1G01046	1.80385	2.113967326	1
AT1G01050	132.605	155.40241	945
AT1G01060	0.415573	0.48701818	9
AT1G01070	3.44126	4.03288034	30
AT1G01073	0	0	0
AT1G01080	106.266	124.5352174	1006
AT1G01090	149.541	175.2500418	2113
AT1G01100	522.01	611.7537954	2467
AT1G01110	4.38594	5.139969429	78
AT1G01115	0	0	0
AT1G01120	25.1169	29.43498957	382
AT1G01130	4.66603	5.468212414	25
AT1G01140	38.8823	45.56693282	604
AT1G01150	0	0	0
AT1G01160	32.1869	37.72046175	317
AT1G01170	149.96	175.7410762	402
AT1G01180	16.059	18.81985824	159
AT1G01183	0	0	1
AT1G01190	1.37867	1.615690514	23
AT1G01200	3.58895	4.205961158	34
AT1G01210	25.8009	30.23658263	126
AT1G01220	12.3114	14.42797203	378
AT1G01225	8.08935	9.480068514	65
AT1G01230	37.0436	43.41212409	207
AT1G01240	11.1623	13.08131911	123
AT1G01250	0.753348	0.882863352	6
AT1G01260	7.25289	8.499804573	155
AT1G01270	0	0	0
AT1G01280	0	0	0
AT1G01290	12.678	14.85759778	111
AT1G01300	63.9917	74.99313299	942
AT1G01305	0	0	0
AT1G01310	0	0	0
AT1G01320	119.066	139.5357894	6810
AT1G01340	5.14892	6.034120711	100
AT1G01350	22.1023	25.90212048	272
AT1G01355	0	0	0
AT1G01360	12.0808	14.15772735	93
AT1G01370	9.28009	10.87552016	69
AT1G01380	2.49483	2.923740391	10
AT1G01390	4.43209	5.194053522	63
AT1G01400	0	0	0
AT1G01410	0	0	0
AT1G01420	10.4186	12.20976244	133
AT1G01430	64.8444	75.9924289	798
AT1G01440	9.32897	10.9328036	202
AT1G01448	8.31087	9.739672163	84
AT1G01450	5.83752	6.841104607	0
AT1G01453	0.199781	0.234127287	2
AT1G01460	0	0	0
AT1G01470	131.62	154.2480691	732
AT1G01471	0	0	0
AT1G01480	0.8328	0.975974715	12
AT1G01490	51.981	60.91755721	457
AT1G01500	8.57811	10.05285598	108
AT1G01510	22.4981	26.36596629	466
AT1G01520	0.155074	0.181734273	1
AT1G01530	0	0	0
AT1G01540	45.7234	53.58415258	807
AT1G01550	90.1565	105.6561772	929
AT1G01560	0.195695	0.229338823	2
AT1G01570	2.31291	2.710544762	33
AT1G01580	2.08624	2.444905726	41
AT1G01590	0.0604501	0.070842662	1
AT1G01600	5.50562	6.452144463	113
AT1G01610	41.5308	48.67076211	619
AT1G01620	304.569	356.9304069	3155
AT1G01630	51.7117	60.60195924	543
AT1G01640	5.63549	6.604341673	41
AT1G01650	17.5644	20.58406614	307
AT1G01660	0.547997	0.642208472	14
AT1G01670	1.20358	1.410499096	16
AT1G01680	0.240379	0.281704882	2
AT1G01690	5.05798	5.927546335	81
AT1G01695	0.106365	0.124651237	1
AT1G01700	1.40334	1.644601773	20
AT1G01710	14.7268	17.25862684	323
AT1G01720	28.2075	33.05692455	335
AT1G01725	15.7498	18.45750067	41
AT1G01730	30.6436	35.9118381	242
AT1G01740	5.02774	5.892107483	85
AT1G01750	8.56522	10.03774994	63
AT1G01760	4.87175	5.709299732	58
AT1G01770	12.8992	15.11682642	283
AT1G01780	13.9831	16.38707016	102
AT1G01790	74.7292	87.57662062	2671
AT1G01800	80.3348	94.14593361	678
AT1G01810	1.37318	1.609256675	7
AT1G01820	83.3249	97.65009067	637
AT1G01830	6.04964	7.089692211	136
AT1G01840	2.55998	3.000090958	17
AT1G01860	13.9427	16.33972461	145
AT1G01870	0	0	0
AT1G01880	1.99712	2.340464244	31
AT1G01890	0	0	0
AT1G01900	4.05967	4.757607193	101
AT1G01910	42.7472	50.09628521	537
AT1G01920	16.02	18.77415337	274
AT1G01930	8.35433	9.790603792	160
AT1G01940	29.2042	34.2249769	182
AT1G01950	9.47436	11.103189	284
AT1G01960	24.029	28.16005814	1219
AT1G01970	26.6965	31.2861539	352
AT1G01980	0	0	0
AT1G01990	26.0272	30.50178806	244
AT1G02000	7.00602	8.21049276	115
AT1G02010	4.8043	5.630253749	113
AT1G02020	8.58044	10.05558655	171
AT1G02030	0.195138	0.228686064	3
AT1G02040	0.103542	0.121342908	1
AT1G02050	7.21082	8.450501912	115
AT1G02060	7.01071	8.215989064	144
AT1G02065	0.764741	0.896215033	12
AT1G02070	0.42079	0.493132085	2
AT1G02074	0	0	2
AT1G02080	19.3246	22.64687917	1177
AT1G02090	37.8852	44.3984117	402
AT1G02100	34.2688	40.16028134	413
AT1G02110	14.7296	17.26190821	386
AT1G02120	29.0556	34.05082964	619
AT1G02130	44.1565	51.74787163	347
AT1G02140	151.703	177.7837322	806
AT1G02145	16.0251	18.78013016	191
