tracking_id	FPKM_WT_ZT2_seedling_10	TPM_WT_ZT2_seedling_10	Raw_WT_ZT2_seedling_10
AT1G01010	10.3451	12.16129766	136
AT1G01020	13.8701	16.30515071	131
AT1G01030	5.10929	6.006282831	68
AT1G01040	6.52433	7.669748881	348
AT1G01046	3.48504	4.096877632	2
AT1G01050	120.62	141.796186	790
AT1G01060	150.659	177.1088674	3001
AT1G01070	6.82716	8.025744064	55
AT1G01073	0	0	0
AT1G01080	89.1528	104.8045681	761
AT1G01090	140.601	165.2850733	1751
AT1G01100	519.683	610.9191454	2210
AT1G01110	3.02389	3.554767607	41
AT1G01115	0	0	0
AT1G01120	40.3357	47.4170819	528
AT1G01130	3.2208	3.786247354	16
AT1G01140	25.9342	30.48723799	356
AT1G01150	0.109546	0.128778022	1
AT1G01160	29.7438	34.96565575	248
AT1G01170	114.259	134.3184415	258
AT1G01180	11.0678	13.0108757	91
AT1G01183	0	0	2
AT1G01190	2.08252	2.448129607	28
AT1G01200	3.41772	4.017738855	23
AT1G01210	27.054	31.80363137	132
AT1G01220	9.57444	11.2553397	278
AT1G01225	7.19928	8.46319388	51
AT1G01230	32.7511	38.5009208	174
AT1G01240	7.38456	8.68100185	72
AT1G01250	5.46072	6.419410286	37
AT1G01260	6.98874	8.215691235	137
AT1G01270	0	0	0
AT1G01280	0.0758331	0.089146446	0
AT1G01290	15.8335	18.61324748	130
AT1G01300	37.5895	44.18875587	456
AT1G01305	0	0	0
AT1G01310	0.13218	0.155385673	1
AT1G01320	90.9076	106.8674428	4649
AT1G01340	6.78864	7.980461449	121
AT1G01350	14.3462	16.86483538	156
AT1G01355	0	0	1
AT1G01360	14.3519	16.87153608	101
AT1G01370	8.68219	10.20644527	57
AT1G01380	1.2091	1.421370987	5
AT1G01390	8.55321	10.05482139	109
AT1G01400	0	0	0
AT1G01410	0	0	0
AT1G01420	16.1791	19.01952141	182
AT1G01430	74.1157	87.12753756	827
AT1G01440	6.80159	7.995684966	135
AT1G01448	3.92234	4.610950523	45
AT1G01450	3.68198	4.328392645	0
AT1G01453	0.352229	0.414066728	2
AT1G01460	0	0	0
AT1G01470	66.9299	78.68019025	325
AT1G01471	0	0	0
AT1G01480	0.894428	1.051454809	10
AT1G01490	68.9581	81.06446337	535
AT1G01500	7.01758	8.249594418	74
AT1G01510	18.3041	21.51758885	349
AT1G01520	27.6546	32.50967339	236
AT1G01530	0	0	0
AT1G01540	34.9561	41.09303313	530
AT1G01550	112.939	132.7667008	1065
AT1G01560	0.213457	0.250931757	2
AT1G01570	2.07156	2.435245457	25
AT1G01580	107.082	125.8814391	1811
AT1G01590	0	0	0
AT1G01600	4.59795	5.405171392	83
AT1G01610	33.195	39.02275239	431
AT1G01620	304.577	358.0488885	2804
AT1G01630	63.1812	74.27336416	588
AT1G01640	4.36333	5.129361235	29
AT1G01650	12.5994	14.81136516	202
AT1G01660	0.9018	1.060121046	17
AT1G01670	0.508699	0.598006782	6
AT1G01680	0.130939	0.153926801	1
AT1G01690	3.12547	3.674181109	44
AT1G01695	0.223763	0.26304709	2
AT1G01700	1.77217	2.083294204	24
AT1G01710	18.1589	21.34689738	359
AT1G01720	41.8849	49.23826123	405
AT1G01725	20.5222	24.12510104	54
AT1G01730	26.8228	31.53184163	189
AT1G01740	5.33366	6.270043486	80
AT1G01750	12.2941	14.45246634	68
AT1G01760	3.66485	4.308255282	38
AT1G01770	6.20089	7.289525383	125
AT1G01780	13.7783	16.1972342	86
AT1G01790	58.0019	68.18478029	1866
AT1G01800	75.5082	88.76450646	564
AT1G01810	0.885566	1.041036986	4
AT1G01820	35.291	41.48672856	249
AT1G01830	6.06084	7.124888043	115
AT1G01840	1.76028	2.069316782	11
AT1G01860	13.0298	15.31732668	105
AT1G01870	0	0	0
AT1G01880	1.83726	2.159811479	28
AT1G01890	0	0	0
AT1G01900	2.71684	3.193811556	58
AT1G01910	28.3893	33.37335817	329
AT1G01920	9.30345	10.93677439	157
AT1G01930	7.49061	8.80567011	125
AT1G01940	21.8121	25.64145737	116
AT1G01950	10.1767	11.96333316	272
AT1G01960	15.6748	18.42668592	703
AT1G01970	31.0993	36.55912889	382
AT1G01980	0	0	0
AT1G01990	20.3496	23.92219919	176
AT1G02000	8.63961	10.15638987	121
AT1G02010	9.26279	10.88897607	189
AT1G02020	6.11673	7.190590156	105
AT1G02030	0.0709024	0.083350107	2
AT1G02040	0	0	0
AT1G02050	5.19419	6.106087972	69
AT1G02060	3.1463	3.698668048	55
AT1G02065	0.262461	0.308538955	3
AT1G02070	0.248475	0.292097557	1
AT1G02074	0	0	0
AT1G02080	17.1228	20.12889847	950
AT1G02090	34.3793	40.41496946	336
AT1G02100	25.4113	29.87253706	281
AT1G02110	12.0589	14.17597436	275
AT1G02120	28.6925	33.72978831	534
AT1G02130	55.2579	64.9590405	394
AT1G02140	150.769	177.2381791	733
AT1G02145	17.4764	20.54457689	206
AT1G02150	57.1097	67.13594464	906
AT1G02160	31.2538	36.74075309	98
AT1G02170	18.7746	22.07069038	199
AT1G02180	8.06196	9.477326973	50
AT1G02190	0	0	0
AT1G02205	7.71002	9.063599982	141
AT1G02210	0	0	0
AT1G02220	9.95423	11.70180607	110
AT1G02228	0	0	0
AT1G02230	0.255313	0.300136044	2
AT1G02250	0	0	0
AT1G02260	6.37647	7.495930409	91
AT1G02270	13.506	15.8771289	148
AT1G02280	75.7314	89.02689171	629
AT1G02290	5.72282	6.727524863	74
AT1G02300	3.8948	4.578575569	49
AT1G02305	33.5074	39.38999769	338
AT1G02310	0.47334	0.556440115	5
AT1G02320	0	0	0
AT1G02330	21.5626	25.34815486	198
AT1G02335	25.0338	29.42876273	124
AT1G02340	2.92735	3.441278934	24
AT1G02350	2.93993	3.456067493	22
AT1G02360	19.4572	22.87312842	139
AT1G02370	4.37119	5.138601145	60
AT1G02380	3.42288	4.023804751	30
AT1G02390	1.54287	1.813738032	18
AT1G02391	0	0	0
AT1G02400	7.22276	8.490796055	61
AT1G02405	0	0	0
AT1G02410	24.68	29.01284919	207
AT1G02420	2.21772	2.607065475	23
AT1G02430	1.97575	2.322614943	24
AT1G02440	0	0	0
AT1G02450	0.265703	0.312350124	1
AT1G02460	1.22624	1.441520105	18
AT1G02470	1.28714	1.513111779	8
AT1G02475	81.613	95.94107218	396
AT1G02480	0	0	0
AT1G02490	0	0	0
AT1G02500	430.065	505.5677062	5754
AT1G02510	0	0	1
AT1G02520	2.77569	3.26299333	100
AT1G02530	0.0602929	0.070877991	2
AT1G02540	0	0	0
AT1G02550	0	0	0
AT1G02560	235.677	277.0527253	2196
AT1G02570	1.15969	1.363286511	8
AT1G02575	0.337051	0.396224061	2
AT1G02580	0.322924	0.379616909	3
AT1G02590	0	0	0
AT1G02600	0	0	0
AT1G02610	1.13519	1.334485262	7
AT1G02620	0	0	2
AT1G02630	0	0	0
AT1G02640	4.0613	4.774306501	88
AT1G02650	0.0943685	0.110935942	1
AT1G02660	1.1122	1.307459112	22
AT1G02670	1.37111	1.611823649	33
AT1G02680	13.1045	15.4051411	86
AT1G02690	13.3667	15.71337323	210
AT1G02700	1.78148	2.094238678	16
AT1G02710	2.41622	2.840414363	16
AT1G02720	7.66099	9.005962218	92
AT1G02730	14.4845	17.02741548	479
AT1G02740	6.23095	7.324862751	67
AT1G02750	12.535	14.73565902	89
AT1G02760	0	0	0
AT1G02770	0.62865	0.739016517	6
AT1G02780	693.412	815.1482085	5586
AT1G02790	0	0	0
AT1G02800	3.36107	3.951143316	44
AT1G02810	11.286	13.26738314	159
AT1G02813	0	0	0
AT1G02816	31.2703	36.76014984	171
AT1G02820	299.378	351.9371461	1066
AT1G02830	0	0	1
AT1G02840	79.2442	93.15640292	884
AT1G02850	15.3217	18.01159528	227
AT1G02860	7.18125	8.441998512	70
AT1G02870	25.7012	30.21333224	146
AT1G02880	26.2631	30.87388005	199
AT1G02890	21.7603	25.5805633	755
AT1G02900	54.769	64.38430865	219
AT1G02910	38.3983	45.13954973	473
AT1G02920	19.6626	23.11458868	108
AT1G02930	16.5796	19.49033365	103
AT1G02940	0.6231	0.732492153	3
AT1G02950	14.6763	17.25288811	32
AT1G02952	0	0	0
AT1G02960	8.61708	10.12990448	124
AT1G02965	0	0	0
AT1G02970	3.5016	4.116344925	51
AT1G02980	0.105891	0.124481346	2
AT1G02990	4.69786	5.522621706	165
AT1G03000	8.35709	9.824270335	198
AT1G03010	0.415834	0.488838295	7
AT1G03020	0.680751	0.800264429	6
AT1G03022	0	0	0
AT1G03030	11.6479	13.69281872	116
AT1G03040	33.8583	39.8025021	366
AT1G03050	0.0558501	0.065655208	1
AT1G03055	17.1785	20.19437722	114
AT1G03060	5.4022	6.350616447	501
AT1G03070	2.33547	2.7454878	13
AT1G03080	11.1795	13.14218588	569
AT1G03090	7.89208	9.277622645	171
AT1G03100	1.15958	1.363157199	23
AT1G03103	0	0	0
AT1G03106	0.22725	0.267146271	1
AT1G03110	14.4092	16.93889573	176
AT1G03120	0.482125	0.56676742	6
AT1G03130	682.329	802.1194643	4276
AT1G03140	23.9031	28.09955574	283
AT1G03150	23.8263	28.00927264	124
AT1G03160	22.2352	26.13883729	483
AT1G03170	1.02252	1.202034788	8
AT1G03180	3.15072	3.703864028	24
AT1G03190	5.28675	6.214897912	110
AT1G03200	7.95204	9.348109291	15
AT1G03210	15.3532	18.04862546	106
AT1G03220	115.161	135.3787977	1187
AT1G03230	13.3716	15.71913348	121
AT1G03240	0	0	0
AT1G03250	21.6619	25.46488809	190
AT1G03260	7.50628	8.824091153	73
AT1G03270	5.01522	5.895697793	66
AT1G03280	16.0022	18.81156464	279
AT1G03290	9.79902	11.51934722	154
AT1G03300	2.04439	2.40330546	41
AT1G03310	23.8429	28.02878696	523
AT1G03320	0.575146	0.676119293	4
AT1G03330	50.5992	59.48245377	208
AT1G03340	2.30752	2.712630866	21
AT1G03350	20.2015	23.74809858	293
AT1G03360	14.0697	16.53979272	150
AT1G03365	6.15354	7.233862562	144
AT1G03370	5.2376	6.157119082	159
AT1G03380	15.6876	18.4417331	460
AT1G03390	0.0993161	0.116752149	1
AT1G03400	13.2246	15.54632599	127
AT1G03410	1.92301	2.260615848	40
AT1G03420	30.1091	35.39508824	0
AT1G03430	11.9316	14.02632542	82
AT1G03440	25.51	29.98856495	269
AT1G03445	0.913655	1.074057323	19
AT1G03457	5.9524	6.997410192	82
AT1G03470	3.31548	3.897549483	33
AT1G03475	141.873	166.7803871	1538
AT1G03490	0.136933	0.160973115	0
AT1G03495	20.2175	23.76690756	228
AT1G03502	127.363	149.7229948	8
AT1G03506	0	0	2
AT1G03510	0.985761	1.158822335	10
AT1G03515	0	0	0
AT1G03520	5.46516	6.424629777	75
AT1G03530	5.09855	5.993657304	121
AT1G03540	0.913818	1.074248939	16
AT1G03545	1.09772	1.290436986	0
AT1G03550	8.84653	10.39963698	31
AT1G03560	4.17252	4.905052412	72
AT1G03570	0	0	0
AT1G03590	13.4017	15.75451787	218
AT1G03600	691.37	812.7477126	3197
AT1G03610	18.878	22.1922434	198
AT1G03620	1.9733	2.319734818	16
AT1G03630	220.231	258.8950077	2438
AT1G03640	0	0	0
AT1G03650	2.39664	2.817396876	14
AT1G03660	1.58668	1.865239366	7
AT1G03670	0	0	0
AT1G03680	371.465	436.6798228	1996
AT1G03687	11.7431	13.80473215	134
AT1G03700	3.29238	3.870394021	12
AT1G03710	0	0	0
AT1G03720	0	0	0
AT1G03730	6.22718	7.320430885	37
AT1G03740	9.59577	11.28041442	234
AT1G03743	279.909	329.0501461	1
AT1G03746	0	0	0
AT1G03750	2.41972	2.844528827	54
AT1G03760	7.19362	8.456540203	77
AT1G03770	4.19345	4.929656907	60
AT1G03780	6.19509	7.282707128	141
AT1G03790	0	0	0
AT1G03800	1.32175	1.553797951	12
AT1G03810	0	0	0
AT1G03820	19.6978	23.15596843	124
AT1G03830	2.99459	3.520323666	89
AT1G03840	2.1712	2.55237837	27
AT1G03850	19.4386	22.85126298	96
AT1G03860	62.8702	73.90776464	619
AT1G03870	151.095	177.621412	1017
AT1G03880	0	0	0
AT1G03890	0	0	0
AT1G03900	61.7788	72.6247572	590
AT1G03905	6.89468	8.105117953	66
AT1G03910	18.3566	21.57930582	391
AT1G03920	1.45005	1.704622446	25
AT1G03930	18.9489	22.27559068	332
AT1G03935	0	0	4
AT1G03940	5.37334	6.316689752	24
AT1G03950	11.9766	14.07922568	98
AT1G03960	4.42387	5.200529707	75
AT1G03970	2.70344	3.178059037	21
AT1G03980	3.31106	3.892353503	8
AT1G03982	0	0	0
AT1G03990	1.41806	1.667016245	35
AT1G04000	21.1864	24.90590876	130
AT1G04010	5.17312	6.081318899	93
AT1G04020	9.24421	10.86713414	181
AT1G04030	3.30925	3.890225737	45
AT1G04040	97.167	114.2257503	494
AT1G04050	1.68584	1.98180801	39
AT1G04070	20.8631	24.52584984	70
AT1G04080	41.4805	48.7628643	955
AT1G04090	0.537882	0.632313183	7
AT1G04100	3.84619	4.521431541	36
AT1G04110	4.25342	5.000155309	79
AT1G04120	19.5912	23.03065361	746
AT1G04130	10.5279	12.37619024	111
AT1G04140	31.1201	36.58358056	758
AT1G04150	0.0787784	0.092608827	2
AT1G04160	2.8935	3.401486189	108
AT1G04170	69.0249	81.14299086	960
AT1G04171	0	0	0
AT1G04180	2.37587	2.792980471	28
AT1G04190	29.662	34.86949485	299
AT1G04200	13.5594	15.93990386	255
AT1G04210	18.495	21.74200348	539
AT1G04220	16.9189	19.88920155	193
AT1G04230	7.29531	8.576083017	78
AT1G04240	59.7021	70.18346936	473
AT1G04250	142.475	167.4880749	1134
AT1G04260	22.6039	26.57226669	109
AT1G04270	550.516	647.1652223	2975
AT1G04280	17.3565	20.40362711	271
AT1G04290	22.1673	26.05901669	15
AT1G04295	16.3958	19.27426551	0
AT1G04300	16.8339	19.78927885	522
AT1G04310	2.80886	3.301986693	58
AT1G04320	0	0	0
AT1G04330	1.71928	2.021118775	7
AT1G04340	40.2951	47.36935412	209
AT1G04350	75.2136	88.41818615	691
AT1G04360	2.60415	3.06133757	27
AT1G04370	0	0	0
AT1G04380	0.230539	0.271012692	2
AT1G04390	3.75755	4.417229801	111
AT1G04400	27.6051	32.45148312	505
AT1G04410	495.267	582.2166443	5684
AT1G04420	94.0494	110.5608209	1096
