tracking_id	FPKM_WT_ZT6_seedling_9	TPM_WT_ZT6_seedling_9	Raw_WT_ZT6_seedling_9
AT1G01010	7.51714	8.57843221	170
AT1G01020	11.4078	13.01838717	221
AT1G01030	3.20064	3.652515886	70
AT1G01040	6.61646	7.550591525	584
AT1G01046	0	0	0
AT1G01050	91.2116	104.0891253	979
AT1G01060	2.47212	2.821141263	83
AT1G01070	7.37866	8.420401191	104
AT1G01073	0	0	0
AT1G01080	104.661	119.4373516	1475
AT1G01090	146.846	167.5781556	3058
AT1G01100	558.645	637.5161646	3783
AT1G01110	2.41903	2.760555859	62
AT1G01115	0	0	0
AT1G01120	50.601	57.74499986	1114
AT1G01130	3.64252	4.15678182	31
AT1G01140	23.2857	26.57324447	535
AT1G01150	0.197604	0.225502321	3
AT1G01160	23.68	27.02321291	321
AT1G01170	153.903	175.6314838	561
AT1G01180	8.96805	10.234186	125
AT1G01183	0	0	1
AT1G01190	6.02087	6.870914356	157
AT1G01200	5.58851	6.377512483	70
AT1G01210	25.6309	29.24954679	189
AT1G01220	10.6958	12.20586489	515
AT1G01225	8.91382	10.17229965	100
AT1G01230	41.8432	47.75074758	354
AT1G01240	12.7333	14.53102521	211
AT1G01250	1.6084	1.835478701	18
AT1G01260	7.13931	8.147259045	233
AT1G01270	0	0	0
AT1G01280	0	0	0
AT1G01290	13.7873	15.73383207	189
AT1G01300	65.394	74.62651965	1340
AT1G01305	0	0	0
AT1G01310	0	0	0
AT1G01320	59.0061	67.33675691	5060
AT1G01340	2.32554	2.653866662	70
AT1G01350	16.939	19.33049846	316
AT1G01355	0.129683	0.147992032	2
AT1G01360	10.2679	11.7175527	122
AT1G01370	14.6574	16.72677538	162
AT1G01380	3.0622	3.494530515	17
AT1G01390	2.32281	2.650751233	48
AT1G01400	0	0	0
AT1G01410	0	0	0
AT1G01420	12.0544	13.75627609	220
AT1G01430	58.3125	66.54523239	1078
AT1G01440	7.73617	8.828385517	260
AT1G01448	4.14982	4.735703945	79
AT1G01450	3.88162	4.42963867	0
AT1G01453	0.773856	0.883111294	13
AT1G01460	0	0	0
AT1G01470	130.882	149.3603105	1058
AT1G01471	0	0	0
AT1G01480	0.676381	0.771874484	13
AT1G01490	43.6553	49.81868525	573
AT1G01500	14.6691	16.74012722	278
AT1G01510	20.7826	23.71674935	640
AT1G01520	1.65841	1.892549262	25
AT1G01530	0	0	0
AT1G01540	38.6325	44.08675139	994
AT1G01550	108.339	123.6346226	1732
AT1G01560	0.190599	0.217508334	3
AT1G01570	1.30221	1.486059886	29
AT1G01580	1.01443	1.157650248	30
AT1G01590	0	0	0
AT1G01600	7.70677	8.794834738	223
AT1G01610	37.976	43.33756476	825
AT1G01620	303.892	346.7963775	4608
AT1G01630	64.5014	73.60789972	990
AT1G01640	6.99234	7.979539383	76
AT1G01650	12.9683	14.79920321	344
AT1G01660	0.379493	0.433070952	13
AT1G01670	0.763594	0.871400475	17
AT1G01680	0	0	0
AT1G01690	5.92788	6.76479575	148
AT1G01695	0.74478	0.849930258	12
AT1G01700	2.02407	2.30983423	47
AT1G01710	15.6059	17.80918743	519
AT1G01720	29.4464	33.60373044	466
AT1G01725	20.1176	22.95786267	80
AT1G01730	25.4443	29.03660204	301
AT1G01740	5.89652	6.729008252	153
AT1G01750	13.3766	15.26514822	126
AT1G01760	3.05237	3.483312686	58
AT1G01770	8.02272	9.1553915	272
