tracking_id	FPKM_WT_ZT24_seedling_5	TPM_WT_ZT24_seedling_5	Raw_WT_ZT24_seedling_5
AT1G01010	10.6102	13.24354733	185
AT1G01020	12.979	16.2002602	165
AT1G01030	4.19152	5.231814056	74
AT1G01040	10.0084	12.49238649	694
AT1G01046	10.5219	13.13333214	9
AT1G01050	128.305	160.1490396	1109
AT1G01060	380.767	475.269626	10158
AT1G01070	14.9749	18.69152296	167
AT1G01073	0	0	0
AT1G01080	81.0473	101.1624431	943
AT1G01090	151.674	189.3179957	2555
AT1G01100	438.611	547.4699381	2540
AT1G01110	5.01997	6.265877202	105
AT1G01115	0	0	0
AT1G01120	52.2021	65.15814801	959
AT1G01130	5.66408	7.069848971	35
AT1G01140	30.808	38.45424272	568
AT1G01150	0	0	0
AT1G01160	31.6177	39.4649023	373
AT1G01170	150.79	188.2145956	456
AT1G01180	22.9112	28.5975346	265
AT1G01183	0	0	1
AT1G01190	6.0515	7.553422807	120
AT1G01200	3.25535	4.063295866	32
AT1G01210	25.9349	32.37168721	153
AT1G01220	9.50354	11.8622252	358
AT1G01225	6.4006	7.989165995	57
AT1G01230	33.0481	41.25031352	232
AT1G01240	17.5874	21.95241978	233
AT1G01250	1.5328	1.913225891	14
AT1G01260	7.41481	9.255092946	192
AT1G01270	0	0	0
AT1G01280	0	0	0
AT1G01290	12.1755	15.1973394	122
AT1G01300	28.2657	35.28096886	500
AT1G01305	0	0	0
AT1G01310	0	0	0
AT1G01320	82.735	103.2690136	5629
AT1G01340	7.02135	8.763980042	170
AT1G01350	18.4526	23.03235391	266
AT1G01355	0.152754	0.190666041	2
AT1G01360	16.9281	21.129488	155
AT1G01370	5.17294	6.456812852	47
AT1G01380	2.79165	3.484510085	12
AT1G01390	3.38097	4.220093515	58
AT1G01400	0	0	0
AT1G01410	0	0	0
AT1G01420	7.33216	9.151930028	110
AT1G01430	69.4835	86.7286216	1053
AT1G01440	10.6652	13.31219779	277
AT1G01448	8.52462	10.64034688	122
AT1G01450	5.66925	7.076302115	0
AT1G01453	0.861852	1.075755193	9
AT1G01460	0	0	0
AT1G01470	52.8139	65.92179076	346
AT1G01471	0	0	0
AT1G01480	1.21392	1.51520301	19
AT1G01490	92.5707	115.5458377	969
AT1G01500	2.65727	3.31677829	39
AT1G01510	25.3048	31.58520258	625
AT1G01520	5.20188	6.492935475	57
AT1G01530	0	0	0
AT1G01540	61.0118	76.15432894	1241
AT1G01550	116.282	145.1420492	1512
