tracking_id	FPKM_WT_ZT6_seedling_8	TPM_WT_ZT6_seedling_8	Raw_WT_ZT6_seedling_8
AT1G01010	8.63252	10.49615691	240
AT1G01020	12.8712	15.64990696	268
AT1G01030	3.01513	3.666053202	81
AT1G01040	8.31276	10.10736533	885
AT1G01046	5.67369	6.89855807	7
AT1G01050	90.629	110.1944976	1250
AT1G01060	2.54326	3.092313256	102
AT1G01070	4.79282	5.827520906	80
AT1G01073	0	0	0
AT1G01080	83.5827	101.6270028	1525
AT1G01090	149.35	181.592517	3953
AT1G01100	458.701	557.7279487	4176
AT1G01110	2.99539	3.64205162	102
AT1G01115	0	0	0
AT1G01120	47.0043	57.15185234	1329
AT1G01130	1.73506	2.1096345	26
AT1G01140	23.0153	27.98397226	668
AT1G01150	0.106811	0.129869959	2
AT1G01160	26.4965	32.21671327	464
AT1G01170	115.004	139.8317096	536
AT1G01180	9.64759	11.73036593	166
AT1G01183	0	0	1
AT1G01190	6.62586	8.056287878	203
AT1G01200	4.20835	5.116872239	68
AT1G01210	23.9688	29.14331919	227
AT1G01220	10.9258	13.28452308	647
AT1G01225	8.16291	9.925164867	123
AT1G01230	39.4	47.90589333	444
AT1G01240	12.995	15.8004336	279
AT1G01250	2.78375	3.384721588	39
AT1G01260	8.35265	10.155867	336
AT1G01270	0	0	0
AT1G01280	0	0	0
AT1G01290	14.8495	18.05529348	240
AT1G01300	54.2769	65.99450208	1430
AT1G01305	0	0	0
AT1G01310	0.192425	0.23396679	3
AT1G01320	61.6828	74.99922938	6622
AT1G01340	3.61139	4.391037161	132
AT1G01350	15.4853	18.82835355	352
AT1G01355	0	0	0
AT1G01360	11.6584	14.17528088	168
AT1G01370	10.1973	12.39875041	136
AT1G01380	4.55972	5.544097968	32
AT1G01390	3.77031	4.584265703	99
AT1G01400	0	0	0
AT1G01410	0	0	0
AT1G01420	12.6741	15.41025591	303
AT1G01430	43.7633	53.21116705	1019
AT1G01440	8.96714	10.90301656	354
AT1G01448	3.6342	4.418771512	102
AT1G01450	3.45204	4.197285788	0
AT1G01453	1.12735	1.370728651	19
AT1G01460	0	0	0
AT1G01470	137.899	167.6694108	1395
