tracking_id	FPKM_WT_ZT20_seedling_15	TPM_WT_ZT20_seedling_15	Raw_WT_ZT20_seedling_15
AT1G01010	12.8377	13.5944294	219
AT1G01020	13.4469	14.23953923	205
AT1G01030	3.78892	4.012261188	67
AT1G01040	8.5534	9.05758761	586
AT1G01046	2.87799	3.047635626	3
AT1G01050	126.002	133.4292976	1007
AT1G01060	137.922	146.0519324	3572
AT1G01070	10.4889	11.10717734	118
AT1G01073	0	0	0
AT1G01080	107.426	113.7583191	1170
AT1G01090	147.13	155.802706	2227
AT1G01100	558.37	591.2836058	2480
AT1G01110	4.91475	5.204454218	96
AT1G01115	0	0	0
AT1G01120	34.4725	36.50451153	577
AT1G01130	2.08742	2.210464789	21
AT1G01140	32.9994	34.94457836	571
AT1G01150	0.0896126	0.094894893	1
AT1G01160	34.8805	36.93656144	391
AT1G01170	188.367	199.4704568	510
AT1G01180	18.8512	19.9624004	209
AT1G01183	0	0	0
AT1G01190	2.8921	3.062577353	56
AT1G01200	4.25489	4.505698196	38
AT1G01210	35.3666	37.45131503	188
AT1G01220	10.8249	11.46298316	375
AT1G01225	10.3587	10.96930259	86
AT1G01230	33.7643	35.75456606	210
AT1G01240	12.0199	12.72842347	156
AT1G01250	1.21917	1.291035037	10
AT1G01260	8.2786	8.766589285	203
AT1G01270	0	0	0
AT1G01280	0	0	0
AT1G01290	15.3649	16.27059741	145
AT1G01300	47.5967	50.40232892	753
AT1G01305	0	0	0
AT1G01310	0.103728	0.109842337	1
AT1G01320	95.4427	101.0686531	6278
AT1G01340	5.35872	5.674594416	125
AT1G01350	19.7127	20.87468226	286
AT1G01355	0	0	2
AT1G01360	18.0727	19.13801104	158
AT1G01370	9.89954	10.483077	79
AT1G01380	3.99814	4.233813843	17
AT1G01390	4.53694	4.804373879	71
AT1G01400	0	0	0
AT1G01410	0	0	0
AT1G01420	9.18415	9.725517718	131
AT1G01430	63.1791	66.90324706	881
AT1G01440	10.6362	11.26316007	282
AT1G01448	5.35041	5.665794576	64
AT1G01450	5.40443	5.722998832	0
AT1G01453	0.753293	0.797696512	8
AT1G01460	0	0	0
AT1G01470	77.5872	82.16064506	456
AT1G01471	0	0	0
AT1G01480	0.974925	1.032392803	15
AT1G01490	62.9413	66.65142973	654
AT1G01500	6.16643	6.529915585	84
AT1G01510	22.5816	23.91269207	516
AT1G01520	0.969609	1.026763447	13
AT1G01530	0	0	0
AT1G01540	47.2332	50.0174021	958
AT1G01550	111.992	118.5934659	1357
AT1G01560	0.0852003	0.090222506	2
AT1G01570	2.81832	2.984448326	41
AT1G01580	27.0915	28.68843206	588
AT1G01590	0.105047	0.111239087	2
