tracking_id	FPKM_WT_ZT10_seedling_6	TPM_WT_ZT10_seedling_6	Raw_WT_ZT10_seedling_6
AT1G01010	6.81982	8.165003704	121
AT1G01020	10.3509	12.39257588	142
AT1G01030	2.9464	3.527566257	53
AT1G01040	8.88929	10.64266883	614
AT1G01046	2.72186	3.258736591	4
AT1G01050	105.272	126.0365039	897
AT1G01060	0.419282	0.501983789	12
AT1G01070	7.44779	8.916838411	80
AT1G01073	0	0	0
AT1G01080	102.523	122.745274	1180
AT1G01090	152.608	182.7093509	2568
AT1G01100	472.044	565.1528938	2687
AT1G01110	2.5166	3.012989833	56
AT1G01115	0	0	0
AT1G01120	24.4961	29.32786308	451
AT1G01130	1.35577	1.623190505	15
AT1G01140	21.2621	25.45596882	393
AT1G01150	0	0	1
AT1G01160	30.2719	36.24291779	369
AT1G01170	111.861	133.9251592	352
AT1G01180	8.0609	9.65088204	95
AT1G01183	0	0	0
AT1G01190	5.9085	7.07392928	117
AT1G01200	4.36122	5.221454152	45
AT1G01210	26.598	31.84435491	159
AT1G01220	12.2829	14.70565557	464
AT1G01225	7.61453	9.116467246	70
AT1G01230	33.799	40.46572493	232
AT1G01240	5.23087	6.262639325	68
AT1G01250	1.82524	2.185261687	17
AT1G01260	8.06462	9.655335796	205
AT1G01270	0	0	0
AT1G01280	0	0	0
AT1G01290	11.0566	13.23747254	113
AT1G01300	102.372	122.5644898	1815
AT1G01305	0	0	0
AT1G01310	0	0	0
AT1G01320	101.676	121.7312065	7021
AT1G01340	4.0188	4.811493102	98
AT1G01350	16.6044	19.8795551	250
AT1G01355	0	0	0
AT1G01360	8.50652	10.1843989	81
AT1G01370	13.408	16.05267729	120
AT1G01380	4.13906	4.955473932	19
AT1G01390	4.65742	5.576078481	81
AT1G01400	0	0	0
AT1G01410	0	0	0
AT1G01420	8.51674	10.19663476	135
AT1G01430	39.3598	47.1233717	606
AT1G01440	8.03597	9.621034692	214
AT1G01448	4.88543	5.849062592	71
AT1G01450	4.79806	5.74445919	0
AT1G01453	0.42116	0.504232217	5
AT1G01460	0	0	0
AT1G01470	138.349	165.637817	936
AT1G01471	0	0	0
AT1G01480	0.972416	1.164221378	15
AT1G01490	34.7152	41.56264191	364
AT1G01500	17.8988	21.42927061	269
AT1G01510	21.201	25.38281707	526
AT1G01520	0.251077	0.300600989	2
AT1G01530	0	0	0
AT1G01540	33.3181	39.88996922	679
AT1G01550	90.6024	108.4733808	1135
AT1G01560	0.370721	0.443844315	5
AT1G01570	1.87277	2.2421668	31
AT1G01580	1.41515	1.694282986	30
AT1G01590	0	0	0
AT1G01600	6.43817	7.708074684	155
AT1G01610	40.3322	48.28757392	727
AT1G01620	190.6	228.1951292	2373
AT1G01630	57.0462	68.29834721	718
AT1G01640	6.62632	7.93333656	60
AT1G01650	13.9991	16.76036953	293
AT1G01660	0.796627	0.953758663	21
AT1G01670	0.877918	1.051084005	15
AT1G01680	0.0983091	0.117700198	1
AT1G01690	5.13944	6.153175103	109
AT1G01695	0.608459	0.728475237	7
AT1G01700	1.69149	2.025130006	25
AT1G01710	17.4566	20.89984833	462
AT1G01720	31.1432	37.28607842	437
AT1G01725	14.724	17.62825332	49
AT1G01730	30.1237	36.0654859	295
AT1G01740	5.1382	6.151690518	109
AT1G01750	10.8524	12.99299486	83
AT1G01760	3.23563	3.873845781	45
AT1G01770	8.9518	10.7175087	240
AT1G01780	19.0787	22.84190142	169
AT1G01790	59.8492	71.65422836	2524
AT1G01800	57.1547	68.42824843	584
AT1G01810	1.31174	1.570475754	8
AT1G01820	72.8785	87.25350851	684
AT1G01830	7.64201	9.149367572	197
AT1G01840	2.13184	2.552337378	17
AT1G01860	18.9295	22.66327229	205
AT1G01870	0	0	0
AT1G01880	2.04267	2.445578932	40
AT1G01890	0	0	0
AT1G01900	5.35422	6.410319646	155
AT1G01910	43.0392	51.52851943	652
AT1G01920	11.6689	13.9705464	259
AT1G01930	8.47077	10.14159735	195
AT1G01940	32.8457	39.32439011	248
AT1G01950	10.0878	12.0775804	364
AT1G01960	24.1768	28.94558237	1466
AT1G01970	33.9919	40.69667372	535
AT1G01980	0.136004	0.162830275	3
AT1G01990	19.1231	22.89505915	225
AT1G02000	6.80917	8.152253031	137
AT1G02010	5.16477	6.18350135	151
AT1G02020	9.80581	11.73996894	236
AT1G02030	0.43298	0.518383668	8
AT1G02040	0.0849274	0.101679008	1
AT1G02050	6.08415	7.284225578	116
AT1G02060	3.94285	4.720562251	98
AT1G02065	1.53358	1.836072855	27
AT1G02070	0.352091	0.421539618	2
AT1G02074	0	0	0
AT1G02080	25.0545	29.99640537	1830
AT1G02090	42.4859	50.8660831	566
AT1G02100	23.2839	27.87656122	361
AT1G02110	12.3711	14.81125269	394
AT1G02120	27.763	33.23914675	697
AT1G02130	52.9861	63.43740784	509
AT1G02140	148.95	178.3298242	949
AT1G02145	17.0743	20.4421411	252
AT1G02150	81.3959	97.45093345	1842
AT1G02160	41.8461	50.10008497	181
AT1G02170	23.0812	27.63387941	354
AT1G02180	8.5805	10.27297117	79
AT1G02190	0.238069	0.28502721	6
AT1G02205	9.76865	11.69547927	248
AT1G02210	0	0	0
