tracking_id	FPKM_WT_ZT6_seedling_5	TPM_WT_ZT6_seedling_5	Raw_WT_ZT6_seedling_5
AT1G01010	5.74932	7.058248941	147
AT1G01020	11.5638	14.19649265	191
AT1G01030	3.39291	4.165362759	85
AT1G01040	9.72412	11.9379787	975
AT1G01046	5.1646	6.340407645	7
AT1G01050	88.7107	108.9071759	1122
AT1G01060	1.95042	2.394465763	78
AT1G01070	3.8728	4.75450775	63
AT1G01073	0	0	0
AT1G01080	84.544	103.7918569	1413
AT1G01090	167.198	205.2634236	4082
AT1G01100	422.318	518.4657623	3566
AT1G01110	2.56536	3.149407148	78
AT1G01115	0	0	0
AT1G01120	62.3805	76.58246507	1639
AT1G01130	2.73244	3.354525707	28
AT1G01140	28.7423	35.28596574	762
AT1G01150	0.0581527	0.071392136	1
AT1G01160	23.0379	28.28286359	387
AT1G01170	124.067	152.3129294	571
AT1G01180	7.61771	9.352009202	127
AT1G01183	0	0	0
AT1G01190	9.137	11.217191	258
AT1G01200	3.18381	3.908657643	47
AT1G01210	23.0492	28.29673622	199
AT1G01220	13.1087	16.09311499	707
AT1G01225	7.19934	8.838390268	99
AT1G01230	33.2778	40.85404824	342
AT1G01240	9.78881	12.01739646	187
AT1G01250	1.78232	2.188094984	25
AT1G01260	8.81444	10.82119482	325
AT1G01270	0	0	0
AT1G01280	0	0	0
AT1G01290	17.0062	20.87794611	254
AT1G01300	70.0133	85.95299976	1747
AT1G01305	0	0	0
AT1G01310	0.065899	0.08090201	1
AT1G01320	87.5696	107.5062853	8717
AT1G01340	2.59201	3.182124467	90
AT1G01350	12.8231	15.74249337	276
AT1G01355	0.207997	0.255350999	2
AT1G01360	7.66198	9.406358008	106
AT1G01370	8.74461	10.73546685	110
AT1G01380	3.32364	4.080322284	21
AT1G01390	2.72933	3.350707663	68
AT1G01400	0	0	0
AT1G01410	0	0	0
AT1G01420	10.8434	13.31208153	240
AT1G01430	58.4095	71.70740045	1286
AT1G01440	8.29147	10.17916194	312
AT1G01448	5.21887	6.407033119	92
AT1G01450	3.82197	4.69210545	0
AT1G01453	0.644895	0.791716142	11
AT1G01460	0.0496815	0.060992325	1
AT1G01470	110.059	135.1157737	1061
AT1G01471	0	0	0
AT1G01480	0.778831	0.956144915	14
AT1G01490	38.4473	47.20047145	578
AT1G01500	16.0881	19.75082528	351
AT1G01510	19.9683	24.51441776	735
AT1G01520	1.05589	1.296281034	15
AT1G01530	0	0	0
AT1G01540	38.4919	47.25522539	1129
AT1G01550	99.2915	121.8968721	1825
AT1G01560	0.16777	0.205965649	3
AT1G01570	1.52175	1.868201862	38
AT1G01580	0.823765	1.011308892	26
AT1G01590	0.0350171	0.042989329	1
AT1G01600	8.10427	9.949342731	283
AT1G01610	47.7228	58.5876943	1230
AT1G01620	246.777	302.9599151	4500
AT1G01630	71.8655	88.2268841	1293
AT1G01640	4.96456	6.09482519	65
AT1G01650	13.831	16.97985868	416
AT1G01660	0.287468	0.352914902	13
AT1G01670	0.661156	0.811679231	16
AT1G01680	0.135919	0.166863236	2
AT1G01690	5.40515	6.635722879	154
AT1G01695	0.532047	0.653176406	9
AT1G01700	1.05739	1.298122534	30
AT1G01710	16.7757	20.59496893	627
AT1G01720	28.9441	35.53370889	574
AT1G01725	12.6148	15.48677039	67
AT1G01730	24.3527	29.89699982	348
AT1G01740	5.13157	6.299857813	151
AT1G01750	13.0499	16.02092819	138
AT1G01760	3.65719	4.489810525	73
AT1G01770	10.9923	13.49488111	415
AT1G01780	18.3876	22.57384495	240
AT1G01790	63.4609	77.90883622	3895
AT1G01800	54.0363	66.33856826	799
AT1G01810	0.893174	1.096520013	8
AT1G01820	55.4845	68.11647523	761
AT1G01830	8.83545	10.8469881	340
AT1G01840	2.13584	2.62209973	26
AT1G01860	17.3214	21.26490667	285
AT1G01870	0	0	0
AT1G01880	1.43418	1.760695085	43
AT1G01890	0	0	0
AT1G01900	2.91638	3.580342727	123
AT1G01910	42.233	51.84804943	922
AT1G01920	11.8291	14.52219263	380
AT1G01930	7.6064	9.338124291	252
AT1G01940	18.8791	23.17724315	206
AT1G01950	9.47486	11.63197049	488
AT1G01960	25.4159	31.2022551	2226
AT1G01970	29.2085	35.85830397	681
AT1G01980	0	0	0
AT1G01990	17.5955	21.60141012	291
AT1G02000	7.0436	8.647193449	204
AT1G02010	6.39443	7.850229032	256
AT1G02020	9.66381	11.86393812	330
AT1G02030	0.373723	0.458807297	10
AT1G02040	0.17732	0.217689866	3
AT1G02050	4.55354	5.590229607	135
AT1G02060	3.81824	4.687526253	140
AT1G02065	0.853124	1.04735196	21
AT1G02070	0.615745	0.755929657	5
AT1G02074	0	0	0
AT1G02080	24.4476	30.01350539	2598
AT1G02090	36.0587	44.26806668	669
AT1G02100	25.4835	31.28524537	550
AT1G02110	13.073	16.04928729	562
AT1G02120	26.4488	32.47031207	949
AT1G02130	53.87	66.13440728	736
AT1G02140	134.929	165.6478456	1255
AT1G02145	17.6167	21.62743666	381
AT1G02150	87.4548	107.3653492	2830
AT1G02160	36.4375	44.73310684	225
AT1G02170	21.3698	26.2349927	469
AT1G02180	7.25286	8.904094991	97
AT1G02190	0.0564427	0.069292826	2
AT1G02205	12.67	15.5545376	448
AT1G02210	0	0	0
AT1G02220	3.1719	3.894036132	66
