tracking_id	FPKM_WT_ZT20_seedling_14	TPM_WT_ZT20_seedling_14	Raw_WT_ZT20_seedling_14
AT1G01010	12.2691	13.1040286	183
AT1G01020	13.8823	14.82700901	185
AT1G01030	3.46001	3.695468291	51
AT1G01040	9.13939	9.761337668	538
AT1G01046	0	0	0
AT1G01050	147.412	157.443583	1024
AT1G01060	96.4602	103.0244452	2178
AT1G01070	14.169	15.13321933	141
AT1G01073	0	0	0
AT1G01080	98.413	105.1101358	939
AT1G01090	157.552	168.2736235	2088
AT1G01100	505.19	539.5688527	1967
AT1G01110	5.35403	5.718378876	99
AT1G01115	0	0	0
AT1G01120	40.9595	43.74684856	594
AT1G01130	1.206	1.288069907	18
AT1G01140	30.0891	32.13670335	456
AT1G01150	0	0	0
AT1G01160	30.2387	32.29648383	289
AT1G01170	159.728	170.5977032	361
AT1G01180	18.3805	19.63131752	171
AT1G01183	0	0	0
AT1G01190	5.59971	5.980777728	98
AT1G01200	3.2578	3.479497631	27
AT1G01210	30.1609	32.21338944	134
AT1G01220	9.77495	10.44014837	299
AT1G01225	9.06906	9.686221618	66
AT1G01230	46.0239	49.15588773	251
AT1G01240	13.8482	14.79058846	154
AT1G01250	0.835801	0.892678372	5
AT1G01260	7.07968	7.561461658	153
AT1G01270	0	0	0
AT1G01280	0	0	0
AT1G01290	15.081	16.10728215	129
AT1G01300	37.6229	40.18318848	529
AT1G01305	0	0	0
AT1G01310	0	0	0
AT1G01320	78.8465	84.21210939	4485
AT1G01340	8.06878	8.617871231	158
AT1G01350	21.5755	23.04374153	268
AT1G01355	0	0	0
AT1G01360	19.7804	21.12648258	155
AT1G01370	7.74558	8.272677041	53
AT1G01380	4.03349	4.307974369	16
AT1G01390	3.95951	4.228959932	54
AT1G01400	0	0	0
AT1G01410	0	0	0
AT1G01420	9.66005	10.31742928	116
AT1G01430	55.6311	59.41687049	667
AT1G01440	10.4835	11.19691615	234
AT1G01448	6.08527	6.499380733	56
AT1G01450	5.43613	5.806065891	0
AT1G01453	0.755275	0.80667247	7
AT1G01460	0	0	0
AT1G01470	83.7308	89.42879252	427
AT1G01471	0	0	0
AT1G01480	1.70822	1.824466647	23
AT1G01490	65.331	69.77686161	588
AT1G01500	5.22883	5.584658849	63
AT1G01510	26.8185	28.64353466	535
AT1G01520	0.483376	0.516270381	4
AT1G01530	0	0	0
AT1G01540	49.0839	52.4241248	857
AT1G01550	128.282	137.011761	1363
AT1G01560	0.879456	0.939304153	9
AT1G01570	2.28719	2.442836327	32
AT1G01580	120.62	128.8283517	2321
AT1G01590	0	0	0
AT1G01600	7.61941	8.137921004	151
AT1G01610	37.6718	40.23541619	546
AT1G01620	317.769	339.3936039	3089
AT1G01630	45.7264	48.83814245	472
AT1G01640	17.3967	18.58056862	125
AT1G01650	12.1313	12.95685113	206
AT1G01660	0.414085	0.442264036	11
AT1G01670	1.30934	1.398442332	18
AT1G01680	0	0	0
AT1G01690	3.83636	4.09742941	71
AT1G01695	0.207158	0.221255378	3
AT1G01700	1.299	1.387398681	19
AT1G01710	16.9157	18.06683593	385
AT1G01720	45.8665	48.98777645	488
AT1G01725	23.1527	24.72827209	57
AT1G01730	33.1945	35.45342996	242
AT1G01740	4.93884	5.274934643	87
AT1G01750	17.4521	18.63973866	107
AT1G01760	4.44318	4.74554432	65
AT1G01770	9.81381	10.48165285	217
AT1G01780	26.0552	27.82829108	166
AT1G01790	52.4567	56.02644834	1902
AT1G01800	81.0699	86.58681473	657
AT1G01810	0.647067	0.691100772	3
AT1G01820	75.707	80.85896223	544
AT1G01830	6.91412	7.38463508	152
AT1G01840	1.66971	1.783335991	9
AT1G01860	13.3725	14.28251644	111
AT1G01870	0	0	0
AT1G01880	1.40985	1.505792171	22
AT1G01890	0	0	0
AT1G01900	3.11382	3.3257196	73
AT1G01910	37.5087	40.06121702	465
AT1G01920	18.1225	19.35576027	304
AT1G01930	10.0086	10.68969857	187
AT1G01940	29.5112	31.51947649	167
AT1G01950	11.0585	11.81104566	319
AT1G01960	22.289	23.80579615	1139
AT1G01970	23.538	25.13979227	318
AT1G01980	0	0	0
AT1G01990	29.53	31.53955585	271
AT1G02000	7.88269	8.419117559	123
AT1G02010	6.65325	7.106012528	161
AT1G02020	7.75661	8.284457647	145
AT1G02030	0.382825	0.408876751	6
AT1G02040	0	0	0
AT1G02050	8.12739	8.68046972	118
AT1G02060	7.65703	8.178101095	148
AT1G02065	0.529312	0.565332387	7
AT1G02070	0.511191	0.545978229	3
AT1G02074	0	0	1
AT1G02080	23.5175	25.11789721	1432
AT1G02090	36.6811	39.17729774	369
AT1G02100	46.6771	49.85353886	592
AT1G02110	15.5114	16.56697144	373
AT1G02120	35.6395	38.06481547	761
AT1G02130	60.012	64.09589657	471
AT1G02140	177.299	189.3644332	885
AT1G02145	21.7307	23.20950309	274
AT1G02150	67.2641	71.84151164	1200
AT1G02160	48.9349	52.26498515	155
AT1G02170	23.9838	25.61592955	268
AT1G02180	5.23399	5.590169994	36
AT1G02190	0	0	0
AT1G02205	3.81156	4.070941737	77
AT1G02210	0	0	0
AT1G02220	9.23406	9.862450088	115
AT1G02228	0	0	0
AT1G02230	0.724904	0.774234683	9
AT1G02250	0	0	0
AT1G02260	15.3884	16.43560113	250
AT1G02270	11.9883	12.80411979	154
AT1G02280	138.153	147.5544957	1221
AT1G02290	7.08306	7.565071672	96
AT1G02300	11.6329	12.42453435	141
AT1G02305	67.7573	72.36827456	770
AT1G02310	0.927792	0.990929482	13
AT1G02320	0	0	0
AT1G02330	25.2725	26.9923273	249
AT1G02335	25.3668	27.09304454	139
AT1G02340	2.91595	3.114384283	27
AT1G02350	3.32136	3.547382974	17
AT1G02360	39.9505	42.66918476	316
AT1G02370	5.64127	6.025165941	84
AT1G02380	2.43836	2.604293647	20
