tracking_id	FPKM_WT_ZT16_seedling_5	TPM_WT_ZT16_seedling_5	Raw_WT_ZT16_seedling_5
AT1G01010	7.99052	9.394063485	56
AT1G01020	10.4437	12.27814721	51
AT1G01030	3.51603	4.133624474	26
AT1G01040	8.61579	10.12916284	254
AT1G01046	0	0	0
AT1G01050	170.149	200.035856	604
AT1G01060	5.04189	5.927503435	57
AT1G01070	3.99263	4.69393978	19
AT1G01073	0	0	0
AT1G01080	87.8719	103.3066943	432
AT1G01090	167.467	196.8827598	1182
AT1G01100	531.811	625.2241777	1273
AT1G01110	3.38263	3.97679262	31
AT1G01115	0	0	0
AT1G01120	26.3781	31.01144181	202
AT1G01130	1.67464	1.968792328	4
AT1G01140	31.3695	36.87958662	241
AT1G01150	0.200806	0.236077791	1
AT1G01160	32.7266	38.47506271	169
AT1G01170	206.988	243.3456662	275
AT1G01180	17.0339	20.02592297	83
AT1G01183	0	0	0
AT1G01190	1.95396	2.297175188	16
AT1G01200	1.44807	1.702425063	7
AT1G01210	23.4896	27.61557366	57
AT1G01220	9.03666	10.62395911	144
AT1G01225	7.2439	8.516298874	28
AT1G01230	31.5069	37.04112108	90
AT1G01240	10.7385	12.62472915	59
AT1G01250	0.510363	0.600008813	2
AT1G01260	7.31716	8.602427072	77
AT1G01270	0	0	0
AT1G01280	0	0	0
AT1G01290	12.0216	14.13320705	51
AT1G01300	43.8867	51.59544635	317
AT1G01305	0	0	0
AT1G01310	0	0	0
AT1G01320	116.659	137.1502796	3367
AT1G01340	8.56842	10.07347225	85
AT1G01350	18.4088	21.64232564	114
AT1G01355	0	0	0
AT1G01360	13.5326	15.90961583	53
AT1G01370	4.06129	4.774659983	16
AT1G01380	0.549783	0.646352979	1
AT1G01390	1.39954	1.645370716	10
AT1G01400	0	0	0
AT1G01410	0	0	0
AT1G01420	8.8612	10.41767937	56
AT1G01430	61.022	71.74058034	382
AT1G01440	11.1795	13.14319127	121
AT1G01448	10.7568	12.64624356	50
AT1G01450	9.21793	10.83706938	0
AT1G01453	0.60377	0.709822854	2
AT1G01460	0	0	0
AT1G01470	93.6713	110.1247652	266
AT1G01471	0	0	0
AT1G01480	0.443097	0.520927468	3
AT1G01490	54.8204	64.44966258	243
AT1G01500	7.62174	8.960506879	48
AT1G01510	24.476	28.77523589	253
AT1G01520	0.308236	0.362377987	2
AT1G01530	0.372283	0.437674912	1
AT1G01540	59.8018	70.30605088	529
AT1G01550	99.5523	117.0387692	509
AT1G01560	0.195972	0.230394694	1
AT1G01570	1.8573	2.183536755	15
AT1G01580	30.8263	36.24097295	285
AT1G01590	0.121825	0.143223693	1
AT1G01600	7.52478	8.84651575	77
AT1G01610	42.6555	50.14798473	319
AT1G01620	219.001	257.4687626	1131
AT1G01630	43.1612	50.74251149	224
AT1G01640	12.9759	15.25513088	48
AT1G01650	12.772	15.01541562	112
AT1G01660	0.388681	0.456953238	4
AT1G01670	0.743547	0.874151835	5
AT1G01680	0	0	0
AT1G01690	4.50466	5.295908404	36
AT1G01695	0.211156	0.24824578	0
AT1G01700	1.24541	1.464167614	9
AT1G01710	13.7786	16.198826	154
AT1G01720	47.3023	55.61100018	285
AT1G01725	16.9197	19.89166361	23
AT1G01730	36.3444	42.72833319	151
AT1G01740	5.51241	6.480670782	44
AT1G01750	7.42375	8.727739721	22
AT1G01760	7.84938	9.228132091	47
AT1G01770	19.4145	22.82467793	218
AT1G01780	25.5837	30.07750459	93
AT1G01790	54.3918	63.94577853	956
AT1G01800	84.1114	98.88565843	354
AT1G01810	0	0	0
AT1G01820	90.2004	106.0441979	343
AT1G01830	8.3637	9.832792956	93
AT1G01840	0.563519	0.662501722	2
AT1G01860	11.9731	14.07618797	57
AT1G01870	0	0	0
AT1G01880	1.51653	1.782910136	12
AT1G01890	0	0	0
AT1G01900	3.15404	3.708050539	39
AT1G01910	42.8308	50.35407637	266
AT1G01920	10.8204	12.72101497	97
AT1G01930	10.5218	12.36996556	105
AT1G01940	21.8579	25.69726379	69
AT1G01950	10.4859	12.32775968	156
AT1G01960	22.843	26.85539767	576
AT1G01970	20.9732	24.65716528	138
AT1G01980	0	0	0
AT1G01990	36.4826	42.89080817	174
AT1G02000	6.99131	8.219341167	60
AT1G02010	5.4379	6.39307302	65
AT1G02020	10.6241	12.49023466	105
AT1G02030	0.258402	0.303790591	2
AT1G02040	0	0	0
AT1G02050	7.47017	8.782313444	61
AT1G02060	7.5843	8.916490502	76
AT1G02065	0.415254	0.488193814	3
AT1G02070	0.422527	0.496744325	1
AT1G02074	0	0	0
AT1G02080	20.3939	23.9761106	615
AT1G02090	27.3758	32.18438889	151
AT1G02100	42.5834	50.06322029	269
AT1G02110	21.4328	25.19749451	286
AT1G02120	39.0128	45.86544054	401
AT1G02130	36.9324	43.41961603	146
AT1G02140	132.798	156.1241124	351
AT1G02145	21.3002	25.04160318	126
AT1G02150	78.2149	91.95343183	741
AT1G02160	38.3892	45.13230452	69
AT1G02170	22.463	26.40865026	142
AT1G02180	6.86827	8.074689058	26
AT1G02190	0	0	0
AT1G02205	6.27312	7.375000317	65
AT1G02210	0	0	0
AT1G02220	6.3827	7.503828162	38
AT1G02228	0	0	0
AT1G02230	0.473057	0.556149974	3
AT1G02250	0	0	0
AT1G02260	16.6805	19.61044788	130
AT1G02270	11.8393	13.91888586	72
AT1G02280	176.787	207.8398279	810
AT1G02290	7.12134	8.372211077	48
AT1G02300	14.9393	17.56340421	88
AT1G02305	60.8737	71.56623128	341
AT1G02310	0.165804	0.194927652	1
AT1G02320	0	0	0
AT1G02330	22.7022	26.689866	122
AT1G02335	9.35031	10.99270207	27
AT1G02340	0.448839	0.527678056	2
AT1G02350	3.54974	4.173255672	10
AT1G02360	30.1389	35.4328304	130
AT1G02370	3.08285	3.624355939	23
AT1G02380	1.60587	1.887942803	7
AT1G02390	0.741509	0.871755858	5
AT1G02391	0	0	0
AT1G02400	4.20199	4.940074091	22
AT1G02405	0.649232	0.763270303	1
AT1G02410	19.6546	23.10695176	94
AT1G02420	3.28235	3.85889833	20
AT1G02430	0	0	4
AT1G02440	0	0	0
AT1G02450	0	0	0
AT1G02460	0.399919	0.470165205	3
AT1G02470	1.22823	1.443969929	4
AT1G02475	115.976	136.3473099	298
AT1G02480	0	0	0
AT1G02490	0	0	1
AT1G02500	405.271	476.4572897	3229
AT1G02510	0	0	0
AT1G02520	2.81835	3.313396227	52
AT1G02530	0.10614	0.124783606	2
AT1G02540	0	0	0
AT1G02550	0	0	0
AT1G02560	345.215	405.8523883	1798
AT1G02570	0.298132	0.350499208	2
AT1G02575	0	0	0
AT1G02580	0.294256	0.345942385	0
AT1G02590	0	0	0
AT1G02600	0	0	0
AT1G02610	4.75299	5.587857837	16
AT1G02620	3.12935	3.679023714	9
AT1G02630	0	0	0
AT1G02640	11.691	13.7445368	152
AT1G02650	1.95537	2.298832857	13
AT1G02660	2.16808	2.548905598	24
AT1G02670	0.53947	0.634228489	6
AT1G02680	9.31321	10.94908541	36
AT1G02690	12.4415	14.62686294	108
AT1G02700	1.08135	1.271290298	6
AT1G02710	1.13251	1.331436607	9
AT1G02720	12.2259	14.37339257	73
AT1G02730	15.7032	18.46148407	296
AT1G02740	6.7936	7.986903192	42
AT1G02750	15.5315	18.25962478	57
AT1G02760	0	0	0
AT1G02770	0.563802	0.662834431	3
AT1G02780	755.239	887.8975476	3507
AT1G02790	0	0	0
AT1G02800	0.410458	0.482555392	3
AT1G02810	5.84614	6.873020817	49
AT1G02813	0.516195	0.60686521	1
AT1G02816	28.8624	33.93211179	86
AT1G02820	1.44047	1.693490114	3
AT1G02830	0	0	0
AT1G02840	126.445	148.6552011	841
AT1G02850	141.98	166.9189406	1201
AT1G02860	15.6107	18.35273635	83
AT1G02870	23.11	27.16929651	78
AT1G02880	30.3724	35.70734493	126
AT1G02890	27.9003	32.80101789	539
AT1G02900	44.6436	52.48529665	113
AT1G02910	59.6742	70.15603781	419
AT1G02920	87.2192	102.5393469	271
AT1G02930	34.2269	40.23889202	116
AT1G02940	0	0	1
AT1G02950	7.41719	8.72002745	5
