tracking_id	FPKM_WT_ZT16_seedling_14	TPM_WT_ZT16_seedling_14	Raw_WT_ZT16_seedling_14
AT1G01010	6.00054	6.790879377	71
AT1G01020	16.7519	18.95831579	145
AT1G01030	3.80622	4.307542471	44
AT1G01040	8.2389	9.324056851	385
AT1G01046	2.69392	3.048739909	1
AT1G01050	124.658	141.0768766	689
AT1G01060	2.12994	2.410477327	36
AT1G01070	8.21116	9.292663178	63
AT1G01073	0	0	0
AT1G01080	118.242	133.8158165	879
AT1G01090	148.885	168.4948481	1589
AT1G01100	665.298	752.9253147	2204
AT1G01110	4.42842	5.011693289	55
AT1G01115	0	0	0
AT1G01120	36.0969	40.85127235	421
AT1G01130	3.14025	3.553856647	18
AT1G01140	23.0529	26.08922917	277
AT1G01150	0	0	0
AT1G01160	35.7339	40.44046112	261
AT1G01170	155.496	175.976592	295
AT1G01180	13.5914	15.38154199	101
AT1G01183	0	0	1
AT1G01190	5.20781	5.893737818	63
AT1G01200	4.87261	5.514388165	30
AT1G01210	28.9681	32.78352829	116
AT1G01220	13.0565	14.77618957	314
AT1G01225	11.2069	12.68297621	64
AT1G01230	40.7435	46.10988243	176
AT1G01240	9.8166	11.10955789	85
AT1G01250	0.861611	0.97509497	5
AT1G01260	7.56596	8.562482998	130
AT1G01270	0	0	0
AT1G01280	0	0	0
AT1G01290	15.3419	17.36260275	108
AT1G01300	66.141	74.85252208	720
AT1G01305	0	0	0
AT1G01310	0	0	0
AT1G01320	101.924	115.3485502	4591
AT1G01340	7.43536	8.414681493	116
AT1G01350	18.4343	20.86230701	179
AT1G01355	0.252181	0.285396106	1
AT1G01360	14.9417	16.90969186	94
AT1G01370	12.3751	14.00504144	73
AT1G01380	3.06181	3.465085206	9
AT1G01390	3.2396	3.666292172	35
AT1G01400	0	0	0
AT1G01410	0	0	0
AT1G01420	11.0047	12.45414417	108
AT1G01430	63.0302	71.33199434	619
AT1G01440	11.0656	12.5230654	191
AT1G01448	4.35466	4.928218258	39
AT1G01450	3.76796	4.264243194	0
AT1G01453	0.265678	0.300670815	2
AT1G01460	0	0	0
AT1G01470	77.6283	87.85283017	344
AT1G01471	0	0	0
AT1G01480	1.29806	1.469029268	14
AT1G01490	46.0464	52.11123468	324
AT1G01500	9.50526	10.75721087	97
AT1G01510	22.4739	25.43396828	353
