tracking_id	FPKM_WT_ZT22_seedling_12	TPM_WT_ZT22_seedling_12	Raw_WT_ZT22_seedling_12
AT1G01010	11.0249	12.93428917	122
AT1G01020	10.7748	12.64087465	100
AT1G01030	3.31112	3.884568891	38
AT1G01040	9.38642	11.01204279	409
AT1G01046	6.50296	7.629199822	2
AT1G01050	123.015	144.3198199	679
AT1G01060	259.996	305.0243946	4425
AT1G01070	14.2148	16.67664412	104
AT1G01073	0	0	0
AT1G01080	102.991	120.8278874	740
AT1G01090	150.657	176.7491046	1578
AT1G01100	529.921	621.6973807	1740
AT1G01110	5.91383	6.938039106	71
AT1G01115	0	0	0
AT1G01120	33.9433	39.82189931	383
AT1G01130	4.02712	4.72457207	17
AT1G01140	28.9499	33.96369837	335
AT1G01150	0.131068	0.153767509	1
AT1G01160	31.1137	36.50224429	216
AT1G01170	164.506	192.9965963	302
AT1G01180	11.5326	13.52991712	85
AT1G01183	0	0	0
AT1G01190	3.12792	3.669640703	39
AT1G01200	2.18768	2.566561668	14
AT1G01210	24.612	28.87452268	89
AT1G01220	11.696	13.72161617	276
AT1G01225	7.86732	9.229851689	46
AT1G01230	35.1738	41.26550812	155
AT1G01240	15.4073	18.07567176	127
AT1G01250	0.707539	0.830076829	4
AT1G01260	5.939	6.967568268	95
AT1G01270	0	0	0
AT1G01280	0	0	0
AT1G01290	12.5705	14.74756978	81
AT1G01300	40.9725	48.068478	436
AT1G01305	0	0	0
AT1G01310	0.156069	0.183098402	1
AT1G01320	95.974	112.5956216	4149
AT1G01340	7.69524	9.027969361	116
AT1G01350	17.757	20.83231348	163
AT1G01355	0.529891	0.621662185	2
AT1G01360	15.5252	18.21399072	92
AT1G01370	8.71276	10.22171243	45
AT1G01380	4.03224	4.730578796	10
AT1G01390	4.39165	5.152234582	46
AT1G01400	0	0	0
AT1G01410	0	0	0
AT1G01420	7.226	8.47746225	67
AT1G01430	53.716	63.01900944	496
AT1G01440	9.44716	11.08330228	159
AT1G01448	6.28509	7.373597179	45
AT1G01450	6.20788	7.283015272	0
AT1G01453	0.276166	0.323994857	2
AT1G01460	0	0	0
AT1G01470	52.3892	61.46242254	215
AT1G01471	0	0	0
AT1G01480	2.0882	2.449852847	22
AT1G01490	64.9228	76.16670165	426
AT1G01500	4.08436	4.791725396	38
AT1G01510	25.9015	30.38734964	399
AT1G01520	2.45612	2.881492469	15
AT1G01530	0	0	0
AT1G01540	52.5369	61.63570253	680
AT1G01550	115.652	135.6816308	933
AT1G01560	0.125722	0.147495642	1
AT1G01570	1.37244	1.610131233	19
AT1G01580	189.101	221.8511748	2749
AT1G01590	0	0	0
AT1G01600	4.36908	5.125755711	66
AT1G01610	32.444	38.06293734	361
AT1G01620	398.206	467.1708183	3056
