tracking_id	FPKM_WT_ZT22_seedling_16	TPM_WT_ZT22_seedling_16	Raw_WT_ZT22_seedling_16
AT1G01010	22.2257	25.43722195	256
AT1G01020	12.3126	14.0917199	106
AT1G01030	2.94914	3.375278562	36
AT1G01040	7.38594	8.453177856	347
AT1G01046	5.32695	6.096672296	2
AT1G01050	140.15	160.4010967	794
AT1G01060	277.977	318.1435296	4965
AT1G01070	14.5037	16.59942481	110
AT1G01073	0	0	0
AT1G01080	82.7771	94.73804941	636
AT1G01090	129.826	148.5853213	1418
AT1G01100	563.545	644.9749273	1975
AT1G01110	3.79186	4.339768125	59
AT1G01115	0	0	0
AT1G01120	39.8127	45.56547088	473
AT1G01130	2.36429	2.70592015	23
AT1G01140	28.9821	33.16989387	358
AT1G01150	0.368915	0.422221695	3
AT1G01160	35.3312	40.43641262	270
AT1G01170	180.135	206.1637643	353
AT1G01180	23.4569	26.84632527	184
AT1G01183	0	0	0
AT1G01190	5.53223	6.331614409	75
AT1G01200	2.79902	3.203466841	21
AT1G01210	31.7104	36.29242196	126
AT1G01220	7.47557	8.555759021	197
AT1G01225	8.58532	9.825863317	54
AT1G01230	34.3658	39.33151631	159
AT1G01240	15.7678	18.04618204	142
AT1G01250	1.4854	1.700034171	9
AT1G01260	8.49497	9.722458115	146
AT1G01270	0	0	0
AT1G01280	0	0	0
AT1G01290	15.8098	18.09425087	108
AT1G01300	33.7335	38.60785157	390
AT1G01305	0	0	0
AT1G01310	0	0	0
AT1G01320	72.8621	83.39037282	3341
AT1G01340	7.22215	8.265720877	112
AT1G01350	20.2735	23.2029371	198
AT1G01355	0	0	0
AT1G01360	20.5857	23.56024871	124
AT1G01370	7.87646	9.014575972	47
AT1G01380	2.07491	2.374725934	6
AT1G01390	2.53006	2.895643231	29
AT1G01400	0	0	0
AT1G01410	0	0	0
AT1G01420	8.30708	9.507418785	82
AT1G01430	50.4997	57.79669829	482
AT1G01440	9.33581	10.68479603	168
AT1G01448	6.20421	7.100692747	56
AT1G01450	3.33866	3.821082595	0
AT1G01453	0.518502	0.5934234	4
AT1G01460	0	0	0
AT1G01470	67.9688	77.79001116	294
AT1G01471	0	0	0
AT1G01480	1.96666	2.250834256	20
AT1G01490	78.3346	89.65362649	555
AT1G01500	3.55651	4.070411021	33
AT1G01510	26.7902	30.66127336	439
AT1G01520	2.6757	3.06232761	28
AT1G01530	0	0	0
AT1G01540	56.7474	64.94716516	761
AT1G01550	105.155	120.3494636	892
AT1G01560	0.119364	0.136611606	1
