tracking_id	FPKM_WT_ZT18_seedling_11	TPM_WT_ZT18_seedling_11	Raw_WT_ZT18_seedling_11
AT1G01010	9.43084	9.799738102	47
AT1G01020	11.3294	11.77256245	55
AT1G01030	3.32412	3.454146759	17
AT1G01040	7.53831	7.833179625	146
AT1G01046	0	0	0
AT1G01050	138.573	143.9934415	311
AT1G01060	18.2083	18.9205385	133
AT1G01070	11.766	12.22624056	40
AT1G01073	0	0	0
AT1G01080	122.588	127.3831699	372
AT1G01090	138.087	143.4884311	617
AT1G01100	651.086	676.5539742	898
AT1G01110	5.12945	5.330094308	25
AT1G01115	0	0	0
AT1G01120	29.0459	30.18206363	139
AT1G01130	3.26996	3.397868228	11
AT1G01140	26.5455	27.58385762	135
AT1G01150	0.62077	0.645052129	2
AT1G01160	28.1361	29.23667576	81
AT1G01170	189.159	196.5581708	137
AT1G01180	12.2874	12.76803572	42
AT1G01183	0	0	0
AT1G01190	4.42447	4.597538209	24
AT1G01200	4.34782	4.517889956	11
AT1G01210	32.0482	33.30180203	50
AT1G01220	10.814	11.23700199	109
AT1G01225	4.8295	5.018411421	10
AT1G01230	33.3378	34.64184621	62
AT1G01240	12.0942	12.56727848	44
AT1G01250	0.829305	0.861744214	2
AT1G01260	8.42049	8.749867105	60
AT1G01270	0	0	0
AT1G01280	0	0	0
AT1G01290	14.031	14.57983863	45
AT1G01300	58.0852	60.35726909	263
AT1G01305	0	0	0
AT1G01310	0	0	0
AT1G01320	98.9686	102.8398701	1822
AT1G01340	6.23029	6.473994925	38
AT1G01350	21.2095	22.03913387	85
AT1G01355	0	0	0
AT1G01360	18.4175	19.13792159	47
AT1G01370	7.9049	8.214109212	20
AT1G01380	1.66427	1.729369826	2
AT1G01390	2.63226	2.735223863	12
AT1G01400	0	0	0
AT1G01410	0	0	0
AT1G01420	7.57065	7.866784641	30
AT1G01430	66.318	68.91210448	268
AT1G01440	7.75864	8.062128085	59
AT1G01448	4.421	4.593932476	19
AT1G01450	5.11392	5.313956835	0
AT1G01453	0.642723	0.667863846	2
AT1G01460	0	0	0
AT1G01470	63.822	66.31847058	116
AT1G01471	0	0	0
AT1G01480	0.591372	0.614504193	3
AT1G01490	56.8924	59.11781135	164
AT1G01500	5.87646	6.106324459	23
AT1G01510	20.3581	21.15443038	133
AT1G01520	0	0	1
AT1G01530	0	0	0
AT1G01540	42.3642	44.02132418	249
AT1G01550	113.985	118.4436537	389
AT1G01560	0	0	0
AT1G01570	2.26996	2.358752084	11
AT1G01580	28.5926	29.71103228	175
AT1G01590	0	0	0
AT1G01600	5.64546	5.86628863	36
AT1G01610	29.3177	30.46449539	139
AT1G01620	260.056	270.2283881	825
AT1G01630	43.6873	45.39617875	143
AT1G01640	10.8286	11.25217308	25
AT1G01650	9.51849	9.890816632	54
AT1G01660	1.2879	1.338277683	8
AT1G01670	0.701875	0.729329644	3
AT1G01680	0	0	0
AT1G01690	5.13408	5.334905416	28
AT1G01695	0.318131	0.330575058	1
AT1G01700	1.50438	1.563225546	7
AT1G01710	13.4938	14.02162543	101
AT1G01720	38.6515	40.16339767	136
AT1G01725	31.4375	32.6672138	24
AT1G01730	32.1423	33.39958286	81
AT1G01740	4.08083	4.240456337	23
AT1G01750	16.5924	17.24143072	30
AT1G01760	3.94327	4.09751552	17
AT1G01770	9.61568	9.99180833	69
AT1G01780	26.7945	27.84259754	60
AT1G01790	53.9272	56.03662416	634
AT1G01800	81.7149	84.91127185	225
AT1G01810	1.32626	1.378138178	2
AT1G01820	69.4637	72.18085214	165
AT1G01830	6.17283	6.414287311	45
AT1G01840	2.3525	2.44452073	5
AT1G01860	12.1651	12.64095181	44
AT1G01870	0	0	0
AT1G01880	2.33467	2.425993289	13
AT1G01890	0	0	0
AT1G01900	2.13278	2.216206131	15
AT1G01910	37.9963	39.48256877	159
AT1G01920	16.0841	16.71324798	94
AT1G01930	9.13359	9.490860828	60
AT1G01940	27.0747	28.13375788	49
AT1G01950	9.24839	9.610151361	88
AT1G01960	20.5083	21.31050563	338
AT1G01970	33.1885	34.48670617	153
AT1G01980	0	0	0
AT1G01990	33.7484	35.0685073	100
AT1G02000	6.75549	7.019738724	34
AT1G02010	7.67431	7.97449942	57
AT1G02020	8.48238	8.814178003	51
AT1G02030	0.39589	0.411375691	3
AT1G02040	0	0	0
AT1G02050	10.0221	10.41412591	46
AT1G02060	6.42049	6.671634816	44
AT1G02065	0.499223	0.518750679	2
AT1G02070	2.29723	2.387088781	3
AT1G02074	0	0	0
AT1G02080	20.484	21.28525511	419
AT1G02090	36.5557	37.98561805	127
AT1G02100	48.7845	50.69276156	204
AT1G02110	18.2916	19.00709687	139
AT1G02120	30.6959	31.89660527	208
AT1G02130	56.7129	58.93129	149
AT1G02140	179.197	186.2064958	306
AT1G02145	20.6148	21.4211715	87
AT1G02150	74.7332	77.65647466	441
AT1G02160	56.5128	58.72336286	64
AT1G02170	21.4121	22.2496588	84
AT1G02180	6.46426	6.717116929	16
AT1G02190	0	0	0
AT1G02205	5.02539	5.221963882	32
AT1G02210	0	0	0
AT1G02220	7.71694	8.018796941	32
AT1G02228	0	0	0
AT1G02230	0	0	1
AT1G02250	0	0	0
