tracking_id	FPKM_WT_ZT2_seedling_14	TPM_WT_ZT2_seedling_14	Raw_WT_ZT2_seedling_14
AT1G01010	8.71733	10.48923618	114
AT1G01020	12.2433	14.73190362	126
AT1G01030	3.87464	4.662208966	49
AT1G01040	9.69111	11.66094913	492
AT1G01046	11.2499	13.53658266	6
AT1G01050	114.477	137.7458798	717
AT1G01060	148.684	178.9058797	2875
AT1G01070	7.02959	8.458441951	60
AT1G01073	0	0	0
AT1G01080	90.9272	109.4092889	770
AT1G01090	157.812	189.8892597	1901
AT1G01100	473.233	569.4235169	1916
AT1G01110	2.62357	3.156843365	37
AT1G01115	0	0	0
AT1G01120	54.9252	66.08943279	708
AT1G01130	4.30657	5.181934132	26
AT1G01140	26.1231	31.43294629	348
AT1G01150	0	0	0
AT1G01160	24.9553	30.02777636	209
AT1G01170	113.674	136.77966	228
AT1G01180	11.3826	13.69625559	94
AT1G01183	0	0	0
AT1G01190	4.72829	5.689373988	72
AT1G01200	4.2232	5.081618138	27
AT1G01210	30.4123	36.59397976	140
AT1G01220	8.9298	10.74489336	250
AT1G01225	4.23177	5.091930098	31
AT1G01230	27.9387	33.61758967	146
AT1G01240	7.55379	9.089192148	69
AT1G01250	2.68927	3.235897711	18
AT1G01260	7.36144	8.857744608	133
AT1G01270	0	0	0
AT1G01280	0	0	0
AT1G01290	14.0688	16.92845929	101
AT1G01300	34.6121	41.64744155	421
AT1G01305	0	0	0
AT1G01310	0.133957	0.161185433	1
AT1G01320	110.773	133.2889956	5509
AT1G01340	4.68188	5.633530576	78
AT1G01350	16.2902	19.60138658	175
AT1G01355	0	0	0
AT1G01360	14.6224	17.5945854	99
AT1G01370	7.82049	9.410102253	54
AT1G01380	1.25055	1.504739904	4
AT1G01390	6.79232	8.172943861	83
AT1G01400	0	0	0
AT1G01410	0	0	0
AT1G01420	11.8015	14.20030225	130
AT1G01430	62.7333	75.48462662	669
AT1G01440	7.50731	9.033264507	140
AT1G01448	3.33905	4.01775361	30
AT1G01450	2.3014	2.769188289	0
AT1G01453	0.357237	0.429849881	3
AT1G01460	0	0	0
AT1G01470	61.0986	73.51765344	287
AT1G01471	0	0	0
AT1G01480	1.07679	1.295661014	13
AT1G01490	74.0922	89.1523649	580
AT1G01500	6.63875	7.988158841	71
AT1G01510	20.0465	24.12120146	352
AT1G01520	25.0426	30.13282118	193
AT1G01530	0	0	0
AT1G01540	41.1462	49.50967897	600
AT1G01550	108.943	131.0870252	1016
AT1G01560	0	0	0
AT1G01570	1.82001	2.18994976	21
AT1G01580	73.7577	88.74987359	1203
AT1G01590	0	0	0
AT1G01600	7.12725	8.575952566	123
AT1G01610	41.145	49.50823506	516
AT1G01620	360.931	434.294733	3254
AT1G01630	58.4598	70.34248438	524
AT1G01640	4.74793	5.713006064	29
AT1G01650	16.5444	19.9072559	249
AT1G01660	0.11641	0.140071786	4
AT1G01670	0.526481	0.633494838	6
AT1G01680	0	0	0
AT1G01690	3.68548	4.434599833	51
AT1G01695	0.563377	0.677890411	5
AT1G01700	1.19308	1.435588409	14
AT1G01710	17.922	21.56487031	343
AT1G01720	34.3582	41.34193321	317
AT1G01725	14.4127	17.34226126	33
AT1G01730	23.446	28.21169229	155
AT1G01740	4.13944	4.980832872	61
AT1G01750	16.5194	19.87717434	91
AT1G01760	3.61798	4.353379616	44
AT1G01770	6.90502	8.308551543	128
AT1G01780	13.7999	16.60490201	89
AT1G01790	53.1433	63.94533937	1690
AT1G01800	69.5821	83.72553075	521
AT1G01810	1.33117	1.601746926	5
AT1G01820	33.6877	40.53514571	228
AT1G01830	4.93128	5.933624241	89
AT1G01840	2.14721	2.583657246	11
AT1G01860	14.8264	17.84005095	114
AT1G01870	0	0	0
AT1G01880	1.45762	1.753899467	18
AT1G01890	0	0	0
AT1G01900	4.55204	5.477298975	88
AT1G01910	27.6842	33.31135936	305
AT1G01920	8.51486	10.24561163	138
AT1G01930	7.44766	8.9614899	124
AT1G01940	18.0984	21.77712581	96
AT1G01950	9.15823	11.01975461	235
AT1G01960	19.0649	22.940079	826
AT1G01970	34.6667	41.71313969	409
AT1G01980	0	0	0
AT1G01990	18.3453	22.07421132	151
AT1G02000	8.06404	9.703156832	110
AT1G02010	8.50534	10.23415657	188
AT1G02020	7.02868	8.457346983	114
AT1G02030	0.286834	0.345136592	4
AT1G02040	0	0	0
AT1G02050	3.59769	4.32896542	46
AT1G02060	3.03282	3.649278538	46
AT1G02065	0.754185	0.907482519	9
AT1G02070	0.758956	0.913223285	3
AT1G02074	0	0	0
AT1G02080	21.7232	26.13871167	1165
AT1G02090	41.4037	49.81951907	378
AT1G02100	23.96	28.83016921	267
AT1G02110	13.0135	15.65865638	274
AT1G02120	28.3184	34.07446843	509
AT1G02130	49.3391	59.36788821	348
AT1G02140	151.319	182.0764764	699
AT1G02145	15.3501	18.47019951	177
AT1G02150	67.6237	81.36906149	1041
AT1G02160	27.6895	33.31773666	87
AT1G02170	20.982	25.24685352	220
AT1G02180	4.52974	5.450466221	28
AT1G02190	0.115557	0.139045403	2
AT1G02205	11.2615	13.55054051	201
AT1G02210	0	0	0
AT1G02220	11.7051	14.08430775	128
AT1G02228	0	0	0
AT1G02230	0.652518	0.785150432	5
AT1G02250	0.42404	0.510231425	3
AT1G02260	7.16847	8.625551046	106
AT1G02270	11.9295	14.35431985	128
AT1G02280	83.7277	100.7464006	686
AT1G02290	5.32068	6.402174653	68
AT1G02300	5.75489	6.924643258	56
AT1G02305	36.6258	44.07045122	363
AT1G02310	0.863582	1.039115826	11
