tracking_id	FPKM_WT_ZT10_seedling_8	TPM_WT_ZT10_seedling_8	Raw_WT_ZT10_seedling_8
AT1G01010	5.04107	5.918081882	85
AT1G01020	11.0051	12.91969421	115
AT1G01030	2.93144	3.441432464	49
AT1G01040	7.90209	9.276843142	514
AT1G01046	6.35203	7.457113996	5
AT1G01050	99.7002	117.0453787	780
AT1G01060	0.2494	0.292788956	6
AT1G01070	7.31713	8.590115685	75
AT1G01073	0	0	0
AT1G01080	116.108	136.3076988	1225
AT1G01090	144.851	170.051215	2263
AT1G01100	463.026	543.5801886	2357
AT1G01110	1.76129	2.067707538	35
AT1G01115	0	0	0
AT1G01120	31.6703	37.18008848	552
AT1G01130	3.06498	3.598204866	11
AT1G01140	25.967	30.48456622	448
AT1G01150	0.361896	0.424856263	4
AT1G01160	26.8687	31.54313799	285
AT1G01170	132.115	155.0994903	391
AT1G01180	7.64569	8.975836372	89
AT1G01183	0	0	0
AT1G01190	2.61911	3.074765365	47
AT1G01200	3.66701	4.304972048	34
AT1G01210	25.0102	29.36130851	138
AT1G01220	11.9868	14.07218386	413
AT1G01225	7.86076	9.228322823	65
AT1G01230	35.2645	41.39958352	224
AT1G01240	5.2637	6.17944357	65
AT1G01250	1.62285	1.905182666	14
AT1G01260	9.30807	10.9274262	227
AT1G01270	0	0	0
AT1G01280	0	0	0
AT1G01290	13.0609	15.33314865	130
AT1G01300	86.9252	102.047869	1444
AT1G01305	0	0	0
AT1G01310	0	0	0
AT1G01320	117.633	138.0980082	7531
AT1G01340	3.74795	4.399993451	82
AT1G01350	15.7817	18.52729536	222
AT1G01355	0	0	0
AT1G01360	7.6369	8.965517146	67
AT1G01370	9.3494	10.97594652	78
AT1G01380	1.93455	2.271110162	8
AT1G01390	4.92646	5.783532795	79
AT1G01400	0	0	0
AT1G01410	0	0	0
AT1G01420	9.76308	11.46159582	145
AT1G01430	49.3676	57.9562472	717
AT1G01440	9.28931	10.90540246	228
AT1G01448	4.79968	5.634696452	51
AT1G01450	3.69193	4.334227464	0
AT1G01453	0.805624	0.945781113	9
AT1G01460	0	0	0
AT1G01470	156.443	183.6599142	1013
AT1G01471	0	0	0
AT1G01480	0.741025	0.869943608	12
AT1G01490	38.3018	44.96529281	385
AT1G01500	16.952	19.90119638	243
AT1G01510	19.1926	22.53160109	445
AT1G01520	0.412459	0.484215878	6
AT1G01530	0.503063	0.59058256	3
AT1G01540	30.9976	36.3903566	619
AT1G01550	92.4539	108.5384155	1080
AT1G01560	0.261866	0.307423708	3
AT1G01570	1.30274	1.529382054	20
AT1G01580	0.842961	0.989613757	17
AT1G01590	0.0540943	0.063505267	1
AT1G01600	7.60594	8.929170931	172
AT1G01610	41.8062	49.07936505	704
AT1G01620	204.036	239.5328283	2326
AT1G01630	65.1264	76.45665858	761
AT1G01640	7.15131	8.395447423	61
AT1G01650	16.5571	19.4375943	324
AT1G01660	0.493354	0.579184453	13
AT1G01670	1.00468	1.179467554	15
AT1G01680	0	0	1
AT1G01690	3.83063	4.497057569	68
AT1G01695	0.562835	0.660753296	6
AT1G01700	1.78185	2.09184443	28
AT1G01710	17.455	20.49170498	438
AT1G01720	29.6267	34.78095652	385
AT1G01725	14.6765	17.22982001	43
AT1G01730	23.9384	28.10304386	216
AT1G01740	5.33195	6.259567252	109
AT1G01750	12.6666	14.87025095	91
AT1G01760	2.76571	3.246869859	43
AT1G01770	10.699	12.56034097	257
AT1G01780	16.5665	19.44862965	130
AT1G01790	58.4663	68.63787861	2304
AT1G01800	55.6911	65.37986774	527
AT1G01810	1.23772	1.453050306	7
AT1G01820	81.8269	96.06260066	695
AT1G01830	6.07598	7.133038651	155
AT1G01840	1.9411	2.278799687	14
AT1G01860	19.498	22.89013256	202
AT1G01870	0	0	0
AT1G01880	1.91765	2.251270012	35
AT1G01890	0	0	0
AT1G01900	4.65973	5.470398881	130
AT1G01910	44.2892	51.9943409	626
AT1G01920	12.3154	14.45795151	246
AT1G01930	8.37299	9.829667196	184
AT1G01940	25.9246	30.43478975	182
AT1G01950	9.05317	10.6281804	299
AT1G01960	22.832	26.80415974	1295
AT1G01970	39.0815	45.88063984	576
AT1G01980	0	0	0
AT1G01990	22.5255	26.4443369	248
AT1G02000	6.27786	7.370040392	118
AT1G02010	5.81744	6.829519578	153
AT1G02020	8.84296	10.38139946	197
AT1G02030	0.174969	0.205408945	3
AT1G02040	0.0937763	0.110090878	1
AT1G02050	4.14128	4.861752393	73
AT1G02060	4.62142	5.425423961	101
AT1G02065	1.28392	1.507287875	21
AT1G02070	0.192954	0.226522856	1
AT1G02074	0	0	1
