tracking_id	FPKM_WT_ZT24_seedling_16	TPM_WT_ZT24_seedling_16	Raw_WT_ZT24_seedling_16
AT1G01010	11.2585	12.55935557	145
AT1G01020	15.4814	17.27018762	144
AT1G01030	4.7368	5.28411027	62
AT1G01040	6.09362	6.797703095	305
AT1G01046	2.94177	3.281674774	1
AT1G01050	151.598	169.1142857	901
AT1G01060	354.504	395.4649187	6746
AT1G01070	13.0624	14.57168595	110
AT1G01073	0	0	0
AT1G01080	73.7704	82.29414969	598
AT1G01090	149.765	167.069493	1708
AT1G01100	513.131	572.4203654	1794
AT1G01110	5.29263	5.904163261	78
AT1G01115	0	0	0
AT1G01120	48.5985	54.21377996	609
AT1G01130	1.84578	2.059049369	15
AT1G01140	38.1915	42.60431037	500
AT1G01150	0.117279	0.130829921	1
AT1G01160	33.0222	36.83772719	271
AT1G01170	193.821	216.215913	418
AT1G01180	24.5109	27.34299493	198
AT1G01183	0	0	0
AT1G01190	3.58836	4.002974567	56
AT1G01200	1.80635	2.015063457	16
AT1G01210	36.7918	41.042883	150
AT1G01220	8.07082	9.003357297	211
AT1G01225	5.51468	6.151869874	35
AT1G01230	38.3624	42.79495689	182
AT1G01240	18.5922	20.74042285	181
AT1G01250	1.43594	1.601854691	10
AT1G01260	6.4947	7.245125605	115
AT1G01270	0	0	0
AT1G01280	0	0	0
AT1G01290	15.1159	16.86245618	115
AT1G01300	22.1816	24.74455758	261
AT1G01305	0	0	0
AT1G01310	0	0	0
AT1G01320	54.0423	60.28658006	2662
AT1G01340	5.64481	6.297035655	89
AT1G01350	21.0253	23.4546537	229
AT1G01355	0	0	0
AT1G01360	18.0072	20.08782943	120
AT1G01370	5.66365	6.31805251	36
AT1G01380	2.63221	2.936346878	7
AT1G01390	4.79621	5.350384757	56
AT1G01400	0	0	0
AT1G01410	0	0	0
AT1G01420	7.94849	8.866892762	83
AT1G01430	71.0311	79.23833917	735
AT1G01440	9.46005	10.55310491	187
AT1G01448	5.52338	6.16157511	53
AT1G01450	4.71396	5.258631238	0
AT1G01453	0.367789	0.410284925	3
AT1G01460	0	0	0
AT1G01470	57.8027	64.48147287	269
AT1G01471	0	0	0
AT1G01480	0.693365	0.773479378	9
AT1G01490	81.327	90.72387179	633
AT1G01500	3.6897	4.116023827	38
AT1G01510	24.3385	27.1506751	413
AT1G01520	7.60665	8.485555097	67
AT1G01530	0	0	0
AT1G01540	55.5927	62.01611995	824
AT1G01550	109.872	122.567084	991
AT1G01560	0.113934	0.127098425	1
AT1G01570	2.98913	3.334506952	34
AT1G01580	56.7851	63.34629498	937
AT1G01590	0	0	0
AT1G01600	4.65975	5.198157581	79
AT1G01610	33.4633	37.32979378	417
AT1G01620	538.203	600.3892922	4537
AT1G01630	39.0327	43.54270624	347
AT1G01640	14.7349	16.4374338	91
AT1G01650	12.53	13.97777016	183
AT1G01660	0.526301	0.587112084	10
AT1G01670	0.437508	0.488059558	5
AT1G01680	0	0	1
AT1G01690	2.35507	2.627184929	36
AT1G01695	0	0	0
AT1G01700	1.4731	1.643308317	19
AT1G01710	15.0082	16.74231206	287
AT1G01720	69.8137	77.88027553	655
AT1G01725	25.4194	28.35646694	55
AT1G01730	38.1654	42.57519466	247
AT1G01740	2.94899	3.289729004	39
AT1G01750	22.6903	25.31203497	111
AT1G01760	4.24494	4.735418647	44
AT1G01770	10.3533	11.54956487	195
AT1G01780	18.7795	20.9493643	112
AT1G01790	40.406	45.07468324	1242
AT1G01800	82.6782	92.23119526	576
AT1G01810	0.485607	0.541716124	2
AT1G01820	54.211	60.47477238	343
AT1G01830	8.31191	9.272303874	147
AT1G01840	1.89509	2.114056859	11
AT1G01860	9.56771	10.67320441	82
AT1G01870	0	0	0
AT1G01880	0.887632	0.990192824	13
AT1G01890	0	0	0
AT1G01900	2.7638	3.083141353	55
AT1G01910	28.4472	31.73411199	305
AT1G01920	12.5838	14.03778644	186
AT1G01930	9.38605	10.47055464	154
AT1G01940	18.3334	20.45171998	91
AT1G01950	8.58107	9.57256378	215
