tracking_id	FPKM_WT_ZT22_seedling_5	TPM_WT_ZT22_seedling_5	Raw_WT_ZT22_seedling_5
AT1G01010	10.2258	12.13557912	106
AT1G01020	10.6239	12.60802861	84
AT1G01030	3.64595	4.326870727	37
AT1G01040	9.10235	10.80231264	354
AT1G01046	2.86698	3.402419626	1
AT1G01050	134.269	159.3451928	646
AT1G01060	251.177	298.0870304	3771
AT1G01070	15.6141	18.53020261	98
AT1G01073	0	0	0
AT1G01080	82.8193	98.28670299	535
AT1G01090	156.357	185.5583665	1487
AT1G01100	460.083	546.0084929	1425
AT1G01110	3.02883	3.59449687	38
AT1G01115	0	0	0
AT1G01120	40.9641	48.6145902	440
AT1G01130	0	0	9
AT1G01140	27.1879	32.26553536	281
AT1G01150	0	0	0
AT1G01160	27.5011	32.63722885	184
AT1G01170	142.348	168.9330337	241
AT1G01180	19.1069	22.67532091	134
AT1G01183	0	0	0
AT1G01190	7.31149	8.676990098	76
AT1G01200	2.83258	3.361595053	17
AT1G01210	25.3809	30.1210585	80
AT1G01220	9.66184	11.46629347	204
AT1G01225	5.66434	6.722216962	29
AT1G01230	31.7928	37.7304504	123
AT1G01240	16.4712	19.54737534	122
AT1G01250	2.48951	2.954453008	13
AT1G01260	5.53215	6.565339045	82
AT1G01270	0	0	0
AT1G01280	0	0	0
AT1G01290	12.6833	15.05204391	76
AT1G01300	36.3775	43.17139288	375
AT1G01305	0	0	0
AT1G01310	0	0	0
AT1G01320	79.9305	94.85838824	3094
AT1G01340	8.34749	9.906474341	112
AT1G01350	17.1743	20.38178689	145
AT1G01355	0	0	0
AT1G01360	15.9985	18.98639348	87
AT1G01370	5.08798	6.038215477	27
AT1G01380	4.78586	5.679671289	14
AT1G01390	4.6327	5.497906997	45
AT1G01400	0	0	0
AT1G01410	0	0	0
AT1G01420	8.19713	9.728032979	72
AT1G01430	58.8917	69.89036404	516
AT1G01440	9.72978	11.546922	147
AT1G01448	6.23779	7.402764972	41
AT1G01450	5.78069	6.860296587	0
AT1G01453	0.7451	0.88425551	5
AT1G01460	0	0	0
AT1G01470	65.3643	77.57179233	254
AT1G01471	0	0	0
AT1G01480	1.6925	2.008592741	17
AT1G01490	74.5265	88.4451326	444
AT1G01500	3.59056	4.261136043	31
AT1G01510	24.595	29.18838314	337
AT1G01520	3.23388	3.837842183	19
AT1G01530	0	0	0
AT1G01540	52.1077	61.83937842	631
AT1G01550	114.861	136.3125382	829
AT1G01560	0.286465	0.339965447	2
AT1G01570	2.35387	2.793480766	21
AT1G01580	117.545	139.4978043	1538
AT1G01590	0	0	0
AT1G01600	3.8827	4.607836358	55
AT1G01610	38.8458	46.10067469	403
AT1G01620	378.725	449.4560035	2644
AT1G01630	47.3533	56.19704263	332
AT1G01640	11.2237	13.31984777	57
AT1G01650	10.7649	12.77536189	128
AT1G01660	0.227778	0.270318013	4
AT1G01670	1.66797	1.979481498	15
AT1G01680	0	0	0
AT1G01690	3.10039	3.679421477	35
AT1G01695	0	0	0
AT1G01700	1.18629	1.407842531	14
AT1G01710	15.4466	18.33142017	233
AT1G01720	45.1203	53.54700565	350
AT1G01725	28.4808	33.79989846	55
AT1G01730	37.5439	44.55563073	201
AT1G01740	3.08988	3.66694862	34
