tracking_id	FPKM_WT_ZT12_seedling_13	TPM_WT_ZT12_seedling_13	Raw_WT_ZT12_seedling_13
AT1G01010	8.47616	8.514250509	99
AT1G01020	12.3932	12.44889306	123
AT1G01030	2.70207	2.714212671	31
AT1G01040	7.36278	7.395867157	332
AT1G01046	0	0	1
AT1G01050	107.035	107.5159982	556
AT1G01060	0.299742	0.301088993	5
AT1G01070	9.16151	9.202680363	66
AT1G01073	0	0	0
AT1G01080	138.954	139.5784371	976
AT1G01090	143.196	143.8395	1454
AT1G01100	689.311	692.4086536	2115
AT1G01110	2.70031	2.712444762	31
AT1G01115	0	0	0
AT1G01120	18.3521	18.43457141	197
AT1G01130	4.53041	4.550768939	17
AT1G01140	22.0303	22.12930065	250
AT1G01150	0.131803	0.132395302	1
AT1G01160	32.9724	33.1205727	223
AT1G01170	169.81	170.573099	292
AT1G01180	5.50821	5.532963016	39
AT1G01183	0	0	0
AT1G01190	2.22345	2.233441829	33
AT1G01200	5.21665	5.240092792	31
AT1G01210	36.4458	36.6095816	138
AT1G01220	12.5991	12.65571834	292
AT1G01225	11.4697	11.521243	62
AT1G01230	35.2621	35.42056225	147
AT1G01240	2.70743	2.719596758	22
AT1G01250	3.46647	3.482047763	19
AT1G01260	10.1337	10.17923923	164
AT1G01270	0	0	0
AT1G01280	0	0	0
AT1G01290	14.6237	14.68941657	101
AT1G01300	74.5847	74.91987173	777
AT1G01305	0	0	0
AT1G01310	0	0	0
AT1G01320	92.9887	93.40657637	4029
AT1G01340	5.28174	5.305475296	79
AT1G01350	16.723	16.79815049	155
AT1G01355	0.292998	0.294314686	1
AT1G01360	12.7557	12.81302208	76
AT1G01370	16.1651	16.23774338	82
AT1G01380	3.41338	3.428719185	9
AT1G01390	6.6898	6.719862893	70
AT1G01400	0	0	0
AT1G01410	0	0	0
AT1G01420	9.10303	9.143937563	89
AT1G01430	32.6705	32.81731601	291
AT1G01440	6.81441	6.84503287	116
AT1G01448	2.38741	2.398138639	18
AT1G01450	2.93939	2.952599149	0
AT1G01453	0.855199	0.859042128	6
AT1G01460	0	0	0
AT1G01470	144.63	145.2799441	569
AT1G01471	0	0	0
AT1G01480	0.678854	0.681904661	7
AT1G01490	33.3665	33.51644372	218
AT1G01500	11.3059	11.35670691	105
AT1G01510	22.7422	22.84439981	346
AT1G01520	0	0	0
AT1G01530	0	0	0
AT1G01540	33.2701	33.41961052	438
AT1G01550	89.2217	89.62264807	698
AT1G01560	0.382916	0.384636763	4
AT1G01570	3.01503	3.028579063	29
AT1G01580	25.6999	25.81539125	370
AT1G01590	0	0	0
AT1G01600	5.69746	5.723063475	83
AT1G01610	28.899	29.02886749	313
AT1G01620	226.728	227.7468794	1696
AT1G01630	54.9375	55.18438035	427
AT1G01640	7.80018	7.835232763	42
AT1G01650	18.6755	18.75942471	245
AT1G01660	0.0683476	0.068654743	4
AT1G01670	1.21687	1.222338419	11
AT1G01680	0	0	0
AT1G01690	6.15907	6.186747877	80
AT1G01695	0.402222	0.404029521	3
AT1G01700	1.56454	1.571570793	16
AT1G01710	15.9085	15.97999026	270
AT1G01720	28.5957	28.72420451	235
AT1G01725	18.825	18.90959654	37
AT1G01730	35.1404	35.29831535	189
AT1G01740	5.08685	5.109709492	72
AT1G01750	10.3144	10.36075127	48
AT1G01760	3.51155	3.527330345	36
AT1G01770	7.64167	7.676010445	127
AT1G01780	13.7559	13.81771682	71
AT1G01790	55.5343	55.78386228	1533
AT1G01800	72.8733	73.20078097	455
AT1G01810	2.83476	2.847498959	10
AT1G01820	71.6584	71.98042141	395
AT1G01830	6.73647	6.76674262	106
AT1G01840	3.99874	4.016709699	17
AT1G01860	15.839	15.91017794	111
AT1G01870	0	0	0
AT1G01880	1.73054	1.73831677	22
AT1G01890	0	0	0
AT1G01900	6.01444	6.041467933	101
AT1G01910	37.2	37.36717086	360
AT1G01920	15.4233	15.49260985	202
AT1G01930	7.88234	7.917761977	107
AT1G01940	35.6531	35.81331934	148
AT1G01950	9.21042	9.251810157	201
AT1G01960	17.3104	17.38819017	666
AT1G01970	41.0675	41.25205079	424
AT1G01980	0	0	0
AT1G01990	21.9853	22.08409843	150
AT1G02000	7.14614	7.178253612	82
AT1G02010	5.53921	5.564102325	99
AT1G02020	10.0656	10.1108332	137
AT1G02030	0.165471	0.1662146	4
AT1G02040	0.148277	0.148943333	1
AT1G02050	5.06502	5.087781391	58
AT1G02060	4.46947	4.489555084	64
AT1G02065	0.710254	0.713445768	7
AT1G02070	0.66348	0.666461573	2
AT1G02074	0	0	0
AT1G02080	19.2211	19.30747655	900
AT1G02090	41.7556	41.943243	325
AT1G02100	24.2192	24.32803722	246
AT1G02110	10.9339	10.9830352	201
AT1G02120	26.0208	26.13773332	434
AT1G02130	51.0906	51.320193	312
AT1G02140	199.333	200.2287707	765
AT1G02145	17.563	17.64192532	169
AT1G02150	90.5628	90.96977476	1215
AT1G02160	37.8298	37.99980108	91
AT1G02170	18.2868	18.36897796	153
AT1G02180	9.94817	9.992875487	54
AT1G02190	0.408924	0.410761639	6
AT1G02205	22.5221	22.62331072	339
AT1G02210	0	0	0
AT1G02220	15.409	15.47824559	139
AT1G02228	0	0	0
AT1G02230	0.626352	0.629166726	4
AT1G02250	0.167391	0.168143228	1
AT1G02260	13.9767	14.03950906	174
AT1G02270	15.1168	15.18473249	150
AT1G02280	90.3255	90.73140837	625
AT1G02290	10.717	10.76516049	108
AT1G02300	14.9635	15.03074358	138
AT1G02305	38.6223	38.79586245	343
AT1G02310	0.335116	0.336621958	3
AT1G02320	0	0	0
AT1G02330	27.3082	27.43091869	207
AT1G02335	26.1796	26.29724694	106
AT1G02340	1.28371	1.289478788	10
AT1G02350	1.42548	1.431885879	16
AT1G02360	22.126	22.22543071	131
AT1G02370	7.96759	8.003395077	88
AT1G02380	3.21404	3.228483382	21
AT1G02390	1.27772	1.28346187	13
AT1G02391	0	0	0
AT1G02400	8.60747	8.646150596	69
AT1G02405	0.521941	0.52428652	1
AT1G02410	21.2174	21.31274761	157
AT1G02420	3.06505	3.078823845	25
AT1G02430	1.2682	1.273899088	12
AT1G02440	0	0	0
AT1G02450	0.71822	0.721447566	2
AT1G02460	2.05537	2.064606505	24
AT1G02470	1.8266	1.834808449	11
AT1G02475	78.6563	79.00976885	317
AT1G02480	0	0	0
AT1G02490	0	0	1
AT1G02500	243.147	244.2396638	2699
AT1G02510	0	0	0
AT1G02520	2.4266	2.437504753	72
AT1G02530	0.0353703	0.035529248	1
AT1G02540	0	0	0
AT1G02550	0	0	0
AT1G02560	318.68	320.112097	2502
AT1G02570	0.419288	0.421172213	2
AT1G02575	0.210095	0.211039133	1
AT1G02580	0.127469	0.128041825	0
AT1G02590	0	0	0
AT1G02600	0	0	0
AT1G02610	0.991283	0.995737667	5
AT1G02620	0	0	0
AT1G02630	0	0	0
AT1G02640	3.95197	3.969729522	74
AT1G02650	0.338011	0.339529967	4
AT1G02660	1.40698	1.413302743	24
AT1G02670	0.799191	0.802782437	22
