"Gene"	"effect.size"	"p.value"	"q.value"	"Mean"	"CV2"	"TechNoise"	"BioVar"	"Stable"
"AT2G45000"	"AT2G45000"	0.00798106375707091	0.544810465344799	0.999999752908163	23.0714285714286	0.0197879931606891	0.0118069294036182	0.00798106375707091	0.0174771718309382
"AT3G07010"	"AT3G07010"	0.00797566396271758	0.562636772739455	0.999999752908163	36.2142857142857	0.0165613440358722	0.00858568007315465	0.00797566396271758	0.0145573083566416
"AT2G23120"	"AT2G23120"	0.00797183071005552	0.597148568017555	0.999999752908163	134.714285714286	0.0124229286994722	0.00445109798941664	0.00797183071005552	0.0108126627425023
"AT3G55920"	"AT3G55920"	0.00796727080033282	0.542142437614853	0.999999752908163	21.2857142857143	0.0205188262482979	0.0125515554479651	0.00796727080033282	0.0181370881524187
"AT5G42150"	"AT5G42150"	0.00796623348384822	0.533750650707419	0.999999752908163	17.4285714285714	0.0226469311392719	0.0146806976554237	0.00796623348384822	0.0200624175950633
"AT3G62530"	"AT3G62530"	0.00796547094362352	0.606577483789262	0.999999752908163	280.071428571429	0.0116276309184954	0.0036621599748719	0.00796547094362352	0.0100925019152918
"AT3G46320"	"AT3G46320"	0.00796210207315475	0.581698988875395	0.999999752908163	63.9285714285714	0.0140963621129658	0.00613426003981109	0.00796210207315475	0.0123257950083394
"AT1G51400"	"AT1G51400"	0.0079606363836392	0.613682513050837	0.999999752908163	1053.14285714286	0.0110860705314607	0.00312543414782148	0.0079606363836392	0.00960205827369039
"AT4G21990"	"AT4G21990"	0.0079594235065548	0.577735699096874	0.999999752908163	55.3571428571429	0.0145896742175618	0.00663025071100704	0.0079594235065548	0.0127718699061548
"AT2G20570"	"AT2G20570"	0.00794899609189063	0.57754127282444	0.999999752908163	53.7857142857143	0.0146873262220638	0.00673833013017313	0.00794899609189063	0.0128592286326409
"AT5G26800"	"AT5G26800"	0.00794291426196136	0.57927467424254	0.999999752908163	56.2142857142857	0.0145167594264982	0.00657384516453685	0.00794291426196136	0.0127043270718979
"AT1G71730"	"AT1G71730"	0.00793767295017181	0.58469041829106	0.999999752908163	67.1428571428571	0.0139185848103911	0.00598091186021925	0.00793767295017181	0.0121626222942972
"AT4G36020"	"AT4G36020"	0.00793368438490807	0.542728927789295	0.999999752908163	20.7857142857143	0.0207166624426695	0.0127829780577614	0.00793368438490807	0.0183128840982382
"AT5G63135"	"AT5G63135"	0.00793268339246523	0.522809765909546	0.999999752908163	13.0714285714286	0.0265299512813622	0.018597267888897	0.00793268339246523	0.0235724310482514
"AT4G37610"	"AT4G37610"	0.00792238114348967	0.593605360486086	0.999999752908163	92.4285714285714	0.0130689240574599	0.00514654291397023	0.00792238114348967	0.0113924252505326
"AT2G40760"	"AT2G40760"	0.00792139254038048	0.559471352708503	0.999999752908163	30.7142857142857	0.0175196571951575	0.00959826465477699	0.00792139254038048	0.0154191848891057
"AT1G14670"	"AT1G14670"	0.0079204537802221	0.588286610755229	0.999999752908163	73.5714285714286	0.0136348673477526	0.00571441356753053	0.0079204537802221	0.0119042856214386
"AT3G53280"	"AT3G53280"	0.00791922328071221	0.53937239629584	0.999999752908163	18.9285714285714	0.0216688117862913	0.0137495885055791	0.00791922328071221	0.0191729753039727
"AT5G46280"	"AT5G46280"	0.00791669366156775	0.514142382708431	0.999999752908163	10.5	0.0303506017791732	0.0224339081176055	0.00791669366156775	0.0270276872385663
"AT1G55000"	"AT1G55000"	0.00791422178751051	0.585448187402246	0.999999752908163	65.1428571428571	0.0139887716930653	0.00607454990555481	0.00791422178751051	0.0122238912678919
"AT1G69890"	"AT1G69890"	0.007910182145264	0.500294382741761	0.999999752908163	7.35714285714286	0.0386754352255342	0.0307652530802702	0.007910182145264	0.0345590592599117
"AT2G30890"	"AT2G30890"	0.007910182145264	0.500294382741761	0.999999752908163	7.35714285714286	0.0386754352255342	0.0307652530802702	0.007910182145264	0.0345590592599117
"AT2G35910"	"AT2G35910"	0.007910182145264	0.500294382741761	0.999999752908163	7.35714285714286	0.0386754352255342	0.0307652530802702	0.007910182145264	0.0345590592599117
"AT5G10170"	"AT5G10170"	0.0078995840670583	0.561854647234126	0.999999752908163	31.6428571428571	0.0173021949744379	0.00940261090737959	0.0078995840670583	0.0152203563586144
"AT4G17840"	"AT4G17840"	0.00789506346133828	0.589156789239305	0.999999752908163	71.1428571428571	0.0137044935999792	0.00580943013864088	0.00789506346133828	0.0119648626764165
"AT4G08230"	"AT4G08230"	0.0078922344056873	0.561355692681719	0.999999752908163	30.9285714285714	0.0174443054505352	0.00955207104484785	0.0078922344056873	0.0153482325359052
"AT1G35320"	"AT1G35320"	0.00788883938081024	0.528549574083297	0.999999752908163	14.3571428571429	0.0250831567383138	0.0171943173575035	0.00788883938081024	0.0222592508415262
"AT3G60480"	"AT3G60480"	0.00788425457589313	0.552645979739216	0.999999752908163	24.7857142857143	0.0190772859427196	0.0111930313668265	0.00788425457589313	0.0168249310926631
"AT2G47930"	"AT2G47930"	0.00788271181642458	0.58270020182435	0.999999752908163	55.2857142857143	0.0145177419379691	0.00663503012154451	0.00788271181642458	0.0126994824446061
"AT1G65040"	"AT1G65040"	0.00788201280140778	0.567935234604324	0.999999752908163	36.0714285714286	0.0164900876987927	0.00860807489738495	0.00788201280140778	0.0144839191791592
"AT2G38620"	"AT2G38620"	0.00788180399184627	0.500657533911477	0.999999752908163	7.28571428571429	0.0389199420341289	0.0310381380422826	0.00788180399184627	0.0347775770245052
"AT5G17420"	"AT5G17420"	0.00788180399184627	0.500657533911477	0.999999752908163	7.28571428571429	0.0389199420341289	0.0310381380422826	0.00788180399184627	0.0347775770245052
"AT5G42780"	"AT5G42780"	0.00788180399184627	0.500657533911477	0.999999752908163	7.28571428571429	0.0389199420341289	0.0310381380422826	0.00788180399184627	0.0347775770245052
"AT1G29440"	"AT1G29440"	0.00787894080262705	0.510581934745775	0.999999752908163	9.35714285714286	0.032694885092764	0.0248159442901369	0.00787894080262705	0.029145109964297
"AT1G49160"	"AT1G49160"	0.00787894080262705	0.510581934745775	0.999999752908163	9.35714285714286	0.032694885092764	0.0248159442901369	0.00787894080262705	0.029145109964297
"AT3G54610"	"AT3G54610"	0.00787894080262705	0.510581934745775	0.999999752908163	9.35714285714286	0.032694885092764	0.0248159442901369	0.00787894080262705	0.029145109964297
"AT1G76400"	"AT1G76400"	0.00787872561027109	0.571457944661533	0.999999752908163	39.4285714285714	0.0160034252661852	0.0081246996559141	0.00787872561027109	0.0140432924838346
"AT1G01180"	"AT1G01180"	0.00786802590357962	0.551048682781397	0.999999752908163	23.4285714285714	0.0195396513064568	0.0116716254028772	0.00786802590357962	0.0172417160720145
"AT5G55970"	"AT5G55970"	0.00785765587610973	0.527031419452697	0.999999752908163	13.5	0.0259575815131371	0.0180999256370273	0.00785765587610973	0.0230474272087757
"AT3G53180"	"AT3G53180"	0.00785464490593455	0.556199943945338	0.999999752908163	26	0.0186618115612198	0.0108071666552853	0.00785464490593455	0.0164462057313101
"AT2G28840"	"AT2G28840"	0.00785404655045239	0.603045784999921	0.999999752908163	114.571428571429	0.0125723959810813	0.00471834943062886	0.00785404655045239	0.0109366775059007
"AT3G60450"	"AT3G60450"	0.00785329369792192	0.576675005441513	0.999999752908163	43.6428571428571	0.0154764728147956	0.00762317911687367	0.00785329369792192	0.013564103893306
"AT4G38840"	"AT4G38840"	0.00785212714951414	0.595226983606962	0.999999752908163	80.1428571428571	0.013338309657907	0.00548618250839288	0.00785212714951414	0.0116294642229394
"AT3G63030"	"AT3G63030"	0.00784757035612394	0.533818809451546	0.999999752908163	15.5714285714286	0.023929609654717	0.016082039298593	0.00784757035612394	0.0212116350016351
"AT2G32690"	"AT2G32690"	0.00784588651531674	0.613513778625858	0.999999752908163	218.357142857143	0.0117146979423201	0.00386881142700339	0.00784588651531674	0.0101598878484373
"AT1G12140"	"AT1G12140"	0.00784151569929875	0.548870957888081	0.999999752908163	21.6428571428571	0.0202343158916044	0.0123928001923056	0.00784151569929875	0.0178676973438832
"AT1G12860"	"AT1G12860"	0.00783690937114403	0.559181341642677	0.999999752908163	27.2857142857143	0.0182729471400286	0.0104360377688846	0.00783690937114403	0.0160926869183476
"AT4G36648"	"AT4G36648"	0.00783638544187472	0.584798983643559	0.999999752908163	53.7142857142857	0.0145797785283978	0.00674339308652309	0.00783638544187472	0.0127511987526559
"AT3G06290"	"AT3G06290"	0.00783333548509609	0.532492019778137	0.999999752908163	14.9285714285714	0.024481688042504	0.0166483525574079	0.00783333548509609	0.0217097787933445
"AT1G03030"	"AT1G03030"	0.0078316323105496	0.555696126437724	0.999999752908163	25	0.0189538461538462	0.0111222138432966	0.0078316323105496	0.0167082358298401
"AT5G51590"	"AT5G51590"	0.00782420394858498	0.504363866290929	0.999999752908163	7.71428571428571	0.0373008335971299	0.0294766296485449	0.00782420394858498	0.033307183672624
"AT4G12800"	"AT4G12800"	0.00782234828589616	0.62656640879261	0.999999752908163	2213.85714285714	0.0108458347379286	0.00302348645203244	0.00782234828589616	0.00937153178451917
"AT3G61890"	"AT3G61890"	0.00781973797509483	0.559179958004207	0.999999752908163	26.7142857142857	0.0184163115902657	0.0105965736151708	0.00781973797509483	0.0162207622403669
"AT4G33666"	"AT4G33666"	0.00781748408321145	0.608425886689457	0.999999752908163	132.142857142857	0.0122981626116761	0.00448067852846467	0.00781748408321145	0.0106850794605112
"AT1G02820"	"AT1G02820"	0.00781487017381726	0.529839361804354	0.999999752908163	13.8571428571429	0.0255238437829574	0.0177089736091401	0.00781487017381726	0.0226509230050615
"AT5G05110"	"AT5G05110"	0.00781314435536984	0.555235950092628	0.999999752908163	24.2142857142857	0.0192011502215903	0.0113880058662205	0.00781314435536984	0.0169302263715916
"AT5G15802"	"AT5G15802"	0.00781214485148569	0.562773093448321	0.999999752908163	28.7857142857143	0.0178571005680341	0.0100449557165484	0.00781214485148569	0.0157140862560993
"AT4G02450"	"AT4G02450"	0.00781030354633954	0.608122741193799	0.999999752908163	126.142857142857	0.012364693338774	0.0045543897924345	0.00781030354633954	0.0107445900672311
"AT2G33855"	"AT2G33855"	0.00780465550857561	0.578259316376145	0.999999752908163	42	0.0156113727542299	0.00780671724565429	0.00780465550857561	0.0136815240109517
"AT5G59300"	"AT5G59300"	0.0078045111627796	0.567706852641714	0.999999752908163	32.0714285714286	0.0171206415719092	0.00931613040912958	0.0078045111627796	0.0150470391940143
"AT1G32900"	"AT1G32900"	0.00780023243989781	0.60726943263612	0.999999752908163	116	0.0124965700173786	0.00469633757748077	0.00780023243989781	0.0108629479091645
"AT2G46220"	"AT2G46220"	0.00779863596692973	0.618096586354834	0.999999752908163	235.785714285714	0.0115981262272661	0.00379949026033636	0.00779863596692973	0.0100499181492563
"AT5G01720"	"AT5G01720"	0.00779813340139782	0.56168014199061	0.999999752908163	27.5714285714286	0.0181563986229883	0.0103582652215905	0.00779813340139782	0.0159835453105734
"AT3G08940"	"AT3G08940"	0.00778917068729292	0.629286230473013	0.999999752908163	2135.85714285714	0.0108160351558712	0.00302686446857833	0.00778917068729292	0.0093414104866003
"AT3G47250"	"AT3G47250"	0.00778721936653595	0.607525147874322	0.999999752908163	112	0.0125466051805338	0.0047593858139978	0.00778721936653595	0.0109069784783657
"AT2G18700"	"AT2G18700"	0.00778565037730623	0.577777916785095	0.999999752908163	40.2142857142857	0.0158088742966128	0.00802322391930662	0.00778565037730623	0.0138584058701297
"AT2G45150"	"AT2G45150"	0.00778471235077297	0.512784855638853	0.999999752908163	9.21428571428571	0.0329399583050205	0.0251552459542475	0.00778471235077297	0.0293578687323525
"AT3G28760"	"AT3G28760"	0.00778471235077297	0.512784855638853	0.999999752908163	9.21428571428571	0.0329399583050205	0.0251552459542475	0.00778471235077297	0.0293578687323525
"AT4G24090"	"AT4G24090"	0.00778347528009117	0.570856598238383	0.999999752908163	33.6428571428571	0.0168013611966714	0.00901788591658018	0.00778347528009117	0.0147561630561621
"AT3G60500"	"AT3G60500"	0.0077812863921337	0.542530668373357	0.999999752908163	17.7142857142857	0.0222724725846474	0.0144911861925137	0.0077812863921337	0.0197060077511921
"AT3G59810"	"AT3G59810"	0.00777813163282204	0.57072284189514	0.999999752908163	33.2857142857143	0.0168613276240972	0.00908319599127521	0.00777813163282204	0.0148099094764742
"AT5G36710"	"AT5G36710"	0.00777470572341673	0.516943477954643	0.999999752908163	10.0714285714286	0.0310385253798563	0.0232638196564396	0.00777470572341673	0.0276365716450748
"AT1G13300"	"AT1G13300"	0.00777398586400507	0.582505614905555	0.999999752908163	44.7857142857143	0.0152774280198103	0.00750344215580522	0.00777398586400507	0.0133764626184225
"AT5G16880"	"AT5G16880"	0.00777249237020841	0.607132771177592	0.999999752908163	104.428571428571	0.0126644433545573	0.00489195098434893	0.00777249237020841	0.0110121913980701
"AT3G13460"	"AT3G13460"	0.00776931518535786	0.619820788674322	0.999999752908163	224	0.0116145015698587	0.00384518638450085	0.00776931518535786	0.0100619414800237
"AT2G38730"	"AT2G38730"	0.00776885224593724	0.540955169857403	0.999999752908163	16.9285714285714	0.0227965877701497	0.0150277355242125	0.00776885224593724	0.0201790230003422
"AT4G01460"	"AT4G01460"	0.00776815207351979	0.52335812732835	0.999999752908163	11.5714285714286	0.028396234157551	0.0206280820840312	0.00776815207351979	0.0252453030487131
"AT1G75990"	"AT1G75990"	0.00776683076007912	0.565643535116862	0.999999752908163	29.0714285714286	0.0177418703217229	0.00997503956164378	0.00776683076007912	0.0156055146912076
"AT5G56550"	"AT5G56550"	0.00776411638020297	0.589752548235613	0.999999752908163	54.1428571428571	0.0144773321094845	0.00671321572928151	0.00776411638020297	0.0126516263677656
"AT3G62750"	"AT3G62750"	0.00776377401637162	0.574817105043999	0.999999752908163	36.0714285714286	0.0163718489137566	0.00860807489738495	0.00776377401637162	0.0143656803941231
"AT1G26960"	"AT1G26960"	0.00775834450720814	0.527498653859417	0.999999752908163	12.5714285714286	0.0269787031150668	0.0192203586078586	0.00775834450720814	0.0239618409087215
"AT5G24060"	"AT5G24060"	0.00775286713132056	0.569161888780597	0.999999752908163	31	0.0172896822220443	0.00953681509072378	0.00775286713132056	0.0151950622554262
"AT1G76570"	"AT1G76570"	0.00775168951774002	0.565708077954756	0.999999752908163	28.5714285714286	0.01785	0.01009831048226	0.00775168951774002	0.015701904281807
"AT4G35750"	"AT4G35750"	0.00774967566216788	0.618023957932785	0.999999752908163	173.857142857143	0.0118585300826206	0.00410885442045272	0.00774967566216788	0.0102808587512664
"AT1G03140"	"AT1G03140"	0.00774961863352119	0.590915002413551	0.999999752908163	54.5	0.0144380491152648	0.00668843048174365	0.00774961863352119	0.0126147038733115
"AT3G02780"	"AT3G02780"	0.0077489080248759	0.615463587551919	0.999999752908163	147.142857142857	0.0120716082861431	0.00432270026126722	0.0077489080248759	0.0104735706842351
"AT4G26780"	"AT4G26780"	0.00774019712537174	0.533439120571118	0.999999752908163	14.0714285714286	0.0252241252524692	0.0174839281270974	0.00774019712537174	0.022372637377625
"AT5G06930"	"AT5G06930"	0.00773665595526765	0.515236409775284	0.999999752908163	9.42857142857143	0.0323868051140778	0.0246501491588102	0.00773665595526765	0.0288528199981181
"AT1G12460"	"AT1G12460"	0.00773633948772991	0.505166122674081	0.999999752908163	7.42857142857143	0.0382339553937187	0.0304976159059888	0.00773633948772991	0.0341430686827896
"AT2G39220"	"AT2G39220"	0.00773633948772991	0.505166122674081	0.999999752908163	7.42857142857143	0.0382339553937187	0.0304976159059888	0.00773633948772991	0.0341430686827896
"AT3G46740"	"AT3G46740"	0.00773524073063429	0.598105372720859	0.999999752908163	66.3571428571429	0.0137522658028636	0.00601702507222934	0.00773524073063429	0.011992863933245
"AT4G26190"	"AT4G26190"	0.00773257129892581	0.55173323747571	0.999999752908163	20.5714285714286	0.0206181742640076	0.0128856029650818	0.00773257129892581	0.0182046221188792
"AT3G03920"	"AT3G03920"	0.00772589442632192	0.608774043061914	0.999999752908163	96.6428571428571	0.0127758240353557	0.00504992960903378	0.00772589442632192	0.0111085264955652
"AT5G23050"	"AT5G23050"	0.00772021661757895	0.574370968172284	0.999999752908163	33.5714285714286	0.0167510533830135	0.0090308367654346	0.00772021661757895	0.0147046218283277
"AT1G07180"	"AT1G07180"	0.00771694769142084	0.599019613636232	0.999999752908163	65.6428571428571	0.0137675531566559	0.00605060546523506	0.00771694769142084	0.01200495315437
"AT3G16870"	"AT3G16870"	0.00770772103203882	0.540863396129588	0.999999752908163	16	0.0234375	0.0157297789679612	0.00770772103203882	0.0207530739498355
"AT2G27710"	"AT2G27710"	0.00770710292830783	0.62905285379049	0.999999752908163	346.428571428571	0.0112292093494772	0.00352210642116935	0.00770710292830783	0.00970741877995947
"AT1G03210"	"AT1G03210"	0.00770632547580544	0.577836258335922	0.999999752908163	35.7857142857143	0.0163597264246266	0.00865340094882113	0.00770632547580544	0.0143492411381896
"AT3G02460"	"AT3G02460"	0.00770412853650344	0.54725176361497	0.999999752908163	18.2142857142857	0.0218779759264188	0.0141738473899154	0.00770412853650344	0.0193417338360682
"AT4G14710"	"AT4G14710"	0.00769981224114662	0.613011043898048	0.999999752908163	107.142857142857	0.0125420854700855	0.00484227322893886	0.00769981224114662	0.0108945647283992
"AT1G44100"	"AT1G44100"	0.00769657531796185	0.552759699716009	0.999999752908163	20.2857142857143	0.0207223841423405	0.0130258088243787	0.00769657531796185	0.0182954790582314
"AT3G13230"	"AT3G13230"	0.00769170974165891	0.579907716044799	0.999999752908163	36.8571428571429	0.0161787614464737	0.00848705170481481	0.00769170974165891	0.0141841189451803
"AT1G03400"	"AT1G03400"	0.0076900534697473	0.561857849352483	0.999999752908163	24.4285714285714	0.0190038749595536	0.0113138214898063	0.0076900534697473	0.016740016288261
"AT3G63520"	"AT3G63520"	0.00768418696101549	0.628679576769074	0.999999752908163	272.214285714286	0.0113674513788644	0.00368326441784894	0.00768418696101549	0.00983031242871057
"AT3G16780"	"AT3G16780"	0.00768398259685137	0.615351015794686	0.999999752908163	113.142857142857	0.0124248997355058	0.00474091713865443	0.00768398259685137	0.010787031954799
"AT1G10410"	"AT1G10410"	0.00768147356474759	0.556727170813345	0.999999752908163	21.7142857142857	0.0200431493714042	0.0123616758066566	0.00768147356474759	0.0176794950508877
"AT3G48570"	"AT3G48570"	0.00768117886682607	0.575950625292152	0.999999752908163	33.0714285714286	0.0168042379836063	0.00912305911678021	0.00768117886682607	0.0147490233478399
"AT3G60320"	"AT3G60320"	0.00768046141153381	0.592794062803318	0.999999752908163	50.5714285714286	0.0146607836926711	0.00698032228113728	0.00768046141153381	0.0128096392317279
"AT1G64720"	"AT1G64720"	0.00767363318771162	0.638604853989092	0.999999752908163	1756.57142857143	0.0107211999008036	0.003047566713092	0.00767363318771162	0.00924460358919803
"AT3G49645"	"AT3G49645"	0.00766285787433344	0.518852537728442	0.999999752908163	9.71428571428571	0.0316742081447964	0.0240113502704629	0.00766285787433344	0.0282010610182031
"AT4G24380"	"AT4G24380"	0.00766285787433344	0.518852537728442	0.999999752908163	9.71428571428571	0.0316742081447964	0.0240113502704629	0.00766285787433344	0.0282010610182031
"AT4G27820"	"AT4G27820"	0.00766285787433344	0.518852537728442	0.999999752908163	9.71428571428571	0.0316742081447964	0.0240113502704629	0.00766285787433344	0.0282010610182031
"AT1G79440"	"AT1G79440"	0.00766211378553627	0.568185790703033	0.999999752908163	27.1428571428571	0.0181376518218624	0.0104755380363261	0.00766211378553627	0.0159536296699488
"AT2G15020"	"AT2G15020"	0.00765521003124305	0.58393502572277	0.999999752908163	38.5714285714286	0.0158953255249552	0.00824011549371211	0.00765521003124305	0.0139242007580524
"AT5G62580"	"AT5G62580"	0.00765312321627389	0.554964600627771	0.999999752908163	20.3571428571429	0.0206435116130407	0.0129903883967668	0.00765312321627389	0.0182199799029899
"AT5G61760"	"AT5G61760"	0.00764597801935832	0.55730944888232	0.999999752908163	21.2142857142857	0.0202299259538317	0.0125839479344734	0.00764597801935832	0.0178451028592374
"AT5G62290"	"AT5G62290"	0.00764597801935832	0.55730944888232	0.999999752908163	21.2142857142857	0.0202299259538317	0.0125839479344734	0.00764597801935832	0.0178451028592374
"AT1G01340"	"AT1G01340"	0.00764005078456909	0.502610381197329	0.999999752908163	6.57142857142857	0.0417333139450342	0.0340932631604651	0.00764005078456909	0.0372999846384407
"AT1G66660"	"AT1G66660"	0.00764005078456909	0.502610381197329	0.999999752908163	6.57142857142857	0.0417333139450342	0.0340932631604651	0.00764005078456909	0.0372999846384407
"AT3G27460"	"AT3G27460"	0.00764005078456909	0.502610381197329	0.999999752908163	6.57142857142857	0.0417333139450342	0.0340932631604651	0.00764005078456909	0.0372999846384407
"AT4G10925"	"AT4G10925"	0.00763966366979193	0.557446717586433	0.999999752908163	21.1428571428571	0.0202562229589257	0.0126165592891337	0.00763966366979193	0.0178682940210304
"AT5G45750"	"AT5G45750"	0.00763966366979193	0.557446717586433	0.999999752908163	21.1428571428571	0.0202562229589257	0.0126165592891337	0.00763966366979193	0.0178682940210304
"AT2G20560"	"AT2G20560"	0.00763903018875357	0.506465434157317	0.999999752908163	7.21428571428571	0.0389554568556627	0.0313164266669091	0.00763903018875357	0.0347865881675031
"AT2G24170"	"AT2G24170"	0.00763903018875357	0.506465434157317	0.999999752908163	7.21428571428571	0.0389554568556627	0.0313164266669091	0.00763903018875357	0.0347865881675031
"AT4G32020"	"AT4G32020"	0.0076385222067825	0.622054480656119	0.999999752908163	133.428571428571	0.0121042679470661	0.00446574574028358	0.0076385222067825	0.0104926069662042
"AT4G09730"	"AT4G09730"	0.00762879783185119	0.581742632976941	0.999999752908163	35.2857142857143	0.0163632856186414	0.0087344877867902	0.00762879783185119	0.0143450777762074
"AT5G18650"	"AT5G18650"	0.00762006186404664	0.62096906421426	0.999999752908163	118	0.0122864782445363	0.00466641638048963	0.00762006186404664	0.0106557057741309
"AT2G01320"	"AT2G01320"	0.00761226297511894	0.593822895974759	0.999999752908163	46.2857142857143	0.0149675237123797	0.00735526073726074	0.00761226297511894	0.0130806708270437
"AT2G47960"	"AT2G47960"	0.00761160016238348	0.599954096500347	0.999999752908163	54.5714285714286	0.0142951125243277	0.00668351236194425	0.00761160016238348	0.0124722356747362
"AT1G24310"	"AT1G24310"	0.00760726922703918	0.553110037205377	0.999999752908163	18.7857142857143	0.0214391284668432	0.013831859239804	0.00760726922703918	0.0189354566765031
"AT2G44525"	"AT2G44525"	0.00760179801596442	0.591710646999574	0.999999752908163	43.1428571428571	0.0152793568433233	0.00767755882735892	0.00760179801596442	0.0133618089017876
"AT5G56950"	"AT5G56950"	0.00759291067283363	0.593043729870135	0.999999752908163	44	0.0151780038143675	0.00758509314153382	0.00759291067283363	0.0132692621286246
"AT1G09310"	"AT1G09310"	0.00759249348116492	0.641468398386399	0.999999752908163	550.428571428571	0.0108955190308875	0.00330302554972262	0.00759249348116492	0.00939459330626952
"AT1G56210"	"AT1G56210"	0.00759054691806363	0.525141512330556	0.999999752908163	10.5714285714286	0.0298926785413272	0.0223021316232636	0.00759054691806363	0.0265823141430386
"AT1G63810"	"AT1G63810"	0.00759054691806363	0.525141512330556	0.999999752908163	10.5714285714286	0.0298926785413272	0.0223021316232636	0.00759054691806363	0.0265823141430386
"AT3G26400"	"AT3G26400"	0.00758536880751317	0.560541142971175	0.999999752908163	21.3571428571429	0.0201047484411205	0.0125193796336073	0.00758536880751317	0.0177260747085135
"AT3G51800"	"AT3G51800"	0.00758304447550812	0.624827027262103	0.999999752908163	124.428571428571	0.0121598003231081	0.00457675584760002	0.00758304447550812	0.0105375669510732
"AT4G00230"	"AT4G00230"	0.00758248807338006	0.548739156303642	0.999999752908163	16.8571428571429	0.0226614810067841	0.015078992933404	0.00758248807338006	0.0200390345789583
"AT1G78550"	"AT1G78550"	0.00758119866217487	0.505346342947436	0.999999752908163	6.78571428571429	0.0406903899424675	0.0331091912802926	0.00758119866217487	0.036350781767319
"AT4G39270"	"AT4G39270"	0.00758119866217487	0.505346342947436	0.999999752908163	6.78571428571429	0.0406903899424675	0.0331091912802926	0.00758119866217487	0.036350781767319
"AT5G52830"	"AT5G52830"	0.00758119866217487	0.505346342947436	0.999999752908163	6.78571428571429	0.0406903899424675	0.0331091912802926	0.00758119866217487	0.036350781767319
"AT5G60930"	"AT5G60930"	0.00758119866217487	0.505346342947436	0.999999752908163	6.78571428571429	0.0406903899424675	0.0331091912802926	0.00758119866217487	0.036350781767319
"AT1G22500"	"AT1G22500"	0.00758106449644568	0.597524918835685	0.999999752908163	48.4285714285714	0.0147405609070579	0.0071594964106122	0.00758106449644568	0.0128723522433075
"AT4G27340"	"AT4G27340"	0.00758094753285169	0.530775082830478	0.999999752908163	11.7857142857143	0.0278872642509006	0.0203063167180489	0.00758094753285169	0.0247669774626325
"AT3G10770"	"AT3G10770"	0.00758081479849694	0.624874599628356	0.999999752908163	123.714285714286	0.0121670727759618	0.00458625797746489	0.00758081479849694	0.0105439344391779
"AT2G01913"	"AT2G01913"	0.00757859381475478	0.51603259536152	0.999999752908163	8.64285714285714	0.0342032122648201	0.0266246184500653	0.00757859381475478	0.0304811824544551
"AT1G06550"	"AT1G06550"	0.00757457317778422	0.600661378588704	0.999999752908163	52.0714285714286	0.0144382479392386	0.00686367476145442	0.00757457317778422	0.0125982127658843
"AT5G57120"	"AT5G57120"	0.00757327973853912	0.609140543187457	0.999999752908163	66.4285714285714	0.0135869864902123	0.00601370675167318	0.00757327973853912	0.0118279006511228
"AT4G09510"	"AT4G09510"	0.00757155488641094	0.535171154181655	0.999999752908163	12.7857142857143	0.0265189072654508	0.0189473523790398	0.00757155488641094	0.0235280456523263
"AT3G20820"	"AT3G20820"	0.00756574353070339	0.624270468289285	0.999999752908163	114.142857142857	0.0122908039593634	0.00472506042865999	0.00756574353070339	0.0106544463415132
"AT3G10210"	"AT3G10210"	0.00756345080711097	0.564678147083098	0.999999752908163	22.7142857142857	0.0195099390542609	0.0119464882471499	0.00756345080711097	0.0171858264060784
"AT2G43060"	"AT2G43060"	0.00755937126880008	0.550592760452177	0.999999752908163	17.1428571428571	0.0224358974358974	0.0148765261670974	0.00755937126880008	0.0198327335572437
"AT1G08930"	"AT1G08930"	0.00755404618903468	0.606972689628493	0.999999752908163	59.8571428571429	0.0139061899589579	0.00635214376992327	0.00755404618903468	0.0121148720228922
"AT1G74840"	"AT1G74840"	0.0075529793848475	0.627456859822159	0.999999752908163	126.785714285714	0.0120991378389514	0.00454615845410386	0.0075529793848475	0.0104798185043923
"AT1G19120"	"AT1G19120"	0.00754821986447548	0.586141907457724	0.999999752908163	35.0714285714286	0.0163181669231503	0.00876994705867484	0.00754821986447548	0.0142965820072035
"AT4G34030"	"AT4G34030"	0.00754624143265397	0.599789388247406	0.999999752908163	48.5	0.0146995102888397	0.00715326885618568	0.00754624143265397	0.0128318947255109
"AT5G19120"	"AT5G19120"	0.00754357325231462	0.632630114135869	0.999999752908163	160.928571428571	0.011747054397688	0.00420348114537338	0.00754357325231462	0.0101603709972937
"AT5G21430"	"AT5G21430"	0.00754077113923164	0.63195017349963	0.999999752908163	152.857142857143	0.0118114447348442	0.00427067359561251	0.00754077113923164	0.0102183620534747
"AT3G32940"	"AT3G32940"	0.00753928739466818	0.55210419441201	0.999999752908163	17.3571428571429	0.0222683377690236	0.0147290503743555	0.00753928739466818	0.0196792192039644
"AT3G60260"	"AT3G60260"	0.00753928739466818	0.55210419441201	0.999999752908163	17.3571428571429	0.0222683377690236	0.0147290503743555	0.00753928739466818	0.0196792192039644
"AT3G54640"	"AT3G54640"	0.00753841577027244	0.611509519314719	0.999999752908163	66.4285714285714	0.0135521225219456	0.00601370675167318	0.00753841577027244	0.0117930366828561
