"position"	"cor_less_1seedling"	"cor_less_2seedling"	"cor_less_3seedling"	"cor_less_4seedling"	"cor_less_6seedling"	"cor_less_8seedling"
NA	NA	NA	0.971308079573059	0.946961460438659	NA	NA
NA	NA	NA	0.980184853496484	0.955989045240996	NA	NA
NA	NA	NA	0.981348583168319	0.949090862730934	NA	NA
NA	NA	NA	0.979831869183773	0.955959962452863	NA	NA
NA	NA	NA	NA	0.938057923301028	NA	NA
NA	NA	NA	0.968269776633328	0.958589611035418	NA	NA
NA	NA	NA	0.967089118971861	0.942901353082646	NA	NA
NA	NA	NA	0.974366044407855	NA	NA	NA
NA	NA	NA	0.977036814190473	NA	NA	NA
NA	NA	NA	0.978097871002238	NA	NA	NA
NA	NA	NA	0.969448867343626	0.962285778268049	NA	NA
NA	NA	NA	0.960692063369429	0.959690949708064	NA	NA
NA	NA	NA	0.981446649050156	0.965116005672499	NA	NA
NA	NA	NA	0.975456849920222	0.958962997271022	NA	NA
NA	NA	NA	NA	0.955989045240996	NA	NA
NA	NA	NA	0.980184853496484	0.959139237689599	NA	NA
NA	NA	NA	0.981465320631981	0.956128696065122	0.930253876211164	NA
NA	NA	NA	0.980972625748568	0.96344316925805	NA	NA
NA	NA	NA	NA	0.943386024855908	NA	NA
NA	NA	NA	0.974057247878654	0.939282262520883	NA	NA
NA	NA	NA	0.972291472916599	0.964180200076033	NA	NA
NA	NA	NA	0.975686494219556	0.95367813196673	0.936131072815249	NA
NA	NA	NA	0.978508585420629	0.961492445752567	0.936309919071817	NA
NA	NA	NA	0.977090268016333	0.969332517474707	NA	NA
NA	NA	NA	0.970348877216843	0.969731796036684	NA	NA
NA	NA	NA	0.961795602789995	0.969961519545949	NA	NA
NA	NA	NA	NA	0.96413542281068	0.910518995137168	NA
NA	NA	NA	NA	0.949090862730934	NA	NA
NA	NA	NA	NA	0.959139237689599	NA	NA
NA	NA	NA	0.981348583168319	0.965936370324729	0.934317076024137	NA
NA	NA	NA	0.981465320631981	0.969624061689438	NA	NA
NA	NA	NA	0.981573031090256	0.960721800126108	NA	NA
NA	NA	NA	NA	0.951630403481752	NA	NA
NA	NA	NA	0.976499037113805	0.974160487165249	NA	NA
NA	NA	NA	0.973181601323629	0.958662682845875	NA	NA
NA	NA	NA	0.976215438054726	0.970487727911724	NA	NA
NA	NA	NA	0.977576851205043	0.97092509439347	NA	NA
NA	NA	NA	0.981376711292212	0.971343742503502	NA	NA
NA	NA	NA	0.969764848416833	0.969055083560358	0.933393143654811	NA
NA	NA	NA	0.961881153028985	0.965306173437834	NA	NA
NA	NA	NA	0.982202530321756	0.955959962452863	NA	NA
NA	NA	NA	0.976208518352568	0.956128696065122	NA	NA
NA	NA	NA	NA	0.965936370324729	NA	NA
NA	NA	NA	0.979831869183773	0.966702793717675	NA	NA
NA	NA	NA	0.980972625748568	0.957102244146746	NA	NA
NA	NA	NA	0.981573031090256	0.937372142807935	NA	NA
NA	NA	NA	NA	0.971005193422872	NA	NA
NA	NA	NA	0.975406913175257	0.964299080282274	0.910518995137168	NA
NA	NA	NA	0.974103563110167	0.97291417814742	NA	NA
NA	NA	NA	0.976361731977894	0.967125433089804	NA	NA
NA	NA	NA	NA	0.973473465719669	NA	NA
NA	NA	NA	0.980955143554108	0.97512209706515	NA	NA
NA	NA	NA	0.966087022750224	0.960429716779873	NA	NA
NA	NA	NA	0.961218170073796	0.938057923301028	0.919066667830309	NA
NA	NA	NA	0.981903472009027	0.96344316925805	NA	NA
NA	NA	NA	0.976310940995078	0.969624061689438	NA	NA
NA	NA	NA	NA	0.966702793717675	NA	NA
NA	NA	NA	NA	0.958473916299667	0.930253876211164	NA
NA	NA	NA	NA	0.956471398263035	NA	NA
NA	NA	NA	NA	0.971657928834263	0.933393143654811	NA
NA	NA	NA	NA	0.960359420431133	NA	NA
NA	NA	NA	NA	0.973484171487737	NA	NA
NA	NA	NA	NA	0.95932971993354	NA	NA
NA	NA	NA	NA	0.962802636011499	0.944819307860712	NA
NA	NA	NA	NA	0.957554617985852	NA	NA
NA	NA	NA	NA	0.954492755580309	NA	NA
NA	NA	NA	NA	0.958589611035418	NA	NA
NA	NA	NA	NA	0.943386024855908	NA	NA
NA	NA	NA	NA	0.960721800126108	NA	NA
NA	NA	NA	NA	0.957102244146746	NA	NA
NA	NA	NA	NA	0.958473916299667	NA	NA
NA	NA	NA	0.968269776633328	0.940705212473948	NA	NA
NA	NA	NA	0.974057247878654	0.947000273354596	NA	NA
NA	NA	NA	0.976499037113805	0.961051323473741	NA	NA
NA	NA	NA	0.975406913175257	NA	NA	NA
NA	NA	NA	NA	0.955384303769145	NA	NA
NA	NA	NA	0.970848348459813	0.954022848820745	NA	NA
NA	NA	NA	0.965145935535145	0.956182637985529	NA	NA
NA	NA	NA	NA	0.952895674069742	NA	NA
NA	NA	NA	0.969772778857846	0.942901353082646	NA	NA
NA	NA	NA	0.967935153115967	0.939282262520883	0.934317076024137	NA
NA	NA	NA	NA	0.951630403481752	NA	NA
NA	NA	NA	0.977697417354881	0.937372142807935	NA	NA
NA	NA	NA	0.968855563097403	0.956471398263035	NA	NA
NA	NA	NA	NA	0.940705212473948	NA	NA
NA	NA	NA	0.967089118971861	NA	NA	NA
NA	NA	NA	0.972291472916599	0.947486874992221	NA	NA
NA	NA	NA	0.973181601323629	0.957263940737281	NA	NA
NA	NA	NA	0.974103563110167	NA	NA	NA
NA	NA	NA	NA	0.975969818050115	NA	NA
NA	NA	NA	0.970848348459813	0.9748665274438	NA	NA
NA	NA	NA	0.968695264295989	0.968279787671313	NA	NA
NA	NA	NA	0.969057024772169	NA	NA	NA
NA	NA	NA	0.974328899439202	0.964180200076033	NA	NA
NA	NA	NA	0.959159569597512	0.974160487165249	0.944819307860712	NA
NA	NA	NA	0.947471370992768	0.971005193422872	NA	NA
NA	NA	NA	0.973312516649718	0.971657928834263	NA	NA
NA	NA	NA	0.968685191078168	0.947000273354596	NA	NA
NA	NA	NA	NA	NA	0.95245135338183	NA
NA	NA	NA	0.974366044407855	0.959644330948324	NA	NA
NA	NA	NA	0.975686494219556	0.975674391822098	NA	NA
NA	NA	NA	0.976215438054726	0.961952892818232	NA	NA
NA	NA	NA	0.976361731977894	0.96869729835991	NA	NA
NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	0.965145935535145	0.956331393356412	0.919066667830309	NA
NA	NA	NA	0.968695264295989	NA	NA	NA
NA	NA	NA	0.973355382825973	0.95367813196673	NA	NA
NA	NA	NA	0.97646457428794	0.958662682845875	NA	NA
NA	NA	NA	0.969176635223267	0.964299080282274	NA	NA
NA	NA	NA	0.956033418361592	0.960359420431133	NA	NA
NA	NA	NA	0.976631428172435	0.961051323473741	NA	NA
NA	NA	NA	0.967738250797161	0.947486874992221	NA	NA
NA	NA	NA	NA	0.959644330948324	NA	NA
NA	NA	NA	0.977036814190473	0.966873981250828	NA	NA
NA	NA	NA	0.978508585420629	0.975227341070412	NA	NA
NA	NA	NA	0.977576851205043	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	0.970553514305783	NA	NA
NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	0.969057024772169	0.961492445752567	NA	NA
NA	NA	NA	0.973355382825973	0.970487727911724	NA	NA
NA	NA	NA	0.976128103098362	0.97291417814742	NA	NA
NA	NA	NA	0.966412390593302	0.973484171487737	NA	NA
NA	NA	NA	0.946479009682119	NA	NA	NA
NA	NA	NA	0.977797939896275	0.957263940737281	NA	NA
NA	NA	NA	0.972398805288231	0.975674391822098	0.936903904272811	NA
NA	NA	NA	NA	0.966873981250828	0.917839136384776	NA
NA	NA	NA	0.978097871002238	0.973796530879875	NA	NA
NA	NA	NA	0.977090268016333	0.973946587595209	NA	NA
NA	NA	NA	0.981376711292212	0.967589837122592	0.926123360774959	NA
NA	NA	NA	0.980955143554108	0.946235858215323	NA	NA
NA	NA	NA	NA	0.961256167185336	NA	NA
NA	NA	NA	0.969772778857846	0.967585879752125	NA	NA
NA	NA	NA	0.974328899439202	0.966865889685967	NA	NA
NA	NA	NA	0.97646457428794	0.965703967385418	NA	NA
NA	NA	NA	0.976128103098362	0.953490352425011	NA	NA
NA	NA	NA	0.969705088855156	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	0.981186508033753	0.959518564236767	NA	NA
NA	NA	NA	0.973497003480955	0.973279428292414	NA	NA
NA	NA	NA	NA	0.973796530879875	NA	NA
NA	NA	NA	0.969448867343626	0.974357623995675	NA	NA
NA	NA	NA	0.970348877216843	NA	NA	NA
NA	NA	NA	0.969764848416833	0.963524527895363	NA	NA
NA	NA	NA	0.966087022750224	0.960372421417818	NA	NA
NA	NA	NA	NA	0.968564692657676	NA	NA
NA	NA	NA	0.967935153115967	NA	NA	NA
NA	NA	NA	0.959159569597512	0.97250686331124	NA	NA
NA	NA	NA	0.969176635223267	0.959054458300918	0.930253876211164	NA
NA	NA	NA	0.966412390593302	0.952496598844964	NA	NA
NA	NA	NA	0.969705088855156	0.974205697315885	NA	NA
NA	NA	NA	0.950235907151076	0.967982514687915	NA	NA
NA	NA	NA	0.958138652919589	NA	NA	NA
NA	NA	NA	0.97349052766443	0.973946587595209	NA	NA
NA	NA	NA	0.970937186772642	0.974357623995675	NA	NA
NA	NA	NA	0.960692063369429	0.970476026632215	NA	NA
NA	NA	NA	0.961795602789995	0.952412249261589	NA	NA
NA	NA	NA	0.961881153028985	0.965116005672499	NA	NA
NA	NA	NA	0.961218170073796	0.969961519545949	0.933350895128586	NA
NA	NA	NA	NA	0.969055083560358	0.922974795508948	NA
NA	NA	NA	NA	0.97512209706515	NA	NA
NA	NA	NA	0.947471370992768	0.957554617985852	NA	NA
NA	NA	NA	0.956033418361592	0.956182637985529	0.930043962886144	NA
NA	NA	NA	0.946479009682119	0.9748665274438	NA	NA
NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	0.950235907151076	NA	NA	NA
NA	NA	NA	0.962460043539944	0.967589837122592	NA	NA
NA	NA	NA	0.955937876348745	NA	NA	NA
NA	NA	NA	0.962267306964484	0.970476026632215	NA	NA
NA	NA	NA	0.981446649050156	NA	0.927898756640457	NA
NA	NA	NA	NA	0.957143941957982	0.919778825666215	NA
NA	NA	NA	0.982202530321756	NA	NA	NA
NA	NA	NA	0.981903472009027	0.961465554116632	NA	NA
NA	NA	NA	NA	0.961136067797878	NA	NA
NA	NA	NA	0.977697417354881	0.952491862213425	NA	NA
NA	NA	NA	0.973312516649718	0.950648569409079	NA	NA
NA	NA	NA	0.976631428172435	0.967666130695973	0.936903904272811	NA
NA	NA	NA	0.977797939896275	0.956140233046315	NA	NA
NA	NA	NA	0.981186508033753	0.970235452093659	NA	NA
NA	NA	NA	0.958138652919589	0.946235858215323	0.933350895128586	NA
NA	NA	NA	0.962460043539944	0.963524527895363	0.927898756640457	NA
NA	NA	NA	0.970662651194466	0.952412249261589	0.923528765587712	NA
NA	NA	NA	0.981535290794745	NA	NA	NA
NA	NA	NA	0.975456849920222	0.954162420539225	NA	NA
NA	NA	NA	NA	0.945671073686964	0.922722058313679	NA
NA	NA	NA	0.976208518352568	0.952652051624337	NA	NA
NA	NA	NA	0.976310940995078	0.93459705969874	NA	NA
NA	NA	NA	NA	0.954089028481528	0.917839136384776	NA
NA	NA	NA	0.968855563097403	0.939584732462176	NA	NA
NA	NA	NA	0.968685191078168	0.949769981835547	0.930253876211164	NA
NA	NA	NA	0.967738250797161	NA	0.922974795508948	NA
NA	NA	NA	0.972398805288231	NA	0.919778825666215	NA
NA	NA	NA	0.973497003480955	0.961256167185336	0.923528765587712	NA
NA	NA	NA	0.97349052766443	0.960372421417818	0.884526420492987	NA
NA	NA	NA	0.955937876348745	0.965116005672499	NA	NA
NA	NA	NA	0.970662651194466	0.957143941957982	0.926620770433879	NA
NA	NA	NA	0.97589074335572	0.954162420539225	0.924486788861985	NA
NA	NA	NA	NA	0.95789992537467	NA	NA
NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	0.963529520263926	NA	NA
NA	NA	NA	NA	0.939802278280755	NA	NA
NA	NA	NA	NA	0.936711478074913	NA	NA
NA	NA	NA	NA	0.963372625587823	NA	NA
NA	NA	NA	NA	0.953295953070836	NA	NA
NA	NA	NA	NA	0.96052717039045	0.884526420492987	NA
NA	NA	NA	NA	0.967585879752125	NA	NA
NA	NA	NA	NA	0.968564692657676	NA	NA
NA	NA	NA	0.970937186772642	0.969961519545949	NA	NA
NA	NA	NA	0.962267306964484	NA	NA	NA
NA	NA	NA	0.981535290794745	0.945671073686964	NA	NA
NA	NA	NA	0.97589074335572	0.95789992537467	NA	NA
NA	NA	NA	0.98145137637741	NA	NA	NA
NA	NA	NA	0.981348583168319	0.967945560575535	NA	NA
NA	NA	NA	NA	0.957316803499357	NA	NA
NA	NA	NA	0.977524684142623	0.948558260883466	NA	NA
NA	NA	NA	0.958953925051426	NA	NA	NA
NA	NA	NA	0.970724507197221	0.957594799180928	NA	NA
NA	NA	NA	0.976046142289246	0.970226369813805	NA	NA
NA	NA	NA	0.976955823166568	0.966865889685967	NA	NA
NA	NA	NA	0.98036341653183	NA	NA	NA
NA	NA	NA	0.967005696336904	0.969055083560358	0.926123360774959	NA
NA	NA	NA	0.964827076233164	0.961465554116632	NA	NA
NA	NA	NA	0.98178424073367	0.952652051624337	NA	NA
NA	NA	NA	0.9728413071503	NA	0.930043962886144	NA
NA	NA	NA	0.984183325655406	NA	NA	NA
NA	NA	NA	0.98145137637741	NA	0.922722058313679	NA
NA	NA	NA	0.981465320631981	0.951777047344993	0.926620770433879	NA
NA	NA	NA	NA	0.926377381884523	NA	NA
NA	NA	NA	0.979557922191155	0.967699148768836	NA	NA
NA	NA	NA	0.96499972505047	0.960783395451168	0.922551424365368	NA
NA	NA	NA	0.974074717100922	NA	NA	NA
NA	NA	NA	0.977748158674026	0.965703967385418	NA	NA
NA	NA	NA	0.977841543920047	0.97250686331124	NA	NA
NA	NA	NA	0.978020181081953	0.97512209706515	NA	NA
NA	NA	NA	0.967535709438778	0.961136067797878	NA	NA
NA	NA	NA	0.96361835401724	0.93459705969874	NA	NA
NA	NA	NA	NA	0.963529520263926	NA	NA
NA	NA	NA	0.971645140028707	0.967945560575535	0.924486788861985	NA
NA	NA	NA	0.982905130285183	NA	NA	NA
NA	NA	NA	0.981348583168319	0.954905642576948	NA	NA
NA	NA	NA	0.981465320631981	0.954388796959686	0.922551424365368	NA
NA	NA	NA	0.981573031090256	0.971065801852611	0.950460550036657	NA
NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	0.976499037113805	0.973331849308825	0.936131072815249	NA
NA	NA	NA	0.973181601323629	0.953490352425011	NA	NA
NA	NA	NA	0.976215438054726	0.959054458300918	0.949285466697655	NA
NA	NA	NA	0.977576851205043	0.957554617985852	0.94727131893351	NA
NA	NA	NA	0.981376711292212	0.952491862213425	NA	NA
NA	NA	NA	0.969764848416833	0.954089028481528	NA	NA
NA	NA	NA	0.961881153028985	0.939802278280755	0.949345922732944	NA
NA	NA	NA	0.982202530321756	0.957316803499357	NA	NA
NA	NA	NA	0.976208518352568	0.951777047344993	NA	NA
NA	NA	NA	NA	0.954905642576948	0.950460550036657	NA
NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	0.941530850389722	0.936309919071817	NA
NA	NA	NA	0.981573031090256	0.958913305094893	NA	NA
NA	NA	NA	0.979571655270477	0.958523188128986	NA	NA
NA	NA	NA	0.965736502726795	NA	NA	NA
NA	NA	NA	NA	0.952496598844964	NA	NA
NA	NA	NA	0.977160323996873	0.956182637985529	NA	NA
NA	NA	NA	0.975314500872416	0.950648569409079	NA	NA
NA	NA	NA	0.981964583258127	0.939584732462176	NA	NA
NA	NA	NA	0.964463873125981	0.936711478074913	NA	NA
NA	NA	NA	0.963035910627135	0.948558260883466	NA	NA
NA	NA	NA	NA	0.926377381884523	NA	NA
NA	NA	NA	0.974032840540851	0.954388796959686	NA	NA
NA	NA	NA	0.982872893635029	NA	NA	NA
NA	NA	NA	0.977524684142623	0.952664244216125	NA	NA
NA	NA	NA	0.979557922191155	NA	NA	NA
NA	NA	NA	NA	0.954190088276638	NA	NA
NA	NA	NA	0.979571655270477	NA	NA	NA
NA	NA	NA	0.963093444149062	0.974205697315885	NA	NA
NA	NA	NA	0.972627312328086	0.9748665274438	NA	NA
NA	NA	NA	0.975680023660796	0.967666130695973	NA	NA
NA	NA	NA	0.974766090520084	0.949769981835547	0.936131072815249	NA
NA	NA	NA	0.974384544227209	0.963372625587823	0.936309919071817	NA
NA	NA	NA	0.965630052287544	NA	NA	NA
NA	NA	NA	0.963397341759566	0.967699148768836	NA	NA
NA	NA	NA	0.977785833838354	0.971065801852611	NA	NA
NA	NA	NA	0.968604385896786	0.941530850389722	0.910518995137168	NA
NA	NA	NA	0.980403592603015	0.952664244216125	NA	NA
NA	NA	NA	0.958953925051426	NA	NA	NA
NA	NA	NA	0.96499972505047	0.974198289881147	0.934317076024137	NA
NA	NA	NA	0.976499037113805	0.959518564236767	NA	NA
NA	NA	NA	0.965736502726795	0.967982514687915	NA	NA
NA	NA	NA	0.963093444149062	NA	NA	NA
NA	NA	NA	0.971834030000156	0.956140233046315	NA	NA
NA	NA	NA	0.956718639882233	NA	NA	NA
NA	NA	NA	0.966556172002494	0.953295953070836	NA	NA
NA	NA	NA	0.957949730388237	0.957594799180928	NA	NA
NA	NA	NA	0.965523558180152	0.960783395451168	0.933350895128586	NA
NA	NA	NA	NA	NA	0.922974795508948	NA
NA	NA	NA	NA	0.958913305094893	NA	NA
NA	NA	NA	0.964555534696438	NA	NA	NA
NA	NA	NA	NA	NA	0.930043962886144	NA
NA	NA	NA	0.970724507197221	0.966172178699285	NA	NA
NA	NA	NA	0.974074717100922	0.973279428292414	0.949285466697655	NA
NA	NA	NA	0.973181601323629	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	0.972627312328086	0.970235452093659	NA	NA
NA	NA	NA	0.971834030000156	NA	NA	NA
NA	NA	NA	0.972313435444954	0.96052717039045	NA	NA
NA	NA	NA	0.970528738345131	0.970226369813805	NA	NA
NA	NA	NA	0.977243782645584	NA	NA	NA
NA	NA	NA	0.95601530441196	0.973331849308825	NA	NA
NA	NA	NA	0.952860353962226	0.958523188128986	0.939391230142052	NA
NA	NA	NA	0.975517272471863	0.954190088276638	NA	NA
NA	NA	NA	0.968700944288265	0.974198289881147	0.94727131893351	NA
NA	NA	NA	0.975370918638248	0.966172178699285	NA	NA
NA	NA	NA	0.976046142289246	NA	NA	NA
NA	NA	NA	0.977748158674026	0.96978664034651	0.910518995137168	NA
NA	NA	NA	0.976215438054726	0.967589837122592	0.933350895128586	NA
NA	NA	NA	0.977160323996873	0.942295111083888	NA	NA
NA	NA	NA	0.975680023660796	0.954468271970711	0.94016076937843	NA
NA	NA	NA	0.956718639882233	0.962114628067469	NA	NA
NA	NA	NA	0.972313435444954	0.96314956847369	0.946896890023974	NA
NA	NA	NA	0.972494006403624	0.952010018542254	NA	NA
NA	NA	NA	0.97870574687043	0.953002903511251	NA	NA
NA	NA	NA	0.967315795079075	NA	NA	NA
NA	NA	NA	0.960646586683172	NA	NA	NA
NA	NA	NA	0.980138633450718	0.952472790530124	NA	NA
NA	NA	NA	0.965603388634697	0.968197891919622	NA	NA
NA	NA	NA	0.978385625035858	NA	0.922974795508948	NA
NA	NA	NA	0.976955823166568	NA	NA	NA
NA	NA	NA	0.977841543920047	NA	0.94016076937843	NA
NA	NA	NA	0.977576851205043	NA	0.922009153420183	NA
NA	NA	NA	0.975314500872416	NA	NA	NA
NA	NA	NA	0.974766090520084	NA	0.944775180700966	NA
NA	NA	NA	0.966556172002494	NA	0.942557526885484	NA
NA	NA	NA	0.970528738345131	NA	NA	NA
NA	NA	NA	0.972494006403624	NA	NA	NA
NA	NA	NA	0.975911578142179	NA	NA	NA
NA	NA	NA	0.964827488807254	NA	NA	NA
NA	NA	NA	0.949437875682303	NA	NA	NA
NA	NA	NA	0.977769371956138	NA	NA	NA
NA	NA	NA	0.971334151516293	0.96978664034651	NA	NA
NA	NA	NA	0.978761325497174	NA	0.922009153420183	NA
NA	NA	NA	0.98036341653183	0.970476026632215	NA	NA
NA	NA	NA	0.978020181081953	0.946961460438659	NA	NA
NA	NA	NA	0.981376711292212	0.958962997271022	NA	NA
NA	NA	NA	0.981964583258127	0.96413542281068	0.949345922732944	NA
NA	NA	NA	0.974384544227209	0.965306173437834	NA	NA
NA	NA	NA	0.957949730388237	0.960429716779873	NA	NA
NA	NA	NA	0.977243782645584	0.954492755580309	0.934317076024137	NA
NA	NA	NA	0.97870574687043	0.952895674069742	NA	NA
NA	NA	NA	0.975911578142179	0.968279787671313	NA	NA
NA	NA	NA	0.967794298903958	0.956331393356412	0.946896890023974	NA
NA	NA	NA	0.965327072432553	0.970553514305783	NA	NA
NA	NA	NA	0.979854840208557	0.967589837122592	NA	NA
NA	NA	NA	0.972224296429462	NA	NA	NA
NA	NA	NA	0.982444654933492	0.970476026632215	NA	NA
NA	NA	NA	0.967005696336904	NA	NA	NA
NA	NA	NA	0.967535709438778	0.957143941957982	NA	NA
NA	NA	NA	0.969764848416833	NA	NA	NA
NA	NA	NA	0.964463873125981	0.961465554116632	NA	NA
NA	NA	NA	0.965630052287544	0.961136067797878	0.930043962886144	NA
NA	NA	NA	0.965523558180152	0.952491862213425	0.939391230142052	NA
NA	NA	NA	0.95601530441196	0.950648569409079	NA	NA
NA	NA	NA	0.967315795079075	0.967666130695973	0.944775180700966	NA
NA	NA	NA	0.964827488807254	0.956140233046315	NA	NA
NA	NA	NA	0.967794298903958	0.970235452093659	NA	NA
NA	NA	NA	0.950234799976862	0.942295111083888	NA	NA
NA	NA	NA	0.954760414943195	NA	NA	NA
NA	NA	NA	0.968945989635006	0.946961460438659	NA	NA
NA	NA	NA	0.969031196671426	NA	NA	NA
NA	NA	NA	0.964827076233164	NA	NA	NA
NA	NA	NA	0.96361835401724	0.943427297831809	NA	NA
NA	NA	NA	0.961881153028985	0.946565607700884	NA	NA
NA	NA	NA	0.963035910627135	NA	NA	NA
NA	NA	NA	0.963397341759566	0.952334503360734	0.942557526885484	NA
NA	NA	NA	NA	0.940215188200686	NA	NA
NA	NA	NA	0.952860353962226	0.94506481488373	NA	NA
NA	NA	NA	0.960646586683172	0.945065395754434	NA	NA
NA	NA	NA	0.949437875682303	NA	0.951016455444954	NA
NA	NA	NA	0.965327072432553	0.954468271970711	NA	NA
NA	NA	NA	0.950234799976862	NA	NA	NA
NA	NA	NA	0.963164533286817	0.958962997271022	NA	NA
NA	NA	NA	0.956434902870282	0.957143941957982	0.949285466697655	NA
NA	NA	NA	0.964445834417659	NA	0.944349752052102	NA
NA	NA	NA	0.98178424073367	0.951300987156477	0.942214211590206	NA
NA	NA	NA	NA	0.951828477615522	NA	NA
NA	NA	NA	0.982202530321756	0.950588110621166	NA	NA
NA	NA	NA	NA	0.938226058707249	0.942755679745559	NA
NA	NA	NA	0.977785833838354	0.931968169312295	0.954274642729078	NA
NA	NA	NA	NA	0.955926045354534	0.951016455444954	NA
NA	NA	NA	0.975517272471863	0.941098077771096	NA	NA
NA	NA	NA	0.980138633450718	0.953757258110401	NA	NA
NA	NA	NA	0.977769371956138	0.962114628067469	NA	NA
NA	NA	NA	0.979854840208557	NA	NA	NA
NA	NA	NA	0.954760414943195	0.96413542281068	NA	NA
NA	NA	NA	0.963164533286817	NA	0.935377444756468	NA
NA	NA	NA	0.967850072901599	0.943427297831809	NA	NA
NA	NA	NA	0.981894101953737	0.951300987156477	NA	NA
NA	NA	NA	0.9728413071503	0.960813240907309	0.940311434338978	NA
NA	NA	NA	0.971645140028707	0.955644924979374	NA	NA
NA	NA	NA	0.976208518352568	0.955689896471332	NA	NA
NA	NA	NA	0.974032840540851	0.94478133844146	NA	NA
NA	NA	NA	0.968604385896786	0.966385705116615	NA	NA
NA	NA	NA	0.964555534696438	0.95013717845273	NA	NA
NA	NA	NA	0.968700944288265	0.962894075933362	NA	NA
NA	NA	NA	0.965603388634697	0.96314956847369	NA	NA
NA	NA	NA	0.971334151516293	NA	NA	NA
NA	NA	NA	0.972224296429462	0.965306173437834	NA	NA
NA	NA	NA	0.968945989635006	0.961465554116632	NA	NA
NA	NA	NA	0.956434902870282	0.946565607700884	NA	NA
NA	NA	NA	0.967850072901599	0.951828477615522	NA	NA
NA	NA	NA	0.9751105939651	0.960813240907309	NA	NA
NA	NA	NA	0.984183325655406	0.953117701912347	NA	NA
NA	NA	NA	0.982905130285183	0.951277448139361	NA	NA
NA	NA	NA	NA	0.931902770262864	NA	NA
NA	NA	NA	0.982872893635029	0.964367462878712	NA	NA
NA	NA	NA	0.980403592603015	0.951158830396937	NA	NA
NA	NA	NA	NA	0.967361469718713	0.933393143654811	NA
NA	NA	NA	0.975370918638248	0.952010018542254	NA	NA
NA	NA	NA	0.978385625035858	NA	NA	NA
NA	NA	NA	0.978761325497174	0.960429716779873	NA	NA
NA	NA	NA	0.982444654933492	0.961136067797878	NA	NA
NA	NA	NA	0.969031196671426	NA	NA	NA
NA	NA	NA	0.964445834417659	0.950588110621166	NA	NA
NA	NA	NA	0.981894101953737	0.955644924979374	NA	NA
NA	NA	NA	0.9751105939651	0.953117701912347	NA	NA
NA	NA	NA	0.980834186001814	0.946185675982256	NA	NA
NA	NA	NA	0.979831869183773	0.944412004303963	0.927898756640457	NA
NA	NA	NA	NA	0.958136699807851	0.919778825666215	NA
NA	NA	NA	0.976209936570482	0.944548681892926	NA	NA
NA	NA	NA	0.956028745295064	0.959519642727053	NA	NA
NA	NA	NA	0.969671848721459	0.953002903511251	NA	NA
NA	NA	NA	0.975156416419724	NA	NA	NA
NA	NA	NA	NA	0.954492755580309	0.949285466697655	NA
NA	NA	NA	0.979559506708134	0.952491862213425	NA	NA
NA	NA	NA	0.963333575143906	0.952334503360734	NA	NA
NA	NA	NA	0.962036423235317	0.938226058707249	NA	NA
NA	NA	NA	0.980841271819895	0.955689896471332	NA	NA
NA	NA	NA	0.971375790732204	0.951277448139361	NA	NA
NA	NA	NA	0.982632538838665	0.946185675982256	NA	NA
NA	NA	NA	0.980834186001814	0.935167748268178	NA	NA
NA	NA	NA	0.980972625748568	0.939334656951466	NA	NA
NA	NA	NA	NA	NA	0.939391230142052	NA
NA	NA	NA	0.977191694667302	NA	NA	NA
NA	NA	NA	0.962101631580077	NA	0.944349752052102	NA
NA	NA	NA	0.972323150270497	NA	NA	NA
NA	NA	NA	0.977251726525436	0.952895674069742	NA	NA
NA	NA	NA	0.974181745281049	0.950648569409079	NA	NA
NA	NA	NA	0.976755789447954	0.940215188200686	0.927898756640457	NA
NA	NA	NA	0.961721394768531	0.931968169312295	NA	NA
NA	NA	NA	NA	0.94478133844146	0.934095058100986	NA
NA	NA	NA	NA	0.931902770262864	NA	NA
NA	NA	NA	0.969568907497373	0.944412004303963	NA	NA
NA	NA	NA	0.980597181236944	0.935167748268178	0.932630846910869	NA
NA	NA	NA	0.979831869183773	0.950055034757485	NA	NA
NA	NA	NA	0.980972625748568	0.937982499754296	0.942214211590206	NA
NA	NA	NA	0.981573031090256	0.952431217106494	0.935377444756468	NA
NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	0.975406913175257	NA	0.933393143654811	NA
NA	NA	NA	0.974103563110167	0.968279787671313	0.919778825666215	NA
NA	NA	NA	0.976361731977894	0.967666130695973	NA	NA
NA	NA	NA	NA	0.94506481488373	0.934095058100986	NA
NA	NA	NA	0.980955143554108	0.955926045354534	NA	NA
NA	NA	NA	0.966087022750224	0.966385705116615	NA	NA
NA	NA	NA	0.961218170073796	0.964367462878712	NA	NA
NA	NA	NA	0.981903472009027	0.958136699807851	0.943806240246982	NA
