tracking_id	FPKM_ZT0_seedling10	TPM_ZT0_seedling10	Raw_ZT0_seedling10
ERCC-00002	407.918	469.96453	5447
ERCC-00003	66.9308	77.11133602	659
ERCC-00004	552.616	636.671877	2294
ERCC-00009	20.0446	23.09349187	228
ERCC-00012	0	0	0
ERCC-00013	0	0	0
ERCC-00014	0.0375869	0.04330407	1
ERCC-00016	0	0	0
ERCC-00017	0	0	0
ERCC-00019	1.25706	1.448265612	9
ERCC-00022	11.3675	13.09655812	95
ERCC-00024	0	0	0
ERCC-00025	0.724973	0.835245307	21
ERCC-00028	0.0595824	0.068645205	1
ERCC-00031	0	0	0
ERCC-00033	0	0	0
ERCC-00034	0.579426	0.667559823	8
ERCC-00035	1.75811	2.025528022	33
ERCC-00039	0.125171	0.144210185	1
ERCC-00040	0	0	0
ERCC-00041	0	0	0
ERCC-00042	32.884	37.88583393	314
ERCC-00043	34.8244	40.12137924	397
ERCC-00044	0.693168	0.798602595	11
ERCC-00046	467.335	538.4191765	1787
ERCC-00048	0	0	0
ERCC-00051	7.28835	8.396947382	10
ERCC-00053	1.15166	1.326833703	11
ERCC-00054	3.0675	3.53408331	4
ERCC-00057	0	0	0
ERCC-00058	0	0	0
ERCC-00059	1.46629	1.689320625	7
ERCC-00060	54.2699	62.52464477	225
ERCC-00061	0	0	0
ERCC-00062	4.62106	5.323948174	50
ERCC-00067	0	0	0
ERCC-00069	0.056912	0.065568622	1
ERCC-00071	4.18954	4.826791652	26
ERCC-00073	0	0	0
ERCC-00074	1551.93	1787.986931	6823
ERCC-00075	0	0	0
ERCC-00076	13.3986	15.43659939	96
ERCC-00077	0	0	0
ERCC-00078	0.595469	0.68604305	8
ERCC-00079	2.61851	3.016799507	20
ERCC-00081	0.16298	0.187770138	1
ERCC-00083	0	0	0
ERCC-00084	1.03837	1.196311683	14
ERCC-00085	0.186834	0.21525246	2
ERCC-00086	0	0	0
ERCC-00092	8.80867	10.14851626	126
ERCC-00095	6.17368	7.112730058	28
ERCC-00096	406.57	468.4114919	5908
ERCC-00097	0	0	0
ERCC-00098	0	0	0
ERCC-00099	1.04434	1.203189752	17
ERCC-00104	0	0	0
ERCC-00108	32.5167	37.46266562	419
ERCC-00109	0	0	0
ERCC-00111	16.1317	18.58541866	224
ERCC-00112	2.23607	2.576188319	33
ERCC-00113	248.992	286.8650274	2555
ERCC-00116	1.36667	1.574547885	38
ERCC-00117	0	0	0
ERCC-00120	0.177132	0.204074733	1
ERCC-00123	0	0	0
ERCC-00126	0.0704001	0.081108335	1
ERCC-00130	492.849	567.8139936	7436
ERCC-00131	4.1703	4.804625144	41
ERCC-00134	0	0	0
ERCC-00136	33.0742	38.10496438	446
ERCC-00137	0	0	0
ERCC-00138	0.0953338	0.109834586	1
ERCC-00142	0	0	0
ERCC-00143	0.204389	0.23547767	2
ERCC-00144	2.06734	2.381793575	12
ERCC-00145	25.5367	29.42096993	352
ERCC-00147	0	0	0
ERCC-00148	0.181723	0.209364049	1
ERCC-00150	0.218865	0.252155548	2
ERCC-00154	0.162011	0.186653748	1
ERCC-00156	0	0	0
ERCC-00157	0.0686599	0.079103441	1
ERCC-00158	0	0	0
ERCC-00160	0.125446	0.144527014	1
ERCC-00162	9.54357	10.99519852	36
ERCC-00163	1.49739	1.725151103	8
ERCC-00164	0	0	0
ERCC-00165	2.11976	2.44218694	22
ERCC-00168	0.101862	0.11735576	1
ERCC-00170	0.792548	0.913098829	9
ERCC-00171	201.728	232.4119179	1118
AT1G01010	11.2836	12.99989648	280
AT1G01020	12.4881	14.38760743	245
AT1G01030	4.44134	5.116891791	111
AT1G01040	9.02917	10.4025555	881
AT1G01046	4.34642	5.007533947	3
