tracking_id	FPKM_ZT0_seedling16	TPM_ZT0_seedling16	Raw_ZT0_seedling16
ERCC-00002	499.714	552.9016429	3540
ERCC-00003	69.2405	76.61019344	340
ERCC-00004	622.201	688.4256897	1289
ERCC-00009	27.6552	30.59871349	167
ERCC-00012	0	0	0
ERCC-00013	0.172523	0.190885687	1
ERCC-00014	0	0	0
ERCC-00016	0	0	0
ERCC-00017	0.102128	0.112998113	1
ERCC-00019	2.22209	2.458600743	8
ERCC-00022	13.4612	14.89395853	61
ERCC-00024	0	0	0
ERCC-00025	0.707551	0.782860017	11
ERCC-00028	0	0	0
ERCC-00031	0	0	0
ERCC-00033	0	0	0
ERCC-00034	0.26934	0.298007517	2
ERCC-00035	3.66837	4.058817243	37
ERCC-00039	0	0	0
ERCC-00040	0	0	0
ERCC-00041	0	0	0
ERCC-00042	39.1182	43.28179128	187
ERCC-00043	31.9336	35.33248999	185
ERCC-00044	0.933141	1.032460952	8
ERCC-00046	532.62	589.3100314	1052
ERCC-00048	0	0	0
ERCC-00051	1.41931	1.570375917	1
ERCC-00053	1.2411	1.373197927	6
ERCC-00054	4.3907	4.85802928	3
ERCC-00057	0	0	0
ERCC-00058	0	0	0
ERCC-00059	0.83655	0.925589176	2
ERCC-00060	37.7616	41.78079997	78
ERCC-00061	0	0	0
ERCC-00062	4.4455	4.918661982	24
ERCC-00067	0.259015	0.286583564	1
ERCC-00069	0	0	0
ERCC-00071	5.00291	5.535400566	16
ERCC-00073	0	0	0
ERCC-00074	2090.06	2312.517976	4468
ERCC-00075	0	0	0
ERCC-00076	17.8759	19.77854228	66
ERCC-00077	0	0	0
ERCC-00078	1.42088	1.572113021	10
ERCC-00079	4.52277	5.004156304	18
ERCC-00081	0	0	0
ERCC-00083	0	0	0
ERCC-00084	1.15936	1.282757835	8
ERCC-00085	0.179229	0.198305448	1
ERCC-00086	0	0	0
ERCC-00092	9.80751	10.85138377	74
ERCC-00095	6.61481	7.318865024	15
ERCC-00096	458.494	507.2943441	3653
ERCC-00097	0	0	0
ERCC-00098	0	0	0
ERCC-00099	1.04277	1.153758442	9
ERCC-00104	0	0	0
ERCC-00108	38.8437	42.97807455	259
ERCC-00109	0	0	0
