tracking_id	FPKM_ZT0_seedling15	TPM_ZT0_seedling15	Raw_ZT0_seedling15
ERCC-00002	480.309	542.6052533	3598
ERCC-00003	68.8788	77.8124056	364
ERCC-00004	590.058	666.5887388	1316
ERCC-00009	27.2837	30.82240589	175
ERCC-00012	0	0	0
ERCC-00013	0.159842	0.180573566	1
ERCC-00014	0.0661236	0.074699855	1
ERCC-00016	0	0	0
ERCC-00017	0	0	0
ERCC-00019	1.80927	2.043932982	7
ERCC-00022	12.6374	14.27647541	60
ERCC-00024	0	0	0
ERCC-00025	0.671709	0.758829903	11
ERCC-00028	0.316107	0.357106194	3
ERCC-00031	0	0	0
ERCC-00033	0.0768685	0.086838373	1
ERCC-00034	0.767896	0.867492393	6
ERCC-00035	1.60629	1.814626402	17
ERCC-00039	0.22537	0.254600572	1
ERCC-00040	0	0	0
ERCC-00041	0	0	0
ERCC-00042	35.4129	40.00596611	182
ERCC-00043	34.1909	38.62547226	213
ERCC-00044	0.111542	0.126009038	1
ERCC-00046	501.64	566.7028918	1061
ERCC-00048	0	0	0
ERCC-00051	10.6843	12.07005763	8
ERCC-00053	1.92255	2.17190544	10
ERCC-00054	4.14831	4.686347327	3
ERCC-00057	0	0	0
ERCC-00058	0	0	0
ERCC-00059	1.55056	1.7516682	4
ERCC-00060	46.8847	52.96566277	104
ERCC-00061	0	0	0
ERCC-00062	6.00884	6.78818875	35
ERCC-00067	0	0	0
ERCC-00069	0	0	0
ERCC-00071	3.22635	3.644808777	11
ERCC-00073	0	0	0
ERCC-00074	2066.92	2335.000281	4746
ERCC-00075	0	0	0
ERCC-00076	16.9844	19.1872829	67
ERCC-00077	1.33223	1.505020719	1
ERCC-00078	0.938747	1.06050283	7
ERCC-00079	3.55541	4.01654798	15
ERCC-00081	0	0	0
ERCC-00083	0	0	0
ERCC-00084	0.814479	0.920117225	6
ERCC-00085	0.168223	0.190041585	1
ERCC-00086	0	0	0
ERCC-00092	8.62684	9.745744309	69
ERCC-00095	8.10222	9.153080903	20
ERCC-00096	457.726	517.0932299	3813
ERCC-00097	0	0	0
ERCC-00098	0	0	0
ERCC-00099	1.5381	1.737592134	14
ERCC-00104	0	0	0
ERCC-00108	34.8628	39.38451794	247
ERCC-00109	0.29983	0.338718061	1
ERCC-00111	17.5945	19.8765131	135
ERCC-00112	3.21759	3.634912602	26
ERCC-00113	291.108	328.8648143	1695
ERCC-00116	1.30015	1.468779931	20
ERCC-00117	0	0	0
ERCC-00120	0	0	0
ERCC-00123	0	0	0
ERCC-00126	0	0	0
ERCC-00130	585.299	661.2124948	5083
ERCC-00131	6.42228	7.255252069	35
ERCC-00134	0	0	0
ERCC-00136	39.3292	44.43021165	296
ERCC-00137	0.307529	0.347415624	1
ERCC-00138	0	0	0
ERCC-00142	0	0	0
ERCC-00143	0.189905	0.214535748	1
