tracking_id	FPKM_ZT0_seedling6	TPM_ZT0_seedling6	Raw_ZT0_seedling6
ERCC-00002	794.376	952.0457966	4001
ERCC-00003	107.811	129.2096052	326
ERCC-00004	866.15	1038.065685	1204
ERCC-00009	38.4913	46.13115246	165
ERCC-00012	0	0	0
ERCC-00013	0	0	0
ERCC-00014	0	0	0
ERCC-00016	0	0	0
ERCC-00017	0	0	0
ERCC-00019	1.55351	1.86185467	4
ERCC-00022	18.0618	21.64675263	58
ERCC-00024	0	0	0
ERCC-00025	1.30808	1.567711091	14
ERCC-00028	0	0	0
ERCC-00031	0	0	0
ERCC-00033	0	0	0
ERCC-00034	0.196883	0.235960845	1
ERCC-00035	4.64042	5.561462526	32
ERCC-00039	0.321618	0.38545357	1
ERCC-00040	0	0	0
ERCC-00041	0	0	0
ERCC-00042	44.4602	53.28477513	144
ERCC-00043	49.5009	59.32596626	181
ERCC-00044	1.0056	1.205194081	6
ERCC-00046	739.154	885.8631917	1003
ERCC-00048	0	0	0
ERCC-00051	16.809	20.14529366	10
ERCC-00053	1.66013	1.989636883	5
ERCC-00054	6.51396	7.806867576	4
ERCC-00057	0	0	0
ERCC-00058	0	0	0
ERCC-00059	3.16649	3.794983099	6
ERCC-00060	62.1172	74.44638201	84
ERCC-00061	0	0	0
ERCC-00062	7.27936	8.724186141	24
ERCC-00067	0	0	0
ERCC-00069	0.313886	0.376186903	2
ERCC-00071	8.31764	9.968546632	20
ERCC-00073	0	0	0
ERCC-00074	3168.2	3797.032504	4474
ERCC-00075	0	0	0
ERCC-00076	25.1322	30.12050385	71
ERCC-00077	0	0	0
ERCC-00078	1.01018	1.210683131	5
ERCC-00079	4.24427	5.086683652	12
ERCC-00081	0	0	0
ERCC-00083	0	0	0
ERCC-00084	1.44631	1.733377338	7
ERCC-00085	0.259856	0.311432889	1
ERCC-00086	0	0	0
ERCC-00092	14.0217	16.80476317	75
ERCC-00095	10.8404	12.99203054	17
ERCC-00096	699.554	838.4032816	4038
ERCC-00097	0.692246	0.829644771	1
ERCC-00098	0	0	0
ERCC-00099	1.92316	2.304873755	11
ERCC-00104	0	0	0
ERCC-00108	60.5699	72.59196992	295
ERCC-00109	0	0	0
ERCC-00111	28.2894	33.90435305	136
ERCC-00112	3.85244	4.617082224	20
ERCC-00113	425.984	510.5344026	1682
ERCC-00116	3.17696	3.807531212	32
ERCC-00117	0	0	0
ERCC-00120	0.456392	0.546977861	1
ERCC-00123	0	0	0
ERCC-00126	0	0	0
ERCC-00130	884.987	1060.641501	5036
ERCC-00131	8.02691	9.620111792	29
ERCC-00134	0	0	0
ERCC-00136	44.8126	53.70712039	216
ERCC-00137	0	0	0
ERCC-00138	0	0	0
ERCC-00142	0	0	0
ERCC-00143	0.285793	0.342517931	1
ERCC-00144	3.3043	3.960145983	7
ERCC-00145	47.5612	57.0012696	227
ERCC-00147	0	0	0
ERCC-00148	0.958433	1.148665253	2
ERCC-00150	0.303691	0.363968373	1
ERCC-00154	0.444151	0.532307236	1
ERCC-00156	0	0	0
ERCC-00157	0.190296	0.228066441	1
ERCC-00158	0	0	0
ERCC-00160	0	0	0
ERCC-00162	17.3703	20.81800193	21
ERCC-00163	2.49935	2.995427432	5
ERCC-00164	0	0	0
ERCC-00165	1.26265	1.513264027	5
ERCC-00168	0	0	0
ERCC-00170	0.842681	1.009938498	3
ERCC-00171	370.332	443.8364502	737
AT1G01010	9.95755	11.9339502	85
AT1G01020	12.1999	14.62136761	74
AT1G01030	5.35661	6.419803764	45
AT1G01040	8.58804	10.29261632	282
AT1G01046	6.03063	7.227604991	3
AT1G01050	119.725	143.4883267	486
AT1G01060	376.301	450.9901927	4764
AT1G01070	13.5548	16.24519165	73
AT1G01073	0	0	0
AT1G01080	79.6249	95.42905545	436
AT1G01090	153.956	184.5135838	1207
AT1G01100	424.862	509.1897052	1167
AT1G01110	4.13727	4.958446017	40
AT1G01115	0	0	0
AT1G01120	54.001	64.71925771	463
AT1G01130	2.99499	3.589443337	11
AT1G01140	28.0416	33.60736907	246
AT1G01150	0.357293	0.428209436	2
AT1G01160	31.9282	38.26539146	175
AT1G01170	118.645	142.1939655	182
AT1G01180	18.0244	21.60192938	99
AT1G01183	0	0	0
AT1G01190	7.76528	9.306552795	67
AT1G01200	2.38021	2.852640218	12
AT1G01210	18.1271	21.72501354	54
AT1G01220	8.50169	10.18912735	151
AT1G01225	8.14322	9.759507301	38
AT1G01230	38.5457	46.19634992	125
AT1G01240	19.063	22.84667339	119
AT1G01250	0.693869	0.831589908	3
AT1G01260	7.45605	8.935946028	91
AT1G01270	0	0	0
AT1G01280	0	0	0
AT1G01290	11.7643	14.0993086	60
AT1G01300	30.3468	36.37011111	252
AT1G01305	0	0	0
AT1G01310	0	0	0
AT1G01320	71.8628	86.12631383	2333
AT1G01340	6.00302	7.194514887	69
AT1G01350	17.7106	21.22584555	122
AT1G01355	0	0	1
AT1G01360	15.886	19.03909424	68
AT1G01370	5.16631	6.191732529	22
AT1G01380	2.95399	3.540305551	6
AT1G01390	4.93643	5.916225354	40
AT1G01400	0	0	0
AT1G01410	0	0	0
AT1G01420	4.70696	5.641209557	34
AT1G01430	60.8705	72.95223378	434
AT1G01440	10.2094	12.23578803	129
AT1G01448	5.5245	6.621017004	31
AT1G01450	5.40707	6.480279194	0
AT1G01453	1.09251	1.309354202	6
AT1G01460	0	0	0
AT1G01470	51.9481	62.25889282	162
AT1G01471	0	0	0
AT1G01480	1.41503	1.695888803	13
AT1G01490	71.7301	85.96727519	359
AT1G01500	3.01715	3.616001711	21
AT1G01510	21.9472	26.30333684	254
AT1G01520	7.91558	9.486684727	37
AT1G01530	0	0	0
AT1G01540	54.9182	65.81850593	533
AT1G01550	109.531	131.2709953	659
AT1G01560	0.34198	0.409857072	2
AT1G01570	2.34946	2.815786878	18
AT1G01580	89.6893	107.4910635	977
AT1G01590	0	0	0
AT1G01600	4.6426	5.564075218	53
AT1G01610	38.806	46.50831493	325
AT1G01620	511.724	613.2922989	3045
AT1G01630	45.0375	53.97665912	265
AT1G01640	10.3979	12.461702	44
AT1G01650	11.6321	13.9408692	116
AT1G01660	0.910664	1.091414939	11
AT1G01670	0.545236	0.653455847	5
AT1G01680	0.212985	0.255258812	1
AT1G01690	3.03853	3.641625269	34
AT1G01695	0.183555	0.21998747	1
AT1G01700	1.0905	1.306945252	14
AT1G01710	14.277	17.11073577	178
AT1G01720	51.469	61.68469982	337
AT1G01725	20.3437	24.38157003	35
AT1G01730	30.4384	36.47989211	133
AT1G01740	3.29885	3.953614253	28
AT1G01750	17.2038	20.61845458	63
AT1G01760	5.20816	6.241889025	35
AT1G01770	7.89167	9.458029008	101
AT1G01780	19.94	23.89774261	81
AT1G01790	56.4075	67.60340603	1140
AT1G01800	60.5528	72.57147587	290
AT1G01810	0.695198	0.833182691	2
AT1G01820	42.8488	51.3535403	187
AT1G01830	6.69408	8.022738258	87
AT1G01840	2.05456	2.462354366	8
AT1G01860	8.86402	10.62337354	46
AT1G01870	0	0	0
AT1G01880	1.42988	1.713686269	12
AT1G01890	0	0	0
AT1G01900	3.31482	3.97275402	45
AT1G01910	29.7962	35.7102266	210
AT1G01920	13.4698	16.14332063	140
AT1G01930	6.96985	8.353243798	76
AT1G01940	17.3133	20.74968842	61
AT1G01950	8.58022	10.28324419	146
AT1G01960	21.9421	26.29722458	630
AT1G01970	21.0844	25.26928607	162
AT1G01980	0	0	0
AT1G01990	25.3572	30.39016243	138
AT1G02000	8.3651	10.02542662	79
AT1G02010	5.83267	6.99035338	80
AT1G02020	9.4037	11.27017062	105
AT1G02030	0	0	1
AT1G02040	0	0	0
AT1G02050	6.50325	7.794031827	59
AT1G02060	5.24715	6.288617861	60
AT1G02065	1.45127	1.739321811	11
AT1G02070	0	0	1
AT1G02074	0	0	1
AT1G02080	23.3104	27.93710829	816
AT1G02090	31.3343	37.55361265	190
AT1G02100	39.0214	46.76646808	285
AT1G02110	17.7882	21.3188478	255
AT1G02120	36.4542	43.6897236	430
AT1G02130	50.861	60.95602241	229
AT1G02140	126.185	151.2305241	388
AT1G02145	19.7736	23.69831511	148
AT1G02150	64.312	77.07681157	671
AT1G02160	30.0991	36.07324697	58
AT1G02170	22.6228	27.11303167	161
AT1G02180	4.6547	5.578576857	21
AT1G02190	0	0	0
AT1G02205	4.4979	5.390654789	55
AT1G02210	0	0	0
AT1G02220	5.33673	6.39597793	39
AT1G02228	0	0	0
AT1G02230	0.623116	0.74679367	5
AT1G02250	0.225301	0.270019323	1
AT1G02260	11.3795	13.6381325	103
AT1G02270	8.13293	9.747174915	57
AT1G02280	109.545	131.287774	571
AT1G02290	5.70954	6.84278422	45
AT1G02300	8.6742	10.39587758	55
AT1G02305	56.3214	67.50021668	360
AT1G02310	0.897074	1.07512756	6
AT1G02320	0	0	0
AT1G02330	21.3516	25.58952062	127
AT1G02335	35.1824	42.16549346	116
AT1G02340	4.52747	5.426093919	23
AT1G02350	5.39817	6.4696127	14
AT1G02360	35.8097	42.91730158	170
AT1G02370	4.84733	5.809440556	41
AT1G02380	3.88491	4.655996953	20
AT1G02390	0.130472	0.156368419	1
AT1G02391	0	0	0
AT1G02400	6.70961	8.041350692	38
AT1G02405	0.574575	0.688618127	1
AT1G02410	20.4466	24.50489388	112
AT1G02420	3.68573	4.417283193	21
AT1G02430	2.24843	2.694704183	9
AT1G02440	0.396049	0.474657827	1
AT1G02450	0	0	0
AT1G02460	0.595914	0.714192547	5
AT1G02470	0.34316	0.411271282	2
AT1G02475	76.3853	91.54645129	235
AT1G02480	0	0	0
AT1G02490	0	0	1
AT1G02500	424.28	508.4921883	3670
AT1G02510	0	0	0
AT1G02520	5.81147	6.964945549	122
AT1G02530	0.047609	0.057058557	1
AT1G02540	0	0	0
AT1G02550	0	0	0
AT1G02560	222.038	266.1086747	1318
AT1G02570	2.68281	3.215301046	10
AT1G02575	1.08562	1.301096657	4
AT1G02580	0.174849	0.20955348	1
AT1G02590	0	0	0
AT1G02600	0	0	0
AT1G02610	5.72227	6.858040903	23
AT1G02620	0.391759	0.469516336	1
AT1G02630	0.165553	0.198412386	1
AT1G02640	23.0324	27.60393014	333
AT1G02650	1.0111	1.211785735	7
AT1G02660	3.91748	4.695031531	49
AT1G02670	1.2546	1.503616243	18
AT1G02680	13.775	16.50909752	57
AT1G02690	11.3951	13.65682883	116
AT1G02700	0.970606	1.163254381	6
AT1G02710	1.02469	1.228073113	6
AT1G02720	10.827	12.97597087	82
AT1G02730	11.8711	14.22730653	247
AT1G02740	7.30928	8.76004474	45
AT1G02750	11.0223	13.21003452	44
AT1G02760	0	0	0
AT1G02770	0.513533	0.615460354	3
AT1G02780	641.076	768.3184173	3273
AT1G02790	0	0	0
AT1G02800	0.485865	0.582300738	4
AT1G02810	12.6639	15.17746352	120
AT1G02813	0.456082	0.546606331	1
AT1G02816	33.2264	39.82126154	117
AT1G02820	14.4352	17.30033571	33
AT1G02830	0	0	0
AT1G02840	100.019	119.871029	735
AT1G02850	31.7805	38.08837558	292
AT1G02860	10.9887	13.16976551	68
AT1G02870	23.245	27.85872753	88
AT1G02880	22.075	26.45650292	108
AT1G02890	29.625	35.50504638	643
AT1G02900	52.5424	62.97115102	136
AT1G02910	35.0813	42.04432687	283
AT1G02920	22.3328	26.76547172	80
AT1G02930	4.25874	5.104025695	16
AT1G02940	0	0	0
AT1G02950	13.8288	16.57357588	22
AT1G02952	1.6204	1.94202117	0
AT1G02960	10.6462	12.75928522	97
AT1G02965	0	0	0
AT1G02970	2.14766	2.573933094	18
AT1G02980	0	0	0
AT1G02990	4.77786	5.726181971	108
AT1G03000	12.1643	14.57870163	190
AT1G03010	1.76839	2.119384607	16
AT1G03020	0	0	1
AT1G03022	0	0	0
AT1G03030	18.3132	21.94805115	116
AT1G03040	29.8464	35.77039042	205
AT1G03050	0.0891636	0.106861021	1
AT1G03055	8.37204	10.03374408	34
AT1G03060	7.40793	8.878275046	427
AT1G03070	3.36454	4.032342574	12
AT1G03080	12.8154	15.35903363	401
AT1G03090	21.7816	26.10486813	302
AT1G03100	1.50474	1.803404675	19
AT1G03103	0	0	0
AT1G03106	1.10902	1.329141149	3
AT1G03110	9.93526	11.90723602	79
AT1G03120	0.762684	0.914063487	3
AT1G03130	641.094	768.33999	2580
AT1G03140	35.3868	42.4104633	271
AT1G03150	22.6585	27.1558175	71
AT1G03160	16.2238	19.44394165	230
AT1G03170	0.202739	0.242979159	1
AT1G03180	3.16636	3.794827297	16
AT1G03190	4.72812	5.666569448	61
AT1G03200	15.4838	18.55706455	17
AT1G03210	27.5298	32.99398568	119
AT1G03220	182.514	218.7398493	1279
AT1G03230	29.2322	35.03428242	187
AT1G03240	0	0	0
AT1G03250	14.7982	17.73538489	81
AT1G03260	10.3888	12.45079581	61
AT1G03270	3.44279	4.126123836	31
AT1G03280	19.3797	23.22623282	207
AT1G03290	14.1639	16.97518739	139
AT1G03300	2.48954	2.983670318	31
AT1G03310	11.5279	13.81598731	157
AT1G03320	1.53711	1.842199556	5
AT1G03330	51.5918	61.83187348	135
AT1G03340	1.95937	2.348270809	14
AT1G03350	22.8104	27.337867	208
AT1G03360	7.84851	9.4063025	55
AT1G03365	8.47138	10.15280134	119
AT1G03370	8.49042	10.17562045	156
AT1G03380	13.6834	16.39931651	250
AT1G03390	0	0	0
AT1G03400	17.2794	20.70905986	110
AT1G03410	0.874518	1.048094587	13
AT1G03420	37.4707	44.90798115	0
AT1G03430	12.2728	14.70873699	49
AT1G03440	19.0161	22.79046456	133
AT1G03445	0.219804	0.263431265	3
AT1G03457	10.4271	12.49669769	93
AT1G03470	3.77465	4.523852264	22
AT1G03475	151.114	181.1074963	1039
AT1G03490	0	0	0
AT1G03495	4.76146	5.706526857	37
AT1G03502	41.1333	49.29754344	3
AT1G03506	637.429	763.9475514	2
AT1G03510	1.23944	1.485447247	7
AT1G03515	0	0	0
AT1G03520	9.92747	11.89789984	78
AT1G03530	6.46573	7.749064761	101
AT1G03540	1.05582	1.265381876	10
AT1G03545	0.718604	0.861234375	0
AT1G03550	13.4671	16.14008473	22
AT1G03560	4.82021	5.776937709	52
AT1G03570	0	0	0
AT1G03590	20.3372	24.37377989	213
AT1G03600	561.122	672.4949413	1759
AT1G03610	27.2948	32.71234228	184
AT1G03620	3.68699	4.418793281	17
AT1G03630	156.892	188.0323287	1100
AT1G03640	0	0	0
AT1G03650	4.42552	5.30390862	16
AT1G03660	4.05239	4.856718815	6
AT1G03670	0	0	0
AT1G03680	274.687	329.207584	975
AT1G03687	12.3521	14.80377665	90
AT1G03700	3.88069	4.650939357	9
AT1G03710	0	0	0
AT1G03720	0	0	0
AT1G03730	9.78642	11.72885387	36
AT1G03740	9.95066	11.92569265	150
AT1G03743	0	0	0
AT1G03746	0	0	0
AT1G03750	4.22	5.05759648	62
AT1G03760	7.42117	8.894142955	52
AT1G03770	5.31623	6.371409037	52
AT1G03780	5.10932	6.123431007	78
AT1G03790	0	0	0
AT1G03800	2.59274	3.10735372	13
AT1G03810	0	0	0
AT1G03820	14.7275	17.65065217	61
AT1G03830	3.51532	4.213049777	67
AT1G03840	4.51872	5.415607196	40
AT1G03850	46.4199	55.63344143	143
AT1G03860	70.402	84.37557048	441
AT1G03870	218.128	261.4226078	971
AT1G03880	0	0	0
AT1G03890	0	0	0
AT1G03900	67.7359	81.18029607	428
AT1G03905	4.15598	4.980869626	30
AT1G03910	22.6132	27.10152624	305
AT1G03920	2.02265	2.424110787	22
AT1G03930	16.9077	20.26358389	185
AT1G03935	0	0	5
AT1G03940	1.23218	1.476746263	5
AT1G03950	14.0674	16.85953382	70
AT1G03960	3.61252	4.329542284	37
AT1G03970	4.25745	5.102479653	24
AT1G03980	3.45257	4.137844995	4
AT1G03982	0	0	0
AT1G03990	1.45992	1.749688686	27
AT1G04000	17.3091	20.7446548	72
AT1G04010	4.41036	5.285739624	52
AT1G04020	3.86898	4.636905126	48
AT1G04030	3.46795	4.156277657	32
AT1G04040	138.047	165.4469245	480
AT1G04050	1.95603	2.344267878	28
AT1G04070	17.6923	21.20391332	39
AT1G04080	43.8884	52.59948279	670
AT1G04090	0.858772	1.029223281	8
AT1G04100	3.3547	4.020549505	19
AT1G04110	3.8124	4.569094981	46
AT1G04120	22.3469	26.78237033	540
AT1G04130	7.4828	8.968005437	52
AT1G04140	40.8666	48.97790813	629
AT1G04150	0.249943	0.299552331	4
AT1G04160	3.07095	3.680480074	79
AT1G04170	73.0293	87.52434375	643
AT1G04171	0	0	0
AT1G04180	2.6301	3.152129029	19
AT1G04190	24.7553	29.66879577	160
AT1G04200	14.4204	17.28259817	172
AT1G04210	19.7691	23.69292194	363
AT1G04220	17.9701	21.53685178	134
AT1G04230	7.75335	9.292254898	53
AT1G04240	27.5128	32.97361148	135
AT1G04250	62.0011	74.30723818	314
AT1G04260	24.6239	29.51131516	78
AT1G04270	437.532	524.3744794	1484
AT1G04280	33.2047	39.79525447	335
AT1G04290	8.67436	10.39606934	4
AT1G04295	12.2214	14.64713498	0
AT1G04300	20.4685	24.53114065	415
AT1G04310	4.29609	5.14878902	53
AT1G04320	0	0	0
AT1G04330	1.13939	1.365539065	3
AT1G04340	41.597	49.85327981	138
AT1G04350	63.9921	76.693417	375
AT1G04360	7.40084	8.869777805	49
AT1G04370	0	0	0
AT1G04380	0.367185	0.440064826	3
AT1G04390	3.58645	4.298297843	60
AT1G04400	49.9695	59.88757519	579
AT1G04410	647.435	775.9395681	4707
AT1G04420	78.5424	94.13169806	580
AT1G04425	9.13447	10.94750316	19
AT1G04430	52.202	62.56318755	563
AT1G04440	46.1157	55.26886303	449
AT1G04445	0.508432	0.609346894	1
AT1G04450	0	0	0
AT1G04470	0	0	0
AT1G04480	281.28	337.1091796	752
AT1G04490	0.778366	0.932858091	5
AT1G04500	0.2913	0.349117975	2
AT1G04501	0	0	0
AT1G04510	34.5972	41.46414146	333
AT1G04520	21.3645	25.60498104	141
AT1G04530	57.9962	69.50743531	373
AT1G04540	1.51546	1.816252408	17
AT1G04550	24.176	28.97451481	135
AT1G04555	5.66046	6.783962695	22
AT1G04560	0	0	0
AT1G04570	0.237352	0.284462237	4
AT1G04580	0	0	0
AT1G04590	19.8929	23.84129408	136
AT1G04600	0.0715243	0.085720627	2
AT1G04610	3.57299	4.282166267	30
AT1G04620	18.8798	22.62711138	154
AT1G04625	0	0	0
AT1G04630	55.0927	66.02764114	193
AT1G04635	2.14467	2.570349631	6
AT1G04640	37.3238	44.73192405	142
AT1G04645	0	0	0
AT1G04650	0.9561	1.145869193	14
AT1G04660	0.598131	0.716849583	4
AT1G04670	0	0	0
AT1G04680	36.1612	43.33856821	343
AT1G04684	0	0	0
AT1G04690	49.3475	59.14211903	338
AT1G04700	1.23509	1.480233848	23
AT1G04710	14.5013	17.37955541	136
AT1G04720	0	0	0
AT1G04730	2.49112	2.98556392	41
AT1G04750	69.7628	83.60950041	331
AT1G04760	3.34651	4.010733933	13
AT1G04770	12.1437	14.55401289	76
AT1G04778	1.85435	2.222406169	4
AT1G04780	13.4956	16.17424148	194
AT1G04790	14.3767	17.23022448	169
AT1G04800	82.5988	98.99322279	404
AT1G04810	26.2423	31.45093936	481
AT1G04820	426.305	510.9191155	2789
AT1G04830	13.7073	16.42796025	120
