tracking_id	FPKM_ZT0_seedling7	TPM_ZT0_seedling7	Raw_ZT0_seedling7
ERCC-00002	821.128	978.1913621	9387
ERCC-00003	86.1365	102.6124797	611
ERCC-00004	630.299	750.8610562	1978
ERCC-00009	39.4548	47.00161796	386
ERCC-00012	0.0852164	0.101516385	1
ERCC-00013	0	0	0
ERCC-00014	0	0	0
ERCC-00016	0	0	0
ERCC-00017	0.0667582	0.079527546	1
ERCC-00019	1.89769	2.260675517	11
ERCC-00022	25.4782	30.35160799	177
ERCC-00024	0	0	0
ERCC-00025	1.97636	2.354393323	48
ERCC-00028	0.28934	0.34468425	4
ERCC-00031	0	0	0
ERCC-00033	0	0	0
ERCC-00034	0.704319	0.839039421	8
ERCC-00035	3.68266	4.387070227	56
ERCC-00039	0.295756	0.352327487	2
ERCC-00040	0.128365	0.152918344	1
ERCC-00041	0	0	0
ERCC-00042	54.8812	65.37874215	413
ERCC-00043	44.9174	53.50909077	378
ERCC-00044	0.59884	0.713384655	8
ERCC-00046	614.838	732.4427138	1905
ERCC-00048	0	0	0
ERCC-00051	15.5866	18.56796685	18
ERCC-00053	2.00156	2.384413517	14
ERCC-00054	2.66423	3.17383742	3
ERCC-00057	0	0	0
ERCC-00058	0	0	0
ERCC-00059	3.87707	4.618666498	16
ERCC-00060	36.579	43.57574195	112
ERCC-00061	0	0	0
ERCC-00062	6.58854	7.84877987	51
ERCC-00067	0.493167	0.587498782	3
ERCC-00069	0.140587	0.167478139	2
ERCC-00071	7.99682	9.526432235	43
ERCC-00073	0.183482	0.21857799	1
ERCC-00074	2612.28	3111.95055	8324
ERCC-00075	0	0	0
ERCC-00076	24.75	29.48411967	152
ERCC-00077	0	0	0
ERCC-00078	1.97728	2.355489298	22
ERCC-00079	5.63945	6.718150248	36
ERCC-00081	0	0	0
ERCC-00083	0	0	0
ERCC-00084	1.15647	1.377676762	13
ERCC-00085	0.229918	0.273896155	2
ERCC-00086	0	0	0
ERCC-00092	16.3381	19.46321194	198
ERCC-00095	10.7677	12.82731941	38
ERCC-00096	732.416	872.510747	9303
ERCC-00097	0	0	0
ERCC-00098	0	0	0
ERCC-00099	1.53433	1.827812902	20
ERCC-00104	0	0	0
ERCC-00108	63.2656	75.36688974	711
ERCC-00109	0	0	0
ERCC-00111	31.3314	37.32439381	341
ERCC-00112	4.13919	4.930924173	50
ERCC-00113	430.698	513.0808635	3753
ERCC-00116	2.72408	3.245135382	64
ERCC-00117	0	0	0
ERCC-00120	0	0	0
ERCC-00123	0	0	0
ERCC-00126	0	0	0
