tracking_id	FPKM_ZT0_seedling13	TPM_ZT0_seedling13	Raw_ZT0_seedling13
ERCC-00002	469.285	528.1861513	3314
ERCC-00003	69.1231	77.7989157	346
ERCC-00004	587.882	661.6685618	1238
ERCC-00009	28.433	32.00169799	173
ERCC-00012	0	0	0
ERCC-00013	0	0	0
ERCC-00014	0	0	0
ERCC-00016	0	0	0
ERCC-00017	0	0	0
ERCC-00019	0.832013	0.936441063	3
ERCC-00022	11.8109	13.29331603	53
ERCC-00024	0	0	0
ERCC-00025	1.2355	1.39057074	19
ERCC-00028	0.113499	0.127744548	1
ERCC-00031	0.124907	0.140584395	1
ERCC-00033	0	0	0
ERCC-00034	0.136275	0.153379221	1
ERCC-00035	3.05323	3.436448646	30
ERCC-00039	0.238057	0.267936138	1
ERCC-00040	0	0	0
ERCC-00041	0	0	0
ERCC-00042	30.7717	34.63393416	152
ERCC-00043	28.9881	32.62647	171
ERCC-00044	0.594875	0.669539271	5
ERCC-00046	500.887	563.7545985	999
ERCC-00048	0	0	0
ERCC-00051	14.2906	16.08424947	10
ERCC-00053	0.806333	0.907537901	4
ERCC-00054	3.03151	3.412002514	2
ERCC-00057	0	0	0
ERCC-00058	0	0	0
ERCC-00059	0.82384	0.927242249	2
ERCC-00060	43.1417	48.55652425	90
ERCC-00061	0	0	0
ERCC-00062	5.76214	6.485360815	32
ERCC-00067	0	0	0
ERCC-00069	0	0	0
ERCC-00071	3.40357	3.830760708	11
ERCC-00073	0	0	0
ERCC-00074	2004.58	2256.179923	4359
ERCC-00075	0	0	0
ERCC-00076	15.0446	16.93288593	56
ERCC-00077	0	0	0
ERCC-00078	1.28674	1.448242003	9
ERCC-00079	4.8222	5.42744656	19
ERCC-00081	0	0	0
ERCC-00083	0	0	0
ERCC-00084	1.16404	1.310141615	8
ERCC-00085	0.181146	0.203882094	1
ERCC-00086	0	0	0
ERCC-00092	9.47868	10.66837318	71
ERCC-00095	8.58495	9.662468862	20
ERCC-00096	462.564	520.6215815	3642
ERCC-00097	0.446553	0.502601	1
ERCC-00098	0	0	0
ERCC-00099	0.810794	0.912558813	7
ERCC-00104	0	0	0
ERCC-00108	34.9889	39.38044563	236
ERCC-00109	0	0	0
ERCC-00111	18.6696	21.01286888	133
ERCC-00112	2.11741	2.383171503	16
ERCC-00113	267.585	301.1702724	1461
ERCC-00116	2.07743	2.338173511	30
ERCC-00117	0	0	0
ERCC-00120	0	0	0
ERCC-00123	0	0	0
ERCC-00126	0.133182	0.149898011	1
ERCC-00130	583.949	657.2419209	4745
ERCC-00131	6.68848	7.527968099	34
ERCC-00134	0	0	0
ERCC-00136	35.3359	39.77099849	249
ERCC-00137	0	0	0
ERCC-00138	0	0	0
ERCC-00142	0	0	0
ERCC-00143	0	0	0
ERCC-00144	2.7806	3.129600163	8
ERCC-00145	32.1796	36.21854326	229
ERCC-00147	0	0	0
ERCC-00148	1.43291	1.612758171	4
ERCC-00150	0.215504	0.242552454	1
ERCC-00154	0.662599	0.745763482	2
ERCC-00156	0	0	0
ERCC-00157	0.271048	0.305067922	2
ERCC-00158	0	0	0
ERCC-00160	0.240762	0.27098065	1
ERCC-00162	11.0354	12.42048106	21
ERCC-00163	1.47709	1.662483314	4
ERCC-00164	0	0	0
ERCC-00165	3.53178	3.975062671	19
ERCC-00168	0	0	0
ERCC-00170	0.517841	0.582836538	3
ERCC-00171	243.315	273.8540831	669
AT1G01010	9.83867	11.07354644	126
AT1G01020	11.4841	12.92549854	125
AT1G01030	5.1357	5.78029474	65
AT1G01040	9.51966	10.71449669	484
AT1G01046	3.12119	3.512938478	1
AT1G01050	123.279	138.7520601	739
AT1G01060	379.861	427.5383181	7325
AT1G01070	18.7079	21.05597601	153
AT1G01073	0	0	0
AT1G01080	91.7859	103.3061812	747
AT1G01090	147.258	165.7407253	1706
AT1G01100	526.967	593.1079655	1873
AT1G01110	4.84153	5.449202717	71
AT1G01115	0	0	0
AT1G01120	50.5509	56.89567175	640
AT1G01130	5.60942	6.31347254	19
AT1G01140	29.6725	33.39677078	381
AT1G01150	0	0	0
AT1G01160	31.8968	35.90024832	259
AT1G01170	132.559	149.1968165	264
AT1G01180	18.1565	20.43536839	146
AT1G01183	0	0	0
AT1G01190	3.23072	3.636215866	51
AT1G01200	3.18588	3.585747884	21
AT1G01210	26.0483	29.31768824	110
AT1G01220	8.24508	9.279940915	217
AT1G01225	8.09479	9.110787636	51
AT1G01230	29.3511	33.03503105	142
AT1G01240	15.8201	17.8057209	149
AT1G01250	1.11328	1.253010598	7
AT1G01260	8.09533	9.111395413	148
AT1G01270	0	0	0
AT1G01280	0	0	0
AT1G01290	12.9117	14.53228023	99
AT1G01300	39.1016	44.00934105	462
AT1G01305	0	0	0
AT1G01310	0	0	0
AT1G01320	70.428	79.26759701	3448
AT1G01340	6.71535	7.558210621	114
AT1G01350	19.3916	21.82548893	205
AT1G01355	0.244362	0.275032495	2
AT1G01360	15.4648	17.40582629	104
AT1G01370	10.0475	11.30858722	61
AT1G01380	3.23946	3.646052846	10
AT1G01390	3.27707	3.688383372	37
AT1G01400	0	0	0
AT1G01410	0	0	0
AT1G01420	5.55196	6.248800589	61
AT1G01430	58.4962	65.83820651	615
AT1G01440	9.89276	11.13442541	193
AT1G01448	6.06823	6.829868947	55
AT1G01450	6.14622	6.91764767	0
AT1G01453	0.865274	0.973876736	7
AT1G01460	0	0	0
