tracking_id	FPKM_ZT0_seedling12	TPM_ZT0_seedling12	Raw_ZT0_seedling12
ERCC-00002	585.216	669.0203663	2917
ERCC-00003	69.3471	79.27777478	235
ERCC-00004	639.144	730.6709882	940
ERCC-00009	30.2226	34.55055044	128
ERCC-00012	0	0	0
ERCC-00013	0	0	0
ERCC-00014	0	0	0
ERCC-00016	0	0	0
ERCC-00017	0	0	0
ERCC-00019	0.394502	0.450995654	1
ERCC-00022	13.5298	15.46730054	43
ERCC-00024	0	0	0
ERCC-00025	1.2116	1.385104091	13
ERCC-00028	0.162007	0.1852068	1
ERCC-00031	0	0	0
ERCC-00033	0	0	0
ERCC-00034	0	0	0
ERCC-00035	2.17357	2.484830554	15
ERCC-00039	0.335423	0.383456396	1
ERCC-00040	0	0	0
ERCC-00041	0	0	0
ERCC-00042	34.9704	39.97824704	121
ERCC-00043	35.3159	40.37322349	142
ERCC-00044	0.506746	0.57931327	3
ERCC-00046	608.573	695.722146	853
ERCC-00048	0	0	0
ERCC-00051	14.5074	16.58489526	8
ERCC-00053	0.896	1.024309397	3
ERCC-00054	1.88298	2.152627354	1
ERCC-00057	0	0	0
ERCC-00058	0.150623	0.172192583	1
ERCC-00059	2.24261	2.563757252	4
ERCC-00060	42.5703	48.66647136	62
ERCC-00061	0	0	0
ERCC-00062	5.0907	5.819700724	19
ERCC-00067	0	0	0
ERCC-00069	0	0	0
ERCC-00071	5.51327	6.302783784	13
ERCC-00073	0.419935	0.480070722	1
ERCC-00074	2464.87	2817.845429	3713
ERCC-00075	0	0	0
ERCC-00076	18.7953	21.48683305	50
ERCC-00077	0	0	0
ERCC-00078	1.61868	1.850478946	8
ERCC-00079	5.70311	6.519809338	16
ERCC-00081	0	0	0
ERCC-00083	0	0	0
ERCC-00084	0.84183	0.96238212	4
ERCC-00085	0	0	0
ERCC-00086	0	0	0
ERCC-00092	8.5633	9.78958556	45
ERCC-00095	6.63884	7.589538169	11
ERCC-00096	546.95	625.2745813	3089
ERCC-00097	1.31512	1.503448409	2
ERCC-00098	0	0	0
ERCC-00099	1.4944	1.708401745	9
ERCC-00104	0	0	0
ERCC-00108	46.1731	52.78520115	219
ERCC-00109	0	0	0
ERCC-00111	20.6468	23.60347239	102
ERCC-00112	2.11142	2.413780522	11
ERCC-00113	331.496	378.9670401	1289
ERCC-00116	2.10615	2.407755845	21
ERCC-00117	0	0	0
ERCC-00120	0	0	0
ERCC-00123	0	0	0
ERCC-00126	0	0	0
ERCC-00130	702.133	802.6801675	4065
ERCC-00131	6.41816	7.337256251	23
ERCC-00134	0	0	0
ERCC-00136	43.6063	49.8508291	219
ERCC-00137	0	0	0
ERCC-00138	0	0	0
ERCC-00142	0	0	0
ERCC-00143	0	0	0
ERCC-00144	3.90124	4.459907135	8
ERCC-00145	33.7718	38.60800458	165
ERCC-00147	0	0	0
ERCC-00148	0.50256	0.574527824	1
ERCC-00150	0	0	0
ERCC-00154	1.396	1.595910623	3
ERCC-00156	0	0	0
