tracking_id	FPKM_ZT0_seedling8	TPM_ZT0_seedling8	Raw_ZT0_seedling8
AT1G02816	22.45188	31.204863	57
AT1G02820	12.528046	17.412169	20
AT1G02830	0	0	0
AT1G02840	100.910019	140.250305	358
AT1G02850	36.91032	51.300003	164
AT1G02860	10.86989	15.107573	44
AT1G02870	20.826426	28.945719	44
AT1G02880	15.510339	21.557127	53
AT1G02890	30.205706	41.981556	316
AT1G02900	43.24094	60.098648	65
AT1G02910	40.815533	56.727684	163
AT1G02920	22.269846	30.951862	49
AT1G02930	6.223513	8.649783	15
AT1G02940	0.061057	0.084861	0
AT1G02950	13.003021	18.072319	4
AT1G02952	0	0	0
AT1G02960	9.417322	13.088715	42
AT1G02965	0	0	0
AT1G02970	2.086906	2.900498	10
AT1G02980	0	0	0
AT1G02990	5.325613	7.40183	61
AT1G03000	11.476213	15.950275	90
AT1G03010	1.396751	1.941282	7
AT1G03020	0.634786	0.882261	1
AT1G03022	0	0	0
AT1G03030	14.535955	20.202873	51
AT1G03040	29.724173	41.312298	113
AT1G03050	0	0	0
AT1G03055	5.433142	7.55128	14
AT1G03060	6.780779	9.424301	195
AT1G03070	0.341967	0.475284	1
AT1G03080	14.71029	20.445173	214
AT1G03090	35.629417	49.519733	224
AT1G03100	0.60873	0.846047	3
AT1G03103	0	0	0
AT1G03106	0	0	0
AT1G03110	7.655344	10.63982	31
AT1G03120	0	0	0
AT1G03130	438.33374	609.220459	994
AT1G03140	31.884127	44.314323	122
AT1G03150	18.726151	26.026638	37
AT1G03160	17.287048	24.026497	132
AT1G03170	0.37752	0.524698	1
AT1G03180	2.631027	3.656747	10
AT1G03190	6.686965	9.293913	48
AT1G03200	1.524617	2.118997	0
AT1G03210	32.513866	45.189564	74
AT1G03220	180.600998	251.009262	680
AT1G03230	28.585749	39.730053	110
AT1G03240	0	0	0
AT1G03250	15.621617	21.711788	47
AT1G03260	7.288354	10.129757	25
AT1G03270	2.7705	3.850594	13
AT1G03280	20.82905	28.949364	101
AT1G03290	9.421844	13.094999	53
AT1G03300	3.85218	5.353973	22
AT1G03310	9.28937	12.91088	70
AT1G03320	0	0	0
AT1G03330	35.296078	49.056442	66
AT1G03340	0.763644	1.061354	3
AT1G03350	24.878355	34.577309	112
AT1G03360	10.426126	14.490807	34
AT1G03365	7.598829	10.561273	55
AT1G03370	7.693316	10.692595	76
AT1G03380	12.471148	17.333092	119
AT1G03390	0	0	1
AT1G03400	15.615775	21.703669	50
AT1G03410	3.347064	4.651935	8
AT1G03420	25.657406	35.660084	0
AT1G03430	10.571016	14.692183	30
AT1G03440	14.316041	19.897224	69
AT1G03445	0	0	1
AT1G03457	13.599991	18.902018	60
AT1G03470	5.697712	7.918996	18
AT1G03475	131.09317	182.200516	483
AT1G03490	0	0	0
AT1G03495	0	0	12
AT1G03502	2.798856	3.890004	0
AT1G03506	2.194467	3.049991	0
AT1G03510	1.196155	1.662483	4
AT1G03515	0	0	0
AT1G03520	7.437291	10.336759	39
AT1G03530	6.832424	9.49608	47
AT1G03540	0.221515	0.307874	1
AT1G03545	0.598766	0.832197	0
AT1G03550	8.517478	11.838061	6
AT1G03560	5.255007	7.303699	30
AT1G03570	0	0	0
AT1G03590	15.545712	21.606289	80
AT1G03600	392.908997	546.08667	776
AT1G03610	20.511955	28.508648	90
AT1G03620	0.510901	0.710079	2
AT1G03630	126.805923	176.241882	447
AT1G03640	0	0	0
AT1G03650	1.975509	2.745672	4
AT1G03660	0	0	0
AT1G03670	0	0	0
AT1G03680	218.963043	304.326935	505
AT1G03687	8.47857	11.783985	31
AT1G03700	0.617055	0.857616	1
AT1G03710	0	0	0
AT1G03720	0	0	0
AT1G03730	2.221067	3.086962	12
AT1G03740	9.723031	13.513605	77
AT1G03743	0	0	0
AT1G03746	0	0	0
AT1G03750	2.85707	3.970914	18
AT1G03760	5.291208	7.354013	19
AT1G03770	4.25483	5.913599	19
AT1G03780	7.784742	10.819665	56
AT1G03790	0.252721	0.351246	1
AT1G03800	2.827954	3.930446	8
AT1G03810	0	0	0
AT1G03820	12.851583	17.861841	28
AT1G03830	2.441976	3.393993	21
AT1G03840	3.035699	4.219182	13
AT1G03850	27.520826	38.249962	51
AT1G03860	63.275288	87.943489	212
AT1G03870	191.371017	265.978027	506
AT1G03880	0	0	0
AT1G03890	0	0	0
AT1G03900	77.885597	108.24971	238
AT1G03905	4.093753	5.689723	12
AT1G03910	21.255451	29.542	125
AT1G03920	3.323615	4.619344	18
AT1G03930	15.787033	21.94169	96
AT1G03935	7.094446	9.860252	6
AT1G03940	0.519613	0.722187	12
AT1G03950	9.020522	12.537221	23
AT1G03960	2.042333	2.838548	13
AT1G03970	6.82536	9.486262	7
AT1G03980	0.162268	0.225529	1
AT1G03982	0	0	0
AT1G03990	0	0	12
AT1G04000	10.91782	15.17419	29
AT1G04010	4.380316	6.088006	27
AT1G04020	5.619518	7.810316	35
AT1G04030	3.180609	4.420587	13
AT1G04040	157.847031	219.384537	278
AT1G04050	2.050219	2.849507	14
AT1G04070	9.925035	13.794362	16
AT1G04080	44.541157	61.905758	316
AT1G04090	0.396625	0.551251	2
AT1G04100	2.187779	3.040697	7
AT1G04110	4.012861	5.577295	25
AT1G04120	20.646635	28.695831	279
AT1G04130	5.50511	7.651306	18
AT1G04140	33.173252	46.106018	264
AT1G04150	0.130808	0.181804	1
AT1G04160	2.572928	3.575997	34
AT1G04170	66.001587	91.732643	302
AT1G04171	0	0	0
AT1G04180	2.355032	3.273154	8
AT1G04190	19.022861	26.439024	64
AT1G04200	10.118567	14.063343	69
AT1G04210	19.002771	26.4111	193
AT1G04220	11.244137	15.627724	55
AT1G04230	9.121325	12.677321	32
AT1G04240	21.228979	29.505207	66
AT1G04250	60.162094	83.616608	166
AT1G04260	16.47842	22.902618	35
AT1G04270	362.575592	503.927612	736
AT1G04280	37.915421	52.696945	185
AT1G04290	15.333771	21.311722	0
AT1G04295	0.976008	1.35651	0
AT1G04300	24.000097	33.356667	230
AT1G04310	4.585818	6.373623	29
AT1G04320	0	0	0
AT1G04330	0.587669	0.816774	1
AT1G04340	20.211306	28.090792	43
AT1G04350	42.977177	59.732056	159
AT1G04360	4.154726	5.774468	15
AT1G04370	0	0	0
AT1G04380	0	0	0
AT1G04390	3.151848	4.380613	27
AT1G04400	48.831245	67.868362	305
AT1G04410	577.206055	802.23291	2174
AT1G04420	69.394485	96.448296	256
AT1G04425	6.718582	9.337856	10
AT1G04430	39.447151	54.825825	241
AT1G04440	41.797386	58.092319	221
AT1G04445	0	0	0
AT1G04450	0	0	0
AT1G04470	0	0	0
AT1G04480	204.580551	284.337341	340
AT1G04490	0	0	0
AT1G04500	0.23143	0.321654	1
AT1G04501	0	0	0
AT1G04510	33.03257	45.910484	166
AT1G04520	17.692863	24.590521	65
AT1G04530	44.855145	62.342159	155
AT1G04540	0	0	12
AT1G04550	18.688414	25.97419	62
AT1G04555	3.729414	5.183346	9
AT1G04560	0	0	0
AT1G04570	0	0	0
AT1G04580	0.09559	0.132856	1
AT1G04590	18.656668	25.930065	65
AT1G04600	0.298147	0.414381	4
AT1G04610	1.898632	2.638823	9
AT1G04620	19.518223	27.127504	78
AT1G04625	0.990039	1.376011	0
AT1G04630	50.979527	70.854164	91
AT1G04635	2.323881	3.229858	4
AT1G04640	29.737143	41.330322	69
AT1G04645	0	0	0
AT1G04650	0.574982	0.799141	4
AT1G04660	0	0	0
AT1G04670	0	0	0
AT1G04680	29.876993	41.524696	146
AT1G04684	0	0	0
AT1G04690	45.271919	62.921421	163
AT1G04700	1.500145	2.084985	15
AT1G04710	12.479774	17.345079	51
AT1G04720	0	0	0
AT1G04730	2.511465	3.490573	19
AT1G04750	57.183907	79.477356	172
AT1G04760	2.05518	2.856403	4
AT1G04770	5.933506	8.246714	18
AT1G04778	0	0	0
AT1G04780	14.943133	20.768791	108
AT1G04790	13.314487	18.505209	77
AT1G04800	72.73735	101.094398	156
AT1G04810	25.025288	34.781525	211
AT1G04820	227.80661	316.618195	972
AT1G04830	10.811476	15.026387	49
AT1G04840	0.395309	0.549422	2
AT1G04850	62.0961	86.304588	248
AT1G04860	13.941257	19.376329	121
AT1G04870	18.185438	25.275126	73
AT1G04880	0.499334	0.694001	2
AT1G04890	0	0	0
AT1G04900	4.92598	6.8464	22
AT1G04910	17.030537	23.669979	80
AT1G04920	0.670229	0.931522	6
AT1G04930	1.954534	2.71652	7
AT1G04940	58.109398	80.763649	2
AT1G04945	24.67345	34.292522	13
AT1G04950	14.612413	20.309141	87
AT1G04960	11.641228	16.179621	45
AT1G04970	25.041281	34.803757	108
AT1G04980	16.209105	22.528309	67
AT1G04985	29.814178	41.437389	76
AT1G04990	5.616261	7.80579	26
AT1G05000	16.271894	22.61558	47
AT1G05010	161.542343	224.520462	559
AT1G05020	0.648956	0.901955	6
AT1G05030	6.590501	9.159842	31
AT1G05040	0	0	0
AT1G05055	8.711339	12.1075	33
AT1G05060	11.738917	16.315395	30
AT1G05065	0	0	0
AT1G05070	19.559769	27.185246	44
AT1G05080	0	0	0
AT1G05085	0	0	0
AT1G05090	9.646862	13.407742	15
AT1G05100	0	0	0
AT1G05120	8.134226	11.305396	57
AT1G05136	0	0	0
AT1G05140	32.924675	45.760529	125
AT1G05150	22.945093	31.890358	169
AT1G05160	7.546434	10.488451	40
AT1G05170	4.933138	6.856349	25
AT1G05180	19.955803	27.735678	99
AT1G05190	448.579987	623.461243	1065
AT1G05200	10.175374	14.142298	92
AT1G05205	27.167452	37.758827	39
AT1G05210	10.726229	14.907906	21
AT1G05220	1.63224	2.268577	3
AT1G05230	5.503279	7.648762	38
AT1G05240	35.04269	48.704269	39
AT1G05250	21.643442	30.081251	1
AT1G05260	72.117203	100.232475	220
AT1G05270	21.501896	29.884523	77
AT1G05280	3.134198	4.356081	14
AT1G05290	0	0	0
AT1G05291	0	0	0
AT1G05300	1.273512	1.769997	6
AT1G05310	2.644666	3.675703	9
AT1G05320	8.758048	12.17242	61
AT1G05330	0.928629	1.290659	1
AT1G05340	9.004663	12.515179	17
AT1G05350	18.631981	25.895756	78
AT1G05360	10.916139	15.171853	48
AT1G05370	0.793432	1.102756	3
AT1G05380	12.831911	17.834499	136
AT1G05385	31.397923	43.638569	60
AT1G05390	0	0	0
AT1G05400	0	0	0
AT1G05410	12.201346	16.958105	53
AT1G05420	0	0	0
AT1G05430	26.346886	36.618359	73
AT1G05440	2.85168	3.963422	11
AT1G05450	0	0	0
AT1G05460	3.740495	5.198747	32
AT1G05470	8.258257	11.477782	58
AT1G05490	0.427548	0.59423	5
AT1G05500	23.211941	32.261238	126
AT1G05510	0	0	0
AT1G05520	16.71138	23.226398	115
AT1G05530	1.965317	2.731507	8
AT1G05540	3.093085	4.29894	10
AT1G05550	0	0	0
AT1G05560	40.138107	55.78616	17
AT1G05562	9.994279	13.890601	0
AT1G05570	16.131407	22.420319	258
AT1G05575	3.90457	5.426787	5
AT1G05577	0.252478	0.350908	1
AT1G05580	0	0	0
AT1G05590	7.915929	11.001996	43
AT1G05600	5.445389	7.568303	23
AT1G05610	0.230292	0.320073	1
AT1G05615	0	0	0
AT1G05620	23.869099	33.174591	77
AT1G05630	3.990254	5.545875	42
AT1G05640	1.758819	2.444504	9
AT1G05650	0.640038	0.88956	2
AT1G05660	1.194	1.659488	4
AT1G05670	3.006805	4.179024	25
AT1G05675	0.527268	0.732826	2
AT1G05680	8.314597	11.556086	32
AT1G05690	4.505922	6.26258	21
AT1G05700	4.592916	6.383489	30
AT1G05710	7.636362	10.613438	32
AT1G05720	18.243729	25.356144	20
AT1G05730	2.067613	2.873683	6
AT1G05740	0	0	0
AT1G05750	2.083504	2.895769	16
AT1G05760	3.741481	5.200118	0
AT1G05770	2.590817	3.60086	5
AT1G05780	6.36221	8.84255	14
AT1G05785	5.641097	7.840308	12
AT1G05790	12.842229	17.848839	82
AT1G05800	0	0	0
AT1G05805	9.690467	13.468347	35
AT1G05810	17.959929	24.9617	41
AT1G05820	0.771398	1.072132	4
AT1G05830	17.399435	24.182697	176
AT1G05835	15.993719	22.228954	19
AT1G05840	26.050823	36.206875	116
AT1G05850	218.837952	304.153076	820
AT1G05860	6.780719	9.424218	21
AT1G05870	29.512968	41.018757	101
AT1G05880	0	0	0
AT1G05890	52.929729	73.564659	314
AT1G05894	0	0	1
AT1G05900	15.040426	20.904015	59
AT1G05910	7.530837	10.466772	76
AT1G05920	0	0	0
AT1G05925	0	0	0
AT1G05930	0	0	0
AT1G05940	22.871721	31.788382	115
AT1G05950	3.494307	4.856581	21
AT1G05960	27.173466	37.767185	257
AT1G05970	8.679094	12.062685	19
AT1G05980	0	0	0
AT1G05990	0	0	0
AT1G06000	13.43753	18.67622	17
AT1G06002	1.926788	2.677957	0
AT1G06010	16.731054	23.253744	26
AT1G06020	0.758395	1.054059	2
AT1G06030	1.116827	1.552228	3
AT1G06040	129.735962	180.314209	405
AT1G06050	3.355054	4.663039	11
AT1G06060	17.427683	24.221954	49
AT1G06070	7.865318	10.931653	38
AT1G06080	5.826601	8.098133	18
AT1G06090	18.924253	26.301973	48
AT1G06100	0.432983	0.601783	1
AT1G06110	38.305145	53.238609	152
AT1G06120	5.185975	7.207755	12
AT1G06130	25.776316	35.825348	88
AT1G06135	0	0	0
AT1G06137	0	0	0
AT1G06140	0.237048	0.329462	1
AT1G06148	0.193019	0.268268	1
AT1G06149	15.340361	21.320881	0
AT1G06150	13.103395	18.211823	7
AT1G06160	0.845555	1.1752	3
AT1G06170	0.203192	0.282408	1
AT1G06180	5.993454	8.330033	14
AT1G06190	46.684437	64.884613	177
AT1G06200	33.891598	47.104416	83
AT1G06210	15.078177	20.956484	59
AT1G06220	23.457096	32.601967	209
AT1G06225	0	0	0
AT1G06230	21.883579	30.415005	181
AT1G06240	9.825464	13.655973	39
AT1G06250	0.283948	0.394647	5
AT1G06260	0	0	0
AT1G06265	4.58911	6.3782	8
AT1G06270	2.050967	2.850547	8
AT1G06280	0	0	0
AT1G06290	31.8029	44.201427	183
AT1G06310	1.331036	1.849947	7
AT1G06320	1.156703	1.60765	2
AT1G06330	0	0	0
AT1G06340	0	0	0
AT1G06350	3.695567	5.136303	11
AT1G06360	46.235859	64.261154	139
AT1G06380	6.196646	8.612441	15
AT1G06390	48.229153	67.031548	196
AT1G06400	55.398476	76.995857	139
AT1G06410	43.804623	60.882084	353
AT1G06420	0.768014	1.067428	2
AT1G06430	89.851196	124.880157	517
AT1G06440	1.417156	1.969641	6
AT1G06450	2.8598	3.974709	10
AT1G06460	28.068882	39.011681	86
AT1G06470	13.035408	18.117329	65
AT1G06475	2.847064	3.957006	4
AT1G06480	0	0	0
AT1G06490	1.492974	2.075018	23
AT1G06500	8.864806	12.320797	15
AT1G06510	18.061018	25.102201	53
AT1G06515	19.651472	27.312704	33
AT1G06520	1.961167	2.725738	10
AT1G06530	42.598766	59.206123	120
AT1G06540	0	0	0
AT1G06550	39.054066	54.279499	155
AT1G06560	8.605927	11.960995	45
AT1G06570	57.983135	80.588165	216
AT1G06580	2.301792	3.199158	13
AT1G06590	4.771451	6.631627	39
AT1G06610	0	0	0
AT1G06620	14.165669	19.688231	48
AT1G06630	11.312848	15.72322	58
AT1G06640	75.662521	105.15995	263
AT1G06645	13.408314	18.635614	45
AT1G06650	34.218449	47.558693	114
AT1G06660	2.298831	3.195043	10
AT1G06670	11.726254	16.297796	156
AT1G06680	2030.723633	2822.411865	5786
AT1G06690	33.488022	46.543499	119
AT1G06700	58.45713	81.246948	242
AT1G06710	1.495893	2.079074	13
AT1G06720	8.692004	12.080627	83
AT1G06730	10.568945	14.689303	53
AT1G06740	1.826993	2.539256	10
AT1G06750	0.345464	0.480144	1
AT1G06760	160.561752	223.157608	446
AT1G06770	6.528983	9.074342	32
AT1G06780	7.826015	10.877028	43
AT1G06790	7.492192	10.413062	18
AT1G06800	6.326932	8.793519	31
AT1G06810	0	0	0
AT1G06820	18.896015	26.262728	97
AT1G06830	11.631722	16.166412	15
AT1G06840	12.839713	17.845343	107
AT1G06850	10.916563	15.172442	39
AT1G06860	0	0	0
AT1G06870	17.301144	24.046085	75
AT1G06880	0	0	0
AT1G06890	38.183365	53.069351	153
AT1G06900	24.639074	34.244751	217
AT1G06910	3.594361	4.995642	16
AT1G06920	0	0	0
AT1G06923	0.628274	0.87321	2
AT1G06925	0	0	0
AT1G06930	2.658033	3.694281	7
AT1G06950	79.7173	110.795502	663
AT1G06960	16.475466	22.898514	45
AT1G06970	0	0	0
AT1G06980	2.486376	3.455703	5
AT1G06990	0	0	0
AT1G07000	9.477969	13.173005	50
AT1G07010	61.786861	85.874802	249
AT1G07020	15.063341	20.935863	23
AT1G07025	0	0	0
AT1G07030	23.484804	32.64048	88
AT1G07040	13.8787	19.289385	59
AT1G07050	0.489785	0.68073	2
AT1G07051	0	0	0
AT1G07060	0	0	0
AT1G07070	31.895592	44.330257	44
AT1G07080	48.734589	67.734024	149
AT1G07090	10.708132	14.882753	26
AT1G07100	0	0	0
AT1G07110	70.025352	97.325111	465
AT1G07119	3.364838	4.676638	1
AT1G07120	0	0	0
AT1G07128	4.055888	5.637097	0
AT1G07130	3.576279	4.97051	0
AT1G07135	1.604209	2.229618	3
AT1G07140	75.690689	105.199104	277
AT1G07150	1.807297	2.511881	9
AT1G07160	0	0	0
AT1G07170	27.623859	38.393166	42
AT1G07175	1.09297	1.519071	2
