tracking_id	FPKM_ZT0_seedling2	TPM_ZT0_seedling2	Raw_ZT0_seedling2
ERCC-00002	601.1203	839.355652	2815
ERCC-00003	41.969143	58.60231	191
ERCC-00004	316.813873	442.373199	734
ERCC-00009	27.591997	38.527229	119
ERCC-00012	0	0	0
ERCC-00013	0.277322	0.38723	1
ERCC-00014	0	0	0
ERCC-00016	0	0	0
ERCC-00017	0	0	0
ERCC-00019	1.626057	2.270495	5
ERCC-00022	13.486326	18.831213	45
ERCC-00024	0	0	0
ERCC-00025	0.449501	0.627646	4
ERCC-00028	0	0	0
ERCC-00031	0.192965	0.269441	1
ERCC-00033	0	0	0
ERCC-00034	0.221363	0.309093	1
ERCC-00035	3.393526	4.738445	17
ERCC-00039	0	0	0
ERCC-00040	0.305193	0.426147	1
ERCC-00041	0.202373	0.282578	1
ERCC-00042	23.524683	32.847958	106
ERCC-00043	23.891207	33.359745	109
ERCC-00044	0.587974	0.820999	3
ERCC-00046	241.827377	337.668182	557
ERCC-00048	0	0	0
ERCC-00051	1.646495	2.299031	2
ERCC-00053	0.883454	1.233583	4
ERCC-00054	0	0	0
ERCC-00057	0	0	0
ERCC-00058	0.19988	0.279096	1
ERCC-00059	0.859313	1.199875	2
ERCC-00060	12.042115	16.814634	28
ERCC-00061	0	0	0
ERCC-00062	4.177784	5.833519	19
ERCC-00067	0	0	0
ERCC-00069	0	0	0
ERCC-00071	4.462903	6.231636	13
ERCC-00073	0	0	0
ERCC-00074	1382.556763	1930.490112	3196
ERCC-00075	0	0	0
ERCC-00076	18.130833	25.316425	51
ERCC-00077	0	0	0
ERCC-00078	1.134295	1.583837	5
ERCC-00079	5.613495	7.83823	16
ERCC-00081	0	0	0
ERCC-00083	0	0	0
ERCC-00084	1.354074	1.890719	6
ERCC-00085	0	0	0
ERCC-00086	0	0	0
ERCC-00092	12.425181	17.349516	61
ERCC-00095	5.175393	7.226499	12
ERCC-00096	621.041687	867.172302	3037
ERCC-00097	0	0	0
ERCC-00098	0	0	0
ERCC-00099	1.003639	1.4014	6
ERCC-00104	0	0	0
ERCC-00108	43.637058	60.931252	197
ERCC-00109	0	0	0
ERCC-00111	25.61919	35.77256	113
ERCC-00112	4.163288	5.813278	21
ERCC-00113	334.598633	467.20639	1245
ERCC-00116	1.476582	2.06178	13
ERCC-00117	0	0	0
ERCC-00120	0	0	0
ERCC-00123	0	0	0
ERCC-00126	0	0	0
ERCC-00130	832.538208	1162.48877	3894
ERCC-00131	9.205227	12.853433	31
ERCC-00134	0	0	0
ERCC-00136	40.003944	55.858265	183
ERCC-00137	0	0	0
ERCC-00138	0	0	0
ERCC-00142	0	0	0
ERCC-00143	0.575433	0.803488	2
ERCC-00144	1.89923	2.651931	4
ERCC-00145	28.44029	39.711716	132
ERCC-00147	0	0	0
ERCC-00148	0.916261	1.279393	2
ERCC-00150	0	0	0
ERCC-00154	0.417274	0.582648	1
ERCC-00156	0	0	0
ERCC-00157	0	0	0
ERCC-00158	0.219639	0.306686	1
ERCC-00160	0.91279	1.274545	3
ERCC-00162	5.172739	7.222794	12
ERCC-00163	0	0	0
ERCC-00164	0	0	0
ERCC-00165	2.078012	2.901568	8
ERCC-00168	0	0	0
ERCC-00170	0.442457	0.617811	2
ERCC-00171	255.458328	356.701294	569
AT1G01010	7.138215	9.967225	53
AT1G01020	6.368606	8.892604	54
AT1G01030	4.490928	6.270767	38
AT1G01040	8.664219	12.098014	236
AT1G01046	5.852674	8.172199	3
AT1G01050	117.402596	163.931458	480
AT1G01060	328.743347	459.030548	4132
AT1G01070	13.802259	19.272354	84
AT1G01073	0	0	0
AT1G01080	46.453896	64.864449	276
AT1G01090	136.701431	190.878784	982
AT1G01100	343.760071	479.998688	960
AT1G01110	4.743186	6.623	38
AT1G01115	0	0	0
AT1G01120	30.466768	42.541328	256
AT1G01130	1.90813	2.664358	6
AT1G01140	39.005211	54.463715	287
AT1G01150	0	0	0
AT1G01160	32.707615	45.670261	143
AT1G01170	112.324135	156.840317	217
AT1G01180	13.71512	19.150684	73
AT1G01183	0	0	0
AT1G01190	5.123459	7.153983	38
AT1G01200	1.378226	1.924444	6
AT1G01210	21.968649	30.675241	62
AT1G01220	6.50573	9.084073	102
AT1G01225	4.515038	6.304433	21
AT1G01230	22.818752	31.862255	85
AT1G01240	12.818885	17.899252	86
AT1G01250	1.072363	1.497361	4
AT1G01260	8.551029	11.939964	95
AT1G01270	0	0	0
AT1G01280	0	0	0
AT1G01290	11.625754	16.233261	57
AT1G01300	25.379688	35.438141	207
AT1G01305	0	0	0
AT1G01310	0	0	0
AT1G01320	72.577751	101.34169	1950
AT1G01340	4.350696	6.074959	49
AT1G01350	17.644375	24.637173	110
AT1G01355	0.465329	0.649748	2
AT1G01360	14.753157	20.600111	65
AT1G01370	4.793988	6.693937	19
AT1G01380	1.16509	1.626837	3
AT1G01390	3.460536	4.832011	26
AT1G01400	0	0	0
AT1G01410	0	0	0
AT1G01420	6.652499	9.28901	45
AT1G01430	63.950333	89.295052	468
AT1G01440	11.244488	15.700891	113
AT1G01448	10.358052	14.463144	30
AT1G01450	0	0	0
AT1G01453	0.368278	0.514233	2
AT1G01460	0	0	0
AT1G01470	36.604198	51.11113	118
AT1G01471	0	0	0
AT1G01480	0.45432	0.634375	5
AT1G01490	75.189659	104.988747	366
AT1G01500	3.001994	4.191741	20
AT1G01510	29.021727	40.523582	278
AT1G01520	5.712552	7.976544	25
AT1G01530	0	0	0
AT1G01540	55.407543	77.366608	471
AT1G01550	93.077805	129.966293	601
AT1G01560	0	0	0
AT1G01570	1.569726	2.191839	12
AT1G01580	50.872387	71.034081	553
AT1G01590	0	0	0
AT1G01600	1.985569	2.772488	21
AT1G01610	28.824818	40.248642	235
AT1G01620	429.205841	599.308167	2480
AT1G01630	32.402527	45.244263	173
AT1G01640	11.092152	15.488181	45
AT1G01650	10.5605	14.745827	104
AT1G01660	0.546079	0.7625	5
AT1G01670	1.396438	1.949873	9
AT1G01680	0	0	0
AT1G01690	3.033589	4.235857	22
AT1G01695	0	0	0
AT1G01700	0.459012	0.640927	8
AT1G01710	15.342723	21.423334	176
AT1G01720	52.243504	72.948593	296
AT1G01725	14.509696	20.260162	29
AT1G01730	27.671318	38.637985	111
AT1G01740	4.249654	5.933873	33
AT1G01750	6.659142	9.298286	31
AT1G01760	6.661931	9.30218	37
AT1G01770	13.722831	19.161446	137
AT1G01780	21.13488	29.511034	83
AT1G01790	41.387447	57.790077	721
AT1G01800	53.144836	74.207138	259
AT1G01810	0.708346	0.989076	2
AT1G01820	33.236496	46.408749	157
AT1G01830	7.335887	10.243238	79
AT1G01840	0.819613	1.144441	3
AT1G01860	9.645775	13.468578	54
AT1G01870	0	0	0
AT1G01880	0.897351	1.252988	8
AT1G01890	0	0	0
AT1G01900	3.280374	4.580448	36
AT1G01910	23.991468	33.499744	162
AT1G01920	16.67959	23.290028	139
AT1G01930	10.044369	14.025142	90
AT1G01940	13.562274	18.937262	44
AT1G01950	10.980061	15.331666	150
AT1G01960	24.442146	34.129028	601
AT1G01970	13.863987	19.358547	101
AT1G01980	0	0	1
AT1G01990	22.676884	31.664164	118
AT1G02000	9.045234	12.630031	72
AT1G02010	6.754461	9.431382	75
AT1G02020	8.113811	11.329469	86
AT1G02030	0.232786	0.325044	4
AT1G02040	0	0	0
AT1G02050	10.989738	15.345181	65
AT1G02060	8.265863	11.541781	82
AT1G02065	0.671706	0.937916	6
AT1G02070	0.37346	0.521469	1
AT1G02074	1.056866	1.475722	1
AT1G02080	22.090908	30.845955	732
AT1G02090	28.922379	40.384861	138
AT1G02100	47.230148	65.948349	289
AT1G02110	25.17771	35.156113	265
AT1G02120	36.152195	50.479992	324
AT1G02130	40.354141	56.347252	183
AT1G02140	104.673401	146.157455	363
AT1G02145	16.083403	22.45756	122
AT1G02150	67.72097	94.560074	571
AT1G02160	27.182951	37.956066	61
AT1G02170	29.431763	41.096127	174
AT1G02180	6.227584	8.695694	26
AT1G02190	0	0	0
AT1G02205	4.133038	5.771039	44
AT1G02210	0	0	0
AT1G02220	7.050745	9.845088	43
AT1G02228	0	0	0
AT1G02230	0.811179	1.132664	4
AT1G02250	0	0	0
AT1G02260	10.172168	14.20359	99
AT1G02270	6.323163	8.829152	47
AT1G02280	117.325966	163.824478	603
AT1G02290	4.970651	6.940615	37
AT1G02300	7.016297	9.796988	38
AT1G02305	55.183399	77.053627	333
AT1G02310	0.556697	0.777327	3
AT1G02320	0	0	0
AT1G02330	19.106459	26.678709	92
AT1G02335	13.056727	18.231356	49
AT1G02340	5.170615	7.219828	29
AT1G02350	3.330237	4.650073	8
AT1G02360	17.178411	23.98654	76
AT1G02370	4.162867	5.81269	32
AT1G02380	2.613219	3.648887	13
AT1G02390	0.252726	0.352886	2
AT1G02391	0	0	0
AT1G02400	3.663756	5.115771	22
AT1G02405	0	0	0
AT1G02410	15.207689	21.234785	81
AT1G02420	2.137526	2.984667	11
AT1G02430	1.821286	2.543096	10
AT1G02440	0.250276	0.349466	0
AT1G02450	0	0	0
AT1G02460	0.182903	0.25539	1
AT1G02470	0.726267	1.014101	3
AT1G02475	60.310741	84.213036	243
AT1G02480	0	0	0
AT1G02490	0	0	0
AT1G02500	473.314606	660.898132	3198
AT1G02510	0	0	0
AT1G02520	4.917977	6.867064	84
