tracking_id	FPKM_ZT0_seedling15	TPM_ZT0_seedling15	Raw_ZT0_seedling15
ERCC-00002	391.250793	541.357483	3622
ERCC-00003	41.369831	57.241718	368
ERCC-00004	292.94043	405.329529	1329
ERCC-00009	20.911768	28.934746	181
ERCC-00012	0	0	0
ERCC-00013	0.139709	0.193309	1
ERCC-00014	0.057683	0.079813	1
ERCC-00016	0	0	0
ERCC-00017	0	0	0
ERCC-00019	1.223526	1.692943	7
ERCC-00022	9.389067	12.991261	62
ERCC-00024	0	0	0
ERCC-00025	0.624234	0.863727	11
ERCC-00028	0.297048	0.411013	3
ERCC-00031	0	0	0
ERCC-00033	0.054719	0.075713	1
ERCC-00034	0.66468	0.91969	6
ERCC-00035	1.796842	2.486216	17
ERCC-00039	0	0	0
ERCC-00040	0	0	0
ERCC-00041	0	0	0
ERCC-00042	20.494547	28.357454	182
ERCC-00043	24.425379	33.796383	214
ERCC-00044	0.098298	0.136011	1
ERCC-00046	235.967941	326.499023	1074
ERCC-00048	0	0	0
ERCC-00051	3.276808	4.533983	8
ERCC-00053	1.102737	1.525812	10
ERCC-00054	1.579744	2.185826	4
ERCC-00057	0	0	0
ERCC-00058	0	0	0
ERCC-00059	0.855803	1.184139	4
ERCC-00060	23.665314	32.744713	108
ERCC-00061	0	0	0
ERCC-00062	3.713061	5.137608	35
ERCC-00067	0	0	0
ERCC-00069	0	0	0
ERCC-00071	2.183357	3.021021	12
ERCC-00073	0	0	0
ERCC-00074	1058.505127	1464.609741	4790
ERCC-00075	0	0	0
ERCC-00076	11.876298	16.432739	67
ERCC-00077	0.413498	0.57214	1
ERCC-00078	0.853734	1.181276	7
ERCC-00079	3.06462	4.240387	17
ERCC-00081	0	0	0
ERCC-00083	0	0	0
ERCC-00084	0.682149	0.943862	6
ERCC-00085	0.131092	0.181387	1
ERCC-00086	0	0	0
ERCC-00092	7.035513	9.734748	69
ERCC-00095	4.529971	6.267932	21
ERCC-00096	399.163239	552.305603	3850
ERCC-00097	0	0	0
ERCC-00098	0	0	0
ERCC-00099	1.249846	1.72936	15
ERCC-00104	0	0	0
ERCC-00108	27.925312	38.639099	249
ERCC-00109	0.212001	0.293337	1
ERCC-00111	16.069242	22.234343	139
ERCC-00112	2.584948	3.576685	26
ERCC-00113	234.162994	324.001617	1716
ERCC-00116	1.13733	1.573676	20
ERCC-00117	0	0	0
ERCC-00120	0	0	0
ERCC-00123	0	0	0
ERCC-00126	0	0	0
ERCC-00130	561.013672	776.251282	5174
ERCC-00131	5.267007	7.287739	35
ERCC-00134	0	0	0
ERCC-00136	33.077404	45.76783	298
ERCC-00137	0.210214	0.290864	1
ERCC-00138	0	0	0
ERCC-00142	0	0	0
ERCC-00143	0.14494	0.200547	1
ERCC-00144	2.106568	2.914771	10
ERCC-00145	24.535309	33.948486	222
ERCC-00147	0.222155	0.307387	2
ERCC-00148	1.147099	1.587193	5
ERCC-00150	0	0	0
ERCC-00154	0	0	0
ERCC-00156	0	0	0
ERCC-00157	0	0	0
ERCC-00158	0	0	0
ERCC-00160	0.152937	0.211613	1
ERCC-00162	4.303954	5.955202	20
ERCC-00163	0.206514	0.285745	1
ERCC-00164	0	0	0
ERCC-00165	1.875812	2.595483	14
ERCC-00168	0	0	0
ERCC-00170	0.331771	0.459058	3
ERCC-00171	177.783752	245.991989	783
AT1G01010	7.954125	11.005794	119
AT1G01020	9.325623	12.903477	141
AT1G01030	3.105309	4.296687	52
AT1G01040	8.26419	11.434816	425
AT1G01046	4.770798	6.601155	2
AT1G01050	118.477112	163.931854	971
AT1G01060	335.092285	463.653259	7930
AT1G01070	10.703257	14.809651	123
AT1G01073	0	0	0
AT1G01080	59.113342	81.792671	698
AT1G01090	133.272141	184.403122	1890
AT1G01100	334.416199	462.717804	1811
AT1G01110	5.218351	7.220416	79
AT1G01115	0	0	0
AT1G01120	26.468479	36.623333	440
AT1G01130	1.523072	2.107412	17
AT1G01140	39.234974	54.287807	566
AT1G01150	0	0	1
AT1G01160	35.03318	48.473953	281
AT1G01170	122.285454	169.201294	437
AT1G01180	16.277697	22.522774	176
AT1G01183	0	0	0
AT1G01190	1.5119	2.091953	25
AT1G01200	2.241222	3.101085	21
AT1G01210	22.559729	31.214958	124
AT1G01220	6.261947	8.664396	195
AT1G01225	3.916597	5.419233	35
AT1G01230	23.744699	32.854553	170
AT1G01240	14.275526	19.752453	178
AT1G01250	1.342087	1.85699	10
AT1G01260	6.790304	9.395462	151
AT1G01270	0	0	0
AT1G01280	0	0	0
AT1G01290	9.965075	13.78826	92
AT1G01300	19.072353	26.389624	309
AT1G01305	0	0	0
AT1G01310	0	0	0
AT1G01320	63.061493	87.255562	3354
AT1G01340	3.775233	5.223633	82
AT1G01350	18.130987	25.087095	219
AT1G01355	0.05985	0.082812	1
AT1G01360	13.775684	19.060843	122
AT1G01370	5.801302	8.02702	48
AT1G01380	1.324062	1.832049	7
