tracking_id	FPKM_ZT0_seedling9	TPM_ZT0_seedling9	Raw_ZT0_seedling9
ERCC-00002	370.273438	514.629456	4388
ERCC-00003	41.820255	58.124439	482
ERCC-00004	287.321808	399.338013	1684
ERCC-00009	18.610743	25.866388	208
ERCC-00012	0	0	0
ERCC-00013	0	0	0
ERCC-00014	0	0	0
ERCC-00016	0	0	0
ERCC-00017	0	0	0
ERCC-00019	0.871206	1.210857	6
ERCC-00022	9.13782	12.700321	78
ERCC-00024	0	0	0
ERCC-00025	0.813427	1.130552	18
ERCC-00028	0.304688	0.423475	4
ERCC-00031	0	0	0
ERCC-00033	0	0	0
ERCC-00034	0.419822	0.583495	5
ERCC-00035	1.607457	2.234146	20
ERCC-00039	0.116703	0.162201	1
ERCC-00040	0	0	0
ERCC-00041	0	0	0
ERCC-00042	16.455502	22.870897	186
ERCC-00043	19.838959	27.573442	225
ERCC-00044	0.634755	0.882223	9
ERCC-00046	238.443649	331.404053	1396
ERCC-00048	0	0	0
ERCC-00051	3.135139	4.357415	9
ERCC-00053	0.589254	0.818982	7
ERCC-00054	0.93929	1.305484	3
ERCC-00057	0	0	0
ERCC-00058	0	0	0
ERCC-00059	1.150382	1.598874	7
ERCC-00060	24.518324	34.077118	146
ERCC-00061	0	0	0
ERCC-00062	2.773519	3.854812	32
ERCC-00067	0	0	0
ERCC-00069	0	0	0
ERCC-00071	1.87523	2.606313	13
ERCC-00073	0	0	0
ERCC-00074	962.553894	1337.818237	5575
ERCC-00075	0	0	0
ERCC-00076	11.230891	15.609403	82
ERCC-00077	0	0	0
ERCC-00078	0.958964	1.332829	11
ERCC-00079	2.551451	3.546168	17
ERCC-00081	0	0	0
ERCC-00083	0	0	0
ERCC-00084	0.348677	0.484614	4
ERCC-00085	0.205323	0.285371	2
ERCC-00086	0	0	0
ERCC-00092	6.645297	9.236053	83
ERCC-00095	3.891491	5.40864	23
ERCC-00096	387.722382	538.881104	4808
ERCC-00097	0	0	0
ERCC-00098	0	0	0
ERCC-00099	0.380011	0.528163	6
ERCC-00104	0	0	0
ERCC-00108	32.489922	45.156548	372
ERCC-00109	0	0	0
ERCC-00111	15.494277	21.534925	174
ERCC-00112	1.52194	2.115288	19
ERCC-00113	222.582169	309.358795	2096
ERCC-00116	1.346647	1.871656	31
ERCC-00117	0	0	0
ERCC-00120	0	0	0
ERCC-00123	0	0	0
ERCC-00126	0	0	0
ERCC-00130	537.011292	746.372253	6358
ERCC-00131	5.762994	8.009775	50
ERCC-00134	0.315184	0.438062	1
ERCC-00136	23.468771	32.618385	271
ERCC-00137	0	0	0
ERCC-00138	0	0	0
ERCC-00142	0	0	0
ERCC-00143	0.220307	0.306197	2
ERCC-00144	1.349015	1.874947	8
ERCC-00145	25.077337	34.854069	291
ERCC-00147	0	0	0
ERCC-00148	0.863673	1.200387	5
ERCC-00150	0	0	0
ERCC-00154	0.161885	0.224998	1
ERCC-00156	0	0	0
ERCC-00157	0.127406	0.177076	1
ERCC-00158	0.083533	0.116099	1
ERCC-00160	0.232464	0.323093	2
ERCC-00162	5.093722	7.079578	30
ERCC-00163	0.788896	1.096457	4
ERCC-00164	0	0	0
ERCC-00165	1.833826	2.548768	18
ERCC-00168	0	0	0
ERCC-00170	0.337116	0.468545	4
ERCC-00171	135.520813	188.355392	764
AT1G01010	11.738988	16.31559	223
AT1G01020	9.514134	13.223346	184
AT1G01030	4.099531	5.697788	89
AT1G01040	9.131606	12.691684	617
AT1G01046	4.33501	6.025071	1
AT1G01050	110.761414	153.943222	1138
AT1G01060	335.810455	466.730591	10394
AT1G01070	15.485857	21.523226	228
AT1G01073	0	0	0
AT1G01080	54.145168	75.254387	819
AT1G01090	127.127876	176.690353	2327
AT1G01100	388.232727	539.590454	2731
AT1G01110	6.235542	8.66655	130
AT1G01115	0	0	0
AT1G01120	33.767845	46.932686	719
AT1G01130	2.296842	3.192297	23
AT1G01140	34.978722	48.615643	656
AT1G01150	0.176723	0.245621	3
AT1G01160	36.163193	50.261894	372
AT1G01170	101.455986	141.009949	463
AT1G01180	17.025406	23.662987	239
AT1G01183	0	0	0
AT1G01190	3.365027	4.676927	64
AT1G01200	2.657519	3.693588	31
AT1G01210	18.115843	25.178547	129
AT1G01220	8.164312	11.347279	330
